label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103
0.03	south22_active	80	2617	3793	949	826	652	306	229	225	226	169	185	177	226	86	120	54	89	43	36	26	23	44	35	22	19	33	15	26	25	10	9	9	5	11	6	13	5	15	6	6	10	3	3	3	14	4	3	1	4	2	1	3	0	0	1	3	0	0	2	0	0	0	5	0	0	0	1	5	2	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	5582	5958	1805	1443	1161	606	497	448	411	357	326	257	390	166	206	107	168	88	76	58	53	76	76	43	30	42	38	41	42	19	21	23	15	9	13	22	12	31	16	5	15	6	6	5	16	3	11	2	7	4	3	6	2	4	1	6	2	2	5	1	1	0	4	1	0	0	1	5	0	1	1	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	4	0	1	0	0	0	0	0
0.03	south23_active	80	2659	3876	961	796	640	276	239	219	204	183	179	151	256	84	123	58	92	43	34	30	21	57	40	27	14	23	19	20	25	8	10	12	5	5	7	13	7	21	11	3	13	5	3	4	15	1	2	1	4	2	2	3	0	2	0	2	0	1	2	0	0	0	3	0	0	0	1	5	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south24_all	80	5503	5846	1819	1455	1187	615	494	452	432	341	321	264	443	154	202	110	151	85	83	67	56	87	80	45	29	32	33	34	40	21	20	29	21	4	13	20	14	30	21	6	13	6	5	10	15	5	12	2	4	4	3	3	0	5	1	2	1	5	5	1	1	0	2	0	1	1	1	5	2	1	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	4	0	1	1	1	0	0	0
0.03	south24_active	80	2614	3803	985	791	667	278	232	217	198	168	181	153	293	76	116	61	89	41	34	32	22	62	45	26	13	16	15	18	17	12	10	15	12	2	8	12	6	19	16	3	10	4	4	7	14	4	3	1	3	2	2	0	0	2	0	0	0	3	2	0	0	0	1	0	0	1	1	5	2	1	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	1	0	0	0
0.03	south25_all	80	5470	5715	1880	1455	1215	614	473	477	420	343	339	274	437	156	198	109	136	91	98	74	66	93	81	53	30	43	35	44	43	26	14	28	23	10	9	20	13	32	19	10	15	6	5	11	15	4	10	1	4	3	6	5	3	4	2	5	1	6	2	0	1	0	1	0	1	1	2	0	3	1	0	1	2	1	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0	4	0	1	1	1	0	0	0
0.03	south25_active	80	2598	3693	1029	804	715	289	219	240	207	163	190	153	282	67	117	61	84	40	51	34	28	62	46	29	14	27	17	25	22	15	8	13	14	8	4	13	6	18	13	3	11	2	2	7	8	3	4	0	3	3	3	4	2	2	0	2	0	3	1	0	0	0	1	0	0	1	0	0	2	1	0	1	2	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	1	0	0	0
0.03	south26_all	80	5433	5606	1920	1464	1216	628	477	481	420	316	310	263	388	158	179	102	122	100	104	61	59	91	90	50	31	53	35	51	46	29	15	28	26	11	9	22	11	28	16	14	11	6	8	8	23	7	9	0	6	4	6	7	4	1	1	5	0	6	1	0	4	0	3	1	1	1	2	1	3	0	0	1	2	0	2	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
0.03	south26_active	80	2655	3604	1039	796	711	294	217	238	211	154	163	145	235	69	103	57	74	38	58	32	29	56	47	24	16	30	17	36	27	13	8	13	18	10	2	15	4	10	6	5	6	3	5	4	11	5	8	0	5	3	3	5	2	0	0	2	0	2	1	0	3	0	2	1	0	1	0	0	2	0	0	1	2	0	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south27_all	80	5436	5589	1888	1499	1236	635	478	493	411	310	326	257	386	162	178	112	121	96	123	66	57	86	87	50	29	52	29	51	56	25	20	15	27	13	10	26	14	34	12	13	13	10	8	8	23	6	10	0	6	4	6	8	4	3	3	4	1	2	1	0	4	0	3	1	0	0	2	1	1	0	0	1	2	0	3	0	0	0	2	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	2638	3579	1002	840	729	300	237	252	204	152	169	142	227	74	102	61	72	34	74	34	31	57	40	23	14	31	14	39	38	8	10	6	21	12	4	16	5	13	4	6	8	5	5	4	10	2	9	0	5	3	2	5	2	0	0	2	0	0	1	0	3	0	2	1	0	0	0	0	0	0	0	1	2	0	3	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	5528	5606	1860	1452	1212	627	478	469	395	322	311	248	337	163	165	100	127	105	114	66	54	88	77	51	32	56	33	49	60	24	24	16	23	9	17	25	13	29	11	15	9	10	7	5	19	6	10	3	3	2	6	5	1	3	4	1	2	2	3	0	4	1	3	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	2672	3603	982	809	690	298	237	231	194	174	158	136	196	84	93	55	80	50	64	30	31	60	35	25	16	28	15	37	43	10	14	6	18	8	6	14	5	15	2	6	6	5	5	3	8	2	9	3	2	1	3	3	0	1	0	0	1	0	1	0	3	1	2	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	5456	5611	1860	1472	1182	618	480	468	395	292	297	271	330	160	172	110	144	91	106	68	56	84	71	49	35	47	48	36	51	22	26	18	25	13	17	23	15	40	12	12	10	10	2	8	15	6	8	4	5	3	4	3	0	3	5	0	2	5	2	1	4	2	1	0	0	3	0	0	0	0	0	1	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	2613	3601	982	812	671	288	242	233	202	161	155	154	196	86	97	62	93	47	56	29	34	56	40	26	15	24	29	27	38	9	17	8	19	7	9	11	5	29	4	6	7	7	1	6	10	3	7	3	3	2	3	2	0	1	1	0	1	3	0	1	3	1	0	0	0	3	0	0	0	0	0	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	5520	5628	1890	1513	1219	614	485	467	395	298	299	265	296	158	179	112	145	91	86	72	67	87	64	59	30	46	47	35	47	22	27	16	22	16	15	23	15	50	14	7	14	7	5	11	16	10	8	5	4	1	3	5	0	2	3	0	1	6	3	3	3	3	3	0	0	3	0	1	0	0	2	1	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	2638	3603	1009	828	704	274	225	228	205	161	155	149	168	82	104	62	97	48	36	33	35	59	46	30	14	22	29	25	34	9	18	7	12	7	6	14	5	43	5	1	8	5	0	7	9	7	7	3	2	1	3	2	0	2	1	0	1	4	1	2	0	2	1	0	0	3	0	0	0	0	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	5420	5667	1901	1452	1315	571	478	466	409	294	333	291	327	161	199	130	142	92	76	64	65	71	76	47	43	51	38	40	45	22	31	18	27	17	19	25	14	42	12	15	7	20	6	5	10	5	13	5	4	6	3	5	2	2	2	5	0	2	0	2	7	2	1	1	0	2	1	0	3	1	4	0	1	0	1	0	0	0	2	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south31_active	80	2631	3642	1008	780	751	270	220	251	211	144	163	158	205	98	119	65	66	47	40	28	34	44	46	24	14	26	19	19	25	14	18	10	16	9	10	14	7	23	6	10	2	13	2	2	6	1	4	4	2	4	1	4	0	0	1	4	0	2	0	1	6	1	1	0	0	1	0	0	2	0	4	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	5446	5697	1875	1475	1324	580	477	471	410	301	329	272	343	170	200	122	138	93	85	65	75	75	67	48	48	46	37	39	51	18	25	16	24	13	22	25	13	41	6	17	9	21	8	5	16	4	11	4	6	5	4	4	3	2	2	0	1	6	0	2	6	0	1	1	1	4	1	0	1	1	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0
0.03	south32_active	80	2624	3714	1000	816	750	276	203	258	207	152	159	143	205	105	119	59	65	48	42	24	36	40	42	27	22	21	22	20	31	10	14	7	14	7	12	17	5	19	2	11	4	11	3	1	11	0	4	4	2	3	3	2	1	0	0	0	0	6	0	2	4	0	1	0	1	2	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	5416	5745	1902	1511	1327	606	469	508	373	292	306	275	326	177	224	100	146	95	89	64	77	88	68	51	46	37	41	38	47	23	22	21	18	17	17	19	15	44	10	17	9	22	10	5	14	3	6	5	5	5	6	3	4	0	2	0	1	7	0	3	6	1	1	1	1	3	0	0	1	1	1	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
0.03	south33_active	80	2575	3654	1036	857	759	281	206	290	190	150	160	140	189	92	128	46	89	44	41	26	40	48	44	27	26	16	24	21	23	12	12	7	11	10	8	13	5	16	3	13	4	13	6	2	11	0	1	4	1	2	3	1	1	0	0	0	0	6	0	3	4	1	1	0	1	2	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	5519	5727	1915	1521	1341	624	440	486	394	296	312	277	339	159	214	97	137	99	91	68	72	83	58	44	51	29	37	39	41	27	25	19	17	23	15	22	10	42	18	11	7	13	9	5	19	2	6	4	4	2	5	4	3	0	3	0	1	7	0	2	2	1	1	0	1	2	0	0	0	2	1	0	0	0	0	0	0	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south34_active	80	2617	3666	1024	857	798	287	215	264	189	151	156	146	200	86	130	37	86	46	44	28	36	46	36	22	32	10	22	21	27	15	10	6	11	12	9	12	4	23	11	8	4	5	6	2	14	0	2	3	0	0	3	3	1	0	0	0	0	6	0	2	1	1	1	0	1	1	0	0	0	1	1	0	0	0	0	0	0	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	5470	5736	1947	1521	1303	637	433	472	402	320	308	273	350	142	223	103	156	90	91	65	61	101	75	56	49	37	46	32	45	27	23	20	18	21	13	26	10	35	26	16	5	11	9	5	13	4	4	4	2	3	5	5	2	1	1	0	1	7	0	1	2	1	1	0	3	1	0	0	0	2	1	0	0	0	1	0	0	1	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	2613	3678	1054	854	789	307	215	255	183	152	162	147	206	72	134	50	101	43	47	30	32	56	47	25	31	24	28	20	27	17	7	7	11	10	10	13	2	19	15	10	3	5	5	2	10	1	1	3	0	0	3	4	1	0	0	0	0	6	0	1	1	1	1	0	3	0	0	0	0	1	1	0	0	0	0	0	0	1	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	5488	5849	1987	1459	1226	610	447	470	404	332	303	272	368	140	190	113	153	94	86	65	60	107	86	48	48	45	42	34	41	26	26	16	20	23	10	19	10	37	26	11	8	9	7	6	9	5	7	2	3	4	3	6	2	1	3	3	0	1	2	0	3	0	1	0	2	0	2	0	0	1	0	0	3	0	1	0	1	1	3	0	0	0	0	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	2623	3757	1073	812	738	289	212	262	186	158	150	153	217	80	108	58	89	53	39	31	32	55	53	21	29	28	31	18	24	17	10	8	11	12	7	7	2	22	18	7	3	3	1	2	7	1	4	2	2	1	2	6	1	0	2	3	0	1	2	0	2	0	1	0	2	0	1	0	0	0	0	0	3	0	0	0	0	1	3	0	0	0	0	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	5450	5960	1948	1468	1196	598	498	434	408	324	309	287	386	165	188	127	158	86	81	69	63	99	94	49	46	46	42	33	38	23	24	18	18	19	12	29	7	38	25	16	8	7	7	13	2	5	8	3	5	4	2	3	1	2	4	4	1	0	2	0	3	0	0	0	2	1	2	0	0	0	0	0	3	0	1	1	1	0	0	1	0	0	0	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	2597	3817	1040	798	723	276	219	240	210	169	159	165	222	89	100	67	90	52	39	35	31	53	54	22	25	28	28	16	19	14	12	11	8	12	8	13	1	24	16	11	3	1	1	5	1	2	5	2	3	1	2	3	1	1	3	3	1	0	2	0	1	0	0	0	2	1	1	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	5500	5923	1955	1503	1144	640	491	441	395	316	319	296	407	165	200	128	153	85	85	65	65	88	81	40	40	32	44	34	47	19	28	16	16	22	17	42	7	27	23	9	12	5	6	13	2	6	8	2	5	6	1	3	2	2	3	4	1	0	2	1	2	1	0	1	0	3	2	0	0	0	0	0	3	0	0	3	1	0	0	1	0	0	0	0	0	3	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	2607	3786	1010	816	669	292	207	248	202	162	166	166	260	77	112	68	85	53	41	34	30	52	51	21	18	13	24	15	29	13	14	9	5	15	10	30	1	14	12	6	4	1	1	5	0	2	5	1	3	4	0	3	2	1	3	3	1	0	2	0	1	0	0	1	0	1	1	0	0	0	0	0	3	0	0	2	0	0	0	1	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	5495	5733	1927	1520	1217	616	496	461	397	306	294	310	389	182	196	130	159	98	81	66	69	82	73	36	36	33	42	40	55	24	26	20	20	22	21	51	6	30	20	11	16	4	5	10	5	5	4	1	6	4	2	4	1	1	1	3	1	2	0	2	5	1	0	1	0	3	0	0	1	0	1	0	0	0	1	3	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	2602	3660	996	839	695	289	210	248	201	159	158	174	260	89	116	61	97	57	43	33	33	51	52	18	16	16	24	18	38	12	14	10	5	18	11	34	3	20	10	7	5	0	1	3	2	2	2	0	4	3	0	4	1	1	1	2	1	2	0	1	3	0	0	1	0	1	0	0	0	0	0	0	0	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	5613	5722	1910	1447	1242	626	448	479	388	309	312	298	387	174	219	127	154	107	89	57	69	89	69	37	34	47	43	41	50	31	22	21	23	29	24	46	8	28	16	14	12	5	3	7	5	7	16	1	5	7	4	4	1	2	3	1	3	4	4	2	4	3	0	1	1	2	0	0	1	0	1	1	0	0	1	3	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south40_active	80	2694	3708	993	823	703	296	203	247	185	154	159	169	242	76	137	56	96	56	45	26	27	57	55	20	13	26	26	21	34	15	11	9	9	22	13	33	3	22	6	8	5	0	1	3	2	5	13	0	4	3	1	4	1	1	1	0	3	3	3	1	2	1	0	1	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
