label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49
0.03	south30_active	80	6396	7895	3067	1173	3849	2198	448	1273	509	172	132	90	33	36	29	20	26	93	6	54	38	10	25	7	20	1	3	2	5	1	3	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	34198	17005	8451	4639	5756	3572	1475	1990	959	556	433	316	230	169	107	99	80	136	42	64	62	15	35	9	37	10	6	7	12	2	3	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	7451	9404	3803	1329	4606	2778	529	1600	574	206	168	143	59	43	26	28	24	114	12	58	45	1	27	5	35	6	5	5	10	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	34256	16378	8375	4619	5455	3508	1455	1834	897	517	433	298	209	167	112	107	77	143	35	69	46	24	20	13	35	11	6	5	3	2	3	2	2	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	1	0
0.03	south32_active	80	7079	8520	3500	1234	4270	2640	500	1455	507	172	143	127	46	45	20	24	26	114	9	64	33	2	13	5	34	6	5	3	1	0	1	2	2	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	1	0
0.03	south33_all	80	34358	15924	8093	4623	5294	3293	1460	1719	889	532	413	286	212	152	137	114	72	113	35	56	52	29	31	21	60	11	4	6	9	3	2	2	5	1	0	0	0	0	1	0	2	0	0	0	0	0	0	0	1	0
0.03	south33_active	80	6756	7820	3073	1160	4051	2328	449	1317	491	163	106	109	39	37	26	18	19	84	4	47	40	5	27	7	56	3	3	4	7	0	1	2	4	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	1	0
0.03	south34_all	80	34195	15657	7949	4607	5219	3273	1443	1717	916	525	421	306	233	158	152	109	75	114	39	44	39	28	31	23	44	10	5	8	7	2	1	2	6	2	0	0	0	0	1	0	2	0	0	0	0	0	0	0	1	0
0.03	south34_active	80	6685	7562	2963	1139	3986	2275	419	1288	503	162	104	115	41	36	28	19	23	88	7	37	30	6	28	6	40	2	3	7	6	0	1	2	4	1	0	0	0	0	1	0	2	0	0	0	0	0	0	0	1	0
0.03	south35_all	80	33805	15821	7768	4604	5182	3145	1441	1682	908	523	408	328	243	160	148	119	80	81	37	43	36	23	37	20	48	11	3	7	8	2	2	1	5	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0
0.03	south35_active	80	6552	7676	2925	1156	3949	2173	422	1241	470	157	104	124	44	39	27	20	21	63	7	34	26	5	30	4	44	3	2	6	6	0	1	1	2	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0
0.03	south36_all	80	33758	15763	7816	4642	5138	3152	1450	1698	882	521	411	350	246	175	151	107	74	80	40	41	26	20	35	17	28	9	2	6	7	3	2	1	5	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	6489	7737	2976	1199	3944	2171	419	1269	453	155	117	135	51	35	26	18	23	64	9	31	15	2	26	2	25	2	0	6	6	1	1	1	2	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	33867	15775	7905	4590	4942	3156	1436	1658	828	528	411	333	218	174	163	108	74	69	42	58	24	21	27	10	20	11	2	3	9	2	3	0	3	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	6461	7756	3072	1206	3738	2201	402	1222	437	145	117	126	46	35	28	18	22	53	7	48	15	3	16	0	19	3	1	2	7	1	1	0	1	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	33945	15615	7929	4678	4998	3248	1522	1632	819	548	387	335	201	186	155	97	82	74	44	54	28	19	19	6	27	8	4	4	8	3	2	0	2	2	0	1	0	0	2	0	0	0	0	1	0	0	0	0	0	0
0.03	south38_active	80	6553	7705	3077	1240	3767	2279	428	1208	439	154	122	128	43	40	34	18	24	59	9	42	22	2	13	0	26	1	2	1	7	1	1	0	1	1	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0
0.03	south39_all	80	33948	15771	8023	4674	5062	3269	1494	1618	819	540	381	322	189	189	152	96	77	85	54	64	29	23	12	7	27	9	9	5	4	4	1	1	1	2	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south39_active	80	6568	7793	3096	1221	3834	2310	428	1175	442	149	118	127	42	45	30	18	22	71	8	53	24	2	4	0	25	3	4	2	2	2	0	1	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south40_all	80	33965	15748	8060	4707	5147	3101	1492	1728	819	548	361	331	204	184	142	100	83	99	51	70	25	22	15	9	25	10	9	5	4	5	1	1	2	1	0	1	1	0	2	0	0	0	0	1	0	0	0	0	0	0
0.03	south40_active	80	6553	7814	3082	1180	3888	2159	421	1216	442	169	117	127	44	50	25	19	26	80	9	53	18	2	8	0	24	3	3	2	1	2	1	1	2	1	0	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0
