label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43
0.03	north7_all	80	33700	15890	7917	7584	3522	1945	1400	1109	714	897	804	300	206	264	123	136	66	101	98	26	33	89	18	22	14	11	9	8	5	4	1	0	1	1	0	2	0	1	0	0	0	0	0	0
0.03	north7_active	80	7116	8031	2854	5459	1728	371	378	411	121	675	647	86	36	183	25	97	20	70	86	10	18	84	5	8	12	7	8	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	north8_all	80	33625	15961	8001	7687	3499	1981	1386	1075	697	880	732	296	213	262	114	133	79	110	103	27	28	69	14	21	12	12	12	8	3	5	1	1	2	2	1	2	0	0	1	0	0	1	0	0
0.03	north8_active	80	7081	8130	2945	5595	1695	403	366	411	116	678	576	75	35	204	18	95	34	90	89	10	14	65	3	9	10	11	11	2	1	1	0	0	0	0	0	2	0	0	0	0	0	1	0	0
0.03	north9_all	80	33589	16012	7961	7667	3463	2024	1369	1029	699	941	772	300	206	263	105	133	76	123	86	21	23	48	15	15	7	15	6	8	2	4	3	4	1	2	1	2	1	0	1	0	0	1	0	0
0.03	north9_active	80	7028	8100	2867	5626	1699	421	354	410	130	730	614	76	35	197	19	92	33	103	73	8	11	44	6	6	6	15	5	2	1	1	0	3	0	0	0	2	1	0	0	0	0	1	0	0
0.03	north10_all	80	33619	16000	7885	7567	3501	2079	1411	1012	690	877	873	284	210	254	108	111	71	106	73	31	16	39	17	13	3	17	6	4	3	3	5	6	1	1	1	2	1	0	1	0	0	1	0	0
0.03	north10_active	80	7056	8106	2843	5556	1686	421	357	397	123	650	734	70	32	197	27	70	30	89	63	12	6	36	6	6	2	14	6	4	0	1	0	3	0	0	0	2	1	0	0	0	0	1	0	0
0.03	north11_all	80	33788	15853	7768	7396	3424	2113	1389	1087	721	886	811	298	191	256	132	137	76	153	72	49	29	72	15	11	12	16	22	9	5	2	5	1	2	1	2	0	0	0	0	0	0	0	0	0
0.03	north11_active	80	7152	8028	2749	5409	1580	450	350	449	137	659	656	81	43	189	25	92	24	136	61	13	8	58	5	6	11	15	22	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	33784	15909	7753	7611	3416	2075	1405	1059	708	935	781	285	198	236	135	143	79	133	85	40	31	64	12	18	9	11	25	8	4	4	5	1	1	1	2	0	1	0	0	0	0	0	0	0
0.03	north12_active	80	7050	8041	2734	5596	1629	446	356	423	132	717	617	78	35	178	29	101	34	114	73	5	11	52	5	8	8	10	24	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	33779	15816	7714	7666	3391	2051	1406	1005	714	893	739	283	200	266	136	139	84	122	84	33	32	55	9	17	7	11	9	9	5	3	4	0	2	0	3	0	1	0	0	0	0	0	0	0
0.03	north13_active	80	7029	8085	2692	5683	1671	421	356	374	119	658	603	82	30	200	30	91	43	96	71	6	8	46	4	6	5	10	7	4	2	1	1	0	2	0	1	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	33747	15789	7687	7618	3344	1981	1408	1036	735	856	731	274	210	247	115	126	71	137	81	32	36	30	15	20	12	8	14	3	6	3	1	2	3	3	3	0	1	0	0	0	1	1	1	0
0.03	north14_active	80	6963	8044	2724	5647	1688	402	363	395	116	640	594	70	28	182	29	79	36	108	67	6	8	24	8	7	8	6	12	3	3	0	1	1	2	1	1	0	0	0	0	0	0	0	1	0
0.03	north15_all	80	33848	16107	7827	7776	3418	2002	1437	1041	739	843	841	299	212	255	123	116	67	161	57	34	34	44	16	11	23	6	9	2	5	1	1	2	3	4	3	0	0	0	0	0	1	1	1	0
0.03	north15_active	80	7660	8582	2980	5885	1835	438	414	422	131	624	707	69	29	203	30	79	28	135	40	6	11	36	8	2	9	4	8	2	3	0	1	1	1	1	1	0	0	0	0	0	0	0	1	0
0.03	north16_all	80	33726	16595	8009	8167	3547	1953	1498	1051	755	948	906	302	205	247	131	132	83	170	61	33	36	58	19	13	28	10	8	3	5	1	1	2	2	4	3	1	0	0	0	0	1	1	1	0
0.03	north16_active	80	8315	9226	3282	6424	1953	453	473	450	141	730	780	75	31	203	28	94	33	152	47	6	16	52	10	4	16	8	7	3	2	0	1	1	0	1	1	1	0	0	0	0	0	0	1	0
0.03	north17_all	80	33810	17551	8081	8687	3670	2013	1503	1071	733	1085	1030	291	205	293	141	146	95	145	70	31	33	68	21	11	27	10	16	6	5	1	3	1	1	4	2	1	0	0	0	0	1	0	0	0
0.03	north17_active	80	9034	10240	3530	7074	2096	499	500	463	149	872	904	87	31	240	25	120	44	128	57	8	16	62	11	4	16	9	14	4	2	0	1	1	0	1	1	1	0	0	0	0	0	0	0	0
0.03	north18_all	80	33842	17848	8230	9191	3671	2063	1496	1077	751	1185	928	269	215	319	135	157	99	116	76	33	30	54	19	11	19	15	9	7	2	1	3	1	0	0	2	1	0	0	0	0	0	0	0	0
0.03	north18_active	80	9407	10644	3695	7588	2119	511	503	476	166	968	821	87	30	257	22	126	43	104	69	8	14	49	9	3	17	14	7	4	1	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0
0.03	north19_all	80	33988	18008	8137	8955	3752	2039	1419	1111	744	1221	914	290	213	321	117	152	74	166	86	36	23	36	21	9	23	8	11	9	4	1	4	1	0	0	2	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	9387	10767	3662	7349	2162	498	476	520	175	1030	802	99	34	247	21	120	33	151	81	7	10	33	9	2	19	8	10	6	2	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	34290	17981	8124	8967	3828	2016	1408	1136	749	1160	1019	289	208	330	112	140	63	149	92	35	23	60	21	9	29	12	11	6	4	1	2	0	1	0	0	1	0	0	0	0	0	0	0	0
0.03	north20_active	80	9552	10788	3645	7301	2226	485	478	559	186	970	916	100	36	260	18	105	24	134	84	6	10	55	5	3	22	11	11	5	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south21_all	80	33990	17953	8411	9041	3759	2015	1436	1122	681	1184	944	326	208	347	107	166	82	114	86	36	26	94	17	10	22	10	15	4	4	5	1	2	0	1	1	3	0	0	1	0	0	0	0	0
0.03	south21_active	80	9434	10720	3751	7316	2156	578	471	543	169	998	820	115	37	281	23	127	42	98	75	5	15	86	8	5	16	2	14	3	1	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	33688	17891	8325	9081	3778	2081	1455	1097	695	1153	974	342	215	349	124	158	67	149	99	27	31	92	18	8	21	12	16	3	6	2	2	3	0	2	1	0	0	0	1	0	0	0	0	0
0.03	south22_active	80	9362	10725	3714	7341	2121	603	485	556	177	958	851	122	32	279	29	125	33	127	87	3	14	84	6	5	17	4	16	2	4	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	33540	17866	8367	9158	3742	2063	1468	1144	717	1135	1058	325	224	355	125	150	69	151	93	27	32	78	17	14	30	15	26	3	6	2	2	4	0	2	1	2	0	0	1	0	0	0	0	0
0.03	south23_active	80	9357	10750	3754	7427	2106	557	512	578	168	941	926	101	37	284	26	111	37	129	80	4	15	73	5	6	26	12	26	2	4	1	1	1	0	0	1	2	0	0	0	0	0	0	0	0
0.03	south24_all	80	33695	17521	8174	8820	3681	2003	1476	1121	693	1132	1015	297	239	305	121	151	71	138	94	30	34	54	12	16	24	22	20	3	7	2	2	6	0	1	1	2	0	0	1	0	0	0	0	0
0.03	south24_active	80	8913	10132	3482	7020	1983	492	495	527	152	907	882	85	32	234	26	103	33	115	78	4	13	49	2	7	20	17	20	2	3	1	0	4	0	0	0	2	0	0	0	0	0	0	0	0
0.03	south25_all	80	33721	16878	8061	8092	3608	2008	1494	1116	691	1000	927	285	225	261	129	152	83	117	87	32	31	50	14	13	25	25	17	3	3	5	1	6	0	2	1	4	0	0	1	0	0	0	0	0
0.03	south25_active	80	8037	9262	3190	6227	1865	446	451	485	139	770	805	84	35	188	30	108	39	98	69	6	15	43	5	5	19	19	17	2	0	2	0	4	0	0	0	3	0	0	0	0	0	0	0	0
0.03	south26_all	80	33624	16633	8071	8055	3587	1999	1473	1114	676	1053	873	277	226	251	138	176	86	149	81	29	26	52	12	15	11	25	18	2	3	4	2	5	0	2	2	2	1	0	0	0	0	0	0	0
0.03	south26_active	80	8014	9020	3260	6160	1820	454	451	470	143	822	755	86	40	185	28	133	46	133	65	4	13	44	5	4	5	18	18	2	1	1	0	3	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south27_all	80	33747	16593	7968	8293	3602	1963	1449	1066	672	1016	870	290	208	268	140	174	84	149	70	32	21	46	19	12	28	9	11	3	2	3	1	2	1	2	2	2	4	0	0	0	0	0	0	0
0.03	south27_active	80	8287	9210	3237	6495	1848	480	431	479	145	798	764	98	49	212	25	137	37	133	56	4	8	38	8	3	24	4	10	3	2	1	0	0	0	0	0	1	2	0	0	0	0	0	0	0
0.03	south28_all	80	33785	17089	8077	8878	3674	1940	1459	1111	671	1032	988	281	212	296	157	195	81	138	80	28	17	52	26	20	32	7	16	3	3	2	2	1	1	2	1	0	4	0	0	0	0	0	0	0
0.03	south28_active	80	8820	9889	3434	7075	1994	501	447	533	154	836	875	101	52	245	30	155	45	126	67	4	6	45	10	5	28	3	15	3	2	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0
0.03	south29_all	80	33758	16892	8023	8599	3679	1954	1449	1083	705	950	909	273	203	290	155	170	66	112	87	42	21	71	27	14	29	6	23	5	4	2	4	1	1	2	1	0	3	0	0	0	0	0	0	0
0.03	south29_active	80	8400	9553	3261	6728	1951	491	420	511	153	746	788	92	39	230	34	125	25	97	69	11	6	63	8	3	27	4	22	5	1	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0
0.03	south30_all	80	33927	16904	7984	8609	3584	2002	1471	1082	706	931	905	271	206	298	146	166	78	107	112	39	25	68	27	13	49	9	22	6	4	2	4	2	1	2	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	8109	9412	3182	6685	1916	481	420	484	144	747	771	90	34	220	33	113	34	94	96	11	12	60	6	4	44	7	22	6	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	33788	17542	8212	9167	3721	2033	1428	1077	718	1110	950	275	239	414	123	178	93	121	69	35	20	71	19	8	18	25	13	3	0	1	1	1	1	1	1	0	1	1	1	1	0	0	1	0
0.03	south31_active	80	9254	10551	3758	7436	2133	548	514	528	161	928	856	100	59	367	22	147	34	101	49	8	12	68	4	2	17	21	12	3	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south32_all	80	33600	17706	8313	9399	3755	2039	1421	1100	727	1174	1044	288	240	397	122	159	87	100	97	35	26	75	20	12	18	25	11	6	0	1	1	1	1	1	1	0	1	1	1	1	0	0	1	1
0.03	south32_active	80	9245	10615	3788	7647	2162	559	484	530	162	990	945	95	47	352	17	121	31	84	81	3	15	70	4	3	16	23	11	6	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south33_all	80	33671	17802	8326	9611	3779	2076	1378	1125	737	1061	1009	290	225	348	112	145	82	108	104	36	22	105	12	14	27	13	8	5	0	1	2	1	1	1	2	0	0	1	3	0	0	0	1	1
0.03	south33_active	80	9232	10590	3759	7804	2156	581	452	572	172	880	911	100	45	296	16	117	32	95	89	4	12	98	4	6	21	8	6	5	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0
0.03	south34_all	80	33612	17085	8102	8877	3631	2042	1371	1126	744	995	1034	269	220	318	125	129	68	104	102	37	22	73	10	16	35	11	15	6	2	2	3	1	1	1	1	1	0	0	2	0	0	0	0	1
0.03	south34_active	80	8456	9517	3401	7064	1924	529	403	524	169	783	909	73	43	254	24	83	27	92	81	2	10	66	0	6	27	6	13	5	1	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0
0.03	south35_all	80	33713	16758	7889	8293	3620	2059	1390	1106	727	942	1007	254	204	335	131	156	69	106	108	32	25	68	7	13	30	10	17	1	2	5	2	1	1	2	2	1	1	0	2	0	0	0	0	0
0.03	south35_active	80	8049	9163	3139	6348	1915	514	407	519	142	726	877	70	42	265	29	99	26	94	76	2	8	62	2	5	23	5	15	0	1	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0
0.03	south36_all	80	33896	16713	7975	8290	3640	2113	1384	1115	731	935	1115	258	195	334	141	146	79	87	122	26	23	35	10	10	14	9	14	3	4	4	2	2	0	2	2	1	1	0	0	0	0	0	0	0
0.03	south36_active	80	8057	9189	3146	6356	1942	507	424	511	139	712	984	79	42	268	31	90	34	71	92	1	6	30	3	2	11	6	13	2	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0
0.03	south37_all	80	33842	17106	8032	8508	3630	2124	1404	1090	745	930	1057	275	228	342	144	151	86	89	151	26	21	36	9	14	10	14	25	5	4	3	1	1	0	1	2	1	1	0	0	0	0	0	0	0
0.03	south37_active	80	8430	9734	3234	6623	1956	519	448	518	160	693	946	94	50	276	21	99	39	73	116	5	5	33	3	5	10	12	23	5	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south38_all	80	33781	17276	8051	8571	3579	2080	1436	1087	745	970	963	296	237	315	135	137	97	92	141	36	19	26	8	15	11	11	18	8	5	1	0	1	0	0	2	0	1	1	0	0	0	0	0	0
0.03	south38_active	80	8234	9653	3197	6660	1884	497	441	518	152	730	845	108	47	253	23	92	49	75	124	5	7	22	2	8	9	10	15	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	33840	16562	7883	7648	3366	2014	1434	1062	751	931	776	303	245	304	133	147	94	90	119	41	21	44	7	16	12	13	22	10	7	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0
0.03	south39_active	80	7431	8632	2926	5697	1639	443	391	445	148	696	660	107	47	241	28	98	43	70	100	6	5	32	2	9	9	11	19	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	33759	15848	7731	7060	3256	2007	1441	1070	772	919	709	304	228	284	139	152	90	118	92	40	28	36	9	17	10	13	9	9	5	1	1	2	1	0	1	0	0	2	0	0	0	0	0	0
0.03	south40_active	80	6593	7631	2654	5069	1467	391	337	420	142	673	568	90	35	216	29	105	39	88	73	5	7	25	2	8	6	11	7	3	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
