label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77
0.03	north6_all	80	5557	4316	1721	1009	2124	476	666	370	617	453	186	448	196	105	137	63	53	44	108	64	54	44	18	43	41	40	16	19	11	13	10	25	15	8	4	5	13	3	5	2	4	4	9	11	0	1	2	0	1	0	1	4	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0
0.03	north6_active	80	2870	2710	906	494	1501	208	404	174	418	295	90	294	98	52	76	30	22	23	64	32	30	31	6	25	26	21	5	13	5	2	7	14	12	3	2	4	8	2	2	2	3	1	8	7	0	0	1	0	0	0	0	4	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
0.03	north7_all	80	5501	4311	1703	1024	2030	475	656	378	599	493	208	423	186	101	146	62	48	47	86	72	53	45	24	51	42	34	14	12	13	12	9	20	11	7	6	8	16	3	5	3	3	3	6	3	0	0	3	0	2	0	1	9	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
0.03	north7_active	80	2839	2680	897	513	1422	212	408	184	418	313	98	291	96	43	78	28	19	21	47	38	29	27	13	30	29	20	3	9	8	5	5	8	10	3	3	7	10	2	2	2	3	1	5	2	0	0	1	0	0	0	0	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
0.03	north8_all	80	5481	4398	1673	1023	1995	465	682	395	620	527	212	422	190	108	144	63	41	50	76	80	42	55	30	42	43	37	10	15	14	12	7	21	7	4	7	8	11	4	5	3	0	2	2	1	0	0	2	0	1	0	1	11	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0
0.03	north8_active	80	2815	2730	896	510	1380	198	435	212	418	333	114	274	93	56	81	24	15	23	47	49	22	30	14	26	30	23	2	10	9	6	5	13	3	2	5	8	6	2	2	1	0	1	2	0	0	0	0	0	0	0	0	10	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0
0.03	north9_all	80	5504	4435	1703	1010	2061	452	729	387	615	512	214	396	187	116	151	70	48	44	102	68	51	59	34	43	39	34	10	12	16	16	5	24	6	2	12	13	10	3	2	4	0	2	2	4	1	2	2	0	2	0	2	7	1	1	0	1	1	0	1	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
0.03	north9_active	80	2825	2722	934	531	1377	202	449	216	406	301	122	275	88	58	89	25	21	22	67	44	31	33	18	23	23	24	4	7	10	8	4	18	2	1	7	12	4	2	1	2	0	1	2	3	0	1	1	0	0	0	0	6	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	5565	4413	1745	980	2135	440	734	379	626	535	195	404	178	114	151	76	57	36	117	70	53	50	36	42	36	30	10	11	10	17	10	28	10	1	13	15	15	2	4	4	2	2	3	5	2	8	2	0	2	0	2	2	1	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	2910	2721	938	498	1404	192	454	217	406	327	115	260	83	56	92	29	29	18	71	44	28	28	18	22	20	19	6	8	6	7	8	23	6	1	8	13	9	1	1	2	2	1	1	4	1	6	1	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	5440	4546	1726	899	2170	474	683	374	629	466	214	412	160	121	176	78	58	47	105	62	40	41	24	30	34	38	19	16	19	17	16	24	16	3	13	1	4	3	5	1	4	3	7	2	1	0	2	0	2	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_active	80	2800	2803	935	443	1370	242	422	185	398	294	111	276	81	59	122	42	20	23	71	36	19	23	11	19	20	25	10	6	10	7	10	20	10	3	6	1	0	2	0	0	2	1	7	0	0	0	2	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	5386	4489	1741	887	2055	471	705	355	648	463	209	410	153	117	147	80	62	52	100	71	44	34	25	30	34	42	20	22	15	19	18	23	12	5	12	5	7	4	5	3	3	3	11	2	3	0	3	0	2	4	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0
0.03	north12_active	80	2783	2799	941	418	1318	230	454	183	431	302	112	249	73	60	96	41	21	22	71	41	20	14	13	23	19	29	10	10	10	11	13	20	9	5	6	3	5	2	2	2	2	1	9	0	1	0	3	0	1	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
0.03	north13_all	80	5481	4375	1730	895	1977	481	712	347	650	462	202	409	176	117	141	87	57	56	95	74	46	36	28	40	45	26	21	19	12	19	14	17	13	6	13	7	12	5	5	3	6	2	11	3	5	2	3	1	2	3	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0
0.03	north13_active	80	2798	2728	941	438	1309	232	451	178	414	273	120	234	94	59	87	41	22	23	63	46	25	19	13	31	21	19	12	7	8	10	9	14	11	5	8	4	10	2	2	2	4	2	9	1	3	0	3	0	1	3	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
0.03	north14_all	80	5424	4453	1767	935	1941	482	689	359	612	471	208	387	180	115	124	85	54	56	99	66	64	50	28	40	49	29	18	16	10	11	8	12	12	8	8	16	18	9	3	3	6	1	12	4	4	2	1	1	0	2	0	0	3	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north14_active	80	2760	2820	963	440	1293	236	431	180	379	272	129	235	105	48	76	40	24	22	65	35	37	26	13	30	22	20	11	6	5	7	4	9	11	5	5	6	16	7	2	2	4	1	8	1	3	0	1	0	0	2	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north15_all	80	5350	4440	1719	939	2075	464	689	379	598	522	193	410	186	106	130	77	52	49	102	55	58	57	22	43	50	28	14	20	11	7	6	9	10	9	6	14	16	10	3	0	6	1	3	5	3	2	0	1	1	1	0	0	3	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	2706	2756	951	445	1399	222	415	184	384	301	124	265	114	48	80	35	27	23	66	28	34	35	12	33	19	21	8	11	5	4	1	7	9	5	4	6	14	8	3	0	4	1	1	1	3	0	0	0	1	1	0	0	2	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	5423	4423	1745	967	2111	442	712	385	609	522	197	428	163	107	136	78	49	51	105	54	61	63	22	38	59	29	13	19	11	9	6	3	10	8	8	19	15	10	5	1	4	1	5	9	3	2	0	1	3	4	0	0	3	1	0	0	2	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	2760	2737	946	468	1373	213	428	185	409	316	128	257	101	56	86	38	25	23	73	30	39	37	14	30	27	19	7	8	4	2	1	2	9	3	4	8	14	8	5	0	4	1	1	5	3	0	0	1	2	4	0	0	2	1	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	5414	4373	1696	969	2231	442	726	384	598	501	215	432	166	121	153	72	53	42	104	57	54	58	25	32	54	34	10	23	9	9	10	2	10	8	8	13	16	4	5	2	7	1	6	7	1	1	0	1	3	5	0	0	2	1	0	0	2	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	2782	2770	930	464	1481	207	446	181	394	328	125	275	99	69	106	37	24	20	72	34	37	42	12	25	32	23	6	14	3	1	4	1	7	3	6	7	14	3	5	0	7	0	4	4	1	0	0	1	2	4	0	0	2	1	0	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	5469	4329	1718	959	2119	456	717	375	581	485	220	393	173	125	162	70	71	46	95	60	50	53	31	37	55	25	11	23	6	14	11	5	14	8	10	13	9	4	3	4	8	3	7	9	0	1	1	2	3	4	0	0	0	0	2	0	1	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	2819	2782	933	464	1422	206	430	190	389	324	123	251	104	72	110	35	31	19	67	39	37	34	12	22	41	12	9	14	5	5	7	1	7	2	7	7	7	3	3	2	7	1	4	4	0	0	0	2	2	3	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	5405	4300	1727	965	2117	470	677	358	582	465	208	380	187	113	165	72	77	46	106	58	53	50	36	52	47	26	9	19	9	18	12	9	19	9	11	7	13	2	3	4	4	3	6	5	3	2	2	2	2	1	0	0	2	0	3	0	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5
0.03	north19_active	80	2800	2755	944	444	1429	217	415	180	388	314	111	246	115	63	112	33	34	21	54	39	33	33	12	35	34	14	8	10	5	9	8	3	9	3	7	4	8	1	3	3	3	1	3	1	3	1	1	2	2	0	0	0	2	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
0.03	north20_all	80	5408	4341	1771	982	2015	465	678	336	568	492	197	369	192	109	165	65	61	43	95	59	47	39	35	55	37	18	10	13	6	14	7	21	17	10	8	9	6	1	3	5	5	3	4	7	4	2	2	3	2	7	0	0	2	0	4	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	5
0.03	north20_active	80	2812	2784	986	439	1358	208	411	169	366	319	102	239	122	63	110	25	29	19	53	37	27	22	12	36	26	11	10	9	3	9	6	12	8	5	5	8	3	0	3	4	4	1	3	1	4	1	1	3	2	6	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
0.03	south21_all	80	5437	4286	1696	940	2057	453	724	360	623	500	224	389	176	99	172	84	57	51	111	79	52	50	28	35	48	28	16	19	9	12	7	17	16	6	12	8	5	8	1	3	2	2	7	5	0	6	0	1	0	3	1	0	3	0	2	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	2819	2682	912	457	1296	207	452	183	428	310	121	251	115	46	108	34	21	21	74	44	29	32	12	25	24	19	9	11	4	6	4	13	9	3	6	6	3	2	1	3	1	1	7	2	0	4	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	5393	4066	1719	938	2011	462	685	353	605	478	189	372	182	94	160	76	56	48	99	69	48	35	30	32	39	20	13	21	11	15	13	11	15	7	14	5	2	11	2	2	3	3	9	3	0	5	0	1	0	2	2	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	2762	2471	919	463	1291	213	428	178	415	304	95	255	121	39	99	34	24	18	63	41	26	25	9	24	20	14	5	12	3	6	6	7	8	3	5	3	1	4	2	2	2	2	9	2	0	4	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	5224	3941	1639	942	1941	457	629	344	598	456	190	344	195	103	150	81	51	45	92	59	50	33	26	32	38	24	11	17	10	14	14	9	10	4	8	9	6	10	5	4	5	3	12	2	0	4	0	1	0	0	2	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south23_active	80	2615	2399	869	462	1277	219	380	175	410	292	88	244	127	49	96	34	25	15	57	32	29	23	7	22	22	14	3	10	3	7	6	4	4	2	1	6	3	5	4	4	4	1	12	1	0	3	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south24_all	80	5167	3766	1652	913	1723	438	591	311	515	417	191	322	187	98	130	86	49	40	74	51	56	31	23	31	43	30	11	18	8	16	15	13	13	3	6	9	7	8	5	5	4	2	12	1	0	8	0	0	0	0	2	0	1	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south24_active	80	2537	2252	870	444	1140	201	346	156	349	285	95	211	122	49	76	42	22	13	39	38	33	18	6	20	26	18	2	10	3	9	8	8	9	1	2	7	3	5	3	5	4	1	12	1	0	7	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south25_all	80	5151	3656	1533	907	1621	446	586	312	486	391	191	326	182	104	127	82	42	42	89	51	64	35	12	33	40	28	10	15	8	11	13	14	10	3	6	8	6	4	4	5	7	3	10	1	1	4	0	0	0	0	1	0	1	0	0	1	0	0	0	1	1	0	0	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0
0.03	south25_active	80	2527	2211	808	441	1047	195	349	157	320	241	98	216	106	57	78	40	18	15	50	34	41	21	2	21	29	15	4	10	5	6	5	9	7	2	1	6	2	2	2	4	7	1	4	1	1	4	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0
0.03	south26_all	80	5148	3744	1610	925	1603	451	625	314	505	415	200	337	171	114	134	70	46	42	89	58	59	38	14	29	37	25	14	14	8	12	10	17	12	4	9	9	5	4	2	3	3	2	8	2	2	4	2	1	1	0	1	0	0	1	0	1	0	0	0	0	1	0	0	2	0	0	1	0	0	0	0	1	0	0	0	0	0	0
0.03	south26_active	80	2503	2316	877	425	1016	193	374	158	351	256	102	219	106	55	87	40	15	16	50	35	37	23	6	21	24	13	7	8	5	7	5	11	8	3	6	6	3	2	0	2	3	1	2	2	1	4	1	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	5175	4033	1673	944	1750	444	660	311	582	466	180	344	172	118	164	72	48	51	94	55	55	47	24	32	38	21	14	15	10	8	9	15	24	5	12	6	4	2	1	4	3	3	10	2	2	2	2	2	2	2	3	0	1	1	0	0	0	0	0	0	1	0	0	2	0	0	1	0	0	0	0	1	0	0	0	0	0	0
0.03	south27_active	80	2562	2491	915	443	1089	207	405	146	404	270	89	232	108	59	116	33	16	21	46	27	36	31	10	26	22	11	10	8	5	5	3	8	16	4	7	2	3	1	1	1	3	2	2	2	1	1	1	2	2	0	3	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	5258	4336	1743	911	1876	453	669	329	642	453	198	347	174	115	169	72	54	53	105	69	53	51	26	36	37	24	15	19	11	8	8	17	31	5	20	16	5	3	1	3	0	4	7	1	1	2	2	2	2	2	3	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
0.03	south28_active	80	2599	2725	979	429	1157	225	392	145	451	272	96	240	98	62	107	30	18	27	47	40	32	31	13	26	21	15	10	9	3	5	3	6	23	3	15	11	5	1	1	1	0	3	5	1	0	1	1	2	2	0	3	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south29_all	80	5390	4532	1825	898	2006	456	701	347	676	484	208	384	161	106	184	82	50	55	116	68	50	52	30	36	35	26	17	19	8	6	12	14	30	2	20	16	5	2	2	3	0	3	6	0	0	3	1	1	2	2	3	1	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south29_active	80	2741	2832	1006	450	1286	222	417	162	460	283	103	272	90	55	110	27	20	26	58	43	32	31	15	28	20	20	13	8	2	4	4	4	24	1	13	11	5	0	2	0	0	3	4	0	0	2	0	1	2	0	3	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south30_all	80	5469	4543	1802	885	1978	470	667	386	698	464	201	408	159	100	183	93	50	51	115	64	50	56	24	45	34	28	16	12	5	5	13	19	18	4	19	18	5	2	1	1	1	2	8	7	0	3	1	2	2	1	0	1	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south30_active	80	2782	2817	980	450	1254	225	388	195	474	288	103	281	90	53	93	31	24	32	66	40	27	33	11	28	20	22	10	5	1	2	6	10	16	2	13	15	4	0	1	0	1	2	6	6	0	3	0	2	2	0	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south31_all	80	5430	4218	1716	955	1980	460	699	353	711	456	193	451	191	106	154	67	56	59	110	72	60	30	22	31	51	25	15	23	17	18	11	20	15	3	9	9	13	3	8	1	9	3	7	3	4	3	1	1	2	1	1	1	0	0	3	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
0.03	south31_active	80	2779	2655	997	448	1327	199	417	197	458	272	115	301	106	57	93	35	25	28	67	36	24	18	12	16	42	15	7	12	10	9	5	13	10	2	7	1	12	3	7	0	8	2	4	3	1	2	0	1	1	1	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
0.03	south32_all	80	5408	4088	1678	927	1918	470	665	370	715	424	205	419	178	94	163	73	52	58	87	60	59	26	19	39	51	20	17	18	12	21	8	29	17	5	7	8	12	5	6	3	9	4	7	4	5	3	1	0	2	1	1	0	0	0	0	1	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	2750	2487	968	433	1237	206	413	205	455	259	116	279	96	49	101	34	26	24	52	26	27	16	9	20	41	12	10	12	7	11	2	26	9	1	7	3	11	4	5	2	8	3	4	2	2	2	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	5245	3860	1636	892	1774	456	629	365	661	408	191	372	159	97	162	66	55	61	85	55	48	28	22	40	33	22	18	13	10	16	9	30	13	4	10	7	11	9	5	3	10	9	6	2	5	3	1	0	2	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	2593	2391	921	428	1134	206	374	196	433	262	97	228	90	51	97	33	27	23	44	28	24	19	8	24	22	15	9	8	6	7	5	27	8	1	10	3	11	5	4	2	9	5	5	0	3	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	5178	3775	1580	880	1652	466	631	363	615	380	181	354	145	95	158	73	53	52	95	53	57	29	22	41	30	21	15	12	12	12	15	36	19	4	8	4	2	7	4	3	6	9	3	2	5	3	1	0	1	1	0	0	3	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south34_active	80	2552	2321	861	439	1057	203	371	203	401	237	92	201	79	48	95	34	20	15	54	19	31	22	9	28	17	14	8	9	3	5	10	29	12	1	8	4	2	3	3	3	5	4	2	0	3	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	5062	3665	1580	892	1620	493	609	357	547	392	174	300	156	104	133	72	56	49	92	70	53	28	25	32	38	23	14	11	11	9	16	24	8	0	5	6	4	7	3	2	6	9	4	1	5	3	1	0	2	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south35_active	80	2502	2258	849	460	1010	214	360	201	350	244	82	161	91	48	79	38	22	18	52	33	29	22	12	23	20	16	6	9	2	2	9	15	5	0	5	4	2	2	2	2	6	3	2	0	3	0	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	5114	3749	1624	889	1564	522	634	345	554	410	187	312	163	115	125	84	59	56	86	68	54	29	28	30	37	27	11	12	9	8	20	27	13	0	1	8	8	7	5	4	3	6	2	3	2	1	1	0	1	0	0	0	2	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south36_active	80	2555	2290	911	434	985	239	380	191	351	257	89	181	98	53	81	43	21	27	58	33	30	19	15	24	19	19	2	11	1	2	10	15	9	0	1	4	6	2	4	2	3	2	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	5226	3893	1693	917	1663	527	683	338	572	444	195	389	176	111	144	88	55	52	90	65	49	28	27	30	39	28	16	15	9	6	13	22	9	2	3	8	7	5	5	6	4	4	2	3	1	2	0	0	2	1	0	0	0	1	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	2616	2332	948	445	1026	249	413	178	360	272	90	247	107	54	94	49	21	30	56	35	30	15	17	20	25	20	5	13	2	2	5	14	4	0	2	4	5	2	5	3	2	1	0	1	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	5336	4172	1703	927	1788	523	750	349	597	481	208	404	215	113	157	88	52	47	108	52	48	29	29	32	45	38	15	19	8	6	13	16	17	4	5	12	5	6	5	5	3	1	2	4	0	1	0	0	1	1	0	0	0	1	1	2	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	2693	2551	964	458	1115	257	465	180	379	297	106	276	137	56	92	51	23	26	71	25	29	15	19	21	32	28	4	13	3	3	5	9	12	1	3	7	5	2	4	2	1	0	1	2	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	5568	4367	1745	933	1979	496	796	363	667	476	216	412	208	101	163	88	46	40	119	58	59	37	31	46	45	29	21	24	10	10	14	12	15	7	7	8	5	2	4	3	5	3	7	5	0	1	0	0	1	1	0	1	0	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
