label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83
0.03	north8_all	80	6426	2664	2485	1139	888	791	428	489	354	589	219	180	356	150	87	97	67	120	77	94	32	25	58	43	28	38	18	22	16	18	9	11	23	5	18	5	3	3	5	0	1	5	3	2	0	2	3	3	2	1	3	0	0	0	0	0	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	north8_active	80	3363	1272	1436	572	452	448	186	292	182	362	116	95	242	79	48	54	26	79	44	66	20	13	42	24	16	23	11	9	10	13	3	7	19	3	16	4	0	1	3	0	0	4	3	1	0	2	3	0	0	1	1	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	north9_all	80	6259	2556	2363	1164	852	802	451	494	347	575	225	171	332	134	96	108	65	100	67	84	36	26	51	35	30	27	14	19	12	16	10	4	17	6	23	5	5	2	6	1	2	4	4	1	0	5	3	3	2	1	3	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north9_active	80	3257	1169	1354	591	417	438	188	284	171	351	114	94	218	67	49	57	25	63	44	59	25	11	33	20	14	14	7	9	7	12	2	4	14	3	21	3	1	0	4	1	1	4	3	1	0	3	3	0	0	1	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	6175	2543	2283	1174	832	771	434	451	315	525	206	168	294	124	105	113	61	96	69	66	33	28	48	40	27	24	12	26	18	19	12	10	14	6	21	7	6	2	7	2	3	3	2	4	0	6	2	7	1	1	1	1	3	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2
0.03	north10_active	80	3134	1169	1329	587	404	435	182	252	159	304	103	87	186	56	57	61	22	53	52	42	22	15	33	21	15	15	5	12	7	11	3	7	11	2	14	4	3	2	5	2	2	3	1	3	0	3	2	5	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0.03	north11_all	80	6631	2605	2623	1095	855	774	419	523	338	730	218	185	334	136	120	113	63	81	103	77	53	31	37	55	32	37	20	23	7	11	10	7	18	4	11	5	6	4	7	2	1	3	1	1	2	0	0	5	1	1	2	0	2	0	0	0	0	0	1	0	0	0	7	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_active	80	3516	1247	1558	542	428	454	204	302	183	481	117	97	219	68	68	61	30	44	66	55	33	14	28	33	11	23	11	14	3	5	5	6	10	1	6	2	1	0	4	1	1	2	1	0	2	0	0	2	0	1	0	0	0	0	0	0	0	0	1	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	6599	2619	2636	1137	878	736	417	532	350	754	196	179	401	135	113	94	66	94	106	89	53	30	40	44	34	35	21	23	8	11	12	11	21	3	10	3	7	3	3	2	1	3	3	3	2	2	0	5	2	0	0	0	2	0	0	0	0	0	1	0	0	0	7	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_active	80	3468	1288	1585	557	449	410	205	316	182	535	100	93	273	61	60	49	32	55	76	56	31	10	28	19	14	22	11	15	4	5	8	8	13	0	6	2	2	0	2	1	1	1	3	1	2	1	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	7	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	6605	2667	2641	1166	914	759	414	545	379	678	196	154	396	136	114	97	84	98	114	90	40	28	37	43	31	30	23	18	12	12	9	14	31	5	11	4	5	2	3	4	1	3	5	2	4	3	0	4	1	0	0	2	2	0	0	0	0	0	1	0	0	0	0	1	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	3505	1312	1595	555	463	436	198	334	196	479	102	87	275	56	64	52	40	51	80	54	20	10	27	24	18	23	13	14	6	5	5	9	17	1	9	2	3	0	1	2	1	1	4	1	3	1	0	2	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	6519	2698	2584	1264	929	834	432	527	385	634	203	160	361	136	118	89	78	107	114	91	48	29	46	31	32	32	19	19	10	17	10	16	27	4	6	4	5	3	1	4	3	3	7	2	3	5	0	2	2	0	1	3	0	0	2	0	0	0	1	0	2	0	0	1	1	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	3493	1335	1564	620	472	499	200	326	209	442	107	87	242	65	67	48	40	58	74	54	31	12	31	16	18	27	10	12	5	10	6	8	17	1	4	1	2	1	0	3	3	1	6	1	1	3	0	1	1	0	1	3	0	0	2	0	0	0	0	0	1	0	0	0	1	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	6414	2697	2627	1248	906	823	454	524	395	595	215	155	335	120	117	91	73	105	116	99	56	26	57	34	28	36	14	19	15	19	10	17	44	4	9	3	6	4	1	4	3	2	7	3	3	5	2	1	2	1	1	3	0	0	2	0	0	0	1	0	2	0	0	1	1	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	3405	1324	1592	612	474	496	201	313	220	398	106	83	202	60	64	45	38	52	78	54	39	10	41	16	13	30	8	13	8	12	6	9	20	2	5	0	2	2	0	3	2	2	6	2	1	3	1	1	1	1	1	3	0	0	2	0	0	0	0	0	1	0	0	0	1	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	6347	2676	2621	1243	874	783	452	516	385	621	224	169	302	130	120	93	61	97	114	100	59	40	67	33	26	37	16	24	11	19	10	13	35	4	12	3	5	6	3	4	5	4	3	1	1	3	2	1	1	1	1	2	4	0	2	0	0	0	1	0	2	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	4	0	0	0	0	0	0
0.03	north16_active	80	3330	1285	1561	624	454	472	205	313	223	388	114	86	171	72	64	46	31	47	78	57	41	15	45	17	12	29	10	19	5	13	5	5	14	3	6	0	3	4	2	2	2	3	3	1	0	2	1	1	1	1	1	2	3	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	4	0	0	0	0	0	0
0.03	north17_all	80	6337	2676	2511	1164	823	788	484	504	387	619	228	181	327	124	111	91	64	95	106	103	55	48	65	41	23	31	19	21	13	24	10	11	35	8	21	3	6	7	4	5	5	5	1	1	1	3	2	0	0	1	1	2	4	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
0.03	north17_active	80	3247	1285	1468	599	411	444	214	297	225	381	106	97	186	67	66	46	32	51	70	61	31	22	35	25	9	21	11	17	5	13	5	4	13	4	12	1	4	4	3	3	2	4	1	1	0	1	1	0	0	1	1	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
0.03	north18_all	80	6260	2531	2366	1124	811	770	470	470	364	576	213	195	334	120	113	94	63	87	96	79	44	46	64	42	16	27	14	19	9	19	7	13	22	10	21	3	5	8	6	4	7	7	1	1	0	2	1	0	0	2	1	2	4	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
0.03	north18_active	80	3174	1182	1358	572	389	423	213	278	207	363	93	107	208	65	68	52	27	49	59	39	22	22	38	25	7	18	8	13	4	11	4	4	10	3	14	2	5	5	4	2	3	5	1	0	0	1	0	0	0	1	1	2	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
0.03	north19_all	80	6167	2502	2288	1119	802	761	447	449	356	528	206	190	313	129	111	102	65	86	85	73	45	42	61	40	15	27	14	12	12	20	5	11	17	8	13	5	3	6	6	4	5	3	1	1	0	3	1	0	0	1	1	3	5	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	3090	1194	1313	569	382	382	196	250	189	327	91	102	204	67	67	59	27	50	52	43	21	20	35	28	8	16	8	7	4	10	2	4	7	2	9	2	2	4	3	2	4	2	1	0	0	2	0	0	0	0	1	3	5	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	6006	2415	2160	1097	776	737	410	422	326	518	205	190	299	127	109	103	65	102	89	73	40	30	58	37	15	36	17	13	14	19	6	11	17	7	13	4	7	2	5	2	5	7	0	1	1	5	2	0	1	1	1	1	4	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	3049	1109	1216	549	395	371	190	225	165	325	96	101	204	62	61	58	26	63	49	41	20	16	36	22	7	20	11	7	4	12	1	6	7	1	10	2	4	1	3	0	3	6	0	0	0	3	0	0	1	0	1	1	4	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	8251	4315	2699	1038	968	852	425	417	329	291	226	233	259	107	92	127	63	63	48	34	43	42	46	37	37	26	25	24	22	17	13	9	5	4	8	3	9	3	2	5	3	5	3	2	6	0	3	1	1	0	1	0	1	0	2	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	4775	2614	1705	491	533	500	195	212	185	153	124	125	162	53	44	80	26	28	23	18	12	27	23	20	16	12	15	11	9	8	10	7	2	2	4	0	6	1	0	1	2	3	1	1	5	0	3	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	7789	3992	2530	988	957	828	424	397	310	284	228	204	245	112	87	116	59	70	45	41	47	44	38	28	24	28	19	20	21	21	16	8	8	5	10	2	11	5	2	5	3	2	4	3	1	4	2	1	1	0	1	1	0	2	2	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	4414	2404	1571	458	503	467	203	199	174	145	123	109	145	60	44	72	27	26	23	20	20	29	21	16	10	11	12	12	10	10	11	6	3	1	5	0	7	1	1	3	1	1	1	2	1	2	2	0	1	0	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	7829	3998	2544	1038	969	855	433	398	338	292	221	194	246	99	85	130	59	70	46	37	45	48	38	33	21	34	21	19	15	23	18	12	8	6	9	1	4	7	1	5	3	4	3	3	3	4	3	0	2	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	4405	2368	1554	483	518	479	210	197	196	154	121	107	149	53	32	78	29	27	25	16	24	32	21	11	12	16	12	13	5	13	13	8	3	1	6	0	1	2	1	4	1	2	1	2	3	2	2	0	1	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	7910	3925	2673	1052	968	861	418	384	348	312	204	184	236	110	84	138	59	67	48	40	40	36	40	36	15	31	17	18	15	19	19	12	7	7	10	5	5	5	2	7	3	2	3	2	3	6	2	0	1	0	0	2	0	2	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	4537	2297	1641	480	530	471	194	193	200	172	106	99	149	53	33	85	27	25	25	17	23	19	24	14	9	14	8	13	7	12	12	7	2	3	7	2	2	2	2	7	1	1	2	1	3	3	1	0	0	0	0	2	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	8124	4131	2850	1053	1030	851	410	405	355	313	231	185	253	119	87	157	59	58	48	34	27	34	39	40	23	33	19	20	15	16	17	14	6	8	7	6	2	4	3	5	1	2	2	1	3	3	3	0	1	0	0	2	0	2	0	0	1	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	4740	2431	1797	476	602	467	189	195	201	173	125	100	158	52	32	94	28	26	23	16	14	21	22	17	14	20	8	14	7	10	9	9	3	4	5	4	2	2	2	5	1	1	2	0	3	1	1	0	0	0	0	2	0	2	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	8558	4336	3012	1026	1035	906	366	443	358	318	250	201	269	126	94	145	58	59	44	42	25	50	42	38	25	36	13	26	12	17	13	15	5	7	9	7	3	2	4	11	1	3	3	1	4	4	1	2	0	1	0	1	0	1	0	0	1	1	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	5109	2607	1928	478	634	504	165	216	198	176	138	106	175	54	40	80	28	21	19	22	10	28	22	23	11	23	5	19	4	9	8	6	4	5	4	4	3	1	2	7	1	1	2	0	4	1	0	2	0	0	0	1	0	1	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	8818	4547	3110	1007	1061	949	398	435	343	320	274	214	289	124	103	162	65	58	40	45	28	53	51	33	33	31	16	26	9	14	12	12	6	7	11	10	4	7	4	9	0	1	1	4	2	3	1	3	0	1	0	1	0	2	0	0	1	0	1	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	5359	2721	2007	471	641	537	190	223	186	183	151	114	192	47	50	100	35	23	20	25	13	33	24	21	18	18	5	16	3	8	6	6	4	6	6	6	4	3	2	5	0	0	0	1	2	1	0	3	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	8987	4625	3238	994	1100	1004	414	452	354	311	262	238	297	122	107	161	69	58	44	44	35	58	49	42	31	26	17	26	13	16	15	13	8	3	11	8	4	10	2	11	2	4	1	6	4	3	2	3	0	1	0	1	0	1	0	0	0	0	0	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	5452	2782	2035	469	680	586	190	232	193	183	141	139	201	50	50	107	37	25	19	26	16	39	23	30	14	15	7	17	7	12	13	7	5	2	5	2	3	6	0	6	1	1	0	2	3	1	1	3	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	8856	4645	3267	983	1103	1023	436	431	338	286	268	232	280	118	106	170	69	61	41	37	44	48	44	37	39	30	16	20	13	14	18	18	7	4	9	9	3	8	1	6	3	4	2	6	3	1	2	2	0	0	1	1	0	1	0	0	0	1	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	5289	2769	2029	458	661	587	198	231	187	168	141	135	179	65	51	114	36	35	18	23	17	37	22	26	17	20	8	11	8	10	13	10	3	2	6	3	2	5	0	5	1	1	0	2	2	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	8939	4628	3208	993	1103	981	409	448	372	275	230	260	283	128	105	146	66	58	41	39	43	41	44	38	36	24	15	25	12	15	26	22	4	3	8	6	8	10	3	6	4	4	3	5	6	1	2	1	0	1	1	2	0	0	1	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	5270	2808	1976	462	648	553	175	231	207	153	117	156	188	73	50	89	30	34	16	24	18	30	24	26	18	19	8	18	9	9	21	13	1	0	5	3	7	5	1	2	1	1	1	4	5	1	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	10985	5771	4023	1028	1211	1201	437	472	415	388	279	261	330	115	125	255	75	65	69	71	40	62	56	59	18	35	21	21	12	25	11	10	8	8	7	3	7	4	8	23	3	3	2	2	3	1	1	1	1	3	1	0	1	0	1	0	1	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
0.03	south31_active	80	6804	3611	2619	498	697	760	204	277	251	250	164	164	211	53	66	178	34	36	35	36	23	48	32	39	10	21	10	12	5	19	6	4	3	3	5	3	6	1	7	16	2	2	2	0	3	0	0	0	0	3	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south32_all	80	11045	5866	4129	1010	1206	1133	443	468	447	401	276	238	340	116	129	252	71	62	64	77	34	84	64	58	28	37	19	21	7	24	12	15	10	6	5	7	12	4	7	25	6	4	2	4	1	2	1	1	1	2	1	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south32_active	80	6852	3676	2695	497	691	714	212	268	274	239	145	145	220	55	69	181	36	32	30	41	14	70	39	35	19	23	10	14	3	17	6	6	5	3	5	6	8	1	6	21	4	3	2	1	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	11095	5969	4008	1031	1238	1133	441	443	459	399	294	254	340	106	132	198	83	55	70	58	41	80	60	60	36	28	16	20	10	17	5	14	9	6	6	9	11	6	5	23	5	4	2	4	3	2	3	1	1	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south33_active	80	6918	3821	2609	490	733	710	211	246	278	233	159	153	215	50	69	134	43	24	34	33	15	66	33	38	21	18	9	15	5	14	2	3	4	3	5	7	7	3	4	20	3	4	2	1	3	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	10976	5851	4010	1012	1269	1149	460	464	454	376	316	245	380	112	120	169	82	46	60	43	45	100	60	56	42	27	12	30	6	11	11	14	10	8	3	7	11	7	3	17	5	3	0	2	2	2	3	1	0	1	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	6826	3757	2589	466	766	724	203	255	274	214	189	138	244	58	56	117	43	18	24	23	15	85	40	33	27	18	8	25	4	8	3	5	5	2	1	5	5	5	2	11	3	2	0	1	2	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	10371	5467	3684	964	1219	1124	466	470	411	373	310	248	364	115	115	151	77	49	60	40	48	75	60	55	44	27	18	26	7	12	14	10	8	8	4	6	8	5	2	11	3	3	1	1	2	0	3	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	6424	3525	2421	434	744	694	205	252	234	211	185	140	220	58	56	98	37	20	24	23	18	54	36	33	27	22	9	24	3	7	8	4	4	2	1	4	1	4	1	5	2	1	1	1	2	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	9727	5069	3526	946	1166	1095	469	435	376	364	290	252	324	107	112	142	77	49	47	44	48	89	50	68	43	28	24	31	6	8	25	10	8	8	4	4	10	7	1	19	2	3	2	0	1	1	1	1	0	3	0	1	0	1	1	0	0	1	0	0	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
