label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77
0.03	north6_all	80	16935	4274	4562	2485	1812	963	730	615	740	372	310	296	244	546	262	175	306	147	142	75	117	173	48	101	69	37	25	17	25	31	14	12	8	19	18	13	12	10	5	10	10	3	2	2	7	1	3	2	7	2	1	0	0	1	4	1	0	0	0	1	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north6_active	80	13520	1847	3624	1730	1315	288	228	308	533	152	93	182	122	488	195	111	258	92	118	33	89	155	26	81	53	15	12	7	10	23	9	2	5	19	13	4	7	9	4	6	8	3	1	2	6	1	2	1	5	1	0	0	0	1	3	1	0	0	0	1	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	17080	4360	4629	2478	1816	971	747	595	696	382	307	290	244	598	263	172	306	162	132	80	123	173	41	91	58	33	26	17	26	32	13	10	9	17	15	9	11	11	4	7	10	4	2	2	7	1	2	3	7	1	3	0	0	0	2	1	0	1	0	2	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_active	80	13584	1885	3657	1738	1320	294	223	306	505	158	90	184	110	538	193	113	263	99	99	32	97	157	24	75	44	17	12	5	11	26	6	4	5	16	8	4	6	10	3	5	9	4	1	2	6	0	2	2	6	1	1	0	0	0	2	1	0	0	0	1	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	16946	4288	4760	2499	1843	975	720	590	724	408	289	292	243	582	273	172	336	170	121	84	124	168	43	94	59	32	26	17	20	28	16	7	9	13	20	12	11	8	4	6	8	3	4	1	12	1	2	3	5	2	4	0	0	2	1	2	0	1	0	2	0	1	2	0	1	1	0	0	0	0	3	0	0	1	0	0	0	0
0.03	north8_active	80	13444	1833	3730	1781	1323	312	217	287	546	177	85	186	117	527	205	108	294	109	87	35	97	154	19	78	46	15	8	7	10	23	4	5	5	12	13	6	6	5	3	5	8	3	1	1	11	0	2	2	5	2	2	0	0	0	1	1	0	0	0	1	0	1	2	0	1	1	0	0	0	0	3	0	0	1	0	0	0	0
0.03	north9_all	80	16992	4340	4766	2543	1843	951	717	594	763	398	293	293	267	593	277	151	339	156	139	73	115	159	52	109	65	36	26	20	21	31	14	10	8	9	17	14	7	8	7	3	6	4	5	4	11	2	14	2	6	3	4	0	0	4	1	1	1	1	0	1	0	0	0	0	0	1	0	0	0	0	3	0	0	1	0	0	0	0
0.03	north9_active	80	13532	1797	3739	1828	1309	306	206	267	589	162	83	181	137	541	206	94	302	96	96	27	95	145	27	95	55	21	8	6	11	27	2	5	4	8	13	9	4	6	6	2	6	4	0	4	10	0	14	2	6	3	2	0	0	2	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	1	0	0	0	0
0.03	north10_all	80	16820	4333	4792	2602	1849	910	695	607	783	394	322	299	248	584	270	162	293	132	141	71	96	146	49	127	67	37	23	22	21	28	17	12	12	10	19	10	6	10	7	4	8	4	4	4	12	2	13	1	5	3	3	0	0	5	0	3	1	0	0	1	0	0	0	0	0	1	0	0	0	0	3	0	0	1	0	0	0	0
0.03	north10_active	80	13404	1816	3782	1880	1302	291	207	267	598	162	82	185	124	539	208	102	261	88	105	29	70	129	24	115	55	19	7	9	12	23	5	5	6	8	16	8	3	7	6	3	8	4	0	4	11	0	12	0	5	3	2	0	0	3	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	3	0	0	1	0	0	0	0
0.03	north11_all	80	17017	4190	4547	2585	1889	923	719	562	689	395	300	333	246	506	257	152	292	144	118	79	102	145	49	92	65	37	25	24	18	18	18	14	12	19	24	10	8	8	13	9	7	10	4	11	13	2	5	1	0	3	1	1	0	3	0	0	1	1	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north11_active	80	13575	1796	3620	1814	1362	273	219	254	498	165	78	193	121	446	190	86	265	94	75	30	80	137	18	84	58	25	5	15	10	16	8	3	7	7	15	1	3	6	9	9	6	3	0	11	10	0	4	0	0	3	1	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	16828	4240	4511	2625	1883	887	709	572	665	376	287	324	263	508	254	157	314	142	122	87	126	148	62	91	65	32	19	25	13	26	13	11	13	14	20	9	10	7	13	11	7	9	4	11	9	2	5	1	0	4	1	1	0	3	0	0	1	2	2	0	0	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north12_active	80	13457	1834	3596	1867	1359	292	224	256	478	168	80	195	130	450	196	92	286	90	90	32	104	136	23	80	59	20	6	15	7	24	2	2	8	4	9	1	6	5	10	11	6	3	1	11	6	1	4	0	0	4	1	0	0	2	0	0	0	0	1	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	16999	4265	4549	2612	1817	862	743	580	685	354	303	337	274	539	242	151	319	147	138	68	109	149	61	107	65	34	21	24	16	22	16	15	15	13	18	10	7	4	16	15	9	7	5	11	10	2	1	0	0	4	0	3	0	2	0	0	3	2	2	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	13605	1880	3597	1902	1319	281	241	274	513	151	96	205	141	476	186	77	279	96	104	30	86	133	30	95	57	20	6	12	8	18	4	6	9	8	10	4	4	2	11	15	8	3	1	11	7	1	0	0	0	4	0	2	0	1	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	17041	4324	4637	2634	1745	862	751	618	673	330	298	347	257	592	261	149	277	146	132	64	106	160	55	117	75	35	20	21	19	30	18	12	13	16	26	16	8	5	13	12	9	11	5	10	13	3	0	1	0	4	1	3	0	1	2	0	3	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	13576	1945	3686	1888	1257	271	237	274	497	142	92	203	143	530	198	76	235	96	98	30	81	142	27	105	66	19	7	10	9	25	6	7	9	11	23	6	6	2	9	11	8	4	1	9	11	2	0	0	0	4	1	2	0	1	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	17054	4267	4609	2595	1828	834	762	611	714	327	300	338	253	580	235	168	259	159	124	56	103	141	62	122	78	33	21	25	18	21	15	13	11	23	23	16	11	10	9	18	7	10	3	12	17	3	3	1	0	0	1	3	1	1	2	1	2	1	2	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	13652	1858	3692	1829	1317	248	247	276	530	131	87	190	143	505	175	86	222	106	89	30	74	123	30	108	73	17	8	7	8	17	6	8	8	17	22	7	5	6	5	15	7	5	0	11	16	1	3	0	0	0	1	2	0	1	2	0	0	0	2	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	17118	4156	4636	2646	1841	837	722	623	698	321	302	345	245	555	227	175	279	149	116	66	111	160	56	114	79	35	31	30	15	24	10	12	13	35	19	15	13	12	8	15	8	9	3	7	15	2	3	2	3	0	1	4	1	0	2	1	0	0	4	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
0.03	north16_active	80	13656	1749	3734	1855	1323	234	247	281	518	121	89	191	128	485	171	93	252	106	83	34	80	146	26	98	75	19	14	9	7	17	5	7	9	27	16	6	5	8	7	11	8	4	0	5	15	1	3	0	3	0	1	3	0	0	2	0	0	0	3	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
0.03	north17_all	80	17048	4106	4629	2565	1847	863	768	620	687	371	293	297	246	582	215	161	271	147	130	78	117	142	57	102	86	33	30	31	14	24	14	11	15	35	17	15	15	16	9	10	3	7	2	6	12	1	6	2	3	0	2	1	1	2	2	1	0	0	4	0	3	0	0	0	0	2	0	0	1	0	0	2	0	0	0	0	1	0
0.03	north17_active	80	13619	1679	3710	1816	1340	227	265	283	518	141	80	175	118	513	157	93	243	101	97	40	88	126	29	86	78	19	12	8	5	17	9	4	9	27	14	7	6	12	7	7	3	2	0	5	11	0	6	0	3	0	1	1	0	2	2	0	0	0	3	0	3	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	1	0
0.03	north18_all	80	17164	4148	4761	2524	1861	899	728	612	656	382	302	305	227	623	259	149	278	131	144	92	110	144	47	111	71	45	33	26	21	19	21	13	13	34	14	12	9	12	10	7	16	1	2	4	4	1	4	1	3	1	2	1	0	2	0	1	0	0	3	0	3	0	0	0	1	2	0	0	1	0	0	2	0	0	0	0	1	0
0.03	north18_active	80	13749	1712	3822	1799	1375	250	250	273	488	146	88	177	113	558	194	94	248	86	105	45	84	131	25	97	61	29	12	8	10	12	15	3	5	28	10	6	3	9	8	5	14	0	0	3	3	0	4	0	3	0	0	1	0	2	0	0	0	0	2	0	3	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	1	0
0.03	north19_all	80	17218	4187	4806	2418	1882	920	761	570	710	404	307	282	240	644	249	157	284	132	146	94	105	141	44	97	67	47	28	24	17	25	24	13	10	29	12	10	9	13	10	4	18	3	3	2	6	2	5	1	0	5	4	3	0	2	0	1	1	0	1	0	1	0	0	0	1	2	0	0	0	0	0	2	0	0	0	0	0	0
0.03	north19_active	80	13783	1755	3832	1737	1360	263	264	269	522	152	90	155	125	577	188	103	255	85	108	50	79	127	24	89	53	33	7	6	8	16	17	2	2	23	9	4	4	11	7	3	14	2	0	1	5	0	5	0	0	4	1	3	0	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
0.03	north20_all	80	17352	4186	4815	2401	1901	917	733	551	717	392	308	283	237	590	232	157	278	127	159	95	98	122	33	102	60	54	30	18	21	22	21	13	13	24	24	6	12	14	9	4	19	4	3	2	2	3	4	1	0	5	6	3	0	3	0	2	1	0	1	1	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	13915	1807	3817	1735	1381	282	252	257	514	164	92	157	127	533	172	87	248	84	120	53	74	107	12	91	47	35	5	4	9	15	15	4	3	21	19	3	5	11	6	3	13	4	0	0	2	0	4	0	0	4	3	3	0	3	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	22793	3943	2511	1601	1529	1394	796	636	563	429	302	251	201	299	274	239	92	150	221	83	56	61	67	53	52	30	60	23	16	19	21	13	12	9	16	15	8	3	10	10	5	5	14	0	1	4	1	1	1	1	1	1	1	1	0	5	0	1	2	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	19715	896	855	522	869	1013	329	256	359	253	57	99	63	214	223	208	35	94	186	61	29	32	45	20	47	15	48	12	8	7	10	12	3	3	11	5	4	1	5	3	4	2	10	0	0	3	0	1	0	0	0	0	0	0	0	4	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	22631	3974	2515	1562	1443	1468	784	605	542	413	308	250	210	286	267	276	102	154	221	91	56	61	69	45	58	36	78	20	21	17	17	14	10	8	21	11	8	1	11	8	4	4	15	2	0	0	1	1	1	0	1	0	1	1	0	5	0	1	2	0	0	1	0	1	0	0	2	0	0	0	0	0	0	0	0	2	0	0
0.03	south22_active	80	19525	889	851	509	821	1080	319	242	320	259	75	89	74	214	219	226	42	106	193	69	23	31	53	18	51	22	63	9	10	9	10	10	1	2	15	3	3	0	7	3	2	1	12	0	0	0	1	1	0	0	0	0	0	0	0	4	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0
0.03	south23_all	80	22643	4018	2483	1630	1434	1524	790	578	539	433	297	229	197	273	276	271	102	136	207	96	62	61	54	40	58	33	89	17	24	17	16	20	10	16	18	7	8	0	18	8	2	6	17	2	2	4	1	1	1	0	4	0	1	1	0	6	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0
0.03	south23_active	80	19505	910	860	547	811	1139	334	247	308	275	74	74	69	192	224	215	42	93	175	67	25	32	44	17	45	24	74	7	10	8	7	16	3	5	11	5	3	0	15	2	1	4	12	0	0	4	1	1	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0
0.03	south24_all	80	22306	3999	2394	1619	1416	1511	755	549	495	423	304	233	201	282	275	301	114	132	178	88	56	63	53	42	75	40	79	16	24	18	17	25	14	13	14	6	10	0	16	11	7	6	18	2	2	7	2	1	2	1	7	0	0	1	0	4	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0
0.03	south24_active	80	19193	902	850	543	801	1122	307	238	293	269	80	72	68	206	220	244	45	92	149	60	20	24	48	13	60	31	67	10	6	7	7	21	6	5	10	4	5	0	12	7	3	6	12	0	0	6	2	1	2	1	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0
0.03	south25_all	80	21446	3971	2328	1633	1394	1481	774	538	509	436	301	239	207	272	239	279	109	137	158	84	62	56	53	42	78	35	54	18	19	19	14	30	17	15	15	8	11	2	20	12	6	9	19	1	3	7	1	3	2	1	8	1	0	0	0	1	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	1
0.03	south25_active	80	18248	927	802	541	784	1090	314	238	315	266	78	77	59	191	180	227	38	94	129	52	26	22	45	15	61	22	45	9	7	6	6	26	7	8	12	5	5	1	17	9	3	8	13	0	0	6	1	2	2	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	1
0.03	south26_all	80	18840	3967	2294	1620	1363	1319	723	578	524	421	294	245	204	280	196	261	106	123	151	75	60	48	59	46	62	37	42	17	17	17	16	25	21	10	17	7	10	3	12	12	11	9	8	1	1	4	1	3	2	1	5	1	0	0	0	1	1	0	1	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south26_active	80	15444	1066	731	493	694	899	279	210	306	224	70	81	53	195	131	213	36	79	119	45	23	20	36	12	48	21	32	7	7	6	5	21	7	6	12	3	5	1	9	10	8	8	5	1	0	3	1	2	2	1	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south27_all	80	16630	4039	2307	1643	1316	1188	686	562	559	407	288	260	209	257	198	229	97	117	154	63	62	44	58	45	47	29	34	24	18	20	14	23	19	7	19	7	7	4	10	8	6	8	6	2	1	5	2	5	1	0	2	1	0	1	1	1	0	0	1	1	3	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1
0.03	south27_active	80	13033	1214	665	474	619	770	247	196	297	190	77	75	48	168	118	180	32	73	118	35	24	21	30	14	34	11	21	7	12	7	4	18	5	4	14	2	3	2	9	7	6	7	3	2	0	4	1	3	1	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
0.03	south28_all	80	14595	4067	2300	1682	1287	1115	623	544	548	385	287	254	210	225	188	195	101	109	140	55	59	46	59	45	42	26	39	27	20	22	15	23	17	6	11	7	8	4	3	5	7	6	5	3	1	6	1	3	2	0	2	0	1	1	1	1	0	0	1	1	2	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1
0.03	south28_active	80	10878	1326	554	436	564	666	195	158	268	159	78	62	51	144	108	147	29	64	101	33	17	19	25	15	30	13	23	6	9	7	4	17	3	1	5	2	3	2	3	4	6	5	3	2	0	5	0	2	1	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
0.03	south29_all	80	16361	4098	2342	1665	1349	1175	643	519	552	385	292	260	207	246	201	240	94	116	128	54	55	57	65	44	44	31	40	29	18	25	19	23	14	6	8	8	9	4	5	5	3	3	5	2	1	6	4	4	2	1	2	1	1	1	1	1	1	0	0	1	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0
0.03	south29_active	80	12718	1276	621	459	641	745	214	163	280	159	84	63	51	167	130	183	23	71	91	30	16	31	36	14	37	17	24	8	10	9	9	19	4	2	5	4	3	1	5	5	2	3	2	1	0	5	0	2	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
0.03	south30_all	80	19130	4108	2381	1714	1426	1292	685	517	554	372	325	256	202	257	213	272	103	148	133	66	57	54	72	44	42	39	37	27	19	22	20	22	10	10	11	7	10	3	7	5	4	2	9	2	1	8	3	2	1	1	3	1	1	2	2	1	2	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south30_active	80	15693	1133	696	516	731	866	243	158	299	157	91	69	54	178	150	214	28	101	101	34	18	28	48	13	38	19	25	9	9	7	10	18	3	5	7	4	4	0	7	5	3	2	7	0	0	7	0	1	0	0	1	0	1	0	1	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south31_all	80	21314	4015	2385	1668	1428	1320	704	600	514	428	311	246	200	277	254	291	124	150	198	90	58	65	53	54	44	30	50	26	26	18	16	28	10	13	14	12	6	6	9	2	22	1	15	4	4	2	4	0	0	1	2	0	2	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	18116	981	800	557	772	931	284	252	303	245	68	67	57	200	197	224	47	113	163	59	23	38	36	27	34	9	43	15	12	7	11	25	6	6	9	5	1	2	9	1	21	1	14	3	1	2	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	22514	3995	2443	1710	1493	1442	704	588	537	447	305	259	224	295	277	285	114	122	212	82	57	63	66	53	58	32	61	27	22	16	14	44	10	12	20	12	7	5	17	2	24	3	15	5	5	2	4	0	0	3	0	2	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south32_active	80	19411	944	847	580	857	1044	292	246	323	262	66	78	72	223	231	236	43	93	179	52	20	34	49	28	43	9	52	16	11	8	7	40	2	5	14	3	1	3	17	0	22	3	14	4	1	2	1	0	0	1	0	2	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south33_all	80	22615	3987	2416	1767	1506	1438	707	597	554	463	313	265	221	304	278	299	115	128	180	75	59	66	65	51	64	28	52	29	17	16	14	48	12	9	27	11	7	6	12	2	27	3	2	3	2	1	5	0	2	3	0	4	1	1	1	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south33_active	80	19540	944	836	593	918	1043	287	244	324	264	84	85	72	231	231	246	38	90	148	41	21	42	49	25	48	10	43	16	10	11	7	44	3	3	22	2	1	2	12	0	25	3	1	2	0	1	0	0	2	1	0	2	0	0	1	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south34_all	80	22350	3982	2407	1739	1494	1387	716	572	590	473	320	264	222	278	268	288	106	129	194	80	65	50	80	53	71	32	55	25	14	16	16	44	11	9	34	10	8	5	16	4	7	4	0	2	2	3	5	0	3	3	0	4	0	0	1	1	0	2	0	1	0	0	0	0	1	0	0	0	0	0	0	2	1	0	1	0	0	0
0.03	south34_active	80	19291	935	826	571	915	992	290	231	364	263	97	92	74	207	220	245	33	89	166	47	26	29	65	20	48	15	44	14	6	11	10	40	4	3	32	2	1	1	15	3	4	3	0	1	1	2	0	0	2	1	0	2	0	0	1	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0
0.03	south35_all	80	20565	3946	2392	1690	1447	1343	722	584	586	473	325	255	209	283	270	272	113	137	202	87	59	56	73	52	62	30	53	22	19	23	13	27	10	6	27	11	7	5	12	7	8	3	1	4	2	9	2	0	6	1	0	4	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	1	0	0	0
0.03	south35_active	80	17393	970	783	516	822	946	268	211	350	257	101	86	61	202	202	228	33	96	175	52	26	29	57	18	40	14	43	7	6	14	6	24	4	3	24	3	0	2	11	6	6	1	0	2	1	8	0	0	4	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
0.03	south36_all	80	19245	3917	2443	1671	1408	1340	743	576	551	451	324	249	217	263	251	267	104	131	177	87	56	63	66	48	50	31	47	19	24	20	13	16	6	9	17	13	10	6	6	7	9	5	4	3	2	9	0	0	7	1	1	4	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	1	0	0	0
0.03	south36_active	80	15943	997	783	506	764	936	279	196	315	246	84	89	58	170	181	217	29	86	155	55	23	35	49	12	22	14	34	6	5	10	6	15	3	5	14	4	1	3	5	6	8	2	3	1	1	8	0	0	4	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
0.03	south37_all	80	17956	3906	2436	1680	1427	1316	766	586	512	428	321	254	219	242	231	231	98	134	157	91	51	67	73	43	46	26	41	19	28	21	17	18	7	11	7	14	9	7	3	4	12	7	4	2	3	7	1	1	6	2	3	4	0	0	1	0	0	1	0	2	0	0	0	0	4	0	0	1	0	0	0	2	0	0	0	0	0	0
0.03	south37_active	80	14584	1049	777	457	762	906	272	187	271	226	83	87	48	158	160	173	28	89	128	56	22	33	52	13	23	13	30	5	6	8	8	17	3	9	4	6	1	3	2	3	9	5	3	1	1	7	0	1	3	0	0	3	0	0	1	0	0	0	0	1	0	0	0	0	3	0	0	1	0	0	0	2	0	0	0	0	0	0
0.03	south38_all	80	17811	3958	2469	1685	1398	1301	731	566	500	412	297	250	222	253	209	267	97	125	160	90	55	59	68	37	37	31	45	17	23	20	14	29	9	15	6	11	8	5	3	1	11	6	5	1	2	8	1	1	3	3	4	4	1	0	2	1	0	0	0	2	0	0	1	1	3	0	0	1	0	1	0	0	0	0	0	0	0	0
0.03	south38_active	80	14409	1059	779	454	727	890	267	187	242	208	74	74	47	170	145	198	34	80	134	53	19	29	45	15	18	16	31	5	7	7	5	28	2	11	5	4	3	1	2	0	9	5	4	0	0	8	0	1	1	0	0	3	0	0	1	1	0	0	0	1	0	0	1	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0
