label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44
0.03	north9_all	80	2293	1517	553	401	375	294	414	77	134	85	145	35	28	19	25	10	19	8	30	3	9	5	1	0	2	2	3	0	3	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	1
0.03	north9_active	80	1073	881	282	205	222	174	275	37	89	46	104	16	22	4	13	5	12	3	20	0	8	2	0	0	1	1	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1
0.03	north10_all	80	2338	1508	564	398	399	302	402	80	136	82	149	34	29	21	21	15	19	13	16	7	9	3	4	1	2	1	3	1	6	0	1	0	1	0	1	1	0	0	0	0	0	1	0	0	1
0.03	north10_active	80	1135	880	272	206	223	188	262	43	87	43	104	13	22	5	12	7	12	4	10	4	8	1	0	1	1	1	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1
0.03	north11_all	80	2214	1542	552	424	344	293	454	73	123	71	188	45	33	11	12	23	26	10	26	8	7	3	3	1	2	2	2	10	5	2	0	1	1	0	0	1	0	0	0	0	0	0	0	2	0
0.03	north11_active	80	1046	898	267	217	198	200	296	29	71	39	112	22	17	6	6	14	17	6	12	5	4	2	3	0	0	2	0	8	4	1	0	1	0	0	0	1	0	0	0	0	0	0	0	2	0
0.03	north12_all	80	2200	1503	572	420	350	319	405	67	131	67	185	36	35	17	11	17	20	8	43	10	4	3	3	2	3	3	3	1	1	3	0	0	1	0	0	1	0	0	0	0	0	0	0	2	0
0.03	north12_active	80	1027	865	272	215	191	211	277	28	74	27	115	15	17	9	5	8	13	3	34	5	4	2	3	0	0	2	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0
0.03	north13_all	80	2228	1554	577	389	354	346	412	83	126	69	177	27	33	16	8	16	15	8	40	9	5	2	2	1	2	3	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
0.03	north13_active	80	1063	910	275	206	202	231	274	32	70	29	94	15	18	8	3	7	13	4	29	3	4	1	2	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
0.03	north14_all	80	2248	1525	577	365	347	334	368	92	122	62	164	18	41	17	8	15	8	7	47	6	7	2	3	2	2	3	1	1	2	2	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0
0.03	north14_active	80	1062	890	282	190	192	206	239	38	72	29	102	8	23	8	3	7	5	4	34	2	3	1	2	1	0	2	0	0	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0
0.03	north15_all	80	2256	1539	588	361	346	304	333	95	125	43	149	22	38	18	12	16	15	6	29	3	6	4	3	1	0	4	0	1	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north15_active	80	1106	907	270	187	202	187	203	43	78	24	88	10	22	6	5	10	9	3	23	1	2	2	1	1	0	1	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north16_all	80	2286	1484	574	377	357	304	362	86	113	54	124	32	31	18	14	15	11	4	20	4	14	3	3	1	1	3	0	1	10	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north16_active	80	1087	863	258	197	209	191	230	40	74	31	83	12	18	5	7	8	6	2	17	1	11	1	1	1	0	1	0	0	10	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north17_all	80	2274	1535	571	399	363	303	379	81	113	70	164	31	32	18	14	15	8	3	23	7	13	4	3	0	1	3	1	0	10	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	1069	920	252	215	224	196	243	44	74	36	103	13	15	5	7	6	4	2	18	2	12	1	1	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	2337	1529	530	385	377	294	399	76	107	75	160	41	33	20	16	15	6	5	22	8	12	9	1	0	4	2	2	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	1102	895	239	215	230	187	267	39	71	36	99	21	17	8	7	5	1	4	12	2	11	0	0	0	2	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	2296	1514	522	364	366	308	372	72	104	74	161	47	33	18	13	18	12	6	24	8	4	7	2	0	4	2	3	4	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	1081	911	245	203	210	200	239	35	65	32	108	27	20	5	5	7	2	5	9	1	2	0	0	0	3	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	2329	1476	521	349	384	322	339	78	100	64	146	53	38	20	12	14	20	8	25	6	7	7	2	1	4	1	3	4	1	0	0	0	2	3	0	0	0	0	0	1	0	0	0	0	0
0.03	north20_active	80	1113	895	237	189	225	204	228	35	63	29	99	29	23	5	5	7	8	5	9	0	4	0	0	0	3	0	0	0	1	0	0	0	2	2	0	0	0	0	0	1	0	0	0	0	0
0.03	south21_all	80	2287	1426	581	404	345	308	381	81	116	57	158	54	36	21	14	10	17	5	24	0	10	3	8	2	1	1	1	6	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	1049	807	261	199	214	202	244	34	63	39	105	35	21	9	7	5	13	2	14	0	6	2	6	2	0	0	1	4	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	2301	1435	549	386	371	304	395	84	114	70	166	47	31	17	20	10	20	11	36	0	10	3	10	2	2	2	1	5	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	1053	836	233	191	229	194	260	37	58	53	122	28	19	8	10	5	15	4	24	0	4	3	7	2	0	1	1	5	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	2366	1497	556	405	376	312	370	86	97	75	143	43	30	18	17	12	14	12	43	2	11	2	6	2	2	2	0	3	3	1	2	0	0	0	2	0	0	2	0	1	0	0	0	0	0
0.03	south23_active	80	1109	864	251	205	223	195	227	44	51	47	97	29	15	10	7	6	12	7	35	1	2	2	2	2	0	1	0	3	1	1	2	0	0	0	2	0	0	2	0	1	0	0	0	0	0
0.03	south24_all	80	2414	1481	571	388	362	330	366	80	92	71	154	28	28	22	18	18	11	15	38	2	10	2	6	2	2	1	4	2	2	1	2	0	1	0	1	0	0	2	0	1	0	0	0	0	0
0.03	south24_active	80	1112	868	256	193	211	189	210	40	57	48	106	19	9	15	10	11	8	7	29	1	3	2	1	2	0	1	3	1	0	1	2	0	0	0	1	0	0	2	0	1	0	0	0	0	0
0.03	south25_all	80	2349	1506	603	375	361	339	333	69	105	73	157	41	30	21	12	21	9	11	37	3	7	2	4	3	1	2	5	2	1	1	2	0	1	0	1	0	0	2	0	1	0	0	0	0	0
0.03	south25_active	80	1075	875	283	187	208	202	188	34	70	40	103	28	11	14	7	10	6	7	24	2	3	2	0	2	0	2	3	1	0	1	2	0	0	0	1	0	0	2	0	1	0	0	0	0	0
0.03	south26_all	80	2353	1478	602	376	333	346	335	63	115	67	150	38	27	25	11	21	11	14	30	1	2	0	1	3	0	1	5	2	5	1	0	0	1	0	1	0	0	3	0	1	0	0	0	0	0
0.03	south26_active	80	1075	871	273	180	191	201	204	25	73	41	102	26	10	13	6	12	5	8	16	1	2	0	0	2	0	1	3	0	5	1	0	0	0	0	1	0	0	3	0	1	0	0	0	0	0
0.03	south27_all	80	2344	1504	572	400	336	343	395	71	116	71	157	40	33	27	13	21	18	9	43	1	0	0	1	3	1	1	5	12	5	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
0.03	south27_active	80	1084	871	269	212	209	200	255	27	60	40	104	28	14	12	8	9	12	5	27	1	0	0	0	2	0	1	3	10	5	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
0.03	south28_all	80	2345	1500	531	385	337	325	368	79	109	79	137	37	33	24	12	19	17	10	29	1	3	0	1	1	3	1	1	12	21	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0
0.03	south28_active	80	1065	876	251	193	205	195	240	29	59	52	84	23	17	8	6	10	13	6	23	1	2	0	1	1	2	0	0	11	20	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
0.03	south29_all	80	2371	1540	539	398	333	330	384	75	110	83	137	39	34	18	10	17	17	11	22	1	6	1	2	3	5	2	0	11	27	0	0	0	0	0	1	0	0	6	1	0	0	0	0	0	0
0.03	south29_active	80	1113	911	260	208	210	207	244	28	59	48	90	24	21	7	7	8	15	8	16	1	4	0	2	3	4	0	0	11	26	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0
0.03	south30_all	80	2365	1559	562	362	343	331	369	69	124	91	136	40	34	18	11	15	12	10	16	3	7	2	2	2	7	2	0	3	27	0	1	1	1	0	2	0	0	3	1	0	0	0	0	0	0
0.03	south30_active	80	1129	886	278	180	199	213	234	32	75	49	92	23	18	7	6	9	10	6	16	2	5	0	2	2	6	0	0	2	26	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0
0.03	south31_all	80	2300	1471	572	344	323	343	370	105	125	68	145	38	43	15	17	7	23	6	26	3	12	4	1	1	3	0	1	3	5	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	1061	872	252	158	184	221	228	48	71	32	103	21	31	6	12	3	12	4	21	1	6	2	1	0	2	0	0	3	3	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	2303	1472	554	377	311	341	372	95	122	68	188	40	37	18	16	11	29	7	26	7	5	6	0	1	3	1	0	2	3	1	6	0	4	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	1079	860	252	182	166	224	215	42	72	36	118	27	24	8	11	5	11	4	21	4	3	4	0	0	2	0	0	2	2	0	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	2263	1481	573	401	315	338	369	85	130	66	204	42	35	20	17	12	31	4	18	5	6	4	1	1	2	1	1	2	6	2	4	0	4	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	1099	874	250	196	177	225	216	31	78	33	127	23	22	9	13	4	13	1	13	4	3	2	1	0	1	0	0	1	5	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	2284	1503	565	412	333	318	367	85	151	58	231	41	33	18	18	15	32	4	23	8	7	3	3	0	3	1	1	3	7	2	2	1	4	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	1136	860	251	197	186	207	228	37	87	28	133	22	20	7	11	6	10	1	20	6	5	2	2	0	2	0	0	1	5	0	2	1	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	2228	1504	537	398	351	298	358	88	158	68	203	42	39	16	15	17	17	4	30	5	5	3	5	0	4	0	1	2	5	2	0	1	4	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	1124	867	255	186	198	180	233	45	93	32	116	19	29	8	10	6	9	1	16	4	4	2	2	0	2	0	0	0	3	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	2271	1481	560	394	360	330	350	73	150	69	202	45	39	12	12	17	15	5	37	4	6	2	4	1	4	0	0	5	3	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	1095	848	270	177	202	209	230	44	90	34	115	23	31	6	9	8	7	1	22	3	4	0	1	1	2	0	0	2	2	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	2285	1509	550	389	349	349	364	72	120	83	180	54	36	10	7	19	15	7	31	5	2	3	5	2	3	0	0	4	8	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0
0.03	south37_active	80	1095	880	259	170	195	230	235	43	71	49	97	26	24	5	3	11	8	2	16	3	1	0	3	1	1	0	0	3	8	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
0.03	south38_all	80	2336	1531	528	379	359	371	325	67	126	67	192	49	25	9	10	18	13	7	36	9	4	3	3	2	3	0	1	7	8	0	1	1	0	0	0	1	0	0	2	0	1	0	1	0	0
0.03	south38_active	80	1105	898	247	171	201	248	210	36	79	43	117	21	15	4	5	13	5	2	33	3	3	0	3	1	0	0	0	6	8	0	0	1	0	0	0	1	0	0	2	0	1	0	0	0	0
0.03	south39_all	80	2312	1524	528	369	344	357	367	79	128	71	187	50	28	10	10	13	13	11	32	11	5	2	4	3	2	0	1	4	10	0	5	1	0	0	0	1	0	1	2	0	1	0	1	0	0
0.03	south39_active	80	1094	894	246	179	201	235	243	41	76	47	115	23	12	2	4	9	5	5	30	5	5	0	3	1	0	0	0	4	10	0	4	1	0	0	0	1	0	0	2	0	1	0	0	0	0
0.03	south40_all	80	2342	1560	540	365	353	325	391	92	133	65	175	44	32	15	11	12	12	9	41	11	6	1	2	3	4	0	1	4	5	1	5	1	0	1	0	0	0	1	2	0	2	0	0	0	0
0.03	south40_active	80	1132	902	265	197	216	205	272	45	81	37	112	24	16	3	6	7	5	5	33	4	6	0	1	1	0	0	0	4	5	0	4	1	0	1	0	0	0	0	2	0	1	0	0	0	0
