label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47
0.03	north18_active	80	2151	1786	3204	291	2103	303	865	249	390	393	89	191	175	25	11	11	24	14	33	1	50	1	3	16	10	7	6	2	4	0	1	0	1	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	8716	3982	3977	1290	2485	635	1009	436	464	488	171	229	217	62	60	51	41	31	33	23	61	9	9	17	12	10	5	2	6	5	1	5	0	0	2	1	0	3	1	1	0	0	0	0	0	0	1	0
0.03	north19_active	80	2183	1781	3193	286	2153	321	810	258	375	419	85	187	179	27	16	10	22	10	19	1	58	1	4	8	11	7	5	1	5	0	1	3	0	0	2	0	0	3	0	1	0	0	0	0	0	0	1	0
0.03	north20_all	80	8727	4019	4052	1242	2541	657	989	456	465	522	154	241	206	54	62	41	40	28	35	19	71	11	9	15	16	10	7	2	8	5	0	4	0	1	1	0	0	0	1	1	0	1	0	0	0	0	1	0
0.03	north20_active	80	2172	1766	3236	274	2209	319	782	266	369	438	77	188	167	25	21	9	18	10	20	1	64	3	3	9	14	6	5	1	6	0	0	3	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
0.03	south21_all	80	13826	3594	2423	3347	893	634	475	324	283	218	145	186	99	107	52	31	36	35	31	20	36	11	11	8	5	2	3	6	5	1	5	3	4	2	1	1	1	2	0	0	2	0	0	0	0	0	0	0
0.03	south21_active	80	10039	857	1215	2851	342	293	193	92	116	97	34	147	32	78	35	2	3	26	12	5	32	7	2	3	4	0	2	2	2	1	0	2	1	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0
0.03	south22_all	80	14565	3627	2469	3775	918	601	504	343	279	234	147	226	98	114	51	35	39	35	22	17	29	12	10	9	5	3	3	5	2	2	3	2	4	1	2	1	1	1	0	0	2	1	0	1	0	0	0	0
0.03	south22_active	80	10896	884	1291	3291	378	291	235	107	120	115	36	188	37	81	31	6	6	31	7	5	26	9	1	5	4	0	2	2	0	2	0	1	1	0	1	0	1	0	0	0	1	0	0	1	0	0	0	0
0.03	south23_all	80	15349	3562	2488	4246	939	631	510	335	273	231	160	244	97	108	72	42	31	40	18	25	26	16	6	8	4	1	10	7	0	2	6	1	4	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0
0.03	south23_active	80	11755	848	1338	3777	412	330	242	109	137	124	43	203	32	70	43	8	5	33	8	5	23	11	2	6	3	0	8	2	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south24_all	80	15882	3619	2524	4597	948	683	517	362	265	212	164	249	95	102	78	44	36	46	23	26	22	13	8	7	2	5	13	7	3	1	6	1	2	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0
0.03	south24_active	80	12366	847	1410	4168	433	374	257	121	133	119	49	209	27	65	47	12	6	40	9	8	19	7	2	7	0	2	10	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south25_all	80	16080	3706	2394	4574	934	764	487	352	267	210	172	253	82	105	83	49	27	43	28	27	21	11	13	7	2	8	15	7	3	1	5	1	1	0	1	0	0	0	0	0	0	2	1	1	0	0	0	0
0.03	south25_active	80	12658	861	1328	4167	424	433	227	118	132	117	52	210	25	70	60	15	6	34	11	5	18	4	3	7	0	3	11	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south26_all	80	16005	3724	2447	4575	960	779	513	332	279	216	153	267	87	117	75	52	38	59	40	27	42	9	14	4	5	8	16	7	3	0	3	2	1	1	2	0	0	0	0	0	0	1	2	0	0	0	0	0
0.03	south26_active	80	12603	854	1348	4166	430	446	258	115	130	114	51	230	28	79	55	15	6	48	17	5	39	5	4	4	2	3	13	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south27_all	80	15420	3693	2415	4212	996	757	498	327	283	232	141	262	91	108	72	41	39	49	38	28	41	10	14	9	5	8	7	5	0	1	0	2	0	1	2	1	0	1	0	0	0	1	1	0	0	0	0	0
0.03	south27_active	80	11908	884	1289	3792	432	394	243	111	122	111	44	222	35	72	46	11	6	37	19	5	36	5	4	7	3	2	5	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	1	0	0	0	0	0
0.03	south28_all	80	14528	3686	2408	3695	1012	688	491	318	289	226	124	240	101	114	80	45	45	56	36	25	47	11	9	11	5	5	5	3	1	1	0	3	2	2	2	1	0	1	0	0	0	0	1	0	0	0	0	0
0.03	south28_active	80	10852	872	1258	3269	420	343	236	93	128	109	39	200	33	68	42	13	7	37	17	3	43	6	3	8	3	1	4	1	0	0	0	2	1	1	2	0	0	1	0	0	0	0	1	0	0	0	0	0
0.03	south29_all	80	13648	3664	2294	3454	958	696	480	338	286	214	121	199	106	91	81	31	44	48	31	21	29	13	11	11	4	5	6	3	2	2	0	3	2	3	1	1	0	2	0	0	0	0	1	0	0	0	0	0
0.03	south29_active	80	9837	859	1144	3027	359	341	217	87	128	103	37	148	36	54	38	11	7	30	13	3	25	6	1	7	2	1	4	1	0	0	0	2	1	2	1	0	0	1	0	0	0	0	1	0	0	0	0	0
0.03	south30_all	80	13297	3668	2331	3174	914	686	486	339	266	198	133	208	91	83	72	38	44	46	27	11	26	13	12	13	2	6	5	2	3	2	0	4	2	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	9467	850	1124	2747	332	336	233	79	118	90	39	157	27	47	33	10	10	30	9	0	20	6	2	8	0	2	2	1	0	1	0	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	14009	3685	2325	3414	941	655	455	350	265	232	139	222	78	109	73	52	48	36	19	19	38	14	7	9	11	9	3	2	1	3	1	1	2	0	0	5	2	0	0	0	0	1	0	0	0	0	0	0
0.03	south31_active	80	10152	907	1178	2981	357	329	184	100	104	106	46	173	22	79	43	11	10	25	6	5	30	6	2	7	7	1	2	0	0	0	1	0	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	15069	3649	2426	3881	965	698	448	343	271	228	140	230	91	104	69	53	50	41	12	21	40	10	11	6	11	9	2	3	2	5	2	1	3	0	0	4	1	0	1	0	0	1	0	0	0	2	0	0
0.03	south32_active	80	11304	879	1277	3450	406	363	207	101	108	123	54	182	31	79	41	12	11	29	5	7	33	4	2	4	6	1	1	0	0	0	2	0	2	0	0	2	1	0	1	0	0	0	0	0	0	2	0	0
0.03	south33_all	80	15877	3674	2489	4168	983	733	470	361	271	208	147	248	91	87	64	53	49	51	12	18	44	11	12	7	10	3	3	4	4	6	2	2	2	1	0	3	0	1	1	0	0	1	0	0	0	2	0	0
0.03	south33_active	80	12191	897	1369	3746	433	385	231	115	126	104	59	208	31	66	41	10	13	38	7	5	36	5	3	5	6	0	1	0	0	1	1	0	2	1	0	2	0	1	1	0	0	0	0	0	0	2	0	0
0.03	south34_all	80	16651	3752	2498	4359	979	744	471	350	276	216	156	250	99	90	71	49	45	43	19	15	45	11	11	7	9	4	2	4	4	6	2	2	2	2	1	2	0	1	1	0	0	1	0	0	0	2	0	0
0.03	south34_active	80	13031	921	1397	3934	430	412	232	118	135	113	55	212	41	67	49	10	11	33	11	3	37	7	4	5	8	0	1	0	1	1	1	0	2	2	0	1	0	1	1	0	0	0	0	0	0	2	0	0
0.03	south35_all	80	16354	3735	2456	4495	988	724	489	353	280	223	156	251	88	103	70	41	51	40	23	16	50	9	10	4	6	2	4	1	3	3	1	3	1	2	2	2	0	1	0	1	0	1	0	0	0	2	0	0
0.03	south35_active	80	12709	884	1380	4057	443	385	235	129	142	115	55	213	34	80	45	8	15	32	12	3	43	5	4	3	5	0	3	0	1	1	0	0	1	2	1	1	0	1	0	1	0	0	0	0	0	2	0	0
0.03	south36_all	80	16324	3688	2490	4594	959	720	473	340	268	226	141	273	93	120	61	36	47	39	21	17	49	7	9	6	8	4	5	1	4	1	1	1	0	3	3	2	0	1	0	1	0	1	0	0	0	0	0	0
0.03	south36_active	80	12681	872	1406	4133	437	376	233	112	138	112	53	238	34	92	39	4	13	30	11	3	46	4	4	4	6	2	4	0	1	1	0	0	0	2	2	1	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south37_all	80	16264	3618	2453	4735	925	703	489	330	280	229	153	262	89	103	66	35	45	48	23	17	53	6	9	6	5	5	5	2	2	0	1	1	1	2	2	0	0	1	1	1	0	1	0	0	0	0	0	0
0.03	south37_active	80	12699	827	1385	4280	422	385	217	105	135	112	63	227	29	84	39	6	12	37	10	5	49	3	3	2	3	2	4	0	0	0	0	0	0	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south38_all	80	16375	3686	2463	4728	902	712	483	332	299	215	167	245	104	109	56	36	37	51	22	19	61	10	12	8	8	5	3	4	2	0	2	1	1	3	2	0	0	1	1	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	12827	875	1398	4298	402	376	209	96	136	98	64	205	40	85	38	10	5	38	10	7	58	7	5	4	2	2	2	2	0	0	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	16285	3754	2435	4622	890	732	488	338	283	195	173	219	105	103	72	41	37	58	23	22	47	9	11	8	11	5	5	5	0	2	2	0	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	12790	895	1369	4241	397	400	211	107	128	81	62	178	39	75	50	11	4	42	11	4	44	6	6	4	5	3	5	3	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	16494	3675	2412	4474	915	753	489	336	288	187	164	220	110	113	74	38	38	51	26	24	41	10	15	7	13	4	9	4	0	2	2	1	0	1	4	1	0	0	0	0	2	0	0	0	0	0	0	0
0.03	south40_active	80	12927	875	1349	4075	410	404	212	115	141	80	53	181	46	80	53	13	7	39	14	5	36	6	6	4	7	2	8	3	0	0	1	0	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0
