label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40
0.03	north19_all	80	3790	1577	1312	581	308	819	562	86	84	223	46	73	56	37	30	13	34	6	31	7	3	1	2	2	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	1034	537	928	343	103	742	501	16	50	205	10	50	42	29	22	8	30	5	30	3	0	1	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	3730	1519	1235	554	305	654	510	93	82	193	53	66	39	39	21	10	31	13	24	5	3	1	2	3	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	917	497	829	299	89	568	447	17	47	167	13	44	25	30	16	5	28	11	18	3	0	1	1	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	3796	1481	1319	632	324	837	633	112	98	185	44	49	48	53	14	8	16	8	22	1	4	3	1	11	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
0.03	south21_active	80	974	480	896	342	94	767	583	25	57	167	7	37	40	46	13	4	15	4	20	0	1	2	1	11	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south22_all	80	3786	1543	1259	616	338	829	566	99	106	196	45	50	38	49	14	10	13	9	24	4	6	4	1	14	0	0	0	0	3	1	0	0	0	0	1	0	0	0	0	0	0
0.03	south22_active	80	958	524	868	332	107	750	511	20	64	178	4	37	31	46	12	4	12	7	22	1	1	2	1	14	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south23_all	80	3731	1532	1315	595	352	937	614	99	93	204	40	51	43	54	27	6	17	9	28	4	6	5	1	16	0	0	0	0	3	1	0	0	0	0	1	0	0	0	0	0	0
0.03	south23_active	80	978	556	937	342	126	860	562	17	60	187	4	37	33	47	23	4	16	7	26	2	1	2	1	14	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south24_all	80	3720	1560	1325	634	360	1007	655	99	95	224	43	61	46	51	36	6	21	9	17	4	4	3	1	16	1	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	1027	565	970	374	127	919	601	15	58	205	5	44	38	42	27	3	20	6	15	2	0	0	1	14	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	3723	1482	1362	650	358	991	693	106	94	226	47	53	42	47	35	8	23	5	19	3	2	3	0	21	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	1078	528	976	392	126	898	637	19	63	205	7	36	32	35	26	5	21	3	17	2	0	0	0	19	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	3786	1475	1375	659	370	951	705	114	102	245	53	58	48	46	32	10	18	4	23	7	3	2	1	10	1	1	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0
0.03	south26_active	80	1113	513	951	394	127	857	642	24	58	226	11	37	39	36	24	4	15	3	20	6	1	1	0	9	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
0.03	south27_all	80	3884	1471	1410	644	371	906	607	121	111	236	54	61	46	43	33	16	25	6	31	7	1	1	1	14	0	1	1	0	0	0	0	0	0	0	1	4	0	0	0	0	0
0.03	south27_active	80	1077	517	1007	371	127	810	545	22	64	212	12	37	36	35	25	8	18	4	28	6	1	1	0	13	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
0.03	south28_all	80	3849	1521	1370	641	352	918	549	115	105	205	54	61	52	30	30	12	23	9	23	7	1	1	6	6	0	1	1	0	0	0	1	0	0	0	1	4	0	0	0	0	0
0.03	south28_active	80	1025	524	987	376	116	831	487	23	59	181	15	38	42	25	24	5	16	6	21	6	1	1	2	5	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0
0.03	south29_all	80	3751	1521	1372	632	349	915	544	110	107	212	49	66	61	46	28	15	25	9	28	1	2	4	5	10	0	1	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0
0.03	south29_active	80	970	515	990	359	123	825	492	27	65	183	12	45	48	41	22	7	20	5	27	1	1	2	2	10	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	3659	1587	1316	621	319	906	576	112	110	210	46	72	54	39	25	13	27	7	40	1	1	3	5	6	0	1	3	0	1	0	1	0	1	0	1	0	0	0	0	0	0
0.03	south30_active	80	967	528	944	363	120	829	527	26	67	182	10	58	45	33	20	4	24	3	39	1	0	1	2	6	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	3900	1502	1127	552	295	603	408	112	92	185	44	60	42	24	19	15	12	8	25	10	3	2	0	2	1	0	1	0	3	0	0	0	0	1	0	2	0	0	0	0	0
0.03	south31_active	80	881	417	705	279	81	508	341	25	48	162	15	37	32	13	10	5	9	7	24	8	1	1	0	2	1	0	0	0	3	0	0	0	0	0	0	2	0	0	0	0	0
0.03	south32_all	80	3924	1524	1052	558	306	489	363	108	94	162	48	61	40	21	23	14	8	9	8	10	4	3	0	2	1	0	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	825	440	636	280	78	388	294	26	48	140	14	36	29	13	18	5	7	7	7	9	2	2	0	2	1	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	3855	1544	1080	562	318	505	352	105	87	158	51	53	27	19	22	15	13	12	13	2	5	2	1	2	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	809	447	638	282	90	416	285	25	46	133	13	31	18	13	16	5	11	9	11	2	2	2	0	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	3700	1516	1070	588	339	535	354	101	83	137	48	51	19	19	27	10	10	11	13	2	4	1	1	2	1	1	0	0	0	1	2	0	0	0	0	0	0	1	7	0	0
0.03	south34_active	80	760	441	617	293	93	450	274	24	38	110	12	27	13	14	21	3	9	9	11	2	2	1	0	2	1	0	0	0	0	0	2	0	0	0	0	0	0	1	7	0	0
0.03	south35_all	80	3656	1542	1092	565	356	554	368	114	93	143	48	40	29	22	30	8	9	9	19	3	3	0	1	2	1	1	0	0	6	1	1	0	0	0	0	0	0	1	7	0	0
0.03	south35_active	80	746	428	642	267	103	475	296	25	45	118	8	20	23	17	21	2	8	6	17	2	1	0	0	2	1	0	0	0	6	0	1	0	0	0	0	0	0	1	7	0	0
0.03	south36_all	80	3737	1537	1151	614	354	699	477	119	86	153	38	41	33	21	24	6	7	11	29	5	3	0	0	5	2	1	0	0	7	1	1	0	0	0	0	0	1	1	7	0	0
0.03	south36_active	80	849	452	732	340	113	614	398	24	41	134	7	21	25	16	17	1	5	8	28	2	1	0	0	5	1	0	0	0	7	0	1	0	0	0	0	0	1	1	7	0	0
0.03	south37_all	80	3784	1558	1302	650	335	830	553	119	98	169	38	41	53	22	47	5	14	11	35	6	3	0	1	3	1	0	0	0	13	0	0	1	0	0	0	0	1	0	7	0	0
0.03	south37_active	80	925	486	862	385	116	743	486	24	53	151	5	23	43	15	38	1	13	7	34	2	1	0	1	3	0	0	0	0	13	0	0	1	0	0	0	0	1	0	7	0	0
0.03	south38_all	80	3820	1555	1387	668	331	986	597	123	110	179	39	41	47	20	45	6	16	12	28	7	3	4	1	7	2	0	0	0	13	0	0	1	0	0	0	0	1	0	0	0	0
0.03	south38_active	80	1009	512	974	415	128	910	539	28	71	166	5	28	37	13	39	1	15	7	27	4	2	3	1	7	1	0	0	0	13	0	0	1	0	0	0	0	1	0	0	0	0
0.03	south39_all	80	3804	1542	1415	657	327	994	569	110	99	176	36	45	49	34	40	8	22	5	15	6	2	5	2	23	1	0	2	0	7	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	1019	514	994	393	126	917	521	26	65	159	5	29	38	25	35	3	22	2	15	4	2	4	1	23	1	0	0	0	7	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	3791	1566	1393	646	321	950	566	115	103	165	36	58	36	46	24	12	23	10	15	5	2	5	2	23	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	1006	550	997	373	126	870	528	25	75	146	9	44	27	34	22	4	22	5	14	4	1	4	0	23	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
