label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54
0.03	north15_active	80	2168	484	446	435	240	367	82	87	62	127	25	111	13	39	110	9	23	18	7	12	9	2	3	7	2	3	1	3	6	3	2	0	0	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	3631	989	864	677	404	630	156	155	134	259	63	189	30	56	127	27	21	29	9	16	12	5	3	12	6	3	3	12	7	5	1	0	3	2	2	0	4	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	2123	471	472	422	239	381	70	84	68	141	25	131	12	41	110	12	14	17	4	8	8	2	1	11	5	2	1	3	6	3	1	0	0	1	2	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	3562	1028	862	636	402	646	145	143	137	232	61	197	32	54	119	29	27	26	10	14	11	2	7	11	6	4	2	11	1	2	2	0	3	2	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	north17_active	80	2041	476	495	395	244	409	60	77	73	134	28	140	15	38	81	15	17	11	6	7	7	1	3	10	4	3	0	3	1	1	2	0	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	north18_all	80	3614	1015	838	614	410	663	139	119	123	218	60	166	39	48	143	31	23	16	7	14	11	3	9	7	6	8	2	8	2	1	2	0	2	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	north18_active	80	2125	473	495	381	261	441	64	61	65	127	28	126	16	31	107	16	12	5	5	6	8	2	5	6	4	7	0	3	1	0	2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	north19_all	80	3700	1016	837	607	403	606	140	110	119	224	58	176	35	56	142	32	23	22	7	15	14	4	11	5	3	9	1	5	3	1	3	0	1	1	1	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	north19_active	80	2147	470	492	359	260	410	69	63	63	139	27	137	13	30	103	17	13	11	4	8	7	3	5	4	2	8	0	0	1	0	3	0	0	1	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	north20_all	80	3699	1020	816	596	412	604	160	135	125	227	62	172	33	52	169	23	24	22	7	15	13	8	9	5	2	6	1	2	4	1	3	0	0	1	1	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	2169	466	479	349	254	396	81	79	69	152	26	120	7	28	115	14	14	13	3	9	6	5	5	3	1	5	0	1	2	0	3	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	3732	944	858	666	423	666	166	149	113	264	58	227	30	37	76	24	29	7	11	14	5	14	3	7	5	8	4	11	4	3	15	1	2	2	1	0	0	1	0	1	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	2172	451	500	389	269	430	81	75	60	195	32	147	10	21	49	14	18	4	5	7	4	10	3	4	0	4	2	6	2	1	9	1	1	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	3708	970	857	677	414	705	167	165	105	236	48	239	33	40	100	23	20	12	15	12	7	11	4	11	4	8	5	6	4	2	15	4	4	2	2	0	1	0	0	1	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	2161	460	507	386	257	474	79	96	56	169	23	148	14	24	54	14	8	6	5	7	4	6	3	8	0	7	3	2	2	1	9	1	3	2	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	3775	959	894	644	420	683	173	161	91	234	41	243	36	38	98	20	23	10	16	9	7	9	3	11	2	4	4	10	7	2	16	4	4	2	2	0	1	1	0	0	1	2	3	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	2247	461	513	383	253	477	76	100	48	162	14	147	14	25	54	12	13	4	4	7	4	4	1	8	0	4	3	2	3	1	13	1	3	2	2	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	3814	952	847	673	448	620	187	149	102	230	42	214	33	32	96	20	31	29	15	8	6	7	8	11	4	7	4	5	3	1	5	4	6	0	1	0	1	1	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south24_active	80	2272	434	470	390	259	419	91	93	47	158	16	129	15	23	57	10	16	13	4	5	2	4	1	7	1	5	2	0	1	0	4	1	5	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south25_all	80	3714	939	829	658	422	598	181	138	103	237	42	206	32	31	140	23	34	28	12	11	11	5	8	12	3	9	6	10	3	0	6	3	5	1	0	0	0	1	1	0	1	3	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south25_active	80	2206	437	458	402	236	395	94	84	50	170	16	137	13	22	91	12	17	12	4	4	8	3	0	7	1	7	4	3	1	0	4	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south26_all	80	3683	964	825	677	418	558	180	137	121	238	43	188	34	36	112	25	34	31	14	13	13	5	8	7	3	6	4	12	1	1	1	3	3	1	0	0	0	0	2	0	1	3	0	1	0	0	0	1	0	0	0	0	0	0	0
0.03	south26_active	80	2173	446	458	417	248	369	94	68	58	165	17	135	16	22	82	13	18	15	5	6	7	3	1	2	1	4	2	5	1	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south27_all	80	3646	978	884	650	416	555	178	132	112	240	47	178	42	44	136	29	36	24	16	15	12	8	5	6	3	5	4	15	1	2	3	3	3	1	0	0	0	0	3	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	2131	469	500	406	254	355	90	60	54	167	23	141	16	28	100	17	21	13	7	7	8	3	1	3	0	5	2	12	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	3699	969	889	672	429	605	179	139	105	253	44	224	46	42	98	32	33	17	17	8	11	8	3	5	3	6	4	11	3	3	4	3	1	1	0	0	2	0	3	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	2154	467	474	397	256	411	86	67	47	161	15	177	17	25	65	15	20	9	10	4	6	4	2	3	0	5	3	9	2	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	3720	964	895	656	441	651	179	137	90	239	60	201	50	39	92	37	33	21	18	7	11	8	7	8	4	7	2	8	3	2	6	1	2	1	0	2	3	0	2	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south29_active	80	2156	444	489	359	257	438	93	76	44	147	28	152	19	24	62	15	20	9	10	3	6	4	5	3	0	4	1	7	2	0	1	0	0	1	0	2	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	3666	1014	847	666	435	668	181	136	94	267	54	206	44	47	81	35	28	16	20	5	9	8	5	9	7	11	1	7	2	2	5	2	3	3	0	2	3	0	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south30_active	80	2141	482	454	382	247	467	96	85	43	170	27	134	20	27	53	16	16	3	11	3	5	5	4	5	2	8	1	4	2	0	1	1	1	2	0	2	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	3533	958	828	693	459	666	160	146	88	251	41	221	34	42	81	35	42	27	11	13	20	6	11	4	5	6	3	6	0	2	8	3	2	2	0	0	13	0	0	0	9	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	2051	446	469	408	240	439	92	75	47	158	23	132	15	29	48	18	30	18	4	7	10	4	3	1	1	4	2	2	0	0	6	3	2	1	0	0	0	0	0	0	9	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	3575	948	821	661	469	628	178	136	85	234	52	222	34	37	65	38	37	26	14	14	18	5	11	9	7	5	2	0	1	1	8	2	2	1	0	1	13	0	0	0	9	2	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	2079	431	460	382	258	422	96	81	37	146	28	146	17	25	37	20	22	13	7	7	8	4	4	4	2	3	1	0	1	0	6	2	2	0	0	1	1	0	0	0	9	2	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	3649	988	847	668	448	585	187	131	95	224	49	214	44	44	77	32	42	21	15	10	13	9	10	9	6	5	2	0	1	1	1	2	5	1	0	1	2	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	2155	442	484	400	252	408	93	81	40	138	22	163	21	30	46	17	28	7	10	6	4	6	4	4	2	2	1	0	1	0	0	2	4	0	0	1	1	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	3614	984	843	666	448	563	192	129	106	276	64	206	41	42	78	26	41	24	17	10	12	8	7	16	4	6	0	2	3	2	1	3	3	0	0	1	1	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	2134	453	477	393	272	378	93	78	44	186	31	153	17	27	53	15	29	7	10	8	2	4	5	9	2	2	0	0	1	1	0	3	2	0	0	1	1	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	3624	1027	851	667	460	553	190	147	113	251	63	209	44	52	68	18	36	24	21	9	8	10	5	11	5	4	3	2	2	1	1	4	6	3	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	2156	484	480	405	278	378	95	85	46	169	29	155	17	32	39	11	25	7	11	6	1	6	3	8	2	2	1	0	0	1	0	3	4	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	3589	994	845	695	464	610	171	158	103	257	60	224	41	45	66	15	30	18	19	9	11	9	6	13	5	6	3	8	3	1	2	3	4	3	0	1	3	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	1
0.03	south36_active	80	2124	460	465	420	268	425	92	77	49	160	31	136	14	27	37	10	17	9	8	7	2	3	3	9	3	5	1	6	0	1	0	2	3	2	0	0	1	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	3607	1002	879	667	466	595	172	150	111	276	54	190	42	37	52	17	30	16	20	7	13	9	5	12	7	6	5	6	2	2	3	2	7	3	0	1	3	0	0	2	2	0	1	0	0	2	0	0	0	0	1	0	0	0	1
0.03	south37_active	80	2154	463	495	410	262	405	94	66	57	173	28	105	14	20	25	10	13	9	7	5	4	6	2	9	5	6	2	6	0	2	2	1	6	2	0	0	1	0	0	2	1	0	1	0	0	2	0	0	0	0	1	0	0	0	0
0.03	south38_all	80	3654	1003	847	650	466	629	192	144	121	291	54	196	43	33	59	18	35	15	14	6	15	9	7	9	6	7	3	17	3	3	4	2	7	0	0	2	4	0	0	2	2	0	1	0	0	2	0	0	0	0	1	0	0	1	1
0.03	south38_active	80	2179	456	485	377	265	416	94	65	70	204	28	99	13	19	43	12	17	8	4	5	6	5	2	6	4	7	2	17	1	3	3	1	6	0	0	0	1	0	0	2	1	0	1	0	0	2	0	0	0	0	1	0	0	1	0
0.03	south39_all	80	3702	977	831	612	438	569	207	158	126	282	59	181	38	47	62	21	38	24	11	7	14	9	10	12	6	12	3	13	6	3	5	2	5	0	0	1	4	0	0	2	2	1	2	0	0	2	0	0	0	0	1	0	0	1	1
0.03	south39_active	80	2215	452	476	352	244	373	105	72	71	216	29	113	16	25	46	12	17	15	5	4	7	6	3	9	5	10	2	13	4	3	5	1	4	0	0	0	2	0	0	2	1	0	2	0	0	2	0	0	0	0	1	0	0	1	0
0.03	south40_all	80	3720	968	786	590	453	595	208	171	118	247	62	189	37	47	66	24	35	19	7	8	12	8	9	13	7	12	2	13	5	3	5	2	11	2	0	1	4	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south40_active	80	2222	451	440	338	249	392	111	80	65	176	28	135	16	25	51	12	18	12	5	2	7	6	3	8	5	9	1	13	4	3	5	1	10	2	0	0	2	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	1	0
