label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98
0.03	north1_all	80	5740	2668	1559	1128	1645	772	572	416	346	539	831	209	870	157	112	317	218	235	258	125	64	54	116	31	46	28	32	23	11	21	18	20	9	13	16	38	4	4	15	12	7	16	6	7	6	1	7	3	2	3	0	4	1	3	3	3	5	0	0	6	1	5	3	1	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north1_active	80	2151	1183	418	299	1320	484	286	146	131	426	747	61	825	92	29	272	173	217	230	95	30	30	105	6	27	12	26	8	4	9	9	7	1	4	5	37	3	0	14	7	3	16	4	6	6	0	1	2	2	2	0	0	1	3	0	3	5	0	0	6	1	4	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north2_all	80	5711	2742	1533	1162	1613	802	549	435	357	572	879	196	851	153	121	331	209	232	267	111	58	53	97	31	51	26	42	28	19	18	15	21	12	12	11	36	9	7	9	15	4	23	7	9	9	1	7	3	1	4	0	5	1	9	1	3	11	2	1	0	1	1	3	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north2_active	80	2172	1214	413	309	1287	521	273	151	125	458	770	61	805	87	34	283	158	212	235	87	29	24	90	8	33	9	34	7	8	8	10	8	4	4	4	33	4	1	7	10	1	22	5	7	8	0	1	2	1	2	0	0	1	9	0	3	11	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north3_all	80	5659	2737	1562	1129	1578	845	529	404	370	574	825	181	789	157	133	345	226	239	234	126	58	58	110	28	51	20	47	24	25	18	17	22	13	16	9	25	8	8	12	8	9	15	9	17	14	1	5	1	5	4	0	3	2	7	1	2	8	2	1	0	0	0	0	0	1	1	0	0	0	2	0	0	0	1	0	3	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0
0.03	north3_active	80	2122	1218	404	296	1257	543	260	145	130	464	727	55	730	84	43	298	171	211	205	102	28	30	99	8	27	8	37	3	13	7	12	12	4	6	3	23	3	1	10	5	4	14	5	14	13	0	2	0	1	3	0	0	1	7	0	2	8	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
0.03	north4_all	80	5783	2744	1579	1153	1589	836	528	409	339	573	865	176	811	171	143	354	224	247	235	112	57	62	96	31	47	20	35	27	25	14	17	22	11	12	5	29	8	9	14	6	11	18	8	23	11	2	3	0	4	2	0	5	3	6	1	3	6	2	1	1	1	0	1	0	1	2	0	0	0	2	0	0	0	1	0	3	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	3	0	1	0	0	0
0.03	north4_active	80	2147	1222	396	321	1282	536	257	156	121	474	762	44	757	85	45	303	175	219	204	91	31	34	78	10	26	8	27	4	15	7	11	12	4	6	2	26	2	3	12	5	5	16	5	20	10	0	1	0	0	1	0	0	1	6	0	3	6	0	0	1	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
0.03	north5_all	80	5751	2692	1586	1130	1584	838	509	389	346	585	766	206	879	168	140	315	222	267	233	130	61	59	73	27	50	23	30	25	21	10	19	22	12	12	11	36	5	11	16	4	10	27	4	24	9	2	2	1	4	1	0	2	2	0	1	3	3	3	1	2	3	5	1	3	1	3	0	0	0	3	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	3	0	1	0	0	0
0.03	north5_active	80	2141	1193	391	316	1279	527	236	148	122	477	686	48	819	89	43	259	170	233	198	107	29	32	58	9	30	9	23	7	12	4	12	12	4	5	6	32	1	6	15	3	5	25	2	21	8	0	1	0	0	1	0	0	0	0	0	3	3	3	0	2	2	4	0	3	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
0.03	north6_all	80	5687	2727	1582	1103	1606	854	540	409	335	541	793	213	873	177	118	309	211	270	265	112	61	63	77	30	50	25	39	21	18	14	23	21	14	8	11	40	10	9	22	3	6	32	2	18	7	2	1	1	3	1	0	2	1	4	1	1	5	3	4	2	3	6	1	7	2	2	1	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north6_active	80	2101	1200	392	316	1305	547	269	153	129	442	710	44	806	89	26	260	164	239	230	91	25	36	62	9	33	7	30	6	9	7	13	14	3	3	6	35	3	6	20	3	2	30	2	15	6	1	0	0	0	1	0	0	0	3	0	1	5	3	3	2	2	4	0	7	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	5638	2769	1590	1098	1770	860	541	398	311	491	764	210	860	163	124	266	207	305	286	128	67	53	108	35	48	27	50	22	24	18	26	23	18	8	10	37	11	10	24	6	5	35	0	11	6	3	1	1	3	1	0	2	2	5	1	2	5	3	5	2	3	7	2	7	2	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north7_active	80	2054	1213	407	302	1457	551	271	139	121	386	696	45	786	85	32	217	168	270	250	101	27	28	94	11	33	7	41	5	14	6	15	13	7	3	4	32	3	6	21	4	2	33	0	9	5	2	0	0	0	1	0	0	1	4	0	2	5	3	4	2	2	4	1	7	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	5623	2719	1599	1075	1689	885	524	410	296	473	704	200	805	154	117	281	219	265	260	115	65	62	110	42	44	26	52	18	26	18	24	21	18	10	9	29	14	10	17	4	2	44	1	9	3	3	1	2	3	1	0	1	3	5	1	1	4	5	5	1	1	2	1	7	2	2	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_active	80	1944	1170	387	292	1388	558	252	141	107	373	635	46	739	74	24	238	168	231	230	95	26	29	92	12	25	5	39	6	13	7	14	11	7	4	2	26	4	7	14	2	0	42	1	7	3	2	0	0	0	1	0	0	2	4	0	1	4	5	4	1	0	0	1	7	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	5647	2704	1632	1046	1603	820	504	397	279	457	622	186	696	149	124	269	192	254	227	120	67	57	96	46	46	24	54	24	29	14	19	23	14	13	7	20	13	9	15	6	3	35	4	7	8	4	1	2	1	2	2	1	4	2	1	1	0	5	1	1	1	2	1	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_active	80	1832	1114	400	245	1263	502	229	128	99	344	550	41	637	65	30	229	142	228	205	98	26	28	75	10	27	5	40	7	19	5	10	11	6	7	1	17	3	5	11	3	0	34	2	5	8	2	0	1	0	1	1	0	2	2	0	1	0	5	1	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	5625	2638	1634	1044	1390	713	520	396	294	448	553	185	577	137	116	244	173	224	172	104	59	60	93	49	41	26	54	21	29	17	19	20	14	14	9	12	10	9	18	4	7	37	4	5	7	4	0	4	1	1	3	1	3	4	0	1	0	5	0	1	0	2	1	2	0	1	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	1709	1020	378	237	1046	412	227	127	93	334	470	41	533	60	29	200	119	201	153	87	18	30	73	11	23	7	37	6	17	5	13	9	6	5	3	10	2	3	14	1	2	36	2	3	6	0	0	2	0	0	1	0	1	4	0	1	0	5	0	1	0	0	1	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	5734	2713	1577	1041	1792	865	509	407	331	551	757	214	776	167	126	325	283	330	243	109	59	50	91	35	33	38	33	18	27	18	11	14	13	16	16	24	6	5	18	4	5	16	7	15	5	1	4	7	4	1	0	2	0	1	1	1	15	0	3	1	0	0	0	1	1	2	1	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_active	80	2050	1190	403	295	1467	530	258	135	114	431	688	71	719	86	19	278	248	304	210	92	29	28	75	12	20	13	21	4	12	7	6	8	4	6	6	23	1	0	16	2	2	15	2	13	4	0	1	4	1	1	0	0	0	1	0	1	14	0	1	1	0	0	0	0	0	2	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	5638	2741	1566	1044	1785	863	507	399	304	599	814	193	835	146	124	357	264	362	244	127	56	50	105	35	32	36	37	20	22	22	9	15	14	14	18	25	6	5	19	7	6	33	7	18	6	0	5	6	3	2	2	1	1	2	1	1	16	0	2	0	0	1	0	0	0	2	1	0	0	1	0	8	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north12_active	80	2064	1256	410	290	1464	554	272	147	103	474	745	68	781	71	21	308	232	334	213	107	30	23	93	11	21	12	25	5	11	5	6	7	2	5	7	24	1	1	17	6	2	31	2	16	5	0	1	4	1	2	1	0	0	1	0	1	14	0	0	0	0	0	0	0	0	2	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	5631	2753	1580	1024	1820	862	496	376	306	607	872	191	836	154	124	370	250	307	236	122	57	58	118	37	34	28	56	20	19	17	11	16	15	14	14	24	8	7	18	8	6	47	9	18	5	2	3	4	2	3	2	2	1	4	1	1	8	1	3	0	0	8	0	0	1	2	1	0	0	1	0	8	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north13_active	80	2099	1278	416	261	1504	541	255	136	112	479	785	75	788	73	22	325	220	285	210	100	27	23	105	9	25	9	45	5	11	3	5	7	6	3	8	22	2	2	16	6	2	44	2	16	4	0	1	3	2	1	1	0	0	3	0	1	7	1	1	0	0	7	0	0	1	2	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	5723	2787	1532	1054	1786	848	518	389	309	586	872	177	706	161	121	376	191	314	274	136	49	65	122	33	35	20	64	19	17	15	17	20	19	11	13	25	8	12	10	8	7	51	10	12	17	6	2	4	1	4	2	2	3	3	1	1	1	1	3	0	0	10	0	0	1	2	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north14_active	80	2128	1263	399	274	1464	510	246	136	117	474	784	57	657	75	32	330	169	288	248	109	20	25	109	4	25	6	53	5	11	3	7	10	8	2	6	24	1	5	8	7	1	49	2	10	16	1	1	1	1	1	1	0	0	2	0	0	0	1	1	0	0	9	0	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	5744	2750	1506	1080	1817	849	515	389	320	622	899	189	623	177	136	305	200	301	264	112	60	66	118	32	38	22	73	11	26	19	21	21	19	10	12	23	9	11	11	6	9	43	6	8	18	6	2	2	2	4	2	2	3	5	1	2	0	1	3	0	0	10	1	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north15_active	80	2132	1222	375	274	1488	487	230	130	140	499	814	53	566	83	43	264	179	269	242	89	27	28	107	5	25	4	59	4	17	6	8	11	10	2	6	19	1	5	3	4	2	42	1	7	16	1	0	0	1	0	2	0	0	4	0	1	0	1	1	0	0	10	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	5742	2755	1496	1117	1825	840	545	390	310	620	885	210	605	168	130	314	206	340	274	116	54	60	129	26	41	22	73	12	28	20	21	22	15	11	14	26	7	6	10	8	8	27	4	5	17	7	1	4	3	3	2	3	2	4	1	2	0	0	3	3	0	4	1	1	1	0	0	0	2	1	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
0.03	north16_active	80	2165	1228	378	275	1503	492	251	134	139	503	805	62	540	86	43	268	176	311	251	87	25	33	115	4	25	5	56	4	19	6	12	12	11	4	6	20	1	3	2	6	1	27	0	4	14	1	0	0	2	0	2	0	0	4	0	1	0	0	1	3	0	4	1	1	1	0	0	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	5657	2745	1556	1120	1758	795	558	419	342	587	780	209	602	158	148	263	216	311	213	107	51	65	111	29	39	25	72	17	31	23	21	16	20	10	15	28	5	2	14	8	6	17	3	11	7	3	4	2	4	2	2	2	1	2	1	2	0	1	3	3	3	4	2	1	1	0	0	0	2	1	3	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
