label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84
0.03	south23_all	80	1941	865	517	352	285	213	197	144	198	79	80	112	79	48	149	46	44	269	17	20	25	14	8	19	12	12	6	6	12	8	9	15	11	38	1	8	4	7	5	1	0	5	0	13	3	3	8	0	2	3	0	2	1	0	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	523	315	95	69	145	47	101	43	151	24	21	82	47	24	134	13	22	260	1	10	5	4	2	6	6	5	3	1	9	3	4	11	9	37	0	5	0	7	1	1	0	4	0	12	3	1	5	0	1	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	1965	838	537	347	310	215	187	151	201	86	71	114	82	51	141	39	43	270	21	26	19	17	10	14	17	14	9	4	21	9	7	12	11	39	1	12	5	9	4	2	0	9	3	6	3	2	7	1	1	1	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	530	301	99	58	168	47	81	42	153	27	20	86	53	20	131	13	22	262	3	14	6	4	6	4	9	8	6	0	19	3	1	7	9	38	0	9	1	9	1	2	0	7	3	5	3	0	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	1986	862	545	351	308	217	189	143	214	95	74	108	70	59	111	33	34	293	31	25	17	15	14	15	16	15	12	5	17	6	6	11	10	30	2	9	3	7	4	1	0	9	6	5	2	3	7	1	1	3	0	1	1	0	0	0	3	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	539	303	111	63	166	47	87	48	162	25	19	76	48	22	105	10	16	285	4	12	2	6	10	6	9	8	9	0	15	1	1	6	9	29	0	8	1	7	1	1	0	7	6	4	2	2	4	0	0	2	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	1968	898	556	383	313	220	185	136	209	102	82	97	79	70	95	32	35	266	31	23	15	13	19	14	14	16	7	5	21	4	7	9	12	23	4	11	3	10	5	1	0	8	6	4	2	2	2	1	1	3	0	0	0	1	0	0	3	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	525	330	121	73	163	50	81	46	153	22	14	71	55	27	91	9	19	259	5	14	3	6	13	6	7	10	7	0	18	0	3	4	10	22	0	9	1	10	0	1	0	6	6	3	2	2	1	0	1	2	0	0	0	1	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	1969	875	563	385	313	219	178	135	224	100	77	119	72	66	108	35	31	256	33	21	19	12	20	14	16	14	10	6	14	3	7	15	10	64	6	4	1	18	5	0	0	1	11	3	7	5	3	1	1	2	0	0	1	1	0	0	3	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	504	334	124	83	152	50	82	46	171	30	19	90	48	32	100	7	16	248	3	14	3	4	12	4	9	10	8	0	9	1	2	9	8	63	0	2	0	18	0	0	0	0	11	1	7	5	2	0	1	2	0	0	0	1	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	1986	866	543	415	313	218	198	131	228	98	78	123	69	63	116	32	31	273	30	14	18	12	20	10	15	15	11	8	13	3	5	13	19	74	7	6	1	19	4	1	2	0	8	5	9	4	3	1	1	3	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	493	332	108	94	156	52	93	38	178	27	20	90	45	36	105	7	12	265	6	9	2	4	11	1	9	12	8	1	9	1	2	8	15	72	0	2	0	18	0	0	0	0	8	3	9	4	2	0	1	3	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	1967	860	541	413	300	211	200	140	195	100	67	120	54	61	112	32	32	302	30	15	19	18	14	8	14	18	15	10	17	4	3	12	16	73	4	7	2	19	2	2	2	0	7	6	8	7	1	1	1	6	0	0	2	1	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	487	339	99	92	145	45	95	41	152	28	21	79	37	42	96	5	14	294	6	10	2	6	5	1	7	13	11	3	13	1	1	8	14	72	0	4	1	18	0	1	0	0	7	5	8	7	1	0	1	5	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	1921	886	519	427	294	206	203	138	201	99	71	108	67	53	124	35	34	360	25	26	25	21	10	8	13	16	13	10	15	3	3	11	17	90	4	5	1	27	0	2	2	1	8	5	7	9	0	1	0	6	0	0	2	0	0	2	10	0	20	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	463	352	105	88	148	49	97	37	150	25	23	72	39	30	100	5	15	356	6	17	4	6	2	2	4	10	9	3	13	0	1	8	15	86	0	2	1	25	0	1	0	0	8	4	7	8	0	0	0	5	0	0	0	0	0	2	10	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	1941	847	534	393	273	236	163	131	219	91	88	108	64	48	126	31	47	336	22	27	17	11	20	17	7	20	11	4	17	1	4	3	15	83	3	4	5	0	0	1	1	1	6	3	4	2	1	2	0	0	0	1	0	0	0	0	0	0	15	0	0	0	0	2	0	0	0	0	22	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	531	291	108	75	130	46	61	34	177	19	16	69	43	27	105	4	30	325	6	17	5	1	12	2	1	16	9	0	9	0	1	2	12	80	0	3	0	0	0	0	1	0	6	3	3	2	1	1	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	1	0	0	0	0	22	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	1892	814	543	373	317	240	167	134	176	91	85	123	71	66	133	40	35	364	19	29	19	14	16	14	10	17	11	3	28	1	8	5	15	92	3	5	6	2	1	0	2	1	4	1	7	2	1	1	0	0	0	2	0	0	0	0	1	0	15	0	0	0	0	1	1	0	0	0	22	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	507	289	128	76	155	45	68	37	132	19	16	84	48	35	110	7	16	353	6	19	7	0	10	3	6	13	8	0	20	0	2	4	12	89	0	3	2	1	1	0	1	0	4	1	7	2	0	0	0	0	0	0	0	0	0	0	1	0	15	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	1897	853	564	361	320	231	172	126	170	97	94	125	61	66	127	41	34	340	19	27	15	15	14	9	10	17	8	2	33	5	11	4	13	75	2	5	5	4	1	2	2	2	5	4	6	0	4	1	0	1	1	1	0	0	0	0	1	0	15	0	0	0	0	0	1	0	0	0	22	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	518	304	133	73	163	48	75	29	125	25	24	88	40	32	110	8	18	332	5	20	7	0	10	3	6	11	4	0	23	3	4	3	10	72	0	3	3	2	1	1	1	1	5	4	6	0	0	0	0	1	1	0	0	0	0	0	1	0	15	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	1840	887	554	354	311	227	193	122	182	87	99	119	61	61	144	34	36	325	18	29	14	20	17	10	8	18	13	3	27	6	9	5	10	72	2	5	4	6	1	2	1	1	5	8	5	0	4	0	0	2	1	1	1	0	0	1	1	0	5	0	0	0	0	0	1	0	0	0	0	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	482	314	126	66	163	51	83	26	135	19	25	82	40	21	126	6	20	318	2	18	7	2	8	1	5	12	5	1	24	3	4	4	6	70	0	4	3	4	1	1	0	1	3	8	5	0	0	0	0	2	1	0	0	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	1870	928	542	358	309	221	204	124	160	93	102	107	60	56	123	34	37	245	20	30	12	22	22	11	11	19	11	3	15	8	8	3	8	56	2	7	3	15	2	2	1	4	6	9	5	0	3	0	0	2	3	1	1	1	0	3	1	0	4	0	1	0	0	0	0	0	0	0	2	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	497	330	119	68	159	61	80	28	110	17	36	76	42	21	109	5	20	237	3	20	4	3	10	2	6	14	4	1	12	5	3	2	6	55	0	7	3	12	2	1	0	2	4	9	5	0	0	0	0	2	2	0	0	0	0	2	1	0	4	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	1895	944	512	366	326	232	198	118	195	90	98	93	62	58	124	36	37	265	20	26	16	19	24	10	8	18	12	6	15	11	6	1	10	61	1	11	2	17	1	0	1	4	4	11	3	1	2	0	0	1	3	0	1	1	0	3	0	0	6	0	1	0	0	0	0	0	0	0	2	2	0	1	0	0	0	0	0	0	0	0	7	0	0	0	0
0.03	south36_active	80	510	339	118	69	155	62	81	29	142	13	29	65	45	21	109	9	21	258	3	17	3	4	10	2	4	11	6	2	10	7	2	1	8	59	0	11	2	16	1	0	1	1	1	11	3	0	1	0	0	1	2	0	0	0	0	2	0	0	6	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0
