label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50
0.03	north6_all	80	11112	4131	7291	1495	1672	2192	1587	403	369	204	192	122	105	158	53	58	37	58	17	18	23	15	8	6	6	5	3	2	2	1	1	6	3	3	0	1	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0
0.03	north6_active	80	5838	1405	6592	356	1272	1973	1435	198	212	97	98	52	57	125	19	39	21	48	7	6	11	12	2	3	3	1	3	2	1	1	0	5	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	11188	4067	7427	1500	1729	2213	1549	387	336	212	183	135	109	141	60	55	36	52	19	22	20	16	10	8	7	3	5	0	1	0	1	3	3	2	0	0	0	1	1	0	2	0	0	0	1	0	0	0	0	0	0
0.03	north7_active	80	5909	1378	6731	353	1327	1996	1403	184	181	100	96	60	58	117	22	36	21	41	9	8	11	11	4	2	4	1	4	0	1	0	0	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	11151	4062	7433	1485	1620	2070	1632	399	328	208	177	123	126	151	69	36	35	40	17	15	14	19	9	6	7	3	6	4	0	1	2	11	1	3	0	0	0	2	0	0	1	1	0	0	1	0	0	0	0	0	0
0.03	north8_active	80	5850	1361	6715	344	1245	1848	1487	190	169	101	88	59	65	127	24	20	20	28	10	7	6	14	3	1	4	2	4	1	0	0	0	10	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	11107	4056	7526	1428	1676	2053	1578	364	337	199	173	116	122	147	65	43	34	37	19	16	8	14	8	6	9	3	7	5	0	2	1	10	2	3	0	0	1	1	0	1	0	1	0	0	1	0	0	0	1	0	0
0.03	north9_active	80	5830	1371	6824	324	1309	1839	1437	186	194	106	83	52	72	126	23	25	17	28	12	6	4	7	5	1	4	2	5	1	0	0	0	10	0	2	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	11222	4094	7593	1412	1722	2015	1507	393	329	215	179	106	119	135	53	49	31	39	20	13	6	13	8	4	9	3	8	5	1	2	1	10	2	2	0	0	1	1	0	1	1	1	1	0	0	0	0	0	1	0	0
0.03	north10_active	80	5926	1420	6896	307	1339	1811	1355	209	186	108	80	56	66	108	21	28	14	30	13	5	1	7	5	0	3	2	6	1	0	0	0	10	0	2	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	11412	4130	7167	1403	1767	2162	1617	439	310	206	192	131	102	136	59	64	31	36	19	18	9	12	9	6	8	3	2	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north11_active	80	5973	1398	6443	304	1378	1965	1461	223	197	91	89	68	53	117	23	39	15	26	10	3	3	8	2	3	5	3	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	11295	4176	7373	1428	1710	2208	1640	413	301	203	180	131	109	143	48	63	35	40	18	21	11	12	11	8	8	5	3	1	2	1	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north12_active	80	5939	1422	6667	321	1313	2007	1467	197	189	95	81	66	68	115	17	34	17	29	11	5	4	10	3	3	5	5	2	1	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	11203	4149	7607	1397	1704	2207	1590	420	299	194	181	115	104	158	44	58	36	41	22	24	11	19	8	6	10	7	3	1	2	1	1	3	0	0	1	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north13_active	80	5894	1433	6890	314	1301	2001	1422	203	182	79	77	52	68	131	20	27	14	30	13	8	5	15	3	1	5	6	2	1	0	0	1	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	11142	4153	7584	1413	1760	2101	1581	412	295	196	183	116	99	179	58	57	45	49	19	26	13	22	6	6	7	7	4	2	2	0	2	6	1	0	1	0	1	9	2	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north14_active	80	5841	1451	6908	326	1336	1873	1412	198	181	88	78	47	53	144	25	28	18	34	11	10	9	16	2	2	1	5	3	1	0	0	1	6	0	0	0	0	0	9	2	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north15_all	80	11078	4111	7686	1417	1764	2089	1475	389	304	208	187	112	113	164	58	62	42	41	20	22	10	27	4	5	4	6	3	2	0	0	3	4	2	0	1	0	1	9	2	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north15_active	80	5787	1394	6991	321	1319	1843	1331	207	202	95	75	47	61	134	28	35	18	29	9	8	7	21	1	2	1	4	3	1	0	0	2	3	1	0	0	0	0	9	2	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north16_all	80	11124	4146	7724	1436	1771	2119	1529	382	330	202	172	116	117	155	64	54	40	40	23	19	17	22	9	6	1	4	3	4	0	0	2	4	2	0	0	0	1	10	2	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north16_active	80	5730	1442	7026	341	1355	1870	1380	208	215	87	69	50	68	126	27	33	21	27	9	4	11	18	4	3	0	3	2	2	0	0	1	3	1	0	0	0	0	9	2	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north17_all	80	11097	4132	7579	1421	1763	2208	1489	375	328	214	168	110	118	131	56	50	36	36	27	14	17	13	11	7	1	4	3	5	0	0	1	5	2	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	5728	1429	6853	339	1350	1985	1349	197	205	106	74	55	76	104	21	29	20	25	11	1	8	10	4	4	1	4	2	3	0	0	1	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	11116	4149	7358	1393	1759	2267	1529	375	346	218	156	118	115	129	51	55	27	41	30	17	14	10	11	7	1	4	2	5	0	1	1	2	4	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	5739	1426	6649	351	1355	2042	1377	188	219	111	71	62	77	106	14	34	13	31	13	2	5	9	5	3	1	4	1	3	0	0	1	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	11019	4157	7491	1408	1732	2217	1464	381	328	226	158	121	95	120	45	46	31	34	30	18	9	9	9	11	2	3	5	3	0	2	1	3	5	0	0	1	3	1	1	0	0	0	0	0	0	0	2	0	0	0	0
0.03	north19_active	80	5767	1444	6747	356	1331	1999	1310	186	211	121	77	66	61	97	11	27	14	27	13	2	0	5	2	6	1	3	4	1	0	0	1	3	2	0	0	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0
0.03	north20_all	80	11064	4076	7683	1394	1788	2297	1438	385	333	216	155	130	92	117	44	56	31	39	17	16	10	12	9	9	6	4	5	3	1	3	1	4	5	0	0	1	3	0	1	0	0	0	0	0	0	0	2	0	1	0	0
0.03	north20_active	80	5881	1429	6922	343	1393	2067	1276	184	225	115	70	69	58	96	15	35	16	31	8	3	1	8	2	5	4	3	4	1	0	0	1	4	2	0	0	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0
0.03	south21_all	80	11252	4042	7632	1432	1739	2132	1710	449	323	218	137	119	100	143	50	67	44	42	18	12	22	8	6	6	3	1	2	2	8	3	0	5	3	0	2	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	5775	1395	6884	338	1361	1908	1539	247	193	106	65	58	53	113	20	37	21	35	9	6	8	4	3	2	2	1	1	2	2	1	0	5	3	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	11329	3979	7495	1370	1759	2112	1712	414	358	225	145	116	100	147	49	66	41	49	21	15	19	6	5	11	4	1	4	1	8	5	2	5	3	2	1	3	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south22_active	80	5889	1362	6740	334	1384	1891	1539	223	215	115	72	51	54	116	18	38	19	42	10	5	6	2	3	4	2	1	1	1	2	3	2	5	3	0	0	2	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south23_all	80	11419	3998	7486	1381	1770	2063	1769	428	360	219	150	116	98	136	49	59	44	48	27	20	14	4	6	10	9	4	7	1	4	6	3	0	3	3	2	3	0	0	2	0	1	0	0	0	0	1	0	0	0	0	0
0.03	south23_active	80	6005	1388	6723	333	1369	1866	1603	233	228	109	78	58	57	113	17	35	22	39	14	8	4	1	3	5	5	3	5	1	2	3	3	0	3	0	1	2	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south24_all	80	11385	4118	7340	1380	1732	2119	1800	396	357	231	155	129	107	119	57	54	41	47	31	22	11	9	2	12	8	5	6	0	2	3	3	2	3	3	3	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
0.03	south24_active	80	5980	1433	6622	323	1308	1912	1655	209	221	105	73	68	58	92	18	29	22	38	17	5	6	5	0	6	4	3	4	0	2	2	3	2	3	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south25_all	80	11383	4219	7618	1349	1745	2110	1806	388	372	196	145	154	104	133	60	49	32	46	32	20	11	9	2	7	8	5	6	2	3	1	1	2	0	1	4	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
0.03	south25_active	80	5964	1457	6924	303	1321	1905	1670	211	225	84	59	86	65	100	17	25	19	33	15	5	6	6	0	3	4	3	5	1	2	0	1	2	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south26_all	80	11414	4216	7520	1313	1713	2127	1765	364	357	194	140	157	99	126	59	57	28	37	33	16	16	19	8	8	6	4	5	2	4	0	1	2	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	5992	1443	6834	303	1322	1905	1629	177	216	83	62	77	52	98	20	29	12	26	12	3	10	12	0	1	3	2	5	1	3	0	1	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	11426	4156	7572	1328	1756	2171	1743	392	355	193	143	153	88	155	55	58	28	37	29	18	15	17	10	8	3	3	1	2	3	2	0	2	0	0	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	6037	1435	6890	293	1355	1957	1595	188	208	83	65	76	51	125	19	33	11	26	11	6	10	11	1	2	1	2	1	1	1	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	11307	4204	7551	1386	1732	2140	1767	426	345	196	142	131	87	147	62	57	37	37	20	20	19	19	11	8	3	4	2	1	3	2	0	0	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	5918	1418	6810	306	1322	1932	1626	204	201	84	67	63	47	118	30	38	14	27	4	6	11	12	1	2	1	3	2	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	11297	4236	7421	1407	1721	2210	1793	405	314	205	153	120	78	153	66	54	35	37	21	20	16	13	5	9	1	2	3	2	4	2	0	1	0	0	0	2	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	5897	1448	6678	301	1325	2008	1653	200	189	84	68	65	41	127	28	33	16	30	7	7	9	8	1	2	1	1	2	1	2	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	11289	4274	7588	1429	1697	2154	1656	392	275	203	167	135	95	159	71	52	35	40	22	18	16	12	7	6	2	3	6	2	6	6	0	2	1	0	1	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	5846	1442	6820	313	1303	1944	1510	195	161	89	71	78	53	131	28	27	19	30	8	5	8	8	2	0	1	1	4	1	3	3	0	2	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	11203	4209	7388	1452	1768	2179	1552	395	300	219	166	116	113	131	51	50	36	36	25	11	15	7	5	8	2	6	7	3	1	1	2	0	2	2	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south31_active	80	5899	1430	6650	350	1349	1944	1403	198	185	107	76	56	58	102	17	33	17	23	13	4	7	4	1	2	0	4	7	0	0	0	1	0	2	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	11294	4146	7307	1392	1704	2210	1596	374	323	197	187	115	101	146	45	55	36	37	24	14	14	8	7	11	7	11	5	3	1	2	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	6022	1401	6544	334	1334	1993	1444	189	196	93	93	54	51	114	17	34	15	22	14	5	5	5	1	3	0	8	5	0	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	11370	4130	7448	1373	1732	2219	1460	391	353	210	189	109	103	155	42	47	33	39	18	20	14	9	7	7	7	12	3	3	0	6	3	3	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	6032	1389	6673	331	1342	2025	1316	205	208	93	88	49	56	129	19	31	16	23	12	9	5	5	1	2	0	7	3	0	0	3	2	3	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	11427	4051	7354	1391	1780	2195	1538	377	330	207	180	105	102	138	43	46	31	41	24	25	15	11	8	9	9	11	2	4	0	6	3	3	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	6019	1375	6636	332	1407	2012	1400	193	190	90	85	47	55	111	14	30	14	28	13	10	5	6	3	2	2	7	2	1	0	3	2	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	11355	4059	7521	1395	1842	2214	1428	383	314	201	179	106	108	123	56	46	38	41	21	20	13	12	7	7	5	5	4	4	1	5	4	5	0	0	0	1	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	5999	1373	6802	319	1429	2050	1283	215	188	80	78	50	59	97	15	23	18	27	10	7	5	7	4	3	3	3	3	1	0	3	3	3	0	0	0	1	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	11282	4143	7308	1386	1832	2167	1488	396	317	197	176	128	119	119	67	55	49	58	22	15	14	12	8	7	7	4	5	7	1	5	2	2	0	1	0	1	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	5941	1409	6593	330	1433	1997	1334	225	196	89	75	64	71	88	23	30	23	30	12	2	7	6	5	3	5	3	3	3	0	2	2	0	0	0	0	1	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	11374	4101	7512	1369	1805	2033	1493	398	328	178	163	145	116	118	66	53	56	50	18	12	14	13	12	4	5	5	4	7	3	4	2	3	0	2	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	6009	1392	6758	331	1401	1868	1346	224	210	86	70	82	71	82	22	31	24	25	9	1	9	8	7	3	4	5	2	3	1	1	2	1	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	11225	4085	7319	1376	1763	2118	1520	383	312	180	170	151	110	117	63	55	50	46	16	13	12	17	17	5	6	4	3	6	3	4	1	3	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south38_active	80	5943	1383	6567	334	1357	1940	1367	205	190	94	72	75	66	86	22	35	27	23	7	3	7	10	7	3	3	4	1	2	2	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	11207	4061	7316	1354	1733	2132	1579	389	295	180	163	144	101	122	57	51	39	23	18	13	19	15	22	2	10	7	6	2	3	3	1	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south39_active	80	5928	1406	6599	328	1337	1965	1426	215	174	86	71	70	65	87	17	35	21	18	7	4	11	10	6	1	4	5	3	1	2	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	11155	4110	7362	1324	1726	2234	1656	387	295	216	164	126	101	149	45	50	31	29	19	13	18	12	15	5	8	4	6	2	2	2	3	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south40_active	80	5868	1433	6657	315	1312	2044	1494	214	174	113	79	53	61	117	11	32	15	24	10	5	6	9	3	3	2	2	3	1	1	0	3	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
