label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45
0.03	north6_all	80	5560	2337	1299	816	653	493	351	218	150	85	79	53	51	28	24	26	17	15	16	14	9	0	7	4	5	1	3	1	2	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north6_active	80	2695	1204	622	392	383	287	199	112	67	44	41	26	20	15	13	11	12	8	12	9	4	0	5	2	4	1	1	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	5657	2300	1273	835	679	465	368	226	144	89	78	58	40	23	22	26	22	14	12	10	10	2	7	1	6	1	3	1	1	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0
0.03	north7_active	80	2795	1202	607	398	383	272	217	127	63	45	44	29	17	11	11	9	13	7	8	5	5	2	5	0	5	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north8_all	80	6249	2219	1242	951	805	509	446	242	145	93	76	60	44	24	21	24	25	19	14	15	8	12	5	8	7	2	3	2	2	1	0	3	0	0	0	0	1	0	0	0	0	0	1	0	0	0
0.03	north8_active	80	3246	1130	578	493	481	308	289	137	69	55	41	31	19	13	12	9	15	12	9	7	4	8	3	7	6	1	1	2	2	1	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north9_all	80	7090	2088	1244	968	945	583	543	265	137	100	71	62	47	25	31	32	24	23	14	20	11	13	3	10	6	2	2	2	1	0	0	3	0	0	0	0	0	1	0	0	0	0	1	0	0	0
0.03	north9_active	80	3930	1027	554	527	576	348	345	144	66	54	39	29	21	13	20	16	13	18	7	10	5	9	2	7	5	1	0	2	1	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north10_all	80	7681	1969	1264	1054	1073	668	640	295	149	109	80	54	60	31	33	40	17	31	19	18	18	15	0	10	10	5	0	2	2	0	0	3	0	0	0	0	0	1	0	0	0	0	1	0	0	0
0.03	north10_active	80	4412	928	558	614	670	403	421	169	77	56	39	26	31	17	20	23	10	22	8	10	11	11	0	8	8	4	0	2	1	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north11_all	80	7839	2052	1225	1182	1138	791	573	322	141	106	87	70	61	27	25	67	24	28	7	6	9	16	8	4	6	4	3	2	3	0	1	3	1	2	0	0	3	0	0	0	0	0	0	0	1	0
0.03	north11_active	80	4507	964	604	688	745	488	358	182	67	48	47	34	35	14	13	39	14	24	5	2	3	8	4	1	2	1	2	2	0	0	0	3	1	2	0	0	3	0	0	0	0	0	0	0	1	0
0.03	north12_all	80	7192	2106	1273	1079	1017	690	583	297	142	113	84	70	58	29	28	57	25	33	10	10	10	7	8	7	5	4	2	0	1	1	2	0	1	2	0	0	3	0	0	0	0	0	0	0	0	0
0.03	north12_active	80	4078	975	609	619	670	423	377	171	66	46	44	39	39	14	18	38	13	25	6	6	3	3	3	5	2	1	1	0	0	1	0	0	1	2	0	0	3	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	6592	2201	1307	932	864	616	465	238	146	121	84	67	60	27	31	49	23	33	13	13	10	6	6	7	2	2	1	0	1	1	2	0	0	2	0	0	4	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	3635	1050	622	522	549	368	303	134	71	48	42	36	34	14	18	30	15	20	6	10	3	2	1	5	0	1	1	0	0	1	0	0	0	2	0	0	4	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	6019	2334	1330	828	739	497	380	212	146	113	72	64	52	32	28	34	24	20	15	13	14	3	8	6	1	0	2	0	2	1	1	0	0	2	0	0	4	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	3123	1152	631	438	437	300	231	118	65	43	32	30	24	15	14	17	12	7	6	11	3	2	3	5	0	0	1	0	1	1	0	0	0	2	0	0	4	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	5746	2458	1290	748	662	436	305	198	136	97	84	57	49	31	22	23	23	16	13	9	10	4	6	2	3	1	2	1	2	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
0.03	north15_active	80	2839	1226	595	367	364	245	169	105	65	39	38	24	19	17	9	13	12	7	7	7	2	3	4	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	5738	2419	1250	754	676	448	328	206	129	98	79	56	49	31	23	29	21	15	11	7	7	2	5	4	7	2	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north16_active	80	2815	1202	584	369	382	258	173	111	64	47	33	25	20	16	6	12	11	9	6	4	2	2	4	3	4	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	5613	2404	1228	772	722	440	370	205	131	97	84	59	43	29	18	25	22	17	12	4	6	3	4	7	8	3	0	1	3	2	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0
0.03	north17_active	80	2729	1182	601	363	426	251	204	110	63	47	43	33	16	15	6	9	10	10	7	2	3	3	3	7	6	3	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
0.03	north18_all	80	6136	2178	1214	898	905	513	457	204	132	110	85	60	42	30	22	23	20	21	8	8	6	5	4	14	6	4	1	1	1	3	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
0.03	north18_active	80	3192	1074	588	462	571	297	275	99	69	54	42	33	15	14	8	9	9	11	5	5	3	3	3	11	5	3	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
0.03	north19_all	80	6772	2120	1165	996	1147	628	520	240	133	105	85	64	34	34	26	38	22	26	10	11	13	9	5	18	10	3	1	0	2	2	2	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
0.03	north19_active	80	3670	1019	554	531	765	381	329	120	64	49	44	36	16	19	12	23	11	9	6	9	8	6	3	11	4	2	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
0.03	north20_all	80	7441	1996	1160	1132	1329	742	560	252	124	110	90	61	44	36	28	43	19	29	11	11	16	12	5	16	8	2	2	2	1	1	3	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
0.03	north20_active	80	4217	911	541	665	861	453	366	129	54	48	43	30	23	20	14	24	8	11	7	9	11	5	4	7	1	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	7788	2073	1208	1133	1319	765	588	294	134	106	63	49	61	33	29	62	20	23	8	19	14	12	2	14	6	2	1	5	1	0	1	2	0	2	0	1	1	2	1	0	0	0	0	0	0	0
0.03	south21_active	80	4536	947	577	657	876	458	366	172	52	50	24	27	29	15	14	37	16	10	5	14	13	9	1	6	5	1	1	2	1	0	1	2	0	0	0	0	1	2	1	0	0	0	0	0	0	0
0.03	south22_all	80	7989	2056	1211	1141	1310	758	587	276	134	104	73	45	65	33	32	60	27	30	9	15	14	13	1	14	6	2	1	8	1	0	1	2	0	3	1	1	0	2	0	1	0	0	0	0	0	0
0.03	south22_active	80	4694	945	601	666	855	448	375	159	57	50	35	24	31	14	15	35	16	17	6	11	11	11	0	7	5	0	1	2	1	0	0	2	0	1	1	0	0	2	0	1	0	0	0	0	0	0
0.03	south23_all	80	7930	2072	1204	1152	1242	769	606	292	126	89	78	38	66	32	34	56	27	20	13	14	18	14	1	14	3	2	1	6	0	0	1	0	0	1	1	1	0	2	1	1	0	0	0	0	0	0
0.03	south23_active	80	4592	931	568	671	803	463	389	177	49	46	41	13	29	16	15	36	15	16	8	11	10	11	0	10	2	1	0	2	0	0	0	0	0	1	1	0	0	2	0	1	0	0	0	0	0	0
0.03	south24_all	80	7909	2024	1197	1161	1206	752	633	259	125	95	77	46	60	36	41	56	31	21	14	12	18	8	2	11	4	2	2	6	1	0	1	0	0	1	1	1	0	0	1	1	0	0	0	0	0	0
0.03	south24_active	80	4556	870	565	660	778	455	409	160	51	48	42	17	27	20	18	38	17	16	7	10	10	7	1	10	3	1	1	3	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0
0.03	south25_all	80	8021	2007	1223	1156	1157	753	655	261	123	98	77	52	47	39	48	43	19	17	17	7	11	9	3	10	8	1	3	3	1	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0
0.03	south25_active	80	4637	858	585	626	754	471	439	162	62	52	39	19	23	21	25	22	9	8	9	4	4	3	1	9	4	1	1	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	7922	2028	1222	1149	1175	748	658	244	127	99	78	59	52	33	45	45	20	19	15	13	20	9	5	11	8	1	5	3	1	0	0	0	0	0	1	0	0	2	1	0	0	0	0	0	0	0
0.03	south26_active	80	4612	875	595	619	784	465	435	141	68	51	36	30	25	17	24	28	10	9	8	8	12	4	1	9	4	1	2	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	7785	2061	1176	1152	1188	738	651	257	128	91	72	56	46	31	39	49	24	31	14	13	20	12	5	10	8	2	5	4	0	1	0	0	0	2	1	0	1	2	0	0	0	0	0	0	0	0
0.03	south27_active	80	4530	907	579	669	777	477	431	143	69	49	33	29	24	15	20	32	10	17	9	8	15	3	1	8	4	2	2	4	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	7722	2100	1189	1188	1257	686	618	276	118	91	68	54	45	33	25	62	28	35	14	18	21	7	6	10	5	4	6	3	1	1	0	0	0	2	1	0	1	2	0	0	0	0	0	0	0	0
0.03	south28_active	80	4526	946	592	720	825	438	398	155	55	51	35	30	19	15	13	44	13	23	7	10	16	2	2	7	2	3	2	3	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	7782	2068	1190	1215	1257	666	626	297	111	94	71	51	49	34	23	70	26	39	16	17	18	9	5	3	3	3	6	2	2	1	1	0	0	2	1	0	1	2	0	0	0	0	0	0	0	0
0.03	south29_active	80	4565	964	585	725	815	431	423	171	47	46	32	25	26	19	14	51	14	30	9	9	13	3	2	1	1	2	1	2	2	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	7930	2027	1172	1175	1248	669	604	306	125	96	73	50	55	36	25	69	15	27	16	13	14	10	5	5	3	3	5	0	2	3	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	4610	951	570	660	789	419	417	177	56	45	38	24	25	19	17	50	9	20	7	7	10	4	4	3	1	1	1	0	2	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	7932	1954	1216	1170	1253	753	672	348	150	132	83	51	62	41	42	42	28	28	16	28	8	6	2	6	6	2	0	3	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0
0.03	south31_active	80	4666	882	582	690	791	442	442	188	74	71	45	26	33	26	17	25	11	15	12	15	3	2	2	1	3	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south32_all	80	7988	1928	1223	1161	1171	763	628	344	141	128	81	48	73	36	43	58	27	21	13	29	9	7	3	8	7	1	1	1	0	1	0	1	0	1	1	0	0	1	0	0	0	0	0	1	0	0
0.03	south32_active	80	4691	865	618	677	731	457	413	188	65	77	43	25	37	23	24	41	13	12	8	16	5	2	2	1	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south33_all	80	7889	1962	1234	1218	1173	721	595	312	152	120	69	52	74	44	39	56	26	18	15	21	16	8	5	9	8	4	1	0	0	2	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0
0.03	south33_active	80	4612	896	609	716	738	433	387	176	69	70	39	30	31	22	21	37	12	11	11	10	7	2	3	2	6	3	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	7919	2041	1194	1237	1207	767	589	283	131	117	74	56	66	43	33	64	25	17	12	10	15	8	6	6	13	5	1	0	1	2	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	1
0.03	south34_active	80	4587	908	593	723	766	477	384	169	54	61	39	28	32	20	20	46	10	9	9	6	7	1	4	1	11	4	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	7790	2046	1145	1254	1228	731	580	292	136	116	82	61	49	46	28	59	24	16	7	8	11	6	5	4	9	5	2	3	2	2	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1
0.03	south35_active	80	4460	915	566	740	798	463	357	172	63	51	40	34	26	16	14	42	10	10	6	5	5	0	3	1	8	4	1	1	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	7826	2032	1211	1198	1317	755	568	312	125	118	82	57	47	39	25	67	24	19	6	11	9	6	5	3	10	6	1	3	2	1	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	1
0.03	south36_active	80	4488	923	566	673	874	451	365	179	64	57	34	26	27	15	16	45	11	13	4	9	4	2	3	0	9	6	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	7814	2000	1239	1146	1323	741	589	298	138	111	77	60	37	37	22	64	19	24	7	11	6	6	6	5	3	4	1	4	2	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south37_active	80	4505	907	578	649	878	462	386	163	68	47	29	29	20	16	12	41	12	15	2	11	2	2	4	1	3	4	0	2	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	7806	2040	1246	1146	1373	748	612	317	141	103	74	53	40	38	22	61	18	26	6	13	7	6	10	6	3	3	2	2	1	1	1	1	0	0	0	1	0	4	0	0	0	0	0	0	0	0
0.03	south38_active	80	4461	924	565	643	908	457	414	174	71	47	29	24	24	18	9	39	13	16	2	11	3	2	5	1	3	3	1	1	1	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0
0.03	south39_all	80	7731	2011	1239	1156	1323	750	611	293	143	87	77	53	60	30	24	40	18	22	6	17	16	6	12	5	2	1	2	10	1	0	1	1	0	1	0	1	0	3	0	0	0	0	0	0	0	0
0.03	south39_active	80	4445	908	566	658	885	484	416	162	71	37	34	22	36	12	8	31	11	13	2	12	11	2	5	1	2	1	2	9	1	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0
0.03	south40_all	80	7767	2016	1227	1172	1231	741	655	293	142	88	79	57	63	32	28	36	14	15	7	19	21	9	9	4	14	1	3	10	1	0	1	1	0	1	0	1	0	3	0	0	0	0	0	0	0	0
0.03	south40_active	80	4528	879	554	712	803	476	459	174	67	43	35	29	35	16	11	27	9	9	3	8	20	2	4	0	12	1	3	9	1	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0
