label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51
0.03	north6_all	80	38428	15661	8892	5420	3736	4795	2916	1163	835	625	466	341	569	245	168	133	111	78	66	50	46	25	16	16	28	9	9	12	9	8	1	5	2	1	2	1	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0
0.03	north6_active	80	7548	4202	3331	1903	1675	3924	2203	256	184	149	136	89	428	88	80	39	58	24	40	20	27	19	5	1	26	0	1	4	6	3	1	5	0	0	2	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
0.03	north7_all	80	38382	15607	8925	5570	3716	4761	2879	1177	862	625	466	364	533	241	166	123	106	77	79	46	51	35	15	16	24	8	8	10	10	7	1	5	2	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
0.03	north7_active	80	7536	4225	3266	1946	1677	3912	2183	271	195	139	122	86	411	85	71	39	60	22	48	18	33	22	2	0	21	0	1	2	7	3	1	5	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north8_all	80	38313	15632	9060	5534	3749	4758	2823	1184	870	605	465	366	578	244	170	129	112	77	97	40	43	43	17	25	14	7	7	14	9	7	0	10	2	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
0.03	north8_active	80	7557	4210	3323	1987	1710	3867	2148	261	203	129	122	81	460	75	79	43	57	19	60	19	29	30	4	3	12	1	1	5	6	3	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	38323	15721	9064	5534	3797	4757	2823	1199	836	624	470	367	601	223	170	129	113	71	104	41	35	41	20	20	17	8	7	9	7	2	1	7	2	0	2	2	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north9_active	80	7525	4315	3363	1970	1775	3856	2138	255	210	152	118	79	490	75	77	49	62	17	72	20	20	25	7	3	14	1	1	4	5	1	0	7	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	38417	15891	9068	5425	3834	4572	2792	1176	834	612	501	367	591	216	186	126	101	80	93	42	32	43	20	19	14	6	7	7	14	2	1	7	0	2	3	2	7	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	7456	4301	3366	1962	1785	3703	2131	236	207	146	121	83	498	75	89	41	51	15	63	17	17	24	10	4	12	1	1	4	12	1	0	7	0	1	3	0	7	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	38074	15856	8905	5537	3781	4651	2906	1188	849	638	436	344	607	215	171	104	112	74	62	39	36	34	37	14	55	8	7	3	8	0	4	7	3	0	0	0	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_active	80	7405	4250	3293	1964	1784	3727	2244	234	210	153	133	86	514	73	81	32	67	19	44	18	23	15	10	1	48	3	2	1	7	0	0	6	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	38141	15793	8915	5488	3782	4885	2916	1208	848	614	443	342	589	219	174	105	118	84	58	48	46	36	34	16	58	7	9	4	6	2	4	6	4	6	1	0	6	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north12_active	80	7382	4281	3364	1944	1801	3953	2273	236	212	156	147	92	499	71	85	38	72	23	42	28	34	20	13	0	49	2	2	1	5	0	0	5	2	6	0	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	38306	15806	8903	5470	3781	4891	2864	1235	830	587	463	330	594	223	155	118	99	80	58	52	48	32	36	16	14	12	12	4	5	4	2	4	2	6	1	0	12	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north13_active	80	7475	4337	3375	1962	1754	3968	2222	253	210	148	133	76	495	69	77	50	53	18	38	28	33	24	18	0	10	4	3	0	5	0	0	3	2	6	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	38540	15857	8866	5369	3759	4800	2856	1244	834	574	478	321	590	227	146	112	103	75	64	58	55	26	33	11	18	15	12	6	4	5	1	1	3	8	2	0	12	0	2	5	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north14_active	80	7533	4332	3359	1950	1717	3935	2176	264	194	151	140	72	486	83	69	50	53	17	42	29	41	19	16	0	15	4	2	0	4	0	0	0	2	8	0	0	11	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	38915	15796	8836	5417	3794	4575	2852	1236	856	599	491	352	572	198	143	112	109	67	72	55	54	32	28	13	21	14	11	9	5	3	1	1	2	2	3	1	11	0	2	5	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north15_active	80	7732	4270	3324	1984	1723	3746	2124	256	202	157	132	71	468	85	73	42	56	14	48	24	39	25	12	1	19	4	2	2	3	0	1	1	1	2	2	0	10	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	38938	15748	8867	5399	3841	4538	2859	1230	872	621	502	362	579	214	164	107	95	61	92	49	52	33	23	16	32	10	11	11	4	3	1	13	2	9	5	2	0	1	0	5	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north16_active	80	7750	4208	3253	2009	1715	3773	2112	257	206	160	136	77	475	89	82	39	50	12	71	18	32	21	11	3	30	4	1	5	1	0	1	10	0	9	3	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	38856	15716	8847	5418	3827	4646	2917	1214	868	621	485	351	534	207	163	130	89	68	105	47	42	44	18	17	50	11	10	9	3	2	1	13	1	9	5	3	0	1	0	5	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north17_active	80	7726	4237	3159	2000	1720	3825	2194	234	215	152	145	81	443	86	87	47	41	10	80	17	27	28	9	4	48	3	1	6	0	0	1	10	0	9	3	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	38626	15758	8719	5487	3799	4686	2930	1221	852	628	452	337	507	212	149	135	89	70	94	53	43	43	14	18	46	12	9	11	3	3	0	12	1	9	4	2	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	7622	4223	3065	1985	1740	3897	2224	253	193	159	147	79	427	91	79	42	40	12	74	17	29	27	8	4	43	4	0	6	1	1	0	9	0	9	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	38837	15710	8777	5508	3755	4833	2932	1209	881	655	478	318	465	216	136	134	88	63	74	54	38	41	20	17	36	12	4	10	2	2	1	0	3	2	2	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	7625	4252	3131	1985	1702	3987	2277	238	203	161	154	69	382	95	64	37	39	9	56	16	26	29	9	3	34	3	0	4	1	1	0	0	2	2	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	38895	15535	8904	5412	3717	4661	2945	1238	877	665	469	316	525	204	143	135	102	61	58	44	34	43	13	15	13	12	6	9	2	5	1	1	4	0	1	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	7555	4196	3305	1904	1666	3810	2299	254	208	158	152	57	437	90	58	32	53	10	43	11	24	29	4	3	12	2	0	2	1	1	0	1	3	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	38447	15764	8948	5557	3843	4831	2929	1153	815	660	489	358	522	226	189	126	110	66	99	47	51	41	24	15	28	8	3	6	4	5	5	5	1	6	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	7465	4298	3291	2095	1813	3922	2255	232	177	167	136	82	421	81	95	49	60	14	60	17	36	36	14	3	24	2	1	3	3	3	0	0	1	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	38497	15825	8952	5501	3912	4837	2885	1135	806	647	481	348	507	244	190	118	107	69	96	46	54	32	24	15	16	8	3	5	5	5	6	6	3	6	2	1	21	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	7466	4323	3277	2010	1815	3908	2211	215	187	167	123	67	409	90	91	39	55	19	54	20	40	25	13	4	14	2	0	1	3	3	0	2	2	6	2	1	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	38607	15870	8850	5481	3876	4754	2876	1198	828	605	480	317	558	250	192	115	105	68	103	58	44	32	22	15	23	8	3	8	4	6	4	4	2	3	5	0	21	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south23_active	80	7571	4343	3244	2004	1798	3843	2209	230	190	165	122	67	464	94	89	29	56	20	68	35	32	26	15	4	18	1	1	1	2	4	0	2	1	3	2	0	21	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south24_all	80	38859	15757	8832	5478	3859	4708	2904	1189	805	610	503	327	571	252	176	115	112	82	115	56	43	38	17	20	27	8	4	6	4	7	2	3	4	3	5	0	36	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south24_active	80	7536	4278	3246	1954	1832	3772	2249	223	183	162	134	70	480	100	81	38	67	23	85	31	30	29	11	4	22	1	2	0	1	6	0	2	3	3	2	0	36	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south25_all	80	38910	15794	8912	5322	3913	4742	2905	1257	809	631	484	365	524	232	157	120	122	79	102	61	43	44	18	20	48	8	8	8	19	9	1	6	3	1	3	0	15	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0
0.03	south25_active	80	7554	4261	3300	1882	1872	3842	2228	244	195	156	130	91	447	91	70	40	72	21	74	34	26	33	8	3	40	1	2	0	16	8	0	5	2	1	0	0	15	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
0.03	south26_all	80	38841	15838	8936	5319	3907	4754	2864	1210	845	638	464	383	523	216	140	138	113	67	87	59	37	45	19	21	45	12	7	7	22	7	3	18	5	1	3	2	15	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	7557	4293	3346	1852	1889	3865	2173	242	206	145	122	94	439	91	67	45	67	15	63	30	22	33	5	4	38	2	2	0	21	6	0	17	4	1	0	1	15	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	38737	15907	8952	5288	3909	4742	2953	1188	843	648	498	368	541	177	156	137	101	71	78	45	37	39	20	17	38	11	8	9	24	5	2	18	4	8	0	2	15	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	7542	4345	3325	1887	1832	3837	2275	219	220	148	146	90	447	71	79	48	52	18	52	19	26	29	2	4	34	1	1	1	22	2	0	17	3	8	0	1	15	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	38695	15819	9045	5336	3819	4744	2915	1192	889	651	489	354	566	178	163	127	81	62	75	49	35	27	20	15	20	9	8	8	22	4	3	20	4	7	3	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	7554	4368	3352	1949	1752	3844	2185	232	238	153	157	86	483	79	81	39	36	14	53	24	24	17	3	3	18	3	2	3	21	1	1	20	4	7	3	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	38418	15826	9067	5365	3681	4540	2731	1185	873	643	504	346	530	196	166	133	86	74	82	34	44	30	18	13	20	7	11	8	5	3	3	7	4	7	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south29_active	80	7643	4166	3241	1917	1620	3635	2048	237	221	145	140	77	454	75	78	43	43	19	55	18	27	17	5	2	19	3	3	3	3	1	1	6	4	7	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	38519	15732	9008	5314	3657	4366	2552	1207	878	634	447	358	496	212	155	109	72	79	72	38	46	30	23	16	25	9	12	5	12	4	1	5	3	8	5	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1
0.03	south30_active	80	8009	3842	3061	1761	1556	3398	1825	246	193	128	115	79	412	79	68	31	35	14	45	21	25	18	12	2	22	3	3	2	9	3	1	4	2	8	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south31_all	80	38437	15993	8807	5498	3837	4698	2949	1184	791	665	508	355	674	213	177	137	107	71	85	42	36	48	23	12	19	8	7	9	7	0	5	6	1	2	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1
0.03	south31_active	80	7629	4365	3261	1987	1787	3865	2269	265	198	146	130	81	560	87	88	41	53	16	68	22	20	37	8	1	15	0	2	4	4	0	2	5	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south32_all	80	38360	15908	8881	5561	3785	4767	3012	1167	796	629	507	349	685	202	173	154	104	77	85	53	39	61	26	10	31	7	7	5	10	1	6	3	2	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
0.03	south32_active	80	7665	4383	3208	1956	1763	3912	2330	253	192	133	135	86	584	74	79	49	52	16	67	26	24	48	10	1	28	0	0	2	6	0	1	2	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	38451	15783	8978	5533	3789	4647	2975	1166	804	615	500	357	661	190	172	144	85	87	98	51	42	54	22	11	29	7	7	6	6	6	5	7	1	6	1	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	7750	4416	3251	1941	1752	3752	2298	228	181	130	142	84	564	71	78	50	40	20	72	25	28	36	10	3	27	0	1	1	4	4	1	6	1	6	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	38606	15636	8832	5520	3719	4583	2947	1167	828	611	477	358	617	198	180	141	92	80	105	54	43	58	22	12	19	5	8	6	8	7	5	7	2	6	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	7735	4363	3189	1932	1708	3692	2296	221	171	133	137	80	533	74	84	44	45	18	73	24	34	40	12	3	19	0	3	1	6	4	0	7	2	6	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	38632	15529	8886	5575	3703	4637	2890	1171	872	613	465	357	551	212	187	132	102	65	127	51	55	59	19	15	27	9	10	7	5	8	7	8	2	5	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	7734	4335	3289	1977	1689	3710	2268	229	188	145	145	84	475	80	94	41	54	14	89	22	46	41	12	3	25	1	3	1	4	5	2	8	2	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	38572	15596	8877	5455	3821	4736	2815	1126	862	647	472	347	547	207	196	121	104	65	104	39	47	62	23	17	27	9	11	5	6	6	6	4	4	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	7627	4279	3340	1948	1771	3826	2179	221	186	142	151	90	470	84	107	32	58	14	74	15	38	44	12	2	23	1	3	1	5	4	2	4	3	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	38608	15717	8878	5435	3918	4808	2768	1112	864	653	479	348	536	214	195	133	103	69	86	30	58	48	26	16	34	10	12	7	4	7	5	6	4	3	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	7477	4321	3377	1966	1796	3906	2086	231	195	147	151	92	463	82	111	30	59	11	61	11	37	37	17	1	28	2	1	3	2	6	2	6	2	2	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	38626	15886	9027	5335	3973	4888	2792	1209	875	637	470	380	515	226	200	121	98	76	75	38	53	42	26	14	23	7	11	9	2	6	2	4	4	3	0	0	2	1	0	0	0	1	0	0	1	0	0	1	0	0	0	0
0.03	south38_active	80	7569	4333	3446	1893	1887	4023	2114	245	200	148	143	97	430	93	126	24	52	11	46	17	36	32	16	1	19	3	1	3	1	6	0	4	1	2	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	38530	15775	8963	5374	3906	4594	2615	1239	880	607	478	390	474	216	178	132	94	74	71	46	52	34	28	14	27	9	7	11	5	3	2	3	6	3	0	0	2	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0
0.03	south39_active	80	7755	4034	3218	1789	1726	3743	1929	257	169	142	129	83	377	86	107	31	43	13	46	17	32	31	13	1	22	3	1	3	3	3	0	3	3	2	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	38411	15773	8947	5319	3784	4352	2464	1264	862	570	508	389	475	210	183	119	99	80	75	47	43	31	28	18	23	9	5	10	4	1	2	2	5	3	0	0	0	1	0	0	0	0	0	1	1	0	0	1	0	0	0	0
0.03	south40_active	80	8216	3730	2931	1604	1585	3428	1776	286	155	128	121	85	364	80	87	35	37	13	48	17	33	26	10	1	19	3	3	3	3	1	0	2	2	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
