label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121
0.03	south25_all	80	42601	12510	10135	8284	4297	3758	3075	3704	1471	1382	1337	916	785	642	780	556	504	691	392	512	572	367	214	289	179	283	180	127	159	123	124	158	120	76	113	54	66	51	45	81	35	41	38	33	37	40	27	15	16	19	6	12	10	16	9	6	19	13	5	17	2	4	5	10	8	3	0	6	4	4	4	2	5	3	2	2	3	2	0	2	0	1	0	0	4	2	0	1	0	0	1	0	0	0	1	1	1	0	0	2	0	0	0	0	0	1	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	25984	6192	5737	4902	2220	2002	1698	2297	702	658	727	425	365	309	418	250	257	411	211	315	329	208	103	159	90	186	96	64	75	56	59	68	60	37	74	26	37	19	18	38	16	24	23	19	20	23	13	5	9	9	2	6	3	12	3	4	15	5	2	13	0	2	2	4	4	1	0	3	3	2	4	1	3	3	1	2	2	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	44290	12925	10626	8611	4390	3915	3118	3808	1506	1452	1393	908	805	671	828	537	516	738	417	533	560	412	243	280	193	308	197	129	160	115	145	161	123	69	133	61	64	43	50	83	39	44	41	44	33	46	25	16	15	21	6	11	12	15	10	6	18	10	4	21	1	7	4	11	6	4	0	7	3	3	2	1	5	1	5	3	1	0	1	2	0	1	0	0	4	3	0	1	1	0	2	0	0	0	1	0	1	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	27045	6536	6130	5150	2299	2131	1751	2340	717	709	751	434	376	326	465	235	277	446	234	320	304	231	115	156	99	209	97	61	84	56	84	70	65	28	92	28	35	16	25	55	16	27	28	26	19	25	14	5	10	11	3	4	3	8	7	5	13	5	4	12	0	3	1	6	4	1	0	4	2	1	2	0	3	1	2	2	0	0	0	2	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	46161	13287	11044	8772	4386	4117	3193	4021	1579	1478	1434	869	812	677	883	530	508	725	401	567	597	427	280	270	211	345	208	107	155	137	157	160	118	74	170	66	76	36	54	86	46	41	36	52	29	46	22	22	24	21	10	16	10	16	9	9	21	9	3	19	1	7	3	10	5	4	1	6	3	2	4	0	6	2	6	3	0	0	2	2	1	1	0	1	4	3	0	0	1	0	2	0	0	2	1	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	28368	6905	6444	5297	2315	2295	1836	2453	732	745	759	383	397	304	505	235	274	438	229	327	345	262	142	147	112	218	103	48	87	72	91	77	68	30	116	27	44	12	29	59	20	24	23	35	16	27	12	11	16	10	4	5	2	6	7	7	15	6	2	10	0	2	1	4	4	0	1	4	3	1	2	0	4	2	2	2	0	0	0	1	1	0	0	1	0	2	0	0	0	0	1	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	48570	13598	11381	9287	4584	4248	3121	4079	1563	1552	1406	865	861	672	942	517	511	763	411	606	546	449	259	288	215	357	198	118	150	130	153	191	123	75	162	77	59	42	46	83	50	45	31	54	25	40	16	23	27	27	12	17	8	16	20	7	9	5	4	22	3	9	3	12	6	4	2	5	3	3	4	5	4	2	6	3	0	0	2	1	1	0	0	1	4	1	1	1	2	0	1	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	29899	7095	6691	5722	2466	2454	1812	2535	708	808	769	391	428	298	561	232	271	479	236	358	332	276	134	151	109	214	98	51	89	73	85	113	78	39	108	28	31	16	25	55	21	27	21	34	14	20	7	13	17	17	7	4	2	4	15	5	6	3	2	12	2	5	1	8	6	0	1	4	3	2	1	5	4	1	2	1	0	0	0	0	1	0	0	1	0	1	1	0	1	0	1	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	48073	13564	11264	9266	4687	4356	3108	4051	1549	1532	1398	896	839	678	932	519	526	769	434	620	558	448	253	285	227	356	210	107	136	119	151	198	115	85	157	68	65	41	43	78	51	51	39	48	29	37	21	20	25	27	17	15	5	14	17	13	8	7	4	17	2	6	3	10	6	8	5	8	1	5	5	6	2	4	1	3	0	2	1	1	1	0	0	1	0	0	1	2	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	29654	7084	6558	5824	2505	2524	1832	2509	692	790	781	410	416	292	537	244	282	450	237	371	353	292	130	154	117	222	122	47	80	65	81	130	77	52	95	24	36	15	25	47	23	33	22	29	16	18	9	15	15	19	10	3	2	3	13	10	5	2	1	12	2	3	2	7	6	3	4	5	1	4	1	6	2	2	0	1	0	2	0	0	1	0	0	1	0	0	1	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	48230	13404	11210	9096	4663	4298	3098	4035	1521	1544	1465	870	839	664	887	515	542	827	447	622	536	427	244	254	207	341	221	116	127	119	140	180	118	86	133	64	61	48	49	93	46	48	48	39	33	31	19	16	17	23	18	11	5	14	20	19	10	6	7	14	2	6	3	14	8	9	4	9	2	6	3	7	2	5	0	1	0	2	0	0	1	0	0	0	0	0	1	2	1	0	0	0	0	2	1	0	0	0	1	0	1	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	29611	6968	6489	5672	2524	2436	1756	2507	694	786	863	412	421	296	504	231	285	480	231	378	346	254	124	135	101	210	128	47	66	58	65	123	76	59	80	26	32	21	21	51	21	33	23	21	20	17	6	7	11	20	10	2	3	5	16	18	7	1	3	11	2	4	2	11	8	4	3	5	1	4	1	7	2	2	0	0	0	2	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	2	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	46870	12951	11103	9011	4437	4175	3189	4178	1504	1467	1461	906	826	671	884	508	520	758	403	565	551	443	271	273	220	418	208	133	158	151	137	156	106	81	121	71	60	30	55	57	27	49	36	38	35	31	22	15	8	30	7	11	9	15	15	14	10	12	7	7	3	3	4	5	9	2	3	3	4	3	4	5	5	4	0	3	1	1	2	0	0	1	0	0	1	1	2	2	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	28578	6532	6410	5573	2399	2391	1850	2584	695	754	854	403	393	309	556	240	243	446	220	369	342	249	138	150	116	271	117	55	103	78	82	89	57	30	81	42	36	12	24	30	13	21	22	22	20	18	10	6	5	12	2	6	4	11	10	8	6	6	6	3	1	0	3	4	7	1	3	1	0	2	3	1	2	3	0	1	0	1	2	0	0	1	0	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	45302	12789	10748	8645	4288	4097	3160	4021	1424	1418	1431	908	813	666	894	517	524	726	401	520	524	434	255	257	210	367	186	137	142	139	140	148	110	80	114	72	56	37	50	57	33	35	41	33	29	26	17	13	11	33	8	17	12	11	7	14	9	9	8	9	6	5	5	7	8	1	5	3	4	3	1	6	5	4	2	6	1	1	2	0	0	1	1	0	1	1	1	2	1	1	1	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	27483	6402	6168	5280	2268	2331	1796	2474	651	710	821	392	377	305	545	240	237	435	219	322	294	227	130	143	111	241	113	64	90	65	78	80	60	33	75	43	36	16	22	32	14	16	23	19	15	14	7	6	6	14	4	11	7	6	5	8	5	5	6	6	3	1	3	4	8	0	4	1	0	2	0	2	2	3	0	4	0	0	2	0	0	1	1	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	43427	12447	10299	8445	4216	4011	2993	3689	1426	1368	1348	888	767	646	871	501	494	711	395	508	536	421	241	238	186	356	181	139	147	130	142	162	100	72	103	78	53	38	45	69	39	26	43	32	29	29	15	14	15	26	13	18	10	12	10	13	9	13	6	11	5	6	6	5	14	6	3	2	2	2	1	2	3	2	2	4	1	1	2	0	2	1	1	0	4	1	1	2	1	0	1	1	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	26080	6145	5765	5021	2177	2278	1637	2289	656	679	752	384	354	305	530	220	222	431	209	296	343	240	123	126	93	228	110	70	82	67	81	96	60	41	60	44	34	20	23	47	18	10	22	17	15	16	6	6	8	13	7	8	6	6	4	6	5	7	4	6	3	2	2	3	5	2	1	2	0	1	0	2	1	1	0	3	0	0	2	0	2	1	1	0	4	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	42437	12314	10083	8150	4152	3867	2963	3416	1389	1372	1291	924	757	663	830	505	509	723	408	481	509	403	232	229	189	330	159	133	134	121	137	162	96	66	117	70	60	38	57	95	44	24	39	39	22	30	14	10	21	25	16	15	11	12	18	13	12	15	7	8	6	5	5	8	13	6	6	1	2	2	1	3	1	2	3	3	0	1	0	1	2	2	2	0	4	0	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
0.03	south34_active	80	25294	6027	5632	4783	2128	2159	1578	2050	647	668	710	399	335	304	485	213	247	434	204	282	290	219	119	104	85	225	83	65	78	58	75	110	56	36	73	34	35	19	32	72	22	9	17	26	12	16	3	4	10	14	11	8	8	4	8	6	4	8	4	4	5	3	1	6	4	2	2	1	1	1	1	2	0	1	0	3	0	0	0	1	2	1	1	0	4	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south35_all	80	42503	12347	10164	8194	4220	3822	2859	3281	1448	1405	1308	993	751	673	835	501	505	748	411	461	491	380	246	232	173	320	160	131	140	119	148	161	114	74	117	68	56	39	56	90	41	29	37	43	31	38	15	13	25	12	21	11	11	11	27	12	10	14	6	8	7	4	5	8	15	8	5	1	1	2	2	1	1	0	1	0	0	1	0	1	2	1	1	0	4	0	1	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
0.03	south35_active	80	25377	6080	5624	4866	2177	2143	1548	1953	661	691	713	447	337	318	464	217	243	420	197	265	290	219	124	106	83	223	91	57	71	57	88	107	64	41	73	31	29	18	33	69	20	15	13	31	12	16	3	6	11	9	12	4	7	4	17	8	4	9	3	3	7	3	0	6	3	2	2	1	1	1	1	0	0	0	0	0	0	0	0	1	2	0	0	0	4	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south36_all	80	43673	12733	10504	8380	4432	3987	2994	3600	1479	1463	1383	994	759	665	904	482	550	759	426	515	478	419	254	260	179	323	168	125	130	116	153	146	117	66	146	67	53	35	61	108	31	42	26	50	44	48	17	9	31	10	23	10	14	15	27	14	11	11	6	11	8	4	3	8	6	5	4	2	3	5	2	4	1	2	1	1	0	0	0	1	2	2	1	0	5	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0
0.03	south36_active	80	26271	6473	5920	5072	2324	2236	1668	2212	667	743	770	461	337	311	520	212	268	440	199	322	284	253	133	129	86	238	87	61	62	54	94	94	57	29	106	32	29	17	41	84	14	30	10	36	19	21	3	4	14	6	13	4	8	8	17	10	2	8	3	7	8	2	0	6	1	1	1	2	2	3	1	1	1	1	0	1	0	0	0	1	1	0	0	0	5	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south37_all	80	45209	13068	11003	8957	4567	4065	3097	3921	1534	1508	1474	953	797	697	943	488	586	880	456	545	498	422	241	275	184	354	185	127	163	122	158	125	117	74	120	80	66	48	56	103	27	51	39	58	45	50	16	13	32	18	18	11	13	17	25	11	13	8	6	11	6	5	3	4	6	6	1	3	5	4	1	4	2	2	1	1	1	1	0	1	1	2	1	0	1	0	1	0	1	0	2	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
0.03	south37_active	80	27436	6749	6317	5529	2391	2330	1725	2475	705	770	816	442	354	307	562	223	283	547	230	327	298	240	134	157	87	254	95	63	89	63	103	82	63	32	89	46	31	19	41	64	16	37	24	46	22	22	7	8	20	13	7	5	7	13	14	10	6	5	3	8	6	1	1	2	1	1	0	2	3	3	0	1	2	1	0	1	0	1	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south38_all	80	47309	13121	11396	9318	4637	4133	3154	4201	1555	1539	1543	909	862	680	933	507	600	871	470	580	563	465	238	305	189	384	184	120	162	123	164	142	101	61	106	75	65	46	62	107	27	48	38	44	39	45	22	13	30	21	14	10	12	18	19	12	12	8	5	11	9	8	2	6	7	5	6	5	4	4	0	4	3	2	3	1	1	1	0	1	2	1	1	0	2	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
0.03	south38_active	80	29120	6905	6687	5767	2420	2410	1774	2775	735	795	846	421	381	296	556	235	289	530	249	359	372	277	126	185	99	278	93	61	92	72	114	102	54	32	78	44	31	19	38	72	13	31	25	31	23	23	13	8	19	14	6	4	7	14	5	11	5	3	1	8	7	2	1	4	2	1	1	2	2	3	0	1	2	1	3	1	0	1	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south39_all	80	48537	13158	11603	9510	4605	4116	3153	4297	1552	1541	1531	875	878	688	908	523	574	857	486	539	586	450	241	300	187	338	178	112	166	127	166	142	116	82	99	67	72	43	55	101	20	62	49	36	37	32	22	21	30	25	7	11	9	15	16	17	13	8	7	7	8	6	2	8	6	3	7	7	5	3	0	2	3	0	4	1	5	1	6	1	1	1	1	0	2	0	0	0	1	3	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	2	2	0	1	0	0	0	0	1	0	0	0	0	1
0.03	south39_active	80	29974	6824	6810	5796	2437	2432	1775	2767	739	796	833	393	384	304	508	231	286	543	256	304	370	242	123	176	94	221	89	55	96	78	111	105	69	50	62	38	34	18	25	57	10	35	30	27	21	17	14	15	22	15	4	5	6	12	5	14	6	1	0	4	5	1	1	7	6	1	1	2	4	3	0	0	2	0	4	0	4	1	6	1	1	0	1	0	1	0	0	0	0	2	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south40_all	80	48612	13097	11686	9352	4511	4158	3138	4148	1543	1536	1488	868	872	679	902	542	577	801	435	496	623	456	240	274	191	313	179	103	151	116	176	141	133	85	111	57	69	44	60	103	17	58	48	54	49	30	19	20	29	20	8	18	8	20	18	19	7	13	7	6	8	8	3	8	7	3	9	4	3	2	0	2	4	1	5	2	4	0	6	1	1	0	1	2	2	0	1	0	0	3	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south40_active	80	29984	6692	6903	5704	2399	2408	1764	2650	723	800	823	397	401	287	485	232	285	473	220	283	413	238	115	152	103	193	101	45	85	66	120	95	77	57	57	31	39	21	25	72	8	30	28	31	28	12	16	14	17	11	3	8	6	11	4	16	3	6	0	2	5	3	1	7	6	1	1	0	2	2	0	0	1	1	4	1	4	0	6	0	1	0	0	2	1	0	0	0	0	2	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
