label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44
0.03	north7_active	80	2811	675	530	1021	272	393	79	67	33	115	35	52	71	11	7	11	4	31	4	5	2	1	4	2	5	4	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north8_all	80	4881	1459	1011	1453	486	542	172	147	81	191	72	86	101	21	28	24	15	28	11	6	6	1	7	5	7	5	0	2	0	1	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0
0.03	north8_active	80	2665	670	513	951	277	326	77	68	32	105	36	54	67	8	11	11	6	23	4	2	1	0	2	3	5	4	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north9_all	80	4822	1441	987	1275	472	525	174	131	81	148	80	79	86	22	26	25	18	19	8	6	7	1	6	3	7	1	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_active	80	2595	675	530	862	252	331	83	66	33	78	44	49	55	9	10	15	9	12	6	4	1	0	3	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	4839	1501	1008	1362	453	587	169	130	92	127	87	73	74	21	19	21	22	22	5	11	3	4	1	2	4	1	4	1	4	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	2600	680	546	907	227	382	87	57	42	68	54	45	46	11	11	12	13	17	3	5	1	1	1	1	2	0	3	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	5325	1576	1026	1816	502	728	162	126	106	208	71	92	110	20	24	24	16	33	7	5	2	6	4	5	1	2	6	2	5	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north11_active	80	3061	728	527	1202	276	480	64	64	45	126	41	48	75	8	12	17	9	28	5	4	2	4	2	3	1	0	6	1	5	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north12_all	80	5283	1591	1047	1791	493	789	163	137	113	204	73	82	102	24	21	21	13	37	6	6	4	5	6	3	1	1	6	2	2	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
0.03	north12_active	80	3008	753	563	1186	288	513	58	68	46	125	47	43	62	10	9	15	5	27	4	6	3	4	1	3	0	0	6	1	2	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
0.03	north13_all	80	5305	1602	1037	1690	491	814	156	140	111	200	72	76	86	30	20	22	18	27	6	10	4	9	7	3	2	0	0	1	2	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0
0.03	north13_active	80	2975	768	547	1139	276	526	59	67	39	124	42	33	50	15	8	14	6	19	2	7	3	9	1	3	1	0	0	0	2	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0
0.03	north14_all	80	5304	1610	1018	1690	492	778	169	138	107	214	59	99	74	35	16	21	22	26	8	10	2	6	4	3	3	0	0	0	2	1	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0
0.03	north14_active	80	2981	764	549	1100	275	482	73	67	45	151	35	52	48	18	10	14	8	13	5	6	1	6	0	3	1	0	0	0	2	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	5253	1606	1041	1611	481	731	163	115	111	209	57	99	79	36	15	21	23	33	10	14	5	6	2	1	4	1	0	0	2	1	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0
0.03	north15_active	80	2888	811	561	1041	251	437	81	57	42	134	26	65	46	19	10	10	9	17	6	7	3	6	0	1	1	0	0	0	2	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	5246	1543	1040	1685	462	699	155	115	106	249	54	117	76	34	22	23	20	32	13	16	5	3	3	2	3	5	1	0	1	0	2	0	1	1	0	0	1	0	0	0	0	0	0	0	0
0.03	north16_active	80	2928	745	542	1083	238	419	76	61	46	170	26	87	46	20	15	8	11	17	7	7	3	0	0	1	0	2	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	5175	1458	1034	1651	478	644	163	113	98	254	58	110	81	33	26	23	19	24	18	18	6	3	4	1	3	5	1	1	2	0	2	0	1	2	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	2919	699	550	1018	238	384	81	56	38	172	31	77	48	19	18	7	10	13	10	8	4	0	1	0	0	2	0	1	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	5117	1479	1020	1674	479	679	156	109	101	254	59	101	65	27	24	22	16	19	17	17	2	9	4	2	4	5	3	2	2	0	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	2865	695	542	1046	245	439	71	56	45	180	31	69	38	19	18	9	9	10	11	7	2	3	1	1	1	2	2	2	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	5035	1470	983	1700	489	669	157	122	104	253	53	86	68	30	27	15	12	18	18	13	4	8	4	2	6	2	3	2	1	0	2	0	0	1	0	0	0	1	0	0	0	0	0	0	1
0.03	north19_active	80	2852	688	521	1096	253	441	69	63	50	188	28	50	45	18	19	6	7	11	14	8	4	4	2	1	2	2	2	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north20_all	80	5178	1487	1013	1753	472	669	158	120	105	240	50	76	71	31	30	19	13	16	17	9	2	9	3	2	6	3	5	1	1	0	2	0	0	2	0	0	0	1	0	0	0	0	0	0	1
0.03	north20_active	80	2905	707	536	1169	246	448	64	57	51	169	24	49	47	16	22	9	8	9	13	7	2	5	1	1	2	3	4	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
0.03	south21_all	80	5316	1528	1027	1598	484	695	157	103	90	190	68	99	106	20	30	19	22	22	16	4	1	9	3	3	1	2	4	2	3	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	2905	706	550	1075	241	448	73	43	43	120	37	63	57	8	12	8	12	6	8	3	0	8	1	0	1	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	5145	1483	1003	1408	493	584	171	103	95	177	61	96	100	22	37	15	22	18	17	5	3	13	3	3	0	1	3	2	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	2825	652	529	916	242	348	70	49	40	106	34	63	54	9	14	9	12	7	9	4	1	11	1	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	4944	1462	968	1372	469	501	168	107	93	151	65	81	85	29	31	16	20	18	16	3	5	11	2	2	1	1	5	1	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	2660	663	515	905	237	281	70	47	42	83	37	54	56	14	12	7	9	11	11	3	3	7	2	0	1	0	1	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	4726	1464	1027	1323	492	486	167	112	97	170	55	82	70	28	34	18	17	13	12	7	5	13	2	1	1	1	4	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	2555	656	541	891	251	273	69	52	42	109	26	54	44	16	16	8	10	7	9	6	4	8	1	0	1	1	2	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	4717	1492	995	1295	483	527	162	116	100	189	58	75	84	31	35	21	20	13	13	9	4	5	2	0	2	2	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south25_active	80	2537	677	501	843	254	309	74	54	44	129	25	50	58	15	23	10	12	8	11	6	3	2	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south26_all	80	4680	1480	1011	1261	475	560	182	124	98	209	53	80	81	29	32	16	22	16	16	9	7	5	4	3	4	2	1	3	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
0.03	south26_active	80	2533	669	508	824	255	343	84	64	49	145	24	57	55	12	20	7	14	8	11	5	5	4	1	3	1	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south27_all	80	4824	1472	995	1188	434	648	179	115	95	187	53	82	76	23	28	14	23	12	15	8	6	11	8	5	4	2	0	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0
0.03	south27_active	80	2598	648	491	749	236	428	81	61	49	119	22	52	55	10	18	9	16	7	8	3	3	4	5	5	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south28_all	80	5053	1490	989	1280	438	707	193	107	95	199	49	84	67	23	25	20	19	12	11	7	6	9	10	7	6	2	0	1	2	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0
0.03	south28_active	80	2698	684	502	795	243	481	85	57	49	121	21	52	44	11	17	14	12	8	5	3	2	2	6	7	3	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south29_all	80	5257	1550	965	1417	456	733	170	104	92	216	54	85	65	19	20	19	14	12	10	6	5	7	8	4	5	6	0	0	2	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0
0.03	south29_active	80	2854	732	496	916	239	481	71	54	46	138	22	46	38	10	15	15	11	11	3	3	2	0	6	4	3	5	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	5313	1591	1037	1585	476	733	180	120	106	219	59	86	59	23	23	21	18	17	6	6	7	9	5	4	5	6	0	0	2	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0
0.03	south30_active	80	2938	753	565	1026	254	472	77	55	54	143	26	56	33	11	14	16	13	12	1	2	4	2	2	4	4	5	0	0	2	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
0.03	south31_all	80	5243	1562	1070	1568	461	610	161	109	102	217	58	77	68	28	28	27	18	17	11	9	1	10	7	2	1	4	2	0	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	2966	729	571	1005	253	373	64	52	51	133	29	46	42	11	14	12	13	12	7	5	1	2	6	1	1	2	1	0	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	5013	1516	1012	1466	460	584	156	102	85	196	64	65	62	24	27	30	16	14	7	9	5	9	2	4	4	4	2	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	2806	695	532	933	250	360	66	51	43	116	40	42	37	8	16	11	12	7	3	5	3	2	0	3	1	2	1	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	4787	1514	969	1394	471	496	165	101	91	183	61	65	62	23	28	28	17	10	7	8	5	5	5	3	6	2	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	2584	671	499	900	263	316	73	50	36	111	35	45	36	11	14	11	10	3	1	4	3	1	3	3	3	2	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	4750	1509	947	1363	467	556	180	111	86	170	72	62	56	20	31	27	16	8	9	9	8	3	4	3	6	3	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	2545	660	481	855	260	347	79	53	32	104	43	41	36	12	18	16	8	3	3	6	4	1	3	2	3	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	4750	1510	963	1314	478	567	199	127	92	166	77	68	61	25	32	23	12	10	9	6	6	7	5	2	6	3	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south35_active	80	2525	657	501	812	263	351	85	55	36	106	41	46	44	14	19	14	6	6	3	4	2	6	5	1	4	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	4694	1495	975	1251	453	539	184	122	95	157	84	59	65	35	32	18	9	8	7	5	7	8	4	1	7	1	0	1	1	1	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south36_active	80	2528	657	491	763	238	339	79	42	40	100	44	38	46	21	24	11	5	4	3	3	3	7	4	0	5	0	0	1	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	4738	1508	961	1215	441	470	169	117	90	158	71	69	95	37	27	8	11	12	3	4	7	9	3	0	4	0	0	1	1	1	3	1	0	0	0	0	0	0	0	1	0	0	0	1	0
0.03	south37_active	80	2583	683	485	756	227	305	77	48	41	103	36	42	67	20	19	4	7	8	0	2	2	7	3	0	2	0	0	1	1	0	3	1	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south38_all	80	4754	1469	948	1222	415	440	168	117	82	148	67	62	90	39	27	13	12	14	2	5	6	6	4	1	4	0	3	1	6	0	3	1	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south38_active	80	2595	691	471	783	196	296	79	53	39	96	28	39	63	21	16	4	6	10	0	4	3	5	4	1	1	0	1	1	6	0	3	1	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south39_all	80	4932	1512	957	1295	435	530	178	121	86	154	71	74	82	32	26	15	15	21	1	8	10	7	1	1	14	0	3	1	6	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0
0.03	south39_active	80	2734	735	483	843	204	353	81	64	43	98	32	45	52	20	14	8	8	14	1	6	5	6	1	1	9	0	1	1	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south40_all	80	5052	1516	979	1443	434	608	194	115	86	180	81	83	78	32	33	23	14	18	3	12	10	8	1	3	12	4	4	0	5	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0
0.03	south40_active	80	2797	723	520	955	212	394	93	58	43	113	38	56	36	18	19	16	7	12	2	6	6	7	1	2	9	4	1	0	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
