label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46
0.03	north9_all	80	41073	20714	21104	5139	3025	2291	1450	1551	799	545	544	370	207	178	148	119	104	90	33	46	23	38	17	12	9	14	6	9	1	1	5	0	2	2	0	0	0	1	0	0	0	0	0	0	1	0	0
0.03	north9_active	80	22439	14413	18783	2558	913	1023	548	1075	368	122	351	191	42	50	91	72	86	51	14	28	6	35	6	2	6	7	1	3	1	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	40707	20521	20858	5186	3011	2315	1477	1509	844	539	558	358	216	172	152	134	105	73	37	46	30	25	14	16	8	14	9	5	0	2	4	0	1	3	0	0	0	1	2	0	0	0	0	0	1	0	0
0.03	north10_active	80	22130	14237	18542	2570	944	1063	563	1044	401	125	371	193	48	54	99	89	87	45	16	25	10	21	3	3	5	9	2	3	0	0	1	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	north11_all	80	40822	20760	21668	5294	2957	2272	1528	1512	805	548	542	368	227	156	194	155	178	71	45	35	24	24	11	10	11	10	5	5	5	0	2	2	1	3	2	4	0	0	0	0	1	0	0	0	0	0	0
0.03	north11_active	80	22058	14563	19377	2534	938	997	640	1033	364	129	384	207	55	51	125	96	155	53	9	18	12	20	3	2	7	5	4	2	4	0	0	1	1	3	2	3	0	0	0	0	1	0	0	0	0	0	0
0.03	north12_all	80	40730	20326	21683	5310	2951	2225	1479	1491	823	557	558	403	218	173	183	141	170	73	51	42	31	29	13	9	13	8	5	4	7	3	2	1	3	3	0	3	0	0	0	0	2	0	0	0	0	0	0
0.03	north12_active	80	22007	14143	19350	2549	962	979	582	1037	371	123	391	225	53	58	130	86	145	56	13	21	17	23	3	3	9	4	4	2	5	2	0	0	2	2	0	2	0	0	0	0	2	0	0	0	0	0	0
0.03	north13_all	80	40666	20234	21349	5215	2876	2148	1459	1463	800	548	560	385	214	166	191	121	146	85	48	41	29	31	12	11	16	6	6	3	6	3	3	3	3	1	0	2	0	0	0	0	1	0	0	0	0	1	0
0.03	north13_active	80	21885	14014	19019	2486	945	906	584	1020	357	98	363	208	43	59	134	65	119	59	14	23	15	25	3	5	11	3	4	1	4	2	1	1	2	0	0	2	0	0	0	0	1	0	0	0	0	1	0
0.03	north14_all	80	40831	20401	21097	5218	2898	2178	1478	1441	799	547	551	425	210	161	177	109	130	102	47	40	31	41	11	9	17	4	7	2	2	3	2	3	3	2	0	2	0	0	0	0	1	0	0	0	0	1	0
0.03	north14_active	80	21994	14085	18762	2556	958	927	582	1002	366	106	361	243	40	55	124	60	106	73	15	23	18	32	3	4	12	2	4	1	1	2	1	1	2	1	0	2	0	0	0	0	1	0	0	0	0	1	0
0.03	north15_all	80	40887	20664	21310	5220	2953	2156	1458	1432	814	529	559	400	212	138	161	125	130	99	44	34	30	44	11	10	17	4	9	3	4	0	3	4	1	1	0	0	0	0	0	0	1	0	1	0	0	1	0
0.03	north15_active	80	22100	14352	18971	2569	965	928	548	996	358	113	363	231	45	41	105	72	103	69	16	18	15	35	1	2	13	1	5	1	0	0	2	2	1	1	0	0	0	0	0	0	1	0	1	0	0	1	0
0.03	north16_all	80	40773	20778	21625	5242	2984	2165	1497	1480	853	503	522	400	197	146	146	125	170	81	39	27	28	46	9	10	15	5	7	3	5	1	2	6	0	2	0	1	1	0	0	0	0	0	1	0	0	0	0
0.03	north16_active	80	22173	14445	19306	2610	945	959	590	1027	382	121	337	232	38	39	93	72	140	57	11	17	12	36	2	1	13	2	2	0	0	1	1	4	0	2	0	1	1	0	0	0	0	0	1	0	0	0	0
0.03	north17_all	80	40833	20875	21442	5290	3074	2184	1470	1493	867	513	556	375	190	155	167	125	169	77	43	29	26	31	16	11	12	5	7	2	8	2	3	4	1	2	0	1	1	0	0	0	0	0	1	1	0	0	0
0.03	north17_active	80	22146	14565	19126	2627	960	974	577	1042	394	130	384	199	39	39	107	75	150	57	8	17	13	22	6	1	11	3	2	0	0	1	1	3	0	1	0	1	1	0	0	0	0	0	1	1	0	0	0
0.03	north18_all	80	40582	20889	21108	5297	3086	2142	1517	1523	869	521	575	400	189	169	189	122	148	77	43	24	27	40	20	10	10	6	6	6	7	4	3	4	1	3	0	1	1	0	0	0	0	0	0	2	0	0	0
0.03	north18_active	80	21944	14539	18834	2623	936	955	625	1037	393	122	391	214	32	42	126	72	128	50	8	18	12	31	10	1	10	4	2	4	0	2	1	3	0	2	0	1	1	0	0	0	0	0	0	1	0	0	0
0.03	north19_all	80	40494	20966	20677	5297	3090	2122	1520	1554	833	547	580	376	208	170	207	117	128	76	39	30	25	38	19	11	13	7	4	8	5	3	1	2	3	3	0	1	1	0	0	0	0	0	0	2	0	0	0
0.03	north19_active	80	21945	14539	18429	2625	951	957	616	1080	388	124	390	201	42	43	147	64	105	46	12	16	15	30	12	3	11	3	1	4	0	1	0	1	2	1	0	1	1	0	0	0	0	0	0	1	0	0	0
0.03	north20_all	80	40788	21006	20803	5276	3036	2129	1496	1572	810	562	604	385	214	165	201	129	136	66	31	32	26	30	18	12	16	6	3	9	3	4	1	0	3	4	1	1	0	0	0	0	0	0	0	1	0	0	0
0.03	north20_active	80	22175	14590	18554	2617	925	955	612	1073	361	118	410	203	45	44	147	74	108	37	10	15	12	23	13	5	13	2	2	5	0	1	0	0	2	3	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	57760	15300	7506	10622	4585	3170	1678	1589	943	727	403	300	271	437	121	123	76	77	46	85	40	41	57	13	10	11	7	5	3	17	7	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	43788	6843	2008	9193	3248	2296	876	1171	581	407	162	117	172	394	36	54	44	51	17	74	36	31	54	10	7	10	3	5	3	17	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	58153	15252	7415	10462	4554	3240	1705	1620	982	718	418	324	279	486	119	127	70	86	43	52	33	32	38	10	9	14	5	7	1	18	8	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0
0.03	south22_active	80	44088	6790	2009	9022	3198	2374	915	1188	594	426	170	136	184	437	35	63	40	58	16	42	30	26	37	7	5	13	3	7	1	18	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	57724	15153	7454	10452	4428	3179	1718	1499	1041	724	413	315	276	531	127	121	79	85	47	77	39	25	42	15	10	16	6	8	1	21	3	2	1	1	2	0	0	1	0	0	0	1	2	1	0	0	0
0.03	south23_active	80	43665	6794	1978	8945	3166	2349	920	1079	645	444	164	138	184	486	33	61	47	62	14	57	37	22	41	14	5	15	4	7	1	21	1	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0
0.03	south24_all	80	57059	15029	7530	10535	4555	3228	1737	1501	1063	714	420	321	287	513	119	134	85	93	38	79	39	20	50	21	10	18	3	6	1	20	1	2	0	1	2	0	0	1	0	0	0	1	2	1	0	0	0
0.03	south24_active	80	42850	6622	1983	9006	3308	2376	952	1067	637	459	165	136	186	472	29	70	44	71	11	63	37	16	49	17	2	17	2	5	0	20	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0
0.03	south25_all	80	56682	15011	7546	10517	4558	3091	1709	1517	1039	696	422	311	282	484	110	147	81	92	37	101	48	20	54	31	10	13	5	7	2	6	0	3	1	1	1	0	0	0	0	0	0	1	2	1	0	0	0
0.03	south25_active	80	42559	6695	1983	9047	3299	2295	920	1063	650	458	168	115	180	448	25	69	41	75	12	83	42	12	52	24	2	12	2	3	1	6	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0
0.03	south26_all	80	56743	15013	7571	10811	4461	3127	1685	1558	993	688	436	302	266	481	102	153	65	87	36	94	51	30	43	36	9	9	6	7	8	3	1	2	2	0	0	0	0	0	0	0	0	0	2	1	0	0	0
0.03	south26_active	80	42311	6664	2023	9354	3203	2314	897	1075	617	433	187	102	169	437	27	75	29	65	14	72	39	20	40	27	2	9	1	3	7	3	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0
0.03	south27_all	80	57253	15011	7544	10684	4620	3197	1728	1547	954	690	406	298	292	524	126	133	71	87	43	95	54	39	33	26	8	6	10	8	11	9	1	1	2	0	0	6	1	0	0	0	0	2	0	1	0	0	0
0.03	south27_active	80	42778	6749	2039	9289	3301	2373	925	1076	600	429	166	94	190	474	32	62	33	62	12	83	41	28	30	18	5	6	2	4	9	9	0	0	1	0	0	6	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	57299	15291	7497	10904	4561	3214	1708	1450	1015	682	409	310	297	546	134	114	78	96	44	89	42	32	46	17	8	11	8	6	12	7	2	0	3	0	2	6	1	0	0	0	0	2	0	0	0	0	0
0.03	south28_active	80	42747	6860	2031	9471	3252	2352	933	978	646	400	162	103	195	486	34	56	40	67	11	81	26	24	43	12	5	9	2	3	10	7	1	0	1	0	0	6	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	57076	15255	7513	10910	4517	3191	1747	1492	1022	723	393	330	331	468	136	92	95	110	37	74	30	30	47	15	9	15	7	6	7	11	1	0	4	1	2	7	1	0	0	0	0	3	1	0	0	0	0
0.03	south29_active	80	42543	6814	2018	9454	3226	2332	955	1039	634	436	150	113	215	410	43	44	51	67	11	66	16	22	46	12	5	11	1	3	5	9	1	0	3	0	0	7	0	0	0	0	0	0	1	0	0	0	0
0.03	south30_all	80	56779	15390	7548	10903	4598	3269	1704	1546	1056	706	409	314	320	411	138	90	88	112	37	98	43	23	45	12	6	19	7	4	6	5	1	0	5	1	2	3	1	0	0	0	0	1	1	0	0	0	0
0.03	south30_active	80	42548	6851	1999	9373	3218	2398	952	1072	655	438	151	109	205	350	49	41	47	72	8	86	29	19	41	10	1	12	3	1	2	3	1	0	4	0	0	2	0	0	0	0	0	0	1	0	0	0	0
0.03	south31_all	80	58213	15434	7596	10843	4791	3257	1655	1579	1024	734	432	286	259	431	140	94	92	96	45	66	40	26	32	18	10	5	6	6	3	2	4	4	2	1	0	1	0	1	0	0	0	0	0	1	0	0	0
0.03	south31_active	80	43707	7020	2044	9391	3450	2384	881	1166	658	439	163	118	162	378	37	45	51	67	12	58	30	14	27	11	5	3	3	1	1	1	3	3	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south32_all	80	57645	15483	7600	10535	4676	3228	1755	1555	968	743	430	289	282	396	128	100	99	97	50	68	43	24	50	14	8	11	7	5	4	7	4	2	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0
0.03	south32_active	80	43188	6882	2091	9103	3386	2363	936	1124	607	440	165	126	198	351	44	48	58	68	16	56	36	15	45	11	4	8	5	1	1	6	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south33_all	80	57331	15486	7501	10492	4683	3249	1679	1606	931	701	427	300	284	411	127	123	105	92	57	81	45	29	40	19	9	18	12	7	5	12	2	1	1	0	1	0	0	1	0	0	0	1	5	0	0	0	0
0.03	south33_active	80	43169	6867	2109	9018	3361	2371	909	1146	592	427	162	131	207	367	50	66	68	63	21	69	38	20	33	16	6	14	6	1	3	11	1	1	1	0	0	0	0	0	0	0	0	1	5	0	0	0	0
0.03	south34_all	80	57619	15352	7450	10029	4620	3199	1708	1637	931	691	424	294	288	476	138	129	112	82	59	98	33	21	39	21	13	22	12	5	3	11	2	2	1	0	1	0	0	4	0	0	0	1	7	0	0	0	0
0.03	south34_active	80	43457	6764	2069	8565	3320	2297	919	1170	586	428	171	123	192	434	55	68	74	58	20	82	27	15	32	16	7	17	6	1	2	10	1	2	1	0	0	0	0	0	0	0	0	1	7	0	0	0	0
0.03	south35_all	80	57806	15153	7474	9823	4631	3152	1702	1616	1001	701	422	298	281	541	139	119	98	77	62	90	35	27	42	19	14	20	11	6	4	6	3	1	1	1	1	1	1	3	0	0	0	1	6	0	0	0	0
0.03	south35_active	80	43792	6691	2018	8347	3326	2270	921	1137	624	440	173	121	184	497	51	67	60	53	17	75	27	19	34	14	7	15	5	1	3	6	2	1	1	1	0	0	0	0	0	0	0	1	6	0	0	0	0
0.03	south36_all	80	58018	15054	7464	10133	4652	3047	1738	1623	1043	702	437	299	289	565	143	114	82	81	55	82	25	32	37	10	13	16	5	5	2	2	1	1	2	1	0	1	2	3	0	0	0	0	6	0	0	0	0
0.03	south36_active	80	44043	6751	1983	8606	3315	2193	933	1146	640	436	168	118	175	519	50	54	46	54	13	70	16	24	27	6	5	13	0	0	2	2	1	1	1	1	0	0	0	0	0	0	0	0	6	0	0	0	0
0.03	south37_all	80	57970	15098	7613	10309	4660	3148	1725	1562	998	679	423	301	296	569	135	105	75	91	50	70	22	31	30	11	9	5	6	5	5	8	2	0	1	6	0	1	2	2	0	1	0	0	0	0	0	0	0
0.03	south37_active	80	43894	6850	2034	8783	3312	2281	908	1102	618	414	170	115	177	521	50	41	40	66	11	61	13	19	21	10	2	4	2	3	5	8	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south38_all	80	57807	15117	7671	10718	4846	3106	1690	1554	979	692	407	328	305	504	144	106	80	84	51	70	21	30	30	11	14	3	6	5	4	9	2	1	1	5	1	0	2	1	0	1	0	0	1	0	0	0	0
0.03	south38_active	80	43686	6907	2087	9150	3433	2241	863	1118	630	417	164	127	187	452	45	41	39	55	11	62	12	18	21	9	8	3	3	3	4	9	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
0.03	south39_all	80	57648	15132	7675	11032	4679	3182	1628	1545	967	695	402	316	285	439	152	103	90	81	46	61	30	29	20	17	13	4	6	3	3	9	1	1	0	5	1	0	2	1	0	1	0	0	1	0	0	0	0
0.03	south39_active	80	43493	6911	2116	9496	3311	2299	843	1122	657	404	171	123	169	392	46	52	42	47	12	50	19	18	17	15	9	1	4	3	3	9	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
0.03	south40_all	80	57456	15155	7599	10961	4666	3191	1663	1508	1000	698	396	292	293	409	155	121	97	76	42	84	31	29	21	35	13	7	4	5	1	6	0	1	0	0	2	0	2	1	0	0	0	0	1	0	0	0	0
0.03	south40_active	80	43308	6876	2030	9417	3320	2316	881	1075	671	425	168	115	177	359	40	71	47	44	12	69	22	19	18	30	8	4	3	3	0	6	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
