label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53
0.03	north9_active	80	17098	5509	4427	2122	3878	2562	1437	1438	417	461	431	500	197	114	225	75	54	85	53	21	30	14	17	8	7	16	6	8	7	3	2	5	2	6	2	4	11	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
0.03	north10_all	80	33109	12130	8345	4449	6091	4250	2553	2256	845	862	720	769	339	228	383	171	111	173	105	56	61	22	34	22	11	18	12	8	10	5	6	6	3	9	3	5	8	1	0	0	0	0	4	1	1	1	1	0	0	0	1	0	0	0
0.03	north10_active	80	16887	5435	4288	2111	3720	2500	1502	1409	419	463	406	487	183	121	232	81	53	96	61	20	31	9	14	13	4	10	6	5	5	2	3	4	1	6	2	2	6	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0
0.03	north11_all	80	35734	11659	9062	4998	6551	4630	2864	2544	938	944	876	797	331	256	490	168	128	127	122	60	66	39	31	25	32	37	13	11	9	16	10	5	8	5	12	2	1	0	3	11	1	3	1	2	0	1	0	0	0	0	0	0	0	0
0.03	north11_active	80	18905	5274	4847	2485	4122	2828	1768	1565	442	543	508	490	175	122	282	79	45	77	63	27	43	24	22	12	15	18	6	6	5	7	1	3	2	3	9	1	0	0	0	10	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	34448	11761	8631	4945	6211	4430	2665	2515	913	871	821	801	340	226	449	169	133	124	106	61	77	34	32	26	28	33	14	15	8	11	9	5	5	6	12	3	4	0	3	7	1	3	1	2	0	1	0	0	0	0	0	0	0	0
0.03	north12_active	80	17800	5242	4547	2417	3852	2646	1618	1590	434	489	476	496	165	94	234	77	50	66	56	27	48	16	23	14	15	16	8	8	4	4	1	3	2	3	8	1	2	0	0	5	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	33564	11960	8229	4734	6170	4158	2565	2407	906	813	785	753	339	208	407	172	131	115	113	68	70	44	37	25	24	26	14	16	10	9	10	6	3	5	11	5	4	1	3	3	1	0	0	1	0	0	0	0	0	0	0	2	0	0
0.03	north13_active	80	16856	5402	4254	2233	3931	2507	1528	1501	426	435	440	441	174	93	217	77	56	62	56	33	43	18	20	15	15	13	8	9	2	4	2	3	2	2	8	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
0.03	north14_all	80	33507	12005	8145	4583	6208	3935	2537	2480	865	814	768	745	342	204	358	162	123	108	101	72	88	45	31	23	25	29	14	14	10	7	9	4	4	4	11	7	3	2	1	2	0	0	0	1	0	0	0	0	0	0	1	2	0	0
0.03	north14_active	80	16712	5432	4152	2177	3928	2414	1500	1587	396	433	407	461	181	90	202	75	59	54	56	33	43	21	15	11	12	17	7	9	3	5	2	1	1	2	9	3	2	2	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0
0.03	north15_all	80	33619	12030	8241	4606	6234	3965	2571	2401	833	871	741	688	353	211	350	169	102	113	106	72	89	44	33	27	20	36	10	14	12	4	6	2	4	0	2	8	2	2	2	3	1	0	0	2	0	0	0	0	0	0	2	2	0	0
0.03	north15_active	80	16814	5497	4242	2177	3870	2467	1508	1541	388	480	383	417	177	94	223	77	55	52	59	32	38	19	11	13	6	20	1	7	3	2	2	1	1	0	1	5	0	2	1	1	0	0	0	1	0	0	0	0	0	0	2	2	0	0
0.03	north16_all	80	33616	11998	8230	4512	6207	4023	2524	2420	806	933	717	708	357	215	380	161	99	118	100	55	104	44	28	22	20	31	9	13	11	5	5	2	6	0	1	7	3	1	2	3	1	0	0	1	0	0	0	0	0	1	2	0	0	0
0.03	north16_active	80	16888	5503	4251	2111	3784	2486	1484	1574	383	523	378	449	191	96	242	69	52	61	53	23	47	20	11	7	4	18	2	7	3	5	2	2	2	0	1	5	1	1	1	2	0	0	0	1	0	0	0	0	0	0	2	0	0	0
0.03	north17_all	80	33315	11998	8339	4482	5989	3998	2456	2362	793	942	755	698	359	230	412	169	101	126	101	47	90	45	32	24	25	29	11	18	10	5	7	5	5	2	0	5	3	0	3	3	1	0	0	1	0	0	0	0	1	1	1	0	0	0
0.03	north17_active	80	16845	5466	4356	2118	3545	2436	1414	1536	390	537	419	415	184	101	265	82	51	69	46	19	43	24	15	10	8	17	5	9	3	4	2	4	3	1	0	4	1	0	1	2	0	0	0	1	0	0	0	0	1	0	1	0	0	0
0.03	north18_all	80	33354	12057	8292	4379	5875	4031	2454	2236	797	924	751	757	348	258	418	171	115	132	87	48	87	42	34	25	24	40	12	15	13	7	8	6	6	2	2	6	6	0	1	1	0	0	1	0	0	0	0	0	1	1	0	1	0	0
0.03	north18_active	80	17013	5499	4365	2028	3488	2433	1440	1446	386	508	416	452	182	110	271	89	47	92	38	22	46	25	17	9	9	20	6	8	6	5	2	4	3	1	0	5	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north19_all	80	33358	11912	8292	4427	5847	4122	2369	2290	813	884	738	739	355	263	433	164	121	128	84	56	72	39	41	27	23	42	15	16	16	7	8	10	5	3	3	4	5	2	1	1	0	0	1	1	0	0	0	0	2	0	0	1	0	0
0.03	north19_active	80	17026	5441	4334	2031	3448	2410	1374	1490	386	473	414	425	165	118	283	86	40	92	41	27	40	23	22	8	9	20	6	7	11	4	2	7	3	2	1	3	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north20_all	80	33265	11940	8305	4482	5811	4129	2476	2284	863	840	735	761	378	259	400	163	120	139	84	54	76	36	31	24	18	43	12	8	16	7	7	11	3	2	3	4	5	2	1	2	1	0	1	1	1	0	0	0	1	0	0	1	0	0
0.03	north20_active	80	16972	5499	4321	2058	3447	2417	1392	1503	400	435	408	442	184	115	254	81	45	98	45	28	45	22	19	8	8	25	4	2	12	2	2	8	2	1	1	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	36659	11902	9143	4913	7385	4662	2874	2902	1026	924	768	842	429	214	440	194	117	154	115	77	70	34	39	17	20	26	20	17	22	5	6	4	5	6	2	2	2	2	3	0	3	1	4	0	1	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	19450	5240	4981	2404	4748	3048	1766	1791	482	542	447	537	226	89	271	95	59	106	77	44	45	16	18	9	9	13	10	6	11	4	0	2	2	3	1	0	1	1	3	0	1	1	4	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	36907	11905	9332	4964	7217	4647	2827	2806	1016	927	744	812	398	244	451	205	124	168	127	70	77	38	42	21	17	34	15	15	20	4	7	4	7	8	4	4	2	2	0	2	3	1	4	0	0	0	0	0	0	0	1	0	0	0
0.03	south22_active	80	19619	5263	5155	2419	4626	2955	1703	1719	491	531	416	498	197	107	269	111	66	119	84	42	50	15	20	9	7	16	6	5	13	3	0	2	3	2	3	3	2	1	0	2	1	1	4	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	36989	11906	9402	4983	7148	4837	2833	2893	1025	920	804	767	415	247	461	196	123	158	118	66	82	42	36	21	22	45	12	12	14	5	6	3	13	7	4	4	2	2	0	2	3	1	2	0	0	0	0	0	0	0	1	0	0	0
0.03	south23_active	80	19803	5236	5174	2442	4488	3066	1714	1770	495	516	451	439	214	123	266	98	70	110	74	38	51	17	17	7	7	30	6	4	6	3	0	2	7	2	3	4	2	1	0	2	1	1	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	37092	11849	9412	4966	7161	4760	2805	2779	987	927	853	791	396	268	460	192	121	171	116	65	86	43	28	25	25	44	10	18	20	7	5	4	18	6	4	6	1	2	0	2	2	0	0	0	0	0	0	0	0	0	1	0	0	1
0.03	south24_active	80	19799	5148	5126	2462	4441	2996	1709	1737	496	493	484	451	197	134	255	102	67	119	69	36	53	18	9	7	12	28	7	10	10	5	0	2	10	2	3	6	1	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	36999	11854	9440	4984	7271	4814	2785	2727	973	949	901	783	402	262	468	190	112	178	118	64	78	44	25	25	24	53	13	23	20	4	7	6	13	3	7	6	0	1	1	1	0	1	1	0	0	0	0	0	0	0	1	0	0	1
0.03	south25_active	80	19622	5140	5156	2499	4512	3021	1693	1698	480	496	523	461	205	121	286	89	59	122	69	31	49	19	6	5	11	41	9	18	8	3	2	2	8	1	6	5	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	36752	11826	9365	4974	7156	4793	2816	2723	948	944	853	782	374	256	503	184	124	149	125	71	101	41	30	26	22	35	13	25	13	5	9	9	12	4	12	5	3	2	4	1	0	1	1	0	0	0	0	1	0	0	1	0	0	1
0.03	south26_active	80	19558	5139	5090	2508	4461	3029	1671	1748	453	507	522	463	187	121	310	100	69	94	77	33	68	20	11	6	11	27	7	20	5	3	3	5	8	1	11	4	2	2	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	36454	11878	9132	4995	6984	4713	2812	2717	930	929	856	823	396	245	465	194	127	159	122	71	96	38	35	28	13	40	17	21	12	8	9	10	3	4	13	3	4	2	4	1	2	1	1	0	0	0	0	1	0	0	1	0	0	0
0.03	south27_active	80	19289	5237	4950	2550	4376	2987	1677	1774	427	512	518	494	208	105	282	104	68	100	73	35	61	18	12	10	7	29	9	18	4	6	4	6	1	1	11	2	2	2	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	35262	12004	8888	4752	6612	4567	2691	2593	925	889	843	825	376	232	451	187	131	146	116	69	92	31	40	25	16	40	21	17	11	6	8	10	4	3	9	2	4	1	3	1	2	1	1	0	0	0	0	1	0	1	1	0	0	0
0.03	south28_active	80	18509	5353	4770	2385	4127	2868	1590	1691	428	493	517	530	197	98	274	98	68	86	70	34	56	15	18	8	10	26	10	13	2	3	4	7	1	1	8	2	2	1	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	34128	12064	8622	4603	6151	4314	2646	2563	922	825	799	765	367	221	369	172	114	141	98	70	70	30	35	23	17	31	17	15	11	8	4	7	4	4	5	0	3	0	2	1	3	1	2	0	0	0	0	1	0	1	0	0	0	0
0.03	south29_active	80	17614	5434	4575	2258	3774	2673	1543	1600	449	454	489	486	191	88	218	81	55	82	52	36	40	15	17	8	10	17	9	9	3	4	2	4	1	1	4	0	2	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	32913	12073	8371	4474	5926	4111	2453	2437	889	832	793	715	342	227	352	173	117	141	97	61	66	30	32	17	22	28	14	19	11	11	6	7	8	3	3	0	1	0	1	3	1	3	2	0	0	0	0	0	0	1	0	0	0	0
0.03	south30_active	80	16724	5484	4352	2141	3576	2516	1422	1507	428	446	452	428	169	87	203	79	61	81	44	26	34	13	17	3	13	15	6	12	3	6	4	3	0	0	2	0	0	0	0	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	36975	11821	9177	5065	7003	4946	2823	2995	950	985	825	894	398	243	517	206	137	203	109	72	93	39	29	31	16	33	15	13	12	6	7	6	3	6	7	2	0	1	4	0	3	0	0	4	1	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	19547	5298	5088	2543	4363	3112	1738	1842	484	555	450	541	207	110	333	99	68	113	58	37	43	21	15	13	3	28	8	4	5	2	2	4	1	2	2	1	0	1	4	0	3	0	0	4	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	36958	11923	9054	5107	7133	4937	2847	3047	1002	997	837	851	379	256	473	201	131	168	96	68	94	38	28	27	18	39	12	14	10	7	5	3	6	8	8	4	2	1	4	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	19578	5365	5024	2603	4513	3131	1754	1963	519	576	468	519	194	115	296	95	70	96	55	40	44	22	15	11	3	33	5	8	3	3	2	1	4	3	3	3	0	1	4	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	36975	11882	9083	5102	7201	4885	2815	3073	982	946	870	868	370	261	467	197	132	141	100	67	82	37	26	33	20	43	11	17	8	7	2	3	6	8	3	2	3	0	3	1	2	0	3	1	1	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	19559	5314	4994	2579	4640	3076	1710	1993	499	536	525	521	191	124	288	90	63	77	69	39	39	21	13	14	6	24	5	10	4	3	1	1	4	3	2	2	0	0	3	1	1	0	3	0	1	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	36953	11755	9005	4899	7403	4765	2908	2980	949	939	896	791	368	249	386	199	137	164	110	78	78	41	26	36	18	43	13	16	8	8	1	7	6	5	8	3	3	1	2	1	3	2	3	1	1	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	19675	5276	4852	2385	4855	3004	1781	1931	512	527	543	478	177	117	243	94	71	103	76	37	35	21	9	15	6	20	4	10	5	5	1	1	4	2	8	3	0	1	2	1	0	2	3	0	1	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	36863	11856	9183	4842	7281	4751	2834	2866	932	941	915	827	386	253	397	187	140	162	119	87	69	38	24	38	19	53	15	17	9	7	3	9	4	3	13	2	2	2	4	1	4	3	4	1	1	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	19666	5425	4920	2312	4669	2935	1710	1822	491	524	552	473	196	117	238	91	71	102	76	45	37	18	8	18	8	27	6	10	7	4	2	4	1	2	13	2	0	1	3	1	0	3	4	0	1	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	36850	11824	9162	4812	7258	4738	2845	2858	966	947	906	809	394	243	417	203	123	166	113	82	71	38	32	35	17	44	13	12	10	9	6	11	8	0	14	2	2	2	2	0	3	3	1	0	1	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	19578	5331	4933	2274	4562	2911	1690	1804	509	522	529	442	201	108	232	101	63	100	65	41	40	14	14	18	7	28	5	8	7	5	4	7	4	0	14	2	1	1	1	0	0	3	1	0	1	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	36234	11972	9006	4889	7204	4716	2752	2766	947	946	872	796	384	254	411	205	119	139	107	80	85	38	34	28	18	40	13	11	10	8	8	13	7	1	8	2	3	1	2	0	1	1	1	0	0	0	0	3	0	0	1	0	0	0
0.03	south37_active	80	19201	5365	4846	2382	4469	2892	1652	1743	482	513	499	457	201	112	242	100	63	81	55	43	48	12	17	14	7	26	6	10	8	4	4	10	4	0	8	2	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	35159	12069	8661	4782	6947	4401	2622	2637	921	885	804	726	383	247	391	196	114	138	100	71	76	36	36	25	22	36	16	15	13	7	6	13	9	2	11	1	2	2	0	0	2	1	0	0	0	0	0	3	0	0	1	0	0	0
0.03	south38_active	80	18270	5400	4635	2316	4204	2676	1550	1624	443	464	471	439	195	116	245	101	59	76	48	38	43	11	19	12	10	24	9	10	8	3	2	12	8	0	11	1	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	34232	12242	8492	4589	6540	4326	2551	2435	906	863	751	718	372	256	370	193	110	150	109	63	74	35	25	25	25	29	16	19	18	8	5	10	9	2	6	2	4	2	1	0	1	1	2	0	0	0	1	3	0	0	1	0	0	0
0.03	south39_active	80	17519	5513	4438	2208	4004	2621	1533	1456	452	450	437	459	200	117	212	86	57	84	57	26	41	12	16	11	12	21	9	12	12	3	2	9	8	0	6	1	1	2	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	33775	12231	8388	4506	6608	4134	2492	2482	877	875	744	704	382	256	355	173	116	162	101	64	85	32	25	28	26	25	13	18	19	10	3	10	5	3	6	1	3	3	1	0	1	1	2	0	1	0	1	4	0	0	0	0	0	0
0.03	south40_active	80	17255	5499	4334	2182	4123	2484	1482	1498	427	470	448	445	191	124	219	77	60	91	57	31	46	12	12	12	12	16	8	10	10	4	1	7	5	1	6	0	1	3	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0
