label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57
0.03	north6_all	80	32898	12413	12155	5418	4677	2157	2781	1258	1734	660	881	863	490	531	212	253	146	190	119	55	57	42	49	37	39	14	37	12	8	11	17	7	5	5	2	2	1	0	2	0	2	3	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0
0.03	north6_active	80	16344	5589	7223	2749	2655	987	1696	635	1096	286	553	598	294	327	119	142	72	117	74	24	34	20	24	21	21	7	26	3	2	8	14	4	3	4	1	1	1	0	1	0	2	3	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	32693	12432	12271	5430	4614	2155	2782	1276	1737	644	936	911	482	496	210	233	139	207	135	74	59	45	33	44	33	24	27	13	8	9	17	11	7	3	1	7	3	0	2	0	1	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
0.03	north7_active	80	16247	5671	7301	2775	2608	1006	1703	641	1085	293	555	594	303	296	118	119	71	123	77	30	38	21	13	30	21	7	16	5	2	4	15	6	4	2	1	5	2	0	1	0	1	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	32868	12401	12294	5410	4774	2165	2796	1309	1660	627	953	940	479	459	201	230	142	239	139	72	64	43	36	40	44	30	19	12	7	6	21	8	4	3	1	7	3	2	0	1	0	3	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north8_active	80	16304	5647	7218	2795	2713	1002	1678	653	1039	290	570	604	304	295	111	120	72	147	87	27	40	17	16	26	26	5	11	3	1	2	15	5	1	2	0	5	2	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north9_all	80	32903	12358	11922	5349	4806	2139	2805	1307	1634	671	990	903	463	475	201	229	130	231	137	77	58	43	35	42	57	44	17	11	4	5	14	7	4	5	1	8	2	4	0	1	0	0	2	1	1	3	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north9_active	80	16254	5730	6979	2792	2687	1008	1683	630	1019	301	564	560	263	311	108	126	69	149	85	30	31	15	19	26	36	12	6	3	1	2	9	4	1	2	0	7	1	2	0	0	0	0	1	1	0	3	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north10_all	80	33082	12392	11935	5322	4868	2114	2713	1300	1632	704	945	853	458	475	204	225	124	219	109	77	61	37	39	45	61	38	29	14	7	6	8	2	5	3	6	3	1	4	2	1	0	0	2	1	2	3	0	0	0	0	1	0	0	0	1	0	0	0
0.03	north10_active	80	16373	5686	7051	2738	2794	974	1630	631	993	312	548	527	245	309	99	119	58	137	61	32	28	13	19	26	40	13	10	3	2	3	3	2	1	1	5	3	1	2	2	0	0	0	1	1	1	3	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north11_all	80	35145	13167	13591	5646	5281	2208	3062	1338	1855	643	1190	917	528	579	238	226	142	222	124	70	54	54	50	55	53	26	28	6	9	12	17	7	6	4	5	4	1	6	2	1	1	0	2	0	7	0	1	2	0	1	0	0	1	1	1	0	0	0
0.03	north11_active	80	18313	6133	8067	2962	3099	1045	1908	697	1122	287	745	579	315	342	124	128	69	174	69	26	25	28	35	41	28	12	16	3	6	4	14	5	1	0	4	3	0	6	1	0	0	0	0	0	7	0	1	2	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	34950	13096	13503	5657	5195	2225	3122	1372	1904	656	1184	886	497	564	228	231	148	219	131	62	53	51	62	53	44	21	21	12	10	9	20	8	15	3	3	6	0	4	3	1	2	0	2	0	0	0	1	2	0	0	0	0	1	0	1	0	0	0
0.03	north12_active	80	18141	6160	8104	2985	3080	1047	1943	717	1152	296	727	562	284	330	116	142	74	160	73	34	25	27	44	35	23	11	7	6	7	2	14	6	9	0	2	5	0	4	2	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	34674	13041	13298	5675	5108	2211	3300	1373	2082	654	1199	922	471	542	220	214	138	223	137	66	59	53	63	45	46	27	20	11	13	9	22	9	15	4	2	5	0	0	3	2	2	0	2	0	0	1	1	2	0	0	3	0	1	0	1	0	0	0
0.03	north13_active	80	17919	6151	8007	2992	3030	1059	2111	680	1318	298	755	616	274	329	114	132	67	151	83	40	32	25	44	30	24	13	7	5	7	5	14	7	9	1	2	5	0	0	2	0	0	0	0	0	0	1	1	2	0	0	3	0	0	0	0	0	0	0
0.03	north14_all	80	34818	12860	13316	5606	4994	2224	3324	1331	2015	630	1094	918	477	537	210	215	135	243	143	63	49	48	62	41	41	25	24	12	11	6	11	10	13	2	0	7	3	1	4	1	2	1	0	0	1	1	0	0	0	0	5	0	0	0	0	0	0	0
0.03	north14_active	80	17905	6045	8134	2975	2957	1065	2139	664	1301	280	685	615	276	325	110	129	65	157	89	42	27	20	36	33	28	11	10	6	5	3	4	8	10	1	0	6	3	0	2	0	0	0	0	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0
0.03	north15_all	80	34112	12579	12499	5441	4805	2168	3054	1326	1906	637	981	913	426	516	187	182	119	242	123	64	56	45	40	42	46	21	25	12	9	5	18	7	6	3	0	5	3	2	1	1	2	1	0	0	1	1	0	0	0	0	5	0	0	0	0	0	0	0
0.03	north15_active	80	17256	5871	7600	2775	2793	1030	1977	675	1212	289	625	618	248	319	94	97	56	150	74	39	31	21	17	30	33	9	13	6	5	4	7	5	4	1	0	2	3	0	0	0	0	0	0	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0
0.03	north16_all	80	33338	12364	11910	5380	4665	2116	2812	1228	1750	633	941	856	400	500	190	199	129	257	113	56	52	39	32	41	40	27	30	13	7	5	13	6	5	1	0	7	4	2	4	1	3	1	1	0	1	1	0	0	0	0	5	1	0	0	0	0	0	0
0.03	north16_active	80	16484	5731	7290	2798	2699	980	1774	621	1118	283	561	557	225	333	91	111	61	172	74	29	21	18	11	28	28	9	15	8	3	2	6	5	4	0	0	4	3	0	2	0	3	0	0	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0
0.03	north17_all	80	32888	12225	11632	5441	4792	2116	2666	1227	1647	629	972	815	407	510	185	217	131	273	112	63	57	39	37	44	49	20	26	18	10	4	14	9	6	2	1	5	1	2	5	0	3	1	1	2	1	1	0	0	1	0	0	1	0	0	0	0	0	0
0.03	north17_active	80	16257	5616	7017	2834	2792	981	1612	610	1024	284	580	508	224	351	89	129	63	179	71	36	25	19	11	27	37	5	13	11	5	2	5	4	3	1	0	3	0	0	3	0	3	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	32631	12418	11853	5467	4914	2141	2722	1217	1724	611	997	825	411	490	180	223	124	234	125	58	55	36	39	40	64	25	20	16	9	4	11	10	8	2	2	5	1	0	6	2	5	0	1	2	0	1	0	0	1	0	0	1	0	0	0	0	0	0
0.03	north18_active	80	16080	5642	7106	2804	2913	1013	1648	617	1086	268	600	489	219	320	86	123	60	159	80	33	25	18	12	24	43	6	9	9	4	1	6	6	4	1	1	5	0	0	3	0	4	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	32548	12433	11948	5410	4839	2174	2761	1249	1806	632	1006	840	413	501	207	220	120	213	137	66	51	40	43	46	73	37	16	16	9	4	10	13	6	3	4	2	0	1	5	2	3	2	0	2	0	1	0	0	2	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	16134	5631	7134	2776	2819	1025	1671	635	1124	267	594	515	217	317	110	115	59	140	72	34	26	21	17	27	52	8	8	11	4	1	6	7	2	1	2	2	0	1	3	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	32583	12465	12033	5506	4788	2218	2778	1236	1781	659	989	864	399	508	212	195	117	184	143	68	43	36	36	35	55	38	28	13	4	3	14	9	7	5	6	9	0	1	1	2	10	2	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0
0.03	north20_active	80	16124	5637	7193	2871	2799	1057	1710	641	1103	282	580	541	209	295	111	99	60	115	73	35	22	20	19	18	37	18	14	9	0	2	11	5	2	2	3	9	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	42363	16692	17558	5670	7949	3791	1789	2213	2056	716	529	472	394	260	338	360	104	126	142	120	63	46	77	67	12	31	16	11	8	6	11	5	8	3	2	6	1	4	1	4	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	23582	9160	11311	3054	4993	2371	876	1385	1273	349	231	244	199	114	200	244	51	71	70	84	37	23	49	39	4	22	5	6	4	1	9	3	5	1	1	1	1	2	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	42488	16726	17498	5618	7851	3833	1778	2282	2052	702	515	515	401	252	352	398	110	135	121	142	64	47	60	59	20	29	11	15	12	4	11	7	11	5	0	5	2	3	1	4	2	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	23719	9110	11414	2989	4959	2394	868	1411	1251	331	218	271	210	112	213	269	54	72	73	111	36	26	34	30	10	20	5	9	8	1	8	3	8	3	0	1	2	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	42639	16854	17190	5598	8009	3738	1793	2202	2089	705	518	527	403	241	382	362	127	125	145	171	71	48	56	55	24	36	17	17	11	6	12	6	9	5	0	11	3	2	2	4	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	23846	9210	11068	3006	5106	2306	889	1354	1296	349	228	256	210	115	230	240	55	66	87	135	39	26	34	28	13	19	7	8	8	2	8	1	7	3	0	7	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	42561	16823	17117	5464	7633	3780	1783	2153	1989	662	536	493	409	247	361	366	119	131	133	166	64	45	44	56	21	32	19	20	11	4	12	5	4	4	0	10	5	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	23782	9157	10875	2906	4887	2304	908	1324	1198	330	261	234	226	114	221	208	47	64	86	115	31	27	26	34	12	13	9	12	9	2	7	1	4	4	0	6	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	42431	16900	16974	5528	7923	3847	1812	2046	1874	690	554	470	419	248	375	337	112	132	150	149	67	55	47	56	16	33	15	24	7	5	8	3	2	4	0	7	12	1	1	1	1	1	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south25_active	80	23710	9221	10681	2912	5143	2354	934	1234	1122	347	295	230	230	119	226	198	43	62	97	93	26	36	30	37	6	17	6	15	6	2	5	1	1	4	0	6	8	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	42692	16779	17237	5604	7781	4007	1838	2031	1845	693	576	449	419	238	334	315	99	125	155	137	55	51	58	47	18	31	15	19	7	6	11	1	4	4	1	2	10	3	0	1	3	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south26_active	80	23943	9258	10944	2940	5025	2475	968	1211	1076	340	296	232	240	114	208	194	39	58	100	78	17	29	33	35	8	14	6	11	6	2	9	0	1	3	0	2	8	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	42693	16860	17502	5642	7782	4008	1912	2113	1888	720	604	453	415	233	344	336	118	126	148	122	53	57	63	43	23	39	13	20	10	3	8	7	5	4	3	1	9	3	0	1	4	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south27_active	80	24112	9270	11246	2915	5123	2458	1000	1240	1101	329	301	228	227	101	208	233	53	61	93	76	15	32	35	30	11	27	5	13	7	0	5	5	1	3	0	0	8	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	42728	16698	17878	5660	7627	3897	1954	2105	1912	713	613	438	386	235	335	375	123	108	149	126	48	50	62	39	23	39	15	14	6	2	7	10	5	4	3	1	5	3	1	1	4	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south28_active	80	24282	9151	11398	2967	4979	2364	1048	1215	1172	332	290	220	208	98	203	256	55	55	92	75	14	28	34	21	10	30	6	7	3	0	5	7	1	3	0	0	3	1	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	42319	16502	17466	5585	7301	3849	1823	2186	1908	703	605	443	348	250	308	397	133	116	136	150	46	45	63	48	22	36	17	17	10	2	3	12	2	2	2	1	2	2	2	2	2	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0
0.03	south29_active	80	23924	8941	10955	2956	4714	2376	961	1285	1220	311	277	218	178	97	192	264	60	65	81	94	22	28	37	23	11	26	7	9	4	1	2	7	0	1	0	0	0	1	2	1	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south30_all	80	41070	15953	16772	5529	7331	3743	1767	2079	1789	698	575	445	341	247	301	360	122	111	131	158	50	45	58	62	19	24	14	15	9	8	4	10	2	2	2	1	2	2	3	3	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0
0.03	south30_active	80	22947	8500	10402	2927	4699	2267	888	1196	1137	317	267	235	167	100	188	230	53	57	76	107	27	28	34	36	6	18	6	8	3	3	2	6	2	1	2	0	0	2	2	3	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south31_all	80	42629	16790	17163	5959	7766	4002	1910	2118	1780	736	552	508	378	236	406	327	108	105	131	160	58	51	47	61	22	31	16	20	9	9	12	13	2	0	3	4	1	1	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	24118	9172	10955	3157	4961	2406	992	1270	1041	348	254	279	193	97	230	210	46	54	72	105	25	22	26	33	14	15	3	9	7	4	9	8	0	0	1	4	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	42936	16731	17445	5853	7726	3867	1927	2138	1817	721	541	498	373	244	390	317	111	105	133	169	67	46	49	60	23	30	19	23	10	7	5	10	4	0	4	11	0	1	4	0	0	0	1	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south32_active	80	24254	9167	11225	3124	5035	2315	992	1330	1037	330	251	277	188	101	222	194	56	57	75	111	34	16	28	44	13	14	5	11	6	5	3	9	0	0	1	10	0	0	2	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	43161	16916	17584	5885	7681	3791	1865	2239	1914	734	535	526	350	224	322	323	112	109	115	144	71	34	45	51	25	23	19	26	15	7	8	16	6	2	5	9	0	1	4	0	1	1	1	3	0	0	0	0	0	0	1	0	1	0	0	0	0	0
0.03	south33_active	80	24471	9306	11355	3224	4915	2295	971	1397	1160	343	266	279	178	104	179	206	52	60	54	99	43	14	30	31	10	12	8	15	10	4	6	12	1	2	0	8	0	1	2	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	43173	16932	17347	5864	7600	3752	1796	2294	1912	689	525	516	371	221	328	299	113	116	119	119	66	34	52	54	22	22	15	25	14	10	10	17	5	6	4	9	0	1	3	0	2	1	1	3	1	0	2	0	0	0	1	0	1	0	0	0	0	0
0.03	south34_active	80	24444	9349	11161	3192	4796	2249	894	1474	1236	327	261	265	203	108	182	181	55	61	73	66	42	12	31	36	8	8	7	15	8	7	7	11	1	4	0	8	0	1	2	0	0	0	1	3	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	42836	16902	17420	5861	7812	3786	1854	2135	1840	717	535	517	364	210	336	291	119	127	116	155	71	33	48	50	23	22	15	23	12	8	18	19	8	6	5	5	1	1	1	0	3	2	1	3	1	0	2	0	0	0	1	1	0	0	0	0	0	0
0.03	south35_active	80	24120	9262	11130	3171	4890	2266	916	1304	1217	356	260	251	196	97	191	177	51	65	67	94	44	11	31	30	10	15	12	15	6	5	15	12	5	4	2	4	1	1	1	0	0	1	1	3	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	42691	16862	17521	5833	8006	3885	1846	2147	1783	741	567	521	366	209	383	318	115	123	112	152	63	39	53	44	21	30	13	16	8	8	24	25	7	5	3	3	1	0	0	0	2	3	0	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0
0.03	south36_active	80	23935	9114	11118	3123	5032	2313	907	1301	1174	366	268	263	201	93	233	189	51	58	65	91	40	16	30	29	10	21	7	10	6	5	17	19	5	3	2	3	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	42601	16876	17493	5652	8012	3836	1898	2118	1936	744	558	504	408	223	424	347	116	113	99	159	62	39	53	56	21	37	11	18	7	6	29	18	6	4	3	1	2	0	3	0	1	2	1	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0
0.03	south37_active	80	23865	9161	10944	3009	5078	2287	940	1237	1247	378	260	268	222	101	268	219	48	50	49	104	35	19	30	27	9	29	7	8	5	3	20	13	4	3	2	1	1	0	3	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	42694	16779	17113	5728	7903	3818	1828	2162	1949	727	524	499	418	228	423	327	105	103	107	132	70	36	44	59	21	38	8	18	7	9	17	20	4	3	5	5	1	1	3	0	2	2	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south38_active	80	23765	9198	10607	3074	5051	2285	895	1306	1245	365	239	265	227	102	279	192	44	41	45	83	39	17	26	29	9	27	5	8	5	5	10	10	3	2	4	3	0	0	3	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	41909	16547	16679	5630	7493	3731	1752	2202	1876	735	516	456	418	233	376	307	115	101	111	129	63	39	43	68	20	27	12	18	7	14	12	16	3	4	3	4	2	2	3	0	1	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south39_active	80	23230	9027	10241	2965	4702	2228	852	1343	1137	360	243	245	216	103	242	181	50	50	48	87	30	21	28	37	10	20	6	6	3	8	9	10	1	3	2	2	1	0	3	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	40952	16150	15860	5543	7177	3658	1756	2069	1711	682	526	459	396	236	339	301	128	103	122	134	68	55	51	67	22	26	10	16	7	11	5	12	4	7	4	4	3	3	0	0	1	0	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south40_active	80	22505	8758	9828	2931	4477	2175	866	1244	1060	313	244	245	204	97	217	186	52	52	53	85	33	23	34	48	11	18	6	6	2	6	3	7	1	2	2	2	2	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
