label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56
0.03	south22_active	80	17782	5812	2556	6161	4441	4244	349	605	199	373	148	420	238	203	164	48	62	28	49	26	107	10	3	65	14	2	3	37	4	2	1	4	3	2	2	0	5	0	2	0	2	2	2	3	0	0	0	2	0	0	0	0	1	0	0	0	0
0.03	south23_all	80	37581	14939	8210	8326	6098	5071	1677	1433	990	801	548	653	430	354	281	174	137	129	94	71	131	47	44	81	30	16	12	44	15	9	8	10	8	3	4	5	7	2	1	1	3	16	4	4	0	1	1	2	0	0	0	0	0	0	0	0	1
0.03	south23_active	80	18056	5847	2608	6266	4608	4185	349	623	193	363	163	470	234	218	165	52	46	37	41	30	112	12	4	66	19	2	6	41	5	4	1	8	5	1	2	1	6	0	0	0	3	16	3	3	0	1	0	2	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	37553	14957	8214	8497	6102	5097	1701	1413	975	784	558	684	442	375	273	164	144	133	86	83	138	46	39	71	33	16	15	50	12	9	9	7	7	3	3	5	2	6	1	3	3	14	4	0	0	1	1	2	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	18018	5904	2542	6418	4661	4222	355	627	193	360	164	490	233	232	155	47	55	46	33	34	117	9	7	54	23	3	6	46	3	6	3	6	5	1	1	1	2	0	1	2	3	14	3	0	0	1	0	2	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	37463	14806	8228	8523	6359	4959	1749	1337	948	803	565	719	475	382	263	180	161	129	80	82	139	42	37	45	26	15	17	37	13	14	6	12	3	2	4	6	3	6	1	3	1	14	3	1	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	17824	5889	2561	6458	4915	4057	363	566	193	368	158	521	251	230	154	53	68	46	31	30	120	9	9	35	12	3	7	33	5	9	3	8	3	0	1	1	3	2	1	2	1	14	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	37465	14825	8244	8534	6321	4848	1798	1357	957	839	587	752	468	405	259	175	162	118	75	87	148	45	39	39	22	13	19	28	8	18	4	8	2	4	3	3	3	6	2	2	0	0	4	2	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south26_active	80	17820	5855	2602	6460	4921	3926	364	556	201	383	146	538	253	236	149	46	76	43	31	29	130	7	14	27	10	3	5	23	4	13	2	3	1	0	0	1	3	2	1	2	0	0	3	2	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south27_all	80	37597	14847	8180	8639	6327	5035	1798	1385	940	817	604	710	458	372	262	168	148	108	91	75	145	39	40	38	23	18	17	22	9	12	7	11	5	8	3	3	2	2	3	0	1	0	2	2	0	1	0	0	0	1	0	0	0	0	0	0	0
0.03	south27_active	80	17829	5914	2574	6555	4932	4123	358	553	183	352	130	511	270	215	167	52	70	35	39	27	128	6	11	27	5	6	5	20	6	7	1	6	3	1	0	1	2	2	2	0	0	0	2	2	0	1	0	0	0	1	0	0	0	0	0	0	0
0.03	south28_all	80	37723	14914	8228	8829	6162	5157	1783	1390	937	839	601	685	441	354	266	165	151	112	97	80	150	45	49	54	25	13	19	25	9	9	7	8	5	10	2	1	1	3	4	0	1	0	4	1	0	1	0	0	0	1	0	0	0	0	0	0	0
0.03	south28_active	80	17910	5950	2556	6696	4772	4281	351	561	175	349	136	482	245	203	163	47	72	37	41	27	136	9	13	44	8	4	6	23	6	5	0	5	2	1	0	1	1	2	3	0	0	0	4	1	0	1	0	0	0	1	0	0	0	0	0	0	0
0.03	south29_all	80	37570	14833	8183	8836	6093	5237	1788	1389	962	838	581	660	452	330	256	149	162	105	97	75	136	42	46	53	28	26	11	22	6	6	9	6	6	9	1	0	1	1	3	0	3	0	3	0	0	1	1	0	0	0	0	0	1	0	0	0	0
0.03	south29_active	80	17893	5921	2454	6672	4737	4381	357	555	183	353	137	454	244	189	154	48	85	30	41	23	120	12	13	42	9	6	3	19	3	0	1	4	3	2	0	0	1	0	3	0	0	0	3	0	0	1	0	0	0	0	0	0	1	0	0	0	0
0.03	south30_all	80	37475	14708	8272	8764	6084	5280	1743	1421	931	862	583	656	422	323	277	159	166	120	94	77	168	46	45	73	40	27	10	22	8	6	10	2	6	5	1	1	3	2	3	0	2	0	2	0	0	0	1	0	0	0	0	0	1	0	0	0	0
0.03	south30_active	80	17894	5869	2432	6647	4688	4439	346	609	180	372	145	438	232	183	156	48	95	33	39	18	153	15	11	63	21	7	2	19	4	0	2	1	4	1	0	0	3	1	3	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south31_all	80	37431	15180	8239	8602	6080	5273	1799	1342	976	822	552	669	433	303	266	178	149	97	80	76	141	44	32	73	32	23	16	28	11	4	6	9	6	3	1	0	2	2	0	3	5	1	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0
0.03	south31_active	80	17771	5982	2569	6464	4745	4418	357	581	203	406	136	464	228	160	159	60	63	33	38	22	113	3	4	63	15	5	6	23	2	1	1	6	5	2	0	0	1	1	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	37532	15146	8191	8630	6136	5238	1808	1390	949	821	537	665	457	306	280	178	153	96	81	76	138	42	31	60	31	17	16	25	15	3	9	6	9	5	0	2	2	3	2	2	6	1	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0
0.03	south32_active	80	17829	6050	2538	6491	4794	4389	353	570	185	375	149	456	244	175	173	59	62	24	32	18	103	6	5	53	14	5	6	22	7	1	2	4	7	3	0	1	2	2	2	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	37637	15151	8230	8609	6232	5120	1756	1374	963	867	565	641	460	344	299	175	149	101	76	65	141	45	33	53	31	19	15	26	17	8	8	5	12	3	1	2	1	3	7	3	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	17920	6004	2530	6498	4871	4267	374	557	196	407	150	459	262	196	183	60	59	22	29	10	111	7	2	48	11	6	5	21	7	3	2	3	8	2	0	1	1	1	6	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	37644	15165	8217	8742	6242	5094	1768	1418	971	881	570	638	455	334	314	158	149	96	76	62	136	44	34	48	29	15	16	35	17	16	8	4	13	2	3	2	3	3	7	3	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	18053	6017	2530	6624	4869	4220	367	581	199	399	158	435	264	196	182	50	61	20	33	14	116	9	4	42	10	4	5	32	10	11	2	1	9	1	1	1	2	2	6	2	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	37705	14989	8188	8679	6283	5084	1782	1390	996	857	585	615	457	375	318	160	161	99	80	57	151	50	45	62	29	17	14	44	11	22	7	8	13	4	3	2	5	2	8	3	15	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	17904	5873	2563	6647	4905	4218	392	571	202	395	159	420	252	212	179	51	68	16	30	17	137	13	7	54	13	6	2	42	8	16	2	1	9	4	1	0	4	1	6	1	14	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	37711	14902	8109	8739	6192	5052	1766	1404	958	835	582	629	434	376	279	140	160	98	98	62	185	51	46	78	31	18	23	47	10	18	8	8	12	4	2	7	4	1	4	2	15	2	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	17887	5831	2532	6696	4799	4181	372	573	191	387	154	434	222	217	148	37	66	23	37	19	171	13	9	68	16	6	6	45	7	16	2	1	10	4	1	1	3	1	2	0	14	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	37657	14860	8192	8680	6133	5216	1772	1361	956	808	604	638	428	375	274	150	164	94	91	71	173	49	47	69	31	15	22	42	8	13	7	7	7	9	0	10	3	3	4	1	14	2	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	17722	5808	2484	6626	4765	4347	360	535	192	364	166	463	213	222	159	42	73	32	30	22	158	15	11	58	18	4	5	40	4	9	2	1	6	5	0	3	2	1	2	0	13	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	37664	15058	8213	8661	6117	5265	1784	1350	954	837	578	624	409	334	267	149	176	100	97	84	162	45	40	64	37	18	23	36	11	6	7	9	12	9	1	10	1	5	4	0	15	10	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	17692	5866	2491	6605	4724	4404	376	556	194	392	146	447	215	212	156	40	86	42	32	27	147	17	8	52	18	3	8	32	7	3	0	2	11	5	0	3	0	3	2	0	15	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	37417	14975	8284	8469	6221	5225	1752	1378	969	863	566	635	419	340	259	169	155	109	86	91	136	43	38	56	34	19	23	29	13	9	6	7	15	7	1	5	2	6	2	0	4	10	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	17689	5863	2524	6409	4825	4386	372	560	195	389	140	462	220	213	144	45	80	42	23	31	118	14	5	44	17	4	8	24	8	5	2	1	14	2	0	3	0	4	0	0	4	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	37601	15005	8196	8553	6248	5383	1737	1400	996	875	587	706	410	352	253	183	144	115	95	89	148	47	32	52	27	22	23	18	13	9	7	8	12	4	1	4	1	5	2	1	5	9	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south40_active	80	17884	5833	2502	6469	4831	4548	370	573	193	404	141	497	218	214	145	52	80	41	31	32	127	13	6	40	13	5	7	14	10	7	2	2	11	1	0	3	0	3	0	0	5	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
