label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83
0.03	north13_active	80	55709	4868	2851	6247	1916	3186	2315	2880	550	957	1532	187	188	406	149	270	181	206	280	353	259	154	92	110	134	27	23	26	56	35	27	30	12	11	14	28	3	3	0	3	4	3	1	16	4	1	2	6	1	1	0	2	2	1	2	0	1	0	1	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	63353	14316	8564	8240	4221	4318	3154	3282	1499	1517	1791	813	638	672	477	438	330	352	343	454	312	220	135	169	171	79	65	66	80	48	56	52	25	22	31	34	15	18	11	6	4	13	6	13	6	3	7	10	3	2	1	3	2	3	1	1	2	1	1	2	0	5	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	52262	4533	2674	5719	1778	3036	2162	2633	515	911	1478	215	182	373	137	242	162	203	246	389	242	146	72	119	138	29	17	30	60	24	31	31	16	9	12	27	4	5	3	2	0	5	1	13	3	1	4	9	3	1	1	1	1	0	1	0	1	1	1	2	0	4	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	60404	14065	8553	7807	4240	4174	3101	3130	1503	1492	1639	785	645	695	505	461	321	344	332	372	286	213	134	156	172	79	67	63	78	38	56	64	31	18	21	43	16	21	9	8	9	10	7	15	6	1	8	10	3	3	2	3	2	5	1	0	3	2	3	0	2	5	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	48986	4184	2499	5249	1714	2773	2054	2467	487	886	1310	212	191	375	124	244	136	185	229	309	209	144	76	111	136	23	17	27	54	15	24	42	20	6	10	37	4	7	5	2	4	4	1	14	1	0	3	9	2	2	1	1	1	2	1	0	1	1	3	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	59635	14080	8633	7712	4252	4208	3083	3112	1473	1438	1601	800	640	686	498	454	335	335	295	372	242	204	127	151	167	73	75	66	65	33	54	54	27	26	22	36	14	18	11	9	10	14	5	15	5	1	8	6	4	3	2	2	0	4	0	0	1	2	4	0	2	3	0	2	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	48075	4108	2516	5096	1690	2781	2003	2459	462	856	1246	210	178	373	123	249	149	188	196	298	168	137	66	108	132	20	18	25	39	12	22	35	19	6	12	28	4	6	7	5	5	4	0	12	1	0	3	5	2	3	1	0	0	2	0	0	0	1	2	0	0	3	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	61851	14259	8559	8027	4237	4230	3189	3388	1461	1500	1709	783	629	711	482	512	374	331	338	318	290	191	123	162	191	65	68	66	66	41	49	43	25	28	13	30	15	14	11	10	11	10	4	14	5	0	7	15	2	2	3	2	1	4	0	0	2	2	5	0	2	0	1	2	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	50650	4302	2598	5428	1747	2902	2149	2704	458	921	1338	196	186	396	122	290	175	192	246	251	222	119	62	121	158	17	16	24	39	22	24	33	16	8	8	22	2	3	6	5	5	3	1	11	2	0	2	14	0	2	1	1	1	2	0	0	1	1	2	0	0	0	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	65074	14427	8617	8448	4344	4575	3405	3574	1427	1555	1822	803	650	693	467	519	385	346	347	385	299	186	135	177	172	65	63	71	65	52	58	59	32	27	14	26	16	10	7	11	11	11	8	9	5	2	6	14	3	2	2	2	2	2	0	0	2	1	3	0	4	0	1	2	0	0	1	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0
0.03	north18_active	80	54189	4592	2796	5885	1905	3313	2386	2900	466	989	1429	197	197	385	126	310	200	220	270	317	234	115	79	137	140	24	15	33	42	28	43	46	21	10	6	14	3	4	3	6	5	2	5	7	3	2	4	13	0	2	1	1	2	1	0	0	1	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
0.03	north19_all	80	67187	14507	8624	8572	4420	4716	3459	3705	1450	1615	1871	783	655	689	464	570	407	346	386	433	308	198	128	174	199	72	59	68	85	55	74	62	37	28	18	26	13	11	8	11	8	5	8	12	5	4	5	25	2	0	2	2	2	3	0	0	1	2	1	1	3	0	1	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0
0.03	north19_active	80	56571	4757	2875	6138	1969	3463	2437	3019	490	1046	1477	197	218	422	142	342	209	223	305	364	246	128	78	127	168	28	11	37	57	28	60	49	24	13	10	17	1	3	4	4	3	2	5	10	3	3	4	24	0	0	1	1	2	2	0	0	1	0	0	1	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
0.03	north20_all	80	66967	14508	8709	8295	4541	4607	3373	3702	1456	1620	1816	796	655	659	464	528	384	346	379	420	339	194	134	162	190	80	71	62	98	71	86	70	32	28	18	28	14	12	10	12	7	10	9	12	7	4	4	27	3	0	2	1	2	4	0	0	0	2	1	1	4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
0.03	north20_active	80	56512	4845	2909	5921	1956	3360	2368	3045	495	1069	1451	205	219	390	147	309	184	230	294	354	272	138	77	113	151	34	13	33	73	45	71	58	20	11	8	16	1	4	5	3	4	5	5	10	3	3	4	27	0	0	2	0	2	4	0	0	0	0	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
0.03	south21_all	80	61623	14310	8483	7925	4235	4425	3157	3351	1476	1514	1673	762	653	653	425	442	360	337	327	392	316	232	122	129	206	79	57	56	64	35	57	62	36	21	20	24	20	12	11	11	9	15	8	21	4	4	7	2	5	1	2	5	10	1	3	1	1	0	0	1	1	1	2	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	50273	4335	2490	5287	1717	2987	2122	2617	505	910	1308	197	190	343	96	259	162	212	244	314	250	146	61	98	165	25	12	19	40	17	37	46	21	4	10	15	7	5	2	2	1	6	1	16	1	1	3	0	1	1	1	5	8	1	1	1	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	64552	14370	8606	8139	4330	4561	3269	3439	1488	1495	1743	763	642	659	428	445	381	346	393	372	300	237	129	134	219	77	71	54	75	38	54	64	35	19	27	18	18	13	12	12	10	10	6	21	3	3	5	7	3	1	4	3	5	1	3	1	1	2	0	1	1	1	2	0	1	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	53595	4690	2735	5589	1809	3223	2243	2720	536	946	1386	186	198	370	109	273	188	231	316	291	232	151	72	93	182	24	18	23	56	20	39	53	24	5	17	10	6	6	4	2	2	5	1	16	0	1	2	5	0	1	1	3	3	1	1	1	0	1	0	0	0	1	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	66755	14429	8502	8538	4398	4624	3442	3543	1520	1545	1818	778	652	667	444	456	383	346	459	391	317	223	143	136	224	83	63	55	77	42	53	57	46	18	28	25	17	12	9	16	8	8	9	19	3	3	3	19	2	1	2	3	3	2	2	0	0	2	0	0	1	1	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	56067	4834	2786	6042	1925	3369	2406	2865	541	1033	1466	180	203	379	114	275	203	243	386	317	249	147	88	95	190	28	13	23	57	27	44	49	31	6	17	15	7	6	4	8	2	2	3	16	1	0	1	17	0	1	0	2	1	2	1	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	66620	14462	8562	8628	4456	4709	3425	3423	1493	1521	1865	821	667	666	472	443	403	329	423	382	294	212	163	142	202	65	69	59	67	53	44	66	35	20	21	31	16	13	11	21	9	6	12	15	4	2	2	20	2	0	2	2	3	2	4	2	0	2	0	0	1	0	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	55985	4744	2802	6172	1954	3436	2403	2743	531	1022	1520	182	197	369	128	257	225	211	347	308	221	142	96	94	172	22	18	28	49	37	32	58	24	5	11	25	8	4	5	12	5	3	4	14	2	0	2	18	0	0	0	1	0	1	3	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	66435	14341	8535	8554	4428	4694	3409	3386	1431	1517	1940	833	664	659	483	449	399	340	431	350	287	203	152	155	163	73	66	58	56	46	39	57	39	29	19	37	18	14	9	20	8	7	10	10	3	6	2	14	3	0	2	1	2	7	4	3	1	0	0	0	1	2	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	55856	4644	2841	6123	1987	3402	2412	2701	512	999	1581	205	206	372	132	243	224	214	348	282	218	139	88	108	143	21	20	30	37	28	27	49	24	9	8	31	9	6	4	11	4	4	3	9	2	4	2	13	1	0	0	0	0	6	4	1	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	66235	14448	8644	8452	4381	4766	3381	3364	1460	1528	1955	791	668	675	473	442	416	377	360	394	294	193	151	145	183	75	64	63	59	52	52	58	43	26	21	43	19	17	8	19	6	8	10	12	3	8	6	6	5	0	1	3	2	6	3	3	2	0	0	0	1	4	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	55642	4651	2950	5992	1974	3462	2379	2677	500	974	1612	187	207	389	142	252	228	238	271	336	233	128	85	105	153	23	24	37	42	32	41	46	22	9	12	36	7	7	2	9	3	4	2	11	1	4	3	5	4	0	0	2	0	5	3	1	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	66648	14436	8612	8389	4354	4763	3353	3428	1481	1537	1849	761	662	658	464	439	395	356	358	423	278	183	153	142	151	78	70	66	76	37	63	70	51	28	22	40	20	20	9	16	9	8	6	12	3	9	8	12	6	1	2	2	1	6	2	1	2	0	0	1	1	4	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south27_active	80	56044	4679	2907	5920	1940	3469	2361	2739	525	970	1501	190	211	386	145	255	211	239	262	352	227	119	84	111	124	22	21	39	62	21	54	54	31	10	13	31	4	8	2	7	3	3	0	10	0	5	4	11	5	0	0	2	0	5	2	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	66444	14384	8522	8463	4396	4722	3457	3378	1487	1556	1839	752	615	732	450	455	375	353	338	421	279	205	138	137	170	90	67	57	88	38	73	72	46	22	24	31	20	22	8	12	7	7	7	7	4	7	11	11	5	2	2	5	2	0	3	2	2	0	0	1	0	4	0	0	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south28_active	80	55930	4758	2884	6009	1968	3452	2420	2733	518	988	1515	178	191	460	138	273	192	239	248	351	229	133	81	107	139	30	20	36	70	19	63	54	29	9	12	23	4	7	4	7	1	1	1	5	0	2	6	11	4	0	0	5	1	0	2	0	0	0	0	0	0	4	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	65888	14458	8430	8370	4415	4649	3427	3359	1478	1657	1737	788	611	700	423	494	343	355	343	392	270	211	149	148	156	81	68	51	84	38	64	79	46	23	19	41	18	22	10	11	7	9	9	10	5	4	10	14	8	5	2	5	1	4	3	2	1	1	0	1	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south29_active	80	55371	4875	2846	6000	1927	3383	2382	2721	525	1086	1406	187	186	446	137	302	165	233	257	318	224	133	84	108	119	27	17	26	66	17	56	64	26	6	9	28	5	8	5	8	1	2	2	8	1	1	6	14	7	0	0	5	1	4	2	1	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	66075	14376	8306	8425	4402	4551	3495	3155	1511	1688	1676	790	635	709	404	479	347	347	384	322	275	189	150	161	167	86	68	51	76	39	58	64	39	24	22	37	14	15	9	8	6	8	10	18	5	2	9	6	7	7	2	5	1	4	2	2	2	1	0	1	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	55626	4816	2787	6060	1907	3261	2435	2514	554	1108	1330	182	193	442	118	294	168	206	292	261	227	128	86	113	135	31	17	24	59	18	49	46	20	11	10	25	7	5	5	4	0	4	3	17	2	0	5	5	6	0	0	5	1	4	1	1	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	60753	14310	8483	7883	4310	4346	3202	3170	1436	1383	1756	798	661	609	444	416	329	334	340	412	265	166	143	157	135	90	64	51	72	57	73	67	43	32	37	34	15	12	7	14	15	6	11	28	5	6	4	3	0	0	0	3	1	2	3	1	1	0	0	0	1	9	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0
0.03	south31_active	80	49406	4334	2552	5299	1771	2974	2140	2434	452	859	1400	202	175	327	126	256	151	185	249	336	188	93	72	101	104	30	14	23	51	32	51	45	21	8	27	22	7	1	0	6	2	2	3	22	0	4	0	2	0	0	0	1	1	2	2	1	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0
0.03	south32_all	80	64060	14237	8441	8110	4269	4644	3284	3324	1448	1492	1863	795	679	656	441	475	342	358	387	432	283	193	149	182	140	86	61	61	95	61	77	70	31	32	28	32	13	13	9	16	14	10	10	23	6	5	6	5	0	0	0	2	0	1	2	0	0	0	0	0	1	10	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0
0.03	south32_active	80	53095	4608	2724	5653	1866	3336	2288	2618	474	953	1509	189	193	369	130	293	163	213	294	368	213	118	79	128	117	30	14	29	74	37	56	51	15	8	21	25	8	1	2	6	4	3	2	20	1	3	1	4	0	0	0	0	0	1	2	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0
0.03	south33_all	80	66955	14140	8464	8470	4304	4724	3403	3380	1522	1494	1934	794	665	684	429	497	359	378	404	449	319	201	171	186	185	78	74	61	92	54	74	59	30	27	23	33	14	12	8	18	12	10	9	28	7	4	6	7	0	1	3	1	2	0	4	0	1	0	0	2	0	3	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
0.03	south33_active	80	56203	4732	2865	6062	1984	3453	2398	2700	520	988	1565	193	214	404	129	307	179	233	296	388	263	134	104	138	162	28	20	27	68	33	54	43	16	7	18	29	7	4	2	8	4	5	1	25	4	3	2	5	0	0	2	0	2	0	4	0	0	0	0	1	0	3	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	67205	14018	8525	8482	4348	4726	3410	3483	1487	1591	1869	815	649	692	426	501	368	353	408	442	305	185	166	199	188	72	72	65	84	43	53	52	28	22	16	37	14	10	11	22	10	12	8	17	11	4	9	5	0	2	3	0	2	1	3	1	1	0	0	2	1	1	1	0	2	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1
0.03	south34_active	80	56468	4654	2931	6093	1961	3447	2420	2807	520	1038	1488	197	216	404	141	311	196	221	296	382	256	126	97	141	164	22	22	28	61	24	37	40	17	5	11	31	6	5	4	10	3	4	0	15	7	3	3	3	0	0	2	0	2	1	3	0	0	0	0	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south35_all	80	67454	14112	8562	8582	4387	4544	3495	3545	1466	1580	1901	820	665	682	443	498	339	355	401	478	310	175	156	189	160	70	71	63	96	42	54	49	21	22	31	39	11	15	13	17	5	10	8	19	15	4	6	2	0	2	3	0	2	8	3	1	1	1	0	2	1	1	2	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
