label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83
0.03	north12_active	80	14190	9905	3956	2228	3062	1738	1774	1131	686	765	672	452	424	387	286	163	189	288	176	253	199	54	112	101	61	108	45	73	78	16	67	18	21	8	23	1	6	9	2	8	6	2	0	2	3	4	10	1	1	5	1	0	0	3	0	1	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	29238	17689	8115	4837	5163	3216	3215	2023	1414	1361	1232	907	812	657	504	328	318	447	302	378	323	121	193	152	111	152	69	126	95	29	64	34	33	21	46	13	11	18	14	15	11	21	5	9	6	7	11	2	4	7	1	0	0	4	0	1	0	0	5	1	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north13_active	80	14248	9917	3975	2208	3028	1690	1829	1136	690	745	696	468	449	365	269	159	182	266	181	210	193	54	119	85	60	93	42	78	70	17	44	18	24	7	30	4	6	8	5	11	6	1	2	5	2	4	8	1	3	5	0	0	0	3	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	29183	17811	8099	4780	5167	3236	3167	2082	1455	1338	1244	919	816	653	549	357	335	454	278	394	366	121	198	136	104	137	66	124	117	34	68	42	36	23	31	16	7	14	20	11	8	17	6	9	6	5	7	5	2	6	2	0	1	5	0	1	0	0	4	1	0	0	2	1	1	0	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	14286	9995	3998	2148	2961	1697	1811	1160	723	708	706	478	460	376	309	179	188	258	158	232	228	52	123	72	64	88	37	72	83	20	46	25	23	9	19	8	6	7	8	7	4	5	3	5	4	4	6	4	2	4	1	0	0	3	0	1	0	0	4	1	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	29202	17600	8154	4769	5135	3273	3161	2108	1425	1348	1174	912	779	657	536	343	334	479	305	407	333	113	188	128	105	101	73	111	130	27	64	46	41	31	35	19	8	11	29	10	6	11	7	12	7	8	2	7	3	1	2	2	2	2	0	1	0	0	0	1	0	0	3	2	4	0	4	0	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north15_active	80	14228	9832	4073	2165	2868	1756	1821	1146	710	731	653	496	449	383	290	181	188	282	173	254	195	44	116	68	63	57	45	65	91	14	47	29	26	14	21	9	4	4	16	8	4	6	4	6	3	5	2	4	3	1	2	2	0	0	0	1	0	0	0	1	0	0	0	1	4	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	29454	17511	8182	4684	5249	3195	3002	2110	1450	1332	1187	913	750	651	539	347	346	500	292	410	357	117	192	137	102	129	86	104	114	31	62	37	37	34	33	18	10	9	27	10	5	9	6	9	8	6	11	7	3	2	2	2	3	3	3	2	1	0	0	2	1	0	2	1	4	0	4	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north16_active	80	14334	9882	4147	2109	2944	1698	1734	1133	721	717	657	485	435	368	290	192	192	314	163	264	213	50	119	75	57	81	47	67	74	18	45	22	20	20	18	9	5	3	14	7	3	6	3	1	3	2	11	4	3	1	2	2	0	0	3	1	0	0	0	1	0	0	0	1	4	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	29312	17354	8202	4675	5348	3140	3013	2133	1428	1315	1163	876	760	663	531	367	357	481	291	453	339	120	198	143	101	130	106	101	93	24	74	35	33	39	34	21	11	13	22	15	8	8	6	8	10	7	10	6	2	5	3	2	2	3	3	1	2	0	1	2	1	0	2	1	5	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
0.03	north17_active	80	14271	9725	4156	2101	2973	1628	1783	1173	723	725	659	486	447	375	273	188	189	291	157	297	220	46	127	87	46	86	50	67	56	12	48	21	17	23	18	8	5	5	14	8	3	7	2	1	4	2	10	3	2	4	1	2	0	0	3	0	0	0	0	1	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	29461	17340	8081	4701	5298	3100	3067	2177	1455	1316	1151	887	782	657	515	361	368	445	300	485	346	123	201	149	90	152	101	127	85	24	81	39	34	35	36	18	15	10	18	22	8	5	7	11	11	8	10	8	3	5	3	5	1	2	3	1	2	0	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0
0.03	north18_active	80	14313	9734	4026	2101	2974	1596	1783	1188	719	727	657	480	475	374	260	179	194	282	181	315	238	48	137	86	43	100	46	91	52	11	49	25	13	22	14	7	9	3	11	13	2	3	2	6	8	2	9	3	2	4	1	5	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north19_all	80	29470	17520	8104	4774	5265	3185	3109	2132	1428	1334	1126	890	829	647	545	344	358	440	301	480	332	130	179	152	82	166	99	137	79	27	82	41	31	34	47	20	14	11	21	19	9	4	8	7	11	9	11	6	4	5	3	5	1	0	3	4	1	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0
0.03	north19_active	80	14315	9861	4029	2135	3015	1639	1838	1151	705	727	641	490	507	364	281	147	186	284	177	313	225	56	124	97	38	105	52	94	49	11	46	17	13	17	30	8	9	5	13	12	3	3	3	6	8	1	9	2	0	3	1	5	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north20_all	80	29519	17561	8087	4753	5231	3195	3158	2097	1421	1343	1166	899	829	688	529	315	354	452	299	475	329	131	193	157	91	162	79	126	81	31	56	45	30	30	49	14	12	7	18	16	9	9	5	7	7	7	4	6	4	3	3	5	2	0	1	4	1	0	0	0	0	1	0	3	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
0.03	north20_active	80	14353	9930	3985	2118	2997	1648	1834	1106	704	715	653	472	501	395	275	133	190	276	167	302	214	60	142	85	40	97	44	84	53	12	33	21	12	15	33	8	8	3	13	9	4	4	2	6	6	1	0	1	0	2	1	5	2	0	1	1	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south21_all	80	37912	17788	7842	5737	4551	4669	3260	2157	1914	1276	818	1617	1488	750	513	350	439	297	203	278	210	188	177	164	122	130	126	68	70	54	42	38	16	53	27	36	21	35	24	17	26	18	7	16	0	2	6	2	2	1	3	3	5	2	1	1	2	1	1	0	0	2	1	0	0	0	1	1	1	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0
0.03	south21_active	80	20963	10071	3858	2911	2420	2812	1902	1153	1091	663	376	1021	954	402	262	155	244	133	99	146	130	103	90	104	63	81	76	35	43	26	24	19	4	40	15	13	10	32	13	11	24	9	3	13	0	1	1	0	2	0	2	1	2	0	0	0	2	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0
0.03	south22_all	80	37811	17840	7924	5696	4555	4747	3258	2220	1990	1269	834	1657	1455	761	490	355	437	320	204	324	238	208	193	148	126	129	139	51	74	62	36	41	14	36	28	40	22	31	21	16	18	18	13	24	0	4	3	5	4	2	4	2	2	3	1	1	2	1	1	0	0	4	2	0	0	1	1	1	1	0	0	0	1	2	0	0	0	0	0	0	1	1	0	0
0.03	south22_active	80	20941	10030	3919	2932	2443	2878	1860	1219	1155	660	385	1091	947	407	264	165	231	157	104	187	150	120	119	97	70	79	97	27	50	28	20	21	5	20	13	22	8	26	13	11	17	9	4	17	0	1	0	2	2	0	3	1	2	0	0	0	2	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0
0.03	south23_all	80	37625	17833	7910	5605	4567	4727	3318	2157	1959	1266	866	1635	1507	790	549	341	437	325	201	350	233	201	186	135	125	138	147	45	82	65	36	54	14	39	30	49	19	16	12	11	8	13	17	28	2	5	5	6	4	1	3	0	1	4	1	1	0	1	1	0	0	3	2	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0
0.03	south23_active	80	20727	10002	3889	2909	2487	2888	1904	1187	1141	669	413	1035	976	427	321	154	242	171	92	216	142	121	105	83	76	80	102	20	59	32	18	33	5	23	12	32	6	10	7	7	6	7	7	22	1	2	3	4	0	0	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south24_all	80	37880	17757	8021	5541	4562	4719	3274	2169	1946	1226	842	1740	1348	783	554	334	414	340	194	374	228	196	197	126	122	145	112	43	107	68	45	67	15	33	36	39	20	17	14	8	5	14	15	20	4	6	4	6	6	2	3	0	1	2	0	0	2	1	0	0	0	3	2	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0
0.03	south24_active	80	20932	9929	3918	2908	2496	2860	1869	1203	1152	647	420	1128	874	428	332	137	230	191	82	245	130	116	106	76	76	68	76	16	76	34	24	49	7	13	18	28	10	9	10	4	2	7	7	12	1	3	4	4	1	1	2	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south25_all	80	37986	17867	8078	5539	4578	4661	3347	2124	1978	1245	841	1613	1449	752	572	350	422	316	196	398	238	169	171	140	116	133	113	43	111	62	50	61	22	33	39	28	15	30	13	10	6	13	13	26	6	5	4	6	7	2	3	0	2	2	0	0	2	0	0	0	0	3	1	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
0.03	south25_active	80	21003	10061	3921	2892	2460	2784	1921	1171	1198	666	435	1029	923	421	325	143	253	168	89	277	130	98	82	89	63	67	69	18	78	30	26	50	8	12	24	16	7	16	9	4	2	8	11	10	1	3	4	5	1	1	2	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	38116	17910	8038	5582	4554	4653	3315	2133	2020	1217	830	1575	1423	698	512	335	424	317	210	405	226	176	197	131	106	141	106	46	95	48	52	73	31	31	38	31	15	30	10	14	13	11	13	20	6	4	2	5	5	1	3	0	2	0	1	0	2	0	0	1	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south26_active	80	21234	10131	3927	2863	2465	2781	1923	1189	1204	658	420	984	892	397	259	130	248	173	93	291	117	98	122	79	59	68	67	26	62	24	27	64	13	13	25	19	8	17	8	5	6	7	8	4	1	2	2	3	1	1	1	0	1	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	38325	17901	7971	5692	4642	4532	3229	2121	2033	1190	881	1683	1352	687	524	352	408	304	209	366	245	170	207	143	101	134	97	49	108	49	45	68	27	33	32	31	12	32	8	17	16	13	15	21	5	1	2	7	4	3	5	0	2	1	1	0	0	1	0	4	0	0	0	0	1	0	1	0	1	0	0	3	1	0	0	0	0	0	0	0	0	0	0	1
0.03	south27_active	80	21330	10195	3944	2852	2526	2688	1862	1170	1180	640	438	1028	859	396	268	152	245	161	102	248	128	90	129	88	54	73	62	27	73	27	24	57	12	18	23	21	6	19	6	5	10	10	10	3	2	0	2	3	2	3	3	0	1	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	1	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	38194	17964	7897	5737	4610	4640	3183	2100	1952	1185	929	1696	1397	702	512	331	407	307	218	345	239	163	216	140	102	145	102	64	94	54	41	66	25	35	30	33	8	22	9	24	14	10	11	5	6	2	3	10	3	4	5	1	1	2	1	0	0	1	0	6	0	0	0	0	0	0	1	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	21319	10219	3879	2854	2536	2710	1839	1142	1091	639	439	1064	895	415	273	148	243	151	99	231	136	83	147	83	52	84	67	34	55	29	24	48	14	22	19	23	3	12	3	8	9	8	6	2	3	1	2	5	1	3	3	0	0	1	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	38192	17906	7856	5742	4637	4641	3210	2083	1945	1205	936	1784	1404	699	523	337	379	321	208	371	210	165	226	161	91	133	117	62	96	57	36	53	26	34	29	22	6	20	13	22	15	9	6	5	5	1	6	7	3	8	5	2	1	2	1	0	0	2	1	6	0	1	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	21290	10162	3893	2836	2526	2678	1823	1123	1061	671	449	1160	899	405	273	162	229	165	96	239	120	90	149	95	42	78	82	30	60	32	21	36	16	20	18	14	3	14	3	7	11	6	5	2	2	1	5	3	3	7	4	1	0	1	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	37971	18084	7900	5769	4602	4687	3251	2114	1909	1196	943	1799	1468	742	531	342	396	292	201	372	201	155	223	152	97	137	135	64	101	66	35	52	26	25	31	21	10	19	14	18	18	10	6	4	3	2	8	7	3	5	3	2	1	1	1	3	0	1	1	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	21005	10323	3893	2886	2470	2761	1853	1143	1031	660	458	1145	968	429	290	171	235	149	89	240	124	78	147	92	42	93	77	31	69	37	19	35	16	13	18	15	4	15	3	7	12	7	5	3	1	2	5	4	3	4	3	1	0	1	1	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	38149	18100	7855	5567	4515	4687	3243	2188	2158	1242	908	1560	1444	732	493	375	409	300	206	360	173	190	188	149	98	145	97	46	76	53	32	72	28	23	22	23	18	21	13	14	11	8	7	7	4	5	2	10	3	3	0	2	3	2	4	2	2	2	0	1	1	0	1	0	7	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	21197	10355	3865	2829	2474	2786	1906	1221	1243	677	431	986	923	424	271	180	213	166	95	240	99	107	127	90	46	87	62	21	44	33	16	27	8	12	17	4	11	11	5	6	6	4	5	3	2	3	1	4	1	1	0	2	0	1	3	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	38286	17918	7919	5640	4511	4793	3255	2102	2127	1245	908	1628	1384	759	497	370	395	302	208	357	162	204	215	156	99	143	85	40	63	55	35	70	23	32	24	31	19	19	6	12	13	7	6	12	3	6	2	12	2	3	1	3	2	2	5	2	2	2	0	1	2	2	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	21239	10109	3886	2828	2458	2898	1885	1150	1251	675	430	1048	857	432	273	172	206	171	92	239	84	118	145	91	51	91	52	22	34	32	18	27	9	16	18	10	12	11	3	6	6	5	5	3	2	3	1	7	2	1	1	2	0	1	3	1	2	1	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	38023	17808	7961	5627	4428	4967	3220	2072	2064	1245	950	1574	1406	746	507	353	402	302	200	327	203	185	214	164	101	147	76	56	90	50	39	68	22	28	26	27	22	14	9	13	21	10	5	21	5	1	3	12	3	1	1	3	3	1	5	2	2	1	3	4	2	2	1	1	0	0	1	1	0	3	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	21043	10035	3880	2824	2391	3021	1872	1139	1196	639	454	1000	918	425	272	162	213	152	74	221	105	102	135	89	58	105	38	29	66	28	19	19	11	13	16	12	16	9	4	6	5	6	3	10	3	0	1	7	2	0	1	1	1	0	3	1	2	1	1	3	0	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	37009	17163	7907	5554	4395	4811	3101	2001	2041	1198	914	1563	1358	712	524	345	394	290	204	272	200	172	211	171	117	119	64	62	95	59	42	65	22	28	27	30	18	14	10	15	18	8	2	19	4	1	5	10	3	3	3	3	2	1	4	1	2	2	4	5	2	2	4	1	0	0	1	1	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	20352	9514	3810	2778	2382	2861	1749	1084	1185	578	432	1004	878	394	291	157	221	144	83	178	102	85	132	102	68	80	22	34	65	35	20	29	12	14	15	16	15	7	5	7	4	4	1	8	3	0	1	8	2	2	1	1	1	0	3	1	2	1	1	3	0	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	35935	16596	7723	5477	4244	4577	3040	1967	1997	1178	881	1474	1335	725	539	336	403	274	214	273	224	168	180	167	112	106	78	60	107	53	38	66	31	29	26	33	12	19	12	19	18	6	10	26	4	0	7	5	2	4	3	2	4	0	1	1	0	1	4	5	1	2	5	1	0	0	1	1	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0
