label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63
0.03	north12_active	80	17540	9583	11183	12942	7609	504	2502	1069	2112	562	1154	614	363	83	122	95	34	62	65	19	146	14	60	21	29	26	72	9	34	2	5	3	23	2	11	9	4	0	0	1	5	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north13_all	80	33977	16108	13566	13589	8384	2434	3100	1732	2274	1001	1232	790	525	343	292	245	171	146	105	106	182	57	82	57	45	55	77	24	48	11	18	11	37	11	12	9	5	3	4	0	8	1	1	1	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	16659	9239	10748	12144	7325	510	2361	1055	1929	562	1027	561	324	81	114	93	35	52	48	21	154	10	50	25	22	36	70	7	41	1	6	2	30	3	7	6	4	0	0	0	7	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	33402	15776	13225	12631	7809	2453	2935	1716	2070	999	1135	753	500	347	305	242	172	143	115	103	163	51	73	55	42	61	65	26	40	7	13	10	22	9	8	8	3	3	2	2	6	0	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	15813	8660	10257	11157	6710	523	2158	1018	1706	527	904	520	293	79	116	87	38	45	56	23	143	11	50	18	26	41	60	9	35	2	4	3	16	2	5	5	2	0	0	1	6	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	32932	15515	12663	12026	7329	2420	2793	1625	2000	964	1056	732	529	346	290	221	181	146	138	102	151	51	66	46	45	56	58	20	51	9	14	10	18	7	5	15	5	3	1	3	3	0	1	3	4	1	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0.03	north15_active	80	14995	8158	9588	10542	6179	524	2008	931	1633	465	830	481	284	78	112	70	33	48	63	27	128	8	42	16	26	39	52	9	47	2	4	2	12	2	3	12	3	0	0	2	3	0	1	0	3	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0.03	north16_all	80	32582	15440	12126	11882	7046	2452	2695	1593	1855	924	1148	668	521	335	268	243	187	143	149	88	121	61	71	48	47	47	34	21	34	10	10	11	11	6	3	18	5	2	2	4	9	2	1	4	5	1	2	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0.03	north16_active	80	14464	7969	9053	10376	5827	522	1885	870	1484	426	907	429	277	77	98	77	35	48	74	23	97	7	45	17	34	30	28	12	31	2	4	4	5	2	1	16	3	0	0	2	9	1	1	0	3	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0.03	north17_all	80	33420	15730	12730	12555	7526	2343	2937	1637	1992	955	1119	764	558	336	265	229	190	143	165	94	187	63	68	45	58	43	56	22	47	11	10	9	5	6	11	27	6	4	3	5	8	2	1	4	6	0	1	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	2
0.03	north17_active	80	15451	8491	9771	11017	6297	518	2139	916	1661	481	886	527	320	82	102	84	34	50	96	23	159	10	46	18	45	25	48	13	43	2	4	3	0	1	9	26	3	2	1	3	7	1	1	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0.03	north18_all	80	34019	15945	13278	13024	7923	2402	3070	1727	2148	995	1262	764	562	327	270	246	184	149	164	99	180	63	72	43	66	43	69	29	50	7	13	11	12	4	12	27	4	4	3	3	7	6	2	3	3	0	1	1	0	2	0	2	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	16330	9018	10385	11490	6736	517	2312	976	1820	521	1046	547	363	72	101	97	36	49	97	20	151	11	54	20	50	23	60	17	46	2	6	4	8	0	10	25	2	3	1	1	6	5	1	1	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	34728	16348	14019	13692	8089	2389	3301	1795	2306	1040	1314	820	517	342	288	222	190	146	149	91	196	60	84	54	68	51	68	32	43	12	14	9	13	8	12	23	9	7	3	3	7	4	2	2	2	1	0	1	0	2	0	2	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	17308	9598	11208	12189	6964	500	2534	1058	1977	578	1108	597	339	70	115	85	43	54	96	17	174	16	67	25	53	31	60	17	39	2	5	2	9	0	11	20	7	4	1	1	6	4	1	2	1	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	35143	16451	14259	14225	8136	2411	3291	1875	2450	1034	1407	794	542	324	293	204	184	126	159	87	160	65	79	50	69	44	53	29	30	13	13	10	15	7	14	18	10	7	3	2	6	4	1	2	3	1	0	1	0	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	17846	9746	11481	12757	7025	497	2573	1140	2130	583	1209	585	346	74	117	76	44	49	96	15	138	14	61	26	51	29	42	15	26	4	4	3	11	0	10	14	8	3	1	0	6	4	0	2	3	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	29794	24648	12020	4819	3996	4296	1821	1527	1312	1403	780	518	864	339	306	572	204	261	104	140	75	107	92	49	38	48	64	19	28	18	16	11	10	12	5	9	8	1	3	2	0	6	6	1	1	1	0	0	1	2	0	1	2	1	0	0	1	0	0	0	0	0	0	0
0.03	south21_active	80	6814	19965	8678	1119	2101	3263	399	696	809	1102	407	125	717	159	169	508	89	229	23	104	13	64	77	22	7	43	54	6	12	3	12	3	6	6	2	5	6	0	2	2	0	3	3	0	0	0	0	0	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	29747	23470	11501	4712	3897	4079	1821	1495	1217	1289	761	542	794	344	301	529	192	276	109	116	69	108	81	47	39	49	33	16	28	20	16	11	10	8	6	12	8	4	4	2	1	6	5	0	1	1	0	0	1	1	0	1	0	2	0	0	1	1	0	0	0	0	0	0
0.03	south22_active	80	6490	18470	8019	1038	1949	2990	412	651	725	973	357	122	651	165	158	465	68	240	20	71	7	63	61	20	7	42	23	3	11	3	12	2	6	3	2	8	5	2	3	2	0	3	3	0	0	0	0	0	1	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0
0.03	south23_all	80	29880	21972	10911	4764	3780	3632	1786	1453	1235	1318	712	533	789	349	310	481	186	251	117	133	79	87	91	42	35	55	29	22	29	19	23	13	10	4	2	15	9	5	8	2	2	1	4	9	0	0	1	2	1	1	0	1	0	1	0	0	1	1	0	0	0	0	0	0
0.03	south23_active	80	6123	16606	7251	971	1758	2514	435	588	698	985	293	119	636	147	152	410	56	206	20	79	12	54	68	18	9	44	22	6	16	2	20	2	5	1	0	7	7	3	8	2	0	0	2	9	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
0.03	south24_all	80	29826	21142	10519	4791	3691	3540	1776	1390	1243	1231	683	531	740	342	285	386	192	228	115	127	74	83	102	39	37	62	25	25	22	16	21	10	12	1	4	10	7	5	10	0	4	1	3	9	0	0	1	2	0	0	1	1	0	1	0	0	1	1	0	0	0	0	0	0
0.03	south24_active	80	5943	15605	6772	938	1643	2395	440	528	653	890	269	111	580	144	125	318	50	172	23	80	10	52	82	16	11	50	17	7	17	2	18	2	7	0	2	4	5	3	9	0	0	1	1	9	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
0.03	south25_all	80	29823	22010	11083	4849	3753	3846	1779	1387	1288	1430	697	509	795	382	287	432	163	267	107	153	74	76	103	41	38	66	37	22	22	14	24	12	12	2	4	10	5	4	7	0	4	2	1	9	0	0	1	2	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0
0.03	south25_active	80	6206	16659	7379	1040	1760	2736	415	540	694	1074	303	102	636	163	139	366	46	207	24	106	15	45	85	14	9	52	22	6	16	2	20	0	6	1	3	2	4	2	6	0	1	1	1	9	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	29872	23563	11651	4907	3818	3990	1816	1464	1362	1438	702	500	901	386	313	405	171	293	111	151	68	80	99	36	37	71	37	23	20	15	21	9	13	7	5	9	12	3	4	11	3	6	2	2	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	6648	18529	8173	1100	1898	2944	376	636	786	1104	323	90	751	166	173	349	57	235	28	112	13	46	86	11	7	57	22	8	15	3	18	0	8	3	4	2	11	1	2	7	1	5	1	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	29796	25388	12133	4847	4025	4208	1781	1487	1406	1557	716	489	958	395	326	466	177	329	116	173	67	86	90	51	35	63	63	21	16	20	26	9	8	10	7	8	11	3	4	14	2	7	2	0	0	1	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	6970	20608	8879	1151	2081	3270	325	674	875	1247	346	90	833	175	200	405	71	277	24	128	16	52	80	17	7	52	50	5	10	3	23	0	4	6	6	4	10	1	3	10	2	5	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	29714	26388	12279	4881	4033	4180	1800	1509	1405	1575	729	524	998	394	335	544	173	383	111	172	69	92	90	56	30	60	75	16	10	17	22	8	10	9	7	7	14	3	4	15	1	6	3	1	0	2	1	3	2	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south28_active	80	7075	21795	9077	1151	2162	3305	326	704	864	1250	371	104	883	177	210	479	78	334	24	139	19	61	73	21	7	51	65	4	3	4	19	1	7	5	6	5	13	0	3	10	1	4	2	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	29775	26564	12347	4826	4123	4120	1779	1517	1377	1640	704	522	919	371	342	564	180	367	113	174	60	117	113	60	32	58	76	19	16	17	18	11	7	6	7	11	10	3	3	8	1	4	3	1	0	2	2	2	3	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south29_active	80	7130	21948	9109	1134	2188	3256	342	682	846	1316	373	116	800	172	206	495	83	318	26	137	16	88	93	23	7	50	68	6	7	5	15	2	5	4	6	10	9	1	3	5	1	2	2	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	30002	26246	12193	4861	4054	4110	1815	1484	1379	1638	747	504	945	368	340	637	181	334	114	151	80	122	96	60	28	67	62	23	24	13	23	11	12	4	7	12	17	4	2	4	0	3	1	2	2	3	4	1	3	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south30_active	80	7166	21510	8960	1128	2144	3256	384	678	827	1297	391	114	823	173	195	570	82	292	35	116	22	98	79	26	7	56	54	9	13	4	19	2	10	3	3	9	16	2	1	2	0	1	1	2	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	29862	26286	12635	4728	4138	4256	1786	1591	1365	1571	678	507	833	384	298	567	184	388	125	124	81	98	94	42	30	70	46	25	21	21	56	6	11	9	7	7	20	4	5	4	3	6	11	1	0	1	1	2	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south31_active	80	7081	21564	9469	1160	2287	3275	357	745	843	1256	325	108	707	182	179	506	78	344	32	81	22	69	82	19	7	63	36	15	16	2	51	1	4	4	4	6	19	0	3	3	1	1	10	0	0	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south32_all	80	29998	24922	12155	4730	4067	4049	1840	1519	1337	1535	682	518	800	384	297	575	182	348	107	112	74	96	91	32	32	53	49	23	21	19	27	6	11	10	7	5	13	1	6	3	1	6	11	1	0	0	2	2	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0
0.03	south32_active	80	6922	20157	8937	1123	2190	3051	378	666	801	1219	319	113	666	171	159	509	70	292	34	74	18	61	77	9	9	46	39	14	14	1	24	2	6	5	3	5	13	0	3	2	0	1	10	0	0	0	2	2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
0.03	south33_all	80	29886	23381	11261	4773	3952	3884	1823	1490	1309	1421	678	535	755	362	299	519	173	317	111	105	86	104	93	40	30	43	51	22	16	17	26	10	13	10	8	6	9	1	7	6	1	5	7	1	2	1	2	2	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south33_active	80	6553	18350	7903	1096	2013	2881	413	617	739	1090	274	123	628	143	155	452	65	258	29	76	20	68	77	14	8	36	41	9	11	2	23	2	7	4	4	5	7	0	3	5	0	1	7	1	0	1	2	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south34_all	80	29868	21784	10430	4815	3780	3606	1814	1417	1281	1379	696	522	756	329	295	420	163	255	101	119	79	94	81	45	35	28	65	15	11	19	13	15	12	12	4	5	7	1	14	5	1	0	4	1	3	1	2	0	0	1	0	0	0	1	0	1	0	0	1	0	0	1	0	0
0.03	south34_active	80	6249	16581	6972	1020	1829	2553	421	546	680	1045	265	120	597	133	147	346	58	197	25	79	15	61	63	15	9	19	53	3	5	3	8	3	7	6	2	3	4	0	5	4	0	0	3	1	0	1	2	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0
0.03	south35_all	80	29730	20911	9931	4797	3676	3621	1788	1400	1266	1282	666	518	760	318	289	410	158	247	116	121	79	93	69	48	42	41	52	18	12	19	17	15	11	9	6	4	7	1	12	7	2	3	4	1	3	2	2	0	0	1	0	0	0	1	6	1	0	0	1	0	0	1	0	0
0.03	south35_active	80	6072	15540	6382	947	1698	2541	423	515	646	909	252	115	579	121	140	319	49	195	24	79	9	58	46	15	10	30	43	3	5	3	10	2	8	4	2	2	4	0	5	6	0	2	3	1	0	1	2	0	0	0	0	0	0	1	6	1	0	0	1	0	0	1	0	0
0.03	south36_all	80	29828	22150	10445	4708	3780	3767	1752	1437	1280	1416	718	522	809	320	291	433	170	270	123	133	73	86	57	49	44	47	44	19	18	13	25	14	7	12	8	4	4	1	10	4	1	3	2	1	2	1	0	0	1	1	0	0	0	1	6	0	0	0	1	0	0	1	0	0
0.03	south36_active	80	6201	16916	6915	963	1787	2708	400	528	689	1051	300	112	630	132	154	344	53	234	29	78	5	53	36	18	7	34	35	5	11	2	20	2	5	8	3	3	3	1	3	3	0	2	1	1	0	0	0	0	1	0	0	0	0	1	6	0	0	0	1	0	0	1	0	0
0.03	south37_all	80	29697	23865	11321	4693	3782	3966	1773	1441	1305	1541	744	521	810	342	305	537	158	306	121	160	73	80	60	53	53	56	52	17	24	10	26	12	7	12	13	4	1	3	5	6	1	3	2	1	1	2	0	0	1	0	1	0	0	0	6	0	0	0	1	0	0	0	0	0
0.03	south37_active	80	6452	18711	7879	1012	1877	2948	380	576	744	1183	345	116	658	155	166	462	54	263	29	101	7	50	39	23	9	43	44	5	14	1	21	4	5	9	7	4	1	3	2	5	0	2	2	1	0	0	0	0	1	0	1	0	0	0	6	0	0	0	1	0	0	0	0	0
0.03	south38_all	80	29697	25450	11965	4670	3915	4299	1815	1477	1324	1553	783	526	848	355	320	522	169	385	124	158	77	80	68	49	44	67	52	9	31	9	28	9	7	14	11	4	0	6	2	4	1	2	2	1	1	3	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	6842	20524	8622	1078	2014	3295	362	629	807	1227	389	117	708	174	166	450	68	332	29	105	12	49	51	24	8	53	44	4	22	2	25	3	4	11	7	4	0	4	1	3	0	2	2	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	29858	25981	12301	4716	4002	4382	1816	1448	1363	1617	805	475	865	352	323	636	165	378	116	149	69	89	87	50	44	74	67	15	33	11	27	9	12	15	7	5	0	7	2	5	3	1	1	1	0	3	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	7116	21227	9134	1141	2161	3390	351	655	848	1295	415	101	736	170	167	566	67	328	30	99	15	67	66	22	7	57	56	6	25	3	24	3	10	9	5	4	0	5	1	5	2	1	1	1	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	30037	25766	12327	4708	4028	4325	1839	1450	1426	1565	817	478	957	395	315	668	161	362	118	146	73	88	91	56	39	72	68	19	24	12	18	9	15	19	4	5	2	5	3	31	3	1	0	4	0	3	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	7144	21056	9175	1107	2176	3332	372	701	900	1247	424	100	830	186	160	593	61	311	26	103	18	64	74	26	7	59	57	8	16	4	14	3	12	15	3	2	1	3	1	31	2	1	0	3	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
