label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67
0.03	north16_all	80	46941	12868	15307	5490	6799	3693	4043	1337	1046	1543	649	796	369	599	310	221	235	143	267	97	241	81	51	47	37	67	39	18	31	25	12	17	12	9	10	5	2	11	5	5	4	1	0	5	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	34457	3263	12694	2350	5674	2611	3466	285	389	1266	223	617	112	486	176	52	143	32	215	23	217	41	10	12	18	55	23	10	24	23	4	11	4	2	10	0	0	11	5	5	1	1	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	47289	12869	15169	5443	6611	3695	4276	1314	1063	1557	627	810	402	722	311	233	244	145	274	95	241	86	48	46	37	64	39	19	35	28	7	19	8	9	4	4	6	7	7	2	3	2	0	5	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	north17_active	80	34765	3262	12573	2356	5461	2584	3646	265	390	1264	209	624	118	604	179	51	159	32	227	26	219	41	7	7	17	53	20	11	29	26	3	14	2	1	4	0	2	7	7	2	1	1	0	5	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	north18_all	80	47610	12891	15362	5397	6674	3622	4226	1298	1076	1560	625	814	412	725	296	223	244	149	297	94	223	78	46	43	33	46	36	31	36	29	14	14	9	7	19	3	7	4	6	0	2	3	1	1	0	5	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	north18_active	80	34846	3219	12787	2364	5556	2512	3592	277	369	1264	214	604	126	593	165	52	155	31	249	32	201	37	9	7	17	40	17	20	29	26	5	10	4	0	10	0	2	4	6	0	1	0	0	1	0	4	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	north19_all	80	47458	13028	15781	5412	6897	3641	4216	1301	1111	1756	629	865	455	759	320	214	216	144	270	91	203	76	42	47	35	55	38	26	54	36	17	13	8	3	18	4	7	6	9	0	1	4	1	1	0	4	0	0	1	2	0	0	0	0	1	0	0	0	0	2	0	0	0	0	2	1	0	0
0.03	north19_active	80	34672	3265	13169	2404	5755	2521	3587	274	393	1472	225	646	151	616	188	45	138	32	224	35	177	39	11	12	18	47	19	16	47	30	7	10	3	0	9	0	3	4	9	0	0	1	0	1	0	4	0	0	1	1	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	1	0	0
0.03	north20_all	80	47056	13143	15436	5425	7066	3656	4152	1330	1089	1848	632	846	429	733	327	218	217	139	278	106	195	75	46	42	37	79	33	33	53	27	18	10	6	3	20	5	6	6	8	3	1	4	1	7	0	4	1	0	0	2	3	0	0	0	0	0	0	0	0	2	0	0	0	0	2	1	0	0
0.03	north20_active	80	34378	3288	12882	2458	5903	2551	3533	273	392	1545	220	604	141	586	180	48	138	28	229	41	162	48	14	12	17	67	15	21	44	20	7	8	3	0	10	0	1	4	8	2	0	1	0	7	0	4	1	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0
0.03	south21_all	80	47476	12978	15268	5039	7233	3625	4198	1422	1068	1846	670	915	450	629	304	221	197	141	265	121	171	93	55	43	32	79	28	32	36	25	11	13	8	7	20	7	5	2	6	2	2	3	0	9	3	0	1	0	1	1	0	1	0	0	0	0	0	0	1	1	0	0	0	3	0	0	0	0
0.03	south21_active	80	34549	3169	12537	2135	6051	2597	3569	312	418	1518	256	710	142	491	180	52	121	24	228	45	143	55	12	12	11	73	17	19	31	22	4	4	1	2	13	1	1	2	5	2	1	0	0	9	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0
0.03	south22_all	80	47131	13116	15504	5076	7354	3638	4173	1409	1088	1789	659	901	422	677	304	219	216	148	269	122	177	82	56	38	32	69	32	28	34	28	13	13	8	5	14	6	4	2	10	1	0	2	0	2	0	0	1	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	34275	3245	12762	2221	6200	2626	3547	335	427	1459	264	713	135	535	179	54	125	29	232	42	151	45	9	13	11	64	15	14	28	25	5	10	1	1	8	1	1	2	7	1	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	47095	13116	15790	5151	7240	3686	4333	1420	1090	1672	661	859	390	658	307	208	244	140	286	122	177	88	44	49	32	71	36	22	36	34	12	12	10	5	26	7	4	2	12	2	1	2	1	1	0	0	1	0	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	34284	3262	13084	2272	6095	2647	3700	295	441	1365	257	646	129	510	180	46	148	31	248	42	142	47	2	18	11	66	20	10	31	30	3	11	1	1	20	2	1	2	8	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	46871	13182	15583	5238	7065	3654	4343	1402	1080	1671	672	818	401	655	319	212	261	137	284	113	188	87	53	51	26	94	37	14	30	31	17	11	11	5	31	8	4	1	13	2	2	3	1	2	1	2	0	0	1	3	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	34179	3338	12906	2333	5914	2570	3744	272	416	1382	263	604	128	539	185	47	161	35	246	46	155	42	8	17	11	81	20	5	24	26	6	9	2	1	23	1	0	1	9	2	1	1	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	46984	13123	15758	5297	6929	3589	4208	1423	1123	1709	686	846	417	599	330	228	241	138	285	108	172	84	56	49	27	106	35	11	33	39	12	7	16	5	26	10	3	2	14	9	2	5	3	2	1	2	0	0	1	3	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	34316	3350	13156	2363	5757	2513	3634	280	435	1419	272	606	135	489	185	48	148	31	253	46	139	45	9	21	9	89	21	4	30	32	4	4	2	1	24	2	0	2	11	9	1	1	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	47161	13100	15350	5345	6926	3552	4107	1396	1109	1706	685	850	443	681	357	223	271	141	302	118	177	74	63	52	33	86	36	14	28	36	13	6	15	5	26	9	2	6	6	11	2	6	2	1	2	2	0	0	0	3	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	34408	3374	12718	2395	5744	2515	3511	273	418	1413	267	617	152	568	201	40	171	32	262	45	146	44	10	21	11	71	20	8	24	30	4	3	3	1	24	2	0	6	6	9	1	1	0	0	1	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	47275	13122	15139	5405	7050	3536	4071	1417	1126	1631	679	878	446	661	351	228	251	138	275	128	201	79	67	52	40	67	36	17	33	24	8	11	13	7	5	9	4	6	3	11	3	4	2	1	3	4	0	0	0	0	0	0	1	2	1	0	1	8	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	34477	3407	12545	2428	5876	2495	3485	290	410	1351	245	671	165	532	192	39	143	24	235	48	176	48	15	21	17	56	21	8	29	17	1	8	2	1	3	3	0	6	3	8	2	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	47572	13021	14971	5321	7015	3533	4025	1370	1098	1576	672	882	422	647	337	223	236	140	285	120	182	75	68	52	38	70	41	22	50	28	13	13	10	12	8	7	5	10	0	4	4	6	2	0	5	3	0	0	0	0	0	1	1	2	1	0	1	8	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	34715	3305	12423	2324	5846	2478	3441	281	379	1292	242	692	146	519	190	33	144	27	252	40	159	48	17	22	16	64	24	13	43	23	3	9	1	5	6	3	0	10	0	1	2	1	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	47615	13028	14724	5244	6914	3445	3981	1331	1099	1598	679	860	407	612	327	216	245	138	258	125	213	82	73	46	35	75	41	25	54	47	13	15	9	13	10	7	4	8	1	1	5	4	1	1	4	5	0	0	0	0	0	1	1	1	1	0	1	8	0	1	0	0	0	0	0	0	0	0
0.03	south29_active	80	34717	3321	12200	2253	5754	2358	3427	260	376	1318	248	683	137	483	172	38	160	25	227	38	191	53	21	14	18	66	18	15	46	43	4	11	1	5	8	3	0	8	1	0	1	1	0	1	3	2	0	0	0	0	0	0	0	0	0	0	0	8	0	1	0	0	0	0	0	0	0	0
0.03	south30_all	80	47488	12975	15293	5163	6893	3504	3885	1301	1115	1661	674	819	394	647	331	216	217	135	279	107	213	84	67	49	30	78	36	22	58	54	17	12	11	11	12	6	2	6	1	5	5	3	1	7	2	3	0	0	0	0	0	1	0	1	1	0	0	8	0	1	0	0	0	0	0	0	0	0
0.03	south30_active	80	34734	3250	12718	2204	5753	2400	3320	256	380	1364	250	640	121	525	181	40	137	24	253	36	196	58	17	17	16	64	16	13	52	51	5	10	1	6	11	3	1	6	1	4	1	1	0	7	1	1	0	0	0	0	0	0	0	0	0	0	0	8	0	1	0	0	0	0	0	0	0	0
0.03	south31_all	80	46971	12991	15439	5353	6775	3574	4386	1354	1077	1596	706	826	435	652	336	201	210	137	252	104	239	78	56	56	35	114	37	22	47	21	13	19	13	7	4	4	7	8	8	3	0	5	1	1	0	0	2	0	1	1	2	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
0.03	south31_active	80	34525	3249	12847	2367	5616	2532	3787	267	391	1301	267	631	147	530	190	40	130	30	207	51	209	50	16	23	17	100	23	11	42	17	5	17	4	1	4	2	3	6	8	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south32_all	80	47521	12844	15655	5314	6819	3581	4374	1408	1029	1606	717	838	408	700	322	194	202	126	188	110	199	73	53	46	44	109	37	23	40	21	9	27	11	7	8	4	4	3	9	2	1	3	0	0	1	2	3	0	0	0	2	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	1
0.03	south32_active	80	35030	3282	12983	2301	5697	2563	3789	272	374	1330	257	636	123	570	174	42	112	29	147	46	168	42	16	26	21	96	24	9	36	16	2	23	3	0	7	1	2	0	9	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south33_all	80	47321	13009	15766	5366	6830	3660	4134	1378	1066	1597	712	845	399	682	336	187	214	113	189	98	235	72	47	50	43	104	45	27	29	23	9	24	13	5	10	5	2	2	6	7	1	3	0	2	1	2	3	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1
0.03	south33_active	80	34827	3387	13069	2301	5711	2613	3569	270	378	1320	265	654	120	560	179	39	132	25	153	36	200	37	16	30	20	90	28	16	25	18	2	20	2	0	8	1	1	1	6	4	0	1	0	2	1	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south34_all	80	47353	12984	15693	5418	6997	3712	4006	1371	1121	1590	725	884	420	660	315	184	218	127	199	115	189	95	49	46	54	71	38	35	31	23	10	23	11	5	10	5	6	4	11	6	1	3	0	2	2	3	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	34737	3364	13022	2318	5869	2637	3439	272	408	1297	250	696	114	544	160	35	138	30	166	45	156	57	16	26	27	62	22	19	27	16	3	18	1	1	8	0	2	2	11	4	0	1	0	2	2	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	47403	13201	15682	5367	6963	3836	3950	1386	1101	1644	698	869	408	650	333	183	235	141	231	119	193	88	46	56	47	63	39	33	33	35	11	14	9	5	3	4	7	5	11	5	1	2	0	2	3	3	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	34524	3440	13066	2326	5819	2738	3358	295	398	1347	245	651	107	529	176	32	155	31	196	45	156	54	18	29	28	53	19	21	30	29	2	10	2	2	1	0	1	2	10	3	0	0	0	2	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	47458	13143	15710	5313	6815	3681	4137	1376	1097	1654	679	876	402	632	308	215	230	155	248	118	215	91	54	57	46	87	35	24	37	28	13	9	11	5	6	3	8	4	11	3	0	1	0	2	3	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south36_active	80	34505	3386	13055	2335	5639	2596	3562	282	422	1365	237	653	118	496	157	45	152	34	210	45	189	57	17	29	24	75	12	14	32	26	5	6	5	2	3	0	1	1	10	1	0	0	0	2	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south37_all	80	47325	13067	15688	5133	6762	3632	4209	1381	1078	1713	689	903	377	612	313	218	227	154	296	114	197	84	52	55	39	90	33	20	38	31	13	11	11	6	9	4	5	7	5	1	0	1	1	0	3	1	3	3	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
0.03	south37_active	80	34398	3356	13041	2217	5579	2564	3596	288	402	1405	239	669	111	478	172	51	156	31	249	41	169	44	12	21	18	77	15	9	31	28	5	8	7	2	7	1	0	3	4	1	0	0	0	0	3	0	1	3	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
0.03	south38_all	80	47116	13082	15329	5154	6789	3486	4261	1378	1081	1741	678	867	402	617	306	243	222	150	285	98	199	89	58	57	42	81	28	14	28	33	18	12	9	6	13	4	2	8	5	2	0	2	1	0	4	2	4	3	1	1	1	0	0	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0
0.03	south38_active	80	34394	3271	12663	2183	5609	2430	3658	290	397	1440	240	647	130	502	177	47	151	25	238	31	174	46	11	20	12	69	13	8	21	31	5	8	6	1	9	1	0	6	4	1	0	1	0	0	4	1	2	3	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
0.03	south39_all	80	47118	12988	15224	5303	6897	3576	4323	1324	1071	1731	685	841	418	606	333	218	235	151	277	95	214	68	61	57	45	71	29	16	33	18	19	14	9	7	16	3	2	13	7	1	1	2	1	2	5	3	4	3	2	1	1	0	0	1	0	1	2	1	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	34540	3233	12621	2222	5690	2503	3729	275	385	1416	257	639	136	500	181	41	155	28	234	31	188	29	15	20	15	61	13	9	25	14	7	10	5	2	12	1	0	11	5	0	0	1	0	2	5	1	2	3	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	47366	13117	15083	5258	7169	3616	4326	1325	1100	1633	655	816	415	703	328	218	246	148	232	105	200	81	62	60	41	69	28	20	30	19	17	14	11	6	12	2	5	11	8	2	1	1	5	4	5	3	1	5	2	1	0	0	0	1	0	1	2	1	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	34819	3245	12481	2236	5950	2525	3757	276	380	1347	249	614	139	583	183	47	148	29	195	35	172	46	19	21	16	62	14	12	24	13	6	10	6	3	9	1	2	9	5	1	0	1	3	2	5	1	1	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
