label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65
0.03	south23_all	80	42462	20303	7455	10680	3204	1963	1549	2129	1242	882	1355	431	558	271	432	226	256	124	117	121	76	89	52	56	68	75	54	18	21	15	19	8	15	7	14	13	6	3	4	1	5	2	0	2	2	0	1	9	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south23_active	80	24465	12254	3745	6790	1591	875	696	1280	680	440	908	169	338	143	263	120	161	51	62	59	40	55	24	33	37	43	37	8	8	9	9	5	8	3	13	9	5	1	3	0	5	2	0	1	1	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	42217	20222	7402	10734	3230	1977	1555	2064	1191	907	1381	435	599	269	485	229	217	126	120	106	78	65	49	58	60	53	59	17	22	19	18	9	12	6	16	15	9	4	6	2	6	1	1	2	2	1	1	3	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south24_active	80	24383	12107	3634	6736	1589	875	693	1246	649	473	913	183	354	140	315	122	132	54	62	63	41	41	24	39	33	19	46	4	7	10	10	7	7	5	15	12	8	1	4	0	6	1	1	1	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	41984	20190	7411	10501	3227	2000	1509	2078	1172	945	1323	425	648	300	507	279	249	125	128	121	75	86	48	64	57	52	58	19	27	23	13	9	7	7	28	19	11	4	3	2	6	0	2	0	3	2	1	3	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south25_active	80	24347	12132	3677	6543	1570	890	674	1245	611	497	857	191	405	156	333	152	150	63	64	75	37	50	21	44	43	19	41	5	14	12	5	3	3	6	19	16	11	1	1	0	6	0	2	0	2	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	41843	20200	7330	10203	3165	2008	1506	2161	1148	961	1298	438	663	315	499	271	262	119	139	147	71	80	45	59	49	49	51	20	27	20	8	11	6	14	27	8	8	5	2	2	7	0	2	0	1	2	0	2	2	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	24372	12136	3655	6313	1516	894	687	1277	579	515	854	217	397	158	317	169	158	54	77	89	35	46	18	45	39	20	38	6	18	11	4	6	4	12	18	7	8	1	1	0	6	0	2	0	1	1	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	41856	20267	7464	10042	3157	2015	1550	2266	1175	981	1372	435	642	318	463	270	309	117	119	165	81	74	48	64	48	39	46	17	26	24	12	14	3	12	26	12	7	5	0	2	5	0	1	0	1	2	0	2	2	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	24333	12151	3722	6196	1534	898	715	1381	589	539	923	224	370	157	296	158	178	49	64	108	40	39	19	46	38	20	31	4	19	16	6	8	1	9	16	12	7	2	0	0	4	0	1	0	1	1	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	42119	20106	7500	9974	3179	1976	1564	2277	1210	969	1419	437	590	308	451	270	287	130	130	166	86	71	54	70	46	43	34	19	24	23	10	12	13	14	16	11	4	3	4	0	4	1	1	0	0	0	0	2	1	2	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0
0.03	south28_active	80	24587	12083	3726	6221	1554	871	721	1409	609	540	942	218	332	146	271	153	162	56	72	106	44	40	22	50	33	27	20	6	17	16	6	9	8	8	7	11	4	1	3	0	3	1	1	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	41912	20157	7559	10172	3264	1953	1545	2272	1170	942	1366	443	609	285	393	250	255	141	129	148	84	63	52	68	52	53	28	18	27	24	10	11	12	10	11	10	4	4	6	4	3	2	3	1	1	1	0	2	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
0.03	south29_active	80	24446	12107	3724	6345	1620	879	720	1414	604	504	902	218	348	132	222	137	137	59	64	100	44	31	22	40	34	37	12	6	20	15	6	7	7	3	8	10	4	2	3	2	3	1	2	1	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	41654	19922	7422	10303	3260	1934	1534	2238	1153	934	1327	442	591	303	413	270	254	134	141	133	83	69	55	63	56	61	28	16	27	19	13	12	19	11	7	8	3	5	6	4	4	4	3	1	1	2	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
0.03	south30_active	80	24247	11972	3689	6440	1665	864	707	1400	608	506	847	211	349	136	257	141	144	60	69	91	45	38	25	36	36	47	11	9	18	11	6	6	13	2	4	7	3	3	3	2	2	2	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south31_all	80	41753	20136	7260	10596	3179	1928	1583	2133	1180	848	1361	401	594	275	446	280	287	138	144	166	95	88	53	69	57	40	61	9	27	20	14	14	21	7	9	11	10	2	4	1	3	2	1	2	1	0	0	4	1	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	24309	12001	3716	6792	1576	884	705	1270	640	459	836	183	335	121	269	168	160	65	81	98	53	43	23	42	37	26	47	5	20	11	8	5	13	3	5	7	3	1	2	1	1	1	1	1	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	41905	19836	7180	10346	3180	1947	1558	2171	1216	827	1416	416	623	273	493	290	289	126	129	182	97	75	53	89	47	44	52	13	21	20	17	11	16	8	8	8	6	1	5	2	3	3	1	0	0	1	1	6	0	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	24550	11727	3643	6603	1595	853	671	1320	679	440	918	192	348	114	299	170	165	60	75	108	56	39	25	59	29	26	36	9	12	12	12	6	10	4	4	5	2	0	2	2	0	1	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	41846	19782	7325	10366	3166	1994	1608	2179	1217	840	1409	412	573	280	487	315	285	125	113	181	87	79	45	90	53	42	57	16	12	19	18	8	18	5	8	9	5	1	4	2	3	5	1	0	1	1	4	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	24428	11710	3687	6549	1585	852	685	1300	666	441	924	175	317	114	303	184	157	56	59	111	51	46	29	59	35	24	28	11	8	8	13	5	13	4	5	8	3	0	1	2	2	3	1	0	1	0	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	42187	19955	7377	10490	3214	2026	1540	2207	1183	823	1320	390	600	279	509	323	273	106	122	165	77	64	45	82	49	49	68	19	10	16	13	6	11	7	3	14	6	2	3	2	5	3	0	0	1	2	4	2	0	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	24681	11904	3742	6695	1584	867	648	1347	628	429	847	163	351	122	315	174	150	48	62	98	43	35	26	57	33	31	40	14	4	7	9	4	6	4	3	11	5	1	1	2	2	2	0	0	1	0	3	2	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	42212	20177	7402	10405	3221	2016	1580	2245	1189	862	1283	413	614	290	450	323	276	110	127	159	66	66	53	58	50	49	62	18	11	21	9	10	11	8	4	11	7	4	4	1	5	2	0	2	1	1	4	1	0	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	24640	12134	3711	6697	1556	863	689	1357	609	466	811	169	356	132	267	172	144	56	67	101	30	41	28	29	32	31	39	14	2	11	7	7	5	4	2	8	5	2	2	1	2	2	0	2	1	0	3	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	42244	20249	7324	10351	3166	1996	1562	2261	1189	897	1303	432	597	289	437	302	260	111	138	150	66	61	45	57	63	52	50	16	15	19	10	11	13	11	10	12	8	4	4	3	3	0	0	2	1	1	2	1	0	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	24570	12340	3657	6785	1533	850	691	1355	601	494	797	197	350	129	258	161	140	61	85	97	31	31	18	29	44	33	36	12	3	8	7	5	7	6	7	9	6	3	4	3	1	0	0	2	1	0	2	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	42314	20396	7347	10028	3149	2021	1559	2306	1193	908	1402	449	558	286	412	272	250	123	131	187	82	77	55	53	66	50	45	9	18	19	11	15	18	9	11	12	11	4	5	3	4	0	0	3	1	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	4
0.03	south37_active	80	24513	12386	3700	6450	1491	883	686	1365	619	492	897	194	315	137	236	150	131	55	81	133	40	40	24	26	47	31	38	6	5	9	7	7	14	4	7	8	8	2	4	3	4	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south38_all	80	41977	20636	7383	10251	3124	1997	1570	2299	1224	931	1378	448	539	279	460	274	244	119	134	173	87	94	52	65	59	62	28	7	21	16	13	12	20	11	9	9	9	3	4	4	4	0	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	4
0.03	south38_active	80	24342	12483	3722	6521	1438	879	666	1392	645	486	889	199	290	125	282	172	137	55	75	118	43	57	26	35	42	44	20	2	7	7	5	5	18	6	6	6	6	1	3	3	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south39_all	80	41333	20749	7425	10478	3159	2021	1556	2207	1151	956	1303	429	516	265	474	277	276	122	127	200	83	110	56	63	65	68	37	13	16	12	13	16	20	7	8	13	9	4	5	3	4	1	1	2	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	4
0.03	south39_active	80	24045	12363	3750	6522	1472	897	660	1330	630	494	839	184	278	123	293	170	168	43	66	128	41	69	27	36	43	45	25	4	9	7	4	8	18	3	4	5	5	1	3	1	4	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south40_all	80	41310	20840	7438	10616	3279	2022	1533	2217	1174	904	1217	396	547	277	482	310	301	124	120	174	73	101	48	66	57	71	33	18	17	17	8	13	11	8	10	10	4	5	2	2	3	3	1	2	1	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	23986	12447	3724	6642	1581	889	642	1347	636	475	745	165	316	123	282	183	185	45	56	113	39	62	18	38	38	42	17	4	8	10	1	6	7	4	5	4	2	2	1	0	2	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
