label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48
0.03	south21_active	80	9516	3299	4407	1029	622	413	213	142	430	111	216	32	252	10	24	19	7	8	7	4	31	34	5	3	5	14	2	0	2	1	1	1	2	0	0	3	0	0	0	0	0	0	13	0	0	0	0	0	0
0.03	south22_all	80	13964	5228	5185	1736	1115	773	511	370	481	199	321	115	275	61	65	45	27	29	27	10	27	52	4	9	4	12	4	2	3	5	2	1	2	0	0	4	2	0	0	0	0	0	13	0	0	0	0	0	1
0.03	south22_active	80	9534	3278	4410	1038	645	391	224	151	382	115	257	23	254	14	24	18	6	11	9	5	20	48	3	4	3	12	4	0	1	4	2	1	2	0	0	3	0	0	0	0	0	0	13	0	0	0	0	0	0
0.03	south23_all	80	13935	5268	5034	1713	1095	739	552	358	506	209	308	113	329	65	55	46	29	30	25	11	24	66	4	11	4	12	7	0	1	4	2	1	2	0	1	3	2	0	0	0	0	0	13	0	0	0	0	0	0
0.03	south23_active	80	9509	3319	4249	1036	598	378	251	135	402	107	246	22	303	24	22	18	8	11	9	5	18	63	2	4	4	12	5	0	1	3	2	1	2	0	1	2	0	0	0	0	0	0	13	0	0	0	0	0	0
0.03	south24_all	80	13650	5190	4896	1685	1095	752	560	370	494	225	289	108	328	64	49	41	27	27	22	20	27	58	5	8	2	8	7	1	0	3	1	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	9168	3245	4104	1003	583	376	244	143	395	122	235	22	301	23	19	16	7	8	8	7	22	54	2	3	2	8	5	1	0	3	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	13132	4999	4419	1634	1041	706	527	373	481	245	260	114	304	67	52	39	24	22	25	21	29	45	6	7	7	12	8	1	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	8581	3045	3612	909	527	361	215	136	384	132	205	29	271	22	13	15	6	7	6	8	26	42	4	2	5	12	4	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	12536	4809	4234	1624	996	729	488	375	431	232	252	116	256	61	54	38	27	22	21	22	23	40	8	6	8	9	6	1	0	0	0	2	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0
0.03	south26_active	80	7831	2810	3373	857	472	352	175	125	340	123	190	30	211	13	10	15	6	5	4	7	21	37	4	3	6	8	2	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
0.03	south27_all	80	11962	4636	3931	1516	981	702	467	381	411	222	231	104	203	64	60	35	33	24	19	20	16	46	10	6	9	13	5	2	1	1	0	4	2	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0
0.03	south27_active	80	7108	2576	3032	752	441	311	160	120	306	121	166	29	159	15	10	10	11	10	5	6	13	42	5	3	7	9	2	2	0	1	0	1	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
0.03	south28_all	80	11954	4617	4008	1527	1009	690	486	360	430	210	216	118	211	72	60	36	39	26	21	15	17	46	10	7	9	14	5	2	1	1	0	4	2	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0
0.03	south28_active	80	7033	2542	3057	766	464	307	177	108	325	108	154	25	170	17	9	18	15	10	5	2	6	44	4	6	5	8	2	2	0	1	0	1	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
0.03	south29_all	80	11932	4684	3944	1564	1040	667	478	376	422	203	213	111	208	83	55	48	44	31	31	15	19	27	9	7	5	17	0	4	1	2	1	3	4	1	1	1	0	0	0	0	0	5	0	0	0	1	0	0	0
0.03	south29_active	80	7008	2539	2994	784	482	298	183	122	323	99	154	23	172	19	11	22	16	11	7	2	8	25	5	6	2	11	0	3	0	1	1	1	2	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
0.03	south30_all	80	11781	4699	3888	1599	1091	673	480	373	446	197	197	124	185	88	60	55	40	30	32	14	31	18	14	9	4	12	1	3	0	2	6	1	2	1	1	1	0	0	0	0	0	5	0	0	0	1	0	0	0
0.03	south30_active	80	6952	2495	2954	820	523	312	188	129	339	87	141	25	157	21	13	23	13	10	5	4	12	16	8	7	1	10	0	2	0	1	6	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
0.03	south31_all	80	13417	5350	5118	1743	1092	767	506	333	578	257	257	130	285	72	53	38	28	29	19	16	34	23	11	12	8	12	4	3	1	3	3	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	9012	3382	4314	1029	558	378	230	129	463	146	193	30	251	17	18	16	5	9	5	5	24	20	8	6	3	9	2	1	0	3	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	12840	5133	4697	1789	1041	735	497	340	504	256	233	132	287	71	62	37	23	22	21	16	31	29	10	12	8	13	4	5	1	3	4	1	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0
0.03	south32_active	80	8314	3067	3818	999	516	359	203	124	390	132	174	28	251	18	20	19	5	9	6	6	23	25	5	4	3	9	1	2	0	2	3	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south33_all	80	12341	4797	4135	1722	981	728	502	347	498	247	204	128	258	72	62	39	22	22	22	14	17	27	8	11	8	12	4	5	2	2	3	2	2	1	1	2	0	1	0	0	1	0	0	1	0	0	0	0	0
0.03	south33_active	80	7641	2710	3269	913	489	341	196	100	381	107	147	31	221	16	17	19	4	12	7	4	11	25	4	1	5	6	2	2	0	1	3	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0
0.03	south34_all	80	11959	4615	3780	1673	966	742	492	375	470	228	205	124	206	73	56	42	27	26	22	19	15	21	11	9	9	9	6	7	3	2	1	2	2	1	1	2	0	1	0	0	1	0	0	1	0	0	0	0	0
0.03	south34_active	80	7179	2470	2896	852	459	334	166	109	360	101	149	33	172	17	12	19	6	11	6	3	10	20	3	1	6	2	2	4	0	1	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0
0.03	south35_all	80	11958	4569	3737	1643	969	724	478	379	428	210	218	125	193	73	57	45	33	28	19	23	19	13	13	6	10	9	5	5	4	2	5	4	1	1	2	2	0	0	4	0	1	0	1	0	0	0	0	0	0
0.03	south35_active	80	7127	2444	2850	800	461	317	180	105	337	97	151	37	162	16	13	21	10	11	5	1	13	12	5	0	7	2	1	3	0	1	5	2	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
0.03	south36_all	80	11915	4649	3780	1633	986	717	470	381	416	194	219	120	186	73	48	38	37	35	23	19	26	17	12	3	11	8	6	7	3	0	4	2	2	0	3	2	0	0	4	0	0	2	1	0	0	0	0	0	0
0.03	south36_active	80	7062	2464	2873	798	482	311	166	113	321	105	141	33	159	15	13	17	10	12	6	1	21	15	3	0	7	3	1	3	0	0	4	2	2	0	1	1	0	0	0	0	0	2	1	0	0	0	0	0	0
0.03	south37_all	80	11885	4691	3943	1628	1000	703	478	371	401	191	219	122	212	68	51	47	39	31	21	17	34	20	7	3	11	10	4	6	3	0	4	2	2	1	3	1	0	0	4	0	1	2	1	0	0	0	0	0	0
0.03	south37_active	80	7046	2523	3027	804	482	314	181	115	309	101	137	31	183	16	15	24	9	11	6	3	30	18	4	0	7	6	0	3	0	0	4	2	2	1	1	1	0	0	0	0	1	2	1	0	0	0	0	0	0
0.03	south38_all	80	11732	4658	3947	1635	1071	735	482	346	417	203	205	134	197	64	49	41	34	23	20	16	32	24	4	3	12	10	5	5	3	0	3	2	2	1	3	1	1	1	4	0	1	2	0	0	0	0	0	0	0
0.03	south38_active	80	6914	2492	3027	806	532	314	184	117	317	99	133	33	168	17	11	22	6	9	6	5	27	19	2	0	4	7	0	1	1	0	3	1	2	1	1	0	1	0	0	0	1	2	0	0	0	0	0	0	0
0.03	south39_all	80	11667	4740	3919	1618	1053	733	466	351	424	220	204	127	222	66	55	38	34	19	22	18	31	21	4	3	11	10	7	2	3	2	1	2	2	1	2	1	1	1	0	0	1	0	0	0	0	0	0	0	0
0.03	south39_active	80	6865	2552	3001	801	510	295	170	119	299	100	126	33	194	21	12	18	6	6	6	5	26	16	3	1	4	9	1	0	1	2	1	0	1	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south40_all	80	11536	4754	3911	1611	1040	709	468	361	419	226	192	106	197	73	50	38	32	18	27	16	13	25	6	7	9	10	4	3	3	2	1	2	1	0	0	1	1	1	0	0	1	1	0	0	0	0	0	0	0
0.03	south40_active	80	6855	2569	2989	795	505	272	169	125	281	103	126	27	163	21	8	18	7	6	9	3	9	21	5	4	4	9	1	1	1	2	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
