label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126	Otu127	Otu128
0.03	south24_all	80	12995	2335	2546	997	923	897	960	737	939	409	278	494	165	447	350	182	129	181	97	185	129	78	51	52	49	48	53	43	51	42	122	49	29	20	23	57	14	15	11	19	16	12	16	26	25	16	6	13	8	4	4	10	3	7	2	5	6	2	2	8	6	2	5	3	1	1	1	1	9	4	3	2	1	0	1	0	1	1	0	2	3	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	8489	1159	1649	483	501	578	618	450	647	230	144	343	79	281	232	106	75	120	50	110	76	38	35	29	26	24	27	24	23	27	87	29	18	5	9	46	7	8	7	9	10	4	13	19	17	14	4	9	4	2	0	6	2	5	0	1	2	1	0	6	2	1	3	1	1	1	0	1	7	2	3	1	1	0	0	0	1	1	0	2	2	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	13095	2271	2508	1048	926	953	961	733	924	394	275	466	166	437	339	191	141	182	104	205	150	73	55	58	46	47	52	47	46	61	114	62	31	23	27	38	19	24	6	14	16	13	14	21	20	17	6	11	9	4	9	7	3	9	4	7	4	4	3	8	4	1	7	6	2	1	2	0	10	2	1	1	1	0	0	0	1	2	0	2	3	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south25_active	80	8518	1161	1618	529	513	607	638	452	650	231	144	309	80	276	227	113	82	124	58	125	92	33	32	29	23	20	27	29	20	37	92	45	19	8	10	30	9	16	5	8	10	5	8	14	9	10	4	9	5	2	4	2	2	6	0	3	1	1	0	5	1	1	2	3	2	1	0	0	6	0	1	1	1	0	0	0	1	1	0	2	2	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south26_all	80	12969	2352	2497	1077	913	937	921	748	906	361	295	426	159	435	293	168	144	175	91	224	149	66	53	46	42	45	41	52	39	56	84	64	35	26	27	38	19	32	8	19	13	9	15	17	23	20	5	19	8	8	16	7	6	10	4	9	3	6	4	10	3	2	6	6	2	0	1	1	9	2	1	0	1	0	0	0	0	1	0	3	2	0	1	0	0	1	0	0	0	0	0	3	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south26_active	80	8403	1249	1557	555	512	567	625	482	601	202	156	270	71	284	190	99	88	124	50	141	95	26	24	23	21	20	22	33	22	30	68	52	20	10	7	29	5	22	6	9	8	3	8	9	13	12	4	16	5	3	7	3	3	7	1	4	1	2	0	7	1	2	1	3	2	0	0	1	6	0	1	0	1	0	0	0	0	0	0	3	1	0	1	0	0	1	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south27_all	80	12926	2376	2550	1044	891	988	937	697	917	363	286	429	156	419	267	165	131	179	95	237	136	67	56	48	42	41	46	44	39	51	89	57	34	29	23	39	20	38	12	19	18	11	13	19	19	26	4	15	8	7	14	6	7	8	6	13	1	8	4	8	0	3	9	6	1	1	1	1	8	0	1	0	1	2	0	0	0	1	0	2	1	0	0	0	1	0	0	1	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south27_active	80	8462	1271	1600	532	511	578	637	462	580	201	155	256	78	281	173	101	76	117	56	171	86	33	21	25	19	17	28	28	24	27	68	46	19	11	6	26	7	30	4	9	11	6	7	15	10	16	2	12	3	3	7	3	3	5	3	6	0	3	1	7	0	2	5	3	1	0	0	1	6	0	1	0	1	2	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south28_all	80	12998	2420	2496	999	893	949	956	717	922	371	309	433	172	434	273	169	137	168	99	222	124	64	51	49	33	41	45	41	39	50	93	50	29	25	26	53	21	39	15	21	11	10	20	21	17	22	7	13	13	7	15	5	6	7	3	9	2	6	4	7	1	2	6	5	0	1	2	1	7	1	2	0	1	2	0	0	0	1	0	2	1	0	0	0	1	0	0	1	0	0	0	3	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	2	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0.03	south28_active	80	8593	1293	1547	508	480	557	639	463	565	200	161	257	83	290	168	108	83	106	60	166	71	32	19	28	16	19	26	26	29	27	74	37	13	9	10	36	7	26	5	12	7	5	14	18	10	15	4	12	5	3	8	3	2	4	3	5	0	3	1	7	1	1	5	3	0	0	1	1	7	1	0	0	1	2	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0.03	south29_all	80	12896	2419	2549	946	899	914	1014	725	902	380	309	408	180	422	287	172	128	165	100	237	120	68	47	59	41	38	44	46	39	44	81	47	27	27	26	59	18	42	18	21	13	12	23	19	9	20	7	12	13	7	6	3	3	6	4	5	4	8	6	1	1	1	9	4	2	3	2	0	2	1	3	1	1	2	0	0	0	0	0	1	0	0	0	0	1	0	0	1	3	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0.03	south29_active	80	8514	1286	1628	479	471	525	662	463	541	212	171	237	87	293	177	111	75	106	58	168	70	39	21	35	17	18	23	22	26	25	61	30	12	10	15	44	7	29	7	15	8	5	20	17	6	15	3	11	4	3	4	2	1	1	4	2	1	2	2	1	1	0	8	1	1	2	1	0	2	1	0	1	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0.03	south30_all	80	12706	2413	2483	936	878	889	970	735	884	377	305	422	185	451	309	178	132	167	101	237	120	72	51	68	46	32	46	52	34	53	61	53	19	20	24	55	20	44	15	22	9	13	27	13	8	15	8	8	13	4	7	3	4	7	3	2	6	5	6	3	3	0	5	3	3	3	2	0	6	1	3	1	1	1	0	1	0	0	0	0	0	5	0	0	1	0	0	1	3	0	0	0	0	0	0	1	1	0	0	3	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0.03	south30_active	80	8344	1242	1562	452	458	521	621	487	551	211	164	267	87	314	170	114	70	113	58	160	73	41	21	35	19	14	24	26	19	35	47	33	8	10	14	41	10	30	6	16	5	6	22	9	5	10	5	6	5	2	6	2	1	1	3	1	3	1	2	3	1	0	4	1	1	2	1	0	6	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	3	0	0	0	0	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0.03	south31_all	80	13099	2419	2439	947	832	889	979	769	797	368	249	410	169	408	340	166	141	154	106	255	109	73	53	51	37	33	52	56	32	61	62	33	28	26	17	37	13	47	15	19	8	14	34	26	14	31	4	18	5	13	9	5	3	5	12	5	4	2	4	9	3	4	2	5	2	4	2	0	4	0	1	3	2	0	2	2	6	2	0	0	2	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	3	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south31_active	80	8638	1255	1519	480	443	512	658	475	496	192	129	249	78	281	202	79	77	96	57	181	58	39	21	29	18	14	31	32	16	39	37	26	14	14	8	25	2	28	10	12	4	7	15	21	10	25	2	14	5	5	5	3	1	2	8	3	1	0	2	9	1	0	2	2	1	3	0	0	3	0	0	3	1	0	2	1	6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	13145	2435	2355	915	858	922	1043	769	812	352	246	389	180	395	348	175	148	159	109	217	103	59	60	59	46	40	55	42	24	72	69	41	27	27	13	46	13	41	10	21	7	14	30	22	25	33	4	17	4	14	7	6	1	3	11	6	5	2	6	9	3	3	2	9	3	1	4	0	4	2	1	0	1	1	0	4	0	2	0	0	2	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0
0.03	south32_active	80	8662	1245	1481	458	461	554	672	477	525	186	130	246	76	260	213	81	73	111	63	157	46	31	24	32	24	17	30	27	17	47	38	26	13	11	7	25	3	20	6	12	4	8	18	19	15	24	1	13	4	6	3	3	1	0	8	2	2	1	2	9	1	0	2	6	2	0	0	0	3	1	1	0	0	1	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	13330	2393	2411	939	885	967	1054	753	877	352	263	425	184	407	332	178	150	169	114	232	116	67	57	58	58	38	43	37	30	71	87	46	24	23	20	49	18	37	13	21	6	14	29	17	31	34	7	21	0	11	7	9	2	4	9	5	7	3	6	3	6	3	4	5	2	0	2	3	2	3	1	0	4	4	0	4	1	1	0	0	1	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	1	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
0.03	south33_active	80	8932	1248	1480	460	499	591	672	481	587	196	144	272	76	269	193	86	74	118	71	174	64	27	28	27	34	16	21	23	20	47	48	30	13	11	14	24	4	17	8	11	4	7	21	13	19	23	4	17	0	5	2	6	1	0	5	0	1	1	2	3	1	0	4	4	1	0	0	2	1	1	1	0	2	4	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	13131	2335	2415	947	915	970	1082	780	927	365	279	436	179	408	355	167	154	181	124	232	117	62	55	60	59	41	35	39	35	52	83	46	26	17	19	47	21	37	7	18	6	14	17	17	28	20	6	20	3	8	6	8	3	4	10	5	7	3	5	7	5	3	5	6	3	0	2	3	2	4	1	2	5	5	2	4	1	1	1	0	2	7	0	0	0	0	0	0	0	2	0	0	1	0	0	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south34_active	80	8767	1239	1454	467	502	598	688	478	637	212	151	302	81	256	214	82	77	132	83	160	71	22	26	29	33	17	15	26	18	37	49	28	19	7	11	24	4	20	4	10	5	7	13	10	17	8	4	14	3	5	2	5	2	0	5	2	1	1	1	6	1	2	4	6	1	0	0	2	0	1	1	1	3	5	2	1	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	13069	2320	2466	963	883	965	1082	793	951	365	274	435	180	448	350	174	128	181	116	233	122	59	58	50	62	40	33	44	44	46	69	55	29	16	19	36	23	39	9	25	7	17	17	24	21	26	8	14	8	9	5	10	3	9	10	9	6	2	5	7	5	3	5	4	2	0	4	3	2	3	0	2	4	4	2	4	1	2	1	0	2	4	0	0	0	0	0	0	1	2	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	8733	1246	1443	456	490	595	668	488	643	217	152	311	79	310	216	99	64	134	77	159	83	25	30	29	34	16	13	27	20	31	41	41	21	10	10	21	5	22	5	17	6	12	12	14	14	11	6	8	6	5	2	6	2	5	7	4	1	1	2	6	1	2	3	4	0	0	1	2	0	1	0	1	3	4	2	0	1	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	13048	2349	2424	975	866	950	1043	793	977	364	259	461	175	486	352	164	129	188	119	252	121	65	61	49	57	45	42	46	44	41	67	62	30	19	16	24	21	43	18	26	5	13	18	27	15	31	3	9	10	9	6	10	4	10	11	7	4	3	8	6	3	4	4	3	2	0	4	2	5	5	4	2	2	4	2	2	1	1	1	0	3	4	0	0	1	0	0	1	2	2	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
0.03	south36_active	80	8740	1269	1462	473	458	578	645	475	670	211	144	320	74	336	223	94	71	139	75	152	81	30	30	27	31	17	19	26	19	28	36	49	25	10	9	18	5	22	8	19	5	7	13	16	12	19	3	5	6	5	3	7	3	7	6	4	0	1	3	5	2	2	1	2	0	0	2	1	2	3	4	1	1	4	2	0	1	0	0	0	0	3	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	12957	2389	2532	957	847	943	1009	765	962	370	259	429	199	438	323	166	123	181	114	252	115	67	59	52	44	44	51	46	40	55	61	65	31	24	14	30	16	36	21	21	11	19	16	26	11	33	5	10	9	10	5	9	3	12	8	8	9	3	9	3	1	3	3	1	1	0	5	1	3	3	4	2	0	0	0	2	0	1	0	0	5	0	0	0	1	2	0	1	3	2	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
0.03	south37_active	80	8638	1242	1555	474	451	580	627	444	651	219	140	286	80	292	217	98	64	124	78	149	73	35	28	28	22	17	23	25	19	33	29	49	22	13	6	22	8	17	9	13	8	7	11	13	8	25	2	5	5	5	2	6	1	10	4	3	6	2	4	1	1	1	1	0	0	0	3	1	2	3	4	1	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	12992	2411	2460	961	839	909	1019	763	959	385	255	446	191	414	325	164	117	185	106	246	102	80	57	49	41	44	44	46	34	60	58	70	29	20	18	34	10	48	18	21	8	16	20	16	12	36	7	13	9	6	9	8	5	10	9	7	15	4	9	2	2	1	2	1	0	0	3	1	5	2	5	3	0	1	0	1	0	3	0	0	4	0	0	0	1	3	0	1	2	0	0	2	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
0.03	south38_active	80	8651	1255	1533	492	456	559	636	458	647	232	144	283	76	268	217	91	61	111	71	159	68	44	23	24	21	16	21	24	19	34	29	53	20	10	9	26	7	22	8	13	5	6	14	8	8	29	3	8	4	3	5	5	2	7	5	3	12	2	5	1	1	0	1	0	0	0	2	1	2	2	4	0	0	1	0	0	0	3	0	0	1	0	0	0	0	2	0	1	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	12754	2346	2450	954	833	941	978	773	945	371	268	453	171	402	315	149	106	185	102	190	95	78	55	50	37	36	47	47	38	70	52	60	33	16	16	40	13	32	16	12	10	17	19	11	8	31	7	13	7	10	9	9	6	8	8	7	16	4	7	4	3	2	2	3	0	1	2	0	3	1	4	3	0	2	0	0	0	3	1	0	3	1	1	0	0	3	0	0	1	0	0	2	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
0.03	south39_active	80	8474	1205	1536	474	460	599	616	463	619	235	146	273	70	275	209	76	46	109	62	128	64	41	21	25	18	13	25	24	26	39	27	48	23	11	7	25	9	15	3	6	6	8	14	6	4	24	2	6	2	7	6	3	3	6	5	3	14	2	4	2	0	0	0	1	0	0	1	0	1	1	2	0	0	1	0	0	0	3	0	0	1	1	1	0	0	2	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south40_all	80	10810	2196	2171	948	753	849	866	674	827	360	243	400	140	348	283	137	103	173	95	152	83	69	54	42	43	48	43	36	32	58	52	44	30	10	25	35	14	36	12	9	9	14	20	9	6	21	5	11	4	10	11	11	8	6	11	7	17	3	4	3	4	2	1	4	0	1	2	0	4	0	4	3	0	3	0	2	1	3	2	0	2	1	2	0	0	3	1	0	0	0	0	1	0	1	0	0	0	2	0	0	0	0	0	0	0	1	0	5	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0
0.03	south40_active	80	6921	1115	1301	472	406	544	517	403	537	210	129	232	59	230	178	63	52	103	49	105	54	42	20	20	21	22	23	18	20	29	34	35	19	8	10	18	8	17	3	4	6	8	15	6	4	14	2	9	0	7	6	5	4	3	5	3	15	1	3	2	0	0	0	1	0	0	1	0	0	0	2	0	0	2	0	2	0	3	1	0	0	1	1	0	0	2	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
