label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42
0.03	north13_active	80	16613	6217	3370	801	474	503	517	151	244	86	180	75	44	32	38	11	17	6	12	13	5	6	10	3	1	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	25796	9867	5200	1597	928	891	785	328	397	178	249	134	85	67	58	22	31	13	24	18	10	7	15	4	2	2	1	1	0	1	2	0	3	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	16547	6183	3272	829	424	487	468	155	234	83	164	84	43	38	38	10	16	5	15	12	4	5	9	4	1	1	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	26149	9865	5282	1647	946	876	837	332	406	159	237	134	79	62	63	32	36	12	21	15	14	2	13	7	1	5	2	1	2	1	2	0	3	0	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	16863	6229	3310	858	422	468	483	149	245	74	153	86	35	30	44	12	19	5	13	8	5	0	7	6	1	4	1	1	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	26460	9845	5354	1688	894	863	827	319	381	152	256	128	75	61	75	35	31	14	31	19	10	5	16	8	5	7	2	2	2	0	2	0	1	0	0	0	1	0	0	0	0	0	0
0.03	north16_active	80	17106	6225	3423	871	396	460	455	154	210	74	161	74	31	31	51	13	15	5	20	13	4	3	9	7	3	6	1	2	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0
0.03	north17_all	80	26389	9780	5386	1680	930	859	845	326	368	159	249	126	66	56	79	45	27	11	23	19	11	6	7	10	5	7	3	2	2	1	1	0	1	0	0	0	1	0	0	0	0	0	0
0.03	north17_active	80	17138	6216	3511	888	428	475	484	152	212	77	154	66	27	24	51	16	16	2	16	15	6	4	3	7	3	5	1	2	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north18_all	80	26089	10014	5324	1658	933	848	845	319	359	182	263	150	78	57	67	46	25	11	28	18	8	8	10	7	5	7	2	1	0	2	2	0	1	0	0	0	1	0	0	0	0	0	0
0.03	north18_active	80	16911	6459	3476	866	454	471	510	158	199	88	160	85	35	24	43	18	18	4	18	16	5	5	7	5	3	4	0	1	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north19_all	80	25670	10057	5305	1662	921	857	833	320	397	185	265	151	89	56	56	44	30	14	28	15	11	8	18	11	3	5	4	0	0	2	1	1	1	0	1	0	0	0	0	0	0	0	0
0.03	north19_active	80	16610	6548	3445	861	449	497	520	152	221	84	157	88	45	27	33	16	20	6	17	12	7	5	15	8	1	2	2	0	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0
0.03	north20_all	80	25557	10126	5135	1636	953	869	841	313	421	193	287	153	95	59	51	37	26	15	29	20	12	9	17	10	2	8	2	0	0	3	1	1	0	0	1	0	0	0	0	0	0	0	0
0.03	north20_active	80	16504	6558	3248	839	454	513	510	142	244	83	178	92	45	35	28	15	18	7	13	13	5	5	13	9	0	2	2	0	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0
0.03	south21_all	80	10974	6730	3672	3220	1339	670	464	545	446	370	124	150	121	66	48	32	18	22	12	14	13	10	7	8	6	7	2	0	2	1	2	1	3	0	0	0	0	0	0	1	0	0	0
0.03	south21_active	80	5027	3868	2157	2046	736	297	230	303	273	244	61	94	71	39	20	15	7	7	6	4	5	8	3	5	1	3	1	0	0	0	1	0	3	0	0	0	0	0	0	1	0	0	0
0.03	south22_all	80	11162	7050	3798	3352	1410	671	491	575	447	394	110	151	138	69	50	31	23	24	11	10	16	14	8	5	5	9	3	1	3	2	3	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	5201	4188	2271	2125	809	292	236	324	276	252	54	91	81	33	25	14	12	10	6	2	6	9	3	3	0	5	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	11285	7424	3846	3440	1472	657	546	615	500	397	110	139	125	68	49	40	25	18	12	7	18	17	8	5	5	7	4	2	5	1	1	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	5372	4473	2253	2184	863	292	275	356	298	251	54	81	70	35	24	20	14	9	7	3	10	12	4	3	0	4	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	11376	7611	3890	3666	1567	644	573	615	515	426	123	140	139	76	45	38	23	18	14	13	14	12	6	4	1	8	4	2	3	2	1	2	0	1	1	0	0	0	0	2	0	0	0
0.03	south24_active	80	5464	4607	2296	2289	932	290	301	370	315	283	52	79	83	40	21	20	15	11	9	8	9	8	3	1	0	6	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	11407	7716	3848	3780	1585	676	562	629	541	414	140	124	152	82	37	35	26	20	16	12	13	11	7	7	2	7	3	2	2	2	0	2	0	0	1	0	0	0	0	2	0	0	0
0.03	south25_active	80	5479	4649	2280	2414	928	321	297	386	341	277	62	77	79	51	11	17	12	11	12	8	9	7	3	3	2	6	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	11467	7701	3923	3885	1631	663	537	662	543	426	156	141	153	76	32	34	27	20	15	14	10	10	7	8	3	4	1	1	1	1	0	2	0	1	3	0	0	0	0	2	0	0	0
0.03	south26_active	80	5498	4613	2324	2558	931	303	283	424	332	306	66	92	91	47	11	16	14	10	11	8	4	6	2	5	2	3	1	0	1	0	0	1	0	0	2	0	0	0	0	0	0	0	0
0.03	south27_all	80	11501	7550	3902	3785	1571	648	526	630	543	411	149	155	149	69	36	32	29	25	18	11	8	13	4	8	4	2	2	0	1	0	0	2	0	1	2	0	0	0	0	2	0	0	0
0.03	south27_active	80	5482	4551	2293	2540	897	293	255	397	328	266	67	94	85	45	11	14	15	13	13	4	3	9	0	5	2	2	1	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	south28_all	80	11425	7490	3912	3735	1540	587	554	636	543	383	147	151	147	60	42	42	34	21	16	11	4	16	5	10	4	4	2	0	1	0	0	2	1	1	2	1	0	1	0	0	0	0	0
0.03	south28_active	80	5391	4506	2314	2492	889	259	277	394	318	246	67	85	103	34	20	23	15	12	7	2	0	11	0	8	2	3	1	0	1	0	0	0	1	0	2	0	0	0	0	0	0	0	0
0.03	south29_all	80	11492	7475	3880	3665	1555	577	540	625	535	388	132	142	142	57	46	38	29	20	18	9	5	19	3	7	2	3	3	0	4	1	0	4	3	0	1	1	0	1	0	1	0	1	0
0.03	south29_active	80	5381	4531	2275	2377	903	258	275	373	308	252	63	79	101	35	19	21	12	12	8	3	1	15	0	4	1	2	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0
0.03	south30_all	80	11550	7522	3865	3699	1490	602	546	641	539	347	130	140	120	58	48	43	26	15	13	11	4	16	4	7	3	3	4	3	4	1	0	3	3	0	1	1	0	1	0	1	0	1	0
0.03	south30_active	80	5451	4557	2244	2394	871	283	281	380	321	228	62	80	75	33	22	23	10	10	4	4	2	11	0	5	2	2	2	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0
0.03	south31_all	80	11114	7090	3700	3464	1407	587	561	643	458	378	130	153	116	74	54	34	26	23	13	8	9	14	11	8	2	2	0	4	1	3	0	1	2	1	0	1	0	0	0	0	0	0	0
0.03	south31_active	80	5227	4184	2231	2218	812	278	287	393	296	227	55	100	83	40	35	15	16	12	8	3	8	8	8	5	2	2	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	11192	7244	3745	3434	1445	590	562	642	411	420	134	150	114	73	53	44	29	24	10	7	7	9	10	9	3	4	0	4	2	2	0	1	2	1	0	2	1	0	0	0	0	0	0
0.03	south32_active	80	5296	4236	2258	2225	838	280	289	432	274	278	53	107	79	40	33	19	15	12	5	4	6	7	6	4	2	2	0	4	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0
0.03	south33_all	80	11335	7401	3907	3537	1452	598	558	633	406	403	146	161	140	77	46	50	24	25	11	5	6	16	7	9	2	2	1	1	1	3	0	1	1	1	0	2	1	0	0	0	0	0	0
0.03	south33_active	80	5365	4337	2300	2307	845	288	282	439	259	273	55	115	93	44	24	22	13	12	4	4	5	12	4	4	1	0	1	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0
0.03	south34_all	80	11369	7454	4009	3469	1535	601	557	592	452	438	139	145	169	82	40	55	23	37	17	6	5	13	6	5	2	2	2	0	1	1	0	1	1	1	0	2	1	0	0	0	0	0	0
0.03	south34_active	80	5322	4437	2347	2243	892	272	290	414	276	308	63	98	97	52	17	27	12	20	8	4	3	9	3	2	1	0	2	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0
0.03	south35_all	80	11322	7492	3904	3455	1518	592	545	552	543	426	149	148	176	83	42	43	30	29	20	5	7	18	3	3	1	1	3	0	1	1	0	1	0	1	0	0	2	0	1	0	0	0	0
0.03	south35_active	80	5295	4600	2256	2242	879	261	293	367	342	275	75	89	96	57	19	21	13	16	12	4	1	14	1	1	1	1	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	11292	7504	3902	3530	1561	577	563	568	605	427	130	144	184	81	44	37	27	24	14	7	7	17	1	2	2	2	5	0	0	2	0	1	0	1	0	1	1	0	1	0	0	0	0
0.03	south36_active	80	5232	4628	2292	2320	919	270	308	372	398	288	63	88	109	57	24	19	11	15	9	4	1	13	0	1	2	2	4	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0
0.03	south37_all	80	11391	7479	3863	3640	1521	604	546	587	665	390	141	147	149	78	49	32	31	13	12	7	8	14	2	1	3	3	5	0	0	1	0	1	0	0	0	1	1	1	1	0	0	0	0
0.03	south37_active	80	5353	4580	2256	2411	903	273	301	390	427	268	62	79	94	55	24	16	12	10	7	3	2	11	0	1	2	2	3	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0
0.03	south38_all	80	11376	7484	3978	3664	1472	614	550	636	592	394	139	154	152	73	49	25	24	15	10	17	6	18	1	3	4	3	4	1	1	3	1	0	0	0	0	1	0	1	1	0	0	0	0
0.03	south38_active	80	5394	4493	2381	2366	863	295	284	428	382	290	57	81	102	45	27	10	12	11	6	3	2	15	0	2	2	2	2	1	1	2	1	0	0	0	0	1	0	1	0	0	0	0	0
0.03	south39_all	80	11334	7639	3945	3670	1427	647	581	685	568	367	134	149	143	63	43	23	27	22	13	18	7	12	4	4	4	2	4	1	1	2	1	0	0	0	0	1	0	1	0	3	0	0	1
0.03	south39_active	80	5405	4532	2329	2394	805	292	288	456	367	253	63	81	92	31	23	10	13	12	7	3	3	8	2	3	2	1	2	1	1	1	1	0	0	0	0	0	0	1	0	3	0	0	0
0.03	south40_all	80	11377	7581	3899	3605	1408	631	546	657	548	373	136	140	131	66	43	34	29	24	18	18	10	18	4	4	1	1	1	1	2	2	1	0	1	0	0	1	0	1	0	3	0	0	1
0.03	south40_active	80	5447	4508	2332	2336	793	290	272	439	371	242	70	77	85	32	22	15	15	10	14	2	4	12	2	3	0	1	0	1	2	1	1	0	1	0	0	0	0	1	0	3	0	0	0
