label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55
0.03	north10_active	80	1108	591	1392	650	151	140	45	58	44	61	59	25	15	14	15	7	9	8	5	6	4	6	2	2	1	1	3	1	3	0	3	2	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	2096	1057	2233	966	256	304	121	111	83	97	125	45	35	28	23	25	25	16	11	10	11	4	7	7	9	8	3	1	3	1	11	1	1	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_active	80	1059	550	1526	591	127	169	58	52	44	43	73	11	15	17	13	14	15	12	8	3	7	1	4	2	6	6	1	1	0	1	3	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	2069	1042	2283	939	273	279	119	113	84	88	135	32	35	27	25	29	23	19	19	11	13	5	9	8	7	7	3	1	1	0	9	2	1	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_active	80	1038	553	1563	559	130	150	59	46	51	45	87	9	16	13	12	17	12	16	14	3	10	2	5	3	3	6	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	2117	1042	2352	918	266	266	118	117	79	84	131	34	34	26	22	24	22	10	23	8	11	6	7	7	8	7	1	0	1	0	4	2	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	1058	534	1597	567	130	153	47	54	46	42	76	10	18	10	12	13	9	9	14	2	10	2	3	5	4	6	0	0	0	0	3	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	2108	1045	2396	965	267	291	112	123	94	80	126	32	35	24	23	20	24	10	22	7	10	8	12	5	7	6	1	1	0	0	4	1	3	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	1025	528	1591	621	129	180	50	58	56	48	81	15	18	8	11	13	11	9	12	4	9	5	8	4	4	5	0	0	0	0	3	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	2091	1103	2303	1010	256	274	122	120	82	85	116	35	30	20	23	17	26	8	12	8	10	9	18	2	1	0	1	2	0	1	13	0	4	0	0	2	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	1049	576	1508	675	121	164	58	68	43	51	74	15	17	9	11	12	13	3	3	3	7	5	14	2	1	0	0	1	0	0	13	0	3	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	2050	1076	2231	1011	254	273	123	121	91	90	124	39	31	24	18	15	26	14	17	11	6	8	19	1	1	1	1	3	1	5	16	2	4	0	0	3	1	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	1023	563	1441	699	118	153	64	67	46	54	73	21	12	12	8	10	15	8	5	5	3	4	16	1	1	0	0	1	1	4	11	1	3	0	0	3	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	2049	1063	2175	962	263	257	128	108	90	90	105	34	32	20	20	28	29	19	15	10	8	7	16	1	3	1	1	2	1	7	16	2	1	3	0	4	1	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	1055	597	1432	659	121	133	69	61	47	49	60	19	12	12	9	21	17	10	7	4	5	1	14	1	1	0	0	1	1	4	11	1	1	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	2079	1060	2219	958	247	252	134	105	85	101	104	33	35	14	16	25	27	22	12	8	6	7	9	3	6	1	2	1	1	7	5	3	0	3	0	2	1	1	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north18_active	80	1074	595	1489	663	111	133	64	55	42	54	54	19	13	8	10	18	12	15	6	3	4	0	8	2	1	0	1	0	1	4	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north19_all	80	2130	1078	2149	888	226	244	141	94	85	99	98	37	31	18	20	26	28	25	8	9	6	7	11	5	9	0	1	1	0	4	10	2	0	3	1	1	2	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north19_active	80	1092	582	1440	596	101	137	69	45	45	56	61	20	12	8	11	17	10	20	4	3	5	2	9	3	1	0	1	0	0	2	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north20_all	80	2166	1134	2006	978	231	248	135	92	74	92	107	46	30	19	24	19	21	21	13	10	6	5	6	5	11	1	4	0	1	1	6	2	2	3	1	0	1	2	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north20_active	80	1088	632	1330	671	104	144	60	46	42	51	61	23	9	6	14	9	8	18	6	5	4	3	4	2	3	0	3	0	1	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south21_all	80	1776	1032	477	316	210	167	197	93	103	67	211	64	38	80	26	47	14	23	8	7	10	12	8	16	3	4	3	3	2	0	7	0	0	5	0	1	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	792	553	233	148	81	68	118	46	51	26	132	36	22	51	13	22	6	10	4	2	7	8	5	6	1	3	1	2	0	0	6	0	0	1	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	1766	1039	515	313	210	161	186	85	106	61	170	68	37	80	31	46	15	19	8	11	12	16	10	20	3	3	3	4	2	0	7	0	1	3	0	1	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	773	544	254	145	81	67	109	43	55	24	112	36	19	55	17	24	8	8	5	5	8	11	6	9	1	3	1	3	0	0	6	0	1	1	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	1790	1050	556	323	211	169	176	93	108	57	162	62	30	75	29	51	15	17	6	7	12	15	12	14	3	7	1	2	0	1	2	1	1	3	0	2	4	0	2	0	3	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	780	548	269	159	83	63	98	50	62	27	124	36	18	54	16	31	7	6	4	4	6	8	7	12	1	6	0	2	0	1	1	1	1	1	0	0	3	0	2	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	1773	996	578	315	215	171	158	84	113	62	153	55	31	73	36	47	17	12	7	10	10	15	16	18	0	5	1	1	0	2	3	1	1	1	2	1	4	0	2	0	4	1	0	2	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	779	524	292	151	89	68	82	47	73	31	120	31	14	48	16	27	9	5	4	7	4	10	8	15	0	4	0	1	0	2	2	1	1	0	1	0	2	0	2	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	1770	983	581	306	214	185	168	87	118	69	162	56	40	66	36	55	17	19	8	7	13	9	21	12	3	7	1	2	1	2	5	5	0	1	2	2	4	0	0	0	4	2	0	2	0	2	0	0	0	1	0	0	0	0	0	0
0.03	south25_active	80	786	506	292	151	92	69	82	52	75	36	114	29	20	44	16	29	8	8	2	4	5	6	5	9	0	6	0	1	1	2	5	4	0	0	1	0	2	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	1726	996	573	304	208	166	165	96	113	65	152	47	38	75	29	49	16	21	9	13	12	10	29	32	4	5	1	4	2	3	6	4	0	1	4	2	2	0	0	0	1	2	0	2	1	0	0	0	0	1	0	0	0	0	0	0
0.03	south26_active	80	766	522	291	131	89	69	87	50	73	31	92	26	19	58	11	24	7	13	2	7	4	6	13	27	0	5	0	2	2	2	5	3	0	0	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	1738	1031	560	330	229	164	177	94	98	65	166	49	43	90	25	57	16	19	11	11	14	12	24	36	5	7	2	5	2	2	6	7	1	2	2	2	0	0	0	0	1	2	0	0	1	0	0	0	0	1	0	0	0	0	0	0
0.03	south27_active	80	766	543	282	141	96	66	102	47	59	34	97	27	23	68	11	31	7	13	3	5	4	8	13	32	1	6	0	2	2	1	5	6	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	1740	1031	537	330	230	173	151	97	120	56	181	50	44	101	26	53	12	12	12	15	10	11	23	47	5	8	5	5	2	1	2	6	2	2	2	2	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	766	564	261	132	96	70	89	43	68	30	116	31	25	76	13	31	7	9	4	6	2	6	19	42	2	5	1	1	2	0	1	6	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	1794	1044	531	337	224	167	151	76	120	57	193	60	43	83	23	39	14	14	9	12	8	10	28	23	5	6	4	4	3	3	1	3	3	2	2	0	1	0	0	1	0	0	1	3	0	0	0	0	2	0	1	0	0	0	0	0
0.03	south29_active	80	806	581	261	142	94	68	88	33	59	27	113	40	26	58	8	23	10	13	3	5	2	5	22	20	2	2	1	0	2	1	1	3	1	1	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south30_all	80	1814	1031	516	340	220	170	155	91	107	53	174	60	35	63	27	37	14	17	7	9	12	5	30	24	6	4	4	3	3	4	1	1	3	2	0	0	1	0	0	1	0	1	1	3	0	1	0	0	2	0	1	0	0	1	0	0
0.03	south30_active	80	820	571	258	144	102	67	92	48	49	18	103	35	20	36	11	24	9	14	2	4	3	2	24	20	3	1	1	1	2	2	1	1	1	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south31_all	80	1787	1078	517	336	219	170	191	96	104	48	148	53	32	69	23	45	15	14	11	9	17	6	14	22	4	8	1	3	4	1	2	5	3	1	0	2	1	0	0	2	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south31_active	80	827	597	244	163	108	74	109	46	48	23	100	35	17	49	15	37	9	13	7	2	9	5	12	17	2	5	1	2	2	0	0	4	2	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	1787	1076	503	338	207	156	200	93	109	46	154	52	42	69	24	44	17	17	17	12	14	7	14	31	5	4	3	2	4	1	2	5	2	1	0	1	1	0	0	2	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south32_active	80	809	576	236	154	101	68	122	46	57	20	88	38	21	47	16	34	8	13	10	5	9	5	12	18	2	2	1	1	2	1	0	4	2	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	1829	1081	521	323	207	161	211	103	113	44	153	60	36	78	21	46	17	15	16	14	14	13	12	38	7	0	2	2	4	2	2	5	0	1	0	1	0	1	0	1	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0
0.03	south33_active	80	824	587	257	146	98	74	126	44	57	16	84	37	17	56	15	36	9	7	10	7	10	11	10	26	4	0	0	1	2	1	1	4	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	1786	1028	554	307	216	164	201	115	106	47	156	68	34	93	25	34	16	22	17	13	15	10	14	27	6	0	2	2	1	2	2	11	0	1	0	1	3	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
0.03	south34_active	80	798	557	292	147	100	74	124	54	57	15	85	37	16	66	17	21	9	9	12	6	12	8	9	17	3	0	0	2	0	1	1	10	0	1	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	1774	1027	539	310	208	179	200	123	121	51	146	64	28	81	23	43	16	20	9	11	15	13	10	20	9	0	3	2	1	1	1	9	0	0	0	1	4	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	1	0
0.03	south35_active	80	789	563	285	152	106	69	116	55	68	17	95	32	12	51	13	26	8	8	6	7	11	10	5	18	8	0	1	1	0	0	1	9	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	1784	1034	531	331	201	192	205	122	123	47	144	64	35	83	25	66	15	17	8	9	15	11	16	20	10	0	1	2	1	0	0	9	0	0	0	1	5	2	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	2	0
0.03	south36_active	80	783	536	263	169	102	67	117	54	68	15	83	37	17	56	13	47	6	8	4	7	12	8	6	19	8	0	1	1	0	0	0	9	0	0	0	0	4	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south37_all	80	1784	1032	533	314	190	171	191	112	111	45	130	56	40	69	25	62	15	17	9	7	11	11	19	21	8	4	2	4	2	0	0	2	0	0	0	0	6	3	0	1	0	0	0	1	1	0	0	1	0	0	0	2	0	0	1	0
0.03	south37_active	80	787	532	246	162	93	68	100	51	59	17	83	27	22	44	14	49	5	10	4	7	8	8	6	17	6	4	1	3	1	0	0	2	0	0	0	0	5	3	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
0.03	south38_all	80	1830	1020	526	314	194	163	204	104	113	55	168	52	41	72	32	60	10	21	12	7	8	10	25	25	4	4	1	3	2	0	4	1	0	0	4	1	2	3	0	2	0	0	0	1	1	0	0	0	0	0	0	2	0	0	1	0
0.03	south38_active	80	799	520	250	149	88	64	101	45	64	27	120	28	26	47	21	51	3	15	5	5	5	6	10	19	2	4	0	3	1	0	0	1	0	0	4	1	2	3	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
0.03	south39_all	80	1799	958	535	307	207	149	193	115	113	59	167	53	44	63	31	43	11	32	16	9	10	6	22	21	4	6	2	5	1	1	4	1	2	0	5	1	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
0.03	south39_active	80	782	495	256	147	93	66	103	49	57	33	119	31	28	39	23	33	7	21	9	4	6	4	11	14	3	4	1	5	1	0	0	1	2	0	4	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south40_all	80	1769	1004	568	322	215	142	201	110	115	63	159	67	50	59	24	41	12	30	15	9	11	5	27	25	3	3	2	7	2	3	4	0	4	0	5	1	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	775	547	289	147	100	53	99	49	67	31	117	40	33	38	18	30	8	19	10	2	7	3	15	20	2	1	1	5	0	0	0	0	2	0	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
