label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54
0.03	north8_active	80	590	481	176	114	122	273	176	166	82	110	30	14	23	13	38	44	9	2	12	1	1	10	0	5	5	0	6	0	0	1	1	0	0	4	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
0.03	north9_all	80	1335	904	334	249	213	460	256	247	125	197	51	25	36	22	44	51	15	8	17	4	3	17	5	7	6	1	9	1	1	0	1	1	0	4	3	0	0	1	1	0	0	1	0	0	0	1	3	0	0	1	0	0	0	0	0
0.03	north9_active	80	603	509	163	121	120	306	166	169	81	132	30	11	23	12	26	37	11	3	10	1	1	12	3	4	3	0	5	0	1	0	1	0	0	4	3	0	0	1	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0
0.03	north10_all	80	1326	885	348	267	230	468	272	221	109	219	42	25	33	23	49	51	14	5	14	4	9	19	7	4	7	1	7	1	3	0	1	0	0	3	4	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0
0.03	north10_active	80	609	511	169	135	130	297	167	135	70	148	23	12	20	10	28	33	8	4	9	2	4	14	4	4	3	0	4	0	3	0	1	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
0.03	north11_all	80	1357	815	349	250	193	388	204	218	108	189	45	29	36	13	39	32	11	7	9	5	5	7	5	4	15	4	8	1	2	3	0	1	0	0	0	0	1	0	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north11_active	80	637	452	170	120	120	242	129	159	68	111	28	14	29	4	19	13	8	2	3	2	4	6	3	0	9	4	6	1	0	2	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	1378	859	355	265	200	370	234	221	107	193	52	32	32	18	44	45	14	14	10	4	7	17	4	3	14	4	8	0	6	5	0	4	0	1	0	0	0	0	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north12_active	80	650	471	160	127	126	215	157	158	79	123	33	16	25	7	21	24	6	8	7	1	4	13	3	0	12	4	4	0	4	4	0	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	1360	886	360	291	214	373	249	243	106	176	49	30	27	18	52	62	11	16	13	2	9	22	4	2	18	4	8	0	7	5	0	3	0	1	0	1	0	0	2	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0
0.03	north13_active	80	646	482	153	155	132	214	158	174	78	114	32	15	22	5	31	40	3	10	9	0	5	17	3	1	17	4	2	0	4	4	0	2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north14_all	80	1335	942	362	284	242	377	242	284	108	155	47	30	25	18	58	53	11	17	12	4	7	20	4	1	20	2	6	0	5	6	0	3	0	1	0	1	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
0.03	north14_active	80	620	527	152	146	139	232	154	168	78	107	29	14	19	5	39	38	4	12	10	0	3	14	4	1	19	2	1	0	4	5	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north15_all	80	1273	871	385	273	232	371	227	256	115	151	41	33	27	19	49	54	3	11	8	5	9	18	5	1	12	0	2	0	7	6	0	1	0	0	0	1	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
0.03	north15_active	80	585	494	175	134	125	239	146	144	79	98	28	11	21	5	38	37	2	8	6	1	4	14	5	1	11	0	0	0	6	5	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north16_all	80	1243	857	361	243	210	358	209	209	110	132	40	34	32	19	50	38	9	10	7	8	6	12	7	1	9	0	0	0	4	2	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	570	482	157	116	102	215	146	111	70	93	25	14	25	6	37	21	4	8	6	3	2	7	6	1	8	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	1271	805	343	248	206	309	203	215	116	130	31	37	41	25	32	48	15	6	13	7	10	12	6	2	5	0	2	0	3	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	572	444	157	114	111	180	116	153	73	77	16	19	25	10	22	29	7	6	9	4	3	7	5	2	3	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	1287	846	326	248	211	332	200	238	112	143	32	34	35	27	42	61	20	8	17	8	7	14	7	3	16	0	2	0	1	0	1	0	0	0	3	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
0.03	north18_active	80	576	477	150	126	113	210	108	179	75	79	12	22	20	12	32	33	9	5	10	6	2	9	5	3	15	0	1	0	1	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	1318	870	320	243	229	339	223	241	99	156	32	31	31	22	44	56	19	8	17	5	6	21	4	3	14	0	2	2	4	0	1	0	0	0	2	0	0	0	0	1	0	4	0	0	0	1	0	0	0	0	0	0	0	0	1
0.03	north19_active	80	589	500	158	134	128	232	133	181	65	86	13	21	18	10	33	35	10	4	10	5	1	15	1	2	13	0	1	1	2	0	1	0	0	0	2	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	1317	848	337	240	243	379	223	194	92	168	40	33	32	22	46	69	18	8	16	8	6	21	5	4	18	0	7	3	4	2	1	1	0	0	2	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	1
0.03	north20_active	80	595	494	168	134	132	278	147	133	57	103	20	21	21	10	35	52	10	3	7	6	3	17	3	2	17	0	6	2	2	2	1	1	0	0	2	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	1288	897	332	249	240	428	253	263	97	221	47	43	34	20	55	92	16	14	14	6	9	24	3	3	13	2	3	2	2	3	1	2	0	2	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0
0.03	south21_active	80	589	502	148	126	126	285	174	179	54	134	27	27	20	13	31	62	5	9	5	4	3	11	2	3	6	1	3	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0
0.03	south22_all	80	1282	901	340	248	223	402	259	272	100	211	43	35	33	20	75	86	15	10	15	5	7	45	3	4	13	1	3	0	3	2	3	2	0	2	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0
0.03	south22_active	80	600	499	149	120	127	256	177	182	56	129	25	21	20	12	49	62	6	7	6	3	2	26	2	4	4	0	2	0	1	1	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0
0.03	south23_all	80	1294	882	343	215	225	357	254	247	118	217	48	26	25	27	89	79	14	10	13	5	12	46	5	4	16	2	8	1	3	0	4	2	0	2	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0
0.03	south23_active	80	597	482	168	99	122	218	173	147	65	135	28	13	16	13	65	58	5	8	6	2	6	25	2	3	6	0	7	0	1	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0
0.03	south24_all	80	1248	868	379	221	231	388	247	238	123	205	41	25	24	28	90	61	12	8	15	5	12	44	7	4	13	1	9	2	1	1	6	1	0	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	586	482	192	99	132	257	159	143	76	121	27	12	13	12	64	37	5	5	7	3	7	22	1	3	6	0	7	1	1	0	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	1282	867	381	230	250	415	227	223	125	222	41	29	29	29	64	60	13	9	6	5	10	31	7	6	14	1	11	2	1	4	4	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	617	502	200	108	135	291	147	144	80	143	22	16	13	14	46	43	5	6	3	4	6	23	0	4	7	0	10	1	0	3	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	1275	862	400	243	229	441	240	212	128	216	37	33	28	28	47	59	18	10	8	6	9	13	7	7	6	1	11	1	2	4	3	0	0	0	0	4	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	595	526	197	113	126	306	149	139	82	151	22	17	13	13	30	44	12	6	3	5	5	9	1	4	2	0	10	1	0	3	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	1321	923	379	264	228	438	222	235	128	201	36	38	34	23	51	55	29	9	13	6	7	12	5	5	7	3	11	1	2	4	2	0	0	0	0	4	1	2	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0
0.03	south27_active	80	623	565	184	141	126	306	143	159	84	134	17	19	20	13	32	46	24	5	9	3	3	8	2	3	5	0	5	1	0	3	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	1305	940	395	291	240	361	231	243	134	179	34	31	35	23	72	33	30	8	11	6	2	14	6	6	26	3	6	0	2	4	2	0	0	1	1	4	2	2	0	0	0	0	0	1	0	0	0	0	0	0	1	0	2	1	0
0.03	south28_active	80	583	557	182	155	134	253	149	164	91	135	19	17	22	8	46	25	25	2	8	1	1	9	4	3	23	0	1	0	0	4	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
0.03	south29_all	80	1320	952	376	277	225	366	219	283	127	164	35	27	34	18	79	34	30	9	10	8	2	13	5	5	34	3	5	1	4	2	1	2	0	1	1	2	1	2	0	0	0	0	0	1	0	0	0	1	0	0	1	0	2	1	0
0.03	south29_active	80	625	526	176	149	122	250	143	183	84	119	20	13	22	5	52	22	23	2	7	2	2	9	4	3	26	0	0	0	3	2	0	1	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0
0.03	south30_all	80	1296	912	354	277	206	345	229	257	125	141	37	25	30	17	66	36	11	9	5	10	3	18	5	5	33	1	2	1	4	2	1	2	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0
0.03	south30_active	80	618	493	164	139	112	217	144	150	80	103	23	11	18	5	46	21	7	3	2	3	3	14	3	3	24	0	1	0	4	2	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0
0.03	south31_all	80	1332	887	387	280	209	352	284	288	99	187	40	43	38	26	43	53	7	8	15	9	11	17	8	3	21	1	4	3	1	1	1	1	0	2	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	591	524	201	143	119	230	183	190	75	122	26	29	32	19	28	32	3	3	10	3	10	16	5	1	4	0	1	3	1	0	1	1	0	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	1326	888	389	295	226	360	269	258	121	225	41	29	33	27	48	49	8	6	11	8	12	11	7	3	19	6	4	3	1	1	1	1	2	2	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	578	515	201	147	122	241	177	171	94	138	23	20	26	18	26	35	5	2	8	5	10	10	3	1	2	2	1	3	1	0	1	1	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	1355	885	366	279	179	427	227	263	124	219	39	30	43	24	53	42	14	4	12	9	13	21	6	4	18	7	2	2	1	0	1	0	2	2	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	598	493	191	141	94	291	146	166	94	150	23	16	30	14	31	30	9	1	9	4	10	11	3	2	2	3	0	2	1	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	1356	856	372	268	181	450	226	260	125	223	42	29	38	24	58	32	18	3	7	7	12	27	4	4	9	9	1	2	3	0	0	0	2	1	0	2	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0
0.03	south34_active	80	606	464	191	146	97	311	150	161	89	151	22	14	23	13	37	22	11	0	4	3	6	13	2	3	1	4	0	0	3	0	0	0	2	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0
0.03	south35_all	80	1305	822	376	254	178	422	201	246	111	207	46	32	31	20	68	26	18	2	6	6	11	29	3	3	8	6	1	2	5	2	0	0	2	1	10	2	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0
0.03	south35_active	80	573	450	191	143	102	285	132	162	70	125	25	15	15	12	41	18	10	0	3	3	5	13	1	2	0	4	1	0	4	2	0	0	2	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0
0.03	south36_all	80	1311	773	369	240	185	344	215	213	105	164	43	37	24	21	70	55	16	7	6	3	10	15	1	3	9	3	5	3	6	4	0	0	0	0	10	1	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0
0.03	south36_active	80	593	405	177	135	104	235	143	136	65	92	20	18	12	11	45	33	10	3	3	2	4	5	0	1	2	1	5	1	5	3	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0
0.03	south37_all	80	1275	786	379	239	201	312	211	198	105	148	41	39	27	19	50	66	14	7	5	4	5	7	3	2	6	1	6	1	6	5	1	0	0	0	11	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	565	419	181	119	119	210	137	138	64	74	19	25	15	10	25	44	8	3	2	3	1	4	0	0	3	1	5	1	4	3	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	1297	763	360	228	208	282	225	169	92	110	30	45	28	16	47	78	15	11	6	4	4	8	3	5	6	1	6	1	6	5	1	0	1	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	595	399	166	111	119	186	134	110	50	75	12	29	16	6	20	55	10	5	2	3	1	3	1	2	3	1	5	1	4	2	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	1280	794	345	224	235	281	213	168	90	115	29	44	33	19	50	63	17	10	9	6	3	9	3	5	4	1	7	2	4	4	2	0	1	1	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	580	418	164	111	130	183	124	112	54	70	16	27	18	7	24	44	9	5	4	4	0	5	1	3	1	1	5	2	3	2	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	1273	720	348	229	210	288	207	200	95	125	31	46	36	17	53	25	13	7	13	7	2	11	2	5	7	0	3	1	12	2	2	0	1	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	589	387	165	114	115	189	126	127	62	76	16	26	19	5	30	18	6	3	5	4	1	6	2	3	7	0	1	1	2	1	2	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
