label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54
0.03	north11_active	80	46977	13168	14496	2009	1969	4273	1199	328	424	191	180	109	537	161	52	77	179	62	30	71	31	16	52	4	34	5	5	11	2	8	1	4	0	0	0	2	2	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	62575	21093	17544	5802	4019	5089	2127	1388	1069	722	572	391	630	304	180	154	196	113	75	93	65	42	82	7	27	9	15	21	4	11	6	3	4	2	1	4	1	2	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north12_active	80	46393	13090	14346	1993	1919	4165	1156	342	433	208	188	104	514	177	51	67	165	59	36	73	29	13	75	1	19	4	4	18	3	7	1	3	0	1	0	3	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	61211	20655	17161	5721	4014	5075	2152	1417	1037	713	584	389	653	294	177	177	217	106	75	87	65	39	77	10	46	10	10	20	6	11	5	1	3	2	1	3	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	45041	12638	13896	1934	1889	4157	1157	346	423	199	178	85	538	181	46	71	184	46	37	70	29	12	70	2	37	5	4	16	5	8	1	1	0	1	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	60400	20607	16881	5794	4011	5133	2124	1412	1027	720	587	400	634	273	173	180	211	106	81	101	58	40	68	21	54	12	11	19	8	8	6	0	4	4	2	1	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	44053	12430	13625	1922	1850	4199	1119	327	429	194	153	90	522	166	49	81	171	41	32	75	26	13	61	2	44	5	5	16	7	4	1	0	1	1	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	59537	20350	16643	5752	4023	5012	2118	1354	1027	744	580	387	630	268	190	164	196	103	89	93	56	34	41	27	56	15	12	16	12	7	5	2	3	3	1	0	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	43132	12062	13319	1834	1813	4085	1080	292	408	183	142	92	524	162	51	77	152	39	38	66	31	16	29	6	49	8	5	12	9	3	1	2	1	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	59904	20595	16777	5667	4039	5107	2113	1365	1063	773	569	384	592	260	211	177	209	104	80	87	54	35	53	28	57	16	14	16	11	7	3	2	3	5	1	1	3	3	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	43393	12226	13408	1813	1804	4186	1062	305	395	176	152	105	476	163	62	86	166	38	33	61	28	17	44	9	48	5	4	12	9	4	1	2	1	1	0	1	3	2	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	60252	20543	16836	5741	4067	4991	2110	1309	1040	770	544	406	584	275	214	162	206	103	71	74	65	36	46	26	22	17	8	13	10	6	7	3	6	3	5	1	3	1	0	0	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north17_active	80	43589	12246	13494	1861	1793	4093	1060	307	370	182	146	120	468	150	65	72	163	43	28	50	37	20	36	10	17	5	2	10	8	3	4	3	0	1	4	1	2	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	60745	20575	16774	5702	4136	4998	2073	1351	1033	772	530	406	543	287	200	170	235	96	65	93	57	35	53	21	25	22	11	37	10	4	8	3	5	3	7	1	4	0	1	0	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north18_active	80	44099	12402	13437	1911	1856	4088	1054	324	374	184	150	115	430	161	63	69	191	40	26	67	32	19	47	8	17	7	3	25	9	1	4	3	0	1	6	1	2	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	61328	20585	17204	5694	4259	4940	2105	1347	1025	765	527	441	520	312	196	153	213	99	69	91	54	32	30	22	21	22	8	36	5	4	9	2	5	3	7	2	2	0	1	0	2	0	1	0	0	1	0	0	0	1	0	0	0	0	0
0.03	north19_active	80	44937	12511	13968	1931	1960	4095	1112	326	395	197	149	121	418	164	60	64	169	43	32	58	28	15	25	6	15	5	3	26	5	0	5	2	0	1	6	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	61790	20872	17267	5749	4236	5066	2183	1373	1049	785	535	448	525	312	190	143	219	92	71	99	49	39	35	27	23	18	10	38	8	3	7	5	3	0	4	3	2	1	1	1	2	0	2	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	45610	12792	14109	1926	2030	4197	1204	314	431	198	142	107	425	182	61	69	171	40	38	63	25	18	29	9	16	4	2	27	5	0	3	3	1	0	3	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	55595	16669	14878	7094	3708	3065	1857	2662	1217	814	548	501	512	323	193	148	171	91	69	82	61	20	50	20	21	23	22	21	7	7	2	1	2	13	8	2	1	2	1	0	1	1	5	0	0	0	0	0	3	0	0	0	0	0	0
0.03	south21_active	80	37926	5644	11249	4239	1137	1687	503	2156	684	369	134	250	382	203	56	56	109	58	33	55	29	3	36	8	10	4	12	17	3	5	1	1	0	12	6	1	0	1	0	0	0	1	5	0	0	0	0	0	2	0	0	0	0	0	0
0.03	south22_all	80	58223	16770	15720	7253	3863	3170	1883	2838	1245	832	556	475	545	327	191	167	181	100	86	73	68	32	50	20	19	23	16	28	4	10	3	2	4	13	4	2	1	1	0	0	1	1	5	0	0	0	0	0	2	0	0	0	0	0	0
0.03	south22_active	80	41146	6032	12332	4536	1274	1854	511	2363	714	401	161	240	390	195	59	69	126	65	43	44	41	7	37	9	8	4	13	24	2	4	2	1	1	12	3	1	0	0	0	0	0	1	5	0	0	0	0	0	2	0	0	0	0	0	0
0.03	south23_all	80	59647	16720	16281	7395	3973	3234	1887	2959	1270	861	553	459	552	330	202	163	183	125	80	94	70	38	34	18	16	25	18	26	4	10	4	2	3	6	8	2	1	1	0	1	1	1	5	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	42858	6308	12947	4746	1387	1968	566	2503	791	437	169	248	399	211	61	72	136	90	38	60	45	13	19	9	4	10	14	23	3	4	3	0	2	5	6	1	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	59492	16688	16055	7519	3912	3167	1843	2854	1295	845	565	447	590	339	196	150	167	117	74	101	59	45	35	22	19	29	11	25	7	7	3	3	3	3	8	1	0	1	1	1	0	0	7	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	42907	6315	12761	4861	1337	1913	544	2409	796	435	176	240	444	226	58	74	122	81	36	66	42	15	21	13	10	14	5	21	4	2	3	0	2	3	6	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	59961	16748	15906	7555	3828	3253	1848	2915	1349	822	546	474	538	339	193	143	187	141	77	101	58	38	42	26	16	26	12	19	10	4	4	2	3	4	7	2	1	2	1	1	0	0	7	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	43461	6378	12515	4847	1306	1986	561	2466	852	430	174	271	434	231	52	62	132	87	40	76	34	12	30	16	8	15	4	13	5	1	4	0	3	3	6	0	0	1	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	59581	16718	15585	7674	3796	3215	1883	2914	1365	838	538	536	509	322	182	157	188	133	83	85	48	33	47	25	13	24	13	17	11	3	5	4	4	4	1	2	1	4	1	1	0	0	7	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	43219	6406	12218	4955	1333	1907	543	2453	858	427	180	301	406	223	42	72	128	85	50	59	24	13	38	13	7	13	3	13	7	0	4	0	4	3	0	0	0	2	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	59580	16899	15709	7610	3793	3270	1883	2907	1336	870	523	530	448	324	178	167	173	145	98	89	42	34	51	29	13	19	13	20	12	5	6	5	4	1	1	1	1	4	1	0	0	0	7	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	43184	6532	12295	4941	1359	1958	543	2449	832	446	175	307	357	219	45	72	121	95	49	65	12	14	41	12	4	9	5	17	8	0	5	0	3	0	1	0	0	2	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	59462	17008	15760	7520	3867	3277	1897	2896	1267	858	545	548	530	338	172	157	147	126	98	88	40	32	64	26	16	14	9	17	14	6	6	7	3	2	4	1	2	2	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0
0.03	south28_active	80	43038	6644	12380	4857	1406	1975	549	2463	788	410	176	306	417	220	49	66	110	91	50	59	15	12	52	11	5	4	5	15	12	0	5	1	2	1	3	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south29_all	80	59292	16874	15988	7461	3881	3193	1913	2880	1284	854	528	522	565	333	182	151	142	127	92	95	46	44	52	25	16	18	10	26	13	6	5	7	3	1	4	1	4	3	2	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0
0.03	south29_active	80	42808	6576	12616	4783	1382	1919	587	2460	808	397	156	271	443	203	59	61	106	84	37	66	23	15	43	9	5	9	7	24	11	0	4	1	2	1	3	0	0	3	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south30_all	80	59543	16920	15900	7445	3882	3165	1917	2786	1283	861	559	556	580	345	192	151	169	122	88	90	49	38	65	19	10	20	8	44	11	6	5	6	2	1	4	1	4	3	2	0	1	2	0	0	0	0	1	0	0	0	0	1	0	0	0
0.03	south30_active	80	43043	6440	12501	4774	1380	1904	608	2361	814	426	184	278	456	215	62	63	133	82	42	61	34	12	54	8	5	10	5	40	9	2	3	1	1	1	3	0	0	3	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south31_all	80	56381	16471	14920	7096	3773	3103	1968	2556	1280	809	579	484	582	327	187	164	173	122	85	96	63	38	67	26	32	14	24	31	9	5	25	3	0	2	2	0	4	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1
0.03	south31_active	80	39039	5801	11312	4301	1240	1721	554	2081	771	392	184	266	456	198	40	65	126	81	47	65	30	13	54	13	11	6	17	29	6	1	22	2	0	1	2	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south32_all	80	58896	16661	15550	7460	3792	3167	1995	2683	1293	827	562	510	629	321	179	168	181	124	91	101	49	38	74	21	23	18	19	41	9	3	24	3	0	1	0	0	3	1	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south32_active	80	42144	6268	12055	4743	1324	1838	575	2220	806	436	180	286	509	202	44	69	144	88	54	71	27	12	65	9	7	10	16	39	6	1	21	1	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	59865	16729	15713	7504	3866	3240	1958	2690	1310	861	563	503	580	318	187	174	170	137	97	75	47	29	75	25	22	20	10	33	11	2	7	2	1	2	1	0	4	1	0	0	1	2	2	0	1	0	0	0	0	0	0	0	0	0	1
0.03	south33_active	80	43320	6375	12265	4791	1358	1902	546	2255	820	462	189	274	475	206	42	75	136	101	60	52	30	11	69	15	8	10	8	28	7	0	3	1	1	2	0	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	59937	16757	15800	7461	3840	3218	1901	2650	1291	873	567	482	574	308	196	154	183	144	84	93	49	34	56	28	19	25	13	48	11	4	8	3	2	1	4	1	2	1	0	1	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	43433	6373	12343	4782	1337	1918	559	2239	810	482	187	262	463	190	51	70	142	108	40	72	26	12	49	16	9	12	12	42	8	0	3	1	1	1	2	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	59625	16846	15824	7338	3741	3261	1885	2652	1245	871	548	508	581	308	203	149	200	132	78	95	57	43	56	27	28	19	11	31	11	5	3	7	3	2	4	1	1	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	43079	6416	12407	4633	1303	1964	579	2232	776	479	176	269	470	199	56	65	151	92	35	75	33	13	43	15	12	7	7	24	8	0	0	2	1	1	2	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	59990	16619	15898	7231	3728	3244	1834	2862	1172	842	551	504	582	330	205	157	226	124	82	109	61	44	71	20	23	16	11	24	10	7	2	6	2	3	4	3	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	43462	6262	12535	4608	1328	1953	574	2401	712	428	163	267	469	214	56	71	175	90	36	84	36	14	55	10	11	6	6	20	6	2	1	1	0	2	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	60092	16718	15830	7292	3798	3274	1798	2875	1120	833	544	509	575	320	192	174	202	118	82	113	71	36	62	22	22	11	13	19	7	5	2	8	7	4	11	4	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	43606	6292	12472	4622	1380	1977	576	2414	672	397	169	276	470	210	61	82	153	78	33	84	48	13	48	10	9	4	6	14	3	3	1	2	4	2	10	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	60707	16670	15705	7202	3865	3253	1821	3028	1135	830	594	469	600	339	181	171	185	117	88	97	77	37	74	21	19	11	12	13	9	6	2	7	6	3	12	4	1	14	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	44191	6228	12378	4518	1416	1943	585	2559	680	382	182	257	493	225	55	83	138	78	32	66	56	9	62	12	6	5	6	8	6	3	2	3	4	2	10	2	1	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	60187	16812	15756	7196	3897	3272	1877	3196	1211	898	550	479	594	330	190	165	164	117	90	86	62	32	59	28	19	15	14	10	10	5	8	7	8	15	13	4	1	14	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	43653	6296	12441	4539	1402	1930	605	2728	723	402	168	267	483	212	53	83	124	76	34	57	44	7	46	17	9	6	10	6	6	1	6	4	5	14	11	1	1	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	60250	16863	15671	7062	3866	3245	1870	3245	1295	891	542	471	605	342	195	161	154	118	79	75	48	37	76	28	21	21	15	17	14	7	12	7	4	12	13	5	0	14	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south40_active	80	43653	6336	12374	4413	1400	1896	568	2799	781	412	168	259	486	227	54	78	111	77	30	53	37	6	66	17	10	10	11	15	9	1	10	5	3	12	11	2	0	14	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
