label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51
0.03	north6_all	80	47284	20881	10368	6055	3696	4477	2489	1184	1312	841	852	559	279	312	154	130	190	68	75	77	35	56	43	26	27	24	11	7	2	12	10	1	6	2	1	5	1	0	2	0	4	0	1	0	0	6	0	0	0	0	0	0
0.03	north6_active	80	26183	11774	5624	3208	1835	2721	1467	546	742	469	522	312	134	174	70	64	123	39	42	43	11	33	23	14	8	15	6	4	2	9	9	0	6	2	1	4	0	0	2	0	3	0	1	0	0	6	0	0	0	0	0	0
0.03	north7_all	80	46827	20872	10330	6026	3648	4460	2461	1189	1286	795	885	562	279	295	159	124	187	86	80	81	43	65	57	29	26	20	8	8	6	13	12	2	8	1	1	2	1	0	2	0	4	0	1	0	0	6	0	0	0	0	0	0
0.03	north7_active	80	25926	11744	5632	3152	1789	2719	1439	544	742	447	551	318	138	164	59	61	119	44	46	40	15	40	27	10	10	12	5	5	4	7	11	0	8	1	1	2	0	0	2	0	3	0	1	0	0	6	0	0	0	0	0	0
0.03	north8_all	80	44909	19974	9988	5793	3552	4235	2331	1233	1231	779	802	534	270	279	167	137	186	104	68	75	44	50	54	27	18	13	13	4	7	12	8	2	9	2	0	1	1	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_active	80	24378	11195	5279	2955	1684	2575	1351	563	708	414	485	292	126	159	61	65	114	43	36	33	19	32	25	10	8	4	5	1	5	6	5	0	9	2	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	42361	18457	9432	5548	3410	3897	2166	1214	1129	739	741	525	298	290	174	124	165	109	76	77	44	59	52	31	17	14	21	6	6	11	7	3	5	3	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_active	80	22354	10081	4899	2776	1531	2337	1221	551	619	387	425	283	139	158	66	55	95	44	37	38	23	35	26	16	9	6	10	4	4	5	4	0	5	3	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	39827	16950	8872	5242	3247	3548	2057	1261	1033	731	642	500	300	281	189	117	138	107	67	57	49	40	34	27	19	14	19	9	9	8	4	4	3	5	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	20314	8978	4418	2528	1435	2104	1115	582	538	375	338	258	149	140	81	42	54	46	36	24	29	20	18	17	10	5	7	4	6	5	2	1	2	3	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	47638	21150	10731	6248	3575	4370	2441	1214	1197	781	844	562	285	286	170	144	160	81	88	88	33	43	44	31	19	15	15	8	6	8	13	3	7	9	2	1	1	4	3	2	6	0	0	2	0	0	0	0	0	0	0	0
0.03	north11_active	80	26312	11859	5924	3351	1832	2739	1440	598	669	447	459	351	146	155	74	68	104	31	48	48	10	30	28	19	9	10	6	4	3	6	3	1	7	7	1	1	1	3	1	0	3	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	47461	20955	10677	6114	3612	4428	2403	1289	1220	790	900	585	288	304	159	134	172	68	93	94	39	40	50	23	32	14	13	9	8	11	14	3	6	6	1	0	1	3	2	2	4	0	0	2	0	0	0	0	0	0	0	0
0.03	north12_active	80	26231	11837	5886	3219	1811	2757	1429	638	675	440	517	352	137	163	74	66	109	26	52	55	12	30	27	15	18	10	4	2	4	8	3	1	6	4	1	0	1	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	47574	21072	10571	6000	3660	4454	2391	1254	1206	763	898	543	280	292	155	152	182	68	96	84	42	38	51	22	46	12	7	5	4	12	5	1	7	4	1	0	0	3	1	0	4	0	0	3	0	0	0	0	0	0	0	0
0.03	north13_active	80	26441	11901	5790	3186	1806	2710	1424	597	673	421	560	308	133	144	76	77	120	29	51	43	19	27	32	12	33	5	2	0	2	9	4	1	7	3	1	0	0	2	0	0	2	0	0	1	0	0	0	0	0	0	0	0
0.03	north14_all	80	47539	21083	10528	5976	3609	4358	2342	1252	1227	802	886	496	288	298	161	135	166	74	100	78	41	42	42	18	41	12	7	7	7	10	7	2	7	4	2	1	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	north14_active	80	26310	12011	5678	3164	1782	2628	1359	600	662	442	568	278	135	153	83	64	102	34	58	48	16	31	20	8	29	5	3	0	3	6	5	0	7	2	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north15_all	80	47892	21180	10545	6004	3699	4385	2303	1197	1226	787	851	495	290	321	174	154	155	83	107	88	38	45	38	21	32	14	5	7	6	7	4	3	5	3	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north15_active	80	26667	12134	5612	3185	1855	2732	1329	576	661	425	542	268	129	178	95	75	94	45	58	52	14	27	18	9	23	8	3	0	2	3	3	1	5	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north16_all	80	47451	20996	10456	5928	3691	4403	2317	1200	1213	821	841	521	275	315	167	144	169	81	104	85	39	46	41	21	34	11	6	11	7	5	3	3	4	5	2	1	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north16_active	80	26282	11930	5553	3117	1882	2719	1346	583	652	448	503	304	114	193	91	64	104	42	57	54	10	27	21	11	24	6	4	2	4	2	2	1	3	2	2	0	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north17_all	80	47634	21063	10535	5947	3761	4460	2357	1209	1202	845	825	534	297	324	162	141	182	79	97	91	39	49	51	26	35	15	5	13	6	7	4	1	2	7	2	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north17_active	80	26511	12006	5711	3114	1952	2811	1374	574	666	452	508	304	138	202	84	67	120	38	50	56	14	28	28	12	22	10	3	4	4	4	3	1	1	2	2	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north18_all	80	47529	20984	10663	5969	3713	4520	2383	1219	1187	865	802	547	298	306	156	138	189	66	84	71	50	53	70	21	40	13	5	12	11	10	1	5	4	6	1	3	2	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north18_active	80	26389	11883	5879	3184	1857	2826	1399	578	676	477	525	311	131	193	78	65	123	33	41	44	21	31	51	9	28	8	2	4	9	8	1	0	2	2	1	2	2	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north19_all	80	47695	21040	10713	5939	3740	4634	2467	1238	1191	843	809	528	284	312	146	135	183	69	85	70	43	70	74	19	38	14	8	11	15	14	3	5	4	3	1	3	3	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north19_active	80	26578	11903	5894	3162	1869	2840	1423	588	681	469	549	290	124	184	72	64	115	34	40	47	22	42	59	7	24	8	3	5	11	9	3	0	3	0	1	2	3	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north20_all	80	47473	21033	10582	5838	3693	4586	2442	1204	1254	804	851	539	278	312	142	134	180	72	90	74	37	63	63	16	25	12	9	15	16	14	2	6	4	1	1	4	1	0	1	4	0	0	0	0	0	0	0	0	1	0	1	0
0.03	north20_active	80	26264	11871	5684	3113	1797	2788	1382	579	687	438	568	300	122	176	67	61	114	37	45	53	19	34	52	8	15	7	3	6	11	7	2	0	3	0	1	3	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0
0.03	south21_all	80	47707	21138	10564	6140	3776	4485	2498	1207	1180	809	895	531	292	282	176	156	159	68	101	57	30	54	65	22	15	23	5	4	4	5	5	2	12	6	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south21_active	80	26332	12212	5843	3227	1906	2734	1393	575	654	456	529	324	130	148	67	68	87	36	63	25	11	38	45	14	8	21	4	2	2	1	2	2	11	5	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south22_all	80	47572	20890	10622	6133	3781	4376	2536	1197	1225	811	863	590	286	306	169	157	157	67	101	68	26	63	63	22	23	19	8	9	4	4	8	2	16	5	2	3	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	1
0.03	south22_active	80	26302	11992	5804	3251	1889	2669	1441	581	704	465	506	342	127	156	68	71	91	30	59	33	7	45	45	13	12	16	4	6	2	0	5	1	15	5	0	3	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	1
0.03	south23_all	80	47596	20946	10770	6166	3789	4407	2555	1179	1219	835	840	538	277	321	174	154	173	74	95	69	30	60	56	22	27	19	10	8	6	3	5	2	9	6	2	2	2	1	0	0	0	0	2	0	0	0	1	0	0	0	0	1
0.03	south23_active	80	26435	11927	5833	3268	1875	2746	1423	558	678	469	501	283	123	181	73	72	108	33	54	34	10	43	27	14	16	16	6	5	4	1	4	1	8	6	1	2	0	1	0	0	0	0	2	0	0	0	1	0	0	0	0	1
0.03	south24_all	80	47831	20915	10774	6035	3742	4265	2539	1171	1235	855	838	559	290	335	162	140	164	85	87	81	33	51	58	17	38	13	10	9	4	7	5	2	6	5	1	2	4	1	0	0	0	0	2	0	0	0	1	0	0	0	0	1
0.03	south24_active	80	26670	11775	5841	3223	1862	2611	1436	565	671	457	485	291	130	206	74	71	102	36	42	45	11	35	25	12	30	7	6	4	2	3	5	1	5	5	1	2	1	1	0	0	0	0	2	0	0	0	1	0	0	0	0	1
0.03	south25_all	80	47630	20743	10768	5968	3793	4251	2535	1163	1243	865	800	542	313	290	155	125	171	84	82	86	38	45	63	18	39	11	7	5	6	7	12	2	3	2	1	0	4	1	0	1	0	0	2	0	0	0	1	0	0	0	0	0
0.03	south25_active	80	26683	11740	5877	3185	1885	2620	1445	544	665	463	463	281	145	184	75	60	109	34	42	51	17	28	28	11	29	5	6	2	4	3	12	0	1	2	1	0	2	1	0	1	0	0	2	0	0	0	1	0	0	0	0	0
0.03	south26_all	80	47328	20703	10762	6001	3718	4245	2524	1200	1255	906	812	563	318	288	165	128	168	81	90	88	41	44	62	19	31	13	6	7	8	11	14	2	4	1	1	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	26439	11730	5889	3181	1902	2614	1478	570	695	486	476	317	144	171	78	63	107	35	45	54	19	28	35	13	23	5	5	5	4	4	13	0	3	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	47339	20788	10709	6098	3662	4325	2498	1212	1258	883	828	535	317	286	177	133	177	77	81	90	36	43	46	19	22	13	6	5	8	13	14	3	3	1	2	1	3	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south27_active	80	26367	11808	5890	3210	1884	2666	1448	561	694	477	481	289	145	168	79	73	112	34	42	56	17	26	30	12	12	6	3	5	5	4	13	0	2	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south28_all	80	47187	20839	10620	6222	3700	4443	2477	1271	1247	877	826	556	303	292	168	152	179	75	66	68	39	47	42	29	21	10	8	7	10	16	11	2	2	1	2	2	3	1	3	0	1	0	0	0	0	1	0	0	0	0	0	0
0.03	south28_active	80	26127	11830	5799	3274	1894	2762	1427	610	691	466	484	316	141	168	77	75	104	39	34	39	17	32	27	20	12	5	3	6	5	7	10	0	2	1	0	1	2	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0
0.03	south29_all	80	47643	21004	10585	6078	3682	4394	2442	1259	1224	849	886	581	285	298	172	161	184	88	63	58	42	45	41	29	21	11	9	4	8	15	4	3	0	2	1	3	3	1	3	0	1	0	0	0	0	1	0	0	0	0	0	0
0.03	south29_active	80	26274	11863	5724	3184	1881	2738	1410	585	702	447	511	316	135	169	73	84	104	44	39	33	18	27	26	17	8	8	3	3	4	5	4	0	0	1	0	1	2	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0
0.03	south30_all	80	47561	21068	10623	5954	3760	4527	2477	1244	1155	835	861	607	280	293	147	146	184	92	71	59	45	49	38	31	25	17	10	5	7	9	4	2	3	2	0	4	3	2	5	0	1	0	0	0	0	0	0	1	0	0	0	0
0.03	south30_active	80	26209	11892	5727	3120	1929	2818	1482	582	652	447	529	348	128	151	56	65	105	38	44	40	20	31	20	18	11	11	4	3	4	4	3	0	3	0	0	2	2	1	2	0	1	0	0	0	0	0	0	1	0	0	0	0
0.03	south31_all	80	47559	21273	10487	6069	3612	4601	2437	1183	1200	836	734	501	264	282	169	166	168	86	93	75	53	33	51	20	23	11	7	12	10	11	4	4	1	3	2	2	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	26395	12005	5647	3157	1775	2758	1369	551	672	441	410	260	122	163	85	86	87	39	48	37	24	20	34	12	15	4	4	5	8	9	3	2	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	47520	21262	10442	6026	3604	4618	2519	1176	1249	833	754	511	261	273	175	153	180	78	88	80	47	33	48	21	23	17	9	10	12	14	4	5	3	3	1	2	1	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0
0.03	south32_active	80	26388	12158	5672	3131	1769	2841	1423	559	696	454	425	263	128	160	86	76	96	29	44	38	24	20	31	15	14	8	6	5	8	12	2	2	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	47582	21391	10381	6076	3576	4619	2558	1193	1215	842	747	520	266	263	164	141	161	86	87	70	44	31	50	21	23	18	9	10	12	16	4	3	3	1	2	3	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0
0.03	south33_active	80	26390	12192	5643	3181	1772	2813	1450	547	693	464	436	286	125	133	78	63	81	41	41	28	24	15	25	11	14	10	7	3	8	14	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	47278	21255	10382	6014	3661	4611	2519	1166	1174	791	778	529	283	245	174	139	160	92	72	79	43	36	50	29	26	16	9	8	9	14	9	3	7	2	2	3	0	0	0	1	0	0	0	0	2	0	0	0	0	1	0	0
0.03	south34_active	80	26298	12109	5702	3129	1842	2843	1424	540	652	430	498	314	129	128	84	54	97	43	31	37	24	20	30	15	14	8	7	3	5	10	1	0	3	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south35_all	80	47451	21079	10470	5987	3690	4625	2530	1223	1193	813	806	569	281	255	167	132	156	87	76	77	44	44	58	30	21	13	8	8	8	12	11	4	6	2	2	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south35_active	80	26544	11965	5742	3141	1862	2769	1447	568	675	420	493	342	119	127	80	41	87	45	36	48	25	27	31	18	8	5	5	2	5	7	3	0	3	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south36_all	80	47299	20928	10504	6007	3736	4609	2433	1239	1165	784	820	549	271	313	150	134	149	70	87	77	45	48	52	35	25	12	9	10	10	12	13	4	11	4	2	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south36_active	80	26367	11911	5667	3146	1873	2768	1409	574	660	403	488	338	113	165	70	49	88	34	47	53	25	30	28	22	11	5	4	3	4	6	8	0	8	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south37_all	80	47046	20705	10558	6049	3701	4573	2454	1288	1206	773	843	543	253	320	148	126	126	81	86	81	40	46	44	32	21	15	6	10	9	9	12	4	9	4	2	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	26099	11704	5694	3214	1817	2780	1407	595	707	384	502	322	113	172	70	49	66	38	49	56	17	30	23	21	7	8	1	3	3	4	7	1	6	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	46944	20889	10717	6122	3728	4521	2473	1255	1222	781	796	555	250	333	161	127	129	80	79	71	37	46	39	30	26	17	4	10	7	6	7	3	8	2	4	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	26016	11864	5845	3220	1865	2804	1432	577	713	402	496	333	102	178	68	56	74	36	45	45	14	22	21	15	11	11	1	4	2	3	5	1	6	2	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	46967	20649	10711	6120	3685	4544	2489	1206	1227	785	830	548	254	327	173	144	137	97	75	78	31	47	42	40	18	15	3	9	5	3	7	2	1	0	5	1	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	26088	11725	5842	3167	1824	2853	1441	546	713	417	524	309	113	183	70	66	79	44	39	41	7	27	26	23	8	11	0	3	2	3	5	1	0	0	3	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	47322	20896	10765	6159	3728	4386	2469	1192	1263	833	810	550	256	307	178	152	132	101	75	76	39	51	42	35	18	11	5	7	4	3	2	2	0	1	5	1	1	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	26285	11944	5971	3235	1839	2704	1469	559	739	471	507	308	118	171	73	72	72	53	43	43	13	31	25	18	9	6	1	3	2	2	0	0	0	1	2	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0
