label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78
0.03	north9_active	80	11072	9688	3086	4437	3346	3368	3459	1313	555	359	803	274	215	357	312	257	83	123	60	76	157	81	31	42	8	12	17	13	11	12	9	20	15	10	2	5	5	4	2	2	1	1	1	2	1	3	0	0	3	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	north10_all	80	23981	16988	6346	7353	5443	5206	5361	2120	1037	803	1352	554	445	608	525	446	186	252	122	148	300	133	60	103	34	40	42	30	31	28	21	29	20	19	12	10	13	10	3	5	2	2	4	9	3	5	3	1	1	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	north10_active	80	11006	9823	2978	4371	3264	3375	3453	1266	543	373	814	268	239	361	349	252	75	141	58	87	176	80	28	41	12	21	24	15	10	12	13	19	15	9	5	7	5	6	2	3	1	1	1	5	2	3	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	north11_all	80	24044	16695	6444	7426	5480	5375	5195	2195	1008	765	1480	524	449	655	550	390	171	178	121	113	246	132	72	91	36	36	42	22	20	29	24	26	24	21	19	11	16	7	7	5	3	5	6	2	6	1	2	9	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0
0.03	north11_active	80	11024	9498	3036	4377	3286	3382	3361	1266	455	330	907	244	211	421	287	234	68	98	45	48	161	83	30	52	20	18	23	12	10	11	8	18	16	8	11	4	10	4	0	3	2	2	6	1	5	1	1	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	24326	16723	6425	7350	5450	5477	5265	2213	1029	765	1524	544	444	623	524	363	175	198	124	115	241	135	78	94	39	36	44	33	20	26	20	38	29	27	19	10	12	7	7	6	5	2	4	4	5	1	0	7	1	1	0	1	0	1	1	0	0	0	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_active	80	11208	9420	3048	4389	3269	3509	3439	1250	463	328	954	261	200	373	317	218	69	109	49	55	152	94	36	50	18	16	24	15	10	12	6	21	19	13	9	4	8	5	2	4	2	0	3	2	4	1	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	24421	16861	6500	7441	5362	5330	5035	2192	1023	728	1589	547	430	622	525	420	204	211	133	101	229	142	76	77	41	31	37	29	29	40	18	46	34	25	19	8	14	8	10	7	9	3	2	5	0	3	1	4	0	2	0	0	1	1	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	5	0	0	0	0	0	0
0.03	north13_active	80	11238	9602	3074	4490	3139	3435	3244	1266	468	316	1022	271	200	363	316	249	88	106	61	48	144	99	37	31	18	12	17	12	15	22	6	29	18	11	12	4	7	5	6	4	4	0	1	3	0	2	1	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	5	0	0	0	0	0	0
0.03	north14_all	80	24362	17011	6506	7396	5468	5196	4970	2080	993	726	1553	544	451	574	530	427	229	247	132	108	237	143	72	86	43	37	44	32	31	40	18	49	36	23	17	6	12	9	9	8	6	2	2	4	0	4	3	6	0	3	0	0	1	2	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	5	0	0	2	0	0	0
0.03	north14_active	80	11207	9631	3057	4522	3239	3347	3229	1211	474	325	976	274	218	324	322	258	98	135	54	59	151	91	38	44	21	17	20	13	18	22	9	31	18	15	9	2	6	4	6	4	2	0	0	3	0	2	3	2	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	5	0	0	2	0	0	0
0.03	north15_all	80	24088	16795	6577	7377	5610	5341	4775	2051	989	756	1476	524	417	567	531	473	210	269	137	107	239	133	65	94	51	37	40	30	31	39	21	48	29	12	19	9	17	6	7	8	5	4	1	3	0	5	3	5	1	3	0	1	2	2	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	2	0	0	0
0.03	north15_active	80	11054	9652	3059	4452	3372	3400	3126	1192	479	316	911	256	209	332	295	288	88	152	56	58	153	81	33	56	27	15	16	14	20	23	10	38	12	7	14	6	6	1	4	4	2	0	0	3	0	3	3	1	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	2	0	0	0
0.03	north16_all	80	24135	16737	6597	7457	5654	5379	4880	2088	990	797	1470	518	419	548	515	421	219	266	132	113	271	134	63	100	54	39	38	31	32	41	22	44	17	13	16	11	17	6	3	6	2	3	1	3	2	3	4	4	3	3	0	1	1	1	3	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
0.03	north16_active	80	11028	9542	3096	4533	3481	3449	3154	1219	478	334	861	241	203	340	284	261	97	160	58	64	169	74	27	57	29	19	15	12	18	21	10	36	9	9	11	6	8	1	1	2	2	0	0	3	2	2	2	1	3	0	0	0	0	1	3	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
0.03	north17_all	80	24197	16623	6613	7452	5553	5459	5024	2120	1050	801	1463	537	417	573	552	435	219	262	139	123	260	137	54	103	51	35	41	32	25	37	24	42	20	12	12	13	13	8	5	8	2	3	1	3	2	2	3	4	4	1	0	1	2	1	3	0	1	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
0.03	north17_active	80	11047	9526	3103	4467	3464	3523	3103	1215	499	325	876	254	193	348	337	262	95	153	61	66	148	77	21	61	26	15	21	14	12	15	9	33	12	9	10	7	6	3	3	2	1	0	0	2	2	2	1	0	4	0	0	0	1	1	3	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
0.03	north18_all	80	24348	16726	6663	7356	5431	5502	5133	2189	1067	788	1551	534	442	659	554	431	196	245	150	129	269	137	42	93	43	41	35	36	28	39	19	47	21	15	12	10	9	11	7	6	5	2	1	2	4	1	2	2	3	1	1	1	2	0	3	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north18_active	80	11140	9608	3165	4442	3372	3519	3158	1274	491	333	978	246	192	405	332	254	91	132	67	71	146	76	14	48	18	19	17	18	14	17	8	38	10	11	10	3	6	7	3	2	2	0	0	0	3	1	0	0	3	0	0	1	1	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	24298	16797	6593	7364	5357	5288	5207	2174	1080	747	1536	522	435	643	520	435	180	230	143	144	270	124	46	98	39	34	30	39	37	55	18	38	27	20	12	11	9	13	7	6	6	3	2	2	4	1	3	2	3	1	2	1	2	1	3	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north19_active	80	11137	9658	3146	4403	3285	3311	3233	1265	489	349	1017	251	194	380	322	262	77	123	54	75	145	72	18	50	13	14	18	22	22	32	7	28	12	15	8	5	4	8	2	3	2	0	0	0	3	1	2	0	3	1	1	1	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	24219	16834	6608	7365	5272	5133	5277	2215	1079	705	1589	520	433	651	507	435	181	221	154	147	243	113	53	98	48	39	27	44	33	48	19	40	27	17	14	13	12	14	9	7	4	2	3	1	4	2	2	1	0	1	2	1	1	1	0	0	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north20_active	80	11071	9716	3203	4381	3250	3145	3343	1298	498	332	1076	250	195	374	295	273	87	110	69	77	138	65	21	51	20	14	17	25	19	34	8	30	10	12	10	10	8	9	2	4	1	0	1	0	3	2	2	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	22898	14995	6001	6531	4798	4565	4073	1764	985	737	1289	477	396	565	431	327	181	202	125	133	175	100	75	81	52	46	25	25	25	20	14	27	21	11	12	12	3	5	4	4	5	4	2	3	4	13	2	4	2	1	0	0	0	1	1	0	0	0	1	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	10027	8129	2629	3668	2678	2799	2388	978	402	349	797	232	175	347	222	198	87	108	60	58	109	56	39	50	24	18	10	15	13	12	9	13	11	2	2	5	1	3	1	1	3	2	1	2	0	10	1	1	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	23054	14872	5930	6623	4738	4472	4024	1810	938	757	1239	479	368	562	419	337	180	208	148	119	209	92	70	98	47	46	27	26	23	22	17	44	23	15	9	10	3	7	2	1	4	3	2	4	3	14	2	4	1	1	1	0	0	0	1	2	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	10065	8034	2567	3728	2632	2709	2446	1019	401	358	752	219	172	342	214	205	77	110	66	53	132	55	30	70	22	22	13	16	11	14	8	23	12	4	2	2	2	4	1	0	2	1	1	2	0	11	1	2	0	0	0	0	0	0	1	2	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	23281	15081	6044	6775	4903	4611	4106	1926	939	792	1272	494	380	548	424	357	192	200	157	129	231	103	74	95	49	47	31	29	24	27	22	47	21	17	11	9	12	9	2	1	4	3	3	3	2	14	0	3	0	1	1	0	0	1	0	3	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
0.03	south23_active	80	10341	8192	2634	3838	2756	2813	2579	1096	411	370	784	234	172	317	229	202	95	97	67	58	135	60	33	72	21	23	15	16	9	20	9	23	13	8	4	1	8	7	1	1	2	0	2	2	0	11	0	1	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	23512	15835	6179	7024	5132	4797	4464	2017	961	805	1409	526	410	527	438	404	188	215	152	132	227	94	78	90	36	53	37	32	24	31	25	48	33	19	13	7	14	9	3	1	4	3	3	3	2	2	0	4	1	1	2	0	0	1	0	3	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
0.03	south24_active	80	10557	8858	2738	4089	2888	2965	2910	1177	441	370	893	253	192	312	224	227	86	106	61	55	136	54	31	63	20	29	13	20	11	20	9	22	21	10	3	0	9	5	1	1	1	1	2	1	2	1	0	2	0	0	1	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	23764	16510	6413	7184	5347	5039	4814	2157	1049	816	1476	539	424	517	506	399	194	255	135	128	277	112	78	80	35	42	36	31	26	32	25	37	30	22	20	8	13	7	6	1	5	6	2	3	5	2	1	2	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south25_active	80	10904	9463	2855	4213	3121	3165	3141	1263	490	376	927	257	200	314	275	225	89	137	59	58	171	61	31	47	19	23	10	17	11	19	11	13	19	11	7	2	8	4	2	1	1	3	1	1	4	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	24126	16724	6517	7385	5546	5227	5108	2217	1094	784	1452	541	436	518	511	417	179	252	132	131	242	116	80	87	37	42	36	31	28	29	18	23	29	15	20	10	12	8	9	1	3	6	1	3	6	2	1	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
0.03	south26_active	80	11097	9699	2950	4371	3271	3273	3386	1293	517	362	930	259	206	302	281	256	77	140	59	65	154	60	32	51	18	21	10	19	11	13	8	13	16	8	7	5	8	3	4	1	1	3	0	1	4	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
0.03	south27_all	80	24238	16717	6641	7303	5551	5214	5160	2269	1084	785	1420	522	426	603	543	399	193	258	121	114	274	112	82	110	45	46	33	35	35	26	15	23	22	16	19	8	5	5	9	1	4	7	1	3	4	2	2	2	3	1	1	1	1	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
0.03	south27_active	80	11178	9600	3030	4260	3289	3285	3363	1303	510	347	870	241	196	352	299	254	83	137	58	63	179	56	36	68	20	25	10	17	15	13	6	15	8	10	8	5	3	2	4	0	1	4	0	1	2	2	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
0.03	south28_all	80	23935	16128	6630	7020	5392	5005	4846	2127	1044	739	1308	485	391	592	491	371	191	225	125	112	238	116	83	95	41	43	34	36	32	33	13	26	23	12	13	8	4	3	8	2	3	6	1	1	4	2	4	3	3	2	1	1	2	0	2	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
0.03	south28_active	80	10841	9195	3053	4038	3207	3130	3208	1195	484	332	807	209	179	349	269	227	88	112	53	64	148	61	35	56	17	24	13	20	14	19	2	17	7	8	6	4	2	1	5	1	2	3	0	1	2	2	2	0	0	1	0	0	0	0	2	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
0.03	south29_all	80	23500	15555	6453	6695	5126	4805	4595	2104	972	731	1306	493	401	547	466	338	199	239	130	125	231	104	68	99	36	42	30	35	25	36	15	29	19	10	6	5	3	1	6	3	4	5	2	1	2	1	4	3	2	1	2	3	2	0	2	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south29_active	80	10477	8763	2968	3841	3021	3012	3022	1195	446	314	811	220	183	324	251	205	86	115	53	67	131	55	27	58	16	23	16	16	12	20	4	18	5	7	2	1	2	1	5	2	3	2	0	1	1	1	1	0	1	0	0	0	0	0	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south30_all	80	23191	14799	6132	6455	4903	4539	4241	1974	922	698	1244	495	383	533	420	325	206	224	143	127	189	108	62	86	36	33	45	40	19	33	17	41	15	11	6	5	4	3	5	3	5	4	2	2	1	8	5	2	2	2	2	3	1	0	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0.03	south30_active	80	10229	8225	2772	3684	2887	2818	2738	1123	414	318	796	221	182	315	215	176	83	110	59	62	109	56	24	43	18	17	20	18	9	19	7	29	6	7	2	1	3	2	4	2	4	1	0	1	1	1	3	0	1	0	0	0	0	0	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south31_all	80	23299	15419	6097	6721	4914	4717	4258	1928	967	729	1291	503	407	580	480	347	188	185	142	123	208	115	75	73	46	48	38	26	25	24	22	21	22	12	11	3	7	2	7	2	1	4	3	2	5	4	3	3	1	0	2	0	10	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	10355	8589	2774	3915	2885	2880	2689	1116	417	340	751	213	192	335	273	213	85	106	63	52	118	66	32	47	24	21	15	14	14	12	12	15	16	7	7	1	3	0	2	0	0	2	2	0	3	2	2	0	0	0	1	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	22997	14865	6080	6508	4864	4511	3976	1876	929	719	1230	484	391	583	467	324	187	181	147	116	211	128	79	88	45	38	43	29	28	27	20	19	27	9	12	5	7	4	6	1	2	4	3	2	2	8	1	2	2	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	10089	8252	2763	3692	2809	2783	2485	1043	386	319	701	212	173	314	268	181	88	95	67	54	118	77	34	61	27	14	13	15	14	13	11	12	19	5	7	1	3	0	2	0	1	2	1	1	0	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	22918	14796	6071	6430	4842	4487	3998	1856	928	709	1233	527	388	553	444	321	197	192	161	111	199	118	76	81	47	32	41	33	22	25	17	26	26	9	8	5	7	3	3	3	4	6	2	1	2	6	1	2	2	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	10104	8186	2725	3545	2752	2737	2511	993	404	329	702	225	164	287	259	178	91	94	71	56	114	72	35	51	24	11	12	18	11	11	9	18	18	5	5	3	5	0	0	0	1	2	0	1	0	6	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	23143	14846	6206	6355	4767	4554	4163	1881	941	722	1269	515	408	541	455	338	189	213	162	121	203	116	65	93	49	33	32	40	23	26	16	32	28	14	9	7	4	6	5	2	4	9	2	2	3	5	0	2	2	1	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	10155	8225	2795	3431	2747	2846	2632	977	412	328	738	227	164	292	261	186	79	106	71	63	113	64	29	61	28	12	13	21	10	13	7	26	19	8	6	4	2	1	1	0	1	4	1	2	0	5	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	23570	15431	6307	6671	4961	4859	4378	1928	993	735	1347	516	423	544	482	326	195	209	146	131	210	107	56	116	53	34	27	39	15	27	19	47	24	14	10	8	5	6	9	3	4	9	4	1	2	0	1	3	2	1	3	0	0	0	5	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	10529	8581	2867	3628	2888	3045	2832	1046	447	331	819	226	188	294	265	188	76	111	59	57	115	48	26	74	28	13	13	23	5	15	10	34	17	9	7	6	2	1	4	1	1	4	1	1	0	0	0	1	1	1	3	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	23929	16149	6487	7037	5219	5148	4896	1980	1007	720	1414	509	425	572	515	328	177	227	132	129	232	139	61	109	50	31	28	40	19	29	18	45	25	17	8	13	5	7	12	1	3	7	4	1	2	2	1	6	1	0	3	1	0	1	5	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	10703	9138	3021	4023	3142	3253	3300	1140	440	326	875	226	191	307	289	190	67	124	54	53	143	71	25	66	26	14	16	19	8	17	9	32	11	8	6	7	3	2	5	1	1	3	1	1	1	1	0	4	0	0	3	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	23908	16456	6420	7176	5281	5220	4802	2001	988	718	1397	541	394	580	496	322	170	245	122	140	227	122	62	101	47	34	29	32	23	27	19	34	17	15	9	10	4	7	10	2	3	4	6	0	2	3	1	6	1	0	3	2	4	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	10776	9402	3007	4151	3192	3248	3256	1169	444	324	855	250	181	322	271	186	76	141	51	56	139	67	26	60	22	17	15	15	9	15	9	18	5	7	9	5	3	2	5	1	1	1	2	0	1	1	0	4	0	0	3	0	4	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
