label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74
0.03	north6_all	80	47711	16604	7651	8851	5417	2545	3838	1540	1192	1078	1342	1158	608	404	442	525	305	217	193	188	107	116	82	79	71	50	51	26	41	35	28	6	24	16	11	10	7	7	5	10	6	16	5	3	1	4	0	4	1	2	0	4	2	0	0	0	2	0	0	0	0	1	0	0	2	1	0	0	0	0	0	1	1	1	0
0.03	north6_active	80	35603	10150	2081	6993	3848	731	3072	347	265	506	1055	946	333	91	245	419	151	52	99	91	37	69	42	52	17	13	36	7	22	17	20	3	12	4	4	0	2	5	0	6	2	13	2	3	1	0	0	1	0	1	0	3	2	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	1	0	0
0.03	north7_all	80	50020	17353	7642	9470	5684	2552	4008	1494	1205	1102	1357	1250	608	419	451	523	323	210	188	180	98	133	84	67	68	54	62	27	41	41	37	6	20	14	10	7	5	12	6	7	5	16	5	4	2	4	0	4	1	2	0	5	12	0	0	0	2	0	0	0	8	1	0	0	0	1	0	0	0	0	0	1	1	0	0
0.03	north7_active	80	38387	11097	2218	7702	4202	805	3337	306	286	540	1085	1019	346	87	260	431	166	44	110	82	33	78	45	45	20	11	43	9	21	22	22	3	12	4	4	0	2	9	0	2	2	14	1	4	2	0	0	1	0	1	0	5	12	0	0	0	2	0	0	0	8	0	0	0	0	0	0	0	0	0	0	1	1	0	0
0.03	north8_all	80	50611	17566	7637	9577	5682	2529	4189	1492	1177	1104	1350	1256	609	407	436	529	325	206	172	170	104	132	89	70	58	51	60	33	48	38	41	11	22	17	9	9	9	15	6	13	9	15	2	2	1	3	0	3	1	1	1	8	11	11	0	0	0	0	0	0	8	1	0	0	0	1	0	0	0	0	0	1	0	0	0
0.03	north8_active	80	39125	11468	2276	7861	4349	794	3514	288	301	565	1081	1034	350	90	263	435	178	46	101	92	39	92	37	44	14	9	44	13	28	22	29	4	14	3	5	2	3	10	1	11	4	13	1	2	1	1	0	1	0	0	0	8	11	11	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north9_all	80	50568	17491	7680	9682	5603	2584	4244	1501	1187	1095	1423	1205	652	400	425	571	287	196	187	129	103	124	78	89	47	56	61	35	38	32	41	15	17	18	15	13	9	17	6	18	8	1	6	3	1	4	2	1	1	0	2	5	11	11	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_active	80	39048	11490	2258	7978	4257	812	3569	281	293	570	1158	986	379	100	274	478	170	42	103	64	35	83	26	54	10	11	41	12	22	20	29	4	12	3	7	3	1	13	3	14	3	1	2	2	1	3	2	1	0	0	1	5	11	11	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	50318	17376	7650	9655	5509	2639	4128	1515	1144	1111	1480	1228	679	392	425	611	276	192	198	139	101	125	81	97	45	59	56	34	36	29	44	18	17	15	15	12	14	20	6	19	10	6	7	2	3	3	3	1	1	0	2	15	0	11	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	38755	11437	2277	7926	4131	827	3451	291	290	579	1196	1022	413	110	282	517	159	37	110	79	36	84	28	50	4	15	37	12	24	16	31	6	12	1	8	3	2	16	4	16	5	6	3	1	1	3	3	1	0	0	1	15	0	11	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	50147	17578	7846	9857	5699	2575	4155	1532	1158	1113	1345	1344	657	450	405	520	275	201	207	168	137	161	99	95	59	55	84	34	35	41	31	33	43	14	12	16	13	18	7	10	5	15	5	3	2	5	2	0	1	2	0	0	0	0	0	0	3	0	0	4	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north11_active	80	38889	11535	2371	8011	4184	854	3446	296	283	603	1068	1139	400	115	237	431	149	51	118	102	38	115	46	47	6	9	60	9	22	30	21	17	38	2	8	4	7	13	3	5	3	12	4	1	1	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	50157	17636	7721	9973	5728	2603	4056	1560	1166	1096	1288	1386	682	449	392	541	291	207	223	173	122	183	99	107	60	44	85	38	34	43	32	24	40	14	10	11	13	15	6	15	4	14	4	3	2	4	1	1	2	1	0	1	0	0	2	0	3	0	0	4	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
0.03	north12_active	80	38779	11516	2312	8116	4218	870	3374	298	311	577	979	1170	414	113	220	459	173	52	136	106	27	131	47	66	9	5	53	9	24	32	21	16	32	3	7	1	7	12	3	12	3	12	3	1	1	1	0	1	1	0	0	1	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	50271	17613	7560	9739	5801	2587	4100	1567	1167	1136	1300	1367	708	445	435	574	275	193	217	170	107	174	95	98	64	39	74	42	41	36	35	22	39	14	12	9	11	16	6	19	7	8	4	2	3	4	1	1	2	0	0	1	0	0	2	0	2	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	38837	11486	2174	7903	4336	822	3434	304	303	594	992	1138	423	105	251	479	155	53	142	101	22	123	47	67	13	10	41	12	27	26	19	9	25	4	8	2	6	13	3	16	5	7	3	1	1	1	0	1	1	0	0	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	50564	17489	7521	9562	5867	2543	4109	1583	1208	1096	1334	1314	735	449	442	535	290	197	198	159	100	157	86	102	61	40	70	36	38	39	33	26	30	17	13	8	7	6	6	24	11	5	7	3	1	4	1	1	2	1	0	1	0	1	2	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	39042	11470	2162	7728	4388	793	3457	321	311	546	1033	1081	440	104	270	430	165	51	134	87	20	110	44	78	16	12	40	12	26	33	16	12	15	5	7	3	2	4	3	23	2	5	6	0	0	1	0	1	1	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	50255	17492	7519	9488	5840	2565	4071	1548	1192	1109	1391	1267	720	423	474	545	291	192	216	154	98	128	92	92	54	56	52	36	46	44	38	22	30	10	16	10	9	9	3	19	12	13	6	3	1	3	1	1	1	2	0	2	0	1	0	0	0	1	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	38793	11383	2167	7636	4385	818	3391	323	289	554	1106	1050	426	97	303	440	164	46	148	82	24	81	47	64	12	17	32	12	28	37	22	10	19	3	9	5	2	5	2	17	2	13	5	0	0	0	0	0	1	1	0	2	0	1	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	50418	17343	7491	9518	5867	2554	4098	1501	1196	1108	1402	1259	650	415	445	562	297	216	199	160	98	133	102	91	62	63	59	28	41	33	42	21	31	11	15	15	10	10	4	17	12	13	5	2	2	2	1	1	2	2	0	1	0	1	0	0	1	1	0	0	0	2	0	6	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	38906	11251	2223	7748	4352	809	3411	305	280	542	1108	1059	388	94	285	461	156	50	127	80	28	83	54	64	12	15	38	10	22	24	27	14	20	3	7	6	4	5	3	15	2	13	5	0	1	0	0	0	2	1	0	1	0	1	0	0	1	0	0	0	0	2	0	5	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	50066	17228	7599	9450	5956	2615	4027	1482	1186	1098	1402	1302	648	410	412	641	286	206	206	156	102	138	105	86	64	60	56	30	37	34	34	18	23	13	13	11	9	9	5	11	4	12	1	0	3	1	1	2	2	1	0	1	1	0	0	1	1	0	0	0	0	2	0	5	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	38737	11134	2323	7663	4398	842	3343	300	271	541	1106	1100	402	94	266	542	144	41	125	80	36	87	59	59	12	16	36	8	23	18	26	10	16	3	5	4	4	4	2	10	1	12	1	0	1	0	1	1	2	1	0	1	1	0	0	0	1	0	0	0	0	2	0	5	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	50706	17354	7630	9276	6093	2642	3938	1484	1203	1077	1420	1245	613	411	429	645	276	225	197	159	112	128	92	85	66	47	56	34	38	37	30	19	15	11	13	7	7	6	8	10	3	5	0	1	5	3	1	2	1	1	0	0	1	0	0	1	1	0	0	0	0	2	0	5	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	39242	11230	2318	7479	4478	849	3260	299	299	536	1137	1018	367	101	276	542	141	37	115	76	38	76	44	59	13	12	33	11	26	21	21	11	10	2	7	2	4	3	4	7	1	4	0	1	3	1	1	1	1	1	0	0	1	0	0	0	1	0	0	0	0	2	0	5	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	50787	17552	7685	9274	5924	2661	3926	1505	1198	1038	1437	1268	610	425	437	633	269	218	207	140	104	131	75	71	65	39	41	34	49	34	24	16	13	13	16	8	13	12	9	11	2	4	1	1	4	5	2	2	0	0	1	0	1	1	0	1	1	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	39326	11516	2328	7461	4387	863	3242	303	289	537	1165	1023	371	105	278	534	134	37	114	69	34	83	38	45	10	8	20	11	34	18	15	5	11	1	5	4	5	10	3	9	0	3	1	1	2	1	1	1	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	50868	17544	7735	9549	5864	2661	4101	1495	1207	1051	1397	1228	611	427	435	591	275	201	194	143	107	140	76	91	55	44	53	36	51	39	24	20	15	14	14	12	12	13	10	11	4	6	2	1	3	6	2	1	1	0	1	1	0	3	0	1	0	5	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	39181	11497	2327	7662	4295	828	3409	298	302	548	1141	991	352	107	278	482	148	32	118	63	38	97	40	56	7	12	29	13	34	26	14	9	11	1	3	4	4	10	4	9	1	3	1	1	2	1	0	0	0	0	0	1	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	52286	14670	7485	11197	3498	2593	2187	2244	1918	1710	870	870	574	763	639	481	226	236	158	145	122	130	85	91	91	75	50	45	34	36	49	24	19	23	21	37	8	15	11	6	9	5	27	3	3	1	2	0	2	2	1	2	1	1	1	0	0	0	0	1	0	0	0	0	3	1	0	0	0	0	2	0	0	0	0
0.03	south21_active	80	41092	7512	1968	9487	850	539	966	1588	1460	1334	438	595	277	609	531	359	101	147	42	75	34	87	30	46	55	39	27	7	5	24	41	12	9	11	13	32	5	11	2	5	7	3	26	0	1	1	1	0	0	1	1	2	0	0	1	0	0	0	0	1	0	0	0	0	3	1	0	0	0	0	2	0	0	0	0
0.03	south22_all	80	53062	14639	7534	11032	3422	2592	2149	2282	1944	1662	840	859	575	777	627	477	237	228	180	162	114	138	75	96	79	69	50	53	28	36	51	29	22	20	18	29	11	16	10	10	10	4	28	2	3	0	1	0	3	3	2	2	0	2	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
0.03	south22_active	80	41858	7487	2043	9349	843	546	937	1611	1511	1291	411	593	258	606	519	348	110	139	49	87	29	91	27	45	40	37	29	12	5	20	41	16	6	12	12	24	6	12	1	8	8	3	27	0	0	0	1	0	1	1	1	2	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
0.03	south23_all	80	53199	14737	7599	10894	3436	2614	2164	2425	2062	1711	836	853	581	818	643	433	232	224	178	148	118	123	73	96	77	71	49	47	21	36	39	26	19	11	13	28	11	15	11	7	10	4	5	2	1	1	2	0	2	3	2	1	1	2	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
0.03	south23_active	80	42161	7470	2033	9188	845	537	973	1717	1595	1329	419	616	267	641	540	320	120	129	56	84	33	75	27	49	38	46	27	15	4	17	30	12	4	6	10	25	6	10	0	6	8	3	5	0	0	0	1	0	1	1	1	1	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
0.03	south24_all	80	53195	14671	7562	10767	3410	2552	2150	2364	2053	1730	819	889	599	831	699	452	251	212	171	163	115	110	83	89	67	73	46	39	21	34	30	26	28	9	10	16	6	15	11	8	7	4	7	3	5	2	1	2	1	3	2	1	1	2	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
0.03	south24_active	80	42137	7447	2047	9034	852	520	967	1653	1604	1342	404	659	283	670	580	345	126	110	54	99	34	68	26	50	38	50	20	14	6	16	23	13	13	7	10	14	2	11	0	6	6	3	6	0	3	0	0	1	1	0	1	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
0.03	south25_all	80	52657	14633	7567	10674	3474	2551	2149	2336	2063	1609	850	920	603	862	688	449	260	223	151	173	121	109	80	91	77	58	45	38	24	37	29	26	31	16	8	18	8	15	9	6	6	5	5	4	12	2	2	2	1	2	1	1	2	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	41523	7494	2036	8969	848	557	983	1647	1583	1244	429	690	292	695	580	340	133	105	44	106	32	68	23	50	42	35	20	10	6	17	19	7	21	13	6	18	2	11	0	5	4	4	4	2	10	0	1	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	52395	14519	7582	10572	3448	2614	2163	2220	2031	1562	838	992	608	810	663	479	255	232	159	195	131	109	88	77	88	61	44	41	27	32	28	21	33	22	7	30	11	10	8	3	6	4	4	4	12	2	1	2	1	2	0	1	1	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	41283	7423	2066	8921	838	559	996	1582	1539	1211	436	730	297	639	551	368	117	110	44	124	28	64	22	39	52	34	22	7	7	15	16	5	23	17	4	29	2	9	0	2	4	2	3	2	10	0	1	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	52496	14561	7575	10566	3516	2609	2178	2227	1939	1583	830	989	595	777	712	491	251	255	166	198	131	121	86	79	80	53	39	42	32	31	32	20	26	22	12	31	14	6	6	4	3	6	1	6	10	0	1	1	2	0	1	1	1	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	41272	7255	2041	8879	893	566	1010	1588	1459	1208	431	707	303	606	592	385	106	120	39	130	25	70	23	37	43	28	24	7	8	13	21	5	17	18	7	28	2	5	0	4	2	4	0	3	9	0	1	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	52132	14639	7552	10568	3486	2534	2190	2200	1907	1618	838	970	583	780	680	477	245	242	180	197	114	146	92	76	75	56	42	44	37	23	43	23	24	17	13	34	13	12	10	3	2	5	5	4	9	0	0	1	2	0	2	0	0	2	0	0	4	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	41139	7278	2048	8896	902	550	979	1543	1453	1213	442	689	301	620	565	358	102	118	42	126	22	80	28	33	38	32	27	9	10	12	33	9	14	13	7	24	2	11	1	2	1	4	4	2	9	0	0	1	1	0	1	0	0	2	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	52189	14740	7549	10825	3521	2513	2160	2300	1865	1720	867	934	578	797	644	493	255	221	170	183	101	145	92	80	66	58	49	34	39	24	40	26	19	19	16	33	11	13	11	4	0	6	20	6	4	1	1	4	3	1	3	0	0	3	0	0	4	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	41187	7352	2070	9046	933	529	972	1619	1429	1313	455	674	289	625	536	370	114	122	35	114	23	95	36	44	30	38	32	8	9	16	35	12	8	13	10	22	2	13	2	3	0	4	19	4	2	1	1	4	1	1	2	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	51781	14652	7587	10917	3526	2459	2121	2247	1862	1617	895	898	566	797	663	476	253	225	172	165	103	148	88	86	63	57	59	31	41	24	45	26	21	25	17	25	11	21	11	2	5	5	20	4	2	2	1	10	1	1	3	3	0	2	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south30_active	80	40840	7441	2122	9213	905	528	920	1568	1433	1260	472	640	277	641	553	334	105	136	37	98	29	96	33	52	33	31	32	6	8	17	38	14	12	15	10	16	1	16	2	1	5	4	19	3	0	1	1	10	0	1	2	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	53185	14864	7518	10858	3483	2584	2185	2166	1894	1709	851	907	625	769	685	438	248	210	169	163	108	103	92	93	43	66	53	28	26	28	47	20	24	18	10	19	9	12	6	1	1	4	3	1	5	1	8	0	1	0	3	1	0	1	2	0	0	2	0	0	0	0	0	0	2	0	0	6	0	0	0	0	0	0	0
0.03	south31_active	80	42040	7374	2088	9180	861	528	965	1432	1421	1323	419	663	283	622	546	319	110	131	33	95	31	62	29	41	24	45	19	10	6	14	38	9	18	12	9	18	3	9	3	0	1	2	3	1	5	0	4	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	6	0	0	0	0	0	0	0
0.03	south32_all	80	53339	15099	7582	10898	3439	2616	2195	2208	1927	1679	867	909	632	713	628	485	250	222	177	147	116	98	88	93	54	62	55	28	19	38	52	21	24	20	10	22	10	11	4	3	4	4	0	0	5	3	9	0	1	0	2	1	4	1	0	0	0	2	0	0	1	0	0	0	2	0	0	6	0	0	0	0	0	0	0
0.03	south32_active	80	42138	7534	2063	9242	868	542	994	1511	1414	1265	425	680	286	562	490	373	109	136	42	86	34	65	25	53	33	36	23	12	7	19	42	9	17	15	6	21	2	9	2	1	2	2	0	0	4	1	4	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	6	0	0	0	0	0	0	0
0.03	south33_all	80	52869	15064	7467	10559	3487	2596	2107	2247	1977	1618	864	919	601	795	673	497	257	241	157	142	127	100	76	82	58	67	57	25	23	38	47	20	22	24	7	23	7	10	5	4	7	3	3	0	8	3	6	1	2	0	2	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	41644	7555	1990	8905	904	528	996	1568	1455	1231	431	698	296	612	529	380	105	139	34	88	36	64	27	48	30	39	24	10	4	22	39	9	15	19	4	23	1	6	1	1	5	1	3	0	7	1	3	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	52234	15083	7492	10730	3460	2629	2071	2273	2048	1601	861	921	597	770	623	516	265	291	172	151	125	119	78	102	67	60	63	26	25	40	35	23	18	15	11	21	7	9	5	5	6	2	3	1	5	2	4	1	3	1	2	0	4	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	41081	7629	1989	9039	884	534	940	1614	1516	1205	415	678	293	596	494	397	113	171	43	93	31	63	28	72	34	32	30	8	4	24	30	12	11	12	7	21	0	6	1	1	4	2	3	0	3	1	2	0	2	1	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	52042	14796	7522	10576	3475	2547	2131	2278	2156	1601	885	932	565	825	653	499	243	300	181	169	128	131	81	91	63	50	62	30	36	41	33	26	21	15	14	11	7	5	5	4	5	1	3	1	5	0	1	1	2	4	2	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south35_active	80	40866	7506	2001	8905	902	521	978	1616	1603	1225	433	681	279	655	515	377	105	173	48	92	29	72	30	65	33	30	26	7	4	25	27	13	14	13	11	11	1	3	1	2	4	1	3	0	3	0	1	0	2	3	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	51848	14773	7574	10807	3498	2539	2178	2272	2135	1638	856	899	566	791	697	458	242	285	176	156	122	138	80	103	63	46	53	40	36	39	22	26	22	15	13	13	12	7	6	4	2	1	0	1	4	0	1	1	2	5	3	0	2	4	0	0	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
0.03	south36_active	80	40732	7505	2024	9098	884	525	971	1592	1610	1267	408	642	283	650	570	339	95	163	48	78	29	75	33	69	34	32	18	7	7	20	13	12	15	13	10	13	2	6	2	2	1	1	0	0	3	0	1	1	2	3	2	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south37_all	80	52438	14828	7524	10884	3543	2513	2164	2303	2096	1674	888	918	551	799	705	505	239	244	178	165	119	124	78	92	64	47	52	38	38	33	18	28	25	13	11	17	14	9	3	3	2	1	2	1	2	1	1	1	0	4	2	1	2	0	0	0	2	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1
0.03	south37_active	80	41170	7568	2019	9139	879	504	967	1621	1586	1267	434	664	280	654	578	372	101	131	54	91	26	81	32	57	38	30	22	5	9	16	10	15	19	8	8	17	3	7	1	2	1	1	2	0	2	1	1	1	0	2	1	1	0	0	0	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south38_all	80	52108	14755	7537	10948	3596	2544	2185	2319	2086	1701	878	911	542	869	751	497	235	224	152	162	131	123	67	104	65	43	54	39	36	29	28	29	23	17	12	18	12	17	4	4	2	10	2	1	2	1	2	1	0	2	4	1	2	0	0	0	2	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south38_active	80	41043	7562	1996	9219	890	498	1012	1638	1567	1284	421	651	283	715	629	375	97	115	47	99	26	83	29	61	39	27	18	3	9	11	20	16	18	13	8	18	2	13	2	3	2	10	2	0	2	1	1	1	0	0	3	1	0	0	0	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south39_all	80	52502	14632	7542	10979	3523	2597	2217	2257	2073	1705	905	926	578	858	702	548	226	226	159	160	136	110	72	97	76	45	53	33	29	28	39	23	19	18	13	9	14	19	5	5	5	11	6	2	1	2	3	1	2	2	3	1	0	0	0	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1
