label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59
0.03	south23_all	80	16287	3424	3905	1182	899	1673	566	416	320	245	152	177	114	99	97	97	73	43	30	32	53	26	43	11	15	12	4	2	8	8	4	2	6	2	5	3	2	3	0	1	2	1	3	1	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0
0.03	south23_active	80	10354	1696	2486	557	421	1159	326	229	155	113	73	102	49	47	49	48	46	16	10	12	37	9	26	5	9	7	3	0	6	6	3	1	4	0	2	1	1	1	0	0	2	1	2	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	16473	3345	3886	1136	902	1577	580	413	322	213	157	156	131	105	111	92	76	44	29	34	63	29	46	17	18	14	5	4	8	7	3	1	7	4	4	3	5	2	1	1	2	1	2	2	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0
0.03	south24_active	80	10518	1607	2515	525	424	1085	339	216	155	98	75	93	64	51	57	45	50	19	13	14	35	11	27	7	11	7	3	2	5	4	2	1	3	1	2	1	4	0	0	0	2	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	16296	3366	3763	1128	890	1601	621	421	347	210	155	174	136	103	108	88	67	43	33	35	62	27	42	14	17	16	6	6	7	7	4	1	7	4	2	2	5	3	2	1	5	1	3	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	10389	1620	2429	523	412	1084	348	204	172	108	76	101	74	57	53	42	43	17	15	16	33	11	25	6	13	8	3	3	4	4	2	1	4	1	1	1	4	0	0	1	4	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	16037	3401	3665	1135	871	1518	610	391	351	213	168	170	147	110	91	88	61	37	31	33	71	28	40	15	16	17	7	8	4	5	7	1	6	6	1	1	6	3	2	1	3	0	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	10202	1624	2335	508	395	970	331	186	173	110	82	92	82	58	47	47	34	20	16	19	41	15	27	6	10	10	4	4	1	2	4	1	2	3	0	1	6	0	0	1	2	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	15159	3345	3503	1233	852	1536	594	387	336	218	169	169	138	105	76	83	60	38	39	30	47	19	34	11	16	17	8	8	5	5	7	2	3	5	2	0	4	3	2	2	3	0	2	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	9597	1575	2163	543	389	964	325	177	159	115	71	92	74	56	41	47	33	19	17	13	27	11	27	4	11	8	3	3	1	3	4	1	1	3	1	0	4	0	0	1	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	14346	3371	3326	1283	839	1375	541	368	305	220	165	165	120	119	65	91	59	45	35	31	51	21	38	11	20	22	11	7	4	3	7	2	2	4	3	0	5	0	1	1	3	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	8948	1586	2022	589	364	821	301	160	156	101	64	86	67	66	37	49	34	26	14	18	30	13	22	5	13	10	5	4	1	2	4	1	1	3	1	0	5	0	0	0	3	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	13856	3245	3216	1273	827	1334	509	353	301	217	167	168	124	98	65	75	55	49	39	26	41	15	32	12	15	19	9	5	3	4	2	2	7	2	4	0	3	1	1	1	2	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	8564	1497	1985	579	364	827	257	166	155	109	61	86	56	54	31	39	32	30	16	12	24	9	12	9	8	10	4	3	1	2	1	1	4	1	1	0	3	1	0	0	2	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	13969	3274	3232	1238	833	1347	519	354	293	208	171	170	124	93	84	73	56	53	36	24	49	20	28	16	14	16	9	5	4	4	4	0	9	4	3	0	1	2	1	1	3	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	8654	1568	1972	602	377	822	260	171	156	97	69	85	59	53	43	37	30	36	16	13	30	9	9	10	5	9	5	3	1	1	2	0	4	3	1	0	1	2	0	0	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	16253	3415	4149	1186	829	1701	546	430	374	216	180	190	111	95	99	87	86	49	29	28	47	14	22	12	11	15	9	12	9	7	4	1	5	9	10	3	1	1	2	0	6	1	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	10268	1724	2657	515	393	1116	301	231	183	119	89	106	57	45	53	45	60	23	13	12	36	6	14	6	5	9	2	5	6	2	0	1	3	7	6	1	0	0	0	0	1	1	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	16367	3478	4187	1195	847	1699	551	396	355	219	163	187	129	84	96	72	77	45	25	34	59	14	29	10	12	13	8	13	8	7	5	2	8	13	9	3	1	1	2	0	6	3	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south32_active	80	10341	1744	2655	533	399	1080	310	210	184	119	80	97	65	48	46	39	52	25	13	17	47	9	19	5	10	6	0	6	5	3	1	2	6	11	5	0	0	0	0	0	1	3	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south33_all	80	16268	3427	4181	1273	845	1632	571	408	329	208	157	187	130	94	90	75	68	28	25	30	59	14	34	10	18	18	5	9	12	6	3	7	7	9	8	3	2	1	2	0	2	3	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0
0.03	south33_active	80	10293	1716	2654	583	394	1021	303	214	170	111	75	89	66	54	44	37	42	17	20	17	39	5	23	4	12	11	0	3	10	3	1	4	4	9	5	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0
0.03	south34_all	80	16457	3465	4011	1247	854	1698	592	363	310	227	186	180	129	103	91	82	65	34	24	28	60	16	39	9	22	13	9	6	12	5	5	9	10	5	7	2	2	0	1	0	2	3	0	0	0	0	0	3	0	0	0	2	1	1	0	0	0	0	0	0
0.03	south34_active	80	10347	1754	2504	573	406	1109	314	191	154	114	97	84	66	58	47	40	39	19	19	13	38	8	23	4	15	9	4	3	10	3	1	5	8	5	5	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	1	1	1	0	0	0	0	0	0
0.03	south35_all	80	16761	3395	4095	1206	864	1672	580	387	313	236	182	179	112	103	88	93	66	29	27	27	65	18	31	12	19	13	11	1	12	3	6	8	8	4	10	1	4	1	0	0	2	2	0	0	0	0	0	3	0	0	0	2	1	1	0	0	0	0	0	0
0.03	south35_active	80	10624	1694	2580	560	396	1098	299	203	160	111	93	88	52	57	49	43	33	14	19	12	42	8	19	4	13	9	4	1	10	3	1	4	5	4	7	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1	1	0	0	0	0	0	0
0.03	south36_all	80	16108	3340	3946	1176	878	1631	536	366	313	234	192	174	106	106	83	91	59	40	33	28	66	20	26	10	15	9	12	3	7	3	5	8	10	3	9	2	2	3	0	0	1	1	0	0	0	1	0	2	0	0	0	1	0	1	0	0	0	0	0	0
0.03	south36_active	80	10166	1659	2433	536	403	1093	250	196	155	107	105	92	49	54	43	45	30	14	19	12	46	10	14	2	7	5	5	2	5	3	1	3	6	3	6	1	0	3	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south37_all	80	15291	3221	3845	1181	874	1482	502	379	315	239	180	176	112	92	83	89	57	41	33	29	61	18	25	13	21	8	6	5	6	3	3	4	6	3	5	2	2	4	0	0	1	1	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	9624	1542	2292	541	393	921	241	202	158	113	97	92	57	43	40	38	25	15	18	11	45	8	17	3	8	1	1	3	4	3	1	2	3	2	2	1	0	4	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	14238	3160	3545	1218	860	1396	506	385	293	215	184	191	109	91	86	97	52	41	30	30	45	22	26	10	27	6	8	4	6	3	4	3	3	5	4	1	0	3	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	8806	1508	2126	549	377	865	241	197	150	111	87	102	51	46	39	48	22	16	14	13	25	9	19	3	12	0	5	2	5	3	1	1	2	2	2	1	0	3	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	13606	3113	3369	1201	813	1300	466	384	313	220	177	200	104	90	93	91	53	44	31	30	45	23	34	15	26	9	7	2	8	2	3	4	1	3	3	4	0	3	0	0	1	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	8308	1464	2040	552	372	768	242	196	156	111	79	109	47	42	40	41	23	19	12	16	25	11	26	7	11	5	5	1	5	2	0	1	1	0	1	1	0	3	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	13428	3166	3315	1161	764	1322	494	407	314	224	188	199	100	93	94	91	65	43	33	32	63	23	32	12	17	13	9	4	12	2	3	2	3	2	4	4	2	1	0	0	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	8114	1460	2053	526	342	807	266	200	147	113	80	106	47	42	41	43	25	21	14	17	40	13	24	7	10	10	7	3	6	2	0	1	2	0	3	1	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
