label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52
0.03	south21_all	80	44234	17320	8437	4192	3073	1982	1465	1746	920	491	414	562	589	183	278	110	138	80	105	65	49	17	22	19	13	15	11	11	4	3	5	4	3	3	3	4	1	1	1	2	0	1	1	0	0	0	1	0	0	0	0	0	0
0.03	south21_active	80	24999	9475	4404	1867	1530	941	737	1029	507	220	203	371	369	90	146	44	77	35	68	39	25	10	14	7	7	11	3	7	0	2	0	0	1	0	2	4	1	1	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0
0.03	south22_all	80	45750	18007	8667	4104	3162	2031	1493	1835	994	505	397	579	549	195	296	105	134	90	129	71	53	18	27	26	9	15	11	9	4	3	2	10	3	4	3	5	0	1	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	26273	10047	4581	1828	1575	981	760	1090	564	231	197	379	331	105	172	38	68	42	88	40	27	8	18	10	3	8	4	7	0	1	0	7	1	0	2	4	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	47657	18599	8891	4043	3225	2161	1549	1913	1038	496	379	589	615	175	306	113	156	105	126	65	54	28	31	27	15	15	9	9	3	3	2	11	2	6	4	3	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	27643	10554	4789	1799	1646	1067	784	1155	591	222	176	384	375	86	187	47	71	52	86	36	30	11	22	14	5	7	3	5	0	1	0	7	0	3	1	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	48517	18920	8981	3955	3196	2184	1588	2027	1020	510	380	560	570	179	324	116	153	120	134	64	50	28	37	23	16	16	8	7	3	6	4	10	0	5	3	9	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	28579	10917	4875	1787	1638	1117	806	1253	584	233	169	336	342	89	206	50	73	57	86	34	30	12	19	16	6	7	3	3	0	1	2	8	0	3	1	8	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	48734	18970	8979	3931	3205	2191	1564	2042	1006	510	374	566	551	157	334	117	191	95	126	56	46	20	34	22	18	10	7	11	1	6	3	4	3	6	3	8	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	28695	10846	4920	1799	1683	1094	786	1221	576	241	142	349	344	66	214	53	109	48	77	27	31	10	18	16	7	4	3	5	0	1	2	1	0	4	1	8	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	48774	18984	8960	3917	3202	2221	1629	2043	1005	489	410	625	571	157	328	125	170	102	100	60	49	19	28	19	15	24	5	12	3	5	3	5	3	2	3	9	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	28443	10841	4910	1780	1643	1105	843	1252	581	223	162	397	371	67	207	48	109	57	57	27	32	10	9	12	8	19	4	6	1	0	2	3	0	1	1	8	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	49001	19233	9082	3919	3263	2228	1635	1978	969	497	425	623	574	167	290	114	185	100	102	52	52	21	26	20	12	28	4	9	4	5	1	3	3	2	0	2	2	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
0.03	south27_active	80	28564	10979	4928	1760	1677	1114	835	1182	555	222	167	381	368	70	185	42	120	59	64	27	31	10	13	10	6	19	3	4	1	0	0	2	0	2	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	48802	19112	9109	3918	3219	2251	1616	1976	1024	512	425	597	625	181	350	108	192	114	97	72	49	23	25	19	16	34	6	8	5	2	3	2	1	1	0	4	2	1	2	0	0	1	1	0	1	0	0	0	0	0	0	0	0
0.03	south28_active	80	28371	10918	4905	1743	1631	1109	851	1175	589	219	187	359	410	82	217	44	121	73	70	35	27	10	13	9	6	26	3	3	1	1	0	2	0	1	0	2	0	1	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	48467	19230	9065	3971	3182	2264	1627	1993	1030	501	412	603	616	189	352	93	196	112	101	75	49	33	29	23	16	39	8	6	4	4	3	6	2	2	1	5	2	1	3	2	1	0	1	0	1	1	0	0	0	0	0	0	0
0.03	south29_active	80	28193	11140	4851	1741	1595	1098	857	1201	585	215	210	381	382	94	212	36	125	64	64	36	29	18	14	13	6	17	2	2	0	3	1	6	1	2	1	3	0	0	3	0	1	0	1	0	0	1	0	0	0	0	0	0	0
0.03	south30_all	80	48446	19339	9089	3984	3191	2226	1558	2026	1060	497	400	594	576	186	373	99	167	104	117	76	43	31	33	22	16	31	11	5	4	5	4	4	2	2	1	4	2	1	3	2	1	0	1	0	0	1	1	0	0	0	0	0	0
0.03	south30_active	80	28331	11228	4816	1773	1616	1067	820	1214	610	229	206	360	362	90	214	41	97	55	72	33	26	19	16	11	4	11	4	2	1	4	1	4	1	2	1	3	1	0	3	0	1	0	1	0	0	1	0	0	0	0	0	0	0
0.03	south31_all	80	48544	19232	8872	4048	3273	2173	1576	1981	1104	510	376	576	590	181	337	112	149	112	128	41	47	31	24	18	6	15	7	6	5	5	2	4	3	3	2	2	0	2	2	0	0	0	0	0	0	1	0	1	5	0	0	0	0
0.03	south31_active	80	28588	11067	4789	1812	1661	1103	804	1204	628	232	160	345	354	89	214	60	95	68	77	23	27	11	13	11	3	13	3	4	3	1	1	2	1	1	0	1	0	1	0	0	0	0	0	0	0	1	0	1	5	0	0	0	0
0.03	south32_all	80	49397	19414	8962	4027	3263	2203	1650	2067	1115	518	380	603	618	175	314	118	161	101	116	46	48	29	26	19	7	24	7	8	6	7	3	3	2	2	3	3	0	1	1	1	1	0	0	0	0	1	0	1	0	0	0	0	0
0.03	south32_active	80	29124	11278	4873	1759	1667	1110	861	1308	621	243	162	371	383	85	205	63	113	62	65	24	29	12	10	14	4	22	1	4	5	3	2	0	1	1	1	2	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0
0.03	south33_all	80	49150	19441	9154	3992	3151	2209	1699	2094	1076	533	373	590	614	165	295	113	158	99	121	52	67	27	24	20	9	25	8	6	8	8	4	2	3	0	3	4	1	2	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south33_active	80	28855	11370	5025	1699	1637	1091	868	1346	576	250	158	364	377	85	198	59	107	60	78	29	45	11	10	14	4	20	1	3	7	4	3	0	1	0	1	3	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south34_all	80	49101	19192	9179	4080	3248	2143	1656	2072	1082	542	360	584	666	182	284	110	175	110	112	53	65	29	18	16	6	23	12	5	7	8	7	1	2	0	3	4	2	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	28750	11161	5033	1759	1725	1080	850	1304	591	249	162	376	438	91	190	49	113	63	76	27	46	13	8	10	2	18	5	3	6	4	5	0	0	0	2	2	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	49325	19044	9264	4019	3280	2113	1595	2042	1095	551	344	512	619	174	293	106	154	102	123	49	73	25	27	20	6	26	13	5	5	4	7	0	2	0	2	4	2	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	28808	10930	5065	1742	1749	1078	834	1258	620	255	155	326	420	76	189	48	97	52	83	27	57	9	14	13	1	18	6	3	4	1	5	0	0	0	2	2	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	49404	18972	9049	4077	3269	2083	1546	1960	1134	528	376	530	604	181	350	99	155	100	124	46	52	25	29	22	8	22	16	4	3	5	8	0	2	1	2	2	2	2	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0
0.03	south36_active	80	28875	10805	4930	1799	1747	1073	803	1189	662	242	172	326	427	74	222	42	100	45	82	26	38	11	17	14	1	13	10	4	2	2	6	0	0	0	2	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	49403	18996	9095	4072	3200	2112	1524	2024	1074	532	398	513	578	180	353	106	127	93	119	49	77	26	30	18	12	22	13	5	1	3	7	0	2	1	2	0	4	1	1	1	0	1	1	0	0	0	0	1	0	0	0	0	0
0.03	south37_active	80	28884	10781	4919	1816	1711	1083	794	1266	615	240	170	290	393	68	226	51	76	44	66	28	57	14	18	10	4	17	7	5	1	1	4	0	0	0	1	0	3	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	49469	19246	8978	4114	3156	2096	1544	1978	1048	526	411	560	597	181	357	115	129	97	123	60	78	27	37	14	14	9	12	3	2	2	5	2	4	2	3	1	3	1	1	1	0	1	1	0	0	0	5	1	0	0	0	0	0
0.03	south38_active	80	28882	11021	4817	1862	1665	1065	793	1244	583	231	177	331	341	72	217	55	76	42	62	37	47	15	21	7	6	5	7	3	1	1	3	2	0	0	2	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	49570	19055	9038	4057	3234	2164	1570	2085	1060	531	398	559	591	173	349	124	131	119	163	54	72	30	28	9	14	9	13	2	4	2	5	2	5	1	2	1	2	2	0	0	0	1	0	0	0	0	5	0	0	0	0	0	0
0.03	south39_active	80	29120	10890	4832	1848	1665	1075	810	1306	558	216	166	331	318	73	203	63	74	59	105	33	45	15	16	2	6	6	7	2	1	0	3	2	1	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	49083	18992	9096	3972	3221	2132	1646	2043	1033	528	381	592	624	184	348	117	138	127	159	53	65	30	34	8	12	8	13	3	6	3	3	3	5	1	2	4	0	1	0	0	0	1	0	0	0	0	5	0	0	0	0	0	0
0.03	south40_active	80	28904	10886	4874	1784	1652	1003	828	1305	541	204	165	350	346	77	207	62	87	64	105	33	38	10	15	4	5	6	8	3	2	0	1	3	1	0	1	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
