label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51
0.03	south26_active	80	48674	8584	6212	3883	5869	791	1268	1209	327	169	931	95	68	306	241	33	77	65	26	65	11	7	70	34	11	3	3	18	4	1	8	1	2	1	1	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	61380	16416	10323	6308	7168	2320	2013	1700	856	666	1058	358	272	395	292	132	140	116	63	77	44	30	80	39	28	5	8	14	8	1	10	2	2	1	2	1	2	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	48527	8631	6280	4012	6002	818	1207	1222	321	187	908	89	58	311	231	27	73	77	22	62	11	9	74	36	17	3	3	12	4	0	9	1	2	0	1	1	1	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	61059	16420	10219	6317	7108	2313	1961	1684	836	642	967	365	289	411	296	128	119	120	71	72	35	39	81	41	30	7	6	15	4	3	11	2	2	1	2	0	1	2	0	3	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	48138	8559	6127	4004	5968	802	1192	1200	318	171	829	91	54	335	229	28	65	81	22	62	6	14	74	36	18	5	4	13	1	2	10	1	2	0	0	0	1	2	0	3	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	57664	16107	9798	6183	6532	2343	1913	1647	849	652	895	362	291	369	265	133	102	122	65	80	37	39	50	39	25	16	11	16	4	8	5	1	2	2	1	0	1	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	44178	8049	5637	3737	5350	773	1099	1131	291	163	723	100	62	289	193	27	56	84	12	67	6	14	41	29	15	10	6	15	0	3	5	0	2	0	0	0	1	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	54307	15704	9431	5987	6040	2280	1858	1558	824	625	915	378	315	351	277	130	85	98	76	106	37	37	36	35	18	17	10	9	3	10	13	2	3	1	1	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	40101	7499	5132	3368	4822	699	1029	1016	251	132	739	98	78	253	202	23	45	61	14	79	4	9	28	26	8	8	6	8	0	3	11	0	1	0	0	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	52010	15455	8915	5847	5845	2226	1927	1506	867	637	939	327	271	342	268	139	124	99	53	93	45	29	49	29	7	9	2	12	3	4	4	3	2	2	1	0	0	2	3	1	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south31_active	80	36850	6973	4618	3054	4541	649	989	895	257	157	777	95	71	248	191	29	53	55	15	72	11	14	39	23	3	6	1	7	2	1	3	1	2	0	0	0	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south32_all	80	56926	16159	9384	6141	6509	2300	2053	1612	881	629	1056	308	253	410	285	136	118	111	60	105	48	28	61	32	11	6	5	9	7	2	6	3	3	3	0	0	0	1	2	1	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south32_active	80	42633	7974	5348	3550	5304	769	1120	1035	304	150	899	80	56	328	212	26	54	64	20	80	8	12	51	23	4	4	2	4	3	0	4	2	3	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south33_all	80	60161	16454	9710	6318	6857	2287	2045	1653	874	641	1064	322	249	477	284	135	110	105	61	134	45	31	62	32	31	10	6	8	8	2	9	10	3	3	1	2	0	1	4	1	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south33_active	80	46650	8619	5786	3816	5687	844	1204	1092	304	162	901	65	57	410	218	34	51	64	18	104	9	13	52	22	14	6	2	7	4	0	8	8	3	1	1	0	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south34_all	80	61616	16623	9978	6532	6961	2282	2040	1678	918	640	1038	337	254	446	307	130	121	109	69	133	48	28	53	31	33	9	11	17	8	5	9	12	1	4	2	4	2	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	48456	8950	6011	4074	5868	853	1248	1134	333	164	886	69	59	388	237	35	74	73	24	102	7	12	45	19	15	6	2	16	5	0	7	10	1	1	1	0	2	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	60967	16661	10168	6614	6940	2221	2068	1622	918	634	894	347	259	401	313	137	137	104	69	120	40	26	34	24	33	15	12	21	8	7	6	10	3	2	3	7	2	0	3	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	48010	8990	6119	4110	5879	811	1292	1107	329	166	747	79	59	338	241	33	93	79	28	93	8	8	28	13	14	11	2	19	6	1	4	9	3	1	1	3	2	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	60942	16749	10105	6641	6919	2237	2062	1617	928	632	873	329	305	397	356	141	138	117	63	96	37	23	40	31	27	14	13	27	8	9	1	8	3	2	2	6	2	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	48184	9107	6070	4157	5832	849	1301	1084	336	166	721	83	68	325	288	29	95	82	23	74	6	7	33	23	12	9	2	24	5	1	0	8	3	0	0	3	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	61182	16710	10109	6604	6911	2204	2075	1636	907	667	861	351	300	366	368	127	129	111	63	104	30	24	34	31	17	15	8	19	7	5	7	8	3	2	3	3	2	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	48518	9027	6158	4213	5807	820	1287	1093	321	184	714	83	71	305	306	25	83	76	22	88	5	9	29	19	10	9	2	16	4	1	3	8	3	1	0	3	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	61290	16684	10228	6559	6933	2207	2036	1693	877	692	1037	368	307	377	374	122	131	105	64	105	32	26	28	30	24	7	8	18	3	4	8	6	4	3	3	4	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	48515	8966	6186	4159	5781	819	1233	1168	315	201	882	79	77	311	308	24	83	68	22	89	9	11	22	21	18	2	5	14	1	2	4	6	2	2	0	4	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	58368	16267	9889	6338	6467	2229	1927	1648	852	677	1074	381	296	379	330	118	118	92	57	99	35	31	28	34	23	6	6	16	8	4	8	2	3	4	2	1	2	0	3	0	0	0	0	1	0	1	0	0	0	0	0	0
0.03	south39_active	80	44856	8321	5727	3822	5291	765	1114	1114	291	178	893	81	75	306	261	21	66	61	17	80	14	14	21	23	18	3	5	13	2	1	4	2	1	2	0	1	2	0	2	0	0	0	0	1	0	1	0	0	0	0	0	0
0.03	south40_all	80	55038	15725	9651	6044	6002	2266	1890	1531	846	678	1040	382	291	372	289	116	124	95	59	81	36	33	30	33	21	3	8	14	8	4	7	0	4	2	2	1	2	1	2	0	0	0	1	1	0	1	0	0	0	0	0	0
0.03	south40_active	80	40882	7600	5263	3458	4837	718	1048	986	271	160	830	90	71	288	209	21	76	57	19	63	14	13	21	25	14	2	4	9	1	1	5	0	1	1	0	1	1	1	2	0	0	0	0	1	0	1	0	0	0	0	0	0
