label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61
0.03	north8_active	80	6851	5244	3918	6419	996	6742	1240	723	1221	983	262	155	751	615	459	241	44	46	89	55	26	14	58	20	6	53	93	33	11	7	52	2	2	3	8	2	3	1	5	17	1	2	0	19	1	1	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	35530	15899	9546	8886	3938	7413	2507	1683	1681	1331	718	581	902	814	619	318	196	167	150	105	79	67	94	43	37	46	110	43	18	15	43	6	4	6	9	6	4	2	7	14	1	2	1	20	2	1	0	1	0	0	1	2	0	0	0	1	0	0	0	1	0	0
0.03	north9_active	80	6857	5268	3954	6335	976	6544	1237	692	1166	919	274	159	753	693	520	216	48	45	73	69	22	16	77	21	6	32	104	36	12	6	42	1	1	3	9	2	2	1	5	14	1	2	0	18	1	1	0	1	0	0	0	2	0	0	0	0	0	0	0	1	0	0
0.03	north10_all	80	35557	15764	9472	8848	3807	7386	2417	1650	1736	1262	695	582	878	800	650	316	192	155	140	95	78	55	90	45	35	52	85	38	11	8	35	11	7	3	23	9	6	1	4	15	0	1	0	3	1	1	0	1	0	1	0	3	0	0	0	1	1	0	0	1	0	0
0.03	north10_active	80	6950	5219	3898	6306	929	6531	1208	655	1203	847	261	144	740	686	559	235	47	40	73	56	22	13	72	24	6	40	80	26	9	3	34	1	2	1	23	2	1	0	3	15	0	1	0	0	1	0	0	1	0	0	0	3	0	0	0	0	1	0	0	1	0	0
0.03	north11_all	80	36057	15969	9228	8813	4066	7948	2354	1622	1794	1346	798	547	904	809	630	370	191	150	134	123	72	58	139	58	35	32	91	27	13	14	34	7	9	11	46	2	7	5	7	6	2	0	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_active	80	6917	5438	3845	6326	1010	7079	1203	664	1257	940	274	142	733	693	547	267	45	27	62	62	35	12	122	29	10	22	83	20	11	3	31	3	0	9	43	1	3	2	3	5	2	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	35986	15922	9243	8878	4076	7980	2319	1630	1820	1335	789	528	985	742	630	334	193	149	130	115	87	58	135	54	31	35	99	34	13	14	36	12	14	12	24	3	5	3	7	1	0	1	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0
0.03	north12_active	80	6938	5370	3834	6366	1054	7151	1145	642	1307	929	266	132	809	630	537	238	51	31	58	54	28	14	118	31	7	24	86	21	10	2	34	5	2	10	21	1	2	1	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
0.03	north13_all	80	35746	15830	9191	8878	4030	8013	2379	1686	1794	1475	792	563	1015	765	629	342	181	147	120	107	97	57	129	56	28	33	138	34	15	12	32	11	8	11	13	3	5	2	6	2	0	2	0	1	0	1	1	0	0	0	0	1	1	0	0	0	0	0	3	1	0	0
0.03	north13_active	80	6893	5284	3796	6411	1025	7205	1162	674	1304	1028	272	155	847	649	529	255	45	36	60	55	26	13	110	30	5	18	127	22	7	2	27	3	4	8	10	2	1	2	3	2	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	3	0	0	0
0.03	north14_all	80	35734	15770	9441	8861	3947	7927	2440	1692	1850	1382	760	548	1050	815	661	337	185	161	119	112	97	61	125	46	33	53	116	43	14	10	13	13	9	10	13	3	2	4	4	2	0	5	1	1	0	0	1	0	0	0	0	1	1	0	1	0	0	0	3	1	0	0
0.03	north14_active	80	6836	5307	3869	6406	1003	7077	1199	679	1305	933	261	141	894	697	568	244	51	42	60	56	27	13	103	17	7	30	108	24	7	4	8	3	4	7	11	2	0	2	3	2	0	3	1	0	0	0	1	0	0	0	0	1	1	0	1	0	0	0	3	0	0	0
0.03	north15_all	80	35834	16022	9575	8735	3854	8141	2465	1668	1852	1395	739	550	974	800	602	317	178	160	118	112	90	66	107	47	37	47	127	46	13	14	22	12	9	11	13	6	2	3	3	3	0	4	3	1	4	0	1	0	0	0	0	1	1	0	1	0	0	0	3	0	0	0
0.03	north15_active	80	6942	5442	3971	6269	944	7268	1211	660	1326	931	235	149	821	681	495	230	49	37	61	53	21	15	91	15	8	29	121	27	5	6	14	2	4	9	10	4	0	1	2	3	0	3	1	0	4	0	1	0	0	0	0	1	1	0	1	0	0	0	3	0	0	0
0.03	north16_all	80	35904	16164	9721	8745	3854	7784	2429	1673	1950	1206	711	533	925	746	697	342	168	157	136	113	88	60	91	50	39	52	64	34	17	14	21	16	21	9	12	7	6	3	1	3	1	3	3	1	4	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north16_active	80	6942	5501	4004	6313	943	6924	1193	672	1370	770	219	149	771	635	580	245	42	34	73	56	23	10	74	15	10	40	58	24	8	6	17	3	10	8	8	4	2	1	0	2	0	2	1	0	4	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north17_all	80	35718	16252	9578	8834	3824	7906	2372	1620	1912	1219	683	537	894	736	670	383	165	153	132	115	90	61	74	45	36	49	79	24	13	15	24	12	22	9	8	9	5	1	1	2	2	0	3	0	10	2	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0
0.03	north17_active	80	6912	5506	3897	6341	929	7050	1172	664	1344	778	219	157	740	634	562	271	33	32	70	58	22	7	61	16	8	41	72	15	8	5	21	3	11	7	4	4	3	1	0	1	0	0	1	0	10	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	35655	16174	9451	8956	3879	7995	2399	1665	1939	1226	683	543	907	764	691	391	157	150	156	111	81	63	85	46	34	44	74	20	18	21	22	13	18	19	7	8	5	4	2	8	3	0	1	0	10	2	0	1	0	0	1	0	1	0	1	0	0	1	0	0	0	0
0.03	north18_active	80	6945	5451	3839	6400	966	7124	1222	708	1332	802	220	160	736	641	595	282	28	32	91	56	24	7	71	19	11	41	68	13	13	7	20	2	11	15	5	4	3	4	1	6	0	0	0	0	10	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	35664	16189	9374	9015	3881	8093	2390	1696	1890	1293	673	538	910	764	670	412	143	144	155	120	80	63	125	45	36	52	58	21	20	19	40	16	8	16	9	8	3	8	2	6	4	0	1	0	6	2	0	1	0	0	1	0	1	0	1	0	0	1	0	0	0	0
0.03	north19_active	80	6974	5391	3776	6449	1009	7217	1204	721	1325	869	227	157	744	635	566	301	26	34	99	61	33	8	108	17	10	44	52	12	17	4	36	2	4	13	6	4	1	8	1	5	1	0	0	0	6	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	35360	15884	9446	8902	3841	7813	2349	1675	1840	1351	702	529	909	780	587	389	164	133	155	122	75	62	139	57	36	55	49	22	28	20	39	13	10	21	25	6	2	11	5	6	4	2	2	0	5	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0
0.03	north20_active	80	6842	5341	3879	6373	995	6926	1183	670	1329	942	240	148	746	641	489	265	34	27	91	63	32	10	124	24	8	44	44	13	23	5	32	3	5	17	22	3	0	8	4	5	3	2	1	0	5	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
0.03	south21_all	80	35934	15838	9205	8923	3907	7751	2283	1667	1765	1318	751	588	1000	883	676	346	197	144	152	101	79	72	129	40	42	30	78	17	23	12	30	14	9	0	13	6	5	5	4	4	1	6	1	4	2	1	0	1	0	1	0	0	2	1	1	0	0	0	1	0	1	0
0.03	south21_active	80	6967	5299	3690	6422	966	6949	1130	703	1254	901	247	171	828	722	569	238	33	35	78	50	23	19	118	20	13	20	76	10	11	0	28	0	7	0	13	1	2	3	2	4	0	3	0	1	1	1	0	1	0	1	0	0	2	0	0	0	0	0	1	0	1	0
0.03	south22_all	80	35960	15659	9146	8841	3950	7104	2282	1669	1767	1247	709	584	918	789	667	349	188	152	150	118	83	65	86	42	46	29	79	23	17	14	41	10	5	6	19	5	3	2	3	2	2	5	1	5	3	1	0	0	0	0	0	0	2	0	1	0	0	0	1	0	0	0
0.03	south22_active	80	7446	4898	3453	6148	896	6290	1087	685	1192	821	221	178	745	637	555	241	32	37	77	55	26	17	67	19	14	17	74	10	9	1	40	0	4	2	18	1	1	1	1	2	0	2	0	2	2	1	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0
0.03	south23_all	80	35938	15568	9223	8354	3868	6411	2208	1599	1731	1252	695	593	856	717	592	338	160	166	143	112	72	69	89	46	48	21	56	18	15	14	41	10	3	9	14	6	4	4	2	2	2	1	1	6	2	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	7963	4553	3307	5564	824	5506	981	616	1109	801	225	168	674	552	489	225	31	41	60	48	21	19	62	22	13	13	49	5	7	1	40	0	2	5	11	2	1	2	1	1	0	0	0	3	2	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	35911	15645	9095	7983	3868	5867	2128	1622	1618	1213	673	602	768	683	518	306	149	155	158	105	83	68	93	43	47	30	49	21	16	20	36	11	5	12	16	4	5	4	1	6	2	0	0	2	3	0	1	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	8411	4253	3025	5100	754	4952	884	580	986	716	190	152	578	509	415	203	31	36	73	47	30	19	67	16	7	20	40	8	7	3	34	1	3	6	11	1	2	1	0	5	0	0	0	2	3	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	35917	15690	9122	7731	3824	5994	2148	1612	1601	1237	701	572	758	668	551	323	176	157	152	109	71	64	104	44	43	30	49	20	15	17	17	10	8	13	17	3	8	4	2	6	1	0	0	1	2	0	1	2	0	1	0	3	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	8431	4161	3090	4866	735	5050	865	557	980	704	183	132	575	498	459	214	39	38	70	54	30	19	77	19	3	20	41	13	6	4	15	3	4	7	13	1	4	2	0	5	0	0	0	1	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	35990	15687	9124	7775	3789	6253	2177	1627	1632	1258	725	565	822	698	576	302	194	146	148	113	77	63	91	47	43	34	60	22	23	17	15	9	7	9	13	3	7	3	1	4	1	0	0	1	3	0	2	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	8204	4363	3247	4975	793	5362	933	580	1043	752	190	126	621	552	483	200	42	37	77	56	36	21	66	18	3	23	52	15	9	5	13	3	4	5	9	1	5	1	0	4	0	0	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	35916	15718	9178	8115	3867	6946	2304	1684	1704	1311	709	581	858	688	649	341	217	154	127	117	81	69	101	57	41	32	56	35	24	15	12	7	9	7	12	1	6	2	1	0	0	0	0	1	3	0	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	7762	4736	3474	5393	854	6070	1029	647	1121	835	188	142	669	565	549	225	42	37	66	61	34	16	74	29	4	22	53	23	10	5	10	3	5	5	9	0	4	1	0	0	0	0	0	1	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	35748	15888	9481	8560	3857	7411	2363	1674	1806	1327	726	599	876	711	689	324	209	154	118	120	90	58	92	57	37	38	54	41	20	13	14	3	9	8	8	1	5	4	0	1	4	0	1	4	1	0	3	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	7268	5132	3782	5962	903	6533	1146	678	1240	874	211	171	706	601	578	226	36	34	65	62	36	14	65	29	7	24	48	29	9	4	11	0	6	3	7	0	3	3	0	0	2	0	0	4	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	35656	16036	9467	9036	3925	7563	2400	1692	1834	1283	731	577	921	686	727	359	212	154	123	113	91	59	96	49	36	39	49	40	24	14	17	4	13	7	7	1	7	3	3	2	4	2	2	4	1	0	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	6875	5444	3879	6432	952	6722	1208	737	1286	862	239	169	768	580	608	270	37	30	64	61	32	15	77	24	6	27	41	28	13	3	13	1	7	3	7	0	5	2	3	1	2	2	0	3	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	35454	15875	9717	9196	4039	7752	2423	1681	1813	1249	724	585	934	702	711	375	192	156	118	121	86	71	107	52	32	35	46	28	22	13	19	4	10	20	8	3	5	3	8	6	4	2	2	4	0	0	2	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	6861	5409	4029	6622	1003	6924	1253	762	1265	855	243	161	786	589	585	285	36	31	58	65	33	17	92	25	5	25	33	22	12	3	13	1	5	17	7	1	4	2	7	4	2	2	0	3	0	0	2	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	35408	15691	9310	8290	3877	7562	2337	1709	1720	1282	715	554	938	867	614	281	179	166	143	101	90	77	106	59	37	46	40	22	29	25	23	14	10	10	16	5	3	3	4	27	2	2	1	1	4	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	7192	5163	3645	5810	912	6684	1125	708	1157	857	220	143	788	746	524	201	36	26	64	52	35	13	79	31	9	35	36	16	20	6	20	5	2	4	11	1	1	2	1	27	1	2	1	0	4	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	35489	15606	9353	8385	3871	7633	2339	1682	1673	1306	724	537	929	833	594	291	180	145	146	117	89	86	99	59	46	52	53	27	15	22	13	16	11	5	13	5	3	3	4	24	3	2	2	1	4	0	2	1	0	0	3	2	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	7199	5098	3709	5787	916	6764	1087	701	1140	862	223	142	782	708	506	208	31	20	60	68	30	19	76	32	10	39	48	16	11	5	12	7	5	2	11	1	1	2	1	24	1	2	1	0	4	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	35826	15711	9323	8609	3836	7578	2351	1627	1721	1310	720	567	941	746	712	286	155	141	159	135	86	74	90	57	42	45	75	29	22	14	8	10	9	5	12	0	2	3	2	25	3	1	3	0	0	0	2	1	0	0	3	1	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	7076	5183	3779	6089	914	6702	1095	679	1183	854	237	142	771	626	625	199	22	23	75	78	24	17	75	31	10	35	68	16	12	5	7	5	4	1	9	0	0	2	0	25	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	35667	15698	9235	8940	3837	7488	2331	1607	1720	1363	655	538	945	784	702	329	167	147	160	142	90	70	120	51	37	39	88	26	24	9	22	7	12	12	8	1	0	1	3	20	2	1	3	0	0	0	1	1	0	0	2	1	0	0	2	0	0	0	0	0	0	0
0.03	south34_active	80	6928	5266	3819	6376	950	6637	1122	652	1169	926	235	119	781	658	614	233	26	22	82	77	26	12	105	27	10	31	81	14	9	6	20	4	7	8	7	1	0	0	1	20	0	1	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0
0.03	south35_all	80	35571	15852	9281	8823	3842	7502	2314	1571	1735	1365	666	545	980	805	685	348	178	154	169	139	95	65	128	48	37	33	72	19	30	8	28	9	10	17	25	4	1	5	2	6	1	0	2	1	4	1	1	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0
0.03	south35_active	80	6889	5302	3764	6270	972	6646	1122	657	1181	917	241	121	825	670	579	242	38	25	92	81	34	17	110	24	10	23	66	10	12	4	22	3	7	14	23	2	1	3	1	5	0	0	0	1	4	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
0.03	south36_all	80	35368	15856	9393	9020	3892	7846	2209	1564	1742	1385	701	512	903	892	604	377	198	151	163	129	91	61	132	52	41	44	61	29	28	10	33	6	9	18	25	7	2	5	1	5	1	0	1	1	4	1	1	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0
0.03	south36_active	80	6906	5275	3775	6456	969	7004	1066	652	1184	935	261	114	758	749	495	260	46	27	86	80	32	12	113	22	11	31	56	22	14	4	27	1	6	14	23	2	2	4	1	4	0	0	0	1	4	0	1	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0
0.03	south37_all	80	35471	15865	9435	8969	3956	7897	2216	1612	1787	1402	729	490	940	899	635	363	196	155	171	125	94	61	134	50	39	46	51	26	24	11	33	8	8	21	18	8	3	7	0	4	1	0	0	1	4	1	1	0	1	0	0	5	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	6932	5254	3752	6424	983	7046	1052	699	1234	957	271	108	799	754	527	246	42	29	87	74	33	13	107	20	10	36	47	19	14	5	26	1	7	19	16	1	2	5	0	3	0	0	0	1	4	0	1	0	1	0	0	5	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	35625	15856	9421	8947	4007	8066	2229	1702	1922	1432	736	501	971	860	655	349	188	151	173	123	101	60	121	55	39	59	36	28	18	12	19	8	7	13	7	6	3	6	1	6	1	0	0	0	0	1	1	0	1	0	0	5	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	6928	5355	3762	6474	1015	7204	1064	710	1337	966	268	131	819	727	560	232	34	31	83	57	34	12	94	22	10	50	30	23	12	5	15	1	3	10	4	0	2	5	1	6	0	0	0	0	0	0	1	0	1	0	0	5	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	35610	15631	9240	8923	3921	7944	2260	1759	1900	1436	706	515	986	822	670	362	176	162	156	123	94	66	110	48	40	66	34	27	14	12	16	8	6	14	7	6	2	3	2	4	2	0	0	0	0	2	0	1	1	1	0	5	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	6816	5405	3681	6459	985	7076	1098	728	1315	975	242	152	840	699	577	252	27	39	73	60	32	13	87	15	8	59	29	22	10	6	15	2	3	9	4	1	1	2	1	4	0	0	0	0	0	2	0	0	1	1	0	5	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	35549	15789	9203	8810	3923	8062	2247	1810	1907	1365	720	550	877	773	643	347	165	164	151	122	70	61	122	45	40	69	36	17	13	9	42	11	11	12	10	5	2	4	2	7	1	0	1	1	1	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south40_active	80	6767	5520	3676	6361	1001	7216	1118	729	1314	943	257	158	731	652	557	239	29	37	75	63	23	13	108	13	8	62	31	12	9	3	42	2	8	8	6	1	2	4	1	7	0	0	0	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
