label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64
0.03	north11_all	80	37844	15725	9939	6677	7722	2423	1946	2610	992	955	1416	532	496	297	554	186	176	223	261	98	76	135	62	40	44	71	30	15	20	16	39	6	7	7	8	4	8	3	3	2	7	3	0	1	1	0	1	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north11_active	80	19156	7934	5234	3693	4785	1075	931	1568	445	487	928	238	286	127	344	78	88	145	179	52	45	83	37	16	30	40	19	8	8	7	18	4	5	5	4	1	6	0	3	1	2	0	0	1	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	37738	15612	9848	6575	7931	2418	1907	2610	988	940	1482	545	502	297	508	205	181	223	248	109	82	127	65	37	61	75	25	18	21	13	25	12	4	8	9	4	12	5	0	1	6	1	3	0	1	0	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north12_active	80	19150	7861	5161	3591	4812	1074	910	1601	452	480	952	257	278	132	307	89	92	145	166	64	49	72	36	13	44	41	11	9	9	6	11	11	4	5	6	2	9	1	0	0	4	0	2	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	37624	15682	9856	6502	8013	2442	1897	2636	1025	934	1449	555	529	332	551	212	192	237	224	137	75	100	59	36	74	89	19	19	35	14	34	11	2	10	7	5	13	6	1	1	5	1	3	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	19098	7893	5136	3524	4886	1089	917	1612	470	467	907	260	296	148	349	88	101	135	140	82	42	58	31	15	47	56	8	9	26	9	22	9	2	7	4	1	8	1	1	0	4	0	2	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	37665	15775	9697	6547	7919	2409	1929	2560	1036	937	1379	567	552	343	564	210	185	248	225	146	80	83	62	35	78	109	23	17	42	10	25	14	4	6	4	5	12	5	2	1	5	1	4	0	1	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	19247	7825	5034	3498	4771	1094	921	1543	475	489	868	267	303	165	363	86	100	147	151	74	41	43	32	14	48	79	12	9	28	6	17	12	2	2	3	1	8	3	2	0	3	0	3	0	1	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	37709	15765	9658	6513	7635	2396	1948	2402	1051	955	1325	553	546	364	583	224	178	269	210	145	69	77	73	38	100	95	24	13	39	10	24	17	5	7	4	6	9	6	3	0	4	2	1	1	1	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north15_active	80	19394	7790	5009	3498	4673	1071	953	1459	471	499	833	261	289	177	375	96	93	173	125	70	34	42	39	16	71	75	15	7	25	6	19	13	2	3	2	1	6	3	2	0	2	0	1	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north16_all	80	37941	15705	9747	6517	7570	2407	1967	2457	1057	990	1395	541	541	368	573	210	179	258	213	130	72	77	77	41	91	76	25	16	37	9	22	12	9	8	3	4	5	5	2	1	5	2	2	2	1	0	1	2	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north16_active	80	19555	7803	5086	3488	4686	1073	954	1499	452	515	899	247	285	171	384	96	88	165	126	56	32	43	43	19	65	51	16	7	18	4	16	7	3	2	1	0	4	3	1	1	2	0	1	0	1	0	1	1	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north17_all	80	37946	15726	9728	6615	7436	2381	1946	2504	1080	1035	1401	553	546	342	579	196	167	261	220	127	78	82	71	40	97	36	28	17	29	13	25	16	9	9	4	3	4	5	2	2	10	9	1	3	0	0	1	3	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north17_active	80	19544	7888	5117	3540	4617	1051	942	1535	484	536	857	255	290	160	363	94	73	160	137	61	35	46	35	20	67	24	19	8	16	7	20	5	3	3	3	1	3	3	1	2	2	1	0	1	0	0	1	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north18_all	80	38233	15625	9860	6676	7533	2431	1940	2630	1080	1044	1401	534	540	342	549	194	168	243	213	116	89	95	58	39	75	46	37	22	29	16	27	14	8	17	8	3	1	0	2	3	8	9	2	2	0	0	1	3	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north18_active	80	19583	7883	5208	3573	4775	1079	931	1603	477	532	860	249	286	158	331	87	80	136	124	58	42	56	29	23	49	30	27	10	19	9	18	2	2	10	6	1	0	0	2	3	0	1	1	1	0	0	1	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north19_all	80	38039	15526	9918	6676	7750	2440	1885	2618	1097	994	1383	546	535	351	580	220	176	259	242	136	84	111	66	38	73	57	36	19	43	18	28	15	9	20	7	7	1	5	4	3	6	7	1	2	0	0	1	2	0	0	1	1	2	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north19_active	80	19380	7793	5256	3573	4833	1083	909	1555	482	512	864	254	299	166	349	100	82	152	142	75	41	70	29	19	52	26	27	10	33	8	18	4	4	13	5	3	1	5	2	2	0	1	1	2	0	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north20_all	80	37876	15412	9799	6573	7679	2403	1979	2553	1043	945	1345	493	524	355	580	225	179	248	229	126	90	98	80	36	76	67	38	20	48	19	17	14	10	20	8	6	7	8	3	3	7	6	1	2	1	1	1	0	2	0	1	0	2	0	0	1	0	0	0	0	0	1	0	0	0
0.03	north20_active	80	19283	7724	5107	3572	4784	1073	967	1512	450	493	856	235	295	161	362	102	92	153	133	69	46	64	40	17	55	27	27	14	35	7	7	6	7	14	5	2	6	8	1	1	2	0	1	2	1	1	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south21_all	80	56935	31858	9630	5393	3584	2416	2383	2837	1096	1461	636	525	795	626	326	299	157	118	124	120	113	94	78	72	54	41	20	20	25	5	16	12	20	18	12	10	5	3	8	5	1	0	3	1	0	0	1	0	1	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	34135	20237	4987	2612	1659	1102	1222	1778	511	904	310	241	511	380	179	180	75	60	64	55	66	47	33	47	42	24	13	8	11	3	8	4	11	11	9	6	3	1	4	3	1	0	3	1	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	56453	31693	9625	5428	3613	2424	2331	2842	1104	1511	677	511	861	604	323	267	169	122	129	114	104	100	71	57	64	34	29	18	21	6	16	12	23	10	9	9	4	3	7	3	1	0	3	1	0	0	2	1	2	1	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	33828	19978	4998	2611	1662	1095	1215	1793	552	933	332	233	544	381	174	147	87	62	67	49	56	62	33	31	46	16	19	8	9	2	8	6	12	9	6	6	2	2	4	2	1	0	3	1	0	0	1	1	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	56427	31465	9693	5498	3626	2427	2367	2907	1110	1506	664	498	891	595	309	290	193	130	130	121	94	90	64	49	69	32	25	19	28	12	15	13	25	12	5	7	3	2	5	2	1	0	0	3	0	0	2	1	2	1	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	33682	19776	5030	2641	1684	1064	1266	1793	538	932	308	220	583	365	159	156	97	69	70	48	50	57	34	24	48	13	13	7	15	5	4	7	15	9	4	6	2	1	5	2	0	0	0	3	0	0	1	1	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	56220	31142	9679	5495	3548	2528	2300	2820	1094	1514	667	495	871	605	321	271	186	154	117	111	101	94	73	53	66	32	28	19	31	13	15	17	29	13	3	5	3	3	6	0	1	0	0	2	0	0	1	3	2	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	33621	19432	5028	2637	1646	1107	1244	1726	518	915	308	221	562	367	173	144	95	77	68	52	49	65	43	25	44	13	16	5	20	5	6	12	19	11	1	4	1	2	6	0	0	0	0	2	0	0	0	3	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	55208	30309	9459	5424	3520	2566	2170	2779	1073	1448	660	495	819	641	326	264	187	134	122	108	97	97	69	53	77	33	22	18	28	13	13	19	22	8	3	3	2	3	6	0	2	0	0	5	0	0	2	2	0	0	3	0	2	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	32873	18743	4812	2573	1609	1140	1134	1671	480	870	303	216	497	376	174	137	98	67	59	51	42	64	42	19	47	15	13	5	19	7	5	13	11	4	2	3	0	1	5	0	0	0	0	5	0	0	0	2	0	0	2	0	2	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	53140	28826	9085	5361	3450	2606	2129	2638	1078	1370	653	506	726	634	328	266	187	129	126	103	96	108	58	60	73	32	20	20	22	8	9	19	14	14	6	4	2	3	6	2	4	2	0	3	0	1	2	2	0	0	1	0	2	2	0	2	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	31398	17653	4552	2524	1546	1199	1062	1591	464	790	293	222	408	356	176	148	98	61	65	47	42	59	32	23	51	18	11	6	14	3	6	13	8	4	3	4	0	1	3	0	2	0	0	3	0	0	0	2	0	0	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	51860	28048	8933	5139	3438	2567	2175	2476	1084	1272	595	525	741	589	310	271	187	124	135	107	101	104	60	58	66	30	22	19	18	12	8	13	12	13	5	5	0	1	6	4	3	2	1	3	3	1	2	0	0	0	1	0	3	2	0	2	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	30076	17206	4453	2386	1526	1179	1099	1510	469	730	278	245	413	339	163	149	96	54	70	49	47	50	31	24	42	17	10	7	10	5	4	9	5	2	3	5	0	0	3	2	2	0	1	3	0	0	0	0	0	0	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	52368	28926	8977	5166	3503	2531	2255	2423	1092	1330	599	528	689	632	294	295	199	126	126	123	106	125	65	59	61	26	20	23	22	12	9	14	16	13	6	7	3	0	3	7	5	2	1	0	3	1	1	0	0	0	0	0	4	0	0	2	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	30600	18108	4475	2398	1573	1200	1183	1498	489	775	271	240	389	381	151	172	93	59	74	65	54	72	37	33	39	13	6	9	14	6	3	11	4	3	4	7	1	0	1	2	5	0	1	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	54042	30446	9345	5258	3576	2485	2363	2542	1095	1364	608	518	771	656	286	287	181	139	107	124	106	139	69	58	49	32	24	22	28	16	9	10	16	8	7	5	4	1	4	8	4	3	3	1	3	0	1	0	0	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	31753	19383	4815	2442	1639	1155	1253	1530	526	831	269	241	436	401	135	154	87	66	54	69	60	88	43	33	34	17	11	9	19	10	3	8	3	4	6	4	1	0	2	4	3	2	1	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	55800	31449	9562	5394	3597	2432	2351	2761	1084	1475	622	496	794	726	300	271	180	136	123	122	102	142	59	81	62	40	23	20	38	12	14	8	13	6	10	4	5	4	3	6	4	2	4	1	0	1	1	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	33099	20066	5049	2560	1695	1123	1256	1640	525	931	266	225	472	470	153	152	97	71	62	71	56	97	38	54	43	21	13	11	29	8	8	5	2	3	7	3	1	0	2	3	3	2	1	0	0	1	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	49929	27594	8908	5065	3551	2539	2157	2552	989	1312	627	496	676	587	293	263	162	141	111	110	73	115	58	58	51	30	18	22	19	12	10	13	10	11	5	2	6	2	5	1	1	1	1	0	1	1	2	4	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	28772	17060	4482	2395	1628	1220	1067	1582	460	780	302	235	403	389	164	144	75	65	56	64	35	59	28	36	21	14	6	11	12	7	5	7	7	7	2	1	3	2	4	0	0	0	1	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	48134	26125	8740	5089	3588	2590	2112	2344	1008	1299	644	510	701	571	270	265	161	149	114	118	66	131	46	58	53	26	23	22	26	10	8	15	8	10	4	3	4	3	8	0	1	2	2	0	2	1	2	3	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	27542	15975	4288	2357	1635	1207	1050	1412	469	768	316	256	413	370	142	142	66	70	64	68	35	71	18	35	17	15	9	13	13	7	3	10	5	4	1	1	1	2	7	0	0	1	2	0	2	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	48264	25836	8731	5096	3571	2573	2100	2358	1027	1346	647	497	697	526	279	260	175	144	126	106	78	117	53	53	56	29	23	23	24	12	13	17	7	8	3	4	3	2	9	2	0	1	1	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	27530	15671	4281	2359	1628	1171	1052	1422	485	828	315	254	414	320	148	142	77	66	83	57	41	65	23	36	25	14	8	11	10	7	8	13	5	3	0	2	0	1	8	2	0	1	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	49871	26760	9019	5205	3466	2547	2152	2452	1022	1339	663	521	765	604	306	267	185	136	126	118	90	122	46	55	52	33	22	19	30	12	17	13	9	9	4	4	4	1	8	2	1	1	2	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	28877	16404	4465	2385	1604	1149	1117	1518	475	845	320	261	466	366	150	153	81	64	79	64	51	66	19	31	32	18	10	10	14	7	12	9	5	4	0	2	0	0	7	2	0	1	2	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	50493	27352	9034	5326	3341	2509	2159	2416	1017	1317	643	490	754	609	307	256	186	128	136	103	95	100	55	65	51	37	23	19	33	14	15	9	8	10	4	8	4	4	7	3	1	4	2	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
0.03	south35_active	80	29277	16728	4525	2482	1531	1141	1085	1474	455	821	303	248	452	382	152	142	92	61	78	53	56	65	28	39	37	24	10	11	16	7	12	7	3	7	0	5	0	2	7	2	0	4	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	49546	26800	8866	5268	3312	2553	2086	2292	993	1233	645	518	727	588	308	244	168	140	134	102	92	105	50	60	43	41	17	14	35	16	11	3	13	7	3	7	9	5	2	2	1	3	3	3	3	1	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0
0.03	south36_active	80	28780	16356	4424	2393	1492	1163	1007	1363	444	757	294	247	449	353	149	134	75	62	69	54	55	76	27	28	27	22	7	9	25	8	9	1	7	5	0	5	3	3	2	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	49766	26975	8811	5169	3339	2567	2102	2350	1005	1268	592	498	711	581	292	224	170	140	139	97	105	99	52	68	50	57	14	13	39	17	14	6	11	5	5	8	7	6	1	2	0	3	3	3	1	1	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	2	0
0.03	south37_active	80	28739	16473	4409	2391	1514	1159	1010	1378	469	776	279	231	434	355	142	106	78	58	64	48	57	67	29	31	29	32	6	9	29	9	8	2	7	4	2	5	3	4	1	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	52119	28209	9017	5224	3427	2541	2185	2536	1054	1308	600	499	779	625	300	230	171	134	135	104	113	105	50	73	39	60	17	9	33	16	13	7	18	3	6	6	7	4	3	3	0	1	2	3	2	1	4	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	1
0.03	south38_active	80	30694	17373	4561	2407	1534	1148	1060	1501	493	796	287	240	480	389	143	114	81	56	65	47	61	67	29	39	19	30	8	4	24	7	5	2	8	2	4	3	3	2	1	2	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south39_all	80	54260	29670	9293	5252	3458	2493	2275	2611	1060	1345	618	499	845	709	304	247	165	140	135	113	122	103	62	70	40	53	20	8	26	15	15	10	16	15	9	6	6	5	5	2	2	1	1	1	2	0	3	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1
0.03	south39_active	80	32201	18561	4771	2477	1563	1107	1145	1583	503	821	305	249	535	459	150	126	87	64	66	48	66	58	30	40	21	27	9	3	18	7	8	3	6	14	7	1	2	3	0	2	2	1	0	0	0	0	3	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
0.03	south40_all	80	56347	31051	9507	5346	3502	2404	2322	2752	1045	1396	635	509	846	762	303	284	191	142	139	130	126	119	60	68	59	44	27	11	21	15	14	6	25	17	8	4	2	8	7	4	2	2	2	0	2	0	2	0	0	1	0	0	2	1	0	0	0	0	0	1	1	0	0	0	1
0.03	south40_active	80	33827	19601	4989	2578	1612	1083	1170	1672	468	856	314	248	525	509	156	159	110	69	75	63	79	65	35	42	37	24	12	3	14	8	9	2	15	15	7	0	0	7	2	2	2	1	0	0	0	0	2	0	0	1	0	0	2	1	0	0	0	0	0	1	0	0	0	0	1
