label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64
0.03	north6_all	80	63785	16555	14170	9039	5461	2623	3280	2992	1239	1562	1482	537	425	525	480	205	198	124	179	98	111	54	110	51	62	29	26	20	8	26	16	15	10	2	6	5	7	12	3	5	1	1	0	0	2	1	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north6_active	80	39482	8502	8591	5428	3173	1248	1921	1965	625	969	888	245	202	306	309	92	103	56	104	34	64	23	59	23	39	16	19	7	5	19	9	8	6	1	3	4	1	11	0	4	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	64394	16618	14232	8992	5482	2533	3139	2941	1208	1557	1411	529	431	488	462	226	194	118	159	93	112	49	100	52	66	27	32	15	10	22	14	14	9	12	4	4	5	10	7	6	3	0	0	2	3	1	3	0	1	1	0	2	0	1	0	0	0	0	0	0	2	1	0	0	0
0.03	north7_active	80	40019	8441	8776	5441	3190	1186	1824	1901	618	976	843	219	205	295	288	101	104	58	88	41	69	21	56	28	42	14	22	7	4	15	6	10	5	7	2	2	0	9	5	4	2	0	0	2	2	0	2	0	0	1	0	1	0	1	0	0	0	0	0	0	2	0	0	0	0
0.03	north8_all	80	63893	16577	14399	9021	5404	2605	3275	2892	1200	1519	1382	522	417	462	447	229	214	133	151	92	118	63	98	45	70	30	35	11	10	15	26	9	16	14	4	4	4	6	7	6	3	2	0	2	4	0	3	1	0	1	0	1	2	1	0	0	0	0	0	0	2	1	0	0	0
0.03	north8_active	80	39498	8452	8851	5449	3149	1215	1937	1800	621	947	837	218	191	266	266	95	114	59	77	43	79	29	65	22	45	15	22	6	3	10	16	7	11	9	2	2	0	5	5	4	2	1	0	2	3	0	2	0	0	1	0	0	2	1	0	0	0	0	0	0	2	0	0	0	0
0.03	north9_all	80	64079	16633	14566	8793	5514	2545	3304	2724	1249	1551	1322	527	416	447	513	230	210	141	150	75	124	58	95	48	55	27	36	8	14	19	25	8	20	23	4	4	2	2	6	4	3	2	0	2	3	0	3	1	0	1	1	1	3	1	0	0	0	0	0	0	2	1	0	0	0
0.03	north9_active	80	39431	8569	8950	5243	3232	1140	1957	1689	623	987	822	228	198	259	305	94	116	67	76	38	82	27	62	19	36	11	19	5	4	10	20	5	16	16	2	1	0	2	5	1	2	1	0	2	3	0	2	0	0	1	0	0	3	1	0	0	0	0	0	0	2	0	0	0	0
0.03	north10_all	80	63629	16554	14593	8665	5483	2528	3346	2846	1245	1641	1310	556	403	481	526	208	215	137	175	76	118	60	123	56	47	26	40	13	12	22	34	9	21	19	3	4	4	0	2	2	2	3	0	4	3	0	0	1	0	0	1	0	3	0	0	0	0	0	0	0	2	1	0	0	0
0.03	north10_active	80	38865	8525	8903	5198	3198	1131	1968	1786	605	1020	819	256	195	270	329	82	110	61	98	41	75	28	74	28	30	9	21	9	3	16	30	3	15	15	1	3	0	0	0	0	0	1	0	4	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0
0.03	north11_all	80	56242	15691	12888	7995	5099	2446	2903	2597	1194	1504	1262	510	394	460	488	236	183	134	143	101	111	65	78	53	39	30	25	22	25	13	18	17	19	8	10	7	4	7	3	6	1	1	0	0	0	2	1	0	2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
0.03	north11_active	80	33563	7870	7495	4581	2822	1171	1728	1511	592	889	807	224	187	262	287	123	86	66	80	44	63	32	45	24	26	16	15	9	12	6	11	4	14	8	4	6	4	7	1	5	1	1	0	0	0	2	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north12_all	80	57108	15965	13051	8044	5031	2502	2993	2662	1186	1484	1219	504	411	435	470	221	208	138	138	99	108	64	83	43	42	28	26	21	21	12	19	18	8	7	8	1	3	6	2	8	1	2	0	0	0	2	2	0	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0
0.03	north12_active	80	34293	8087	7610	4652	2826	1177	1788	1655	605	932	764	228	191	256	285	114	101	62	76	46	66	28	53	17	25	16	14	7	10	8	9	8	6	5	3	1	2	5	1	4	1	1	0	0	0	2	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	59157	16146	13531	8359	5173	2481	3109	2753	1209	1500	1333	518	426	421	466	227	201	145	131	89	122	63	81	38	59	29	23	13	14	12	11	15	9	9	6	4	4	5	1	7	3	2	0	0	0	2	2	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0
0.03	north13_active	80	36043	8270	7885	4932	2940	1171	1846	1731	606	925	834	235	204	250	281	115	102	71	72	39	78	22	53	18	39	14	9	5	5	7	4	10	6	6	4	2	3	4	1	3	2	1	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	61678	16328	13940	8480	5250	2527	3211	2792	1234	1480	1398	521	422	433	499	212	218	144	135	84	112	59	90	36	58	24	23	17	14	9	11	14	10	10	6	5	4	2	3	7	3	3	2	0	0	2	2	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	37761	8439	8263	4977	3015	1187	1916	1831	607	906	873	243	198	256	303	101	119	71	78	35	71	18	60	19	38	12	12	5	6	7	5	9	7	4	4	1	2	1	2	3	2	1	2	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	63958	16926	14591	8664	5467	2582	3301	2866	1245	1537	1459	519	429	472	496	206	216	130	153	84	122	50	95	39	57	21	22	19	11	10	13	18	8	10	6	6	2	4	6	3	3	2	3	0	2	4	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	39436	8822	8823	5144	3136	1216	2007	1850	617	907	922	239	203	276	304	86	123	69	91	40	75	19	61	21	39	10	11	5	5	6	7	12	4	4	3	1	1	3	5	1	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	64059	16870	14578	8600	5508	2619	3341	2986	1253	1594	1458	526	413	494	471	212	209	135	163	92	115	62	98	49	57	24	19	19	13	15	16	13	8	11	3	7	3	4	5	2	2	1	3	1	2	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	39327	8837	8846	5090	3172	1252	2044	1917	636	949	895	245	184	298	290	95	118	65	106	40	67	27	64	24	38	12	10	5	7	7	8	7	3	3	2	1	1	3	4	1	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	64377	17126	14496	8730	5609	2585	3290	2966	1232	1584	1479	510	411	499	478	212	186	136	173	94	111	59	93	44	59	22	16	18	13	19	22	9	7	8	4	5	3	6	4	5	3	0	1	1	2	4	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north17_active	80	39584	8929	8675	5233	3188	1221	1997	1897	622	943	915	227	190	307	313	87	101	62	111	43	66	28	51	21	35	9	10	5	8	9	11	6	3	4	3	1	1	4	4	2	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	64549	17239	14379	8788	5702	2559	3314	2937	1286	1500	1430	513	413	518	487	207	175	141	169	96	94	63	89	52	59	23	21	16	16	29	20	10	15	9	4	4	6	2	2	4	3	0	1	1	4	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north18_active	80	39897	8904	8548	5284	3280	1228	2021	1820	676	907	909	235	202	327	312	90	89	59	104	44	57	29	47	28	35	13	12	4	8	13	11	7	3	6	3	1	2	1	2	1	2	0	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	65499	16943	14218	9037	5728	2565	3164	2900	1308	1516	1392	517	430	542	491	208	190	139	170	93	80	55	88	53	51	26	18	22	14	30	13	8	16	16	4	2	6	4	9	4	1	2	1	1	3	1	1	1	0	0	1	1	0	0	0	0	1	0	5	0	0	0	0	0	0
0.03	north19_active	80	40544	8709	8361	5442	3318	1250	1917	1815	694	925	869	240	213	338	322	82	96	58	100	44	40	28	52	30	23	15	9	7	6	15	6	4	2	12	3	0	2	2	9	2	0	2	1	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	5	0	0	0	0	0	0
0.03	north20_all	80	65075	16749	14371	8800	5737	2529	3280	2807	1304	1574	1405	497	428	504	513	200	191	131	152	87	77	68	94	59	29	27	27	22	11	23	14	10	22	15	6	1	7	3	10	3	5	2	2	0	3	1	0	1	0	0	1	1	0	0	0	0	0	0	5	1	0	0	0	0	0
0.03	north20_active	80	40283	8560	8600	5272	3333	1185	2021	1723	692	981	889	220	198	301	340	82	91	57	77	42	36	32	58	33	12	14	13	6	3	10	9	7	8	11	5	0	2	2	9	1	1	2	2	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	5	0	0	0	0	0	0
0.03	south21_all	80	64014	16615	14335	8884	5555	2541	3295	2842	1247	1646	1387	550	399	503	502	206	219	128	154	91	106	71	108	59	47	39	27	24	10	21	19	7	24	6	1	3	4	10	11	4	2	3	0	1	0	2	1	1	0	0	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south21_active	80	39308	8439	8673	5382	3215	1205	1977	1817	663	994	919	252	190	296	334	93	127	62	92	42	61	30	72	38	30	18	18	12	5	10	13	2	15	1	1	1	3	8	8	0	0	2	0	0	0	2	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	64654	16644	14213	8891	5538	2570	3204	2880	1238	1611	1456	560	394	498	495	217	211	120	175	99	98	59	105	53	45	37	24	16	10	22	20	7	20	11	1	4	3	13	14	4	3	1	0	5	1	0	0	2	0	0	1	2	0	2	0	0	0	0	0	0	1	0	0	1	0
0.03	south22_active	80	39735	8525	8650	5348	3153	1164	1911	1855	647	955	966	241	191	289	320	93	118	56	103	42	64	27	64	28	28	16	14	9	6	12	12	3	15	4	1	2	2	9	11	1	1	1	0	4	1	0	0	1	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	1	0
0.03	south23_all	80	64667	16772	14268	8739	5567	2564	3242	2788	1271	1692	1468	582	376	500	480	216	204	124	176	102	96	56	88	63	42	34	29	24	10	22	20	5	18	10	3	4	3	15	14	1	2	1	0	5	2	0	1	2	0	0	1	2	0	2	0	1	0	0	0	0	0	0	0	1	0
0.03	south23_active	80	39918	8583	8593	5192	3152	1144	1930	1770	662	1019	941	255	174	281	309	93	105	53	99	44	58	26	50	26	24	15	18	14	5	10	13	3	13	4	3	2	2	11	11	1	2	1	0	4	1	0	0	1	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	1	0
0.03	south24_all	80	64533	16843	14314	8637	5515	2569	3218	2850	1254	1702	1470	559	386	530	484	215	194	130	181	102	95	53	70	54	50	35	31	20	7	22	20	8	16	10	3	4	4	7	7	1	2	0	3	4	2	0	1	2	0	1	1	2	0	2	0	1	0	0	0	0	0	0	0	1	0
0.03	south24_active	80	39891	8678	8637	5070	3096	1094	1890	1755	627	1017	919	244	173	292	294	87	94	62	104	47	51	24	43	18	23	15	18	11	3	10	13	6	15	5	2	2	1	4	5	1	2	0	3	4	1	0	0	1	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	1	0
0.03	south25_all	80	64526	16974	14521	8778	5674	2613	3126	2786	1296	1684	1387	525	401	532	491	201	204	133	184	95	92	57	65	70	51	37	38	23	11	17	16	9	11	8	3	4	6	6	4	2	2	1	4	4	1	0	1	0	0	2	2	0	0	2	0	1	0	0	0	0	0	0	0	1	0
0.03	south25_active	80	39857	8711	8783	5165	3209	1134	1814	1752	638	1011	873	245	176	312	284	80	99	54	98	47	54	26	39	31	22	17	21	10	6	7	9	7	10	3	2	1	1	4	2	2	2	1	3	4	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0
0.03	south26_all	80	64434	16964	14760	8712	5704	2587	3127	2876	1289	1640	1380	530	430	513	478	187	208	130	174	90	95	56	69	61	50	37	46	18	16	13	14	11	8	10	4	5	5	3	4	2	0	2	6	0	0	0	0	0	0	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	39582	8688	8967	5055	3272	1143	1851	1806	647	1028	882	242	198	279	280	75	96	56	87	43	52	27	41	30	20	15	20	7	7	8	6	6	6	4	2	1	0	1	2	2	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	64473	16928	14768	8847	5591	2588	3205	2804	1318	1589	1312	563	415	495	516	182	207	130	158	85	101	59	92	72	49	35	40	18	16	12	18	14	9	10	3	4	7	8	4	2	2	2	4	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	39484	8701	8967	5162	3195	1174	1926	1729	677	1012	855	257	190	273	327	82	108	54	85	44	64	31	61	36	26	14	13	7	8	7	9	9	5	4	0	0	1	6	2	2	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	64346	16895	14965	8688	5561	2595	3242	2814	1264	1583	1271	573	415	507	527	186	212	130	167	91	106	59	96	57	53	34	35	17	13	20	20	10	9	8	5	6	7	8	2	1	2	2	3	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south28_active	80	39536	8682	9067	5116	3227	1185	2027	1714	662	1002	822	253	184	287	330	83	113	66	99	42	66	27	68	27	23	13	10	10	5	9	9	4	5	4	1	0	2	7	1	1	2	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south29_all	80	64337	16908	14766	8664	5438	2643	3295	2797	1240	1661	1254	558	396	520	522	189	188	128	166	96	117	58	112	57	65	35	26	19	13	16	30	15	10	4	8	6	6	9	2	1	2	1	3	0	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south29_active	80	39826	8753	8991	5078	3140	1209	2014	1675	639	1072	787	248	177	295	320	78	112	60	105	44	76	22	80	28	30	14	8	11	6	5	19	10	5	4	3	0	2	7	2	1	2	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south30_all	80	63849	16846	14658	8608	5490	2653	3247	2776	1254	1620	1226	499	408	531	497	211	175	131	167	105	122	61	107	56	57	36	27	20	14	14	26	17	10	4	7	5	5	7	2	1	3	1	1	0	3	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0
0.03	south30_active	80	39455	8671	9018	5052	3161	1213	1973	1679	631	1043	743	231	188	310	325	80	105	65	111	53	86	22	86	40	25	16	11	11	8	5	18	11	6	4	3	1	3	6	2	0	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south31_all	80	64809	16608	14431	8557	5501	2538	3243	2736	1328	1738	1472	525	397	497	471	185	204	141	203	95	93	73	96	57	59	29	29	29	24	19	16	12	11	12	6	4	5	6	1	3	4	3	1	0	4	0	0	1	0	0	0	2	1	1	0	1	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	39951	8551	8780	5108	3267	1147	1962	1629	665	1090	940	225	187	288	276	78	103	60	128	43	49	33	57	32	39	14	12	15	9	12	8	6	7	0	2	0	3	4	1	2	3	1	0	0	3	0	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	64779	16674	14493	8782	5555	2556	3245	2812	1276	1715	1491	506	431	513	433	193	179	143	202	94	98	62	89	65	60	31	33	26	20	18	15	13	10	6	6	6	6	11	1	2	3	2	0	1	2	0	0	2	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	39853	8636	8694	5251	3254	1159	1975	1745	642	1076	915	213	214	308	247	79	85	63	111	39	67	27	53	38	37	12	13	13	9	8	9	7	7	0	3	3	3	9	1	1	3	1	0	1	1	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	64842	16527	14334	8799	5626	2580	3175	2923	1257	1632	1556	520	422	503	430	194	168	129	166	89	90	64	95	66	56	27	37	24	16	12	15	15	18	6	5	6	7	12	1	5	3	2	9	2	1	2	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	39739	8567	8532	5268	3303	1165	1886	1851	635	1001	949	230	214	297	238	85	78	61	88	41	63	32	58	43	29	14	16	14	7	7	9	8	15	0	3	4	3	9	0	1	3	2	9	2	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	65257	16411	14328	8941	5591	2549	3303	2930	1226	1503	1409	506	423	544	428	214	199	124	156	92	97	63	91	56	51	28	32	20	15	17	15	12	18	5	7	6	6	8	1	17	1	1	19	2	2	2	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	40241	8498	8543	5353	3262	1147	1976	1863	618	916	844	241	209	323	228	93	104	53	86	42	60	34	51	38	29	14	13	9	8	9	10	8	14	1	3	5	3	7	0	1	1	1	19	2	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	65049	16562	14266	8747	5487	2512	3283	2976	1248	1568	1471	519	418	553	495	222	199	120	146	88	94	62	104	53	45	27	30	18	9	18	12	13	29	7	5	6	8	6	1	18	2	1	19	1	1	3	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	40232	8556	8496	5198	3143	1148	1975	1881	611	962	908	238	194	325	277	98	105	56	82	44	46	32	56	39	27	14	13	6	5	8	9	10	22	3	1	2	3	5	0	2	1	1	19	1	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	64684	16632	14332	8783	5417	2540	3268	2934	1321	1642	1380	496	421	536	579	209	209	128	182	79	95	61	97	52	50	29	25	22	10	16	17	7	24	10	4	8	7	3	5	14	2	0	11	1	3	1	2	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	40161	8600	8627	5151	3127	1155	1998	1848	630	1016	852	228	199	305	344	93	110	62	112	42	47	29	56	34	30	10	11	7	6	7	11	5	16	6	0	2	3	3	3	2	1	0	11	1	2	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	64078	16811	14412	8729	5511	2565	3140	2854	1365	1715	1349	494	414	500	599	210	204	147	189	84	110	64	106	49	53	29	21	26	11	16	16	9	30	8	4	10	9	3	7	18	3	1	9	2	3	2	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	39522	8674	8721	5100	3170	1169	1943	1740	659	1075	809	219	193	286	382	89	107	77	124	48	55	26	67	33	27	10	11	14	6	5	11	5	14	5	0	2	6	3	3	6	1	0	8	1	2	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	64184	16789	14472	8686	5658	2590	3089	2793	1321	1594	1447	473	420	475	560	202	195	157	208	90	126	61	116	46	56	29	19	26	13	14	23	9	21	12	2	12	7	2	7	8	2	1	5	2	3	3	4	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	39506	8629	8846	5075	3225	1174	1886	1694	659	1002	834	203	211	270	364	93	102	73	129	40	76	20	80	27	27	11	13	14	6	5	16	5	9	7	1	2	5	2	3	8	1	0	4	1	1	2	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	63846	16601	14499	8737	5649	2500	3115	2882	1286	1594	1424	494	452	505	503	199	187	161	195	105	138	61	116	39	53	24	20	22	13	14	18	13	30	6	5	11	7	4	5	8	4	2	6	4	2	2	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	39112	8611	8833	5149	3294	1146	1917	1787	644	1010	828	201	224	295	333	89	101	71	117	44	78	22	79	21	21	10	15	15	4	6	11	5	6	3	2	3	6	4	1	8	1	0	5	3	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	63884	16619	14393	8623	5554	2458	3161	2850	1246	1579	1500	501	442	498	484	196	179	146	184	101	130	52	124	52	56	24	22	24	17	14	22	12	28	9	6	8	4	10	3	5	4	1	6	3	2	2	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
0.03	south40_active	80	39223	8548	8776	5063	3162	1135	1944	1819	631	1002	888	205	212	284	295	92	85	56	104	39	77	19	83	30	28	12	16	18	3	4	15	5	10	6	4	2	3	5	0	4	2	0	6	3	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
