label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43
0.03	north6_all	80	4025	3040	2181	653	445	321	319	181	125	140	271	57	59	40	37	19	31	15	11	14	29	10	18	12	4	0	0	1	2	1	0	2	0	0	0	0	1	1	0	0	0	0	0	0
0.03	north6_active	80	1533	2333	1802	308	87	136	245	69	28	77	254	35	37	8	21	16	28	8	4	12	23	5	16	12	2	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north7_all	80	4059	3019	2206	618	435	317	302	158	118	120	264	61	62	35	33	22	28	14	13	11	29	9	18	10	4	1	1	0	3	1	0	2	0	0	1	1	0	2	1	0	0	0	0	0
0.03	north7_active	80	1595	2305	1811	300	82	135	220	61	24	73	239	36	37	7	17	18	23	8	7	10	22	5	16	10	1	1	1	0	0	1	0	1	0	0	1	0	0	1	1	0	0	0	0	0
0.03	north8_all	80	4115	3039	2169	660	412	320	306	159	113	127	236	61	61	36	36	27	32	12	14	7	28	11	15	13	3	2	1	2	4	5	0	0	0	0	1	2	0	2	1	0	0	0	0	0
0.03	north8_active	80	1630	2339	1779	323	70	142	219	59	28	71	206	33	39	5	24	17	27	8	5	6	22	6	12	13	1	2	1	2	0	5	0	0	0	0	1	0	0	1	1	0	0	0	0	0
0.03	north9_all	80	4160	2955	2186	663	412	317	335	154	105	129	194	64	55	35	32	20	27	8	12	12	26	11	9	10	2	2	1	2	4	6	0	0	1	0	1	2	0	1	1	0	0	0	0	0
0.03	north9_active	80	1702	2264	1792	318	80	142	236	52	26	76	170	32	38	5	22	11	22	6	5	10	22	4	7	9	0	2	1	2	0	6	0	0	1	0	1	0	0	0	1	0	0	0	0	0
0.03	north10_all	80	4100	2983	2168	700	402	319	351	145	102	136	185	75	50	27	28	25	25	15	13	20	18	8	12	8	3	3	0	2	3	9	2	0	1	0	1	1	0	0	1	0	0	0	0	0
0.03	north10_active	80	1673	2264	1813	334	92	155	258	53	31	78	166	41	37	2	19	15	22	9	5	18	13	2	9	7	0	3	0	2	0	9	1	0	1	0	1	0	0	0	1	0	0	0	0	0
0.03	north11_all	80	4007	2749	1966	653	424	313	354	156	115	125	195	52	55	28	28	22	21	14	11	19	18	9	11	3	2	2	2	3	3	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_active	80	1466	1974	1572	300	81	133	239	54	37	81	169	22	33	9	15	11	16	7	6	12	15	2	9	3	0	2	0	2	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	3903	2631	1647	629	417	295	327	162	115	114	164	53	46	30	25	19	25	13	11	18	11	9	13	4	2	2	2	1	4	1	1	0	2	1	0	0	0	0	0	0	0	0	0	0
0.03	north12_active	80	1323	1806	1275	253	95	101	211	54	30	71	133	23	27	8	10	7	17	4	7	14	8	4	10	4	0	2	0	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	3803	2501	1601	594	418	292	268	150	119	106	147	55	36	36	21	19	31	14	11	12	11	5	11	4	0	2	2	1	3	4	3	0	2	1	0	0	2	0	0	0	0	0	0	0
0.03	north13_active	80	1237	1700	1195	230	112	92	177	47	21	62	114	25	22	9	9	5	20	3	6	11	9	3	8	4	0	1	0	0	2	3	2	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	3820	2616	1841	613	389	279	303	163	118	104	185	59	41	41	20	18	27	11	11	12	20	4	10	3	1	7	2	0	2	6	2	0	2	1	0	0	2	0	0	0	0	0	0	0
0.03	north14_active	80	1308	1821	1422	262	99	101	216	55	20	56	157	27	26	6	8	7	16	2	5	12	15	3	7	2	0	6	0	0	2	5	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	3904	2782	2028	647	415	302	327	147	115	94	231	65	51	43	21	19	26	9	9	9	20	4	6	6	1	7	1	0	0	6	2	0	0	1	0	0	2	0	0	0	0	0	0	0
0.03	north15_active	80	1424	1983	1585	285	97	125	227	56	25	46	206	31	33	7	10	8	17	1	5	9	16	2	4	4	0	6	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	4021	3002	2124	702	412	313	376	164	115	103	266	61	53	41	27	25	17	10	14	9	30	6	9	10	2	10	1	0	1	3	2	0	0	0	0	2	1	0	0	0	0	0	0	0
0.03	north16_active	80	1526	2222	1734	321	81	136	280	65	30	53	246	32	30	6	11	11	10	1	9	8	27	2	6	7	0	9	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	north17_all	80	4092	3098	2194	737	406	344	391	165	112	117	244	60	54	45	31	30	27	10	13	15	23	8	9	13	2	4	0	0	1	9	1	2	0	0	0	2	0	0	3	0	0	0	0	0
0.03	north17_active	80	1602	2317	1825	327	84	147	297	60	34	66	218	37	32	6	20	17	18	2	8	11	22	2	7	11	1	4	0	0	0	8	0	2	0	0	0	2	0	0	3	0	0	0	0	0
0.03	north18_all	80	4046	2991	2175	725	395	347	390	183	111	119	248	60	69	42	34	35	26	8	10	21	23	8	21	17	2	5	0	0	1	7	1	2	1	0	0	3	1	0	3	0	0	3	0	0
0.03	north18_active	80	1597	2241	1813	331	80	144	299	67	31	68	224	31	43	4	21	19	16	2	5	17	22	1	20	15	1	4	0	0	0	6	0	2	1	0	0	3	0	0	3	0	0	3	0	0
0.03	north19_all	80	4003	3035	2237	678	382	343	393	178	112	123	220	63	68	41	26	25	31	12	10	21	17	8	21	12	2	6	2	0	1	6	0	2	1	0	1	1	1	0	3	0	0	3	0	0
0.03	north19_active	80	1555	2287	1860	321	76	137	297	67	31	73	194	34	52	6	17	18	20	7	4	16	15	0	20	12	2	4	2	0	0	6	0	2	1	0	0	1	0	0	3	0	0	3	0	0
0.03	north20_all	80	3957	3012	2239	666	393	323	404	168	121	107	215	67	75	37	33	24	19	13	12	25	11	8	18	18	2	6	4	2	1	1	0	0	1	1	1	11	1	0	3	0	0	3	0	0
0.03	north20_active	80	1552	2247	1822	312	80	135	308	64	34	59	185	32	53	6	21	17	12	7	4	21	9	1	16	17	2	3	3	0	0	1	0	0	1	1	0	10	0	0	3	0	0	3	0	0
0.03	south21_all	80	4048	2968	2272	632	374	306	406	159	95	107	189	72	64	35	17	23	27	17	13	38	5	8	9	0	4	2	2	1	4	5	0	1	1	0	1	1	0	1	21	0	0	0	0	0
0.03	south21_active	80	1591	2260	1890	293	76	150	308	58	19	63	166	37	41	13	7	19	20	9	9	36	4	5	6	0	2	2	1	0	2	5	0	1	0	0	1	1	0	1	21	0	0	0	0	0
0.03	south22_all	80	4011	2976	2215	623	354	308	410	167	101	121	242	66	61	35	19	23	34	17	10	50	17	9	11	1	5	3	2	2	4	2	0	1	1	0	1	1	0	1	21	0	0	0	0	0
0.03	south22_active	80	1598	2270	1826	311	61	151	297	61	19	74	219	40	42	12	7	17	26	5	5	47	16	5	8	1	2	3	1	0	0	2	0	1	0	0	1	1	0	1	21	0	0	0	0	0
0.03	south23_all	80	4098	2973	2187	600	384	292	400	185	113	117	262	63	47	31	20	24	27	17	11	44	15	9	11	9	2	2	1	2	3	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0
0.03	south23_active	80	1617	2276	1781	298	74	158	302	76	21	67	241	44	29	11	9	16	21	7	6	40	15	5	8	9	0	2	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0
0.03	south24_all	80	4049	2808	2005	617	399	304	351	160	126	109	225	58	50	31	29	18	24	12	8	43	26	9	7	10	2	4	0	2	2	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	1477	2058	1597	298	91	148	254	61	27	69	200	44	35	7	11	9	19	5	4	39	26	5	7	10	1	4	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	4009	2560	1826	614	396	291	291	164	127	103	189	58	47	33	28	20	20	13	9	31	21	4	7	9	1	8	1	0	1	2	0	0	0	0	0	0	1	0	0	0	0	1	0	0
0.03	south25_active	80	1386	1793	1444	279	95	122	210	69	26	60	166	37	31	6	10	7	18	6	3	26	21	2	7	9	1	7	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	1	0	0
0.03	south26_all	80	3877	2393	1703	598	418	299	261	153	114	94	130	62	50	29	31	18	24	14	7	21	21	3	7	4	4	14	1	0	1	1	0	1	0	0	0	0	1	1	0	0	0	1	0	0
0.03	south26_active	80	1285	1611	1332	253	97	116	182	55	27	53	106	29	32	4	11	7	20	6	2	15	21	1	7	4	2	13	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0
0.03	south27_all	80	3888	2241	1548	600	411	297	261	152	112	85	126	62	54	28	30	24	23	12	7	14	16	3	6	2	4	12	2	1	4	1	1	1	0	0	0	0	1	1	0	0	0	1	0	0
0.03	south27_active	80	1199	1434	1175	241	100	109	173	54	28	39	100	28	31	7	9	9	14	4	1	11	14	1	6	2	1	11	1	1	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0
0.03	south28_all	80	3843	2202	1466	611	404	291	264	139	114	80	100	64	38	22	25	21	19	14	6	12	11	3	8	2	4	10	1	4	4	1	1	1	0	0	0	0	0	1	0	1	0	0	0	0
0.03	south28_active	80	1123	1361	1049	233	97	119	163	41	34	29	72	25	17	7	7	10	11	3	0	9	9	2	7	2	1	10	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	3851	2077	1380	608	397	274	250	136	122	90	96	70	41	23	30	21	19	14	11	11	10	5	7	3	3	3	2	5	4	1	1	2	0	0	0	0	0	1	0	1	0	0	0	0
0.03	south29_active	80	1056	1194	938	219	102	108	140	40	37	36	69	27	19	9	9	8	10	4	1	10	6	3	5	3	0	3	1	1	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	3898	2367	1557	639	389	256	289	136	128	98	135	66	44	29	27	21	25	15	18	9	7	6	5	3	3	3	2	8	2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south30_active	80	1210	1494	1130	244	94	98	173	45	33	42	111	23	23	12	9	9	19	4	10	7	4	5	3	3	0	2	1	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	4125	3028	2293	607	388	347	377	157	131	137	243	63	72	36	30	18	30	5	16	32	12	5	14	3	2	2	3	0	1	1	0	0	0	1	0	0	0	0	2	1	0	0	0	0
0.03	south31_active	80	1584	2321	1957	286	88	167	284	57	31	71	218	34	51	10	21	13	28	3	6	29	12	3	13	2	1	2	0	0	1	1	0	0	0	0	0	0	0	0	2	1	0	0	0	0
0.03	south32_all	80	4087	3081	2329	636	379	330	373	164	117	126	237	62	53	37	30	17	30	5	14	28	16	6	13	8	2	5	4	1	1	7	0	0	2	1	0	0	0	0	2	1	0	0	0	0
0.03	south32_active	80	1611	2382	1945	298	91	165	280	61	30	71	204	32	33	8	22	10	25	1	6	25	14	3	12	7	1	3	0	0	1	7	0	0	2	0	0	0	0	0	2	1	0	0	0	0
0.03	south33_all	80	4096	3155	2199	649	372	300	396	168	130	118	229	71	59	31	28	17	29	9	13	24	20	7	8	6	2	6	4	1	1	6	0	0	2	1	0	0	0	0	2	1	0	0	1	0
0.03	south33_active	80	1641	2434	1836	311	93	153	309	67	31	63	194	38	37	8	18	10	23	3	6	21	18	4	7	6	2	4	0	0	1	6	0	0	2	0	0	0	0	0	2	1	0	0	1	0
0.03	south34_all	80	4035	2992	2094	614	396	267	364	152	130	111	200	71	50	28	27	16	24	10	10	33	12	4	7	7	2	9	2	2	1	6	0	0	2	1	0	0	0	0	0	0	0	0	1	0
0.03	south34_active	80	1571	2259	1709	272	91	138	272	60	30	68	164	38	31	10	15	9	18	4	4	30	9	1	7	7	2	7	0	0	1	6	0	0	2	0	0	0	0	0	0	0	0	0	1	0
0.03	south35_all	80	3980	2748	1955	602	394	282	349	158	127	110	166	63	44	24	23	18	18	13	8	25	13	5	5	7	1	10	1	2	2	1	0	0	2	0	0	4	0	0	0	0	0	0	1	0
0.03	south35_active	80	1430	1988	1565	254	89	137	247	57	27	67	131	32	29	10	13	14	15	6	4	22	10	1	4	7	1	9	0	0	1	0	0	0	2	0	0	4	0	0	0	0	0	0	1	0
0.03	south36_all	80	3931	2534	1721	622	392	285	326	159	133	116	150	57	42	22	20	19	15	12	8	23	7	2	4	2	1	9	0	1	2	1	1	0	1	0	0	5	0	0	0	0	0	0	1	0
0.03	south36_active	80	1323	1752	1329	247	86	125	218	49	33	67	112	22	25	8	13	14	10	8	4	18	5	1	2	2	0	9	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0
0.03	south37_all	80	3865	2303	1581	609	397	307	280	160	123	97	124	41	45	25	16	15	14	15	7	8	8	4	4	1	4	4	0	1	2	1	1	0	1	0	0	5	1	0	0	0	0	0	0	0
0.03	south37_active	80	1212	1439	1146	241	106	121	169	41	32	52	91	13	24	4	13	10	10	10	2	4	5	1	2	1	0	4	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
0.03	south38_all	80	3842	2290	1509	610	401	313	257	160	116	90	121	47	39	32	20	13	11	15	5	8	6	5	3	3	4	0	2	0	3	0	1	1	1	0	0	1	1	0	0	0	0	0	0	0
0.03	south38_active	80	1128	1378	1061	228	122	109	141	33	31	44	89	20	20	8	15	5	4	8	1	5	2	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	3849	2305	1468	598	390	317	271	156	112	71	120	50	39	35	17	12	14	13	4	12	12	7	5	6	3	1	2	1	3	2	1	1	1	0	0	1	1	0	0	0	0	0	0	1
0.03	south39_active	80	1134	1399	1023	228	116	111	152	40	28	32	92	21	21	9	8	4	10	6	0	6	8	2	4	4	0	1	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south40_all	80	3969	2496	1730	603	392	329	332	149	113	74	156	55	41	48	22	23	17	14	5	19	11	7	4	5	3	2	3	2	4	3	1	1	0	0	0	1	0	0	0	0	0	0	0	1
0.03	south40_active	80	1255	1689	1321	248	115	123	221	44	24	28	129	24	26	11	12	10	13	4	1	15	8	1	3	3	0	1	1	0	0	3	1	0	0	0	0	1	0	0	0	0	0	0	0	0
