label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86
0.03	north6_active	80	6308	2953	5476	1431	278	931	445	150	1092	274	324	394	78	52	46	29	107	41	45	15	26	107	122	32	129	14	6	38	15	4	18	18	1	5	32	11	0	4	4	10	0	2	17	1	3	0	7	2	6	9	1	0	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	north7_all	80	10213	4855	6125	2078	1128	1270	795	516	1288	457	435	471	230	155	151	125	154	111	89	72	70	121	128	66	120	28	25	37	26	22	18	24	9	11	30	15	5	13	8	10	4	5	26	0	2	0	8	4	7	6	1	0	1	1	0	6	1	0	3	1	2	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
0.03	north7_active	80	6350	2981	5380	1421	285	897	442	151	1125	288	317	378	90	51	48	29	101	43	38	13	27	100	119	36	106	10	6	32	14	3	12	18	2	4	26	13	0	7	4	10	1	2	24	0	1	0	8	2	5	6	1	0	1	0	0	6	0	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
0.03	north8_all	80	10004	4668	5568	1936	1130	1217	780	538	1111	422	426	455	227	170	135	119	155	96	90	68	72	95	109	54	102	33	27	28	22	19	21	24	8	9	25	15	5	13	6	8	4	5	7	1	1	1	9	5	8	11	2	0	1	1	0	7	2	0	1	2	1	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
0.03	north8_active	80	5914	2714	4797	1224	279	821	404	153	959	263	302	348	76	46	43	34	98	32	38	18	29	73	100	28	88	8	7	20	11	2	17	14	3	2	23	11	1	7	2	8	1	2	7	0	0	0	7	3	6	10	1	0	1	0	0	7	0	0	0	1	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
0.03	north9_all	80	9423	4365	4885	1777	1117	1144	750	521	937	398	391	438	204	170	125	133	152	81	85	75	59	79	88	51	83	32	26	34	26	14	21	18	9	10	13	10	5	10	6	9	5	3	7	1	1	2	4	2	5	7	1	0	1	1	1	7	1	1	1	2	0	3	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
0.03	north9_active	80	5103	2319	4088	1017	274	716	355	139	763	230	263	307	60	44	42	41	85	25	36	22	19	51	75	23	72	4	9	22	14	3	18	9	3	3	11	6	3	5	2	6	2	0	7	0	0	0	2	1	3	6	0	0	1	0	0	7	0	1	0	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	8839	4118	4036	1679	1062	1068	688	533	797	394	368	414	199	170	116	141	140	79	93	82	52	68	84	41	71	37	32	37	20	15	19	22	10	7	14	13	8	6	5	7	4	1	5	1	1	3	4	3	3	10	1	1	1	0	2	7	2	2	0	3	0	3	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
0.03	north10_active	80	4295	2009	3157	893	262	628	300	133	628	201	225	295	51	45	41	40	75	23	37	23	18	36	65	14	58	7	11	26	10	5	17	13	2	1	10	8	4	2	2	3	1	0	5	0	1	1	1	2	2	9	0	1	1	0	0	7	0	1	0	1	0	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	10411	4776	6225	2083	1169	1282	763	537	1136	453	439	611	201	169	132	121	161	97	104	64	70	81	126	56	87	33	30	41	21	17	39	28	12	10	13	12	13	7	12	16	6	2	11	5	1	2	2	6	2	6	1	2	3	1	0	0	0	0	0	1	0	1	0	0	1	0	4	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1
0.03	north11_active	80	6457	2948	5482	1340	329	942	386	177	1001	290	312	517	74	57	43	39	94	26	51	13	29	71	108	31	73	11	11	26	16	4	36	17	4	5	9	10	6	1	9	15	1	0	10	1	0	2	2	3	0	5	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	10392	4799	6107	2030	1161	1258	779	543	1176	449	441	529	206	169	137	114	145	101	107	61	72	87	140	53	101	26	28	37	26	15	38	32	15	11	19	10	9	7	13	24	7	1	6	6	1	1	7	5	3	6	1	7	1	1	1	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north12_active	80	6456	3016	5334	1315	330	928	392	167	1040	289	318	448	79	59	50	31	84	26	53	13	37	75	123	31	85	6	10	27	22	3	34	17	3	8	17	9	4	1	11	23	3	0	6	1	0	1	4	3	1	5	1	5	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	10529	4806	6191	2033	1105	1275	782	542	1182	436	439	514	208	165	146	116	153	111	93	74	78	89	127	51	103	26	21	37	29	13	31	27	18	9	24	9	8	7	9	27	8	1	4	4	2	3	5	4	3	5	1	7	0	1	2	2	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
0.03	north13_active	80	6551	3030	5436	1326	320	911	395	152	1038	252	325	444	78	59	55	35	88	23	40	22	37	71	110	32	87	9	9	31	21	4	27	16	5	7	19	9	3	2	7	26	3	0	4	1	1	2	2	2	2	5	1	6	0	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	10508	4857	6345	2001	1100	1321	779	524	1211	439	498	523	212	157	143	110	161	100	80	87	79	89	144	34	98	31	21	43	28	10	38	22	16	8	21	12	7	5	9	23	7	1	1	4	4	3	5	4	6	5	1	7	0	0	2	2	0	0	1	0	1	1	1	1	0	0	0	0	1	0	0	2	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0
0.03	north14_active	80	6515	3042	5601	1318	311	933	397	144	1073	260	385	456	80	58	57	30	92	23	37	26	40	70	126	25	81	9	9	36	20	3	33	15	5	6	17	10	1	2	7	21	3	1	1	1	3	2	2	3	4	5	1	5	0	0	2	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
0.03	north15_all	80	10414	4832	6346	2022	1072	1336	787	515	1224	428	542	541	191	152	148	117	150	100	82	87	76	109	161	33	82	34	20	41	27	14	40	19	16	7	15	18	6	6	11	17	6	2	2	1	7	2	4	2	5	2	0	3	1	0	2	1	0	0	2	0	0	1	1	1	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0
0.03	north15_active	80	6475	2999	5617	1318	310	933	411	144	1089	254	411	463	82	53	54	30	93	23	35	23	34	89	139	23	66	11	8	32	20	4	33	12	6	2	12	16	3	3	9	16	1	1	1	0	6	1	2	1	4	0	0	2	0	0	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
0.03	north16_all	80	10318	4624	6618	2035	1083	1344	741	521	1249	470	534	501	201	160	133	118	148	93	78	88	72	113	142	29	88	30	27	63	25	16	33	24	12	12	12	21	8	8	13	12	3	6	8	2	6	2	2	3	4	3	0	2	1	0	2	0	0	0	2	0	0	1	1	1	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
0.03	north16_active	80	6355	2837	5891	1330	296	983	391	153	1127	287	393	423	89	53	44	30	93	27	33	23	34	88	119	20	67	8	10	49	15	4	27	18	4	2	10	19	3	3	9	10	0	3	6	0	6	1	1	1	3	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
0.03	north17_all	80	10353	4623	6471	2036	1035	1379	745	523	1189	446	473	498	207	181	142	125	133	95	89	79	64	103	124	46	89	19	30	58	28	18	30	25	13	11	15	21	6	9	14	8	6	5	9	2	5	2	2	3	5	3	1	1	1	0	4	1	1	0	1	0	1	0	0	0	0	1	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	6425	2874	5738	1306	278	1032	393	163	1066	271	343	419	89	59	40	34	86	31	36	18	32	87	109	29	70	8	11	45	19	6	22	17	5	3	12	20	2	4	10	4	2	2	6	0	5	2	1	1	4	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	10282	4555	6199	2027	1072	1350	712	524	1180	457	454	456	209	179	147	118	138	100	100	74	68	94	101	47	85	25	32	62	26	14	35	28	9	11	27	12	9	7	12	5	5	5	11	2	6	3	4	3	2	1	1	1	1	0	4	1	2	1	1	0	2	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	6311	2805	5415	1314	286	987	373	168	1052	274	317	376	82	54	40	34	88	28	35	18	29	73	90	28	65	8	9	50	13	5	26	20	4	5	23	12	3	2	5	2	2	2	8	0	5	2	3	0	2	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	9721	4388	5408	1912	1069	1233	678	514	1042	436	416	437	204	164	137	115	130	99	98	71	65	87	108	47	79	23	28	51	24	14	35	22	9	9	30	6	11	8	9	8	7	2	3	3	3	4	2	2	2	1	3	1	0	0	4	2	2	3	1	1	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north19_active	80	5585	2494	4542	1170	286	855	331	143	886	245	290	341	63	46	45	29	73	28	32	16	21	65	92	27	63	7	7	43	13	5	26	15	3	6	25	5	3	5	5	4	2	0	2	0	1	3	2	1	2	0	0	0	0	0	2	2	0	1	0	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north20_all	80	9182	4229	4564	1824	1103	1128	670	493	887	406	393	422	191	156	136	106	131	87	98	69	71	75	86	37	68	25	28	32	24	14	37	21	11	9	28	8	11	7	8	8	4	2	4	3	3	2	2	3	0	0	4	1	0	0	2	2	2	3	1	1	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north20_active	80	4819	2215	3619	1046	280	720	293	124	720	224	265	316	55	38	46	27	68	27	30	19	25	48	72	20	53	10	7	26	9	3	27	13	3	6	21	7	4	5	3	4	0	0	4	0	1	1	2	2	0	0	0	0	0	0	1	2	0	1	0	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south21_all	80	10991	4618	3186	4700	3367	2120	766	520	490	350	348	245	206	169	189	114	260	112	80	72	71	65	41	38	36	34	40	44	23	29	21	54	13	17	5	29	12	10	8	9	1	4	5	3	1	1	4	6	3	3	0	7	0	2	0	2	0	1	2	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	7132	2808	2183	4246	2993	1797	365	151	256	110	172	97	82	79	112	43	217	63	45	18	42	23	19	18	12	17	22	25	11	18	6	46	5	9	1	25	2	3	4	2	0	1	2	2	0	0	4	5	2	2	0	6	0	1	0	2	0	1	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	10962	4593	3293	4810	3356	2170	732	552	459	376	342	243	215	182	182	108	268	102	101	66	79	59	31	47	39	28	36	49	21	21	22	59	12	16	4	24	14	9	8	10	1	10	3	3	2	1	3	14	3	5	0	6	1	2	0	2	0	1	0	0	3	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	7213	2808	2253	4363	2969	1861	364	159	232	115	168	91	85	77	105	39	222	57	63	13	49	21	14	19	12	15	18	33	11	12	8	48	5	8	1	20	4	2	6	4	1	2	2	3	1	0	3	8	2	4	0	5	0	1	0	1	0	1	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	10917	4627	3294	4817	3335	2078	737	529	455	371	336	227	195	180	157	116	302	107	115	58	84	56	38	38	44	30	26	40	19	23	19	49	11	19	5	14	13	7	12	9	3	8	2	6	1	1	5	13	3	6	1	1	1	2	0	2	0	1	0	1	4	1	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	7192	2790	2253	4356	2937	1760	355	155	228	124	178	86	75	80	88	42	255	59	73	9	54	18	19	19	11	9	12	28	9	13	8	41	6	12	3	13	3	2	7	4	1	2	0	6	1	1	3	7	1	6	0	1	0	1	0	0	0	1	0	1	3	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	10786	4675	3327	4858	3324	2208	767	538	474	376	325	249	201	173	157	121	271	111	131	61	87	56	47	39	37	36	26	36	17	23	19	41	13	23	5	16	13	6	9	8	4	11	3	5	1	1	7	13	2	8	2	0	2	2	0	7	0	1	0	1	5	1	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	7089	2808	2279	4384	2945	1898	365	152	255	122	180	91	77	72	88	43	224	61	85	9	59	23	20	19	10	11	15	28	5	16	6	35	7	18	3	13	5	2	4	3	1	1	1	4	1	1	5	8	0	8	0	0	0	1	0	5	0	1	0	1	4	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	10766	4670	3286	4731	3245	2185	756	510	512	368	335	239	213	173	169	126	270	106	142	61	90	54	55	39	38	28	18	43	20	24	19	41	13	20	6	20	9	3	10	3	6	8	4	6	0	4	5	6	4	7	3	3	2	1	0	7	0	2	0	1	6	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	7074	2759	2242	4239	2887	1899	351	126	276	119	186	79	84	71	83	47	231	57	80	12	58	22	20	18	13	8	9	35	5	18	5	33	7	18	2	17	4	1	3	1	1	0	1	4	0	2	3	6	2	7	1	2	1	0	0	5	0	1	0	1	5	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	10655	4585	3198	4646	3324	2168	744	487	510	383	336	260	210	166	170	127	228	104	124	65	91	54	69	36	33	23	17	53	26	31	20	52	19	19	8	26	8	5	9	2	6	6	7	4	0	3	3	6	3	4	4	5	3	0	0	6	2	2	2	0	4	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south26_active	80	6911	2717	2191	4162	2958	1893	337	114	276	116	192	93	81	68	78	48	193	49	66	15	58	17	22	15	15	7	8	45	11	26	5	45	11	18	1	22	4	1	1	0	2	0	4	2	0	1	3	4	2	4	1	4	2	0	0	5	1	1	2	0	4	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south27_all	80	10732	4569	3077	4659	3383	2133	746	455	527	379	310	262	213	179	183	129	216	87	133	73	85	61	67	37	40	26	17	55	25	30	19	52	19	9	9	29	7	7	8	2	5	1	4	3	1	4	3	15	5	5	2	5	3	0	2	1	2	5	2	0	1	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south27_active	80	7037	2708	2074	4155	3053	1861	343	91	272	112	171	93	81	71	86	53	181	37	65	15	52	19	20	16	20	7	9	47	14	26	4	46	12	9	0	25	3	2	2	0	2	0	3	2	1	2	3	12	2	5	1	4	2	0	2	0	1	4	2	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south28_all	80	10748	4526	3084	4865	3416	2009	715	456	559	393	299	257	214	181	182	133	229	92	123	68	85	57	61	40	46	34	19	55	27	30	17	46	19	12	7	23	8	7	6	4	5	2	5	4	3	1	3	18	5	4	1	3	1	2	2	3	3	4	2	0	1	0	1	0	0	0	0	0	1	2	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south28_active	80	7005	2731	2051	4351	3077	1738	321	85	289	111	163	105	69	73	76	48	191	39	66	15	57	18	18	17	21	13	12	47	16	24	3	41	13	10	0	20	2	2	2	0	1	0	4	3	1	1	3	15	2	4	0	3	1	1	2	2	1	4	2	0	1	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south29_all	80	10922	4580	3123	4820	3356	2099	751	486	550	371	303	243	199	187	180	129	244	93	115	60	89	59	54	44	40	36	32	48	20	23	15	40	17	12	4	19	8	5	6	6	6	1	9	4	6	2	4	18	2	7	1	1	0	2	2	3	2	5	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south29_active	80	7124	2764	2075	4289	3030	1820	324	92	286	100	166	100	66	80	80	45	204	44	67	12	64	21	16	22	17	13	13	39	10	19	3	35	12	10	0	16	1	3	3	0	2	0	8	3	4	1	4	15	0	7	0	1	0	1	2	3	0	5	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south30_all	80	10854	4543	3228	4849	3443	2114	738	494	551	362	334	231	216	172	193	122	277	111	107	58	91	50	48	44	40	34	32	41	25	28	20	38	14	16	6	17	5	7	2	8	7	2	10	3	7	10	4	16	0	5	0	1	0	2	2	3	1	5	0	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south30_active	80	7044	2753	2157	4331	3072	1839	313	111	283	100	185	99	69	68	90	45	231	59	58	17	57	21	20	22	17	15	9	32	10	20	6	34	9	13	1	14	1	3	1	1	2	0	8	1	3	6	4	15	0	5	0	1	0	1	2	3	0	5	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	10761	4614	3149	4943	3607	1970	745	531	468	392	324	232	183	187	164	128	220	103	90	74	77	57	38	41	37	26	30	49	28	18	9	40	20	13	11	28	2	7	3	8	8	0	2	2	4	5	7	2	2	6	2	6	3	0	0	0	0	0	0	1	5	0	0	0	0	0	1	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	3	0	0
0.03	south31_active	80	6920	2815	2093	4478	3265	1718	335	127	255	108	172	89	73	81	82	54	183	49	50	15	48	25	10	18	19	14	13	38	10	12	2	36	16	10	5	24	0	1	0	0	2	0	1	2	1	2	6	2	2	5	0	6	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	3	0	0
0.03	south32_all	80	10822	4567	3125	4915	3609	2021	736	511	468	369	335	241	174	187	186	121	230	109	87	78	68	55	33	42	34	31	28	55	22	19	18	37	22	18	7	19	5	6	3	8	9	2	4	3	4	3	3	3	2	13	1	6	3	0	0	0	2	0	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	1	0	0	0	0	0	3	0	0
0.03	south32_active	80	6962	2697	2058	4447	3259	1744	339	133	244	111	191	83	71	84	98	51	184	63	44	20	36	24	9	19	14	15	13	44	8	16	6	32	20	15	3	17	1	1	0	0	3	1	1	2	2	2	1	3	2	12	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	3	0	0
0.03	south33_all	80	10843	4634	3104	4835	3402	2059	724	505	469	370	338	243	172	188	191	124	211	120	87	75	74	56	32	34	34	36	30	61	16	19	18	34	22	20	5	23	6	5	2	5	11	4	4	2	6	4	6	3	2	11	1	5	3	1	0	0	2	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	3	0	0
0.03	south33_active	80	7033	2780	2067	4359	3036	1767	351	129	245	111	181	93	62	87	105	46	169	66	42	19	37	26	10	16	17	16	16	49	4	14	7	29	19	16	1	22	1	1	0	0	5	1	2	1	3	3	4	3	2	10	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0
0.03	south34_all	80	10776	4662	3139	4848	3299	2094	708	495	467	357	340	259	202	188	172	119	236	123	85	63	78	54	40	29	35	35	27	52	16	27	22	40	19	22	5	30	7	7	4	4	10	5	5	1	5	4	5	1	1	8	1	5	2	2	0	1	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	7006	2827	2161	4364	2924	1814	349	127	239	101	182	96	67	85	96	40	202	70	53	19	44	26	12	11	15	13	14	43	6	22	10	33	15	15	1	29	2	2	2	0	5	1	2	0	4	3	3	1	1	8	0	3	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
