label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44
0.03	north19_active	80	2272	3837	2573	811	336	209	836	100	106	51	89	198	44	53	31	24	6	6	1	9	3	4	1	5	1	2	3	1	0	0	2	8	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north20_all	80	8704	5401	3525	1539	872	603	1007	297	242	174	153	221	93	97	49	46	33	21	9	16	8	7	4	6	5	0	4	7	1	3	2	5	0	0	0	0	0	0	1	2	0	1	0	1	1
0.03	north20_active	80	2254	3738	2583	841	325	201	860	87	105	54	88	178	44	62	27	24	5	11	0	9	2	4	1	4	0	0	3	1	0	0	2	5	0	0	0	0	0	0	1	2	0	0	0	1	0
0.03	south21_all	80	12419	8895	2381	1261	907	959	411	918	230	426	186	110	81	123	27	46	19	45	16	23	55	10	12	22	6	4	5	2	2	1	0	1	6	0	0	1	0	1	0	0	0	0	0	0	0
0.03	south21_active	80	8243	7557	1274	309	425	692	114	809	61	372	111	58	31	97	7	15	12	30	5	10	50	7	10	19	4	3	1	2	2	0	0	1	6	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	11764	7796	2332	1249	928	911	428	825	230	376	180	115	87	108	35	50	23	39	16	21	37	7	11	15	5	1	5	3	0	2	0	2	6	1	1	0	0	1	1	0	0	0	0	0	0
0.03	south22_active	80	7453	6411	1213	282	417	639	115	700	56	317	100	61	37	83	10	21	16	26	6	10	33	4	9	11	3	0	1	2	0	0	0	1	6	1	0	0	0	0	1	0	0	0	0	0	0
0.03	south23_all	80	11655	7764	2308	1260	942	929	423	814	240	348	177	120	83	103	42	47	22	43	15	14	44	5	8	10	8	4	3	3	0	2	1	1	6	1	1	0	1	0	1	0	0	0	0	0	0
0.03	south23_active	80	7309	6308	1219	296	399	642	124	687	60	290	101	63	39	73	11	18	15	27	6	6	40	4	5	7	6	1	1	2	0	0	0	0	6	1	0	0	0	0	1	0	0	0	0	0	0
0.03	south24_all	80	11977	8215	2362	1308	952	949	433	855	241	367	177	125	83	97	54	32	32	43	14	13	40	11	8	20	7	5	1	4	1	2	2	1	3	1	1	0	1	0	1	0	0	0	0	0	0
0.03	south24_active	80	7666	6801	1279	311	414	680	138	738	60	307	111	72	35	66	23	14	24	28	6	4	35	6	4	17	5	3	0	2	1	0	0	0	3	1	0	0	0	0	1	0	0	0	0	0	0
0.03	south25_all	80	12474	9209	2442	1305	977	963	422	1008	237	401	180	117	83	107	47	35	37	37	9	15	36	15	7	21	11	8	1	3	1	2	3	0	0	1	1	3	1	0	1	0	0	0	0	0	0
0.03	south25_active	80	8327	7908	1318	325	443	710	155	891	57	333	116	72	38	79	19	20	25	26	3	7	30	4	1	19	10	6	0	1	1	0	0	0	0	1	0	3	0	0	1	0	0	0	0	0	0
0.03	south26_all	80	13099	10215	2534	1277	987	1021	424	1162	244	541	221	113	74	137	47	32	46	33	12	26	46	21	7	22	12	11	3	5	1	1	3	0	0	0	1	3	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	9029	8953	1408	331	484	774	162	1051	66	468	156	70	38	112	24	19	31	25	3	14	41	10	2	21	11	10	0	2	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	13753	11070	2548	1271	934	1056	437	1270	229	603	209	108	70	159	51	37	40	34	13	32	45	14	15	8	10	11	3	5	4	3	2	1	0	0	1	5	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	9789	9869	1462	353	475	821	178	1156	76	539	150	74	44	134	27	24	26	27	2	18	41	7	7	6	10	9	0	3	4	0	1	1	0	0	0	5	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	13879	11029	2476	1267	953	1091	418	1280	225	660	198	117	76	127	45	41	42	32	15	29	38	14	16	10	9	8	2	4	3	2	1	1	0	1	1	5	0	0	0	0	1	0	0	0	0
0.03	south28_active	80	9892	9800	1452	343	482	858	163	1173	72	597	131	75	44	110	27	20	32	27	4	14	37	9	10	7	9	5	0	3	3	0	1	1	0	1	0	5	0	0	0	0	1	0	0	0	0
0.03	south29_all	80	13711	11003	2480	1277	976	1117	419	1301	217	583	167	118	79	110	51	43	45	29	16	22	63	5	17	16	8	9	1	2	3	2	1	1	1	1	0	2	0	0	0	0	1	0	0	0	0
0.03	south29_active	80	9843	9761	1476	346	495	888	167	1197	66	536	108	75	35	95	27	20	34	23	6	10	61	4	11	14	8	6	0	1	3	0	1	1	0	1	0	2	0	0	0	0	1	0	0	0	0
0.03	south30_all	80	13675	10682	2455	1284	972	1096	423	1198	231	616	163	126	88	138	49	42	52	37	20	12	52	13	14	21	7	4	0	1	0	1	1	1	1	1	1	0	0	0	0	0	1	0	0	0	0
0.03	south30_active	80	9821	9452	1458	359	496	862	180	1103	57	568	102	68	30	120	29	15	39	29	9	6	51	9	10	18	7	2	0	1	0	0	1	1	0	1	1	0	0	0	0	0	1	0	0	0	0
0.03	south31_all	80	12805	9373	2516	1242	923	1005	448	821	220	497	172	134	89	104	62	43	32	25	25	19	37	16	10	14	12	3	5	2	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
0.03	south31_active	80	8645	8076	1415	329	434	752	169	724	51	441	109	72	36	81	27	15	22	18	11	9	32	9	5	10	9	2	2	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	12105	8331	2363	1270	931	953	431	775	199	452	172	119	89	102	58	50	42	23	25	21	26	11	11	25	11	3	7	6	1	0	1	0	0	0	0	4	0	0	1	0	0	0	1	0	0
0.03	south32_active	80	7834	7021	1248	306	412	683	141	676	49	397	108	64	33	79	26	21	25	15	8	10	23	6	5	23	10	2	1	5	1	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0
0.03	south33_all	80	11594	7530	2315	1255	918	891	406	781	224	383	159	122	97	105	58	46	45	26	24	21	33	11	12	20	9	6	10	5	1	0	1	1	0	0	0	3	0	1	1	0	0	0	1	0	0
0.03	south33_active	80	7351	6244	1163	292	393	631	122	668	56	325	89	71	33	77	31	22	26	16	5	8	28	6	6	20	8	3	3	4	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
0.03	south34_all	80	11538	7500	2322	1265	926	927	401	826	228	402	187	107	100	92	47	41	53	35	22	15	41	8	10	24	6	13	10	5	0	0	1	1	1	1	1	3	0	1	1	0	0	0	1	0	0
0.03	south34_active	80	7317	6219	1201	286	400	657	117	719	51	333	108	65	38	60	26	20	30	28	6	4	36	5	5	21	6	9	3	3	0	0	0	0	1	1	0	1	0	0	0	0	0	0	1	0	0
0.03	south35_all	80	12112	8191	2357	1256	917	1045	404	957	246	414	184	120	99	89	57	30	49	50	20	11	35	9	10	20	6	13	7	2	0	0	0	1	5	1	1	1	0	1	1	0	0	0	1	0	0
0.03	south35_active	80	7925	6958	1252	302	405	776	136	841	63	340	104	70	38	55	32	17	26	45	8	4	31	3	6	17	6	8	2	1	0	0	0	0	5	1	0	1	0	0	0	0	0	0	1	0	0
0.03	south36_all	80	12650	9489	2425	1296	921	1110	440	905	242	469	184	140	83	116	51	22	42	49	17	9	42	10	7	23	13	11	6	1	0	0	0	2	5	3	2	1	0	1	1	0	0	0	0	0	0
0.03	south36_active	80	8559	8254	1333	322	428	843	156	783	65	399	103	83	41	80	29	12	25	42	8	6	38	2	4	20	12	8	2	0	0	0	0	1	5	2	1	1	0	1	0	0	0	0	0	0	0
0.03	south37_all	80	13252	10865	2488	1334	939	1115	418	996	247	485	158	126	77	117	59	28	37	42	19	13	34	6	11	22	14	7	3	6	0	0	1	2	6	2	2	1	0	1	1	0	0	0	0	0	0
0.03	south37_active	80	9236	9587	1423	353	463	865	161	885	77	422	87	69	40	91	39	15	23	38	10	9	33	0	8	21	12	5	0	6	0	0	1	2	5	1	1	1	0	1	0	0	0	0	0	0	0
0.03	south38_all	80	13506	11280	2576	1282	975	1139	431	1003	241	495	161	118	85	123	66	30	47	48	20	21	55	5	9	23	19	8	4	7	0	0	1	2	5	3	1	0	0	1	1	0	0	0	0	0	0
0.03	south38_active	80	9647	10026	1526	366	493	897	171	905	80	426	99	61	43	103	37	13	32	42	9	11	53	1	7	22	16	8	0	7	0	0	1	2	4	1	1	0	0	1	0	0	0	0	0	0	0
0.03	south39_all	80	13680	11099	2597	1267	987	1123	446	1065	228	519	166	111	78	120	75	32	51	33	19	26	48	8	9	8	8	7	3	8	0	0	1	1	5	2	1	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	9717	9865	1529	365	494	868	185	966	77	455	109	58	34	104	41	13	33	26	10	15	46	3	7	7	6	7	0	8	0	0	1	1	4	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	13716	10583	2578	1217	988	1151	479	983	236	535	162	118	76	137	71	31	57	37	18	26	41	9	4	7	9	6	3	2	1	1	0	1	4	1	0	0	1	0	0	0	0	0	0	0	0
0.03	south40_active	80	9736	9453	1488	351	513	872	203	893	74	466	111	66	36	115	38	10	38	25	8	14	40	3	4	5	7	6	0	2	0	1	0	1	4	0	0	0	1	0	0	0	0	0	0	0	0
