label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126	Otu127	Otu128	Otu129	Otu130	Otu131	Otu132	Otu133	Otu134	Otu135	Otu136	Otu137	Otu138	Otu139	Otu140	Otu141	Otu142	Otu143	Otu144	Otu145	Otu146
0.03	south32_all	80	6073	1758	1895	847	635	486	1192	359	432	234	223	589	190	585	224	122	185	100	131	76	75	86	118	77	60	55	189	34	42	97	32	43	37	110	22	26	12	7	16	19	21	12	12	15	10	8	14	9	16	4	13	25	6	9	6	20	0	6	4	5	10	2	4	2	12	2	3	2	9	6	3	3	3	2	0	0	5	2	1	2	5	3	2	1	2	0	0	9	3	0	4	0	1	0	0	0	1	0	0	0	0	1	1	1	1	1	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	4478	565	1345	161	241	186	1036	173	328	73	81	523	106	536	154	26	123	36	68	21	46	61	94	38	31	18	174	11	6	77	7	27	18	99	12	12	9	1	5	2	18	5	3	4	2	5	8	2	10	0	5	24	4	2	3	18	0	3	3	4	5	2	1	1	10	1	2	1	7	5	1	0	0	1	0	0	5	2	0	1	4	3	1	1	2	0	0	9	2	0	4	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	5993	1817	1877	794	634	484	1221	380	485	253	213	574	194	577	216	111	175	111	120	81	100	90	104	76	59	50	177	34	31	85	34	48	36	115	30	28	12	9	23	18	27	19	9	14	9	11	12	8	20	7	11	53	13	8	3	16	2	7	3	11	9	7	5	5	5	1	5	2	13	14	4	2	3	5	0	0	3	3	1	1	5	4	0	0	3	0	0	2	3	1	4	0	0	1	1	0	1	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	4411	586	1345	146	245	179	1068	204	374	82	65	512	119	519	154	28	114	44	66	23	67	62	78	41	28	18	163	8	3	74	6	28	17	101	17	12	7	1	7	2	24	8	3	6	2	5	7	3	17	2	6	51	9	2	1	14	1	5	3	9	5	7	1	2	3	0	1	0	12	14	1	0	0	2	0	0	3	2	0	0	4	3	0	0	2	0	0	1	2	1	4	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	6220	1744	1896	827	666	487	1190	414	492	236	197	586	186	607	222	122	164	112	119	92	110	104	99	76	54	41	177	44	39	96	29	41	39	116	29	23	14	15	23	13	34	19	10	11	7	9	15	9	22	11	8	53	16	9	1	15	3	4	6	13	9	9	4	5	2	4	5	2	25	15	5	3	3	4	0	1	3	4	0	1	7	3	0	0	1	0	1	2	1	1	4	0	0	1	1	0	0	0	0	1	0	1	1	1	0	0	0	0	1	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south34_active	80	4572	554	1371	159	257	175	1043	224	379	78	63	517	104	552	163	32	106	47	61	21	78	72	76	45	22	12	166	12	4	84	6	25	16	99	15	6	7	4	7	1	29	9	6	5	1	3	8	4	19	4	5	52	12	5	0	13	2	3	4	11	5	7	1	3	2	2	1	0	24	15	1	0	0	1	0	1	3	2	0	0	6	2	0	0	0	0	1	0	1	1	4	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	6136	1791	1863	809	672	494	1157	433	504	252	220	614	199	596	210	126	150	101	114	83	105	119	106	57	46	39	140	44	40	90	34	42	38	127	35	23	20	16	19	11	33	16	9	9	11	11	16	10	20	10	7	59	18	10	3	20	10	3	6	11	5	8	5	6	7	3	5	1	23	16	5	1	1	3	0	2	4	3	1	0	3	3	1	1	4	1	1	5	0	1	1	0	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0	1	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south35_active	80	4491	566	1364	177	272	174	1021	223	396	84	63	546	116	535	157	32	91	38	64	18	75	87	80	35	17	12	127	14	5	78	6	24	14	114	21	6	13	5	5	2	29	8	5	5	1	2	7	6	18	4	5	57	15	7	2	19	8	3	3	10	2	6	1	3	7	2	1	0	22	16	1	0	0	1	0	2	4	1	1	0	3	2	1	1	2	1	1	3	0	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	6015	1840	1828	807	654	501	1034	406	487	238	213	578	215	552	214	119	156	86	107	85	102	125	109	53	52	44	165	45	38	77	37	44	38	93	31	20	24	18	18	14	26	11	12	12	12	11	16	14	16	12	10	48	16	10	9	18	10	2	5	9	7	4	4	4	9	6	5	0	28	16	4	1	2	4	0	2	4	2	1	9	4	0	2	2	7	4	1	4	0	2	2	0	1	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south36_active	80	4366	582	1335	198	256	173	881	196	372	80	62	511	122	490	161	30	89	29	58	19	68	86	78	29	23	12	154	15	3	66	8	27	18	81	19	4	18	6	5	3	21	6	4	5	1	1	8	6	14	7	5	47	12	7	6	17	8	1	2	9	5	2	1	2	9	4	1	0	27	16	1	0	0	1	0	2	4	1	1	9	4	0	1	1	5	4	1	3	0	2	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	5771	1862	1709	804	642	506	942	365	452	241	211	514	201	474	204	112	154	82	104	86	85	103	103	62	56	39	167	40	31	72	35	46	29	92	30	23	25	19	17	15	25	13	13	12	14	9	15	16	7	12	11	33	13	6	10	21	9	2	4	11	8	3	2	6	11	4	2	0	16	10	4	2	2	2	1	1	5	1	1	9	4	0	2	2	8	4	0	4	0	1	2	0	1	1	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	4076	556	1198	197	238	182	793	165	340	78	56	450	111	415	141	25	96	21	55	19	52	69	76	31	23	11	156	13	4	57	5	26	16	81	21	7	18	5	6	4	17	6	3	4	2	1	7	6	4	7	5	32	10	4	6	20	7	0	0	11	6	1	0	2	10	2	0	0	15	9	2	0	1	0	0	1	4	1	1	9	4	0	1	1	7	4	0	3	0	1	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	5640	1847	1666	812	649	519	896	352	452	246	210	458	192	374	192	105	157	82	102	89	97	89	108	75	57	38	142	50	33	70	40	51	26	78	23	26	31	20	16	13	29	22	13	11	13	7	15	16	6	16	11	20	18	5	10	14	12	2	8	12	7	7	0	5	9	3	2	1	10	10	6	1	4	4	1	1	1	1	0	10	1	1	2	2	7	7	0	2	0	1	1	0	0	2	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	3892	525	1124	202	224	184	742	156	328	76	56	389	96	325	132	26	105	26	55	19	59	55	81	38	27	11	131	18	5	53	8	32	15	71	15	8	16	5	7	3	18	12	2	3	1	1	5	5	5	9	4	19	15	4	6	14	9	0	4	12	6	5	0	1	7	2	0	1	9	9	2	0	1	1	0	1	0	1	0	10	1	1	0	0	6	7	0	2	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	5629	1780	1651	821	689	491	918	347	490	249	213	463	169	363	205	119	134	93	91	79	90	83	111	74	52	36	144	52	35	87	38	45	23	69	22	24	26	19	14	15	25	22	15	13	8	7	16	17	4	15	9	14	21	7	11	14	11	8	9	10	4	9	0	6	11	0	2	1	11	2	5	1	5	3	1	1	1	1	0	1	5	1	2	3	3	16	0	4	0	0	0	0	0	2	0	1	0	1	1	0	0	0	0	2	0	0	0	1	0	0	2	0	0	0	1	0	1	0	1	2	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	3895	488	1098	183	251	164	783	153	369	77	68	379	83	322	145	29	88	32	54	15	55	53	83	36	18	10	134	18	6	69	8	23	11	64	14	7	10	7	8	6	13	11	6	3	1	2	4	5	2	8	1	14	18	4	7	11	7	4	6	8	4	7	0	1	8	0	1	1	10	0	2	0	2	1	0	1	0	1	0	1	5	1	0	0	2	16	0	4	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	2	0	0	0	1	0	0	2	0	0	0	1	0	0	0	1	2	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	5749	1797	1755	813	672	487	992	350	539	240	232	513	172	402	206	126	149	98	101	73	86	101	123	70	43	35	128	44	34	86	34	48	26	70	20	22	22	17	14	12	22	20	14	12	10	5	15	13	6	7	7	17	20	9	7	14	10	9	7	3	0	9	0	6	6	1	6	1	7	18	7	1	4	2	1	6	4	2	2	3	6	1	2	4	3	17	0	4	0	1	0	0	0	2	1	1	1	4	1	0	0	0	0	2	0	0	0	2	0	0	2	0	0	0	1	0	2	0	1	3	2	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	4076	570	1206	160	275	174	868	162	410	74	79	419	84	361	145	30	91	40	59	16	52	70	91	38	14	10	119	18	7	65	7	24	12	66	12	10	7	7	8	3	13	10	5	4	0	3	4	4	3	4	3	17	17	6	4	11	7	5	6	1	0	8	0	1	4	1	1	1	7	15	2	0	2	1	1	4	1	0	2	3	6	1	0	1	2	17	0	4	0	1	0	0	0	1	0	0	0	4	0	0	0	0	0	2	0	0	0	1	0	0	2	0	0	0	1	0	1	0	1	2	2	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
