label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126	Otu127	Otu128	Otu129	Otu130	Otu131	Otu132	Otu133	Otu134	Otu135	Otu136	Otu137	Otu138	Otu139	Otu140	Otu141	Otu142	Otu143	Otu144	Otu145	Otu146	Otu147	Otu148	Otu149	Otu150	Otu151	Otu152	Otu153	Otu154	Otu155	Otu156	Otu157	Otu158	Otu159	Otu160	Otu161	Otu162	Otu163
0.03	north6_all	80	5513	3006	1810	2912	828	919	2319	588	488	379	290	304	420	356	166	201	145	104	122	217	112	108	106	104	75	72	148	53	84	55	142	37	44	100	47	40	37	37	27	26	30	20	41	24	15	29	10	15	9	15	8	25	13	7	15	25	9	6	11	5	10	11	7	13	11	1	4	2	9	8	4	5	12	2	8	1	2	3	0	11	3	3	0	4	2	5	4	1	0	0	2	0	1	1	0	1	0	2	0	1	0	2	1	1	1	1	1	3	2	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north6_active	80	2379	1737	1022	2571	346	612	2151	370	295	197	83	145	323	270	39	117	44	36	43	180	36	58	54	70	49	34	136	13	58	39	127	12	17	89	27	13	6	22	10	16	13	5	36	9	6	17	2	7	2	13	1	21	2	2	4	21	5	3	3	1	7	7	4	11	8	1	1	0	7	4	3	3	11	2	5	0	2	2	0	11	1	2	0	3	2	4	1	1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	5423	2991	1844	2847	859	938	2317	589	473	360	288	324	419	379	165	206	134	113	105	224	122	119	108	98	67	71	147	47	96	59	130	44	32	101	41	36	28	33	21	26	26	23	35	28	11	33	6	10	7	12	15	28	7	10	12	22	9	6	14	4	7	6	7	13	11	2	8	4	7	9	5	6	12	3	6	3	2	4	1	11	3	4	0	1	3	4	4	0	0	0	2	1	0	0	0	4	0	2	0	2	0	1	1	1	1	0	0	1	2	0	0	0	0	0	1	0	0	5	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
0.03	north7_active	80	2367	1732	1028	2484	357	637	2132	369	274	189	89	147	333	290	49	121	44	41	44	181	36	65	53	67	41	34	126	11	70	40	114	10	8	90	26	15	5	17	3	14	13	5	31	8	3	24	1	4	1	9	2	23	1	5	4	19	3	4	6	1	5	4	3	11	8	2	3	0	6	5	2	5	11	3	5	1	2	2	0	11	2	3	0	0	2	3	1	0	0	0	0	1	0	0	0	4	0	2	0	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	5368	2976	1836	2841	851	956	2236	591	496	342	303	303	393	389	159	198	152	124	120	219	116	119	104	87	63	85	117	48	108	68	125	55	36	85	40	38	26	30	21	19	24	28	36	17	11	25	13	9	12	14	12	26	4	13	11	27	12	5	15	5	3	4	8	7	2	3	10	8	6	7	4	5	4	2	9	3	4	7	1	5	4	6	0	1	2	4	3	0	0	0	1	1	0	0	0	3	0	1	0	2	0	0	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north8_active	80	2339	1758	1030	2483	344	657	2052	366	290	182	92	127	314	291	43	121	54	52	54	168	31	64	51	58	37	47	93	13	76	48	104	12	6	71	27	19	3	15	3	9	12	11	24	5	3	19	3	3	1	10	2	19	2	8	3	24	7	3	8	3	1	2	2	5	2	3	5	2	4	6	2	4	3	2	5	1	4	2	0	4	2	5	0	0	1	3	0	0	0	0	0	1	0	0	0	3	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	5376	2882	1801	2804	855	978	2106	598	519	382	274	291	385	385	172	193	156	130	120	207	117	102	96	82	66	81	150	48	110	64	135	54	37	81	41	26	26	23	25	21	27	25	36	15	11	24	11	7	10	18	10	18	7	18	7	22	11	3	15	5	9	3	6	13	2	3	9	8	5	7	4	6	6	1	5	4	2	7	2	6	4	5	2	2	9	3	1	0	1	1	0	1	0	1	1	3	2	1	0	2	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	1	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north9_active	80	2377	1693	1025	2422	344	665	1937	368	323	210	87	124	312	289	49	123	57	58	55	156	29	55	47	54	41	43	121	11	76	41	117	15	5	68	23	17	4	8	6	10	13	10	23	1	2	17	2	1	1	11	2	11	5	9	2	20	7	1	10	3	7	1	1	11	1	3	6	2	3	5	1	5	3	1	2	1	2	3	0	4	2	5	0	0	5	2	0	0	0	0	0	1	0	0	0	3	2	1	0	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	5339	2880	1786	2859	850	954	2035	563	542	414	270	299	377	375	162	193	164	133	122	213	117	85	99	98	72	78	154	55	118	74	150	47	39	108	35	27	25	22	24	25	29	20	47	14	14	16	13	8	10	16	10	23	14	17	4	21	10	4	11	7	10	3	4	15	4	4	8	11	6	3	3	4	6	3	6	5	2	6	2	10	3	5	3	3	11	2	3	0	1	1	1	1	0	1	1	1	2	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	4	0	0	0	1	0	0	0	1	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	2345	1722	1000	2468	353	624	1861	333	339	231	75	133	286	289	42	124	60	57	49	162	28	43	45	71	42	44	130	17	84	53	130	12	5	94	22	15	6	7	9	9	14	10	32	1	4	11	2	3	1	8	1	18	9	7	1	19	9	1	9	4	7	2	1	12	1	3	5	3	3	1	0	3	2	2	2	1	2	3	0	8	2	5	1	2	8	2	1	0	0	0	1	1	0	0	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	5190	3001	1905	2930	857	868	2236	613	461	399	312	275	352	367	175	202	144	123	143	216	100	102	72	99	89	81	137	51	63	59	121	36	46	88	48	36	18	28	28	26	17	19	47	20	16	21	9	16	15	13	13	20	8	11	6	52	13	9	10	6	4	10	3	5	1	7	15	6	7	15	3	5	2	3	5	4	2	0	5	2	2	2	3	0	5	3	0	2	0	2	13	3	3	0	2	2	2	4	1	1	0	0	2	0	1	0	1	2	2	0	1	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_active	80	2229	1748	1109	2522	336	537	2092	350	244	227	91	121	246	274	52	120	46	45	45	174	36	62	33	62	46	49	114	16	41	34	108	10	15	83	29	23	2	9	9	12	5	5	41	6	8	9	2	7	2	9	5	15	5	2	1	46	11	5	4	3	3	9	1	1	0	2	8	2	6	7	2	1	1	0	5	2	2	0	1	2	0	1	2	0	3	3	0	2	0	1	13	3	0	0	2	2	0	4	0	0	0	0	2	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	5290	3050	1902	2928	827	883	2182	600	494	376	304	265	365	406	175	203	152	127	138	199	108	98	80	115	84	93	140	53	78	68	119	31	50	77	46	34	23	20	26	27	21	16	37	21	24	23	9	14	12	14	8	21	6	15	5	53	15	6	6	7	4	10	2	8	2	6	15	5	7	6	4	4	3	3	7	3	8	0	6	3	2	3	2	1	4	2	0	1	0	0	19	1	3	0	1	2	1	4	1	0	0	0	2	0	1	0	1	1	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_active	80	2287	1820	1110	2512	327	562	2031	328	274	203	89	121	257	317	44	130	54	47	48	161	38	60	40	74	40	63	113	13	52	42	101	9	18	73	28	18	4	8	8	10	6	3	34	8	12	13	3	6	2	10	2	15	4	2	2	49	11	3	3	6	2	9	1	3	0	1	8	1	7	3	2	2	3	0	7	1	4	0	2	3	0	1	1	1	2	2	0	1	0	0	19	1	0	0	1	2	0	4	0	0	0	0	2	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	5276	3008	1867	2832	812	886	2198	587	532	372	288	247	378	391	169	216	136	124	142	205	122	110	97	135	79	85	137	67	67	80	115	36	45	50	43	32	19	22	29	22	20	18	31	20	19	15	7	16	10	16	4	16	4	8	7	46	9	6	4	9	5	8	3	7	3	3	15	4	8	5	3	3	3	5	5	2	8	2	3	2	1	6	2	2	1	2	0	1	0	0	17	2	2	0	0	2	1	4	1	0	0	0	2	1	1	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	2257	1821	1064	2442	311	579	2044	322	299	204	84	112	266	306	50	135	50	49	50	166	41	62	50	95	36	55	111	18	44	50	102	12	14	44	24	14	2	11	8	8	6	3	28	10	6	10	4	6	5	12	1	11	2	2	2	41	6	3	2	7	2	5	2	4	1	1	9	1	8	3	1	1	3	2	5	1	4	2	1	2	0	5	1	2	0	2	0	1	0	0	16	2	0	0	0	2	0	4	0	0	0	0	2	1	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	5361	2894	1846	2537	827	859	1979	573	513	359	275	232	370	367	185	188	128	134	148	185	126	114	108	120	74	88	109	68	76	71	120	35	45	51	40	29	33	23	33	21	13	16	36	20	22	19	7	15	8	13	3	20	3	6	13	19	8	6	4	8	9	8	9	7	5	3	9	2	4	5	3	4	3	5	4	0	7	3	2	1	1	7	1	2	0	1	0	1	0	3	7	3	1	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	2163	1657	1004	2122	297	550	1798	303	291	190	73	101	262	290	59	116	49	54	44	152	41	61	62	83	35	57	87	20	55	48	103	11	14	44	18	12	4	8	7	7	1	3	29	11	8	13	4	4	5	11	1	15	0	0	3	14	4	2	1	4	5	4	3	4	2	2	8	1	3	1	1	2	2	2	4	0	3	3	1	1	0	6	1	2	0	1	0	1	0	1	6	2	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	5431	2796	1798	2405	835	814	1920	548	496	373	280	256	318	328	178	191	140	143	134	198	112	107	112	103	72	77	113	63	79	72	112	34	45	58	31	23	33	26	41	21	15	14	43	25	22	20	10	11	13	17	4	16	4	3	15	15	7	7	5	8	7	9	12	1	10	3	9	3	3	5	3	2	1	3	2	0	2	3	2	4	3	11	1	2	0	0	0	1	1	3	1	2	0	0	4	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	2153	1565	903	1978	294	508	1737	284	269	198	75	115	227	243	53	113	46	51	41	153	34	48	63	72	32	42	95	21	64	50	100	9	13	52	13	11	4	8	8	6	2	4	36	10	8	9	5	1	8	17	1	13	0	2	4	12	3	1	3	2	5	5	3	1	7	1	8	1	2	0	0	1	0	2	1	0	1	3	1	4	1	10	1	2	0	0	0	1	0	1	0	1	0	0	1	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	5373	2798	1878	2474	859	789	1912	535	456	366	299	260	326	305	193	190	140	134	124	193	98	110	101	88	71	89	127	56	81	65	101	30	37	82	35	30	32	25	46	20	23	13	49	26	16	15	10	6	11	20	5	18	7	6	17	12	5	10	9	8	12	12	11	2	12	4	7	3	3	3	5	2	1	3	1	0	1	4	0	5	3	8	1	1	1	1	0	1	1	3	0	3	0	0	5	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	2181	1548	956	2015	296	480	1714	267	242	194	77	111	225	223	52	109	39	43	32	147	29	54	52	56	30	57	109	20	62	46	90	6	11	73	16	14	4	6	12	8	8	5	41	6	8	5	3	1	4	17	1	12	0	3	5	10	2	1	3	2	11	9	2	2	9	2	4	1	1	0	0	1	0	2	0	0	1	3	0	5	1	6	1	1	0	1	0	1	0	1	0	2	0	0	2	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	5343	2897	1885	2783	906	853	2187	567	478	361	318	285	349	329	195	212	144	134	118	185	103	110	88	110	73	96	143	51	85	77	127	34	42	62	33	38	23	23	41	18	26	14	48	27	21	14	10	5	12	25	6	16	7	10	12	9	9	8	9	5	11	9	7	4	13	5	6	2	5	1	6	4	0	4	1	0	2	3	0	9	3	7	0	2	1	3	0	2	1	2	0	1	0	0	5	4	0	0	0	1	0	1	0	1	1	0	0	0	1	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	2266	1650	1006	2332	328	544	1992	307	285	185	79	119	252	242	44	128	33	42	33	140	32	59	47	72	31	61	122	16	68	55	114	9	13	57	18	18	5	9	14	7	11	5	39	5	10	6	2	2	3	21	0	10	1	6	5	8	5	1	3	1	11	9	0	3	10	3	3	1	3	0	0	2	0	2	0	0	2	2	0	8	1	5	0	1	0	2	0	2	0	1	0	1	0	0	2	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	5288	2966	1907	2921	871	919	2271	556	477	365	311	281	398	307	196	207	145	125	126	201	92	117	95	121	87	112	142	51	81	90	142	33	45	71	33	40	16	22	38	22	24	20	40	25	22	13	14	6	9	26	8	16	9	15	7	6	11	9	8	5	20	7	8	5	7	3	5	1	5	3	7	4	0	4	3	0	2	3	0	5	2	5	0	5	1	6	0	4	1	1	2	1	0	0	3	3	0	0	1	2	1	1	0	1	1	0	0	1	1	0	1	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
