label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41
0.03	north20_active	80	3338	2293	914	147	211	1096	114	77	19	106	9	31	33	8	26	8	3	16	2	1	36	5	5	3	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	5364	2648	3729	845	1639	284	351	264	176	81	72	35	33	24	22	10	10	7	7	4	12	0	3	5	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south21_active	80	1225	1601	3335	468	1464	69	235	206	121	29	43	10	20	7	12	4	4	1	3	2	10	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	5304	2603	3849	847	1639	280	338	242	183	74	70	33	28	28	18	6	8	8	6	4	13	0	3	3	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	1213	1563	3449	449	1481	74	224	192	138	28	39	11	18	8	9	3	4	1	3	2	10	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	5230	2480	3513	804	1531	270	311	232	166	70	61	35	28	28	22	7	5	10	7	5	17	0	4	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	1250	1444	3092	420	1380	68	206	177	115	28	34	9	19	7	10	3	2	2	5	2	13	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	5133	2437	3069	789	1296	282	294	199	161	69	57	39	29	31	22	9	11	9	6	3	14	0	1	1	1	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	1255	1352	2668	396	1113	64	182	144	99	25	27	5	15	8	10	2	3	2	3	0	10	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	5167	2341	2728	820	1226	282	269	240	154	71	48	52	27	29	22	12	12	6	8	4	9	1	2	1	2	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	1281	1250	2336	405	1047	64	156	178	97	25	20	3	13	9	14	1	3	1	3	1	5	1	0	1	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	5143	2458	2822	808	1281	296	292	254	168	83	56	55	35	27	26	14	13	5	11	5	6	3	2	2	2	2	1	2	0	0	0	0	1	0	0	0	0	0	0	1	0	0
0.03	south26_active	80	1248	1340	2434	405	1105	65	177	190	109	32	24	5	14	9	16	1	3	1	4	1	2	1	0	1	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	5175	2534	3262	813	1552	296	311	274	188	90	69	50	29	24	27	17	12	4	8	7	3	3	4	3	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0
0.03	south27_active	80	1257	1435	2858	428	1391	64	194	205	137	36	32	6	13	7	20	2	4	2	3	3	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	5245	2621	3704	846	1726	300	321	294	217	83	69	46	33	26	29	13	8	5	9	7	4	4	4	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
0.03	south28_active	80	1294	1554	3289	478	1558	67	215	231	164	33	33	8	22	7	20	2	3	3	3	3	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	5262	2689	3766	829	1624	299	311	250	222	84	79	45	33	24	26	11	11	4	7	6	5	2	5	4	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	1288	1581	3336	450	1443	66	200	186	165	36	34	8	20	6	20	2	3	2	3	2	4	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	5303	2614	3651	841	1602	292	298	278	195	86	78	40	46	17	27	11	11	7	6	7	8	1	5	3	1	0	2	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south30_active	80	1294	1527	3241	468	1422	68	187	208	136	40	34	9	27	5	19	5	2	2	2	2	7	0	3	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	5364	2751	3543	849	1496	288	282	274	180	80	49	41	35	25	17	13	11	6	8	3	1	0	1	3	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1
0.03	south31_active	80	1295	1633	3201	480	1359	87	199	211	138	31	25	13	11	4	11	2	5	0	1	0	1	0	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south32_all	80	5306	2645	3288	827	1409	290	281	230	191	76	48	46	26	24	19	14	9	5	7	3	6	1	2	5	2	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1
0.03	south32_active	80	1275	1503	2880	444	1259	83	191	163	141	29	23	14	10	6	11	2	3	0	2	0	6	0	1	2	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
0.03	south33_all	80	5342	2516	2918	790	1296	296	273	244	172	74	57	50	26	24	20	14	10	5	6	4	7	1	2	4	0	2	0	0	1	0	2	0	0	0	1	0	0	0	0	0	0	0
0.03	south33_active	80	1246	1376	2460	407	1123	77	179	168	124	28	27	12	8	7	9	2	3	0	2	0	6	0	1	2	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south34_all	80	5254	2435	2485	765	1128	298	294	234	149	76	58	47	28	24	19	14	8	5	7	4	8	1	3	5	0	2	4	0	1	0	2	0	0	0	1	0	0	0	0	0	0	0
0.03	south34_active	80	1208	1259	2004	362	959	63	184	157	102	22	23	10	6	6	8	3	2	0	2	0	7	0	1	3	0	0	4	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south35_all	80	5261	2447	2364	750	1030	279	291	253	113	74	55	41	29	25	17	11	7	4	7	4	5	0	1	3	0	2	4	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	1210	1251	1869	335	854	53	171	177	68	24	22	6	6	2	7	3	2	0	3	0	3	0	0	2	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	5204	2441	2336	740	1022	277	292	253	117	78	58	34	27	28	15	12	10	1	5	5	7	0	1	5	1	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	1188	1233	1848	339	835	57	178	186	71	23	23	3	8	2	8	6	2	0	2	0	4	0	0	4	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	5163	2480	2334	771	981	267	275	247	108	77	60	34	33	26	20	11	10	4	9	3	6	0	0	6	1	4	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	1206	1274	1869	374	770	63	165	184	62	27	27	6	10	1	9	4	1	0	4	0	4	0	0	4	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	5125	2457	2507	730	1080	270	274	242	146	83	61	32	33	19	24	15	11	4	12	4	4	2	1	5	1	4	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	1201	1281	2065	365	874	71	170	178	90	29	25	7	8	2	10	6	1	0	5	0	3	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	5279	2528	2887	720	1318	276	274	262	162	79	49	38	41	19	20	18	15	5	10	2	3	2	2	2	2	3	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	1259	1365	2473	387	1133	74	172	197	110	33	24	9	13	5	8	6	2	0	3	0	2	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	5241	2608	3308	731	1494	286	273	245	181	77	52	40	36	20	28	15	15	8	7	4	3	4	2	3	4	3	0	1	2	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	south40_active	80	1266	1481	2920	403	1311	71	178	188	133	32	25	12	14	8	16	4	4	2	2	2	2	0	1	1	3	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
