label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126	Otu127	Otu128	Otu129	Otu130	Otu131	Otu132	Otu133	Otu134	Otu135	Otu136	Otu137	Otu138	Otu139	Otu140	Otu141	Otu142	Otu143	Otu144	Otu145	Otu146	Otu147	Otu148	Otu149	Otu150	Otu151	Otu152	Otu153	Otu154	Otu155	Otu156	Otu157	Otu158	Otu159
0.03	south34_active	80	3880	1011	1746	831	290	429	276	244	174	126	378	306	138	74	237	67	193	78	77	64	132	40	133	66	75	81	31	17	77	33	31	69	13	17	27	32	15	17	6	16	29	22	11	5	9	10	15	2	7	11	7	13	5	0	3	5	2	14	6	6	1	2	2	2	1	5	8	1	1	2	1	0	1	5	2	3	0	2	0	1	3	1	7	1	1	0	0	1	0	1	1	1	0	3	0	1	0	0	0	1	2	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south35_all	80	6315	2129	2438	1409	684	705	524	459	336	276	567	446	231	140	406	146	281	140	123	116	190	78	182	107	122	107	45	37	107	43	50	106	30	30	50	51	21	31	12	23	35	33	15	12	20	11	23	9	14	21	9	22	7	5	10	8	9	11	7	10	9	5	5	5	2	8	5	4	2	4	2	2	1	2	3	5	2	3	3	3	3	1	5	0	1	1	1	7	1	0	1	2	0	4	1	1	0	2	0	0	0	1	1	0	0	0	4	1	0	1	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south35_active	80	3600	1031	1573	802	308	383	273	250	167	107	346	276	132	60	248	62	194	70	72	60	134	34	128	65	68	75	23	16	64	27	28	67	14	13	25	28	9	18	6	16	24	13	9	7	11	6	14	4	7	9	6	14	4	2	4	5	3	7	5	3	1	4	1	2	2	6	4	2	1	1	1	0	1	2	2	3	0	1	0	2	1	0	0	0	1	0	1	1	0	0	1	1	0	3	0	1	0	0	0	0	0	0	1	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south36_all	80	6250	2070	2430	1401	692	723	510	471	365	261	551	477	247	135	384	133	248	150	118	112	184	72	185	102	128	113	42	51	107	43	63	94	27	32	56	49	30	35	14	28	25	33	12	15	19	12	25	13	15	12	9	21	7	7	15	6	8	12	5	10	11	6	7	6	5	8	5	5	1	2	2	3	3	2	1	3	3	0	3	3	2	1	4	0	2	0	2	8	1	0	1	2	2	3	2	2	0	1	0	1	0	0	1	0	0	0	4	1	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	3567	984	1542	786	317	415	261	251	174	102	335	312	146	53	233	54	164	80	71	57	130	31	127	58	73	84	26	27	61	24	29	64	14	16	35	29	16	17	7	20	17	16	6	9	11	3	14	6	4	4	5	9	4	4	6	5	3	5	4	4	3	4	1	3	4	4	3	2	0	1	1	0	2	1	0	3	1	0	0	2	2	0	1	0	1	0	2	2	0	0	1	1	2	2	1	2	0	0	0	1	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	6285	2076	2418	1398	700	737	523	507	383	255	517	508	239	147	365	122	241	137	137	99	158	67	178	110	127	121	38	56	113	40	76	108	26	30	44	65	29	32	16	31	35	34	13	21	21	14	22	18	15	12	8	16	8	8	16	4	7	16	6	9	13	11	7	9	9	9	5	5	1	2	2	3	3	1	2	1	3	0	1	4	7	1	2	0	2	1	2	6	1	0	0	1	2	1	1	2	0	0	1	1	9	0	0	1	0	0	5	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	3590	1018	1516	796	319	439	268	281	201	106	325	351	144	63	230	56	154	64	78	45	108	33	113	58	69	87	24	28	61	20	33	71	12	13	27	37	14	16	9	18	26	16	5	14	13	6	9	8	5	4	5	6	4	6	8	4	2	7	3	3	4	6	0	3	5	5	3	1	0	2	1	0	2	0	1	1	1	0	0	2	3	0	1	0	1	0	2	1	0	0	0	1	2	0	1	2	0	0	1	1	9	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	6451	2147	2574	1413	705	782	527	492	406	256	558	522	253	146	407	137	255	137	168	106	182	69	195	106	117	124	52	54	107	36	87	112	28	33	43	60	30	32	18	32	32	36	12	15	18	17	27	18	12	13	9	18	5	6	18	8	7	15	4	9	8	9	9	11	10	8	3	5	6	6	2	1	2	2	3	2	4	1	2	2	7	2	3	0	1	1	1	5	0	1	0	1	2	0	1	1	1	1	1	2	9	0	0	1	0	1	1	0	0	1	0	0	0	0	1	2	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south38_active	80	3763	1062	1630	817	302	457	265	268	211	113	366	363	158	64	262	57	160	69	112	53	115	36	118	63	61	87	31	29	57	19	37	78	13	15	30	34	12	13	9	19	22	20	4	8	9	7	12	9	3	6	4	7	2	4	11	5	4	6	2	5	4	5	2	6	5	4	2	0	4	6	1	0	1	0	1	1	2	1	1	0	3	1	1	0	0	0	1	1	0	1	0	1	2	0	1	1	0	1	1	1	9	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south39_all	80	6706	2164	2666	1450	679	807	536	480	401	251	558	536	275	162	450	142	261	140	178	102	183	71	198	123	104	119	60	50	111	30	93	94	32	33	36	74	28	28	24	30	37	36	14	14	16	15	26	21	13	15	14	18	10	5	17	10	9	15	6	12	9	11	7	11	9	3	5	3	6	7	2	1	0	1	4	3	4	1	2	2	7	4	9	0	0	1	1	0	2	1	0	1	2	1	0	0	1	1	1	1	9	0	0	1	0	1	1	0	1	3	0	0	0	0	1	2	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
0.03	south39_active	80	3983	1063	1680	862	274	466	272	263	211	122	348	366	165	78	282	64	158	77	113	51	115	34	118	81	58	80	32	21	78	16	50	64	14	12	18	48	7	10	10	18	23	24	5	8	7	10	10	11	3	8	7	8	7	4	12	5	6	5	3	8	5	7	3	7	5	3	3	0	4	6	1	1	0	0	3	2	2	1	2	0	3	3	7	0	0	0	0	0	1	1	0	1	2	0	0	0	0	1	1	0	9	0	0	0	0	0	1	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south40_all	80	6655	2238	2605	1471	673	786	516	501	389	250	584	502	266	168	477	156	269	146	174	108	218	82	202	119	89	117	65	46	104	30	98	93	32	34	43	63	24	23	20	37	31	48	10	18	13	12	22	16	8	15	13	13	10	5	15	9	9	9	4	9	5	8	6	10	6	5	4	4	5	7	1	1	2	1	3	6	2	1	2	3	1	4	10	0	0	0	3	1	2	2	0	1	0	1	0	1	1	1	1	2	9	0	0	0	0	1	0	0	1	3	1	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
0.03	south40_active	80	3937	1098	1652	870	276	436	250	272	194	127	350	328	156	70	301	73	174	86	108	51	137	40	127	84	50	82	35	16	78	16	49	62	17	14	20	33	7	9	9	23	20	36	3	12	3	8	9	10	1	9	6	8	7	4	10	3	5	1	3	8	4	4	4	7	4	3	2	2	4	6	1	1	0	0	2	4	1	1	2	0	1	3	9	0	0	0	0	1	1	1	0	1	0	0	0	1	0	1	1	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
