label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92
0.03	north6_active	80	3066	4306	1192	1774	354	341	877	286	362	206	268	199	430	66	157	51	59	88	33	46	38	18	31	50	33	44	12	16	12	9	14	1	5	11	5	3	7	4	5	10	3	2	1	3	3	2	3	0	5	0	1	1	1	3	0	0	0	0	11	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	6318	6625	2191	2746	760	749	1383	578	592	397	409	293	579	136	240	127	103	145	54	74	63	38	51	81	47	78	32	30	29	22	24	16	11	21	19	11	10	7	4	23	7	3	3	4	7	3	3	2	5	2	1	3	0	2	0	2	1	1	14	0	1	0	0	1	0	0	0	0	0	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north7_active	80	3034	4319	1244	1793	334	363	925	321	363	216	274	192	404	55	169	69	64	66	33	42	37	13	29	44	27	57	16	15	18	7	12	11	5	12	10	6	8	4	4	12	4	2	1	3	4	2	2	0	2	0	1	0	0	1	0	0	1	0	11	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	6345	6691	2184	2733	749	748	1429	612	608	412	415	289	589	133	222	127	97	151	60	69	61	34	47	87	44	76	37	33	30	20	22	19	8	13	14	12	10	10	7	15	7	2	3	6	6	3	1	4	3	1	0	3	0	3	0	2	1	1	14	0	0	0	0	1	0	0	0	1	0	0	2	2	0	0	0	0	1	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0
0.03	north8_active	80	3077	4275	1214	1747	329	377	984	365	392	224	279	182	413	59	162	69	54	63	29	37	38	13	25	38	23	54	20	18	14	7	11	12	5	7	9	6	7	5	4	6	6	1	0	5	3	2	0	3	1	0	0	0	0	1	0	0	1	0	11	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	6354	6618	2193	2739	746	744	1444	653	601	423	399	293	507	130	250	120	88	136	59	74	61	42	48	82	47	89	39	27	29	18	17	19	9	10	21	13	6	9	7	9	9	3	4	8	3	3	1	5	2	0	1	2	3	2	0	2	1	0	11	0	0	0	0	3	0	0	0	1	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
0.03	north9_active	80	3146	4281	1193	1761	324	380	996	399	378	233	260	165	350	56	171	63	43	69	29	38	37	18	25	41	30	55	22	14	11	8	10	14	5	7	15	7	3	5	3	4	7	2	1	5	1	1	0	3	1	0	0	0	3	0	0	0	1	0	9	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	6358	6640	2158	2698	763	730	1400	636	568	399	445	274	477	147	265	133	89	144	55	79	68	46	47	99	42	78	33	27	30	15	11	23	10	8	19	11	7	11	9	13	8	8	3	10	5	2	2	7	3	1	1	1	4	2	1	1	0	1	2	1	0	0	0	3	0	0	1	1	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
0.03	north10_active	80	3142	4277	1178	1727	324	371	953	384	363	228	284	138	308	65	177	80	40	84	22	34	39	22	22	51	28	38	16	17	14	8	7	10	5	7	15	6	3	5	5	8	6	5	1	7	2	0	0	4	2	0	0	1	3	1	0	0	0	1	1	1	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	6280	6656	2131	2681	780	664	1277	620	658	372	468	317	505	146	262	114	108	124	66	67	48	35	46	91	30	63	39	23	21	13	9	18	7	9	20	13	8	10	7	9	7	6	3	5	5	1	4	1	4	3	2	3	2	2	3	0	1	0	3	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	north11_active	80	3040	4325	1212	1728	332	328	805	364	409	207	296	202	372	76	155	62	57	78	33	33	30	18	29	62	18	38	23	11	15	6	8	10	4	6	16	3	5	6	0	5	3	2	1	3	3	1	4	1	2	3	1	2	1	1	2	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	6260	6509	2113	2649	745	660	1284	583	696	379	443	323	534	141	237	112	92	120	62	62	52	37	40	90	39	60	31	24	20	11	13	18	6	15	18	11	9	5	10	6	7	6	2	3	6	1	5	1	3	3	3	4	2	3	0	0	1	0	3	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	north12_active	80	3017	4222	1160	1696	334	327	817	345	422	212	272	208	401	76	141	58	47	70	29	26	32	18	20	62	18	37	17	14	13	7	9	10	2	10	15	4	7	4	2	2	4	4	0	1	5	1	3	1	2	3	1	2	1	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	6222	6571	2093	2696	762	671	1241	575	663	413	458	317	506	137	230	123	88	118	64	63	54	38	36	94	47	46	26	21	21	14	12	16	10	15	20	11	6	8	12	13	3	5	2	3	7	2	6	0	6	2	3	2	2	3	1	0	1	1	4	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	3046	4198	1136	1744	338	332	780	325	411	237	290	193	368	64	132	62	42	72	35	27	33	17	18	66	22	27	11	14	10	9	6	7	3	10	13	5	5	4	5	8	1	3	0	2	6	2	3	0	5	2	0	0	1	1	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	6201	6487	2155	2770	766	714	1260	588	637	437	426	316	446	145	218	119	87	136	62	61	63	38	36	85	49	59	23	16	27	17	12	13	13	14	22	7	6	7	13	13	4	3	2	8	7	3	4	0	9	5	3	1	2	3	1	0	0	1	2	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	3014	4119	1182	1772	338	350	791	349	383	250	263	179	303	64	135	60	45	87	34	27	31	16	17	53	23	42	10	10	11	9	4	5	4	9	15	3	4	3	8	9	1	3	1	7	7	3	1	0	5	5	1	0	1	2	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	6206	6537	2171	2728	792	764	1290	599	619	419	456	276	444	154	223	110	93	147	72	63	71	40	34	117	51	72	20	17	28	19	13	11	15	11	14	7	6	7	12	17	5	4	2	11	4	3	3	0	9	3	4	1	2	2	1	1	1	2	1	1	0	0	0	1	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
0.03	north15_active	80	3019	4154	1219	1745	354	401	817	335	384	237	294	153	285	67	141	59	49	104	41	39	31	16	17	78	25	50	9	6	12	8	5	3	3	6	6	5	3	2	8	11	2	1	2	7	4	3	0	0	5	3	2	0	1	2	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	6144	6472	2168	2705	767	750	1336	579	634	420	440	300	438	158	232	114	92	158	71	68	79	38	39	116	45	81	22	32	21	17	11	6	12	12	14	5	6	5	8	13	8	7	3	10	5	3	1	0	4	4	2	0	2	3	0	2	1	2	0	1	1	0	0	1	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
0.03	north16_active	80	2984	4181	1258	1731	348	379	851	323	378	245	283	172	273	73	143	63	50	111	41	43	38	19	20	75	26	60	11	17	8	7	5	0	4	5	9	2	2	1	5	9	4	3	3	5	5	2	1	0	0	3	2	0	1	2	0	1	1	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	6145	6429	2179	2624	764	737	1332	562	630	424	424	305	482	143	241	107	95	164	77	70	76	42	52	126	49	88	19	35	23	17	16	7	11	11	17	9	11	7	5	13	8	12	2	6	6	2	1	0	1	4	1	0	2	3	1	2	1	5	0	1	1	0	1	2	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
0.03	north17_active	80	3025	4115	1253	1644	341	385	852	319	394	269	282	176	318	60	155	54	52	116	41	43	38	17	27	87	29	64	10	19	14	6	7	2	4	4	10	7	3	2	2	9	5	5	2	2	5	1	1	0	0	3	1	0	1	2	1	1	1	1	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	6336	6323	2224	2654	757	709	1301	546	603	437	405	292	466	132	256	105	105	143	69	65	63	44	53	120	44	109	24	39	21	14	16	8	10	12	18	12	11	5	6	10	12	11	1	8	8	2	6	0	0	2	1	1	2	2	1	1	1	4	0	2	1	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north18_active	80	3140	4082	1286	1687	340	351	840	323	366	289	264	162	293	54	163	52	55	94	31	36	35	19	30	89	25	80	15	22	15	9	6	3	5	3	11	8	3	2	4	8	5	7	1	6	5	1	5	0	0	1	1	1	1	1	1	1	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	6277	6400	2232	2680	754	666	1312	567	548	428	408	268	512	126	251	104	113	148	68	73	57	47	51	103	50	90	27	38	25	17	18	10	11	13	14	14	13	6	6	6	11	10	0	10	8	2	6	1	0	2	1	2	3	2	1	1	0	3	0	1	1	0	1	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	3046	4090	1266	1702	320	314	869	347	337	273	259	142	313	48	163	45	58	102	30	37	29	19	25	77	30	64	15	22	16	9	8	5	6	4	9	7	6	2	3	4	2	6	0	10	4	1	5	0	0	2	0	2	1	1	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	6220	6442	2271	2682	809	676	1300	547	563	434	437	290	537	130	227	100	110	147	70	75	60	49	47	79	45	92	31	33	31	14	20	14	10	12	16	13	12	6	5	9	12	5	0	9	8	0	5	1	7	3	2	2	2	2	0	1	0	3	0	1	0	0	1	2	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	3013	4144	1256	1711	343	329	865	342	349	252	283	155	315	53	137	46	52	97	27	37	31	25	25	57	27	68	16	17	21	7	11	8	4	5	13	5	6	2	3	7	4	3	0	9	2	0	4	0	6	3	0	2	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	6273	6715	2210	2811	790	716	1380	577	543	403	432	282	502	128	225	135	94	147	68	72	55	43	41	98	38	89	33	24	23	9	15	21	18	13	19	14	11	10	11	12	4	4	4	1	4	1	3	3	6	4	1	1	0	3	6	3	1	1	1	1	0	0	0	0	1	2	0	0	0	1	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	3081	4265	1228	1768	361	339	909	330	300	228	262	159	351	49	135	55	42	79	35	29	31	24	20	67	26	66	17	15	14	3	5	11	7	5	9	9	6	4	7	6	3	2	0	1	3	0	2	2	2	1	1	0	0	3	6	1	1	1	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	6233	6643	2181	2686	815	702	1369	565	557	395	414	270	487	139	234	147	91	132	70	71	57	43	40	121	36	92	23	24	26	14	12	23	16	14	15	12	14	10	10	16	4	4	5	2	4	2	3	2	4	6	1	1	0	4	3	3	0	1	1	1	0	0	3	1	2	1	0	0	0	1	0	2	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south22_active	80	3060	4256	1202	1662	379	333	904	335	315	224	256	153	332	61	146	59	38	80	35	32	30	17	19	85	23	66	10	15	13	5	6	10	4	3	5	7	9	5	7	10	3	2	1	2	3	0	1	2	1	3	1	0	0	4	3	2	0	1	0	0	0	0	3	1	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south23_all	80	6138	6214	2076	2398	842	675	1239	568	548	389	392	267	459	147	225	137	94	139	69	72	49	45	40	106	40	68	22	21	25	13	10	13	15	10	13	11	12	9	10	16	3	1	3	3	7	2	4	2	3	4	1	0	1	2	1	3	0	1	2	0	0	1	3	1	2	2	0	0	0	0	0	2	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	2	0	0	0	1
0.03	south23_active	80	2939	4039	1102	1460	376	314	811	310	310	205	237	146	301	55	121	61	40	98	34	36	26	16	17	77	24	50	8	12	11	6	5	5	4	3	4	6	7	4	5	11	2	0	1	3	5	0	2	2	0	3	1	0	1	1	1	2	0	1	0	0	0	1	3	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	1
0.03	south24_all	80	5986	6067	2008	2297	827	619	1229	567	554	383	411	274	407	141	239	112	89	133	72	60	53	45	34	118	32	81	21	20	22	13	17	11	14	13	13	8	14	5	11	13	9	1	3	5	7	3	2	1	4	3	0	1	2	4	1	2	1	1	3	0	0	1	3	1	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	2	0	0	0	1
0.03	south24_active	80	2867	3909	1071	1377	384	283	792	300	319	202	252	154	249	51	124	57	41	90	33	32	29	14	19	83	16	59	8	9	7	7	8	4	5	6	6	4	8	3	4	9	6	0	1	5	6	1	1	1	1	2	0	0	2	3	0	1	0	0	1	0	0	1	3	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	1
0.03	south25_all	80	5999	6046	1999	2318	797	672	1175	574	576	368	432	281	388	121	249	108	92	134	71	61	52	42	37	119	42	80	21	17	22	12	20	12	16	19	11	6	7	7	10	9	10	4	4	6	8	2	3	2	2	2	0	1	3	3	2	1	1	1	3	0	0	1	3	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	1
0.03	south25_active	80	2870	3908	1085	1466	382	322	758	304	325	204	271	148	235	37	142	60	50	86	35	33	25	14	22	92	23	63	9	5	9	7	13	4	6	9	9	3	2	5	2	6	5	1	2	5	6	1	2	2	1	0	0	0	3	2	1	0	0	0	1	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1
0.03	south26_all	80	5955	6248	2068	2554	752	690	1266	622	565	391	455	320	422	122	241	98	110	140	72	62	60	37	42	131	38	72	24	21	14	17	23	16	18	19	16	5	5	7	11	14	13	8	5	8	9	2	2	2	2	3	0	1	5	2	2	1	1	1	2	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	2922	3977	1133	1649	353	331	814	347	321	218	289	183	261	45	138	56	56	80	35	33	31	15	29	102	20	53	13	12	5	9	14	5	6	7	11	2	2	4	2	9	6	3	2	6	6	1	1	2	1	1	0	0	5	2	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	6090	6506	2122	2681	774	686	1369	617	587	402	432	302	483	126	223	112	120	148	74	59	68	37	38	119	37	57	27	21	21	20	24	18	13	19	17	4	10	7	13	19	10	9	4	9	7	0	3	1	5	2	0	0	5	2	1	0	0	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	2972	4209	1171	1765	348	339	884	358	334	224	281	178	310	52	135	63	64	88	42	36	35	12	24	87	19	38	17	11	10	9	14	8	5	6	13	2	4	4	2	11	3	3	2	7	4	0	2	1	4	1	0	0	5	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	6100	6423	2099	2626	823	710	1371	603	609	403	423	288	457	128	203	125	129	146	76	63	61	51	43	106	36	62	25	17	18	26	22	19	18	8	18	7	14	4	13	18	9	12	5	6	6	1	2	2	7	2	1	0	4	6	0	0	0	0	2	1	1	0	1	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	2958	4106	1153	1690	370	350	891	341	355	217	265	186	312	54	105	68	64	82	42	37	31	18	23	61	17	42	17	11	9	10	10	8	8	3	12	6	6	2	3	8	5	6	2	5	2	1	1	0	5	2	0	0	3	3	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	6075	6367	2065	2561	837	703	1454	586	632	403	401	289	498	134	206	127	111	165	75	70	59	53	40	96	44	64	28	14	22	20	19	18	14	10	13	7	15	3	12	16	7	11	5	7	5	3	3	2	7	1	1	0	2	6	0	0	1	0	2	1	0	0	3	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	2913	4120	1123	1608	380	363	962	315	349	220	264	182	342	63	105	70	53	107	43	44	29	21	21	53	22	46	21	11	11	8	8	10	6	5	9	6	7	1	3	6	6	5	2	4	3	2	3	0	5	1	0	0	1	3	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	6173	6495	2102	2521	794	679	1489	622	589	397	433	297	511	124	241	119	107	142	67	74	50	50	40	72	43	69	25	18	21	25	24	14	14	8	13	11	14	7	15	13	7	11	6	4	5	6	3	3	4	1	3	0	2	6	1	0	1	1	2	1	1	0	3	1	0	0	0	2	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	2965	4261	1154	1551	364	350	1000	339	323	218	284	179	330	56	136	63	47	84	38	41	22	22	19	39	22	49	17	15	10	10	10	7	7	5	8	8	6	5	5	5	4	5	3	2	3	2	3	0	1	1	0	0	1	4	0	0	0	0	1	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	6306	6735	2161	2664	778	752	1297	641	620	438	404	301	452	148	272	121	96	146	83	62	63	57	31	92	36	56	26	28	32	22	16	22	10	12	9	10	5	2	15	13	5	8	2	6	6	2	2	2	4	2	2	4	2	2	3	1	1	0	1	0	6	0	0	4	2	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	3097	4325	1182	1656	353	343	865	390	403	239	255	164	295	71	167	70	52	89	50	34	36	30	14	64	19	38	11	15	21	14	9	12	3	4	2	8	2	1	9	11	3	4	2	1	3	1	2	0	0	0	1	3	1	0	2	0	1	0	0	0	6	0	0	4	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	6382	6752	2163	2709	793	744	1273	613	622	415	457	320	465	159	264	122	101	128	85	71	71	44	31	86	42	55	24	26	33	21	13	20	11	13	13	12	5	6	15	17	7	8	3	7	6	4	1	2	9	0	5	4	1	2	3	0	1	0	1	0	6	0	0	4	2	0	0	1	1	0	1	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	3131	4348	1164	1700	354	359	868	372	397	224	307	177	294	80	167	68	51	77	52	42	42	23	13	62	23	35	12	16	19	14	9	12	6	4	5	9	1	4	9	10	6	7	2	1	3	2	1	0	5	0	4	2	1	0	2	0	1	0	0	0	6	0	0	4	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
