label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72
0.03	north9_all	80	9462	9185	6326	1473	894	786	612	731	598	236	272	210	302	114	240	116	54	67	60	54	49	26	46	20	42	15	8	25	8	18	9	9	4	5	3	1	2	3	1	2	0	3	2	9	0	0	1	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north9_active	80	6310	8163	5786	852	399	420	370	585	479	98	141	122	250	43	198	81	16	39	31	35	34	8	41	7	37	12	5	23	3	16	5	7	2	4	1	1	0	2	0	1	0	2	1	6	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	9313	8931	6240	1511	915	783	629	716	606	218	264	222	307	119	234	114	60	71	51	47	49	26	43	16	31	18	13	30	11	13	5	16	6	4	3	2	3	3	2	3	0	11	1	6	0	0	1	0	0	1	1	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	6179	7915	5680	880	417	424	368	575	486	87	134	140	256	51	199	80	19	45	25	34	32	8	38	5	29	13	6	27	6	12	3	10	3	3	1	1	1	2	1	1	0	10	0	6	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	9269	8717	6320	1472	914	790	592	770	656	252	247	192	325	118	278	89	72	52	44	43	44	23	55	19	38	17	17	16	12	10	12	7	5	7	3	1	2	1	1	3	3	2	1	3	0	0	1	2	0	0	1	0	0	0	0	1	0	3	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0
0.03	north11_active	80	6167	7696	5744	841	415	425	367	616	535	109	134	112	279	65	252	56	18	25	26	34	19	6	50	8	31	15	7	12	3	5	7	5	1	6	2	0	1	0	1	1	0	2	0	3	0	0	1	2	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north12_all	80	9252	9017	6391	1463	936	757	605	719	646	267	263	193	338	119	283	100	72	57	53	56	29	23	59	19	49	19	16	21	12	7	17	9	5	8	1	2	3	4	2	2	0	2	1	4	4	0	1	2	0	0	1	0	0	0	0	1	0	2	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0
0.03	north12_active	80	6111	7994	5798	837	412	396	354	567	531	107	152	115	289	57	255	69	24	33	35	38	13	8	53	6	39	13	6	19	3	3	10	8	0	6	1	0	1	1	2	0	0	2	0	3	4	0	1	2	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north13_all	80	9326	9112	6385	1501	895	789	597	713	683	276	259	201	387	124	275	97	66	64	60	65	28	28	61	18	49	20	13	24	11	7	16	11	2	6	4	2	5	4	3	4	1	2	1	5	4	0	1	1	0	0	1	1	7	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	6110	8084	5786	847	380	405	371	554	577	114	142	123	336	55	252	62	24	36	42	46	11	10	54	5	38	11	5	21	3	5	10	9	0	4	3	0	1	1	3	0	0	2	1	3	4	0	1	1	0	0	1	1	7	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	9375	9250	6236	1458	886	744	601	702	675	297	279	208	354	130	287	105	60	62	62	73	23	26	78	18	47	21	10	30	9	10	10	13	4	6	5	1	4	4	4	6	1	0	1	4	4	0	1	1	0	0	0	1	7	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north14_active	80	6196	8205	5647	840	369	385	373	531	573	117	170	128	303	54	254	63	23	35	45	51	11	10	69	6	38	11	4	28	3	5	7	11	2	4	3	0	0	1	3	3	0	0	1	2	4	0	1	0	0	0	0	1	7	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north15_all	80	9283	9013	6499	1399	867	756	589	723	668	285	283	212	344	132	264	108	53	61	60	72	28	30	85	21	32	20	13	35	9	15	6	14	8	4	5	2	2	2	6	5	3	0	1	1	0	4	0	1	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
0.03	north15_active	80	6118	7993	5893	778	356	391	346	556	566	120	164	136	295	57	230	62	20	29	42	53	14	12	77	9	26	12	5	33	1	8	3	12	3	4	3	0	0	1	5	3	0	0	1	0	0	3	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north16_all	80	9244	8887	6481	1443	870	772	577	681	654	273	273	231	291	131	265	114	53	71	64	82	32	27	87	26	36	15	13	44	8	15	4	16	10	4	3	2	1	0	4	3	3	1	1	0	1	4	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
0.03	north16_active	80	6054	7879	5891	814	365	409	336	527	548	118	159	144	244	55	224	64	14	36	46	63	19	7	80	8	29	12	6	43	1	8	2	16	3	4	1	0	1	0	3	3	0	1	1	0	1	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north17_all	80	9370	8919	6587	1438	890	741	606	662	673	264	262	253	287	124	254	109	59	72	59	73	33	25	83	25	29	13	15	49	12	15	4	18	9	4	5	2	2	1	4	2	2	1	1	0	2	4	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	2	1	0	0	0	0	0	0	0
0.03	north17_active	80	6136	7936	6004	794	386	404	352	510	560	126	148	162	245	62	214	64	17	31	38	51	20	8	76	8	22	10	9	49	1	11	2	17	2	4	3	0	2	1	3	2	0	1	1	0	2	3	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north18_all	80	9457	8880	6624	1473	901	736	625	641	644	253	265	254	325	123	237	111	69	65	55	70	40	24	69	24	38	13	11	43	15	13	4	19	7	3	8	0	3	2	0	2	0	1	1	0	2	2	0	4	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	2	1	0	0	0	0	0	0	0
0.03	north18_active	80	6238	7899	6057	842	403	401	369	497	528	122	147	158	282	52	200	62	18	26	34	44	23	7	61	5	30	10	7	42	1	11	3	18	1	2	6	0	2	1	0	1	0	1	1	0	2	1	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north19_all	80	9506	8999	6170	1452	885	730	630	648	678	266	239	241	339	117	246	134	80	48	60	54	36	28	75	17	34	14	13	40	12	18	1	14	7	3	8	1	2	2	1	2	1	0	1	0	1	1	0	4	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0
0.03	north19_active	80	6315	7978	5604	849	377	401	366	506	557	124	131	150	300	54	213	87	21	19	37	31	22	10	65	4	27	11	6	37	1	15	1	13	1	1	7	0	1	1	0	1	0	0	1	0	1	1	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north20_all	80	9519	9149	6195	1496	873	739	620	687	685	283	230	209	307	126	251	133	78	52	55	56	40	26	64	15	40	15	13	33	11	26	3	5	8	7	8	3	3	2	2	2	1	1	0	0	3	1	0	4	2	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
0.03	north20_active	80	6267	8098	5631	861	375	426	353	540	556	127	132	132	269	60	224	94	23	25	34	34	27	11	55	4	34	11	4	30	1	23	2	5	2	4	7	1	0	1	1	0	0	0	0	0	2	1	0	4	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	7504	4355	1794	1242	964	873	468	810	794	239	177	153	154	441	91	71	64	59	54	28	37	94	19	25	24	21	14	16	14	14	10	6	6	6	4	7	3	2	3	4	1	8	0	4	1	0	1	1	2	0	1	0	0	1	0	1	4	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south21_active	80	3603	2921	447	403	544	570	135	680	698	58	51	65	85	403	15	19	18	16	9	12	12	89	7	7	13	14	7	7	8	6	5	3	0	2	3	6	1	1	2	2	0	8	0	4	0	0	1	1	0	0	0	0	0	1	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south22_all	80	7411	4140	1790	1217	942	827	466	764	693	242	192	154	152	389	89	84	58	57	52	31	38	110	19	29	22	14	13	16	15	7	10	6	6	6	6	2	5	3	2	5	1	5	0	4	1	0	0	1	2	0	1	0	0	1	0	1	4	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0
0.03	south22_active	80	3372	2720	450	380	504	527	135	622	602	62	43	65	75	351	18	21	20	18	10	9	12	105	7	10	12	8	6	9	10	5	4	3	1	2	3	2	3	2	1	2	0	5	0	4	0	0	0	1	0	0	0	0	0	1	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south23_all	80	7328	3913	1780	1208	939	808	454	712	690	247	196	160	167	311	80	80	63	65	53	39	28	119	22	30	22	8	10	16	19	5	9	4	7	5	7	3	5	5	2	5	1	3	1	1	0	1	1	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0
0.03	south23_active	80	3182	2487	449	346	473	490	139	541	583	73	43	70	75	275	20	18	20	22	13	10	10	115	7	10	11	6	5	9	10	2	4	2	1	1	3	3	3	4	0	3	0	3	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south24_all	80	7222	3732	1798	1202	954	764	470	660	620	223	207	166	150	294	79	76	52	66	62	42	24	90	19	27	18	7	9	16	15	6	5	4	5	1	12	3	5	5	2	5	2	2	1	1	0	2	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
0.03	south24_active	80	2974	2274	403	330	477	448	138	478	497	64	50	69	62	254	20	17	16	19	15	10	5	87	7	11	7	4	4	8	9	3	3	2	1	1	5	3	2	4	0	3	0	2	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	7197	3790	1790	1206	961	785	457	649	672	226	183	185	145	294	80	74	54	63	61	34	27	80	21	20	23	10	7	14	11	6	2	6	3	1	12	3	1	6	2	3	1	2	1	1	0	2	1	1	1	0	0	1	0	1	0	2	0	0	8	0	1	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south25_active	80	2972	2288	403	340	475	449	128	475	542	55	44	72	63	250	14	21	20	20	16	9	8	74	4	9	10	5	4	7	6	3	1	3	1	1	6	3	0	3	0	2	0	2	0	1	0	1	1	1	0	0	0	1	0	0	0	1	0	0	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	7131	3798	1791	1212	948	768	454	649	694	222	180	188	130	318	97	60	62	55	56	30	28	68	29	22	24	14	8	13	7	8	2	7	5	3	15	0	3	2	1	2	2	3	0	1	0	2	1	2	2	0	1	1	6	1	0	2	0	0	8	0	1	0	0	0	1	0	1	0	1	1	0	0	0
0.03	south26_active	80	2960	2287	412	358	476	449	106	484	556	49	42	73	66	281	22	22	23	15	16	11	5	61	10	10	11	6	5	6	3	6	0	2	1	1	10	0	2	0	0	1	0	2	0	1	0	1	1	2	0	0	0	1	6	0	0	1	0	0	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	7196	4029	1753	1238	1003	764	470	716	694	219	171	190	134	381	101	62	71	59	53	38	30	64	39	27	24	20	10	7	4	11	4	7	6	3	11	0	3	3	0	1	1	1	1	1	0	0	1	2	1	1	1	2	8	1	0	2	0	0	9	0	1	0	0	0	1	0	0	0	1	1	0	0	0
0.03	south27_active	80	3163	2509	428	401	525	474	135	572	561	50	41	75	71	354	27	21	24	13	13	19	8	56	14	13	14	10	6	4	2	9	2	4	1	0	8	0	2	0	0	0	0	0	1	1	0	0	1	2	0	0	0	2	8	0	0	1	0	0	9	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	7333	4179	1766	1225	1070	803	486	798	713	224	192	178	138	490	85	66	74	56	48	39	31	70	35	30	18	17	13	6	7	11	7	7	6	3	8	0	8	1	0	0	1	1	1	0	2	0	1	1	1	1	1	2	8	0	0	1	0	0	1	5	1	0	0	0	1	0	0	0	1	1	0	0	0
0.03	south28_active	80	3370	2713	462	413	574	514	147	659	608	59	54	75	75	462	26	21	27	12	13	19	8	63	14	11	11	8	8	5	4	9	4	3	1	0	8	0	5	0	0	0	0	0	1	0	2	0	1	1	0	0	0	2	8	0	0	1	0	0	1	5	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	7549	4368	1721	1212	1072	815	508	838	736	228	188	177	153	527	90	63	66	53	49	45	38	87	31	34	17	19	17	8	11	14	6	4	6	1	7	1	15	3	0	1	0	2	1	0	2	0	4	1	0	1	0	1	2	0	0	0	1	0	1	5	0	0	0	1	1	0	0	0	0	1	0	0	0
0.03	south29_active	80	3668	2942	448	426	599	523	171	708	635	66	58	80	80	499	24	13	28	12	13	18	11	81	11	16	9	9	6	6	7	9	4	3	2	0	6	0	12	1	0	0	0	1	1	0	2	0	4	1	0	0	0	1	2	0	0	0	1	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	7498	4422	1689	1162	1105	803	485	860	757	234	206	178	163	530	81	72	64	49	40	43	33	85	27	32	14	17	19	8	14	12	10	3	5	3	6	2	15	5	1	1	1	4	0	1	2	0	4	0	0	1	1	0	2	0	0	0	1	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	3688	3050	425	420	635	516	167	731	662	66	61	83	86	499	21	17	31	9	10	17	10	81	12	15	5	8	6	7	10	7	4	2	2	2	4	1	12	2	0	0	1	4	0	1	2	0	4	0	0	0	1	0	2	0	0	0	1	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	7515	4256	1804	1240	1046	863	495	912	795	223	200	172	163	467	95	80	52	54	43	35	29	78	25	19	19	15	14	12	15	10	6	8	4	8	8	4	6	2	0	2	3	1	2	3	0	1	1	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south31_active	80	3656	2833	452	450	601	547	160	768	678	45	54	77	84	437	21	36	14	12	7	14	4	71	8	9	11	9	7	5	11	4	4	4	1	3	6	3	4	2	0	1	2	1	2	2	0	0	0	3	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	7469	4314	1805	1234	1024	834	465	872	758	205	205	160	154	377	91	84	49	53	40	35	25	79	23	15	16	20	17	6	14	6	3	8	3	6	3	4	6	1	0	1	3	2	0	2	0	0	0	2	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
0.03	south32_active	80	3645	2847	445	429	594	532	161	734	649	46	50	71	79	347	23	36	12	11	9	12	4	72	5	10	7	11	7	3	10	4	1	1	1	0	2	3	4	1	0	1	2	2	0	1	0	0	0	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	7390	4180	1839	1231	987	799	437	764	730	217	214	154	157	333	86	84	50	60	44	36	23	75	18	18	18	24	15	9	21	4	4	9	4	11	6	3	2	2	2	2	3	1	3	2	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
0.03	south33_active	80	3471	2685	444	432	550	495	148	611	627	51	55	67	72	300	26	32	13	12	8	15	3	70	2	10	7	13	4	4	13	2	2	2	2	2	5	3	1	2	0	0	2	1	2	1	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	7237	4016	1833	1212	992	814	455	719	617	220	209	161	141	293	91	79	53	62	51	38	34	56	24	18	19	20	16	10	15	8	3	8	7	12	8	0	2	1	3	3	0	4	3	2	1	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
0.03	south34_active	80	3194	2473	447	408	538	501	150	567	524	61	54	68	62	256	25	23	9	15	11	18	10	51	2	8	9	10	5	4	7	5	2	3	2	3	7	0	2	1	0	0	0	4	2	1	1	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	7056	3924	1807	1186	956	815	446	710	623	223	187	183	142	272	90	87	70	53	51	38	34	35	24	20	20	17	15	16	17	8	4	9	7	13	15	0	3	1	4	3	1	4	3	2	1	0	0	0	0	2	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south35_active	80	2923	2317	447	374	468	477	131	533	522	65	45	73	55	237	28	22	15	15	8	19	9	31	2	4	9	5	4	8	9	6	3	5	2	5	14	0	3	1	1	0	1	4	2	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	6975	3806	1744	1152	943	800	475	709	607	228	183	189	134	297	96	81	72	55	51	41	31	38	26	23	19	14	18	19	14	9	7	8	9	9	13	0	4	1	4	2	1	5	4	2	1	0	1	0	0	2	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	2794	2220	433	356	446	444	140	542	513	65	36	80	49	267	27	22	17	18	9	19	11	34	2	5	9	4	5	11	8	6	4	4	2	3	13	0	4	1	2	0	1	4	4	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	7062	3927	1712	1170	987	770	472	758	691	212	181	194	152	331	86	78	77	58	49	37	26	37	20	25	16	15	16	19	13	10	6	8	10	9	16	0	5	2	4	2	1	2	2	1	0	0	1	0	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	2926	2369	404	368	500	424	148	581	598	52	37	82	70	298	23	23	21	20	10	13	7	35	3	10	6	3	5	11	9	5	4	3	3	4	15	0	5	1	3	0	1	1	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	7084	4066	1746	1201	1021	798	511	750	750	225	188	185	149	407	87	71	62	59	42	33	22	51	21	27	16	16	17	16	13	14	5	9	8	4	14	0	4	6	2	3	0	5	2	1	0	0	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south38_active	80	3110	2578	422	397	539	476	167	592	659	60	37	87	74	377	22	16	21	18	10	10	6	47	5	12	7	7	6	10	9	9	3	4	2	1	13	0	3	5	2	0	0	4	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south39_all	80	7241	4212	1800	1247	1051	848	507	789	773	238	194	183	147	409	89	68	66	66	34	41	30	63	17	24	15	15	11	11	16	14	2	6	5	5	10	0	3	7	1	3	1	5	6	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south39_active	80	3379	2773	434	452	588	531	164	627	682	69	42	86	73	373	21	19	21	17	8	16	8	58	7	13	8	9	5	6	11	10	2	4	1	2	9	0	2	4	1	0	0	4	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south40_all	80	7278	4348	1807	1235	1041	905	488	806	771	261	183	178	141	366	81	78	61	57	37	46	31	79	19	19	18	16	13	10	13	10	2	8	7	4	8	3	3	6	2	2	2	10	8	3	0	0	1	1	0	3	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south40_active	80	3499	2911	423	475	590	566	163	656	669	79	43	87	73	337	19	17	27	14	13	19	8	71	5	6	6	12	5	5	10	8	1	6	2	1	8	3	2	4	2	0	0	9	7	3	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
