label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64
0.03	north7_all	80	2887	3191	741	600	587	336	470	607	322	209	186	66	89	67	33	62	62	62	33	13	12	48	11	17	18	5	10	3	2	7	3	2	3	1	2	5	6	1	0	5	0	0	0	1	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_active	80	1402	1972	325	300	336	174	298	417	214	128	112	27	49	37	18	37	43	51	20	6	5	24	3	11	10	3	3	2	2	6	2	2	3	1	1	3	3	1	0	5	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	2898	3205	754	585	597	348	465	561	314	187	192	71	83	78	31	63	56	68	29	14	16	39	11	16	7	5	8	2	3	5	3	2	3	1	2	3	2	3	0	3	1	0	0	1	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_active	80	1399	1984	330	299	352	189	291	367	200	113	110	29	47	48	17	35	33	53	18	7	6	22	3	12	4	3	4	2	2	4	1	2	3	1	1	0	0	3	0	3	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	2875	3201	776	576	573	312	413	578	328	182	209	78	89	98	39	66	48	70	25	16	13	32	9	19	5	5	11	2	3	8	2	2	1	2	2	2	0	3	0	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
0.03	north9_active	80	1345	1950	344	286	335	177	248	360	208	100	121	33	50	57	22	37	29	55	16	8	3	18	3	12	2	3	9	1	2	6	0	2	1	2	1	0	0	3	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	2850	3220	778	603	568	310	397	631	313	173	215	74	90	84	37	55	39	63	21	17	10	19	5	18	9	6	11	3	3	8	2	2	1	2	0	3	0	2	0	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	1305	2002	343	293	316	171	225	408	194	98	135	34	53	54	17	31	22	43	11	10	2	14	3	13	7	3	8	2	1	6	0	2	1	1	0	0	0	2	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	2774	2741	763	570	508	293	354	495	288	148	150	66	83	59	43	31	49	50	11	12	14	14	14	6	11	8	11	9	2	5	16	6	3	5	1	2	4	3	0	3	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_active	80	1364	1670	346	264	272	140	201	336	163	85	96	34	49	36	21	13	26	39	5	4	4	5	11	4	5	2	5	5	0	3	13	4	1	4	1	1	3	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	2814	3058	735	564	547	304	414	546	299	194	188	75	92	55	40	39	46	57	13	20	11	20	18	10	13	11	11	7	7	9	14	4	4	5	2	1	2	3	1	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_active	80	1338	1914	335	278	317	147	237	343	195	104	123	40	61	31	17	18	27	42	8	9	5	10	10	7	7	4	5	4	4	9	12	3	2	4	1	1	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	2892	3271	726	561	549	319	439	636	367	196	207	79	85	61	32	47	48	51	17	27	11	28	23	11	17	8	12	5	10	9	6	8	4	3	2	1	1	2	1	3	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0
0.03	north13_active	80	1328	2119	340	287	321	153	270	415	261	113	150	46	54	40	15	24	29	35	7	15	4	17	11	8	10	4	8	3	6	9	5	7	2	2	1	1	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0
0.03	north14_all	80	2909	3256	695	561	561	308	444	640	373	215	234	83	79	72	33	61	49	53	20	23	11	36	25	13	19	9	7	6	11	13	4	8	2	2	2	0	17	1	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0
0.03	north14_active	80	1332	2079	317	289	353	144	264	415	262	127	168	44	47	46	15	37	31	34	10	12	4	28	13	11	11	5	4	4	8	8	3	5	1	1	0	0	16	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0
0.03	north15_all	80	2885	3300	716	558	542	291	440	657	358	206	223	77	72	83	37	66	54	49	18	20	12	36	16	9	16	8	6	8	7	8	9	7	1	0	2	0	19	1	3	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0
0.03	north15_active	80	1353	2099	341	298	330	134	272	444	249	126	150	39	37	56	18	41	33	34	6	9	4	25	8	8	7	5	5	7	4	2	8	4	0	0	1	0	18	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0
0.03	north16_all	80	2858	3313	694	579	575	281	447	701	358	206	182	73	70	83	35	65	50	50	16	15	15	27	13	11	17	9	6	18	4	7	11	5	2	0	2	0	21	0	2	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0
0.03	north16_active	80	1372	2153	320	285	339	122	293	466	241	117	123	31	32	56	15	39	33	33	8	7	7	19	8	8	10	5	4	11	2	1	9	1	1	0	1	0	18	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0
0.03	north17_all	80	2825	3277	698	596	558	295	445	702	359	205	174	66	75	73	32	56	56	61	17	13	13	29	8	9	13	8	4	21	3	5	21	4	2	2	4	1	8	2	3	1	1	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
0.03	north17_active	80	1355	2136	326	287	303	150	285	445	242	115	116	33	34	45	14	31	37	42	7	7	5	18	3	7	8	2	2	12	1	1	18	1	1	1	3	1	5	0	3	1	1	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	2842	3259	699	596	524	305	430	753	350	195	173	67	82	63	26	51	53	64	20	12	15	24	8	11	19	11	6	17	2	5	15	5	7	2	5	1	6	2	2	1	1	0	2	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	0	1	0	0
0.03	north18_active	80	1382	2126	311	282	260	151	287	473	235	104	115	36	40	39	12	29	38	46	7	8	7	14	2	7	13	3	2	7	1	1	12	4	6	1	4	1	3	0	2	1	1	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	2837	3295	691	611	501	305	379	689	349	180	189	76	89	49	34	49	48	67	17	13	16	24	6	13	19	10	8	13	2	5	11	6	5	2	5	2	8	2	2	1	1	0	2	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0
0.03	north19_active	80	1363	2158	325	308	252	165	253	457	243	104	119	43	50	28	16	31	29	42	7	6	8	14	2	7	10	2	2	6	1	1	9	4	5	1	4	2	7	0	1	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	2852	3168	699	592	517	288	359	639	323	196	215	78	92	55	45	46	49	48	17	12	12	34	8	16	19	8	8	6	4	8	9	10	5	2	4	4	4	0	1	1	0	1	2	0	0	0	0	0	0	2	1	0	0	0	1	0	0	0	0	1	0	1	1	0	0
0.03	north20_active	80	1351	2037	321	320	269	143	232	425	216	113	139	42	55	29	22	33	24	23	8	6	6	19	3	9	11	3	2	3	2	4	7	7	5	2	3	4	4	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	3962	1787	1183	580	766	237	920	160	239	127	281	116	37	91	40	41	75	40	17	64	65	32	15	6	9	7	13	8	6	2	8	2	6	3	0	0	0	0	2	0	4	1	0	1	0	0	1	2	0	1	2	0	0	1	0	0	3	1	0	0	0	0	0	0	0
0.03	south21_active	80	2219	998	686	312	472	105	629	79	159	67	185	66	16	54	18	26	48	21	8	40	43	14	5	1	5	6	9	6	4	1	6	1	6	3	0	0	0	0	0	0	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
0.03	south22_all	80	3974	1788	1151	563	735	246	880	155	236	128	254	116	48	99	44	36	74	45	20	59	63	46	15	7	8	13	11	12	5	2	3	4	4	7	0	0	1	1	1	0	4	1	0	1	0	0	2	1	0	0	2	0	1	0	0	0	3	1	0	0	0	0	0	1	0
0.03	south22_active	80	2181	972	656	299	466	123	583	79	148	77	171	65	24	61	17	21	43	22	10	28	40	22	4	2	5	9	7	9	3	1	1	2	4	6	0	0	0	0	0	0	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
0.03	south23_all	80	4026	1765	1123	556	745	266	812	138	256	123	233	102	52	107	41	32	61	36	15	43	53	54	20	10	12	10	10	12	7	2	3	3	4	5	1	0	1	2	1	1	7	1	0	0	1	0	2	1	0	0	2	0	1	0	0	0	3	0	0	0	0	0	0	1	0
0.03	south23_active	80	2270	984	644	283	489	124	545	72	156	70	148	54	29	65	18	19	32	18	8	17	28	33	9	6	5	7	6	9	5	1	2	1	4	3	1	0	0	0	0	1	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
0.03	south24_all	80	4093	1779	1073	564	735	269	739	155	250	124	233	96	52	84	32	41	57	37	13	54	40	56	12	12	12	7	14	10	8	3	1	3	1	7	1	2	1	3	0	1	6	1	0	0	1	1	1	1	2	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0
0.03	south24_active	80	2293	1009	625	293	466	132	481	77	156	75	162	53	30	53	11	27	27	18	7	41	25	36	8	5	6	4	8	7	6	2	1	1	1	5	1	0	0	1	0	1	3	0	0	0	1	0	0	0	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
0.03	south25_all	80	4081	1759	1108	588	739	258	763	158	240	128	256	92	52	66	31	45	67	30	9	57	49	46	11	16	10	2	17	7	8	6	2	1	0	12	1	3	0	3	0	1	5	1	1	1	1	1	2	1	2	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0
0.03	south25_active	80	2296	1007	649	291	469	109	497	73	137	82	180	55	22	38	9	29	38	13	4	47	31	36	7	8	5	2	13	5	6	2	1	0	0	11	1	1	0	1	0	1	3	0	0	1	1	0	0	0	2	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0
0.03	south26_all	80	4017	1765	1112	609	726	256	780	165	214	131	252	100	48	56	26	44	54	27	14	63	56	37	10	10	8	1	16	3	7	6	2	1	0	10	1	4	1	2	0	0	2	2	1	1	0	1	1	0	2	0	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0
0.03	south26_active	80	2241	991	649	313	455	116	521	73	124	83	183	64	20	27	11	22	30	8	7	51	40	31	6	5	6	1	12	3	4	3	0	0	0	9	0	1	1	1	0	0	2	1	0	1	0	0	0	0	2	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0
0.03	south27_all	80	3926	1729	1115	583	705	245	838	155	212	132	247	94	54	65	31	40	59	34	22	72	57	33	11	12	13	1	15	8	5	6	2	0	2	8	2	4	1	2	0	0	1	3	1	1	0	1	1	0	2	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south27_active	80	2174	941	642	282	451	113	559	70	129	84	168	63	25	37	16	17	30	16	9	51	45	26	7	7	11	0	11	6	2	3	0	0	0	8	1	2	1	1	0	0	1	2	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south28_all	80	3875	1697	1146	578	668	260	843	160	230	136	223	84	57	74	31	44	62	34	21	51	50	30	15	12	19	2	9	8	4	6	1	1	2	2	2	4	1	1	0	1	1	2	0	0	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south28_active	80	2135	908	654	292	427	129	560	81	147	84	158	54	25	43	15	20	33	19	9	37	41	24	10	7	17	0	5	5	1	4	0	1	0	2	1	3	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south29_all	80	3923	1677	1143	565	672	254	874	150	241	130	226	90	61	78	38	43	63	35	20	67	41	24	18	10	19	3	8	8	7	6	1	2	2	1	1	3	0	1	0	1	1	2	0	0	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	2172	907	637	284	441	124	585	72	160	68	143	57	31	44	14	26	36	23	6	50	31	14	11	5	16	0	4	5	3	4	0	1	0	1	1	3	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	4013	1775	1171	586	722	258	936	138	255	147	226	93	56	83	34	52	68	39	16	50	50	21	19	12	17	4	13	8	6	7	1	2	3	4	2	6	1	0	1	1	0	2	0	0	2	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	2223	978	652	297	464	126	659	75	164	81	134	53	26	48	8	35	38	29	3	37	34	15	10	7	12	0	9	6	4	5	1	1	1	1	2	5	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	4040	1691	1118	578	791	285	816	160	215	121	219	92	44	86	38	53	44	34	18	52	86	51	23	13	15	2	8	10	13	4	4	0	4	3	3	0	2	0	2	2	0	1	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south31_active	80	2223	947	608	291	517	128	583	78	133	65	144	59	24	55	16	35	32	21	9	26	69	29	11	7	6	1	4	5	9	2	2	0	1	3	0	0	1	0	2	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south32_all	80	4066	1703	1143	579	793	270	776	173	221	113	240	84	45	78	39	55	35	42	19	43	91	58	19	12	13	6	11	11	11	7	2	1	4	8	4	0	2	0	1	5	0	0	0	1	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	2248	968	653	290	497	121	553	93	128	59	155	48	21	54	21	32	23	27	8	28	76	30	13	5	7	1	8	6	8	4	2	1	1	8	1	0	1	0	1	4	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	4010	1733	1166	579	788	267	839	172	219	112	241	92	46	73	36	55	34	47	20	46	73	32	21	8	14	6	11	13	8	8	1	1	1	8	1	3	0	2	2	4	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	2210	965	688	288	503	129	578	95	122	56	157	50	24	50	19	32	19	34	12	33	56	15	13	4	12	1	7	9	6	5	1	1	0	8	1	3	0	1	1	3	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	4013	1694	1115	571	765	266	893	176	212	112	232	100	53	70	40	42	39	48	20	55	76	24	19	9	21	7	12	18	4	6	3	1	1	7	1	5	1	2	1	3	0	1	0	1	1	0	0	0	0	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	2185	935	685	298	480	138	646	99	128	57	152	54	27	50	24	20	20	29	11	35	61	12	13	6	15	0	8	13	3	3	3	1	0	7	1	3	0	1	0	3	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	4068	1721	1092	596	776	258	961	190	233	113	236	110	57	82	38	53	48	54	18	60	47	24	17	7	21	6	9	18	2	4	6	0	0	4	1	6	1	3	1	2	0	1	0	1	1	0	0	0	4	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	2250	967	668	322	500	133	666	98	146	55	148	69	29	56	20	27	29	37	11	40	34	12	10	5	15	1	7	10	1	1	2	0	0	2	1	4	0	1	0	1	0	0	0	1	1	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	4083	1689	1124	590	792	257	918	197	231	102	223	102	57	87	38	44	50	47	18	62	58	26	25	7	14	5	8	14	1	4	8	2	0	4	0	6	1	2	2	2	0	1	0	0	1	0	0	0	4	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
0.03	south36_active	80	2242	950	672	317	513	134	623	93	150	48	146	67	29	54	19	24	34	31	8	47	43	14	19	5	7	2	6	9	0	2	2	2	0	2	0	4	0	0	1	1	0	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south37_all	80	4084	1747	1098	625	789	261	854	205	222	112	226	105	58	96	30	50	46	42	15	63	42	35	23	10	9	4	5	13	2	2	8	5	1	6	0	5	1	2	1	2	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0
0.03	south37_active	80	2288	994	644	352	507	126	562	99	129	46	144	64	26	59	14	25	33	27	6	51	28	24	17	8	5	2	4	9	1	1	2	4	0	4	0	4	1	0	1	1	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south38_all	80	4030	1787	1122	640	799	263	826	210	244	112	217	97	54	110	39	50	42	36	20	52	46	30	21	18	12	5	4	21	4	2	10	7	2	4	0	5	1	2	1	1	0	0	1	0	0	0	0	0	4	0	0	0	0	0	1	0	3	0	1	0	0	0	0	0	0
0.03	south38_active	80	2238	1018	642	327	523	120	548	99	141	48	136	54	24	67	18	27	29	23	7	46	31	20	17	11	3	3	3	19	3	1	7	4	0	4	0	4	1	1	1	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south39_all	80	4011	1856	1141	616	767	273	831	196	264	129	209	97	45	103	40	54	45	28	19	55	57	30	19	17	13	5	4	23	5	2	12	6	3	6	1	5	1	2	0	0	0	2	2	0	1	0	0	0	1	0	0	0	0	0	1	0	4	0	1	0	0	0	0	0	0
0.03	south39_active	80	2225	1047	672	317	497	123	543	98	151	59	124	52	17	60	22	25	29	14	5	46	40	19	12	10	4	4	2	20	4	1	8	3	1	4	1	3	1	1	0	0	0	2	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
0.03	south40_all	80	4044	1795	1161	618	814	271	825	180	257	129	237	78	50	104	41	47	45	39	23	57	59	33	14	12	21	4	6	20	5	2	11	6	2	6	1	3	0	1	0	1	0	2	1	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
0.03	south40_active	80	2261	1007	688	316	524	130	551	93	153	70	155	40	19	62	23	25	26	21	7	39	40	22	7	6	12	3	4	16	3	1	8	1	1	3	1	0	0	1	0	0	0	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
