label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126	Otu127	Otu128	Otu129	Otu130	Otu131	Otu132	Otu133	Otu134	Otu135	Otu136
0.03	south22_active	80	2787	3136	2266	520	372	312	470	302	273	162	106	111	140	96	99	198	58	53	85	67	107	61	67	64	25	29	22	43	85	41	17	10	17	25	12	26	17	7	23	7	33	6	4	5	10	3	13	4	4	3	3	2	2	6	0	2	3	3	7	1	2	2	12	5	0	1	2	3	9	6	4	0	0	0	0	2	0	2	1	1	0	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	5562	5218	3589	1105	815	602	841	575	501	334	252	237	272	199	207	338	115	117	129	133	160	129	167	102	41	67	44	60	125	77	37	29	32	44	37	37	35	20	32	14	28	14	10	10	9	15	16	11	12	9	12	6	7	12	4	4	7	3	8	1	4	6	12	6	4	1	4	1	9	8	2	1	2	2	1	4	2	1	2	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	6	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	1	0	0	1	1	0	1	0	1	1	0	0	1	0	0	0	0	0	0
0.03	south23_active	80	2748	3227	2321	529	376	291	507	317	258	157	96	109	147	99	107	203	56	51	67	76	103	66	102	64	19	35	21	31	85	44	16	13	16	27	18	24	19	8	23	7	17	7	4	5	6	10	9	5	4	3	6	2	4	6	2	1	5	3	7	1	2	4	12	5	0	0	1	1	7	7	2	0	0	0	0	2	1	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	5580	5250	3528	1125	846	618	854	604	501	321	261	257	295	198	216	350	113	112	135	132	150	117	163	110	40	61	56	54	123	86	42	31	30	37	43	48	33	25	28	9	14	17	10	4	11	15	17	17	13	9	12	5	9	6	7	4	16	4	9	3	3	6	6	5	5	3	5	3	2	2	3	2	3	2	1	4	2	0	1	2	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	4	0	1	1	2	1	1	1	1	0	0	2	0	0	1	0	0	0	0	1	8	0	0	1	0	0	1	1	1	1	0	1	1	0	0	1	0	0	0	0	0	0
0.03	south24_active	80	2737	3282	2280	507	374	296	498	326	262	151	106	112	156	95	111	214	57	50	69	75	93	58	107	67	22	30	29	24	80	53	16	16	20	19	22	32	17	9	19	5	8	9	5	0	6	9	9	9	6	4	8	1	5	3	6	2	7	4	7	1	3	4	5	2	0	2	1	2	2	1	2	1	1	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	2	0	1	1	1	0	0	2	0	0	0	0	0	0	0	0	8	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	5670	5491	3843	1145	842	624	860	627	478	346	280	249	308	194	208	379	124	119	137	125	159	124	180	110	47	68	62	58	131	87	40	34	29	38	39	54	27	29	27	10	24	14	13	5	11	18	17	24	12	8	10	5	7	5	15	3	16	4	4	3	4	6	6	11	5	2	6	2	3	9	3	2	3	1	1	4	2	1	2	4	2	0	1	4	0	0	0	0	0	0	0	0	0	0	0	4	0	1	3	1	1	1	0	1	0	0	2	0	0	0	0	0	0	0	1	8	0	0	0	0	0	0	0	1	1	1	1	0	0	0	1	0	0	0	0	0	0
0.03	south25_active	80	2826	3437	2551	530	382	286	533	334	267	174	124	104	164	97	116	243	64	57	71	73	93	64	126	67	22	36	33	28	65	54	15	15	19	19	20	32	10	9	18	7	15	8	8	0	6	11	7	12	8	3	6	0	3	4	11	2	7	2	2	1	2	4	4	9	1	2	1	1	3	9	2	2	1	0	0	0	1	1	2	2	1	0	1	4	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	1	0	1	0	1	0	0	2	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	5710	5572	3862	1153	832	669	872	610	482	372	296	252	314	208	235	406	117	113	150	122	159	118	195	117	52	62	76	61	114	67	34	39	34	44	30	61	30	26	25	9	29	18	19	5	13	10	14	22	9	8	7	4	10	5	13	3	14	4	5	3	5	5	12	15	7	4	6	2	3	8	3	2	2	1	1	4	1	1	2	3	1	0	1	4	0	0	1	0	0	0	0	0	0	0	0	1	0	1	3	1	2	1	0	1	0	0	3	0	0	0	0	0	0	0	1	8	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0
0.03	south26_active	80	2892	3465	2589	561	373	330	539	333	286	185	140	115	173	107	128	273	56	54	72	70	103	64	126	72	29	32	40	34	51	37	14	20	24	27	14	42	12	6	16	6	19	12	11	0	6	7	6	12	5	4	4	0	4	4	9	2	5	2	3	0	2	3	4	13	3	3	2	1	3	8	1	2	1	0	1	0	0	1	2	2	1	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	2	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	5781	5557	3879	1158	831	665	826	605	479	385	309	242	306	199	243	400	122	122	155	123	174	127	204	120	58	56	65	59	125	68	37	39	43	57	27	55	29	30	24	12	38	17	17	7	18	10	12	26	6	7	8	9	10	7	11	3	17	8	4	3	4	4	10	13	8	7	4	3	6	8	2	5	2	1	1	3	1	2	1	2	3	0	1	4	0	0	1	1	0	0	0	0	0	0	0	1	0	1	3	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	2915	3502	2553	545	400	321	499	338	279	182	144	113	171	102	131	261	58	59	81	72	113	74	133	71	29	32	35	38	64	41	13	15	23	38	19	36	13	12	12	7	22	13	9	2	8	9	5	14	4	4	6	2	5	5	8	2	9	5	3	1	1	2	2	12	4	5	2	2	4	8	1	4	0	0	1	0	1	2	1	2	2	0	1	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	5827	5519	3803	1206	818	662	830	603	499	384	297	242	309	197	246	411	112	132	160	144	163	120	194	120	62	50	65	59	117	73	34	41	39	56	27	47	28	20	34	11	35	19	20	14	23	12	10	23	4	9	9	10	10	7	3	5	9	7	5	2	2	5	7	21	14	8	2	7	5	1	5	7	2	1	1	2	1	1	1	0	3	0	1	1	0	0	2	1	0	0	0	0	0	0	0	1	1	2	0	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	2939	3526	2485	592	408	308	498	342	283	185	125	115	161	96	129	253	51	66	79	91	107	64	126	66	27	31	37	35	75	53	12	15	20	39	18	36	18	8	18	7	18	14	9	9	12	11	6	11	2	5	7	3	8	4	1	4	9	4	4	1	1	3	0	19	4	5	2	6	3	0	4	6	0	0	1	0	1	1	1	0	2	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	5812	5615	3837	1199	795	672	825	597	507	378	300	246	332	200	232	422	127	133	155	134	165	112	211	112	59	53	57	55	123	84	35	29	40	55	36	50	29	23	41	10	35	14	17	14	22	13	8	20	7	14	10	13	20	8	4	4	14	6	8	3	3	5	3	12	13	6	3	7	5	1	4	10	2	0	2	0	2	1	0	2	5	0	0	2	0	2	2	1	0	1	1	0	0	0	0	1	1	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	2935	3626	2447	580	400	295	494	335	279	179	139	122	165	88	117	263	52	64	89	83	96	63	135	61	24	33	34	36	92	60	11	12	17	36	25	35	20	11	23	4	21	10	7	10	12	10	4	11	5	10	7	6	18	3	0	4	12	4	5	1	1	4	2	9	1	4	2	6	2	0	4	8	0	0	1	0	1	1	0	0	4	0	0	0	0	2	1	1	0	1	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	5900	5689	3888	1154	772	693	806	591	501	383	289	242	314	195	213	411	141	141	142	123	169	105	175	106	62	52	46	55	115	84	37	26	37	50	33	46	33	25	45	10	38	7	14	12	18	19	19	17	8	17	11	9	20	6	4	6	11	5	6	3	5	6	5	15	10	6	4	5	5	3	5	8	3	1	2	1	1	0	0	2	6	0	0	2	0	3	2	2	0	2	1	0	1	0	0	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	2990	3741	2564	558	368	316	499	335	274	192	135	119	148	92	101	267	61	67	89	76	101	62	114	57	30	31	26	37	86	58	8	9	18	33	21	34	22	15	25	4	21	4	5	9	11	15	11	10	6	14	7	6	16	3	0	4	8	3	3	0	2	4	2	11	0	5	2	5	0	2	4	6	0	1	0	0	0	0	0	0	5	0	0	0	0	2	1	2	0	2	1	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	5678	5043	3740	1154	758	642	776	578	457	374	301	240	300	199	216	400	124	116	134	142	139	116	145	110	49	55	52	60	85	78	32	32	36	47	25	55	15	22	30	14	21	18	9	17	26	11	20	12	8	7	8	6	12	4	7	9	13	7	6	3	9	5	18	11	5	13	4	5	4	4	1	0	5	0	2	0	1	1	1	2	0	1	1	4	1	0	1	2	1	1	0	1	1	0	0	3	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
0.03	south31_active	80	2807	3123	2404	577	379	307	461	311	250	209	138	111	155	101	105	287	59	51	85	78	84	62	86	58	24	28	24	35	56	58	11	16	23	27	12	32	10	9	22	9	14	12	5	11	15	7	16	8	2	4	3	3	8	0	1	1	7	4	3	1	4	2	17	11	4	10	3	2	2	3	1	0	3	0	1	0	0	0	0	2	0	0	0	1	0	0	0	1	1	1	0	0	1	0	0	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
0.03	south32_all	80	5512	4725	3441	1181	776	647	768	541	421	367	308	258	284	194	209	361	129	130	126	148	132	115	147	102	47	54	50	58	110	66	38	32	36	56	25	50	19	24	33	17	22	17	12	21	26	14	19	17	7	8	7	6	9	7	8	10	14	6	6	2	9	10	10	9	2	12	1	5	4	2	1	0	6	0	4	0	2	1	3	0	0	1	1	5	0	0	1	2	0	1	0	2	0	0	0	3	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
0.03	south32_active	80	2660	2896	2167	602	361	307	436	280	231	213	141	109	155	93	95	249	52	58	78	77	78	52	99	53	22	33	17	30	71	43	13	14	22	30	13	31	12	12	23	8	14	11	6	12	14	11	13	15	2	4	3	4	6	0	2	2	8	3	3	2	4	6	9	9	1	10	0	2	2	2	1	0	4	0	2	0	0	0	2	0	0	0	1	2	0	0	0	1	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
0.03	south33_all	80	5306	4569	3165	1117	818	621	745	504	422	352	293	252	291	200	190	357	131	134	131	121	138	98	132	97	43	62	51	62	85	60	36	27	35	57	27	43	26	17	28	12	15	13	14	21	23	20	18	16	7	10	8	7	5	8	9	9	12	6	6	4	9	11	2	6	4	19	1	3	2	4	2	1	4	1	4	0	1	2	3	1	0	0	1	5	0	0	0	2	1	0	1	2	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south33_active	80	2587	2774	1975	552	370	290	401	253	210	191	133	108	166	83	97	226	53	55	78	59	70	44	82	50	17	39	20	34	44	35	11	9	18	29	16	31	18	8	17	4	9	7	6	11	14	11	12	15	2	4	5	5	4	1	6	2	8	2	2	2	6	5	2	6	3	18	1	1	0	3	1	0	2	1	2	0	0	0	2	1	0	0	1	2	0	0	0	1	1	0	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south34_all	80	5315	4581	3102	1099	849	604	744	530	416	366	291	271	276	189	188	365	125	140	122	128	139	103	156	101	52	69	51	59	89	61	43	24	30	51	30	39	30	16	32	17	31	15	14	13	16	26	16	17	8	12	7	11	8	7	8	11	12	6	7	5	6	9	5	2	4	14	1	2	1	4	2	1	2	1	3	1	1	2	3	1	0	0	1	4	1	1	0	2	1	1	3	2	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south34_active	80	2590	2800	1927	506	384	275	396	281	208	190	133	121	159	78	102	232	49	61	70	65	80	52	91	60	22	42	24	32	56	35	19	6	13	26	16	26	19	9	19	8	17	9	5	7	11	14	9	15	3	6	4	9	5	2	6	3	8	1	1	3	3	6	4	2	2	13	1	2	0	3	1	0	1	1	2	0	0	0	2	1	0	0	1	1	1	0	0	1	1	0	2	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south35_all	80	5305	4720	3112	1089	835	601	795	565	418	368	272	252	274	199	187	385	114	137	137	112	154	98	154	102	51	61	49	67	70	59	44	30	29	44	34	44	28	18	26	18	43	16	15	12	15	27	18	20	11	11	9	12	7	8	10	4	14	5	5	4	5	5	8	8	4	12	2	2	1	5	4	1	0	2	2	2	2	2	1	1	0	0	0	1	1	1	0	1	1	1	3	2	1	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	2612	2901	1911	486	378	275	442	297	202	195	125	112	147	85	100	246	46	70	76	55	98	55	80	60	25	36	26	40	43	35	23	11	14	20	19	32	14	10	14	8	28	8	5	5	7	16	10	15	3	7	7	10	4	4	8	1	10	0	1	1	3	2	6	7	2	11	2	2	0	3	3	0	0	2	2	0	1	1	1	1	0	0	0	1	1	0	0	1	1	0	2	1	1	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	5465	4976	3447	1139	855	587	853	612	468	384	271	245	266	186	191	400	107	127	133	132	180	113	159	128	57	69	46	59	68	76	37	33	36	38	32	50	25	19	28	21	55	17	9	11	19	19	10	16	10	10	8	10	7	5	8	5	9	6	4	3	5	2	10	11	3	2	3	3	1	2	4	1	0	3	4	2	4	2	0	0	0	1	1	0	1	4	0	1	1	2	2	2	1	1	0	0	0	3	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	2731	3115	2241	528	402	275	487	319	229	198	135	110	142	88	105	276	46	70	68	70	127	69	83	79	27	40	27	32	38	48	23	17	19	15	15	36	13	12	15	8	33	8	3	5	8	12	3	8	3	7	6	8	2	3	6	2	7	0	1	2	2	1	8	9	1	1	3	2	1	0	2	0	0	2	4	0	3	1	0	0	0	1	0	0	1	2	0	1	1	1	1	1	1	1	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	5573	5274	3641	1154	855	633	924	613	480	399	266	235	261	205	213	382	113	118	142	135	177	116	157	129	63	64	46	54	76	77	41	34	40	32	31	59	26	19	31	20	58	20	7	10	16	12	15	17	7	5	10	5	6	6	8	6	11	7	1	2	5	3	9	14	4	4	3	8	4	9	4	0	0	4	3	1	4	2	0	0	0	1	1	0	1	3	1	0	0	1	2	1	1	2	0	0	0	0	0	2	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	2827	3374	2418	554	423	290	562	337	232	227	128	106	141	95	112	248	57	66	72	70	120	68	91	80	28	39	24	30	41	52	20	18	20	15	13	42	13	14	20	7	37	10	3	4	7	9	10	10	2	4	6	3	2	4	6	3	9	1	1	1	1	2	5	10	2	2	2	2	4	6	2	0	0	2	3	0	3	1	0	0	0	1	0	0	1	2	0	0	0	1	1	1	1	1	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	5814	5571	4024	1167	843	682	921	641	488	394	284	205	268	201	204	375	133	110	142	140	181	131	155	142	65	73	62	53	95	83	45	40	46	34	30	47	28	21	32	17	44	19	6	9	16	12	27	17	3	6	6	5	10	7	14	6	9	7	1	2	5	3	11	18	3	8	3	7	4	12	2	0	2	4	3	2	2	1	0	1	1	1	1	0	0	4	1	0	2	2	0	1	0	2	2	0	0	0	0	2	0	0	0	0	1	0	3	0	0	0	1	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	2982	3592	2684	590	408	323	587	356	250	220	141	98	153	93	109	248	69	45	70	80	121	80	92	86	30	41	35	29	54	55	18	23	24	16	10	34	14	15	17	5	26	10	2	3	9	10	22	10	2	3	3	3	6	4	9	2	5	1	1	2	1	1	7	15	2	5	1	1	4	10	0	0	2	1	3	0	2	0	0	0	1	1	0	0	0	2	0	0	1	1	0	1	0	1	2	0	0	0	0	2	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	5885	5473	3955	1153	836	688	941	628	473	386	288	212	275	204	205	390	141	99	145	147	160	128	155	115	58	80	74	63	112	94	38	41	39	38	27	45	25	20	39	22	42	21	9	10	14	21	34	12	1	6	4	6	8	6	14	5	11	7	2	2	8	7	7	12	7	8	3	9	4	11	3	0	2	5	1	2	3	0	0	1	1	0	1	0	0	2	2	0	2	1	1	0	0	1	3	1	0	1	0	2	0	0	2	0	1	0	3	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0
0.03	south39_active	80	3013	3533	2601	567	377	325	590	368	251	208	153	103	157	99	116	255	77	37	66	83	96	76	100	66	29	48	40	36	67	65	15	22	18	22	7	29	15	11	18	9	21	11	5	3	12	11	27	6	1	2	1	3	6	3	8	1	7	1	0	2	4	3	3	9	6	5	1	2	3	10	1	0	2	2	0	0	2	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	2	0	0	0	0	2	0	0	2	0	1	0	1	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	5928	5348	3994	1128	835	700	871	645	452	369	275	236	281	201	186	423	134	113	139	137	163	129	183	104	67	78	67	66	100	83	31	38	36	37	23	44	22	21	34	23	40	19	9	7	15	21	29	8	2	8	10	9	10	6	18	6	13	8	5	3	5	6	9	10	9	8	5	8	1	4	2	2	2	4	3	3	3	2	0	1	3	0	0	1	0	1	1	1	2	2	1	0	0	1	3	1	0	2	0	2	0	0	2	0	0	1	2	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0
0.03	south40_active	80	3026	3304	2595	544	359	318	547	373	245	199	145	110	163	99	95	290	68	44	69	83	104	78	128	61	33	46	38	37	64	62	16	21	18	24	8	26	13	9	14	9	19	10	5	2	13	9	21	3	1	5	4	5	7	3	11	1	10	1	2	2	3	3	5	7	7	5	3	3	0	4	1	2	2	1	0	1	2	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	2	0	0	1	0	2	0	0	2	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
