label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82
0.03	north9_all	80	27069	13122	4071	3150	1584	1672	1017	764	1126	533	569	434	341	407	412	282	183	124	204	156	105	54	88	64	42	99	64	40	55	24	22	39	34	13	10	11	10	12	3	7	2	4	7	13	3	1	1	3	4	3	8	1	2	0	2	4	4	1	0	0	1	0	0	1	1	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	2	0	0
0.03	north9_active	80	22647	11105	2312	2155	493	1019	409	245	910	149	377	292	175	291	314	197	119	38	163	117	35	34	57	32	15	83	47	23	47	4	7	32	28	4	4	6	8	3	0	2	1	1	6	12	3	0	0	1	3	2	8	1	2	0	2	2	3	0	0	0	1	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
0.03	north10_all	80	26931	13250	4063	3137	1604	1658	1005	757	1112	523	532	431	321	390	412	281	200	113	177	135	108	70	79	63	36	98	62	36	68	22	28	40	26	14	9	10	7	15	3	8	3	1	6	10	5	0	1	3	4	3	3	1	2	0	2	2	4	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	2	0	0
0.03	north10_active	80	22484	11198	2293	2131	507	1004	409	256	890	155	333	294	172	282	312	199	122	35	137	95	35	45	51	29	16	81	49	20	58	4	9	34	19	4	3	5	5	4	0	3	1	1	5	8	3	0	0	1	3	2	3	1	2	0	2	1	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
0.03	north11_all	80	25872	12339	4191	3124	1685	1591	1008	759	1065	509	529	479	303	405	321	270	187	120	212	194	82	84	90	55	47	78	45	34	60	25	30	34	33	15	16	14	14	12	8	4	8	2	7	5	1	1	6	1	1	1	4	4	1	1	1	0	1	1	0	0	1	4	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_active	80	21318	10305	2410	2052	517	886	397	249	822	143	343	336	152	291	234	201	114	32	177	151	23	34	65	26	26	64	28	18	53	6	15	28	27	3	5	4	5	2	3	1	3	2	3	4	1	1	5	0	1	1	3	2	1	1	1	0	1	1	0	0	1	3	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	25856	12129	4061	3134	1681	1554	1000	756	1087	539	542	468	311	394	315	285	178	130	236	198	91	85	85	64	35	58	49	43	60	27	21	34	37	16	15	16	11	11	8	6	9	4	5	3	0	1	7	1	3	1	6	1	2	0	1	0	0	1	1	0	1	4	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
0.03	north12_active	80	21341	10101	2305	2055	522	860	395	248	853	157	347	320	149	272	221	199	108	33	201	155	28	37	64	27	15	48	34	20	57	5	14	28	31	3	7	6	5	4	3	1	3	3	2	3	0	1	3	0	3	0	5	0	1	0	1	0	0	1	1	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north13_all	80	25892	12100	4189	3139	1654	1521	1051	768	1099	533	550	496	314	374	315	294	167	128	286	182	98	77	76	59	37	60	55	38	66	32	18	26	37	13	19	10	10	12	9	5	7	5	5	0	1	1	7	0	4	2	5	1	2	1	2	0	1	0	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north13_active	80	21364	10100	2362	2076	497	866	434	261	865	142	350	330	150	264	209	208	104	30	246	139	31	35	55	26	16	49	37	13	61	8	13	22	29	1	8	3	3	4	4	1	4	2	2	0	0	1	3	0	4	1	5	0	1	1	2	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north14_all	80	26722	12560	4164	3214	1653	1589	1047	801	1136	525	569	491	307	379	313	299	173	140	314	165	96	85	95	56	41	61	64	30	65	33	19	21	29	13	19	9	9	9	7	6	7	7	8	2	1	3	5	1	4	2	6	0	1	1	2	1	1	0	1	3	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north14_active	80	22338	10624	2425	2149	492	941	453	301	911	140	353	324	157	269	222	211	107	45	274	130	29	43	71	25	19	47	47	11	56	8	15	18	21	2	7	4	3	4	3	0	3	4	6	2	0	1	2	0	3	1	6	0	0	1	2	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north15_all	80	27103	12612	4217	3220	1653	1631	1061	828	1134	529	600	503	313	354	310	297	197	121	284	186	102	84	96	63	48	72	75	27	64	24	22	12	30	13	14	8	9	7	6	9	4	8	8	2	2	3	2	2	3	2	4	0	2	1	2	2	1	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north15_active	80	22709	10698	2480	2134	484	998	456	295	890	154	378	327	165	261	227	223	121	41	243	148	30	39	71	23	25	56	54	10	51	6	16	10	22	3	7	3	4	2	3	0	2	3	6	2	0	1	2	0	1	1	3	0	1	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north16_all	80	27140	12402	4193	3197	1711	1591	1071	816	1214	539	593	464	333	348	315	284	205	124	241	166	92	89	106	69	52	83	70	32	53	23	26	21	37	12	13	7	12	4	6	9	7	8	11	4	1	3	3	2	3	2	3	1	2	0	1	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	22791	10546	2457	2088	527	988	461	297	953	174	378	304	174	251	233	222	119	38	201	128	30	41	77	28	24	66	49	17	40	7	16	16	31	4	7	3	5	1	2	0	3	2	11	2	0	1	2	0	1	1	2	0	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	27318	12477	4204	3186	1716	1581	1038	797	1182	517	589	457	331	342	305	286	219	124	227	180	103	85	98	77	50	91	72	31	36	15	27	21	45	16	10	10	13	7	8	12	7	6	10	6	1	2	2	3	2	2	2	1	3	0	1	2	0	0	0	2	2	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north17_active	80	22876	10574	2471	2056	532	984	434	299	920	178	373	291	173	240	222	221	110	35	188	133	31	42	67	34	23	71	56	16	25	3	16	17	38	5	5	3	7	2	3	0	3	0	9	3	0	1	1	1	0	1	1	0	2	0	1	0	0	0	0	1	2	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	27300	12663	4219	3147	1741	1514	999	790	1149	510	586	480	330	348	316	275	232	115	211	165	101	75	88	73	46	96	72	34	29	20	31	22	36	10	11	10	12	4	11	8	9	4	10	8	1	1	2	3	2	2	0	1	7	3	8	2	0	0	0	0	2	0	1	0	0	0	5	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
0.03	north18_active	80	22849	10707	2483	2049	543	919	421	295	894	179	376	317	172	245	235	208	126	29	166	117	33	37	58	30	17	75	59	18	20	5	19	16	30	3	3	4	5	1	4	2	4	0	8	4	0	0	1	1	1	1	0	0	6	3	8	0	0	0	0	0	2	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	27050	13021	4198	3158	1711	1510	997	793	1098	498	561	454	303	373	330	289	249	118	213	153	92	74	83	66	43	108	80	36	33	21	31	21	31	13	14	11	11	5	7	8	9	2	7	10	1	1	1	4	2	2	0	0	7	4	8	1	0	0	0	1	2	0	1	0	1	0	5	1	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0
0.03	north19_active	80	22632	11006	2484	2073	520	903	405	293	847	163	357	293	160	268	242	210	135	31	175	112	30	41	60	28	22	89	67	22	24	4	19	15	26	2	5	3	4	1	3	2	4	0	5	6	1	0	1	2	1	0	0	0	6	3	8	0	0	0	0	0	2	0	0	0	1	0	5	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north20_all	80	27058	13251	4179	3158	1689	1523	1008	798	1051	501	552	458	318	366	348	275	242	124	221	167	96	71	73	59	37	109	60	36	37	28	36	20	27	13	13	13	9	5	4	6	10	4	6	4	3	1	2	2	4	2	1	1	7	4	10	2	0	0	1	1	0	0	2	0	1	0	0	1	0	0	1	0	0	1	0	1	0	0	1	0	0	1	0
0.03	north20_active	80	22685	11170	2443	2059	553	924	407	277	819	156	357	310	165	256	254	198	153	36	172	121	34	38	49	23	19	93	45	22	30	5	22	14	20	3	5	4	3	1	1	3	2	1	4	3	3	0	1	1	1	0	0	0	5	3	9	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south21_all	80	26990	12706	4038	3169	1606	1596	1029	745	1104	464	508	445	358	361	339	299	175	117	213	157	77	86	99	59	56	84	64	24	70	24	26	38	40	17	11	9	15	8	9	6	8	2	2	8	3	4	7	1	1	3	0	1	3	2	3	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south21_active	80	22515	10711	2384	2128	522	953	418	265	856	127	313	296	187	267	249	220	119	38	182	117	16	50	72	20	23	76	49	12	59	4	16	32	30	5	2	6	7	3	6	2	2	1	1	7	2	0	1	0	0	1	0	1	3	2	3	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south22_all	80	27025	12700	4069	3168	1665	1566	1026	785	1121	482	498	463	329	397	349	346	186	133	193	166	85	94	105	51	51	93	69	27	64	24	22	35	35	14	13	8	17	8	6	7	7	4	2	7	7	3	4	3	2	3	0	2	2	2	2	1	0	1	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south22_active	80	22529	10729	2389	2147	520	953	409	268	862	131	299	309	181	300	262	258	130	45	154	121	15	49	82	19	20	82	51	12	55	4	10	28	24	3	3	6	8	3	4	2	1	2	1	5	3	0	0	0	0	1	0	1	2	1	2	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south23_all	80	27109	13080	4139	3201	1654	1494	996	795	1099	495	547	519	318	425	319	356	187	135	197	159	89	90	101	55	51	91	69	33	61	25	15	36	31	13	9	10	9	6	8	6	9	4	2	4	6	3	3	2	2	3	0	3	0	2	1	1	0	1	1	0	1	0	0	1	0	0	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0
0.03	south23_active	80	22644	11102	2451	2167	528	925	388	286	859	131	338	362	171	315	249	269	119	39	159	110	23	44	81	23	20	78	50	18	54	3	8	26	19	3	2	4	4	2	4	2	2	2	1	3	3	0	1	0	0	1	0	2	0	1	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0
0.03	south24_all	80	27116	13072	4140	3137	1651	1525	986	805	1078	506	540	523	324	459	308	333	194	121	187	157	84	86	105	60	51	91	57	32	42	26	19	29	23	13	7	12	9	10	8	7	7	5	4	6	5	4	2	4	2	1	0	4	0	1	2	0	0	1	1	1	2	0	0	1	0	0	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0
0.03	south24_active	80	22678	11053	2403	2118	519	964	396	279	849	153	341	366	170	343	237	246	110	35	151	119	24	45	85	25	21	75	40	17	35	3	9	20	14	4	2	4	3	3	2	1	1	2	2	5	2	2	1	0	0	0	0	3	0	0	2	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0
0.03	south25_all	80	27152	13092	4137	3235	1653	1521	972	815	1117	499	560	487	326	458	288	282	196	119	188	140	87	83	100	51	43	77	50	36	46	22	17	30	23	12	9	11	6	9	12	8	6	4	3	7	4	3	2	3	1	1	1	2	0	3	2	0	0	0	0	1	2	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	22737	11067	2387	2148	545	938	391	279	884	158	364	328	164	334	220	197	108	27	154	101	27	41	78	20	16	60	36	19	38	2	10	22	13	3	3	2	2	2	3	2	2	1	2	7	1	2	1	0	1	0	1	2	0	2	1	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	27100	12960	4132	3166	1636	1576	1020	777	1144	503	532	466	324	434	318	289	207	118	200	141	88	76	102	59	40	91	50	35	51	23	17	43	21	11	10	13	5	9	11	7	6	4	3	11	5	6	1	3	2	1	3	1	1	4	3	0	1	0	0	1	1	1	1	4	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	22671	10936	2358	2087	529	959	434	259	900	168	340	302	162	316	246	210	123	27	161	107	29	43	75	26	14	72	39	17	43	2	8	31	15	3	4	4	3	1	3	1	2	0	1	9	2	4	0	1	1	0	2	1	0	4	1	0	1	0	0	0	1	1	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	27103	12799	4104	3105	1668	1607	1026	809	1113	511	560	452	333	396	328	278	189	129	213	150	93	68	94	67	49	103	44	28	65	22	14	46	27	15	9	15	6	7	8	8	3	2	2	12	6	4	1	2	2	2	3	1	1	4	2	0	1	2	0	0	2	1	1	4	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
0.03	south27_active	80	22673	10840	2366	2048	540	968	441	277	852	171	367	282	172	273	258	201	121	31	173	117	29	28	70	31	17	82	34	12	59	3	5	35	18	4	5	7	2	0	2	1	1	0	1	10	2	2	0	1	1	1	2	1	0	4	0	0	1	2	0	0	2	1	0	4	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south28_all	80	26931	12763	4156	3048	1650	1567	1044	784	1193	529	558	472	324	386	330	271	181	131	220	145	92	82	79	73	45	105	44	29	62	23	18	47	22	12	9	11	6	6	9	6	6	1	3	11	6	5	2	3	2	4	5	0	1	4	2	1	1	2	0	1	1	2	2	4	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
0.03	south28_active	80	22489	10778	2397	2007	542	921	448	272	933	176	375	308	175	264	256	201	114	30	176	104	33	36	58	32	13	89	33	17	55	4	7	36	16	3	4	6	3	0	3	1	1	0	2	9	3	3	0	2	1	2	3	0	0	4	0	1	1	2	0	0	1	2	0	4	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south29_all	80	26942	12686	4151	3103	1669	1532	1021	772	1170	545	538	469	339	402	318	256	178	150	205	156	74	91	87	76	52	103	44	23	43	19	24	41	26	13	7	8	10	6	6	4	5	1	7	9	5	5	3	2	2	6	3	1	3	0	1	1	1	3	0	1	1	2	1	0	1	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south29_active	80	22478	10689	2409	2023	565	915	449	268	910	153	358	317	190	277	239	186	110	38	153	119	25	45	68	34	19	87	35	13	37	7	13	32	17	2	3	3	3	1	2	1	0	0	2	8	2	3	0	1	1	3	2	0	0	0	0	1	0	3	0	0	1	2	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south30_all	80	26809	12806	4165	3212	1677	1581	980	761	1203	531	546	462	333	411	352	272	179	155	214	173	75	96	101	65	43	104	50	29	48	27	30	31	27	10	8	7	10	8	12	4	6	2	6	6	5	4	3	2	2	5	4	1	2	0	0	1	1	1	0	1	0	1	1	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	22373	10760	2371	2125	538	958	423	269	950	138	372	316	195	298	262	199	101	49	159	130	29	51	78	26	16	90	40	18	39	11	15	28	20	2	1	2	4	2	6	2	0	0	1	5	1	2	0	1	1	2	3	0	0	0	0	1	0	1	0	0	0	1	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	26886	12567	4207	3104	1720	1633	1066	725	1061	552	566	437	341	409	341	287	203	130	221	142	78	68	103	77	55	78	56	24	46	25	16	41	33	14	14	13	10	8	8	6	4	6	2	8	5	5	0	1	4	1	9	1	2	0	2	0	0	1	0	1	0	2	0	2	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0
0.03	south31_active	80	22427	10591	2493	2108	525	966	434	245	823	156	383	282	174	293	236	217	138	39	189	103	20	36	82	36	26	64	36	15	37	6	6	36	19	4	3	5	5	3	3	1	2	2	1	7	3	2	0	0	1	1	9	0	1	0	2	0	0	1	0	1	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south32_all	80	26828	12573	4161	3045	1645	1603	1031	726	1162	547	552	461	360	411	317	262	210	146	221	135	75	68	101	70	52	90	51	41	46	23	20	42	31	14	13	15	7	8	9	6	5	7	4	5	3	6	2	1	2	1	10	0	1	0	2	0	0	4	0	1	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0
0.03	south32_active	80	22299	10643	2425	2063	496	943	425	250	912	155	372	323	189	291	216	200	138	49	191	102	19	38	79	34	26	71	36	25	38	8	12	37	16	5	1	5	3	4	3	1	2	4	4	5	2	2	0	0	1	1	9	0	0	0	2	0	0	4	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south33_all	80	26979	12553	4207	3168	1661	1635	1017	730	1177	538	566	469	360	437	326	261	192	144	186	138	82	76	102	57	42	80	52	46	62	26	25	32	30	21	15	13	6	10	6	5	8	5	4	4	1	4	3	1	1	1	7	0	1	0	0	0	0	5	0	0	0	0	0	4	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south33_active	80	22509	10567	2406	2126	506	964	423	267	931	153	377	334	194	316	223	196	117	54	151	107	20	42	74	28	25	60	38	24	55	10	16	27	19	6	6	5	1	4	2	2	3	2	4	4	0	2	0	0	1	1	6	0	0	0	0	0	0	5	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	26941	12637	4054	3283	1662	1625	1014	770	1194	543	581	480	355	414	363	277	186	144	185	132	92	83	92	43	34	91	46	51	55	26	31	25	23	20	17	14	7	8	6	4	8	5	4	2	0	5	4	1	1	0	2	0	1	0	3	0	0	7	0	0	1	0	1	2	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south34_active	80	22489	10606	2312	2152	512	980	401	278	954	159	385	347	199	286	269	209	109	46	151	110	27	45	68	16	18	74	30	27	49	8	19	22	17	7	7	5	1	3	0	2	2	2	3	2	0	4	0	0	1	0	1	0	0	0	3	0	0	7	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	26910	12731	4045	3361	1624	1621	1033	831	1204	525	593	478	352	386	388	283	183	133	206	120	94	85	98	42	37	85	37	47	57	20	26	31	18	18	16	12	7	7	5	4	8	4	1	4	0	3	3	1	2	1	0	2	2	0	4	0	0	4	3	0	2	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1
0.03	south35_active	80	22509	10628	2318	2194	487	1007	408	288	963	150	396	347	190	265	291	208	113	37	172	97	33	43	72	16	19	74	22	27	49	4	15	27	13	4	8	4	1	3	0	2	1	1	0	3	0	3	0	0	0	0	0	2	1	0	4	0	0	4	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	26619	12870	4058	3362	1634	1611	1056	845	1112	531	574	481	330	404	413	281	165	121	203	128	85	75	93	57	47	72	41	46	50	20	24	32	16	13	11	9	8	9	7	4	7	6	3	6	2	3	1	0	2	1	0	3	2	1	4	0	0	4	3	0	2	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1
