label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90
0.03	south21_all	80	16077	3287	2317	1683	1036	782	643	521	742	583	306	347	245	171	171	128	211	83	153	89	81	80	53	34	51	54	76	27	23	49	16	27	35	18	21	12	12	8	10	9	8	6	2	5	9	3	2	5	1	4	2	2	3	3	1	1	2	1	0	2	1	3	0	1	0	1	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
0.03	south21_active	80	10123	1523	1150	849	502	369	280	252	427	346	165	192	123	89	83	65	135	37	105	47	51	40	24	16	20	26	47	9	9	33	5	18	18	10	12	7	8	2	4	3	4	2	0	3	5	0	1	4	0	4	1	1	2	2	0	1	1	1	0	1	0	3	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	15533	3255	2303	1708	1069	772	695	504	746	601	286	338	251	146	160	117	205	97	159	82	73	84	43	39	48	39	67	35	23	56	10	23	36	17	15	11	12	11	10	7	10	5	5	5	9	3	2	1	1	9	3	1	4	2	2	4	2	1	0	1	1	1	0	2	0	1	0	1	1	0	1	2	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	2	0	0
0.03	south22_active	80	9839	1521	1166	873	500	362	299	237	415	356	147	190	127	73	80	56	138	46	107	41	41	48	21	18	16	17	44	19	8	42	4	15	16	7	9	6	7	3	4	4	6	2	1	3	6	1	0	0	0	6	3	0	2	1	1	1	0	1	0	0	0	1	0	2	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	15332	3248	2271	1633	1018	756	681	505	688	614	290	346	238	139	149	131	209	102	173	94	69	75	41	48	43	43	59	39	26	48	15	23	40	21	9	11	9	11	7	9	8	4	6	6	10	7	2	1	1	6	3	1	4	2	3	4	2	0	1	1	1	1	0	2	0	0	0	1	1	0	1	3	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	2	0	0
0.03	south23_active	80	9747	1525	1144	831	467	348	315	236	374	383	146	201	124	59	72	64	132	48	106	43	36	41	18	25	15	24	40	22	11	27	10	12	19	11	6	6	6	5	2	8	5	2	2	5	3	1	0	0	0	3	3	1	1	1	2	1	0	0	0	0	0	1	0	2	0	0	0	1	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	15675	3179	2243	1652	1021	777	705	483	717	607	277	360	222	150	151	134	221	111	174	97	79	73	37	48	43	50	44	43	30	52	23	22	34	17	6	15	11	12	9	9	10	6	7	10	9	10	2	2	3	6	4	1	2	1	2	3	2	1	1	0	0	1	0	2	0	0	0	0	0	0	1	2	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0
0.03	south24_active	80	10051	1500	1124	855	474	342	326	237	412	382	132	203	116	67	72	69	138	49	108	48	43	35	20	24	14	29	32	25	13	29	13	11	16	9	3	7	9	4	2	8	6	5	3	8	3	4	0	0	1	3	3	1	0	1	2	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	16833	3222	2241	1654	1013	816	632	485	735	643	279	349	234	156	157	146	231	111	189	103	81	73	44	47	43	60	31	46	26	52	28	26	26	21	13	16	12	11	11	8	10	5	4	10	6	11	2	3	3	2	1	1	2	0	3	2	3	1	3	0	0	2	0	1	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0
0.03	south25_active	80	10853	1540	1122	862	478	370	289	235	431	418	134	189	120	63	68	72	152	50	117	53	48	32	22	22	18	38	20	26	11	24	16	11	14	11	3	6	10	3	4	7	6	4	3	7	1	7	0	1	1	2	0	1	0	0	3	0	1	0	2	0	0	2	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	17607	3360	2336	1689	1010	840	588	508	808	667	295	336	244	171	171	136	278	105	178	103	94	72	52	38	46	64	42	45	25	50	31	26	25	19	16	16	14	11	11	10	15	5	3	12	3	7	1	2	5	4	5	1	1	0	2	3	3	1	3	0	0	3	0	1	0	1	0	0	1	1	2	0	0	1	1	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0
0.03	south26_active	80	11449	1604	1174	879	499	417	261	266	483	433	138	178	132	85	73	74	190	45	111	55	59	36	26	18	23	41	28	28	10	28	13	10	14	9	3	3	12	2	4	5	11	4	2	9	2	7	0	1	3	3	4	1	0	0	2	0	1	0	3	0	0	2	0	1	0	0	0	0	0	0	2	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	18615	3405	2413	1719	1040	821	578	525	802	696	293	322	269	167	164	142	269	117	150	114	87	71	58	35	45	67	39	44	20	39	24	25	18	23	26	13	12	14	12	7	17	1	3	11	4	6	2	2	3	4	8	1	3	1	3	6	3	0	3	0	0	3	0	2	0	1	0	1	1	1	3	0	0	0	1	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0
0.03	south27_active	80	12167	1614	1252	936	508	428	262	269	470	449	129	177	141	86	68	77	170	55	85	59	59	35	29	18	27	40	24	27	10	25	14	10	11	10	12	3	10	3	5	1	12	0	3	9	1	6	0	1	2	3	8	1	1	0	3	2	1	0	3	0	0	2	0	1	0	0	0	1	0	0	2	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	18472	3443	2412	1759	1050	839	574	516	813	719	276	336	260	176	155	145	255	122	174	103	91	77	48	44	44	59	67	37	20	54	22	21	22	18	28	8	7	12	10	7	19	1	2	7	5	3	1	5	3	4	9	3	2	1	3	6	1	0	2	0	0	3	0	2	1	0	0	1	1	1	3	0	0	1	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0
0.03	south28_active	80	12045	1651	1269	974	530	431	266	255	470	461	117	190	143	86	69	73	159	59	101	56	60	40	27	22	25	37	39	24	10	38	13	11	15	9	13	2	6	3	7	1	14	0	2	5	3	2	0	4	2	3	9	1	1	0	1	2	0	0	1	0	0	2	0	1	0	0	0	1	0	0	2	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0
0.03	south29_all	80	18458	3469	2402	1801	1084	840	592	554	852	700	277	330	265	171	173	151	236	127	175	108	78	72	52	36	41	59	78	34	25	50	18	23	28	23	28	7	11	12	10	14	17	2	2	9	6	4	1	8	1	1	5	3	2	2	3	4	1	0	2	0	1	2	0	1	1	0	0	1	0	1	3	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0
0.03	south29_active	80	11973	1692	1250	1006	536	418	270	269	513	429	119	185	144	70	83	77	147	68	97	50	47	45	26	20	26	35	44	20	15	35	14	12	20	11	16	2	9	4	6	10	11	1	2	6	3	3	0	6	1	1	5	1	1	0	1	2	0	0	1	0	0	1	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
0.03	south30_all	80	18382	3463	2390	1835	1122	875	606	549	867	732	272	345	269	174	182	154	234	120	198	120	86	91	50	34	34	44	82	34	26	61	28	23	29	17	32	7	14	10	12	17	7	3	1	15	8	10	1	11	2	1	2	2	1	3	3	3	5	0	1	0	1	2	0	3	1	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	2	0	0	0
0.03	south30_active	80	11909	1707	1225	1008	555	423	271	253	543	453	123	195	151	75	99	66	146	61	112	64	51	56	21	17	19	27	51	17	15	44	15	14	21	11	20	4	8	4	5	14	3	1	1	8	5	5	0	8	2	1	1	0	0	0	1	2	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
0.03	south31_all	80	15007	3203	2277	1577	1019	805	642	518	699	589	286	298	242	188	172	148	187	107	149	87	66	80	65	45	38	55	87	28	23	35	25	21	34	18	21	20	9	13	6	14	10	3	1	8	8	8	2	3	3	3	3	3	0	1	0	4	1	1	2	1	0	1	1	1	0	0	0	2	2	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	9402	1451	1196	829	468	361	299	260	423	353	138	177	130	83	69	59	119	55	92	46	36	38	33	18	21	33	58	15	11	23	16	12	24	8	13	6	2	6	2	9	7	1	1	3	6	3	1	1	2	1	1	2	0	1	0	3	0	1	2	1	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	14962	3229	2229	1596	1019	819	637	491	693	573	274	302	249	193	167	135	181	105	167	85	69	71	56	40	33	58	72	30	27	29	29	22	38	15	16	18	12	9	7	13	14	2	2	6	5	12	2	4	3	5	5	4	1	1	2	5	1	0	3	1	1	1	2	1	0	1	0	2	2	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
0.03	south32_active	80	9366	1490	1148	844	468	375	294	246	414	346	134	183	129	91	73	48	109	48	107	45	34	33	32	16	19	40	48	16	11	20	18	13	28	8	12	5	7	3	4	8	6	1	1	3	2	7	1	2	1	3	3	3	0	1	1	3	0	0	3	1	0	1	1	0	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
