label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91
0.03	north6_all	80	6169	3198	1843	1208	3808	783	569	525	314	352	280	201	165	154	206	205	94	182	60	75	117	41	58	37	80	96	49	35	21	56	50	16	19	17	13	14	34	8	11	18	13	9	8	3	2	3	2	1	3	8	4	6	0	0	1	0	2	0	1	1	2	2	2	3	0	0	1	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north6_active	80	2343	1654	763	335	3528	392	200	299	67	188	147	69	58	44	145	166	49	150	16	38	84	15	37	15	67	81	34	21	4	53	44	5	16	14	3	8	30	3	8	17	11	6	6	2	0	2	0	1	1	7	4	4	0	0	0	0	1	0	1	1	0	1	2	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	6243	3224	1844	1199	3777	776	575	515	323	358	291	199	171	151	222	223	98	150	58	66	106	38	60	36	76	77	42	29	17	54	58	15	11	17	11	12	21	5	11	19	11	12	11	6	4	3	3	1	3	5	1	1	0	2	1	0	3	0	2	2	0	1	2	3	0	0	1	0	0	0	0	1	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north7_active	80	2424	1683	780	338	3496	389	194	277	75	194	159	68	60	49	152	186	46	121	18	31	72	10	41	13	63	60	30	15	3	53	52	6	9	15	3	7	17	2	8	17	10	9	8	4	2	3	1	1	1	4	1	0	0	2	0	0	1	0	2	2	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	6189	3332	1858	1192	3634	788	565	474	326	352	309	227	166	143	224	218	98	158	69	82	88	42	76	48	73	64	46	33	24	53	59	11	13	19	6	12	28	6	11	14	22	16	13	9	7	3	5	2	3	5	1	1	2	2	2	0	3	2	1	1	0	0	1	1	0	1	1	0	0	0	0	1	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north8_active	80	2466	1811	787	326	3356	383	186	258	81	178	172	84	60	52	162	175	53	134	26	37	60	15	53	17	55	47	35	20	6	51	51	4	11	16	2	8	21	3	7	10	21	14	11	6	6	3	3	1	1	4	1	0	2	2	0	0	1	2	1	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	6174	3289	1802	1217	3522	755	552	471	322	349	306	244	186	148	230	225	105	172	80	76	80	37	83	46	67	69	48	31	21	38	47	6	11	18	8	15	51	7	9	13	33	15	11	11	9	2	5	2	2	9	3	0	2	3	1	1	2	2	1	2	0	4	0	1	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north9_active	80	2445	1723	784	346	3232	360	189	251	82	182	168	88	68	46	170	180	54	143	35	39	61	9	59	16	49	56	35	22	6	35	41	3	9	15	3	11	46	2	5	9	32	15	9	6	9	1	3	1	1	9	2	0	2	3	0	1	1	2	1	1	0	4	0	1	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	6234	3236	1845	1203	3548	755	537	478	329	347	314	229	170	155	212	227	111	203	86	82	102	37	68	45	65	60	50	33	22	54	34	8	14	20	6	19	50	11	8	8	37	10	18	15	8	2	2	1	4	8	4	0	2	4	2	1	1	4	0	1	0	4	0	2	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	2452	1647	801	332	3253	353	187	259	90	188	173	86	65	46	157	173	59	164	40	38	77	12	48	13	49	55	37	23	7	49	27	2	11	17	2	15	47	3	4	5	36	10	15	11	8	1	2	0	2	7	3	0	2	3	0	1	1	4	0	0	0	4	0	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	6223	3231	1769	1215	4033	754	603	515	363	329	288	201	170	161	183	222	116	139	65	93	100	57	73	46	66	83	57	39	16	76	50	19	22	22	12	12	46	7	5	8	24	2	9	11	4	1	5	3	2	5	7	2	3	1	0	4	3	0	1	1	1	0	0	0	1	0	0	0	3	0	0	1	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_active	80	2407	1634	759	313	3761	372	254	273	84	151	152	69	51	52	132	172	57	100	27	53	82	22	45	7	50	74	44	26	7	72	43	13	18	12	1	8	40	3	0	6	24	0	3	9	4	1	1	0	1	5	7	2	1	1	0	3	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	6059	3177	1758	1187	3873	779	605	510	364	314	315	216	170	158	187	230	118	143	69	87	108	52	83	40	69	76	62	43	22	75	64	21	25	17	13	10	35	7	7	14	24	1	9	8	3	4	6	3	5	12	7	14	4	2	0	3	4	0	2	1	2	0	0	1	1	0	0	0	3	1	0	1	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0
0.03	north12_active	80	2325	1622	737	293	3593	363	239	260	80	143	168	80	57	42	135	187	61	109	29	49	83	18	50	9	54	71	49	33	12	70	59	16	17	10	3	4	33	2	1	13	22	0	3	5	2	3	1	0	2	12	7	14	1	1	0	2	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0
0.03	north13_all	80	5995	3164	1739	1161	3690	769	586	494	366	314	305	217	175	159	172	232	111	152	82	75	118	51	85	35	79	84	61	42	26	73	59	24	19	16	12	12	32	9	7	15	16	6	5	6	3	4	4	6	5	8	7	17	2	3	1	2	3	1	2	1	1	0	0	3	1	0	0	1	3	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north13_active	80	2332	1619	724	304	3407	367	215	250	76	143	164	72	57	45	124	202	60	121	37	40	83	13	58	9	54	80	52	36	12	67	58	16	10	11	2	3	30	4	2	13	14	6	3	2	2	3	1	2	2	7	7	17	0	1	0	2	0	0	0	0	0	0	0	3	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north14_all	80	6011	3140	1832	1178	3850	779	556	485	360	306	302	236	194	161	174	210	108	162	76	88	130	52	80	41	72	80	53	43	30	90	35	23	24	20	12	10	18	10	12	17	25	9	8	5	2	6	4	5	5	16	6	26	1	10	2	2	2	3	2	0	1	3	0	3	1	0	0	1	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north14_active	80	2355	1599	758	315	3573	359	186	250	77	150	167	87	60	42	119	177	56	136	40	51	89	11	55	12	52	72	42	36	11	83	35	14	15	17	2	3	16	3	2	14	23	9	5	1	1	3	1	2	1	15	6	26	0	7	0	2	1	2	0	0	0	3	0	3	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north15_all	80	6042	3172	1819	1195	3912	757	533	476	347	313	279	224	181	170	178	192	120	157	77	83	124	55	79	45	67	78	58	42	23	83	34	20	23	20	11	6	41	10	10	13	17	9	14	13	3	6	4	4	3	12	6	13	1	8	2	1	1	3	1	0	1	3	0	7	1	0	1	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north15_active	80	2360	1582	742	321	3643	365	172	244	72	145	165	80	57	52	124	151	66	135	42	51	87	11	58	13	46	66	50	35	3	77	33	9	11	18	3	2	37	3	1	9	17	9	11	10	2	3	1	2	1	11	6	13	1	6	0	1	1	2	0	0	0	3	0	7	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north16_all	80	6168	3211	1853	1235	4168	757	516	506	366	332	290	226	194	165	208	189	124	151	83	86	113	53	79	56	65	105	53	32	21	85	35	21	24	16	12	5	33	11	7	12	33	12	17	12	4	5	4	1	1	11	7	16	3	8	3	0	1	3	1	2	0	3	0	4	1	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	2395	1614	795	329	3911	374	173	253	80	154	170	72	60	54	146	142	72	122	46	54	92	13	60	17	50	91	43	22	3	79	33	8	15	15	4	4	29	4	0	8	32	12	14	10	2	2	1	1	0	11	6	16	1	7	0	0	1	2	0	2	0	3	0	4	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	6155	3178	1812	1175	4197	745	499	505	345	350	303	209	196	162	227	211	126	161	86	75	83	52	72	46	67	99	55	30	22	65	39	26	21	9	15	5	47	9	7	10	24	8	15	12	6	5	6	3	2	13	4	7	6	1	1	1	1	1	1	2	0	3	0	22	0	0	1	1	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north17_active	80	2357	1614	806	307	3933	363	170	264	76	174	188	73	73	57	163	160	72	132	46	42	73	13	54	15	54	84	47	21	6	59	36	12	12	6	4	4	43	5	0	7	23	7	15	10	4	2	2	1	0	13	3	6	3	1	0	0	1	1	0	2	0	3	0	22	0	0	0	1	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	6212	3138	1847	1144	4019	734	514	502	374	350	303	221	197	155	225	208	123	182	85	61	79	47	69	42	66	103	63	34	23	46	42	24	12	11	18	8	37	6	4	10	31	9	15	8	4	4	5	4	2	5	4	10	5	1	2	1	0	1	1	2	1	0	0	20	0	0	0	1	0	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north18_active	80	2361	1605	807	318	3736	368	182	269	86	177	184	70	72	48	166	153	70	144	39	29	62	12	53	15	51	95	47	25	6	39	37	10	6	6	7	7	35	5	0	5	27	7	14	3	2	2	2	1	0	5	3	9	2	1	1	0	0	1	0	2	0	0	0	20	0	0	0	1	0	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	6314	3169	1865	1109	3860	771	529	506	354	319	291	220	187	159	210	215	118	186	81	61	82	55	64	30	73	91	60	41	24	23	46	20	9	13	18	10	47	8	4	8	26	6	14	13	5	4	5	3	3	8	4	14	4	2	1	2	0	2	1	0	1	0	0	22	0	0	0	5	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	2	0	1	0	0	0	1	0
0.03	north19_active	80	2390	1637	813	308	3575	370	184	283	83	175	181	75	65	43	148	158	65	144	31	22	58	13	40	14	55	85	44	30	6	17	40	9	6	8	5	9	43	6	1	4	22	4	11	6	2	1	2	0	0	7	3	13	2	2	1	1	0	2	0	0	0	0	0	22	0	0	0	5	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0
0.03	north20_all	80	6313	3181	1815	1118	3883	756	551	468	330	312	290	207	177	158	190	221	100	174	72	79	78	56	61	30	71	96	64	49	24	31	53	14	7	16	15	15	52	7	5	6	33	6	10	14	5	4	6	1	3	12	2	11	3	5	1	1	0	1	1	0	1	1	0	4	0	0	1	4	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0
0.03	north20_active	80	2387	1641	779	322	3602	374	211	248	76	171	173	74	62	36	141	169	55	130	23	40	55	12	44	11	56	91	51	37	5	25	46	7	4	11	4	14	48	4	2	3	30	2	7	8	1	1	3	0	1	11	1	10	1	5	1	1	0	1	0	0	0	1	0	4	0	0	0	4	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
0.03	south21_all	80	12335	2992	1793	1174	888	631	573	458	350	376	236	412	228	201	199	368	128	79	68	64	203	84	80	82	41	29	34	21	91	29	17	47	17	10	12	17	5	2	12	5	5	4	15	3	8	1	4	2	3	2	6	0	1	1	0	1	0	1	1	2	2	2	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	2	0	1	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south21_active	80	9843	1353	619	398	310	210	275	227	154	230	61	341	138	108	133	333	81	28	19	15	181	64	58	73	22	10	17	6	85	15	2	38	1	4	2	11	1	1	9	4	4	4	12	2	7	0	2	1	3	2	5	0	1	1	0	1	0	1	0	0	2	1	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	12293	2995	1722	1192	888	649	555	483	347	346	248	425	207	207	210	356	119	83	73	66	186	84	73	67	45	28	30	14	100	28	23	50	19	10	13	21	7	8	14	5	4	3	11	4	11	4	3	2	4	2	4	0	2	2	2	2	0	1	1	2	2	1	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0
0.03	south22_active	80	9781	1402	610	415	317	233	267	234	146	207	57	343	123	99	142	325	78	29	18	17	163	69	52	62	25	15	14	2	94	15	2	39	3	3	4	13	2	5	10	4	2	3	10	2	10	1	2	1	3	1	3	0	1	1	1	2	0	1	0	0	2	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south23_all	80	12125	3028	1703	1184	907	659	549	519	339	352	231	429	242	181	201	352	121	81	70	73	181	76	78	99	35	31	32	21	78	31	20	57	14	12	14	21	6	12	13	6	2	7	13	3	15	4	2	3	3	4	1	0	2	3	4	2	0	7	1	1	0	1	2	2	2	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0
0.03	south23_active	80	9653	1404	607	409	321	241	265	253	146	225	58	345	152	83	134	315	75	34	14	21	165	66	61	93	19	14	12	5	71	15	2	50	3	2	4	14	1	7	10	5	0	3	13	1	14	1	1	2	2	3	0	0	1	2	2	2	0	7	0	0	0	1	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south24_all	80	12133	2990	1649	1190	896	683	573	505	342	345	223	412	276	172	208	373	122	88	77	72	156	82	96	119	36	34	34	24	85	26	21	59	9	10	14	17	12	14	19	9	6	11	14	7	9	3	1	4	4	4	1	1	1	4	5	2	0	6	0	1	0	3	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south24_active	80	9656	1373	570	402	296	248	268	252	153	228	52	344	175	75	148	332	78	41	16	17	138	69	76	113	19	20	15	5	76	11	6	54	3	2	4	12	3	8	16	8	4	6	14	1	9	1	1	3	2	3	1	0	0	1	3	2	0	6	0	0	0	3	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south25_all	80	12087	3046	1662	1169	883	686	566	458	361	342	229	401	308	160	197	325	132	85	70	78	177	87	94	124	38	36	33	23	105	24	21	56	11	12	13	20	14	12	22	12	5	12	15	7	6	3	2	5	2	4	2	1	0	3	3	1	1	6	2	1	0	5	2	2	0	0	0	0	0	0	0	1	0	0	0	0	0	21	3	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south25_active	80	9611	1384	552	397	297	229	266	222	168	227	56	340	195	71	123	279	85	40	15	17	159	70	71	116	18	20	15	5	96	9	6	54	4	3	3	16	2	6	21	10	4	6	14	2	5	1	2	4	0	3	2	0	0	1	2	1	1	6	1	0	0	5	2	2	0	0	0	0	0	0	0	1	0	0	0	0	0	21	3	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	12003	3043	1648	1169	896	694	601	438	382	328	225	402	301	161	174	312	136	83	72	69	177	76	105	109	39	35	35	29	98	20	20	78	9	12	9	19	14	10	30	15	5	8	17	6	20	4	3	4	4	3	2	2	0	3	3	0	1	5	2	0	1	4	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	21	3	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south26_active	80	9555	1395	535	396	310	231	262	219	166	216	54	334	188	80	110	262	98	39	16	14	159	55	78	99	18	18	17	6	93	7	4	74	2	5	4	15	2	3	29	11	4	6	16	2	19	3	2	3	2	1	2	1	0	1	2	0	1	4	1	0	1	4	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	21	3	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	11976	3053	1668	1140	873	702	587	454	369	354	225	409	295	155	194	292	142	84	71	69	160	85	88	99	41	35	32	24	81	18	20	66	10	13	13	26	11	8	29	14	4	5	19	4	19	5	2	5	4	3	3	1	0	2	1	0	1	1	3	0	4	3	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south27_active	80	9521	1393	568	382	309	219	260	213	147	224	55	329	191	76	118	249	100	41	14	15	144	65	60	87	18	16	17	6	76	8	2	59	3	5	7	22	0	3	25	10	3	3	16	1	18	3	1	3	2	1	3	1	0	1	1	0	1	0	1	0	4	3	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	12055	3022	1636	1168	844	719	609	474	374	350	255	449	271	159	193	267	137	94	68	68	172	92	83	94	36	35	27	26	74	20	15	76	8	14	18	15	7	7	31	12	7	6	11	3	21	4	4	3	4	4	5	1	1	3	1	0	3	2	1	1	4	1	4	5	0	0	1	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south28_active	80	9674	1364	537	378	280	210	283	222	152	210	63	352	185	83	109	225	95	40	14	15	162	74	61	78	12	12	12	8	68	11	0	66	2	4	9	12	2	2	26	7	6	5	8	1	20	2	3	1	2	2	3	1	1	1	1	0	2	1	0	1	4	1	3	5	0	0	1	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	11956	2995	1721	1187	805	711	610	486	356	347	237	414	269	165	198	271	148	93	65	65	132	93	75	83	31	39	30	26	57	21	13	64	11	16	24	11	5	8	28	5	12	6	12	4	8	2	6	2	1	4	4	2	1	3	0	0	2	5	1	2	3	1	1	5	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	9594	1358	566	365	270	209	279	219	139	192	76	323	181	86	111	226	98	43	16	12	121	76	55	67	10	16	13	7	52	12	2	55	5	5	11	9	2	3	20	3	9	5	9	1	7	0	4	0	0	2	2	2	1	1	0	0	1	5	0	1	3	1	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	11948	3002	1744	1189	804	697	628	486	374	326	236	420	260	159	198	292	173	90	66	56	158	86	80	107	31	36	31	28	51	21	14	53	8	18	23	8	7	6	24	8	11	4	6	6	8	2	6	5	2	3	4	2	1	3	3	3	2	5	1	2	6	2	1	12	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south30_active	80	9631	1335	557	368	251	223	290	220	161	181	78	324	176	90	113	242	118	36	18	10	143	68	60	89	10	18	19	8	44	10	3	43	4	5	9	7	3	2	12	6	8	4	4	2	7	0	4	1	0	2	2	1	1	1	2	3	1	5	0	1	6	2	0	12	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	12123	3099	1782	1251	862	643	574	494	360	374	217	396	233	166	183	301	105	82	73	64	164	136	57	105	40	28	38	18	81	18	16	53	12	14	8	15	12	12	14	13	7	10	19	7	24	5	3	4	5	4	4	1	0	1	0	0	3	1	3	3	2	0	1	3	0	1	2	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	9728	1417	600	445	296	219	280	228	181	242	58	318	137	89	124	256	65	27	22	15	145	113	39	92	17	6	16	3	74	8	9	50	2	3	3	8	3	6	8	12	3	7	18	5	22	4	0	0	2	2	3	1	0	0	0	0	1	0	0	2	2	0	0	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	12140	3060	1775	1262	878	681	584	508	376	368	227	359	236	157	175	311	116	84	75	70	144	107	66	89	35	24	36	21	102	24	18	47	10	11	9	7	7	8	25	7	8	19	18	4	20	5	6	4	4	4	2	1	1	1	0	0	1	1	2	1	1	0	1	5	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south32_active	80	9730	1367	605	464	293	220	285	230	164	234	62	280	149	89	114	272	75	23	25	22	129	83	45	77	14	10	14	3	96	10	8	43	1	5	6	3	2	4	18	6	3	17	18	3	20	4	1	0	2	2	2	0	0	0	0	0	0	0	0	1	1	0	1	5	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south33_all	80	12184	3083	1714	1273	879	685	577	494	373	357	238	362	239	149	153	332	132	79	79	70	161	98	76	101	38	30	31	22	97	19	22	49	12	9	7	9	7	7	20	3	9	22	11	4	4	7	5	4	2	4	3	1	2	2	0	0	0	1	1	1	1	0	1	4	0	0	2	2	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
