label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99
0.03	north13_all	80	11496	9079	2439	1745	1189	889	1111	623	482	474	407	308	372	505	216	267	136	190	88	84	87	70	59	63	66	51	41	37	30	31	46	22	18	15	22	20	35	8	19	9	13	6	5	15	5	6	5	4	6	4	1	9	8	1	2	4	1	0	5	1	0	1	0	3	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	7488	7642	715	738	277	256	776	198	121	234	221	160	264	437	126	219	33	154	26	22	50	24	16	22	26	18	14	18	11	18	32	13	4	7	17	14	26	2	16	4	8	6	2	12	1	3	0	2	6	3	0	8	7	1	2	0	0	0	4	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	12250	9899	2438	1762	1222	865	1135	625	483	481	398	307	395	550	208	267	150	186	92	89	103	78	63	64	57	45	43	40	35	29	39	20	21	13	24	20	46	12	24	7	17	10	6	12	4	11	8	4	8	4	2	7	11	5	2	4	0	0	4	0	1	2	1	3	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	8348	8516	637	772	327	240	816	211	119	249	208	172	292	495	126	218	38	149	31	24	69	28	18	20	25	14	14	20	12	21	30	10	7	10	19	12	37	4	19	4	9	9	2	10	0	7	4	2	8	3	0	5	10	5	2	0	0	0	4	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	12949	10951	2423	1834	1248	922	1149	635	472	514	406	352	476	563	220	324	140	212	99	96	114	79	59	53	49	43	43	39	28	39	47	15	17	18	28	22	47	15	20	9	14	16	4	11	2	10	10	3	8	4	3	3	10	5	2	3	0	0	3	0	1	2	1	3	0	0	0	0	1	0	1	0	5	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	9155	9583	596	849	362	227	835	239	117	263	218	203	375	514	136	274	38	167	28	24	81	32	17	19	23	16	16	18	10	28	40	8	8	14	23	15	38	6	16	2	8	14	0	10	0	6	7	1	7	3	1	1	9	5	2	0	0	0	3	0	0	1	0	1	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	13236	11444	2476	1869	1253	967	1174	617	499	509	401	372	456	589	237	313	130	207	96	103	115	82	65	65	53	48	43	49	25	35	36	20	19	16	20	19	40	15	24	7	12	17	4	8	2	11	8	3	6	5	3	2	7	8	1	3	0	0	4	2	2	1	1	2	0	0	0	2	1	0	3	0	8	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	9508	10104	600	874	361	226	856	246	119	278	210	222	357	537	149	259	37	153	26	32	80	32	18	26	27	20	18	25	7	25	32	9	7	14	18	13	35	6	20	1	7	14	1	7	0	6	7	1	4	4	1	1	6	7	1	0	0	0	4	0	1	0	0	1	0	0	0	2	0	0	2	0	7	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	13388	11565	2446	1851	1207	1000	1199	612	512	526	401	364	479	572	262	331	131	235	85	106	115	89	63	78	53	49	40	46	21	40	38	27	20	19	26	20	28	13	21	9	12	21	3	6	1	8	13	4	7	14	4	1	6	4	3	3	0	1	5	2	2	1	1	0	0	0	3	2	1	0	3	0	8	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	9583	10261	570	874	343	236	862	234	126	284	213	205	363	512	165	283	32	181	24	39	78	33	18	36	25	25	19	24	6	26	34	10	7	14	22	15	23	5	20	1	8	18	1	4	0	5	11	2	5	13	1	1	4	3	2	3	0	0	5	0	1	1	1	0	0	0	2	2	0	0	2	0	7	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	13158	11433	2429	1812	1172	960	1291	616	519	487	398	371	466	586	268	355	144	237	89	104	117	86	56	79	56	44	43	44	26	47	38	28	17	22	35	23	26	9	21	10	9	11	3	7	1	6	7	4	5	13	1	0	5	5	2	3	1	2	5	3	1	1	1	0	0	0	5	2	0	0	3	0	3	0	3	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	9489	10149	552	833	330	238	941	232	131	260	216	208	349	517	175	307	27	185	34	44	80	32	11	35	25	18	18	23	11	30	32	10	5	14	30	21	19	2	18	1	6	7	1	5	0	3	5	2	3	13	0	0	3	3	1	3	0	1	5	0	1	1	1	0	0	0	4	2	0	0	3	0	2	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	13204	11294	2423	1843	1177	970	1250	626	503	471	423	374	461	575	254	355	139	225	84	98	114	86	58	74	55	37	36	44	36	46	33	30	15	25	37	28	27	5	16	12	12	10	5	13	1	6	10	4	5	12	2	0	3	4	2	3	1	3	2	2	0	1	3	0	0	0	6	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north19_active	80	9451	10019	539	882	342	237	924	229	129	252	227	198	349	503	161	293	25	183	30	35	75	30	12	30	23	15	14	20	14	31	25	12	8	14	29	25	21	1	12	1	7	6	3	9	0	3	8	2	3	12	0	0	2	2	1	3	0	2	2	1	0	1	2	0	0	0	4	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	13137	11246	2397	1854	1150	975	1206	614	494	449	424	381	445	590	244	348	139	224	92	97	128	74	58	58	58	33	38	33	34	46	32	22	15	27	28	31	17	10	21	15	9	7	7	15	5	4	9	2	6	5	1	1	3	4	0	1	2	3	3	2	0	1	3	1	0	0	5	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
0.03	north20_active	80	9434	9950	541	889	331	234	889	218	127	240	219	212	342	522	158	285	31	180	33	37	92	25	15	17	24	11	12	16	15	35	26	6	10	13	22	25	14	5	17	1	4	3	3	12	1	3	8	2	4	5	0	1	2	3	0	1	0	2	3	1	0	1	1	1	0	0	4	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	10766	7658	2404	1702	1255	906	984	574	481	436	369	323	337	401	214	247	120	175	90	73	83	80	59	52	53	53	36	29	38	24	33	21	24	22	21	17	21	15	5	8	7	6	14	10	8	5	17	3	4	0	1	2	2	7	1	1	2	3	1	1	3	2	2	3	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	6350	6014	758	595	343	272	609	157	128	176	170	150	226	321	97	189	38	115	32	22	46	27	21	12	19	20	10	13	11	16	19	11	6	10	19	15	18	3	5	3	5	3	1	6	2	0	9	0	4	0	0	0	0	6	0	0	1	1	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	10124	6833	2421	1646	1263	884	919	571	474	438	356	313	315	364	206	198	126	177	83	84	88	75	52	53	63	60	36	27	32	25	26	25	20	20	18	22	23	15	8	6	6	6	13	7	7	4	13	7	7	0	0	1	1	3	2	1	3	3	1	0	3	0	0	3	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	5690	5127	818	570	358	293	524	149	114	173	144	143	195	274	82	136	40	111	23	20	40	24	13	12	20	23	8	13	8	17	16	16	4	7	16	17	19	2	7	1	4	3	2	2	3	1	7	4	5	0	0	0	1	1	1	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	10440	7505	2425	1658	1270	889	984	543	485	458	367	291	355	399	217	205	130	187	87	85	93	75	54	57	62	60	46	34	28	31	33	23	20	18	21	24	23	13	11	4	9	6	14	8	6	3	9	8	9	0	1	0	4	8	3	1	3	3	0	1	2	0	0	0	1	0	0	4	0	3	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	6201	5832	802	591	380	274	601	144	128	194	157	141	227	313	96	144	37	120	30	22	46	33	15	11	18	22	13	18	5	18	21	13	7	5	19	17	19	4	9	1	6	4	4	3	2	1	6	6	7	0	0	0	4	7	3	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	11466	8843	2413	1728	1241	900	1073	601	488	460	374	307	402	452	201	241	130	177	96	80	101	72	61	67	60	60	50	39	28	43	38	21	20	14	24	16	27	12	24	1	8	6	11	7	5	1	5	10	9	1	3	13	10	10	4	1	3	3	1	1	2	0	0	0	1	0	1	5	0	3	1	0	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	7468	7281	730	678	377	253	700	191	129	214	180	148	274	367	107	178	31	115	35	17	55	33	10	19	25	21	17	23	8	26	26	16	6	6	20	9	23	4	21	0	5	3	5	2	2	1	4	8	6	1	0	13	10	9	3	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	12307	9867	2473	1777	1243	934	1157	639	488	477	366	350	430	576	210	272	128	222	107	81	102	65	66	63	54	53	49	46	25	53	43	16	22	18	29	18	29	12	35	3	10	4	9	7	6	2	10	13	5	2	7	13	10	9	4	2	5	2	1	2	0	0	0	0	1	0	2	5	0	2	1	0	1	0	0	0	0	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south25_active	80	8586	8455	652	782	378	220	800	213	131	240	192	185	317	488	135	198	29	156	41	17	67	27	16	23	23	19	18	25	8	34	31	10	7	10	26	13	23	7	31	1	5	1	5	3	3	1	10	11	4	2	2	13	10	8	2	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south26_all	80	13098	10913	2426	1851	1219	956	1198	662	504	494	370	364	473	628	243	338	131	241	125	88	103	61	64	64	54	52	47	46	25	55	45	19	18	15	50	18	30	11	48	6	10	3	7	8	4	3	9	8	2	2	6	15	6	9	3	1	3	4	2	2	2	0	1	0	1	1	2	1	0	2	1	0	1	0	0	0	1	1	1	0	0	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south26_active	80	9495	9569	561	871	362	214	883	239	135	273	220	203	364	547	162	263	30	185	42	20	73	19	18	25	29	19	17	25	9	36	34	10	5	9	44	13	26	7	43	2	4	1	4	5	3	2	8	7	1	2	2	14	6	9	1	0	1	2	1	0	2	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south27_all	80	12972	11283	2501	1872	1252	955	1199	656	509	494	394	373	467	674	238	345	133	243	119	104	93	68	53	63	55	55	43	53	24	52	38	21	15	17	54	22	22	9	39	8	10	6	4	6	5	5	14	8	1	7	9	2	4	4	3	1	4	2	1	2	3	0	1	0	1	1	2	1	0	0	1	0	0	0	0	0	1	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south27_active	80	9313	9903	579	911	366	206	890	237	140	281	244	204	369	600	156	279	30	192	38	25	73	21	18	25	27	24	16	32	10	36	29	12	5	11	49	12	19	5	34	2	4	5	1	4	2	4	11	7	1	7	4	1	1	4	0	0	2	1	0	0	3	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south28_all	80	13241	11123	2501	1847	1276	932	1276	618	498	478	396	343	455	674	249	329	138	244	109	101	96	70	49	47	53	57	43	42	26	45	36	21	20	19	53	22	26	7	34	11	6	10	6	7	5	6	9	6	1	6	7	2	4	2	1	0	1	2	7	2	3	0	2	0	2	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south28_active	80	9486	9758	589	906	396	203	961	220	130	276	241	198	351	613	161	277	30	206	33	30	73	27	17	16	30	27	15	24	7	30	27	11	11	11	44	11	25	2	28	2	3	9	2	4	2	4	6	6	1	6	4	1	1	2	0	0	1	1	6	0	3	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south29_all	80	13310	10876	2470	1855	1298	953	1259	609	507	457	395	335	470	588	247	334	143	256	98	94	119	73	56	49	62	46	37	39	28	42	34	18	19	20	41	26	22	3	32	10	10	12	4	4	7	6	9	5	3	10	4	1	4	2	2	1	2	1	8	2	2	0	1	5	2	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	9490	9504	571	892	406	196	944	208	141	256	241	190	369	531	163	288	24	214	31	33	89	27	17	17	34	20	12	23	8	28	25	10	10	11	34	13	21	1	29	2	3	9	2	2	4	4	7	5	3	10	2	0	1	2	1	0	2	0	6	0	2	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	13301	10813	2495	1872	1321	961	1293	609	516	457	389	333	469	600	260	339	142	250	88	91	141	63	61	47	61	40	31	41	34	30	40	16	23	17	39	27	26	4	24	9	16	14	4	8	6	4	5	6	5	11	1	1	0	2	1	6	1	2	7	2	2	0	1	5	2	15	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	9548	9449	598	894	425	208	964	211	153	239	227	200	368	531	175	289	29	201	32	35	99	20	17	21	29	18	8	23	12	18	32	7	13	8	33	21	24	0	20	2	5	11	2	6	4	2	3	5	4	10	0	1	0	2	1	5	1	2	6	0	2	0	0	5	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
