label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75
0.03	north17_all	80	5645	1934	1040	826	584	435	624	268	221	170	243	187	101	107	69	50	54	52	78	64	26	36	30	26	12	38	24	11	8	8	6	9	3	6	8	5	2	4	2	0	0	5	5	2	1	3	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	3147	925	460	401	313	232	381	138	124	84	137	108	52	54	33	28	25	22	56	42	13	21	16	16	5	29	16	7	2	4	3	7	2	4	5	2	2	2	2	0	0	4	3	1	0	3	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	5673	1924	1001	858	587	434	657	267	215	152	236	183	100	96	74	53	60	46	60	62	25	40	36	28	14	39	34	15	6	12	4	12	2	7	8	6	2	4	3	1	1	6	10	2	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	3147	935	456	424	294	230	408	143	123	72	124	107	54	52	37	30	27	19	33	37	14	24	20	18	3	31	28	9	2	6	3	10	1	4	4	2	2	2	3	1	1	4	3	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	5574	1950	1054	845	582	429	649	281	225	152	243	156	97	85	83	53	56	36	58	54	20	39	25	34	13	41	35	11	15	9	4	10	0	5	5	5	1	2	3	2	2	8	7	1	1	1	0	2	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north19_active	80	3027	972	459	405	267	224	392	146	132	70	133	90	48	44	39	28	25	11	34	31	6	23	12	23	3	34	27	6	4	5	3	7	0	2	3	2	1	2	2	1	2	5	0	0	0	1	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	5303	1907	1043	877	567	460	659	254	212	149	220	136	100	84	82	44	51	35	49	58	16	39	22	31	17	34	31	13	18	13	4	10	2	6	5	3	0	1	3	4	2	5	6	0	1	0	0	2	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north20_active	80	2848	965	452	435	270	226	400	122	122	68	131	78	50	42	42	22	22	12	28	34	8	19	11	15	8	29	20	5	10	5	3	6	1	2	1	2	0	0	1	3	2	2	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	9615	2044	3566	791	684	461	337	250	713	240	263	92	180	119	68	127	47	89	44	34	28	52	19	22	10	19	19	15	20	12	9	24	5	4	3	3	2	4	1	4	4	3	2	4	3	1	0	1	2	0	0	1	0	0	0	0	0	0	0	2	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0
0.03	south21_active	80	6148	1027	2416	391	366	225	171	110	444	141	171	50	128	79	33	71	22	58	20	13	10	39	10	14	5	12	7	8	15	7	3	19	2	1	1	2	1	3	1	3	2	3	1	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	9538	1979	3482	800	687	441	352	256	662	250	258	99	191	121	71	100	57	84	46	37	32	49	20	23	6	16	16	13	21	15	11	19	7	6	3	2	1	6	2	3	4	1	2	3	3	0	0	1	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	6125	972	2412	395	361	225	170	134	418	145	173	57	147	81	38	58	25	56	20	15	11	34	8	15	2	9	8	6	15	9	4	16	4	3	1	0	1	5	2	3	1	1	1	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	9497	1992	3570	789	629	461	351	282	739	247	297	95	182	126	75	118	55	79	49	46	32	47	22	20	7	12	12	11	12	13	11	9	7	7	3	2	2	4	2	0	3	0	3	3	3	0	0	1	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	6068	938	2405	385	328	246	176	151	486	144	195	52	137	86	37	68	21	53	23	20	13	25	11	15	3	6	8	5	8	10	3	7	5	3	1	1	2	3	2	0	0	0	2	0	1	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	9428	1926	3505	763	651	461	362	306	692	266	317	90	173	114	76	112	52	71	38	44	31	49	27	15	9	11	11	9	10	16	7	10	7	6	5	5	2	4	2	0	2	1	2	3	2	0	0	0	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0
0.03	south24_active	80	6014	919	2360	373	350	246	180	154	482	149	192	46	131	77	37	70	22	43	17	18	15	27	14	10	4	5	8	7	7	12	2	7	3	3	2	2	2	3	2	0	0	1	2	0	1	0	0	0	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	9325	1948	3600	752	610	494	356	287	748	263	311	89	166	115	76	121	49	73	42	42	23	43	29	14	13	16	7	7	11	16	6	8	8	5	5	4	3	3	2	0	1	3	2	3	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0
0.03	south25_active	80	5853	946	2378	374	324	262	173	139	538	140	189	43	125	76	36	79	22	45	24	16	12	20	17	9	7	12	4	5	3	14	2	6	4	3	2	2	3	2	2	0	0	3	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	9351	1994	3573	736	643	481	332	284	711	255	291	97	161	105	65	107	51	60	40	33	23	46	23	21	17	21	6	7	18	11	11	6	10	5	4	3	2	1	4	0	1	3	0	2	1	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	1	0	0	0	1	0	0	0
0.03	south26_active	80	5907	984	2385	351	337	259	154	132	504	136	170	43	118	63	32	67	25	33	25	10	12	21	12	14	9	15	2	4	10	9	4	3	3	2	2	1	2	1	3	0	0	3	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south27_all	80	9256	2018	3556	749	630	496	336	256	711	230	289	108	165	111	66	98	52	81	37	32	27	38	24	20	15	24	8	8	20	7	11	7	9	4	2	2	3	2	3	0	2	3	0	3	1	2	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0
0.03	south27_active	80	5789	1005	2404	357	323	279	149	121	509	110	167	48	115	67	34	58	26	51	23	9	11	16	13	14	10	19	3	4	13	5	4	4	3	2	1	1	3	2	2	0	1	2	0	3	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south28_all	80	9442	2062	3564	765	636	485	317	259	650	207	290	102	176	115	68	83	53	73	32	39	25	41	26	30	14	32	10	7	23	9	12	8	5	6	0	5	2	2	3	1	2	1	0	2	1	4	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
0.03	south28_active	80	5897	1025	2399	350	326	265	148	133	452	97	179	46	118	66	38	44	23	49	20	16	14	19	11	21	9	23	2	3	15	7	4	3	2	1	0	1	2	2	1	1	1	0	0	2	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south29_all	80	9589	2032	3453	769	609	492	306	262	667	218	261	103	155	116	73	90	57	79	35	35	27	37	28	25	9	29	11	9	19	9	14	14	3	3	3	6	2	1	1	11	2	1	2	1	1	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south29_active	80	6059	1026	2273	354	312	263	144	130	431	110	162	45	100	66	33	58	28	54	20	17	15	24	13	17	5	23	3	4	14	6	4	4	0	0	0	2	2	1	0	10	2	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	9594	2023	3426	778	608	485	306	264	572	249	240	99	153	128	79	100	53	84	36	35	23	54	23	25	7	24	12	6	19	10	7	13	3	5	3	10	2	1	2	15	2	1	2	4	0	3	5	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	6092	1026	2249	378	294	250	138	140	355	141	144	36	96	76	34	60	22	55	16	16	13	37	10	18	3	15	4	4	14	6	2	2	3	0	0	5	1	1	0	10	2	0	1	4	0	0	5	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	9699	1928	3748	762	655	478	329	281	667	227	318	104	174	128	72	111	39	85	34	39	21	45	15	23	15	24	15	13	21	11	14	15	3	2	1	1	2	2	1	7	1	2	3	7	1	0	0	1	1	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	6139	968	2488	392	345	258	169	129	439	146	231	46	98	72	41	73	16	53	18	19	7	28	8	9	8	12	5	10	14	8	12	8	3	0	1	1	1	1	0	5	1	2	3	6	0	0	0	1	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	9670	1958	3617	736	646	485	304	264	631	222	302	107	164	120	71	116	46	80	29	44	27	36	18	22	14	29	15	16	20	7	9	10	3	3	8	1	0	2	3	6	2	2	3	3	2	0	0	0	1	0	0	0	1	0	2	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	6131	974	2384	368	345	248	155	129	404	142	209	48	84	64	36	71	20	51	16	21	13	20	10	11	6	14	3	12	15	5	8	6	2	1	8	1	0	1	2	4	1	1	3	2	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	9681	1935	3486	756	666	501	316	260	619	228	298	106	160	111	70	113	45	81	23	43	24	41	22	23	14	25	18	16	17	6	10	7	5	6	9	3	1	2	4	7	1	4	4	3	3	1	0	0	1	0	0	0	1	0	1	0	3	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	6193	958	2309	372	343	259	158	116	407	139	203	46	86	59	33	71	22	53	17	22	12	24	14	13	8	11	3	13	15	3	10	4	3	2	8	2	1	1	4	6	0	2	3	2	1	1	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	9617	1980	3327	786	645	492	337	254	592	213	301	106	168	96	61	120	48	96	34	39	26	39	25	29	12	19	16	14	15	6	8	5	5	9	9	2	1	2	5	6	1	3	4	2	4	2	0	0	0	0	0	0	2	0	1	0	2	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0
0.03	south34_active	80	6120	973	2134	378	342	257	170	126	392	115	191	49	100	46	32	74	24	56	20	20	13	21	15	16	5	10	3	11	13	3	7	4	2	3	8	1	1	0	5	6	0	1	3	2	1	1	0	0	0	0	0	0	1	0	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	9583	1976	3384	774	643	505	364	263	610	229	305	107	173	100	66	129	41	116	40	31	26	46	24	23	10	13	14	10	19	5	12	7	5	7	8	2	3	1	5	3	1	6	1	0	2	2	0	0	0	0	1	0	2	0	0	0	1	0	0	0	1	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0
0.03	south35_active	80	6129	984	2201	356	330	268	178	123	422	126	197	48	106	55	39	84	24	68	24	15	13	26	15	13	4	7	2	7	12	2	9	5	1	2	7	1	2	0	5	3	0	5	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	9432	1950	3556	758	625	522	360	261	595	250	276	101	191	109	72	102	45	102	54	21	23	45	20	20	14	15	8	9	27	5	12	8	5	4	4	2	5	5	2	2	0	4	0	6	1	2	0	0	1	0	1	1	1	0	1	0	1	0	0	0	1	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0
0.03	south36_active	80	6052	986	2295	350	316	280	171	126	421	135	171	44	124	61	45	66	25	56	27	6	10	19	12	11	7	10	2	5	16	3	9	5	2	1	3	2	1	2	2	2	0	4	0	6	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	9410	1920	3610	772	640	481	337	286	598	227	279	101	178	107	72	93	42	81	54	21	23	40	24	16	11	18	8	10	28	3	14	11	7	3	4	1	6	4	2	3	1	4	1	6	0	3	0	0	1	0	1	3	1	0	1	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0
0.03	south37_active	80	5967	964	2420	365	337	249	157	141	424	127	168	45	120	61	41	58	24	46	26	6	11	17	17	9	5	14	3	4	18	1	11	7	4	0	3	1	2	2	1	2	1	4	0	6	0	1	0	0	0	0	0	2	1	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0
0.03	south38_all	80	9492	1980	3573	791	688	485	313	286	635	232	245	101	171	118	77	86	44	62	52	26	20	43	24	14	15	17	5	10	27	6	8	23	7	0	4	1	4	8	1	3	1	4	1	6	1	2	0	0	2	0	0	3	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1
0.03	south38_active	80	6065	985	2429	387	354	251	135	149	444	127	145	40	118	68	40	51	22	31	27	13	12	19	16	9	7	13	3	4	16	3	6	18	6	0	3	1	1	6	0	2	1	3	0	6	0	1	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
0.03	south39_all	80	9682	2001	3581	791	717	486	300	277	669	248	274	106	156	112	72	95	37	58	47	31	27	36	30	11	14	19	10	15	28	6	7	24	8	1	3	1	3	5	2	1	1	1	1	1	1	1	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1
0.03	south39_active	80	6241	978	2411	401	373	253	140	154	443	143	160	47	108	59	34	57	19	30	25	16	17	20	20	6	8	14	3	6	20	3	4	17	7	0	2	1	1	5	1	0	1	0	0	1	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south40_all	80	9720	2001	3451	783	702	480	299	261	680	256	273	112	174	118	68	100	39	59	46	34	24	45	25	16	15	15	12	15	23	6	17	25	9	2	3	2	2	4	4	5	0	1	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
