label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42
0.03	north12_all	80	111	53	33	14	14	12	16	10	39	9	16	17	9	8	3	0	0	5	0	1	0	4	2	1	1	0	0	1	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north12_active	80	52	25	16	5	6	5	8	9	31	2	14	15	3	5	1	0	0	3	0	1	0	3	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	116	52	42	18	15	12	13	15	16	7	7	14	7	7	3	0	1	3	1	0	1	4	3	0	1	0	0	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	58	18	29	11	8	5	6	11	8	1	6	9	4	4	1	0	0	3	1	0	0	3	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	110	49	51	22	16	7	10	21	16	4	9	14	5	4	3	1	1	4	2	0	1	1	3	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	58	18	35	12	8	3	4	15	6	1	6	9	2	3	2	0	0	4	1	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	103	48	45	23	16	8	7	16	34	2	9	4	5	6	2	1	1	1	3	1	1	1	3	3	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	59	15	33	12	7	4	3	10	22	1	5	1	3	6	2	0	0	1	1	1	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	106	42	42	26	11	11	6	13	50	2	20	5	5	6	2	1	0	3	3	1	0	1	1	3	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	56	15	28	11	5	4	3	8	40	0	14	4	5	5	2	0	0	2	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	106	47	35	29	11	12	6	10	57	4	23	19	4	7	6	0	0	4	3	1	0	1	1	3	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	56	15	19	11	6	4	3	6	47	0	18	15	4	4	6	0	0	3	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	112	54	32	28	13	16	9	5	50	5	26	20	6	3	7	0	0	6	1	0	0	0	0	0	0	0	2	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0
0.03	north18_active	80	50	18	18	15	8	4	4	4	42	2	16	16	4	0	5	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	120	48	34	29	14	16	12	14	36	8	22	17	4	3	9	1	0	5	0	0	0	0	0	1	1	0	1	0	0	0	0	2	0	2	0	1	0	0	0	0	0	0	0
0.03	north19_active	80	59	14	17	18	7	4	6	7	19	3	13	13	1	0	4	1	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	111	46	30	24	14	18	12	14	39	7	17	11	9	1	10	2	4	4	2	0	0	4	0	2	1	0	1	0	0	0	0	1	0	2	0	1	0	0	0	0	0	0	0
0.03	north20_active	80	56	19	17	16	6	5	6	8	23	3	8	5	5	0	3	2	3	2	2	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	120	64	37	33	18	9	8	11	9	9	15	3	12	2	1	0	1	2	1	0	1	3	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	53	32	24	22	8	3	6	5	5	5	12	1	11	0	1	0	1	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	122	54	21	24	17	7	10	10	9	9	12	3	10	6	3	0	1	2	1	0	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	60	30	9	19	8	1	6	4	6	5	10	1	9	4	3	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	116	56	28	22	18	7	10	12	5	6	8	3	11	6	2	0	1	2	1	2	1	0	0	1	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	54	38	12	17	7	0	6	5	3	3	7	1	9	4	2	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	116	52	35	28	18	8	11	9	4	6	11	2	7	5	3	1	1	0	1	2	1	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	1	0	0	0	0
0.03	south24_active	80	56	35	14	21	6	3	4	5	2	3	10	1	5	4	3	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
0.03	south25_all	80	127	68	36	25	10	13	9	6	6	4	13	3	8	1	1	1	1	0	1	2	1	0	0	3	1	0	0	1	1	0	0	0	2	0	0	0	0	0	1	0	0	0	0
0.03	south25_active	80	58	40	20	18	2	6	2	2	2	1	9	2	5	1	1	1	0	0	0	2	0	0	0	3	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
0.03	south26_all	80	122	71	37	29	11	12	7	7	5	7	16	4	10	2	1	1	2	1	0	0	3	0	0	3	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0
0.03	south26_active	80	58	38	19	20	2	7	0	3	1	1	10	3	9	2	1	1	0	1	0	0	3	0	0	3	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0
0.03	south27_all	80	130	77	30	32	11	13	8	8	3	11	15	6	8	3	1	0	2	2	0	0	3	0	0	3	1	0	0	1	2	0	0	0	0	0	2	0	0	0	1	1	0	1	0
0.03	south27_active	80	63	46	20	19	4	8	2	3	1	4	9	3	7	3	0	0	1	1	0	0	3	0	0	3	0	0	0	1	1	0	0	0	0	0	2	0	0	0	1	1	0	1	0
0.03	south28_all	80	131	83	27	34	12	7	8	8	5	10	13	7	9	4	1	0	5	2	0	2	4	0	1	3	1	0	0	1	2	0	0	0	0	0	2	0	0	0	0	1	0	1	0
0.03	south28_active	80	59	47	18	15	4	4	2	3	2	5	7	3	9	3	0	0	3	1	0	2	3	0	1	3	0	0	0	1	1	0	0	0	0	0	2	0	0	0	0	1	0	1	0
0.03	south29_all	80	141	81	33	33	11	10	6	9	4	11	8	5	11	2	1	0	4	3	1	2	2	0	1	1	0	1	0	1	1	0	0	0	0	0	2	0	0	0	0	1	0	0	0
0.03	south29_active	80	58	48	17	14	5	6	2	3	1	9	6	1	11	1	0	0	3	2	0	2	1	0	1	1	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0
0.03	south30_all	80	140	79	38	31	13	10	6	11	7	14	11	2	9	5	0	0	3	1	1	2	1	1	1	1	0	1	0	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south30_active	80	59	47	18	13	5	6	2	1	3	12	10	0	8	4	0	0	2	1	0	2	0	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	108	66	47	26	22	16	15	7	8	10	11	7	13	4	3	1	2	5	2	1	3	0	1	3	2	1	1	0	0	0	0	0	1	10	0	0	2	0	0	0	1	0	0
0.03	south31_active	80	55	35	23	16	11	8	6	1	4	5	7	3	10	3	0	0	1	4	1	0	2	0	0	2	0	1	0	0	0	0	0	0	1	8	0	0	0	0	0	0	1	0	0
0.03	south32_all	80	107	63	39	24	22	16	12	8	6	9	13	5	13	6	4	0	1	6	2	2	2	0	2	6	2	1	1	0	0	0	0	0	1	2	0	0	1	0	0	0	1	0	0
0.03	south32_active	80	57	33	23	11	12	9	6	3	3	6	6	3	9	5	0	0	1	5	1	1	1	0	0	5	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
0.03	south33_all	80	104	69	29	30	25	10	16	9	8	8	12	8	9	7	3	0	1	5	0	2	2	1	2	5	2	2	1	0	0	0	1	0	1	1	0	0	1	0	0	0	2	0	0
0.03	south33_active	80	54	34	16	16	14	4	8	5	6	4	7	2	5	6	0	0	0	5	0	1	0	1	0	5	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0
0.03	south34_all	80	119	58	20	34	21	10	13	8	11	10	8	7	4	6	3	0	1	2	1	2	2	1	3	4	1	1	1	0	0	0	1	0	1	1	1	0	0	0	0	0	1	0	0
0.03	south34_active	80	56	26	13	16	11	5	8	4	7	7	4	1	1	5	0	0	0	2	0	1	1	1	2	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
0.03	south35_all	80	116	46	24	29	17	12	12	7	10	8	8	7	6	3	2	0	1	2	2	3	3	2	3	5	0	1	0	1	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0
0.03	south35_active	80	52	18	14	12	9	6	6	2	5	5	7	1	4	3	0	0	0	2	0	1	1	2	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south36_all	80	118	50	37	27	11	11	7	13	9	10	7	7	9	2	3	1	1	2	2	2	2	2	2	5	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0
0.03	south36_active	80	54	25	18	9	6	6	4	5	4	7	6	0	6	2	0	0	0	1	0	1	1	2	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
0.03	south37_all	80	118	50	40	28	12	13	6	17	6	12	7	6	11	1	4	1	0	2	2	2	5	2	2	4	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
0.03	south37_active	80	59	25	20	9	4	7	2	5	3	6	6	3	7	1	1	0	0	1	0	1	4	2	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south38_all	80	126	52	43	25	14	13	11	18	9	14	5	7	8	5	3	2	0	2	1	1	4	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south38_active	80	60	29	19	11	5	5	4	7	6	8	4	4	5	1	1	0	0	0	0	1	4	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south39_all	80	124	63	39	32	15	13	11	12	13	18	26	17	9	7	3	1	2	1	1	1	5	1	2	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1
0.03	south39_active	80	60	37	20	17	5	6	4	3	7	12	14	14	6	3	1	0	0	0	1	1	4	1	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south40_all	80	118	72	33	32	14	14	15	7	13	13	25	13	11	7	0	2	2	1	2	3	1	0	2	2	0	0	1	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1
0.03	south40_active	80	53	42	17	17	5	6	6	3	7	7	12	12	8	3	0	0	0	0	1	2	0	0	0	2	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
