label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77
0.03	north6_all	80	4645	2427	1228	965	749	479	1378	1884	551	503	201	138	172	160	64	119	66	61	65	48	38	77	30	25	13	13	17	9	11	11	27	5	20	13	7	2	9	5	3	2	4	1	2	9	2	1	1	0	3	0	1	0	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north6_active	80	1673	1329	395	507	396	192	1251	1769	478	418	130	45	130	114	31	87	30	21	55	17	14	65	12	6	3	5	4	3	7	8	22	3	20	8	1	1	8	4	2	1	3	1	1	7	1	0	1	0	2	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	4587	2426	1221	929	750	516	1358	1837	589	530	215	136	176	162	73	119	66	56	82	49	35	101	27	27	12	12	15	14	16	10	29	8	8	11	8	2	11	7	3	1	4	0	4	7	0	2	0	0	3	0	1	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_active	80	1652	1385	396	487	377	206	1228	1736	511	449	134	51	139	116	28	88	27	25	71	18	13	90	9	6	2	4	3	2	7	8	25	4	8	5	2	0	9	5	2	1	2	0	4	6	0	0	0	0	2	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	4617	2366	1229	917	754	507	1359	1705	599	508	208	149	214	183	78	123	64	61	128	41	34	91	21	25	15	16	14	12	20	10	25	6	19	5	8	3	8	5	4	1	4	0	7	7	0	2	0	0	5	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north8_active	80	1695	1371	383	473	380	197	1243	1600	512	427	118	57	166	143	29	86	30	33	115	11	13	85	8	7	2	3	6	3	14	9	20	3	18	2	2	1	6	4	4	1	3	0	7	6	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north9_all	80	4671	2381	1244	941	727	509	1353	1684	655	480	209	153	213	202	87	116	68	57	139	33	30	109	20	26	17	17	8	15	21	9	22	13	23	8	7	6	11	6	7	3	4	1	8	3	0	2	0	0	3	0	0	1	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north9_active	80	1725	1361	396	484	367	202	1236	1585	558	393	121	54	161	160	33	78	37	32	124	12	11	105	7	5	4	5	6	4	14	8	19	11	21	4	3	2	7	4	7	1	3	0	8	3	0	0	0	0	3	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north10_all	80	4722	2434	1230	947	700	486	1401	1767	590	465	206	149	196	206	78	117	54	56	131	34	32	87	22	19	20	16	16	14	25	7	23	12	24	10	6	5	12	1	11	4	2	2	4	3	0	2	1	0	3	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north10_active	80	1729	1398	399	502	345	209	1292	1667	499	372	128	59	140	169	33	87	32	34	110	15	8	82	10	4	3	5	9	5	21	4	21	10	22	6	4	2	7	0	10	2	2	1	4	3	0	0	1	0	2	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north11_all	80	4496	2465	1293	917	701	500	1332	1749	615	510	157	144	199	150	79	103	83	49	97	51	22	132	34	21	17	19	18	16	20	15	40	7	33	16	7	1	7	4	6	3	9	3	2	7	1	3	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1
0.03	north11_active	80	1604	1370	460	477	378	206	1223	1652	512	409	87	48	149	118	30	68	41	12	85	21	8	124	15	6	2	4	7	3	15	10	36	2	30	13	3	0	6	2	5	1	9	0	2	7	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
0.03	north12_all	80	4462	2493	1293	895	705	491	1350	1655	606	490	164	131	194	150	85	115	73	51	94	43	22	124	29	22	12	19	15	18	21	5	32	6	27	17	12	1	19	9	5	3	11	3	0	8	2	2	0	1	2	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north12_active	80	1592	1409	453	456	383	208	1235	1570	501	398	95	44	143	115	31	76	33	13	81	17	10	115	12	5	1	4	7	3	18	4	29	3	26	13	6	0	16	7	5	1	10	0	0	8	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north13_all	80	4482	2528	1269	912	703	485	1346	1625	633	415	189	133	186	156	79	123	75	49	114	37	26	72	27	20	14	17	11	19	16	5	27	10	31	16	10	3	17	8	8	1	12	4	0	9	1	2	0	1	1	1	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north13_active	80	1576	1442	445	478	380	210	1240	1546	525	349	115	47	138	120	29	84	34	14	99	13	9	63	15	6	3	3	3	3	14	5	22	6	31	12	6	2	15	7	8	1	10	1	0	8	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north14_all	80	4490	2465	1286	959	695	481	1321	1705	670	422	196	130	181	152	73	115	66	57	130	28	31	70	27	20	17	8	12	20	18	7	32	7	23	17	9	3	22	7	5	0	3	2	0	9	1	3	0	1	1	0	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north14_active	80	1600	1397	429	503	363	207	1209	1623	560	357	126	45	131	118	26	88	28	21	117	10	10	59	17	4	4	2	5	4	15	5	28	5	21	14	5	2	20	6	5	0	1	1	0	7	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north15_all	80	4514	2464	1303	998	709	479	1341	1849	624	455	188	142	166	149	68	103	67	70	131	33	28	75	23	17	17	7	11	18	11	9	21	6	28	15	7	2	14	4	3	2	2	2	2	13	1	2	1	3	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north15_active	80	1589	1397	447	512	364	212	1232	1760	524	394	124	52	122	121	24	79	29	29	117	10	6	66	14	2	4	1	5	2	7	6	15	4	26	14	3	2	14	3	3	2	0	1	2	10	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north16_all	80	4540	2416	1289	1023	714	475	1260	1753	535	485	194	142	175	181	65	99	65	68	149	33	30	87	24	19	20	9	15	14	11	8	21	5	16	14	6	1	14	6	1	4	5	2	2	10	0	1	1	4	0	1	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north16_active	80	1581	1314	429	527	364	197	1135	1660	446	425	123	62	126	155	17	75	29	30	130	9	3	75	14	3	6	2	7	1	7	5	15	4	14	12	1	1	13	4	1	3	3	1	2	8	0	0	1	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north17_all	80	4523	2452	1251	1021	747	483	1230	1628	525	495	184	140	180	183	67	96	72	69	123	39	32	97	26	20	20	10	18	11	12	7	23	4	31	16	7	1	21	5	1	5	4	0	2	8	0	1	2	5	3	1	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	1	0
0.03	north17_active	80	1553	1328	422	532	385	214	1125	1544	439	440	114	66	136	146	19	72	34	37	104	11	6	84	15	5	6	3	5	1	10	5	18	2	29	14	1	1	20	3	0	3	3	0	2	7	0	0	1	0	3	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	1	0
0.03	north18_all	80	4586	2472	1256	1042	771	483	1170	1673	494	442	185	138	184	178	74	102	65	55	124	37	35	98	26	19	19	12	17	13	16	6	12	8	38	18	7	1	17	7	3	5	4	1	3	4	0	0	1	2	3	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	1580	1335	433	551	404	202	1069	1576	403	374	113	60	148	135	17	73	33	28	108	9	7	88	17	5	6	3	3	2	14	3	8	5	36	16	2	1	16	4	0	2	4	0	2	4	0	0	0	0	3	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	4583	2568	1224	1011	713	482	1206	1600	492	449	184	128	177	167	84	97	57	45	100	37	34	88	22	16	20	18	15	11	15	10	16	8	50	18	6	1	21	9	3	4	3	3	2	7	0	3	1	1	3	1	3	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	1656	1423	449	520	375	192	1092	1483	408	378	105	40	149	122	22	69	26	26	87	16	8	81	14	4	4	1	4	3	12	6	11	6	48	16	1	1	20	8	0	1	2	0	1	5	0	0	0	0	3	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	4606	2559	1243	1066	713	454	1234	1636	510	463	191	129	202	172	93	90	54	51	75	44	33	104	20	20	23	16	12	12	11	9	13	9	40	9	6	0	12	7	5	4	3	4	5	4	1	3	0	0	3	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0
0.03	north20_active	80	1659	1453	451	554	387	170	1106	1529	425	380	112	40	165	128	31	61	27	27	66	22	8	98	12	4	4	1	6	5	7	5	10	6	37	8	2	0	10	6	1	1	1	0	4	2	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south21_all	80	4524	2433	1285	1003	726	536	1389	1639	534	447	226	112	203	180	75	106	44	48	82	43	37	115	39	17	22	16	17	15	14	9	26	11	32	6	5	2	8	13	1	4	2	3	0	3	0	0	2	1	1	0	0	2	3	1	0	1	0	3	0	7	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0
0.03	south21_active	80	1570	1315	443	555	375	260	1276	1551	445	362	122	36	168	145	25	75	15	15	70	14	10	111	23	5	7	5	4	6	9	3	25	9	30	4	2	0	8	8	1	0	2	0	0	1	0	0	1	0	1	0	0	1	3	1	0	1	0	3	0	7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	4603	2474	1279	1024	718	513	1441	1589	536	494	233	116	203	169	75	93	46	52	101	40	37	93	44	20	23	18	15	12	21	11	24	12	20	10	4	4	13	12	2	5	2	6	0	2	0	0	1	1	3	0	0	3	0	1	0	0	0	3	0	7	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south22_active	80	1639	1354	441	581	365	249	1320	1505	445	403	131	40	162	133	24	57	22	19	89	16	12	88	28	6	4	5	3	4	15	8	22	10	18	7	1	0	13	7	2	2	2	1	0	0	0	0	1	0	3	0	0	1	0	1	0	0	0	3	0	7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	4655	2538	1229	1043	688	499	1363	1580	535	495	243	132	218	183	82	105	61	45	139	39	36	91	38	24	24	16	13	18	21	13	26	12	16	11	1	5	17	9	2	4	2	3	0	3	0	1	0	1	3	0	0	2	1	0	0	0	0	3	0	7	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south23_active	80	1653	1423	410	589	353	244	1238	1498	446	405	141	47	171	144	25	67	30	17	123	10	14	86	23	5	3	4	4	6	16	8	23	9	13	9	0	1	15	5	2	2	2	1	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	3	0	7	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	4660	2555	1282	1037	666	496	1448	1723	524	494	215	136	187	175	81	106	65	60	148	41	33	82	31	25	20	14	15	20	19	10	40	10	19	12	3	5	17	4	1	5	1	4	2	3	1	1	1	1	5	0	0	5	2	0	0	0	0	2	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	1672	1423	416	581	356	227	1318	1640	438	405	133	52	144	140	27	72	35	25	132	13	14	74	16	3	3	4	6	6	14	8	36	8	17	10	0	1	14	2	1	2	1	2	2	0	0	0	0	0	3	0	0	3	2	0	0	0	0	2	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	4638	2605	1264	1023	681	492	1537	1829	518	431	206	129	203	176	87	107	70	64	147	41	32	101	27	19	22	15	12	18	18	6	24	9	30	10	4	4	15	1	1	4	2	2	3	5	2	1	1	2	4	0	0	3	2	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	1653	1466	392	555	364	214	1416	1740	428	355	121	46	150	139	29	81	34	30	130	15	14	93	16	0	5	4	6	4	13	3	20	7	29	7	2	1	11	0	1	2	2	1	2	3	0	0	0	0	2	0	0	3	2	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	4601	2547	1273	973	704	502	1612	1804	520	480	197	128	167	148	87	100	66	63	121	35	33	94	27	18	18	14	15	19	27	7	25	6	30	9	5	6	15	1	0	4	4	1	3	4	2	0	4	2	4	1	0	3	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	1650	1452	429	513	386	220	1484	1718	436	407	110	48	122	116	32	80	27	34	105	13	16	86	15	1	6	4	7	3	22	4	22	2	28	6	3	1	12	0	0	0	4	1	2	3	0	0	2	0	2	0	0	3	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	4504	2546	1261	973	744	482	1549	1623	577	465	197	118	198	153	93	89	56	64	107	39	34	96	31	19	19	13	14	17	28	8	18	10	20	6	8	9	8	0	0	4	5	0	2	6	3	0	4	1	3	1	0	7	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south27_active	80	1622	1461	422	509	391	209	1418	1532	472	394	117	48	147	112	40	68	22	32	86	16	15	91	18	2	6	3	7	0	23	4	14	4	17	4	6	3	4	0	0	0	5	0	1	6	0	0	2	0	3	0	0	7	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south28_all	80	4449	2463	1253	958	742	495	1443	1321	583	486	184	114	171	168	78	95	50	55	98	38	35	77	31	20	22	14	16	14	29	12	18	8	15	8	8	9	8	0	1	3	6	0	0	3	1	1	3	0	2	1	0	7	1	1	1	1	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south28_active	80	1575	1412	421	493	376	212	1300	1235	461	410	109	44	125	124	33	70	19	25	76	16	12	72	15	5	4	2	9	1	25	4	14	2	12	7	7	4	6	0	0	1	5	0	0	3	0	0	2	0	1	0	0	7	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south29_all	80	4405	2356	1259	922	698	463	1168	1104	544	455	168	122	172	144	74	87	44	57	87	45	33	53	30	21	17	16	19	10	19	10	14	9	19	10	5	10	7	1	1	4	6	1	0	4	1	1	2	1	2	0	0	11	1	0	1	0	0	1	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south29_active	80	1441	1260	375	466	348	191	1018	1008	415	367	100	42	117	107	26	54	21	17	64	18	10	50	15	5	1	2	10	1	15	3	11	4	16	9	4	4	4	0	0	2	4	1	0	3	0	0	2	0	1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south30_all	80	4454	2255	1249	909	681	473	970	971	456	416	163	117	147	143	79	89	38	53	72	39	32	57	23	21	18	16	17	10	17	12	8	8	23	10	4	7	7	2	6	3	3	2	1	1	0	1	4	1	2	0	0	9	1	0	1	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	1392	1133	347	439	316	186	797	870	329	334	82	38	93	107	27	56	17	15	53	14	8	51	8	7	2	2	8	2	13	4	7	5	20	9	3	3	4	1	5	2	1	1	1	0	0	0	4	0	1	0	0	9	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	4593	2505	1270	1037	749	492	1379	1760	564	448	213	124	190	172	82	127	82	40	116	27	38	92	24	27	13	14	19	11	34	13	26	11	35	17	7	6	12	1	9	0	1	2	2	3	6	0	4	1	2	0	1	6	0	3	1	2	1	1	0	2	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south31_active	80	1664	1374	452	558	371	220	1267	1660	472	382	127	40	152	124	26	97	38	15	105	4	13	81	14	7	2	2	7	0	33	8	25	5	35	11	4	1	11	1	6	0	0	0	2	3	3	0	3	0	2	0	1	6	0	1	0	2	1	1	0	2	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south32_all	80	4628	2483	1272	1004	727	508	1329	1727	544	485	202	133	202	156	77	126	83	43	120	33	33	106	29	25	16	18	21	11	35	16	23	10	31	12	5	6	20	2	12	2	1	1	2	3	2	0	2	1	2	0	1	3	0	1	1	2	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
0.03	south32_active	80	1671	1365	469	567	346	235	1213	1633	457	413	117	47	158	117	26	93	45	15	109	3	12	92	13	4	3	2	9	2	33	11	21	5	29	8	3	2	19	2	9	0	0	0	2	3	1	0	1	0	2	0	1	3	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south33_all	80	4633	2481	1305	982	727	505	1265	1881	489	490	206	133	200	148	73	108	70	45	119	39	33	100	29	24	16	13	20	11	29	11	23	8	18	12	5	5	21	4	12	4	1	1	4	4	1	0	3	1	2	2	1	3	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
0.03	south33_active	80	1702	1375	469	546	375	233	1140	1805	404	415	127	43	159	113	26	78	35	14	109	7	13	86	14	7	4	3	7	2	26	8	21	5	15	8	3	2	18	2	11	1	0	0	4	4	0	0	1	0	2	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south34_all	80	4667	2420	1329	979	674	467	1299	1887	501	470	188	148	196	162	68	112	60	54	117	49	29	77	34	26	13	17	17	13	17	13	7	9	15	7	6	4	21	5	9	5	3	2	7	7	2	0	2	0	2	3	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
0.03	south34_active	80	1730	1333	471	536	339	210	1169	1811	422	398	113	53	145	128	27	84	28	16	107	11	12	67	18	7	4	4	4	3	14	11	6	5	11	3	2	2	19	3	9	1	3	1	7	7	0	0	0	0	2	3	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south35_all	80	4617	2532	1323	991	698	484	1343	1963	520	445	197	136	192	152	70	114	58	53	108	47	25	73	35	23	15	16	13	12	15	12	6	15	28	8	7	4	17	4	3	4	5	3	7	9	2	0	1	0	1	3	2	0	0	3	0	0	0	0	1	9	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south35_active	80	1728	1369	435	558	353	207	1208	1890	443	379	112	43	135	121	24	88	24	15	89	13	10	65	19	8	5	3	3	4	13	9	6	3	24	5	3	2	14	2	3	1	5	1	7	8	1	0	0	0	1	3	2	0	0	0	0	0	0	0	1	9	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south36_all	80	4555	2528	1348	976	737	473	1370	1928	532	462	198	133	183	156	76	113	57	52	105	48	23	95	27	19	9	16	11	10	17	7	9	18	44	7	7	4	9	7	2	2	5	4	7	8	2	0	2	0	1	4	1	0	0	3	0	0	0	1	2	9	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	1646	1365	436	545	380	199	1253	1854	465	389	111	49	136	125	25	85	26	17	87	16	6	88	14	4	1	2	4	2	14	6	9	5	43	3	2	2	7	6	1	0	5	1	7	7	1	0	0	0	1	4	1	0	0	0	0	0	0	1	2	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	4524	2494	1302	989	762	480	1371	1817	549	490	197	133	180	132	83	98	59	49	92	40	25	91	22	16	13	12	12	11	26	9	20	15	54	7	5	4	13	5	2	3	8	4	3	7	1	1	2	0	0	1	0	0	0	3	0	0	0	1	1	9	1	0	0	0	1	0	1	0	0	7	0	0	0	0	0	0	0	0
0.03	south37_active	80	1606	1333	429	560	402	209	1266	1743	473	414	109	48	138	105	29	80	25	19	68	14	7	86	14	1	1	2	4	1	22	5	20	4	53	6	2	2	11	5	0	0	8	0	3	6	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	9	0	0	0	0	1	0	0	0	0	7	0	0	0	0	0	0	0	0
0.03	south38_all	80	4605	2436	1273	998	792	474	1317	1621	560	507	186	134	175	133	74	128	59	45	84	45	31	92	20	22	12	9	13	8	22	9	37	9	43	12	8	1	15	6	2	3	4	4	4	1	0	2	3	0	1	1	0	0	0	2	0	0	0	1	1	0	1	0	0	0	1	0	1	0	0	7	0	0	0	0	0	0	0	0
0.03	south38_active	80	1600	1293	425	548	437	207	1209	1538	468	426	103	52	134	108	27	105	25	19	72	17	6	84	10	1	0	1	3	1	17	4	36	6	40	8	2	0	13	6	0	0	4	0	4	1	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	7	0	0	0	0	0	0	0	0
