label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66
0.03	north19_active	80	17144	1313	783	472	343	299	852	161	136	748	172	47	152	133	19	47	24	39	11	43	12	12	9	59	11	14	4	6	21	4	3	1	3	6	5	0	0	0	1	5	1	0	5	0	1	1	2	1	0	0	0	1	0	0	0	1	0	2	0	0	0	0	2	0	0	0	0
0.03	north20_all	80	20272	4048	2330	1609	1087	840	1113	494	414	892	315	180	238	194	113	97	74	76	47	68	39	29	36	72	23	29	12	8	22	11	4	6	7	5	9	2	2	3	4	7	4	2	5	3	1	1	1	2	6	1	1	1	1	0	0	0	0	1	0	0	0	0	2	0	0	0	1
0.03	north20_active	80	17149	1319	784	497	360	301	862	161	135	767	164	51	161	129	17	45	27	35	12	41	17	14	19	64	14	21	3	4	17	5	2	2	3	4	7	0	0	1	1	6	3	1	4	2	1	1	1	2	5	1	0	0	1	0	0	0	0	1	0	0	0	0	2	0	0	0	0
0.03	south21_all	80	8817	3968	4053	3667	3097	1188	845	1287	1009	286	227	282	147	149	139	94	83	181	87	44	119	75	42	47	18	11	15	22	14	18	5	8	9	20	5	3	1	5	2	3	1	1	0	1	0	1	2	0	2	1	1	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0
0.03	south21_active	80	2514	1552	3115	3113	2778	827	566	1128	876	76	101	188	20	27	43	21	35	163	60	11	107	69	32	33	6	7	5	19	11	11	2	3	5	19	1	1	1	4	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0
0.03	south22_all	80	8765	3962	4151	3848	3067	1168	834	1291	976	304	237	250	161	128	141	87	81	170	97	45	134	108	47	43	17	11	17	13	10	11	6	8	12	10	3	3	1	6	1	5	1	1	2	1	1	1	3	1	0	1	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	2493	1582	3206	3280	2733	809	546	1128	838	85	100	177	20	28	43	17	37	155	67	11	114	96	34	32	4	7	6	10	7	6	2	2	7	9	1	1	1	4	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	8772	3998	4225	3786	3129	1123	870	1239	1052	311	241	241	153	121	136	88	90	188	112	45	114	108	39	47	18	12	13	20	13	19	9	4	14	8	4	4	1	6	0	4	0	0	3	0	2	1	3	2	0	1	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	2505	1599	3283	3202	2769	773	556	1075	910	82	110	177	26	27	39	19	43	172	80	14	92	98	25	35	4	7	6	13	6	15	2	1	6	6	1	1	1	4	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	8887	4090	4191	3742	3233	1135	848	1260	1104	322	269	260	147	133	127	85	90	209	117	44	115	100	45	51	17	15	19	24	12	26	10	5	9	10	5	3	1	5	2	4	0	2	3	0	3	0	3	3	2	1	1	2	3	0	4	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south24_active	80	2477	1624	3280	3146	2853	773	531	1094	953	85	126	189	29	27	37	28	44	188	91	18	99	86	31	42	4	7	6	15	4	22	2	2	5	8	2	1	1	4	1	1	0	0	1	0	2	0	0	0	2	0	0	0	3	0	4	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south25_all	80	8815	4138	4254	3721	3166	1156	874	1300	1157	322	262	254	144	138	129	92	86	224	120	46	108	71	41	50	21	17	18	21	12	39	11	5	10	13	7	3	2	4	2	2	0	3	2	0	3	0	0	3	2	1	0	1	3	0	2	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south25_active	80	2454	1628	3325	3138	2795	785	554	1117	1010	94	117	174	36	25	36	28	42	203	99	20	93	59	31	43	4	8	9	12	3	34	2	2	6	11	2	1	2	4	1	0	0	0	0	0	2	0	0	1	2	0	0	0	3	0	2	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south26_all	80	8799	4223	4275	3595	3249	1283	878	1288	1071	308	264	283	156	139	119	104	80	211	153	50	108	69	51	53	22	18	19	16	9	31	7	6	10	13	7	2	5	4	3	2	0	3	2	0	2	0	0	3	2	1	0	1	3	0	3	0	0	0	0	0	0	0	3	0	0	0	0
0.03	south26_active	80	2460	1636	3322	3037	2869	873	568	1104	931	93	122	198	43	33	36	33	37	189	131	19	92	53	41	42	4	9	11	9	5	29	0	2	8	11	2	1	3	4	1	0	0	0	1	0	2	0	0	1	2	0	0	0	3	0	3	0	0	0	0	0	0	0	3	0	0	0	0
0.03	south27_all	80	8644	4222	4331	3655	3371	1335	903	1241	1036	305	270	283	168	139	113	108	81	196	161	42	92	73	40	46	23	12	17	13	12	30	6	8	8	9	5	3	15	3	2	1	0	2	2	1	2	0	0	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0
0.03	south27_active	80	2457	1613	3342	3088	2985	922	584	1064	890	93	120	192	40	41	35	33	42	179	142	11	78	59	36	34	6	9	8	7	7	25	0	0	7	7	1	1	13	2	0	0	0	0	1	0	2	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0
0.03	south28_all	80	8643	4299	4157	3603	3271	1339	909	1228	970	317	270	265	172	124	108	106	75	180	142	44	92	67	41	54	26	16	12	10	18	21	4	8	6	8	6	6	14	3	5	1	0	2	2	2	2	0	1	3	0	0	0	0	0	0	1	0	1	0	0	0	0	0	2	0	0	0	0
0.03	south28_active	80	2470	1650	3193	3042	2880	923	604	1051	823	90	113	171	41	39	35	31	41	159	122	12	78	54	36	34	8	9	5	7	7	16	0	0	6	5	2	2	12	2	0	0	0	1	2	0	2	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0
0.03	south29_all	80	8697	4195	4146	3652	3152	1347	895	1229	942	313	280	266	177	136	110	99	79	160	120	33	75	75	37	48	20	14	13	11	18	22	3	5	3	8	5	9	16	3	6	0	1	2	2	3	4	0	1	2	1	0	0	0	0	1	0	0	1	0	0	0	0	0	2	0	0	0	0
0.03	south29_active	80	2490	1624	3173	3081	2774	958	613	1059	794	78	115	168	39	37	39	30	43	138	102	12	65	65	28	29	7	8	1	8	5	17	1	0	2	7	3	2	15	2	0	0	0	1	2	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
0.03	south30_all	80	8684	4168	4159	3633	3055	1311	876	1275	954	312	270	259	159	138	113	94	86	133	105	33	67	83	37	60	18	15	9	15	15	14	6	2	5	8	4	8	13	3	6	4	1	3	3	3	2	0	2	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0
0.03	south30_active	80	2497	1632	3193	3065	2697	936	607	1101	818	78	110	167	43	36	37	27	42	112	86	14	58	74	26	43	6	7	0	10	4	11	1	0	2	7	3	2	12	2	1	1	0	1	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	8762	4039	3906	3455	2980	1235	839	1281	987	299	258	227	140	130	103	96	73	149	104	60	84	51	34	52	11	19	20	20	19	24	6	14	8	13	4	0	20	1	3	2	2	5	0	3	1	1	0	3	2	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	2334	1539	2927	2879	2624	862	511	1099	835	78	102	144	40	35	42	28	27	128	94	22	71	39	24	36	4	5	7	9	14	15	1	2	5	13	0	0	19	1	0	2	2	4	0	2	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	8687	4167	4146	3825	3295	1309	851	1326	991	305	275	260	147	123	102	95	70	185	126	59	84	66	27	48	17	16	15	23	15	23	2	9	10	14	4	1	12	2	2	0	2	2	1	4	2	1	1	3	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	2425	1662	3166	3254	2920	958	528	1152	841	80	126	175	41	36	45	26	28	156	106	23	77	53	16	34	7	5	8	11	11	18	0	1	6	13	1	0	10	2	0	0	2	2	1	2	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	8724	4166	4199	3716	3279	1243	838	1345	933	305	261	285	161	132	110	102	65	164	141	55	74	66	32	43	24	19	9	21	16	25	4	7	7	12	7	1	9	2	1	1	3	2	5	3	2	0	2	1	3	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	2404	1655	3189	3147	2874	906	546	1160	783	85	114	202	37	37	40	27	22	135	117	19	67	53	16	32	7	8	5	11	12	22	0	0	4	11	3	0	7	2	0	0	2	2	5	1	1	0	1	0	1	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	8711	4123	4249	3544	3249	1189	827	1281	967	288	272	296	172	133	104	108	69	150	134	51	83	90	38	45	23	17	15	17	12	26	6	7	13	12	5	1	12	3	0	1	3	1	5	2	2	0	2	3	2	0	0	2	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0
0.03	south34_active	80	2408	1647	3219	2963	2857	853	547	1096	817	79	119	197	38	37	33	27	28	122	104	14	71	76	20	35	4	9	6	10	10	24	0	2	9	11	4	0	9	2	0	0	1	1	5	0	1	0	1	2	0	0	0	2	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
0.03	south35_all	80	8683	4081	4290	3476	3291	1164	827	1333	996	271	262	259	178	127	112	108	60	144	131	48	91	76	32	36	24	18	16	15	12	22	10	5	16	20	7	0	14	4	0	1	4	2	6	0	2	0	3	2	2	0	1	2	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0
0.03	south35_active	80	2394	1640	3278	2903	2896	848	538	1145	847	74	110	169	43	35	39	34	25	117	108	14	78	63	18	27	5	7	6	9	10	18	1	2	11	19	3	0	10	2	0	0	1	1	5	0	1	0	2	2	0	0	0	2	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
0.03	south36_all	80	8757	4095	4225	3477	3137	1192	894	1327	1018	268	262	264	173	125	104	101	68	157	124	50	92	62	27	45	25	21	15	13	17	18	10	7	13	22	5	2	20	3	0	1	4	1	1	0	1	0	2	2	1	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
0.03	south36_active	80	2415	1634	3232	2895	2768	847	557	1150	870	68	113	161	50	33	39	31	25	137	98	19	77	50	18	30	6	7	6	8	13	14	2	3	9	21	1	1	17	1	0	1	0	0	0	0	0	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south37_all	80	8782	4058	4198	3654	3162	1198	880	1378	998	302	264	267	164	133	96	101	77	175	118	43	86	46	30	46	20	25	12	11	16	15	12	7	7	23	6	4	16	2	1	2	3	2	1	0	1	3	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	2453	1591	3252	3090	2789	853	562	1211	857	83	111	150	54	36	41	34	30	151	85	19	72	32	21	29	7	10	5	5	11	9	3	2	5	21	2	2	14	1	0	1	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	8930	4020	4108	3813	3034	1232	910	1404	1051	303	268	271	157	127	107	101	80	176	129	45	73	65	30	36	21	22	15	18	15	15	9	10	7	12	2	5	16	2	1	2	1	3	0	1	3	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	2500	1568	3131	3269	2676	875	596	1237	920	86	107	159	42	30	37	35	26	154	94	18	63	54	23	22	7	8	7	7	10	9	3	2	5	10	1	3	15	2	0	1	0	1	0	1	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	8861	4014	4166	3871	3080	1221	889	1445	1048	311	279	289	148	140	112	99	80	202	137	37	88	65	34	27	16	18	14	23	13	13	9	9	3	11	1	6	5	2	1	1	0	3	1	1	4	4	0	0	0	1	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
0.03	south39_active	80	2511	1593	3184	3306	2692	864	599	1289	931	87	118	177	39	27	32	34	32	173	105	15	81	58	24	21	5	11	6	13	7	9	3	1	3	8	1	4	3	1	0	0	0	1	0	1	3	3	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south40_all	80	8826	4019	4105	3743	3070	1223	886	1344	1065	287	277	302	149	132	131	92	81	185	132	40	116	104	36	26	17	14	14	23	14	14	7	6	4	9	2	6	11	2	1	1	1	2	3	1	4	1	2	0	1	1	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
0.03	south40_active	80	2559	1599	3142	3199	2685	860	601	1184	954	80	119	205	33	30	37	27	35	154	105	12	108	98	27	17	6	5	5	12	5	12	2	2	4	5	2	4	8	1	1	1	1	1	2	1	3	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
