label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114
0.03	north6_all	80	2399	1450	747	742	378	1017	442	199	199	122	192	153	218	83	64	56	76	59	41	39	69	40	36	37	59	30	48	17	31	31	9	34	5	17	9	15	47	7	29	5	4	9	25	4	6	8	3	3	12	6	1	5	2	3	5	2	10	7	2	4	1	2	2	1	3	0	0	1	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	1	0	0	0	0	2	0	0	0	0	0	0	2	0	0	1	0	0	0	1	0	0	0	0
0.03	north6_active	80	1162	819	366	431	186	679	263	92	107	54	114	95	119	48	38	31	47	32	20	14	40	27	20	19	39	16	27	5	23	16	4	20	1	15	6	7	44	5	24	2	4	4	16	2	3	6	3	2	8	5	1	4	1	2	0	1	10	5	1	2	0	0	1	0	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	2340	1470	740	696	359	1049	439	198	185	115	189	154	195	81	65	63	80	45	46	42	86	40	31	29	49	33	58	17	20	31	11	42	8	19	12	17	18	6	18	8	5	10	23	5	7	7	9	3	11	3	3	11	2	4	4	2	11	8	1	5	2	3	1	1	1	1	1	2	0	2	0	0	0	5	0	0	0	0	0	0	0	1	0	0	0	1	0	0	2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0
0.03	north7_active	80	1148	818	371	409	174	717	280	97	97	52	104	95	120	45	34	39	49	27	20	19	52	24	20	15	34	12	37	4	15	12	4	30	4	15	7	11	14	5	11	5	3	4	18	1	3	5	0	1	7	3	2	9	1	3	0	1	11	6	0	4	0	1	1	0	0	0	1	1	0	0	0	0	0	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	2364	1477	734	676	365	974	479	177	176	118	190	174	185	81	67	69	75	47	40	35	76	28	36	25	43	35	79	19	28	36	13	39	11	26	10	21	12	6	25	9	4	10	22	5	3	6	11	4	11	3	5	10	0	4	0	3	8	5	2	5	2	3	2	1	0	2	1	1	0	2	0	0	0	6	3	0	0	0	1	0	0	4	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north8_active	80	1157	800	359	392	176	647	308	86	89	53	97	109	114	44	34	44	45	27	18	19	47	12	24	13	29	16	51	5	21	18	5	27	7	21	5	11	8	3	19	7	2	5	18	1	0	5	1	2	6	2	2	9	0	4	0	1	8	3	0	4	1	1	1	0	0	0	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	2347	1458	731	658	377	965	494	170	149	124	194	157	182	86	61	63	75	46	48	39	87	35	33	25	41	36	75	20	29	29	11	30	17	32	11	24	12	6	30	9	5	10	20	6	2	4	12	5	6	6	6	8	0	5	0	2	10	4	1	4	2	4	1	1	0	2	1	1	0	1	1	0	0	7	7	1	0	1	1	1	0	5	0	0	0	0	0	0	0	0	0	2	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_active	80	1129	774	351	373	173	635	323	88	80	54	94	97	120	43	27	41	46	24	26	23	57	14	22	13	27	17	56	9	20	14	3	23	10	26	7	13	5	3	18	7	3	6	16	1	0	3	1	2	4	2	2	7	0	3	0	1	10	3	0	4	1	1	0	0	0	0	1	0	0	0	0	0	0	6	0	1	0	1	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	2349	1467	725	646	385	928	525	162	153	125	193	155	203	93	74	54	64	46	48	39	84	34	33	21	57	35	78	20	32	33	11	16	21	31	12	22	18	9	40	9	8	10	11	4	1	5	20	8	7	9	7	2	0	4	1	4	4	4	1	4	1	2	1	2	1	2	1	1	1	1	2	1	0	4	7	1	0	1	1	1	1	8	0	0	0	0	3	0	0	0	0	2	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	1102	783	355	367	171	618	341	87	82	53	99	94	131	48	30	30	37	23	24	22	59	15	18	10	34	21	60	10	23	17	4	12	13	20	9	11	11	6	29	7	6	4	8	0	1	4	8	2	5	4	3	1	0	2	0	2	4	3	0	4	1	1	0	0	1	0	1	0	0	0	0	0	0	3	0	1	0	1	0	1	0	7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	2406	1434	720	675	379	988	504	195	162	120	191	150	145	91	69	53	77	42	39	52	106	41	34	24	52	33	65	12	37	36	13	68	16	11	10	32	30	11	24	6	4	2	11	3	1	5	5	10	9	3	0	3	1	3	3	2	6	3	2	1	2	1	3	3	0	1	1	2	0	2	0	0	0	3	1	1	1	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_active	80	1214	769	367	357	184	691	330	92	83	60	128	88	94	43	37	30	32	30	19	26	60	25	20	12	27	21	44	7	25	23	4	45	10	7	4	20	27	4	16	3	1	1	8	1	1	4	0	5	9	3	0	3	0	2	2	2	4	2	1	0	1	1	0	1	0	1	1	2	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	2408	1472	722	673	392	957	560	192	181	129	197	173	164	91	73	57	60	44	48	49	105	36	40	28	54	32	67	11	39	43	13	68	10	10	12	24	23	8	27	5	5	3	9	3	2	10	3	10	5	6	3	4	1	4	4	4	4	6	3	1	0	1	3	5	1	1	1	2	1	2	0	0	1	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_active	80	1212	805	353	384	196	649	371	88	103	62	123	111	107	42	38	29	25	32	25	32	72	22	21	13	26	19	42	5	27	28	3	47	6	7	4	16	21	3	21	2	1	1	6	1	1	6	0	7	5	4	3	1	0	2	2	4	4	4	1	0	0	1	0	1	0	1	1	2	1	0	0	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	2418	1429	762	664	363	965	530	176	179	136	181	163	182	91	73	58	56	44	50	44	88	41	38	30	58	30	94	10	32	47	17	57	12	11	15	24	23	8	28	6	7	2	15	1	4	8	5	8	0	5	3	6	0	2	3	3	5	5	4	1	1	2	2	4	2	1	1	1	1	2	0	1	1	2	0	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	1206	797	365	391	182	618	351	86	101	69	103	108	115	38	39	33	24	29	26	26	60	24	18	14	29	11	60	5	22	33	4	28	9	8	7	12	19	3	24	3	4	1	8	0	2	4	1	8	0	3	3	3	0	0	2	3	4	4	2	0	0	1	0	0	0	1	1	1	1	0	0	0	1	2	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	2413	1462	745	679	358	980	526	182	181	139	200	157	178	96	70	52	56	48	51	41	59	33	41	34	45	29	95	14	28	47	14	69	10	10	14	17	31	8	19	8	7	2	19	1	4	9	6	7	4	6	3	6	1	2	5	2	2	5	3	0	4	3	0	3	3	0	0	0	1	2	1	1	1	2	0	1	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	1197	817	355	400	187	591	328	91	100	73	111	91	121	51	36	29	26	26	28	28	42	17	20	13	28	11	64	8	15	29	4	36	7	7	7	6	27	2	18	3	3	1	13	1	2	5	2	7	3	4	3	3	0	0	0	2	1	4	2	0	3	1	0	0	0	0	0	0	1	0	1	0	1	2	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	2401	1462	720	689	384	1023	518	180	173	130	208	145	190	83	63	56	56	50	49	38	53	42	37	29	33	27	105	13	23	43	9	75	12	15	11	17	30	9	18	9	5	0	26	2	3	7	7	11	4	4	1	6	1	2	6	0	2	3	2	0	4	2	0	1	3	0	1	1	0	1	1	2	0	1	2	1	0	0	0	1	1	3	1	0	1	0	0	1	5	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	1184	826	353	393	186	616	302	86	89	71	121	81	124	47	33	29	24	25	23	21	25	22	18	12	26	9	73	6	14	25	2	51	7	11	7	7	26	2	13	6	3	0	16	2	1	4	4	10	3	3	1	5	0	1	0	0	1	3	1	0	3	0	0	0	1	0	0	1	0	0	1	0	0	1	2	1	0	0	0	1	1	2	0	0	1	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	2379	1489	673	712	377	991	528	190	176	114	227	149	186	82	64	54	47	57	40	36	59	34	33	32	29	30	77	15	24	36	12	65	12	16	11	25	29	8	22	9	5	1	23	4	3	5	10	5	4	7	2	9	1	2	6	2	5	3	0	1	3	1	0	0	3	0	1	1	0	1	1	2	1	0	2	1	0	0	0	1	1	2	1	0	0	0	0	1	5	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	1155	855	323	403	175	608	310	85	84	62	135	92	120	51	35	25	19	26	16	14	28	17	16	15	23	15	53	7	11	24	3	48	8	12	7	15	24	1	17	6	4	0	17	2	0	3	4	4	3	6	1	4	0	2	0	0	4	3	0	0	3	0	0	0	1	0	0	1	0	0	1	0	1	0	2	1	0	0	0	1	1	2	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	2374	1471	686	698	392	953	501	198	176	100	231	140	196	78	65	55	49	55	39	31	61	30	39	34	49	27	62	11	31	28	10	48	8	23	6	24	29	7	17	8	1	2	11	3	4	8	9	8	1	7	2	10	2	3	2	5	6	4	0	8	3	0	1	0	1	1	1	3	0	0	0	2	1	0	2	1	0	0	0	1	1	2	1	0	0	0	0	0	5	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	1148	825	330	393	186	618	295	88	82	48	148	88	126	44	34	24	24	27	17	13	30	14	21	16	40	16	41	4	19	20	3	35	4	17	3	17	18	1	10	6	1	0	6	1	1	6	4	7	0	6	1	2	0	3	0	0	6	3	0	7	3	0	0	0	1	1	0	3	0	0	0	0	1	0	2	0	0	0	0	1	1	2	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	2350	1476	705	650	369	963	458	191	190	117	229	144	196	79	70	49	57	54	32	27	78	25	37	31	62	26	54	12	36	32	10	48	10	29	7	25	23	9	24	7	2	3	16	3	5	8	9	6	2	7	4	9	1	3	1	5	7	1	1	14	0	0	1	1	0	1	1	2	0	0	1	2	1	1	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north18_active	80	1107	832	343	361	175	582	288	92	86	52	135	86	132	37	38	26	29	25	17	12	39	10	18	13	50	17	33	5	24	20	4	36	7	24	4	17	11	2	18	6	1	1	12	1	2	7	3	6	0	5	2	1	0	3	1	0	7	0	0	9	0	0	0	0	0	1	0	2	0	0	0	0	1	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	2375	1449	727	651	358	924	482	214	185	128	217	133	192	84	76	63	58	58	41	32	76	30	37	34	72	23	59	12	43	42	7	29	10	32	10	26	24	7	33	7	3	2	19	3	3	10	9	4	4	7	5	8	1	1	2	10	7	2	1	13	0	1	1	1	0	1	1	2	1	1	1	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north19_active	80	1138	817	351	363	188	583	289	114	88	64	133	78	128	36	37	33	25	27	26	17	50	17	19	16	57	14	32	5	28	24	2	23	7	29	7	14	10	3	23	4	2	1	14	2	2	7	2	3	0	6	2	1	0	1	2	4	7	1	0	9	0	0	0	0	0	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	2331	1415	757	656	363	925	519	211	181	139	191	127	203	86	74	69	51	51	42	37	88	30	33	32	60	23	52	10	36	43	6	26	9	38	9	20	21	9	27	8	4	2	20	2	3	8	6	7	4	5	4	6	2	0	4	5	4	2	2	6	1	1	0	2	0	1	1	2	1	1	3	0	0	3	1	0	1	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0
0.03	north20_active	80	1136	797	364	351	184	576	310	112	89	68	117	81	132	37	34	27	24	25	26	19	61	18	12	18	46	17	31	4	23	21	3	19	7	22	6	8	7	5	19	5	1	1	15	2	3	4	3	6	1	4	1	2	2	0	4	4	4	2	1	2	0	0	0	0	0	1	0	2	0	0	2	0	0	3	1	0	1	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south21_all	80	4614	1121	693	885	373	637	308	317	130	123	131	388	91	76	91	88	56	48	66	87	45	34	40	23	23	25	20	18	35	26	23	20	10	15	10	9	15	6	10	11	4	12	5	3	4	6	8	15	3	7	4	2	4	2	2	2	0	3	0	2	2	2	2	1	8	0	2	2	0	1	1	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	2826	540	341	508	184	417	177	177	65	67	63	254	42	27	40	43	33	25	44	49	22	14	27	11	8	13	9	8	24	13	14	12	6	5	6	4	10	5	5	6	3	11	3	2	1	4	7	9	3	4	2	2	3	1	0	1	0	2	0	1	1	0	1	1	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	4540	1103	691	895	356	612	305	302	133	127	118	369	83	79	83	90	42	42	70	89	52	30	40	24	22	24	17	17	29	24	21	25	9	10	10	8	14	11	11	8	3	12	5	4	3	4	7	9	4	7	0	2	2	2	3	4	1	2	0	2	1	1	3	1	3	1	0	0	0	1	1	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	2814	547	349	531	171	398	171	176	68	73	63	237	40	34	32	54	24	27	42	54	34	16	26	13	9	13	9	10	19	10	15	12	5	1	4	5	7	5	4	4	2	9	2	2	2	2	6	6	3	5	0	2	2	1	1	4	0	1	0	1	0	0	1	1	3	1	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	4296	1100	678	850	364	532	318	297	128	120	120	324	89	80	87	84	45	52	60	83	48	39	30	19	19	27	18	13	35	29	24	18	10	8	10	9	19	6	13	8	2	12	5	2	4	3	6	10	4	5	0	2	2	1	2	4	1	1	3	0	0	1	2	2	4	1	0	0	0	0	1	1	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south23_active	80	2650	519	348	510	167	352	186	175	64	69	67	208	43	34	42	51	24	35	33	58	31	24	16	7	8	15	10	7	23	11	16	8	5	3	3	5	9	1	3	4	2	9	3	1	2	2	5	5	3	3	0	2	2	0	1	4	0	0	2	0	0	0	1	1	4	1	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	4007	1056	641	800	339	507	313	287	149	127	118	284	84	85	85	83	46	58	60	73	43	38	31	24	24	22	15	13	34	24	19	16	13	12	11	8	18	6	9	7	1	15	4	1	7	3	3	8	4	4	0	3	0	3	1	4	1	1	3	0	1	0	1	2	2	1	0	1	0	0	1	1	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
0.03	south24_active	80	2434	502	321	486	148	324	181	165	75	67	61	180	40	34	48	43	21	40	32	48	30	23	19	9	10	12	6	4	24	12	13	8	6	5	4	2	11	1	1	3	1	12	1	0	5	1	1	3	2	4	0	2	0	1	1	4	0	0	2	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south25_all	80	3769	1019	628	764	335	507	310	267	158	121	112	279	76	86	78	84	50	50	58	65	35	34	34	25	23	21	14	19	31	24	20	14	12	15	10	7	14	1	7	5	2	17	3	1	7	5	2	8	2	4	1	1	1	3	1	0	0	0	4	1	1	0	0	1	2	1	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
0.03	south25_active	80	2263	485	310	458	144	306	178	146	70	62	52	189	30	29	40	45	20	30	34	42	19	20	19	11	10	11	3	6	19	15	12	7	5	5	5	1	8	1	2	2	1	15	1	0	5	1	0	5	1	4	1	0	0	1	1	0	0	0	2	0	0	0	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south26_all	80	3554	1016	607	745	334	491	296	262	168	124	115	247	74	82	85	73	51	40	56	57	31	29	38	26	25	20	11	22	22	22	16	9	11	16	13	6	10	1	5	8	3	16	4	1	8	4	3	9	3	2	3	1	1	3	0	2	1	0	1	1	2	0	0	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	1	0	0
0.03	south26_active	80	2101	474	288	432	149	290	160	142	75	59	43	167	32	29	38	37	21	19	35	37	18	14	22	13	12	13	4	7	14	14	10	4	5	9	9	1	8	1	2	4	1	14	2	0	5	1	1	6	2	2	3	0	0	1	0	2	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
