label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79
0.03	north7_all	80	19545	2833	1915	1282	852	637	765	746	924	561	235	196	199	272	101	257	92	121	111	57	39	53	45	31	33	33	27	13	14	5	17	11	14	9	10	8	11	3	3	4	7	4	2	2	3	4	0	2	0	1	2	2	0	1	0	4	0	0	0	0	0	0	1	0	0	0	5	0	0	0	0	0	0	0	0	0	1	0	0	1
0.03	north7_active	80	17309	788	979	522	260	162	520	602	782	470	123	107	130	239	37	217	27	89	94	7	20	35	25	25	16	18	17	1	8	2	11	4	9	6	1	4	9	0	1	4	6	2	1	1	2	3	0	0	0	1	1	1	0	0	0	4	0	0	0	0	0	0	1	0	0	0	5	0	0	0	0	0	0	0	0	0	1	0	0	1
0.03	north8_all	80	19780	2848	1958	1269	852	692	767	697	908	571	237	199	226	289	96	261	92	119	123	50	47	47	39	39	32	25	28	16	12	14	19	8	10	8	9	9	7	4	2	5	10	5	1	3	2	5	2	2	0	3	1	1	0	1	0	0	0	0	5	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1
0.03	north8_active	80	17644	805	1021	533	271	178	530	552	780	481	132	114	156	237	33	221	30	89	108	8	24	28	19	33	15	11	18	2	7	7	12	1	7	6	1	4	5	0	0	4	9	2	0	2	1	3	2	0	0	2	1	0	0	0	0	0	0	0	5	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1
0.03	north9_all	80	20239	2833	1888	1223	834	698	780	744	909	652	239	192	211	280	92	239	100	126	151	45	51	49	37	41	28	33	24	17	16	12	21	9	22	6	7	8	2	5	2	4	8	6	3	3	3	5	3	1	1	3	3	1	0	1	0	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
0.03	north9_active	80	18110	809	961	518	253	194	533	598	783	552	122	97	145	228	25	209	32	96	128	9	28	31	18	30	12	14	14	2	7	6	11	3	19	5	1	3	1	1	0	2	7	5	1	2	2	3	3	0	1	2	3	0	0	0	0	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
0.03	north10_all	80	20101	2802	1815	1219	836	695	820	753	936	641	266	190	218	254	103	217	93	110	161	46	52	48	31	42	24	24	21	15	14	18	28	6	20	3	4	6	3	6	2	5	5	5	4	3	2	3	3	0	1	3	2	1	0	1	0	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1
0.03	north10_active	80	17998	817	913	491	238	190	573	596	825	546	140	89	154	200	31	185	34	82	139	7	26	34	11	32	11	9	10	2	6	8	14	3	16	2	0	1	3	1	1	3	5	4	2	2	1	2	3	0	1	2	2	0	0	0	0	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
0.03	north11_all	80	18908	2857	1990	1318	837	679	746	763	847	585	250	186	215	271	108	205	79	105	135	45	55	56	36	30	27	35	24	11	16	9	13	7	13	10	3	4	10	5	1	2	11	4	3	9	1	8	2	1	1	0	0	1	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0
0.03	north11_active	80	16660	823	953	518	220	164	529	615	744	485	147	89	152	210	32	169	37	77	124	14	29	28	23	16	18	18	7	0	8	6	9	1	10	8	0	1	9	0	1	0	11	3	0	6	1	8	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
0.03	north12_all	80	17398	2911	1944	1331	889	651	697	680	718	564	254	205	222	257	105	197	86	94	132	39	62	57	35	25	21	31	19	14	14	10	10	8	16	11	2	3	5	6	2	5	10	4	2	4	1	4	1	1	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north12_active	80	15112	810	895	482	235	157	475	521	618	461	143	95	151	202	31	160	35	64	117	8	31	32	21	16	11	15	6	1	4	6	7	1	11	8	0	1	4	1	1	2	9	3	0	3	1	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north13_all	80	15923	2881	1923	1303	911	638	669	638	602	530	236	199	192	224	94	181	89	91	101	45	66	49	27	30	20	16	21	16	10	8	16	9	10	11	1	3	3	5	3	7	7	2	1	1	3	4	1	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north13_active	80	13495	734	834	462	222	140	423	468	501	436	126	89	112	171	27	147	29	63	85	9	28	26	14	15	10	9	7	2	4	4	9	1	7	7	0	1	2	2	2	4	6	1	0	1	1	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north14_all	80	14388	2861	1905	1308	878	618	662	599	608	499	222	196	179	219	88	140	89	104	100	43	62	39	34	32	25	14	24	14	11	15	17	10	17	10	4	5	2	4	3	8	2	1	1	1	3	9	1	2	0	0	3	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	11928	676	830	460	210	141	409	403	515	399	107	94	97	164	19	109	24	75	77	8	28	21	16	17	13	6	10	2	4	6	7	2	11	6	0	1	1	2	1	5	1	1	0	0	1	8	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	14523	2852	1892	1261	830	642	671	614	711	528	213	192	187	224	87	121	79	120	129	54	51	43	41	38	27	14	25	19	12	16	20	7	15	12	6	7	5	5	4	7	2	1	1	1	7	9	1	2	0	0	3	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	12027	641	823	462	201	145	409	425	601	430	105	90	112	161	14	86	22	86	99	10	24	26	23	16	15	4	9	3	5	7	9	2	11	6	0	2	3	2	2	6	1	1	0	0	4	8	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	15827	2793	1900	1282	824	618	678	670	826	535	202	195	195	242	89	152	81	134	145	54	43	49	45	36	31	11	25	19	14	17	17	7	20	14	7	7	6	9	5	4	7	1	1	1	10	8	0	2	2	1	2	0	1	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	13417	661	872	481	206	157	447	492	704	438	100	101	126	181	12	113	31	97	116	9	25	34	23	18	16	1	12	2	4	9	9	4	14	7	0	1	4	2	3	3	6	1	0	0	7	7	0	0	2	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	17572	2859	1894	1265	827	631	675	775	910	545	225	174	202	264	96	167	80	137	154	48	38	56	46	32	21	17	24	21	19	11	20	8	18	13	7	7	5	9	7	7	11	3	0	2	9	8	0	0	2	1	0	0	4	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	15249	740	887	491	227	167	454	592	790	456	121	92	135	213	16	127	36	96	130	7	25	40	27	17	7	3	15	2	7	8	11	3	15	6	0	1	4	1	6	6	10	3	0	2	8	8	0	0	2	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	19195	2904	1922	1300	819	661	755	896	928	600	256	208	224	263	112	187	78	113	157	50	40	60	33	35	24	15	26	18	25	15	16	6	15	12	4	5	3	7	7	6	15	2	2	3	14	3	0	1	4	2	0	0	4	0	0	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	17048	813	919	519	232	185	537	734	810	506	135	120	155	223	26	150	39	83	137	12	24	39	18	24	9	6	19	4	11	8	9	3	13	7	0	1	3	0	5	6	14	2	1	3	14	2	0	0	2	1	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	20117	2912	1902	1267	810	688	815	902	946	595	238	206	236	252	104	161	69	118	118	39	45	50	26	35	25	21	23	19	21	17	12	7	24	13	4	7	8	4	11	7	10	3	4	4	8	7	0	1	4	1	0	0	4	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0
0.03	north19_active	80	17953	828	915	507	232	192	587	757	839	503	130	113	161	223	26	130	28	91	102	11	24	32	15	24	9	11	16	6	11	10	5	2	24	9	1	1	7	1	7	6	10	2	1	3	8	6	0	0	2	1	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
0.03	north20_all	80	20261	2864	1955	1281	811	719	806	958	880	621	248	207	239	260	99	163	71	103	115	49	46	47	35	34	25	25	25	12	21	23	11	7	20	11	3	8	8	3	10	4	7	4	4	4	7	6	0	2	4	1	0	0	2	0	1	1	0	0	0	0	3	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0
0.03	north20_active	80	18084	847	953	507	237	189	564	804	772	515	132	108	163	222	23	134	32	76	101	12	26	29	21	25	10	15	13	6	11	11	4	1	19	8	1	1	6	1	6	3	5	2	1	3	7	5	0	0	2	1	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
0.03	south21_all	80	7445	2980	3632	1254	839	2364	508	424	409	365	389	339	216	179	224	181	90	116	60	105	40	35	34	39	25	37	21	29	16	14	21	6	11	13	11	6	10	3	9	12	4	4	8	1	4	10	1	1	4	1	2	1	2	0	1	1	0	0	1	0	1	1	1	0	0	2	0	1	0	1	1	0	0	0	1	1	0	0	0	0
0.03	south21_active	80	4118	1049	2916	552	218	2138	156	157	254	244	291	268	154	108	182	149	30	75	33	84	15	7	19	17	11	29	18	14	5	13	18	3	4	10	2	3	5	2	6	8	2	3	8	0	1	9	1	1	4	1	0	0	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	1	0	0	0	0	0
0.03	south22_all	80	7505	2942	3679	1304	854	2339	523	414	412	391	395	350	227	174	212	176	83	114	71	90	42	37	33	39	25	29	21	31	15	16	17	6	8	10	11	7	10	6	4	8	7	4	6	2	5	5	1	1	4	1	1	1	3	0	0	1	0	0	0	0	2	1	1	0	0	2	0	1	0	1	1	0	0	0	0	1	0	0	0	0
0.03	south22_active	80	4127	1007	2984	596	211	2104	161	155	247	251	289	285	166	100	177	135	30	76	37	71	13	9	19	17	10	19	17	15	6	15	13	2	4	7	1	5	6	3	1	5	5	3	6	0	2	4	1	1	3	1	1	0	3	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	7510	2906	3682	1298	883	2222	521	436	402	388	408	364	218	179	209	173	85	109	63	104	47	37	36	38	28	27	23	29	10	24	19	8	6	7	9	3	8	7	3	4	5	4	2	2	3	3	1	1	4	0	1	0	4	1	5	0	0	0	0	0	1	1	1	0	0	1	0	1	1	0	1	0	0	0	0	1	0	0	0	0
0.03	south23_active	80	4046	979	3022	586	223	1987	172	154	248	256	294	305	166	93	174	130	32	79	34	85	13	8	15	16	12	18	18	20	5	23	15	1	5	5	1	3	3	4	1	4	4	2	2	0	1	2	1	1	3	0	1	0	3	0	5	0	0	0	0	0	1	1	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	7549	2883	3678	1333	870	2182	530	405	406	389	418	368	233	169	194	159	77	98	69	131	54	38	35	33	25	26	27	26	8	22	28	8	10	7	8	5	8	8	2	2	5	5	11	1	2	2	2	1	1	0	1	0	3	1	5	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	4032	981	3006	595	229	1946	192	119	241	252	304	300	178	89	157	125	28	78	42	116	18	13	10	15	16	15	23	14	5	18	21	1	8	6	1	5	4	5	1	1	5	2	11	0	1	1	1	1	0	0	1	0	2	0	5	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	7555	3006	3636	1325	860	2244	503	385	390	381	425	362	229	162	232	162	92	105	66	136	47	34	39	36	29	27	26	26	8	20	31	7	12	8	4	5	4	5	3	2	6	5	17	0	3	2	1	1	0	1	0	0	2	1	5	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	4126	1023	2988	604	234	2009	181	116	233	255	318	299	173	91	176	125	40	85	35	122	16	10	12	14	20	15	24	14	4	15	23	1	9	8	2	2	2	3	1	1	6	3	17	0	3	1	0	1	0	0	0	0	1	0	5	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	7545	3025	3586	1371	828	2354	485	375	403	363	422	381	225	160	220	181	104	125	70	138	51	37	33	36	34	31	32	31	14	13	36	7	11	9	5	9	5	3	1	3	3	3	18	1	3	2	2	1	0	1	0	0	2	2	0	1	0	0	0	0	0	1	0	1	0	1	0	2	1	0	1	0	0	10	0	0	0	0	0	0
0.03	south26_active	80	4120	1061	2961	639	221	2125	169	121	240	246	323	317	160	86	159	139	40	95	33	121	18	10	7	13	22	19	28	14	6	6	27	2	7	9	2	5	3	2	0	2	3	1	18	1	3	1	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	2	1	0	1	0	0	10	0	0	0	0	0	0
0.03	south27_all	80	7547	3075	3565	1319	825	2272	479	385	411	367	382	354	218	150	218	184	88	137	58	104	56	37	32	35	30	27	25	28	15	15	28	7	12	5	8	9	10	3	4	4	2	1	13	1	4	1	1	2	0	1	0	0	0	2	0	1	0	0	0	0	0	1	0	1	0	1	0	2	0	0	2	0	1	10	0	0	0	0	0	0
0.03	south27_active	80	4137	1083	2931	597	203	2039	166	141	242	246	303	293	151	84	151	134	35	98	21	83	19	8	9	13	18	18	22	13	4	8	21	2	6	5	3	4	7	2	1	4	2	1	13	1	4	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	2	0	0	2	0	1	10	0	0	0	0	0	0
0.03	south28_all	80	7563	3048	3554	1358	860	2159	477	409	412	367	373	344	208	133	200	205	98	142	49	97	60	36	35	29	31	26	27	26	15	19	17	7	10	4	7	8	9	5	4	3	2	0	8	2	2	6	2	1	0	0	0	0	0	2	0	2	0	0	0	0	0	1	0	1	0	1	0	2	0	0	1	0	1	10	0	0	0	0	0	0
0.03	south28_active	80	4127	1094	2896	600	190	1938	147	162	236	253	292	282	133	75	154	154	38	101	23	80	17	7	11	13	19	18	21	15	4	10	12	2	4	2	2	4	7	4	1	3	2	0	7	1	2	5	1	1	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	2	0	0	1	0	1	10	0	0	0	0	0	0
0.03	south29_all	80	7514	3016	3427	1358	856	2202	494	382	426	374	384	339	210	146	187	164	87	114	62	94	58	32	38	23	28	31	24	23	15	27	16	12	8	6	6	5	9	5	4	3	0	0	5	3	2	7	1	1	0	0	1	0	1	1	0	2	0	4	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
0.03	south29_active	80	4113	1073	2719	600	199	1987	148	153	245	248	309	282	137	85	149	119	36	79	34	80	17	7	19	12	16	25	20	16	7	18	9	3	2	3	4	2	6	4	2	3	0	0	4	1	2	7	0	1	0	0	0	0	1	0	0	2	0	4	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
0.03	south30_all	80	7418	3017	3424	1362	848	2145	476	391	402	357	367	350	191	159	209	165	94	107	57	91	45	30	37	22	35	33	37	17	17	30	13	13	10	13	3	4	5	3	2	2	2	2	7	2	1	8	1	0	0	0	1	0	1	1	0	3	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south30_active	80	4049	1073	2742	620	200	1934	154	156	234	234	285	276	120	101	173	122	38	78	30	78	15	10	21	9	22	27	32	10	9	21	8	3	2	9	2	2	2	3	1	1	2	0	4	0	1	7	0	0	0	0	0	0	1	0	0	2	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south31_all	80	7687	2900	3626	1317	864	2493	498	427	414	376	381	313	268	175	184	130	85	154	68	119	49	36	39	34	31	28	25	20	16	17	13	13	10	10	6	4	7	8	3	9	4	2	16	0	2	12	1	3	1	1	0	0	1	1	6	1	1	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	4219	1037	2925	614	230	2273	151	159	234	229	288	242	209	113	160	98	37	110	25	104	14	8	19	12	20	17	21	13	6	12	11	6	2	10	3	2	5	7	3	6	2	2	15	0	2	11	0	1	1	1	0	0	1	0	6	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	7699	2936	3641	1239	878	2603	509	419	419	381	370	330	296	173	199	134	88	124	72	120	51	37	39	34	33	27	32	13	13	22	22	13	9	13	6	8	3	8	3	6	1	2	10	0	5	15	3	1	1	1	0	0	0	1	6	1	1	2	0	1	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	4217	1055	2940	564	218	2369	162	148	237	233	268	261	235	115	165	102	39	90	28	104	15	8	19	9	20	17	27	8	6	17	20	4	5	13	2	5	2	6	3	5	1	2	7	0	4	14	1	1	1	1	0	0	0	0	6	1	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	7588	2922	3592	1261	841	2557	499	403	411	372	371	367	272	172	240	146	87	105	60	143	47	41	30	32	30	27	39	17	17	24	21	13	13	11	6	11	4	7	2	9	1	2	10	1	4	15	4	3	3	0	0	0	0	1	6	0	1	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	4178	1039	2876	555	219	2347	154	147	244	254	279	290	209	108	198	115	34	77	22	127	13	11	14	10	17	20	29	10	5	18	19	4	9	9	1	8	3	5	2	8	1	2	7	0	3	14	1	3	3	0	0	0	0	0	6	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	7506	2989	3541	1292	836	2445	504	403	401	379	417	359	256	169	231	171	74	98	52	142	44	34	33	31	31	24	45	13	16	27	24	13	15	11	4	12	3	8	3	8	0	0	7	1	3	5	4	3	2	0	0	0	0	0	6	0	0	3	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south34_active	80	4101	1084	2845	574	214	2233	158	161	246	250	315	287	192	112	187	136	26	74	16	122	16	13	16	9	21	18	38	7	4	21	20	3	11	9	1	8	2	6	2	7	0	0	4	0	2	4	2	3	2	0	0	0	0	0	6	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	7489	2924	3368	1277	838	2116	488	385	370	362	414	369	210	168	214	181	76	117	53	147	37	36	28	28	26	29	49	13	15	24	26	8	13	10	4	11	3	7	5	7	1	2	0	1	1	6	4	2	3	1	0	0	0	1	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south35_active	80	4091	1047	2699	579	227	1910	145	158	220	247	316	294	146	108	172	135	29	91	18	128	11	12	13	9	18	22	39	7	3	19	22	2	7	6	1	8	2	5	3	5	0	2	0	0	0	6	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	7480	2921	3411	1259	837	2106	510	391	386	363	431	337	208	167	199	162	79	128	58	145	35	31	32	29	27	26	64	17	16	24	35	7	9	11	5	5	5	7	9	14	2	3	2	0	0	17	2	3	2	1	0	0	0	1	0	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south36_active	80	4094	1066	2754	580	218	1885	149	166	226	240	335	266	145	98	157	115	33	94	19	126	10	10	10	9	20	19	55	6	6	20	32	1	4	6	2	4	3	5	6	13	0	3	1	0	0	17	1	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	7536	2949	3513	1259	862	2129	492	363	401	356	415	310	241	168	180	162	84	140	52	135	35	34	27	33	17	24	63	20	17	17	30	7	8	12	7	5	6	10	9	13	2	6	20	0	0	20	2	1	2	1	0	1	0	1	0	1	2	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
0.03	south37_active	80	4097	1088	2796	595	223	1901	157	149	239	238	320	245	174	101	136	119	40	104	20	119	10	15	9	10	11	19	55	10	5	14	27	2	3	7	2	5	3	7	5	12	0	6	19	0	0	19	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south38_all	80	7513	3035	3606	1274	862	2154	519	383	425	367	399	341	252	186	186	178	91	148	59	133	43	37	24	35	23	25	50	22	26	18	27	10	10	16	8	5	7	10	6	13	2	7	21	0	0	14	0	2	1	1	0	1	0	0	0	1	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
