label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81
0.03	north10_active	80	23213	2776	746	1983	344	1339	516	601	669	123	224	93	145	203	78	122	66	135	65	23	39	96	57	56	21	27	16	11	54	23	12	1	15	7	5	2	6	2	2	0	13	2	0	0	3	2	0	6	1	1	2	1	1	1	1	1	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	26196	5028	2543	2635	1286	1661	864	795	883	404	354	257	262	255	169	223	115	283	138	62	63	68	76	113	37	30	28	51	45	36	22	11	26	6	9	9	15	8	7	4	11	3	4	1	4	3	1	0	6	0	0	0	1	2	1	0	0	1	1	1	1	0	2	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
0.03	north11_active	80	23168	2927	792	1867	391	1288	512	525	684	129	194	115	134	164	88	148	55	246	84	24	32	50	60	99	20	9	11	47	43	26	13	4	22	0	4	4	9	4	5	2	8	1	1	0	2	3	1	0	4	0	0	0	1	1	0	0	0	1	1	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
0.03	north12_all	80	26378	5065	2579	2673	1283	1651	855	774	883	412	340	263	271	255	171	236	117	292	127	65	72	89	50	98	45	36	24	51	66	52	20	10	33	11	10	10	11	8	8	4	18	3	3	2	3	4	3	0	3	0	0	0	1	6	1	0	0	1	1	1	2	0	2	1	0	1	1	0	0	0	0	0	0	0	1	0	0	1	2	0	0	0
0.03	north12_active	80	23320	2937	775	1911	393	1303	508	518	700	128	191	112	135	169	88	163	54	261	84	26	35	64	40	90	25	12	8	41	65	45	14	3	28	3	4	5	6	4	4	0	15	2	1	0	1	3	1	0	1	0	0	0	1	5	0	0	0	1	1	0	2	0	2	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0
0.03	north13_all	80	26239	5072	2554	2633	1236	1599	847	801	879	383	359	268	295	280	172	221	116	279	119	59	67	81	54	77	54	41	28	58	72	45	16	8	40	13	13	6	7	7	7	6	12	4	2	3	3	4	4	0	4	1	0	1	0	5	1	0	0	3	2	1	2	1	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	1	2	0	0	0
0.03	north13_active	80	23198	2972	743	1886	373	1255	508	541	710	129	214	117	144	192	87	164	51	252	79	23	27	62	41	68	32	14	11	44	69	38	11	1	36	4	6	2	5	5	3	0	9	3	1	0	1	3	1	0	3	0	0	1	0	4	0	0	0	3	1	0	2	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0
0.03	north14_all	80	26105	5107	2477	2611	1242	1630	869	792	805	344	377	268	298	259	162	220	108	228	115	75	79	98	53	49	63	31	26	38	94	55	18	14	44	18	15	5	6	7	6	5	11	4	3	2	3	3	4	1	3	2	2	1	0	4	1	0	0	2	1	1	1	1	1	0	0	1	0	0	1	0	0	0	0	0	0	2	0	1	1	0	0	0
0.03	north14_active	80	23052	2969	713	1894	375	1278	512	539	646	136	229	109	151	178	73	154	47	195	75	31	38	80	36	39	40	8	12	22	89	48	15	4	41	10	5	2	5	4	3	0	10	3	1	0	1	2	1	1	3	0	0	1	0	4	0	0	0	2	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	2	0	0	1	0	0	0
0.03	north15_all	80	26116	4899	2495	2641	1245	1635	865	757	813	338	381	272	300	259	167	218	96	200	104	74	74	100	48	51	61	31	23	25	96	45	13	18	48	21	14	7	7	6	6	2	9	3	5	1	5	7	2	2	3	3	2	1	0	6	0	1	0	2	1	1	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	1	0	0	0	0
0.03	north15_active	80	23105	2816	713	1919	390	1269	526	529	645	150	223	108	154	171	84	153	47	167	67	30	41	72	31	37	40	10	15	14	88	42	11	4	44	12	5	4	4	5	2	0	8	2	1	0	2	6	1	1	3	1	0	1	0	4	0	1	0	2	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0
0.03	north16_all	80	25821	4870	2444	2646	1231	1607	897	818	829	358	383	279	273	262	155	200	100	221	84	75	81	115	51	48	59	31	31	28	95	36	19	17	35	19	12	8	4	6	4	3	11	4	8	2	4	5	2	2	3	2	2	1	0	2	0	1	0	2	0	0	0	2	0	0	0	0	0	0	1	0	1	0	0	0	0	2	0	0	0	0	0	0
0.03	north16_active	80	22825	2789	699	1933	396	1234	548	590	654	150	215	106	139	178	75	128	55	187	45	36	38	87	35	33	36	10	18	20	85	35	13	5	30	10	6	4	2	3	1	1	9	2	3	1	2	5	1	1	3	1	0	1	0	0	0	1	0	2	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0
0.03	north17_all	80	25947	4866	2462	2625	1242	1663	872	826	860	369	374	269	246	270	159	174	108	244	89	74	74	142	51	64	54	34	33	29	74	28	20	20	48	15	11	9	5	4	6	2	19	6	7	3	6	6	1	4	1	1	1	1	0	2	2	1	0	0	0	0	0	2	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	22972	2784	677	1901	398	1272	533	587	702	142	200	102	118	181	75	109	60	203	51	29	34	108	33	46	35	14	13	22	62	26	14	7	40	8	7	6	3	2	2	2	17	3	3	1	4	6	1	3	1	1	1	1	0	0	1	1	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	25902	4862	2461	2571	1235	1561	872	810	872	392	379	283	228	275	155	182	114	254	112	68	55	140	71	78	49	30	31	32	58	38	26	17	41	7	10	8	5	4	7	2	15	6	9	4	4	7	2	3	2	0	3	1	0	1	2	1	0	0	1	1	0	2	3	1	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	22876	2817	695	1864	383	1176	543	577	719	128	192	114	114	196	70	118	65	210	64	27	24	109	47	58	29	10	9	25	46	36	16	6	34	3	6	6	3	2	2	2	12	2	5	2	3	4	1	2	1	0	3	1	0	0	1	1	0	0	0	1	0	2	3	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	25979	4929	2449	2534	1201	1544	869	841	886	376	362	267	221	268	155	178	105	228	115	67	64	122	78	97	43	31	29	34	45	40	30	16	39	9	14	8	4	4	7	5	11	4	7	4	4	7	3	2	3	0	3	0	0	0	2	0	2	0	1	1	0	0	3	2	1	0	1	1	1	0	1	0	0	0	0	0	1	1	0	0	0	0
0.03	north19_active	80	22920	2883	712	1827	359	1173	512	585	729	118	190	109	107	179	74	121	56	188	65	24	28	96	55	81	25	11	5	23	35	38	19	5	32	5	5	5	3	3	1	3	9	1	4	2	3	4	0	2	2	0	3	0	0	0	1	0	2	0	0	1	0	0	3	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north20_all	80	26098	4944	2455	2608	1208	1550	884	776	867	355	348	266	258	272	159	185	101	241	109	60	64	101	79	102	40	32	25	34	56	41	21	13	31	11	13	11	7	5	8	4	6	4	6	2	2	6	3	1	4	0	2	0	0	1	1	1	2	0	1	1	0	1	3	1	1	0	1	1	1	0	1	0	0	0	0	2	1	1	0	0	0	0
0.03	north20_active	80	23005	2852	746	1908	379	1163	535	537	703	117	197	100	137	176	74	128	53	205	64	23	31	77	60	85	23	10	7	22	46	38	11	2	25	7	4	6	4	4	2	2	2	1	3	1	1	3	0	1	2	0	2	0	0	1	0	1	2	0	0	1	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	2	1	0	0	0	0	0
0.03	south21_all	80	20648	4686	2456	2274	1243	1390	798	694	755	397	369	305	206	264	148	167	114	192	114	50	62	84	67	71	36	25	24	34	38	37	19	17	29	22	9	11	14	5	4	4	12	3	0	2	4	9	3	9	4	2	3	0	0	0	1	2	0	4	0	0	0	1	0	0	0	0	2	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	17260	2383	658	1499	337	947	406	401	548	144	190	99	87	169	77	108	50	145	72	15	31	62	48	52	20	13	10	20	30	32	11	3	22	9	3	7	10	3	1	1	11	1	0	1	3	9	1	8	2	1	3	0	0	0	0	1	0	4	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	20242	4745	2489	2286	1273	1354	824	702	770	401	348	312	204	252	160	149	118	188	110	68	60	94	63	78	41	29	26	35	41	44	17	11	26	21	9	10	14	3	4	7	10	5	4	3	3	8	0	9	2	2	4	1	0	0	0	2	0	4	0	0	0	1	0	1	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	16934	2419	663	1499	344	934	423	418	573	136	178	102	93	161	80	96	48	129	65	25	26	74	41	57	24	14	11	20	33	39	8	1	17	6	4	6	11	0	2	3	8	2	1	2	2	8	0	8	2	1	3	0	0	0	0	1	0	4	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	20645	4773	2466	2339	1262	1292	801	722	739	381	331	284	218	234	164	156	112	189	116	73	63	79	76	64	39	36	23	30	53	29	21	16	23	18	11	6	10	3	5	6	7	5	6	2	3	4	1	6	2	2	5	1	0	0	1	0	1	5	0	1	0	1	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	17327	2436	660	1564	346	917	423	449	559	111	169	101	95	148	72	102	57	139	66	27	27	60	47	48	23	16	9	21	44	24	11	4	13	6	7	5	8	1	4	2	6	1	1	1	2	4	1	6	2	1	4	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	22693	4926	2521	2469	1274	1367	806	761	819	371	308	278	230	219	178	162	113	219	102	82	67	84	76	88	31	42	24	38	50	31	22	18	22	16	11	5	8	5	4	8	3	5	7	1	3	1	2	2	1	1	6	1	0	0	2	0	1	5	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	19435	2565	721	1695	356	1015	439	504	630	109	163	102	113	138	79	106	54	171	58	33	34	64	47	73	16	17	7	25	39	23	11	5	15	5	8	2	7	2	3	3	2	1	1	1	1	0	1	2	1	0	5	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	24196	4939	2497	2530	1253	1506	819	818	836	377	302	288	218	237	172	166	115	213	106	76	65	89	69	92	34	41	30	43	48	26	18	23	24	14	10	8	5	4	3	8	4	5	6	0	2	2	2	2	1	1	5	1	5	1	2	0	1	1	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	21006	2660	715	1784	359	1158	457	552	643	111	164	127	109	162	79	113	57	182	67	32	34	71	41	81	22	16	12	34	37	16	11	7	17	7	7	4	5	3	2	4	3	0	0	0	0	1	1	2	1	0	5	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	26053	4995	2495	2693	1247	1627	862	833	866	380	326	292	247	242	166	187	128	240	108	83	59	108	73	101	31	32	28	46	36	33	16	27	30	13	11	10	5	6	1	9	8	3	3	1	2	6	1	3	3	2	5	0	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	22949	2758	761	1953	386	1283	509	571	689	120	182	131	132	162	79	130	63	209	72	30	28	90	44	93	20	13	12	36	26	19	8	9	27	8	4	5	4	2	0	3	6	0	0	1	0	4	0	2	2	0	3	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	26319	4975	2486	2611	1262	1699	886	848	824	369	331	294	247	217	182	188	138	250	110	85	60	118	83	83	46	22	26	35	63	28	18	19	40	13	10	6	4	6	4	8	8	3	1	3	2	6	2	4	5	2	2	0	6	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	23194	2779	786	1888	395	1334	506	573	654	110	187	126	138	147	99	132	73	212	73	28	30	102	58	72	29	7	13	28	55	18	12	8	36	9	1	4	2	3	3	4	6	0	0	2	0	4	1	2	4	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	26645	5022	2486	2671	1278	1687	869	838	781	386	330	280	237	251	169	199	145	252	113	85	71	99	80	73	44	19	29	37	51	24	20	14	44	7	11	8	4	8	6	8	7	2	1	3	1	7	1	2	9	2	2	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south28_active	80	23564	2846	790	1953	384	1316	499	575	617	131	196	106	126	176	88	137	83	216	70	30	32	85	53	59	25	4	16	28	45	16	14	6	41	2	3	6	2	4	4	3	5	0	0	2	0	5	1	0	8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south29_all	80	26721	5004	2490	2757	1267	1629	860	809	794	383	332	255	222	244	174	214	147	278	108	87	72	93	80	69	44	23	28	36	58	26	16	9	38	8	15	9	6	6	8	6	5	2	0	3	1	6	2	2	12	3	2	0	1	0	2	0	1	0	0	2	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0
0.03	south29_active	80	23667	2841	779	2016	373	1270	481	534	619	139	198	84	111	180	85	144	83	228	64	34	29	79	61	54	26	6	14	28	49	20	10	4	33	1	7	4	2	4	6	3	5	0	0	2	0	4	1	0	11	1	2	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0
0.03	south30_all	80	26806	4946	2522	2719	1204	1574	821	824	780	399	339	267	219	264	174	202	144	252	125	82	81	108	65	96	44	33	29	39	30	29	16	6	19	10	14	9	4	5	9	7	9	5	1	2	0	4	2	1	9	2	2	0	0	1	2	0	3	0	0	2	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0
0.03	south30_active	80	23724	2795	761	1955	347	1204	464	549	592	158	189	97	106	199	83	137	78	208	75	35	36	93	54	79	30	9	14	30	22	24	8	1	14	1	9	4	2	3	5	3	9	1	1	1	0	3	1	0	8	1	2	0	0	1	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0
0.03	south31_all	80	20398	4555	2524	2324	1266	1348	806	788	660	347	326	258	219	194	159	167	113	150	103	87	59	86	60	56	47	34	24	38	41	18	19	11	22	14	10	11	8	4	6	2	11	6	2	3	1	1	1	4	3	1	1	0	1	1	0	1	1	0	0	0	1	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0
0.03	south31_active	80	17124	2384	616	1540	343	924	411	507	486	88	165	96	91	133	71	91	52	107	61	24	31	65	33	41	26	11	10	31	34	14	9	3	17	3	7	5	5	1	1	0	9	4	1	2	1	1	1	2	3	0	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
0.03	south32_all	80	20572	4561	2515	2314	1259	1315	799	766	669	343	322	243	214	186	148	158	104	161	112	77	57	76	61	70	53	34	26	34	33	35	22	14	18	11	11	8	11	3	4	2	9	4	2	3	1	1	1	3	1	1	3	2	4	1	0	1	2	0	0	0	1	1	1	1	0	0	1	1	0	1	0	0	0	0	0	0	1	3	0	0	0	0
0.03	south32_active	80	17287	2404	610	1560	323	907	427	474	479	85	165	92	91	124	62	89	45	123	61	22	26	61	38	50	33	14	9	25	27	27	13	3	15	3	10	1	5	0	0	0	6	2	1	2	0	1	1	2	1	0	2	1	2	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0
0.03	south33_all	80	22047	4765	2522	2362	1247	1409	812	764	736	350	357	258	221	209	149	172	107	180	124	70	61	77	56	81	51	30	23	31	42	42	27	14	18	10	11	6	9	4	5	4	7	6	0	3	1	1	2	1	2	1	3	2	5	2	0	1	2	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	3	0	0	0	0
0.03	south33_active	80	18812	2560	659	1632	333	1010	471	483	540	92	192	104	101	153	52	114	54	146	75	20	27	64	33	59	36	11	5	21	35	35	18	4	15	5	11	1	4	1	2	1	5	1	0	1	0	1	1	0	1	0	2	1	3	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0
0.03	south34_all	80	23997	4962	2441	2463	1202	1508	869	789	819	342	367	268	221	250	168	179	98	219	125	76	62	104	69	99	50	28	28	31	27	34	25	10	43	12	12	3	7	11	6	8	6	8	1	1	2	1	2	5	1	2	4	2	5	1	0	0	2	0	0	0	0	1	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	3	0	0	0	0
0.03	south34_active	80	20842	2728	669	1740	334	1144	522	513	631	110	186	111	106	181	66	122	44	188	77	23	32	91	44	80	35	8	11	21	22	27	18	4	40	6	11	0	2	6	3	2	5	1	1	0	0	1	1	4	0	1	4	1	2	1	0	0	2	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	3	0	0	0	0
0.03	south35_all	80	26139	5085	2485	2635	1223	1589	905	765	873	363	372	278	240	257	172	180	120	241	112	71	68	119	70	96	44	34	26	34	37	25	24	9	41	14	10	3	6	11	5	7	10	6	2	1	3	3	2	4	2	3	4	0	4	2	0	0	0	0	0	0	0	2	0	1	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	23074	2869	695	1883	350	1254	555	522	709	115	206	120	118	192	75	131	62	205	71	23	32	103	44	84	27	10	13	25	32	17	17	3	37	9	8	0	3	7	3	2	8	1	2	0	1	2	0	4	1	1	4	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	26668	5098	2504	2621	1226	1675	906	775	931	373	390	283	230	248	174	194	114	236	104	83	61	129	72	97	47	29	27	26	31	34	21	7	40	17	7	2	13	14	4	6	9	6	5	0	2	5	5	4	11	3	5	0	1	1	0	0	0	0	0	0	0	2	0	1	0	0	0	1	3	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south36_active	80	23615	2886	707	1826	364	1345	543	520	767	121	212	125	126	183	84	147	55	200	68	25	32	107	47	85	29	9	16	21	25	25	16	3	36	12	5	0	4	8	3	1	7	2	2	0	1	2	2	4	9	1	5	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south37_all	80	26315	5113	2556	2606	1233	1625	905	758	907	369	404	268	250	267	168	174	127	225	104	71	53	114	72	108	48	29	24	26	55	35	14	10	28	20	8	4	12	8	2	3	6	3	6	0	1	6	5	3	11	5	3	0	2	1	0	1	5	0	0	0	1	2	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
