label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65
0.03	north6_all	80	16226	7776	3900	3784	1286	1186	584	491	513	270	350	196	301	183	171	89	113	106	110	60	28	51	32	13	18	22	10	7	10	10	12	10	4	3	8	4	3	2	2	1	1	2	2	0	0	0	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north6_active	80	10006	4869	2369	2394	671	672	259	277	305	139	213	95	185	94	103	45	80	60	74	31	15	29	19	4	5	14	6	5	3	5	1	5	4	2	2	2	3	1	0	0	0	1	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north7_all	80	16424	7728	3866	3696	1268	1168	623	487	523	293	355	215	303	167	177	93	124	109	116	46	28	41	34	18	14	17	10	7	7	7	14	8	4	3	5	3	5	2	1	1	1	1	1	4	0	0	1	1	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north7_active	80	10122	4786	2324	2372	676	700	292	274	312	146	223	117	205	84	100	44	80	62	85	20	14	25	17	7	6	11	6	4	1	4	3	3	4	1	1	1	5	1	0	0	0	0	0	0	0	0	1	1	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north8_all	80	16584	7777	3970	3708	1261	1209	607	503	536	275	361	219	298	182	155	84	138	100	99	50	28	41	36	21	12	22	10	8	4	6	16	9	8	3	5	3	4	0	2	0	0	1	1	4	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north8_active	80	10249	4783	2379	2404	673	744	293	291	305	126	226	109	204	106	88	40	84	56	69	23	17	23	17	11	6	15	6	5	1	3	6	3	8	1	1	1	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north9_all	80	16773	7843	3934	3807	1258	1225	577	505	524	284	411	238	306	174	151	84	135	92	99	39	22	39	29	20	13	22	8	10	7	7	25	5	8	3	5	1	2	6	2	1	0	2	2	4	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_active	80	10335	4882	2332	2507	656	735	283	283	298	133	244	128	199	104	82	37	79	59	61	19	15	22	13	11	7	15	6	4	3	3	12	1	7	2	1	1	2	6	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	16892	7900	3955	3795	1266	1224	554	512	511	263	389	229	311	161	145	93	124	86	95	45	23	42	30	28	14	18	5	8	9	9	22	7	10	2	7	1	1	6	4	3	0	3	2	4	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	10360	5049	2368	2477	656	726	283	288	290	118	228	114	190	98	78	45	74	60	54	20	16	18	14	16	9	10	4	2	5	5	11	5	9	1	2	1	1	6	2	1	0	1	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	16121	7639	3814	3559	1195	1170	588	496	506	260	413	217	269	154	157	87	102	77	78	45	43	33	28	23	23	15	15	11	11	9	11	8	6	4	5	2	0	1	3	0	0	2	2	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
0.03	north11_active	80	9822	4777	2295	2309	609	702	276	258	289	132	231	117	180	84	94	43	58	47	49	25	22	15	18	9	10	11	3	4	4	5	5	8	2	2	5	1	0	1	1	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
0.03	north12_all	80	16821	7972	3974	3713	1275	1199	603	528	539	274	442	209	276	163	160	87	105	78	86	43	36	37	26	30	23	14	18	13	17	9	17	11	9	6	4	3	3	2	5	0	0	2	1	1	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
0.03	north12_active	80	10377	5054	2406	2380	676	732	293	285	312	151	251	112	193	95	108	42	51	46	52	24	17	21	15	15	9	10	5	4	8	4	12	11	5	3	4	1	2	2	3	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
0.03	north13_all	80	16680	8001	3949	3713	1240	1167	626	541	507	300	445	226	297	150	178	71	104	84	111	46	36	46	33	31	25	16	14	9	15	7	16	9	6	7	3	4	4	2	5	0	0	1	1	2	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	10306	4989	2425	2386	632	705	302	300	298	166	279	108	206	83	128	33	52	52	56	28	17	27	19	17	7	9	4	2	9	3	11	6	5	2	1	2	3	2	3	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	16743	8165	3904	3694	1250	1151	600	542	487	297	468	218	307	151	176	76	98	84	124	40	34	41	32	28	20	14	10	6	15	3	17	11	6	5	4	5	4	3	4	0	0	1	0	2	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	10440	5115	2368	2361	667	672	276	297	288	166	310	103	202	80	124	37	44	46	66	28	12	24	18	17	7	7	4	1	9	1	10	8	5	2	1	3	3	3	3	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	16729	8197	3926	3742	1246	1161	579	529	486	289	457	206	292	158	182	86	87	84	123	48	43	43	38	18	22	19	12	14	16	6	17	11	4	5	4	5	5	3	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	10305	5158	2372	2401	666	698	259	272	296	142	295	99	187	81	107	39	42	53	68	34	19	29	22	11	9	11	6	5	11	4	10	8	3	1	0	5	2	3	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	16916	8112	3986	3750	1152	1173	602	522	500	280	439	219	297	164	171	89	94	86	106	54	42	46	31	17	18	19	10	16	12	8	16	5	5	2	6	7	3	3	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	10398	5117	2409	2459	610	698	288	260	290	126	282	119	179	88	103	41	45	62	72	37	19	33	20	10	8	15	6	9	5	4	9	5	4	1	1	6	1	3	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	16934	8142	3966	3721	1119	1198	613	509	522	267	405	217	272	159	180	94	100	90	94	52	42	44	22	20	14	21	10	21	12	12	16	2	6	2	4	5	3	1	2	0	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	10316	5127	2408	2471	582	740	286	242	301	122	258	122	158	88	116	47	49	71	60	33	21	33	15	12	6	14	7	10	4	7	10	2	5	1	1	4	1	1	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	16938	8048	3917	3798	1127	1161	616	494	539	289	390	201	283	159	186	87	117	111	104	44	35	48	14	23	18	24	7	19	11	10	17	2	7	2	3	4	2	4	2	0	0	1	3	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	10386	5037	2438	2560	563	676	302	244	333	144	254	116	171	90	118	43	58	81	71	24	17	33	9	15	9	13	6	10	3	6	9	1	5	0	1	3	0	3	1	0	0	1	2	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	16853	8177	4037	3878	1152	1190	601	513	515	296	382	202	279	152	184	92	119	116	89	39	41	34	13	22	20	26	7	7	10	8	12	1	5	3	1	2	3	3	4	1	0	0	3	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north19_active	80	10334	5124	2525	2568	576	687	289	253	312	156	238	111	176	90	126	46	70	74	67	17	18	19	8	12	10	12	4	2	2	5	4	0	3	2	0	1	1	2	3	0	0	0	2	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	16538	8024	3960	4040	1191	1209	579	508	481	313	410	189	264	154	173	83	106	115	96	39	37	43	18	16	16	26	9	6	14	6	13	2	5	5	3	4	3	3	5	1	1	0	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north20_active	80	10147	5003	2453	2661	603	680	268	256	299	169	252	98	165	81	112	40	64	66	61	16	16	19	10	9	9	14	5	2	6	4	5	1	1	4	1	1	1	2	5	0	1	0	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	13000	6908	3694	2453	1215	1069	1227	450	383	316	203	226	189	107	140	87	125	61	67	48	34	23	31	49	21	18	15	16	7	10	10	5	11	2	3	0	4	2	2	3	4	0	0	4	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	7369	4258	2169	1448	638	624	766	195	188	158	87	114	114	43	71	46	75	27	35	38	18	16	16	28	11	14	7	9	5	6	6	2	6	0	2	0	2	1	1	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	13454	7281	3857	2562	1243	1076	1305	498	387	339	211	242	188	95	143	82	123	48	86	62	30	25	36	46	14	21	8	14	10	7	9	2	10	3	3	0	2	1	2	3	3	3	0	4	0	1	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	7753	4549	2317	1557	671	645	838	214	196	184	91	115	118	41	68	49	78	26	45	44	14	18	17	25	5	15	4	5	6	3	6	0	5	0	3	0	2	1	0	1	0	1	0	4	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	13517	7511	3858	2649	1282	1117	1341	509	393	333	204	244	197	100	136	89	115	49	70	64	37	41	35	50	15	23	5	9	7	3	7	2	3	3	3	1	7	1	4	1	2	3	1	4	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	7789	4683	2315	1584	696	657	869	227	198	173	91	126	113	40	67	48	61	27	36	40	19	25	16	29	6	18	2	4	3	0	6	0	2	0	3	1	6	1	1	0	0	1	0	4	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	13231	7358	3855	2601	1282	1075	1323	497	397	339	209	226	196	117	136	93	107	43	62	65	47	35	30	44	19	17	5	8	9	4	7	2	4	1	4	2	8	2	7	2	0	4	3	5	1	0	2	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	7627	4563	2301	1513	699	592	834	232	201	179	90	112	107	47	60	50	61	23	34	36	22	17	13	26	8	10	2	3	4	0	6	0	2	0	3	2	7	2	5	0	0	1	1	4	1	0	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	12895	6897	3649	2549	1294	1059	1248	461	388	299	198	206	183	124	123	81	111	39	56	60	44	33	23	43	19	18	7	6	8	2	9	3	3	0	3	3	8	2	9	2	3	3	3	2	1	0	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	7298	4196	2123	1485	680	561	762	221	201	151	88	100	95	53	56	36	63	18	29	32	19	12	14	25	11	15	3	3	5	0	6	0	1	0	2	2	7	1	7	0	3	0	1	1	1	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	12526	6563	3577	2500	1239	1000	1280	446	375	288	197	201	159	115	126	77	138	42	59	54	46	26	22	34	19	28	11	12	7	1	14	2	5	1	4	4	5	2	7	1	4	2	3	2	1	0	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	7031	3938	2100	1436	647	512	787	217	194	142	77	95	82	43	60	37	79	20	25	32	19	9	14	23	11	20	7	8	4	0	8	0	0	1	2	1	4	1	7	0	3	1	1	1	1	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	13129	6815	3666	2556	1296	992	1336	449	368	284	214	198	188	106	135	71	145	45	67	56	36	41	20	32	15	27	12	13	6	2	9	2	7	6	4	5	0	1	6	0	6	2	1	1	1	0	3	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	7570	4074	2192	1492	674	530	856	231	198	128	81	99	108	43	66	33	87	18	33	36	17	17	11	20	10	19	7	9	4	0	4	1	0	5	1	1	0	0	6	0	4	1	1	1	0	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	13575	7211	3788	2587	1337	1016	1363	483	349	308	232	201	187	85	130	68	154	51	69	64	38	64	22	28	10	28	10	12	6	2	6	3	11	8	6	4	0	0	9	1	5	3	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	7944	4361	2340	1553	720	571	885	239	182	148	91	107	112	33	81	34	89	21	42	40	20	28	9	22	6	20	6	8	5	1	2	2	2	7	2	1	0	0	9	0	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	14247	7529	3967	2585	1391	1117	1366	491	378	322	244	202	204	93	132	81	153	56	70	71	42	85	23	35	10	25	9	8	7	8	5	4	13	7	6	2	1	0	9	2	2	2	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0
0.03	south29_active	80	8475	4618	2480	1550	730	625	901	261	204	144	101	116	126	43	83	45	105	25	47	53	20	35	9	21	6	19	5	5	5	3	3	2	3	6	2	1	1	0	8	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	14568	7803	3940	2642	1418	1132	1371	523	389	335	226	228	217	97	135	92	157	62	73	62	46	83	29	37	14	28	8	11	9	9	7	6	7	3	6	0	2	2	9	2	0	3	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	2	0	0	0	0
0.03	south30_active	80	8618	4858	2410	1605	733	620	932	277	219	163	95	133	132	44	85	49	106	28	51	44	20	38	16	20	8	15	4	4	6	4	5	1	4	2	2	0	1	0	8	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	13237	7008	3625	2552	1280	1032	1295	467	375	318	218	192	232	114	131	75	148	64	63	63	37	53	24	45	20	24	11	3	7	11	0	2	11	2	2	1	4	6	0	1	0	2	1	0	1	0	0	1	0	1	0	3	0	0	1	0	0	0	0	0	0	0	0	1	0	0
0.03	south31_active	80	7616	4263	2100	1531	664	594	818	206	174	131	108	102	128	49	79	34	107	25	41	43	23	32	12	28	9	16	7	2	5	6	0	2	10	1	1	0	2	2	0	0	0	2	1	0	0	0	0	1	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0
0.03	south32_all	80	13669	7367	3791	2720	1339	1074	1342	467	386	343	226	194	212	123	129	78	147	47	59	59	42	47	20	50	20	17	10	11	4	7	7	2	7	2	3	0	7	6	1	2	0	4	1	2	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	7924	4557	2261	1616	702	605	833	208	182	152	111	97	127	53	81	37	94	19	36	39	26	32	11	27	12	8	6	9	3	3	0	2	6	2	2	0	2	3	0	2	0	4	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	14191	7814	3929	2864	1370	1093	1444	478	397	333	232	204	199	123	119	86	150	39	53	55	40	43	26	53	17	19	16	11	2	5	11	3	9	3	2	0	7	6	1	3	0	4	1	2	2	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	3	0	0	0
0.03	south33_active	80	8359	4907	2353	1717	737	621	919	225	196	157	112	96	126	62	66	43	92	18	31	36	25	30	15	28	11	10	9	9	1	2	4	1	6	1	2	0	2	2	0	3	0	4	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
0.03	south34_all	80	14121	7632	3847	2777	1385	1091	1381	449	398	338	223	203	200	115	125	83	151	51	65	59	36	43	27	37	15	23	15	12	6	4	12	3	8	4	3	1	5	2	1	8	0	4	1	2	2	0	1	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0	3	0	0	0
0.03	south34_active	80	8293	4771	2292	1671	762	599	880	208	202	175	104	92	125	51	64	44	97	21	32	38	18	24	16	16	8	10	5	9	1	2	4	1	6	2	2	0	1	1	0	3	0	4	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
0.03	south35_all	80	13750	7410	3644	2575	1331	1064	1272	428	382	339	211	201	194	101	130	92	151	57	64	56	33	39	26	40	13	22	15	6	5	6	10	2	7	4	3	2	4	1	0	7	1	4	1	2	1	0	1	1	0	1	1	1	0	1	0	0	0	0	1	0	0	0	3	0	0	0
0.03	south35_active	80	8057	4566	2138	1541	739	580	812	197	197	174	97	94	123	48	70	47	97	24	29	40	16	23	14	20	5	11	5	3	0	2	9	0	5	1	2	0	0	0	0	2	0	4	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
0.03	south36_all	80	13329	7138	3521	2297	1289	1025	1153	435	352	333	208	195	201	117	121	88	161	71	67	60	34	45	19	46	12	18	15	10	8	7	9	1	10	5	2	3	1	1	0	7	1	0	1	1	2	0	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south36_active	80	7666	4295	2052	1340	724	565	738	205	184	173	100	87	123	56	70	43	100	29	27	37	14	25	10	26	4	8	5	6	3	3	8	0	6	3	0	1	1	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	12984	6940	3438	2300	1265	1016	1134	436	345	318	210	203	182	119	119	90	119	66	57	67	33	49	23	53	16	10	14	11	6	8	5	2	11	3	5	3	1	0	2	3	2	0	2	2	1	1	0	3	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south37_active	80	7330	4105	2058	1324	691	557	727	227	168	155	87	85	106	57	63	45	67	31	25	34	12	28	14	30	8	6	6	8	3	4	5	0	7	2	1	2	1	0	2	3	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	13574	7163	3586	2591	1274	1047	1237	463	366	324	200	196	188	111	116	90	125	57	62	90	37	53	25	50	17	20	17	13	6	4	2	2	14	6	4	4	2	3	3	3	1	0	1	2	1	1	0	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
0.03	south38_active	80	7798	4265	2138	1532	673	573	802	250	191	155	82	91	100	49	65	46	72	28	36	51	15	29	15	29	8	14	7	11	4	3	2	0	8	4	1	4	1	2	3	3	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	14122	7528	3799	2703	1377	1075	1304	503	371	304	216	207	208	109	114	81	107	57	67	97	43	58	30	36	18	30	13	17	6	5	1	4	7	4	5	6	2	3	5	3	7	0	1	2	1	2	0	2	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	8297	4624	2307	1618	740	595	872	275	196	146	85	99	118	49	60	40	72	31	42	58	15	33	18	23	8	21	5	14	3	4	0	3	3	3	2	5	0	2	5	3	6	0	0	0	1	2	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	14765	7783	3949	2766	1387	1078	1374	494	375	319	200	219	205	107	113	76	136	57	69	93	41	50	27	26	24	35	9	12	6	4	1	3	10	5	6	7	6	3	3	3	7	0	1	0	0	2	0	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	8878	4819	2417	1714	745	612	939	263	205	166	84	116	113	49	66	31	88	26	39	68	17	30	16	19	10	23	2	9	1	4	0	3	3	3	3	5	0	2	3	2	6	0	0	0	0	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
